seed,transition,update_batch,variant,virtual_step_norm,raw_gradient_norm,objective,loss_sup,loss_assim_r0,loss_relation_r0,loss_ifc_continuous,loss_pfc_continuous,kappa_i,kappa_p,previous_val_loss_before,previous_val_loss_after,previous_val_loss_delta,previous_val_dice_before,previous_val_dice_after,previous_val_dice_delta,current_val_loss_before,current_val_loss_after,current_val_loss_delta,current_val_dice_before,current_val_dice_after,current_val_dice_delta,checkpoint_or_model_mutated
1,REFUGE->RIM_ONE_r3,0,C0,0.001,0.9349939227104187,0.03731318563222885,0.017507202923297882,0.01126855332404375,0.008537431247532368,0.5750545263290405,0.10593222081661224,0.09018471091985703,0.909815289080143,0.8373872507363558,0.8408183138817549,0.0034310631453990936,0.6578316576778889,0.6567302532494068,-0.0011014044284820557,0.5367860458791256,0.5368757732212543,8.972734212875366e-05,0.7522060461342335,0.7520133852958679,-0.0001926608383655548,False
1,REFUGE->RIM_ONE_r3,0,C1,0.001,0.852507472038269,0.0891743153333664,0.017507202923297882,0.01126855332404375,0.008537431247532368,0.5750545263290405,0.10593222081661224,0.09018471091985703,0.909815289080143,0.8373872507363558,0.8405420370399952,0.003154786303639412,0.6578316576778889,0.656816765666008,-0.0010148920118808746,0.5367860458791256,0.5368327628821135,4.671700298786163e-05,0.7522060461342335,0.7520335800945759,-0.00017246603965759277,False
1,REFUGE->RIM_ONE_r3,0,C2,0.001,1.7899632453918457,0.1336919367313385,0.017507202923297882,0.01126855332404375,0.008537431247532368,0.5750545263290405,0.10593222081661224,0.09018471091985703,0.909815289080143,0.8373872507363558,0.8378684241324663,0.00048117339611053467,0.6578316576778889,0.6576218008995056,-0.000209856778383255,0.5367860458791256,0.53683309443295,4.7048553824424744e-05,0.7522060461342335,0.7521839737892151,-2.207234501838684e-05,False
1,REFUGE->RIM_ONE_r3,0,C3,0.001,1.7529112100601196,0.18555307388305664,0.017507202923297882,0.01126855332404375,0.008537431247532368,0.5750545263290405,0.10593222081661224,0.09018471091985703,0.909815289080143,0.8373872507363558,0.8375975172966719,0.00021026656031608582,0.6578316576778889,0.6577061265707016,-0.00012553110718727112,0.5367860458791256,0.536809865385294,2.381950616836548e-05,0.7522060461342335,0.7522007375955582,-5.3085386753082275e-06,False
1,REFUGE->RIM_ONE_r3,0,C4,0.001,1.4925143718719482,0.3037072420120239,0.017507202923297882,0.01126855332404375,0.008537431247532368,0.5750545263290405,0.10593222081661224,0.09018471091985703,0.909815289080143,0.8373872507363558,0.8347146306186914,-0.002672620117664337,0.6578316576778889,0.6586334630846977,0.0008018054068088531,0.5367860458791256,0.536523787304759,-0.0002622585743665695,0.7522060461342335,0.7523351162672043,0.00012907013297080994,False
1,REFUGE->RIM_ONE_r3,0,C5,0.001,1.415709137916565,0.300386905670166,0.017507202923297882,0.01126855332404375,0.008537431247532368,0.5750545263290405,0.10593222081661224,0.09018471091985703,0.909815289080143,0.8373872507363558,0.8357921354472637,-0.001595115289092064,0.6578316576778889,0.6582869403064251,0.00045528262853622437,0.5367860458791256,0.5364830810576677,-0.00030296482145786285,0.7522060461342335,0.7523500435054302,0.00014399737119674683,False
1,REFUGE->RIM_ONE_r3,1,C0,0.001,0.4163261353969574,0.028352515771985054,0.013581190258264542,0.00477062352001667,0.010000701993703842,0.5666096210479736,0.09862765669822693,0.09018471091985703,0.909815289080143,0.8373872507363558,0.8369047679007053,-0.00048248283565044403,0.6578316576778889,0.6578478030860424,1.6145408153533936e-05,0.5367860458791256,0.536368902772665,-0.0004171431064605713,0.7522060461342335,0.7524115443229675,0.00020549818873405457,False
1,REFUGE->RIM_ONE_r3,1,C1,0.001,0.4140731692314148,0.0794520378112793,0.013581190258264542,0.00477062352001667,0.010000701993703842,0.5666096210479736,0.09862765669822693,0.09018471091985703,0.909815289080143,0.8373872507363558,0.8363406360149384,-0.001046614721417427,0.6578316576778889,0.6580300554633141,0.00019839778542518616,0.5367860458791256,0.5363487210124731,-0.0004373248666524887,0.7522060461342335,0.7524358034133911,0.00022975727915763855,False
1,REFUGE->RIM_ONE_r3,1,C2,0.001,1.0713258981704712,0.11808546632528305,0.013581190258264542,0.00477062352001667,0.010000701993703842,0.5666096210479736,0.09862765669822693,0.09018471091985703,0.909815289080143,0.8373872507363558,0.8349070530384779,-0.002480197697877884,0.6578316576778889,0.6585209704935551,0.0006893128156661987,0.5367860458791256,0.5363951586186886,-0.0003908872604370117,0.7522060461342335,0.7524705938994884,0.00026454776525497437,False
1,REFUGE->RIM_ONE_r3,1,C3,0.001,1.0942095518112183,0.16918498277664185,0.013581190258264542,0.00477062352001667,0.010000701993703842,0.5666096210479736,0.09862765669822693,0.09018471091985703,0.909815289080143,0.8373872507363558,0.834742434322834,-0.0026448164135217667,0.6578316576778889,0.658575028181076,0.0007433705031871796,0.5367860458791256,0.536402365192771,-0.00038368068635463715,0.7522060461342335,0.7524699233472347,0.0002638772130012512,False
