epoch,domain,arm,seed,head_mode,model,n_cases,n_evaluable,background_dice,rim_dice,cup_dice,macro_fg_dice,evaluable_only_background_dice,evaluable_only_rim_dice,evaluable_only_cup_dice,evaluable_only_macro_fg_dice
40,RIM_ONE_r3,LIN_SUP,22,raw_linear3_same_geometry,ema,40,40,0.986594732870004,0.7280777572241861,0.621256926223495,0.6746673417238407,0.986594732870004,0.7280777572241861,0.621256926223495,0.6746673417238407
60,RIM_ONE_r3,LIN_SUP,22,raw_linear3_same_geometry,student,40,40,0.9868813175027202,0.7328174485242807,0.6730525072510656,0.7029349778876732,0.9868813175027202,0.7328174485242807,0.6730525072510656,0.7029349778876732
60,RIM_ONE_r3,LIN_SUP,22,raw_linear3_same_geometry,ema,40,40,0.9873271921383333,0.7375694967779218,0.6341296073021486,0.6858495520400352,0.9873271921383333,0.7375694967779218,0.6341296073021486,0.6858495520400352
80,RIM_ONE_r3,LIN_SUP,22,raw_linear3_same_geometry,student,40,40,0.9872946422049071,0.7358368155417118,0.6438198016558438,0.6898283085987778,0.9872946422049071,0.7358368155417118,0.6438198016558438,0.6898283085987778
80,RIM_ONE_r3,LIN_SUP,22,raw_linear3_same_geometry,ema,40,40,0.9865247437842889,0.7407112759160385,0.6367025815558939,0.6887069287359662,0.9865247437842889,0.7407112759160385,0.6367025815558939,0.6887069287359662
100,RIM_ONE_r3,LIN_SUP,22,raw_linear3_same_geometry,student,40,40,0.9880723630142612,0.7379696251285349,0.6247018783939053,0.6813357517612201,0.9880723630142612,0.7379696251285349,0.6247018783939053,0.6813357517612201
100,RIM_ONE_r3,LIN_SUP,22,raw_linear3_same_geometry,ema,40,40,0.9881138656865399,0.7383127550218498,0.6259250587364814,0.6821189068791655,0.9881138656865399,0.7383127550218498,0.6259250587364814,0.6821189068791655
20,RIM_ONE_r3,SUP_G1,22,official_normalized_gas,student,40,40,0.9856151931921222,0.684146284072449,0.3116242495118063,0.49788526679212775,0.9856151931921222,0.684146284072449,0.3116242495118063,0.49788526679212775
20,RIM_ONE_r3,SUP_G1,22,official_normalized_gas,ema,40,40,0.9852619554138803,0.6835057855000937,0.5237658614552161,0.6036358234776549,0.9852619554138803,0.6835057855000937,0.5237658614552161,0.6036358234776549
40,RIM_ONE_r3,SUP_G1,22,official_normalized_gas,student,40,40,0.9857636309859623,0.6954152443437961,0.5864777534301242,0.64094649888696,0.9857636309859623,0.6954152443437961,0.5864777534301242,0.64094649888696
40,RIM_ONE_r3,SUP_G1,22,official_normalized_gas,ema,40,40,0.9861718846946529,0.7064495622158263,0.523846230820874,0.6151478965183502,0.9861718846946529,0.7064495622158263,0.523846230820874,0.6151478965183502
60,RIM_ONE_r3,SUP_G1,22,official_normalized_gas,student,40,40,0.9866946985038625,0.7253845277203383,0.5029767130543744,0.6141806203873564,0.9866946985038625,0.7253845277203383,0.5029767130543744,0.6141806203873564
60,RIM_ONE_r3,SUP_G1,22,official_normalized_gas,ema,40,40,0.9871930150542061,0.7355769591219433,0.5761644636122748,0.6558707113671091,0.9871930150542061,0.7355769591219433,0.5761644636122748,0.6558707113671091
80,RIM_ONE_r3,SUP_G1,22,official_normalized_gas,student,40,40,0.9877798978713752,0.7380267519899547,0.6561328226080583,0.6970797872990065,0.9877798978713752,0.7380267519899547,0.6561328226080583,0.6970797872990065
80,RIM_ONE_r3,SUP_G1,22,official_normalized_gas,ema,40,40,0.9878766966357524,0.7412015459228884,0.6303385621143758,0.6857700540186321,0.9878766966357524,0.7412015459228884,0.6303385621143758,0.6857700540186321
100,RIM_ONE_r3,SUP_G1,22,official_normalized_gas,student,40,40,0.9876479242438568,0.7334436608994512,0.657048336224841,0.6952459985621462,0.9876479242438568,0.7334436608994512,0.657048336224841,0.6952459985621462
100,RIM_ONE_r3,SUP_G1,22,official_normalized_gas,ema,40,40,0.987744670920673,0.7357260021014511,0.6554784470236236,0.6956022245625373,0.987744670920673,0.7357260021014511,0.6554784470236236,0.6956022245625373
