epoch,domain,arm,seed,mode,model,class_id,bin,n_patients,n_draws,n_permutation_rows,patient_mean_accuracy,n_patients_defined_accuracy,patient_mean_bin_count,n_patients_defined_bin_count,pooled_bin_count,patient_mean_confidence_sum,n_patients_defined_confidence_sum,pooled_confidence_sum,patient_mean_correct_count,n_patients_defined_correct_count,pooled_correct_count,patient_mean_lower,n_patients_defined_lower,patient_mean_mean_confidence,n_patients_defined_mean_confidence,patient_mean_upper,n_patients_defined_upper,pooled_mean_confidence,pooled_accuracy,unit
20,Drishti_GS,LIN_MT_CONF,11,posterior_mean_clean,student,0,0,25,25,25,,0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,,0,0.10000000000000002,25,,,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,Drishti_GS,LIN_MT_CONF,11,posterior_mean_clean,student,0,1,25,25,25,,0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.10000000000000002,25,,0,0.20000000000000004,25,,,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,Drishti_GS,LIN_MT_CONF,11,posterior_mean_clean,student,0,2,25,25,25,,0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.20000000000000004,25,,0,0.3,25,,,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,Drishti_GS,LIN_MT_CONF,11,posterior_mean_clean,student,0,3,25,25,25,0.58,10,2.36,25,59.0,0.9039868319034576,25,22.59967079758644,0.64,25,16.0,0.3,25,0.38465372622013094,10,0.4000000000000001,25,0.3830452677557024,0.2711864406779661,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,Drishti_GS,LIN_MT_CONF,11,posterior_mean_clean,student,0,4,25,25,25,0.6117421496020793,25,46.84,25,1171.0,22.3679977786541,25,559.1999444663525,21.92,25,548.0,0.4000000000000001,25,0.48557131864071645,25,0.5,25,0.47754051619671434,0.46797608881298036,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,Drishti_GS,LIN_MT_CONF,11,posterior_mean_clean,student,0,5,25,25,25,0.7112526099569227,25,517.96,25,12949.0,285.2891177654266,25,7132.227944135666,351.84,25,8796.0,0.5,25,0.5501976212551013,25,0.6,25,0.5507937249313203,0.6792802533014133,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,Drishti_GS,LIN_MT_CONF,11,posterior_mean_clean,student,0,6,25,25,25,0.7528334703815313,25,599.68,25,14992.0,390.3491819691658,25,9758.729549229145,426.68,25,10667.0,0.6,25,0.6510003403668603,25,0.6999999999999998,25,0.6509291321524243,0.7115128068303095,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,Drishti_GS,LIN_MT_CONF,11,posterior_mean_clean,student,0,7,25,25,25,0.787782236196524,25,701.4,25,17535.0,527.6219713139534,25,13190.549282848835,522.64,25,13066.0,0.6999999999999998,25,0.7522679094865262,25,0.8000000000000002,25,0.7522411909238002,0.7451382948388936,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,Drishti_GS,LIN_MT_CONF,11,posterior_mean_clean,student,0,8,25,25,25,0.8523534744349073,25,1136.12,25,28403.0,972.4811642503738,25,24312.029106259346,912.0,25,22800.0,0.8000000000000002,25,0.8563481461852344,25,0.9,25,0.8559669438530911,0.8027321057634756,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,Drishti_GS,LIN_MT_CONF,11,posterior_mean_clean,student,0,9,25,25,25,0.9941999530046924,25,120001.44,25,3000036.0,119713.65156625748,25,2992841.289156437,119317.2,25,2982930.0,0.9,25,0.997606293323603,25,1.0,25,0.9976017918306437,0.9942980684231789,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,Drishti_GS,LIN_MT_CONF,11,posterior_mean_clean,student,1,0,25,25,25,,0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,,0,0.10000000000000002,25,,,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
