epoch,domain,arm,seed,head_mode,model,n_cases,n_evaluable,background_dice,rim_dice,cup_dice,macro_fg_dice,evaluable_only_background_dice,evaluable_only_rim_dice,evaluable_only_cup_dice,evaluable_only_macro_fg_dice
100,RIM_ONE_r3,LIN_SUP,11,raw_linear3_same_geometry,student,40,40,0.9877813117246792,0.7424848462414511,0.688717555161561,0.7156012007015061,0.9877813117246792,0.7424848462414511,0.688717555161561,0.7156012007015061
100,RIM_ONE_r3,LIN_SUP,11,raw_linear3_same_geometry,ema,40,40,0.9878137648827703,0.7429124119273254,0.6898482425689223,0.716380327248124,0.9878137648827703,0.7429124119273254,0.6898482425689223,0.716380327248124
100,Drishti_GS,LIN_SUP,21,raw_linear3_same_geometry,student,25,25,0.9822189850162145,0.6629104582367435,0.7702467840087792,0.7165786211227614,0.9822189850162145,0.6629104582367435,0.7702467840087792,0.7165786211227614
100,Drishti_GS,LIN_SUP,21,raw_linear3_same_geometry,ema,25,25,0.9821258334072489,0.6634343962913569,0.7695812702418035,0.7165078332665802,0.9821258334072489,0.6634343962913569,0.7695812702418035,0.7165078332665802
100,Drishti_GS,SUP_G1,21,official_normalized_gas,student,25,25,0.9819329515244997,0.5742012023551388,0.740107522187278,0.6571543622712085,0.9819329515244997,0.5742012023551388,0.740107522187278,0.6571543622712085
100,Drishti_GS,SUP_G1,21,official_normalized_gas,ema,25,25,0.9820212325648972,0.5771241129934773,0.7410001018002188,0.6590621073968481,0.9820212325648972,0.5771241129934773,0.7410001018002188,0.6590621073968481
100,RIM_ONE_r3,LIN_SUP,21,raw_linear3_same_geometry,student,40,40,0.9883563911310398,0.7450813247529864,0.6700084832764277,0.707544904014707,0.9883563911310398,0.7450813247529864,0.6700084832764277,0.707544904014707
100,RIM_ONE_r3,LIN_SUP,21,raw_linear3_same_geometry,ema,40,40,0.9883110604141304,0.7447335995333244,0.6701679869915188,0.7074507932624214,0.9883110604141304,0.7447335995333244,0.6701679869915188,0.7074507932624214
100,RIM_ONE_r3,SUP_G1,21,official_normalized_gas,student,40,40,0.9879252918441914,0.7398998599034874,0.6412497245021315,0.6905747922028094,0.9879252918441914,0.7398998599034874,0.6412497245021315,0.6905747922028094
100,RIM_ONE_r3,SUP_G1,21,official_normalized_gas,ema,40,40,0.9880245796786769,0.7407089821783559,0.6617924954072316,0.7012507387927938,0.9880245796786769,0.7407089821783559,0.6617924954072316,0.7012507387927938
100,Drishti_GS,LIN_SUP,22,raw_linear3_same_geometry,student,25,25,0.9870690216348978,0.6919164957999366,0.7327640180084448,0.7123402569041909,0.9870690216348978,0.6919164957999366,0.7327640180084448,0.7123402569041909
100,Drishti_GS,LIN_SUP,22,raw_linear3_same_geometry,ema,25,25,0.9871696648987809,0.6926544813075145,0.732195938485942,0.7124252098967281,0.9871696648987809,0.6926544813075145,0.732195938485942,0.7124252098967281
100,Drishti_GS,SUP_G1,22,official_normalized_gas,student,25,25,0.9874029868982162,0.6613677992950993,0.743706134433494,0.7025369668642967,0.9874029868982162,0.6613677992950993,0.743706134433494,0.7025369668642967
100,Drishti_GS,SUP_G1,22,official_normalized_gas,ema,25,25,0.9875860718992584,0.6641382468826065,0.7437966411230242,0.7039674440028153,0.9875860718992584,0.6641382468826065,0.7437966411230242,0.7039674440028153
100,RIM_ONE_r3,LIN_SUP,22,raw_linear3_same_geometry,student,40,40,0.9880723630142612,0.7379696251285349,0.6247018783939053,0.6813357517612201,0.9880723630142612,0.7379696251285349,0.6247018783939053,0.6813357517612201
100,RIM_ONE_r3,LIN_SUP,22,raw_linear3_same_geometry,ema,40,40,0.9881138656865399,0.7383127550218498,0.6259250587364814,0.6821189068791655,0.9881138656865399,0.7383127550218498,0.6259250587364814,0.6821189068791655
100,RIM_ONE_r3,SUP_G1,22,official_normalized_gas,student,40,40,0.9876479242438568,0.7334436608994512,0.657048336224841,0.6952459985621462,0.9876479242438568,0.7334436608994512,0.657048336224841,0.6952459985621462
100,RIM_ONE_r3,SUP_G1,22,official_normalized_gas,ema,40,40,0.987744670920673,0.7357260021014511,0.6554784470236236,0.6956022245625373,0.987744670920673,0.7357260021014511,0.6554784470236236,0.6956022245625373
