epoch,domain,arm,seed,mode,library,filter,n_patients,n_draws,n_permutation_rows,patient_mean_both_correct,n_patients_defined_both_correct,patient_mean_both_wrong_different,n_patients_defined_both_wrong_different,patient_mean_both_wrong_same,n_patients_defined_both_wrong_same,patient_mean_evaluable_accepted,n_patients_defined_evaluable_accepted,patient_mean_student_only_correct,n_patients_defined_student_only_correct,patient_mean_teacher_only_correct,n_patients_defined_teacher_only_correct,unit
60,Drishti_GS,LIN_MT_PAS,11,posterior_mean_clean,fresh_diagnostic,confidence,25,25,25,137262.04,25,1.6,25,5806.2,25,143144.28,25,20.44,25,54.0,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
60,Drishti_GS,LIN_MT_PAS,11,posterior_mean_clean,fresh_diagnostic,PAS,25,25,25,135605.24,25,1.6,25,5283.88,25,140962.52,25,20.44,25,51.36,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
60,Drishti_GS,LIN_MT_PAS,11,posterior_mean_clean,actual_training,PAS,25,25,25,135579.4,25,1.6,25,5276.68,25,140929.48,25,20.44,25,51.36,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
60,Drishti_GS,LIN_MT_PAS,11,training_like,fresh_diagnostic,raw,25,100,100,138600.13,25,19.2,25,7054.27,25,147456.0,25,623.57,25,1158.83,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
60,Drishti_GS,LIN_MT_PAS,11,training_like,fresh_diagnostic,confidence,25,100,100,136899.05,25,2.55,25,5699.77,25,142832.08,25,65.28,25,165.43,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
60,Drishti_GS,LIN_MT_PAS,11,training_like,fresh_diagnostic,PAS,25,100,100,135135.54,25,2.55,25,5176.25,25,140515.24,25,54.22,25,146.68,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
60,Drishti_GS,LIN_MT_PAS,11,training_like,actual_training,PAS,25,100,100,135110.84,25,2.55,25,5169.37,25,140483.57,25,54.15,25,146.66,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
80,Drishti_GS,LIN_MT_PAS,11,posterior_mean_clean,fresh_diagnostic,raw,25,25,25,139056.8,25,12.0,25,7602.32,25,147456.0,25,321.28,25,463.6,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
80,Drishti_GS,LIN_MT_PAS,11,posterior_mean_clean,fresh_diagnostic,confidence,25,25,25,137799.6,25,0.0,25,6461.8,25,144287.16,25,1.32,25,24.44,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
80,Drishti_GS,LIN_MT_PAS,11,posterior_mean_clean,fresh_diagnostic,PAS,25,25,25,136275.16,25,0.0,25,6023.96,25,142300.12,25,0.24,25,0.76,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
80,Drishti_GS,LIN_MT_PAS,11,posterior_mean_clean,actual_training,PAS,25,25,25,136266.84,25,0.0,25,6015.84,25,142283.48,25,0.2,25,0.6,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
80,Drishti_GS,LIN_MT_PAS,11,training_like,fresh_diagnostic,raw,25,100,100,138796.24,25,16.11,25,7333.53,25,147456.0,25,585.96,25,724.16,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
80,Drishti_GS,LIN_MT_PAS,11,training_like,fresh_diagnostic,confidence,25,100,100,137499.4,25,1.15,25,6240.1,25,143880.46,25,48.5,25,91.31,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
80,Drishti_GS,LIN_MT_PAS,11,training_like,fresh_diagnostic,PAS,25,100,100,135908.11,25,0.47,25,5808.53,25,141788.76,25,25.58,25,46.07,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
80,Drishti_GS,LIN_MT_PAS,11,training_like,actual_training,PAS,25,100,100,135907.73,25,0.47,25,5801.8,25,141780.87,25,25.38,25,45.49,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
100,Drishti_GS,LIN_MT_PAS,11,posterior_mean_clean,fresh_diagnostic,raw,25,25,25,138977.48,25,1.72,25,8272.32,25,147456.0,25,68.88,25,135.6,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
100,Drishti_GS,LIN_MT_PAS,11,posterior_mean_clean,fresh_diagnostic,confidence,25,25,25,137938.08,25,0.0,25,7293.76,25,145231.84,25,0.0,25,0.0,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
100,Drishti_GS,LIN_MT_PAS,11,posterior_mean_clean,fresh_diagnostic,PAS,25,25,25,136443.16,25,0.0,25,6876.72,25,143319.88,25,0.0,25,0.0,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
100,Drishti_GS,LIN_MT_PAS,11,posterior_mean_clean,actual_training,PAS,25,25,25,136453.76,25,0.0,25,6879.56,25,143333.32,25,0.0,25,0.0,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
100,Drishti_GS,LIN_MT_PAS,11,training_like,fresh_diagnostic,raw,25,100,100,138438.66,25,9.93,25,7673.16,25,147456.0,25,659.83,25,674.42,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
100,Drishti_GS,LIN_MT_PAS,11,training_like,fresh_diagnostic,confidence,25,100,100,137313.16,25,0.88,25,6769.43,25,144363.79,25,125.41,25,154.91,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
100,Drishti_GS,LIN_MT_PAS,11,training_like,fresh_diagnostic,PAS,25,100,100,135591.61,25,0.11,25,6381.27,25,142146.37,25,68.72,25,104.66,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
100,Drishti_GS,LIN_MT_PAS,11,training_like,actual_training,PAS,25,100,100,135604.2,25,0.11,25,6384.35,25,142162.55,25,68.93,25,104.96,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,Drishti_GS,LIN_SUP,11,posterior_mean_clean,fresh_diagnostic,raw,25,25,25,137111.6,25,69.48,25,6998.36,25,147456.0,25,820.68,25,2455.88,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,Drishti_GS,LIN_SUP,11,posterior_mean_clean,fresh_diagnostic,confidence,25,25,25,133856.28,25,9.76,25,4813.52,25,138987.0,25,54.96,25,252.48,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,Drishti_GS,LIN_SUP,11,posterior_mean_clean,fresh_diagnostic,PAS,25,25,25,131781.4,25,9.76,25,4304.32,25,136384.52,25,53.44,25,235.6,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,Drishti_GS,LIN_SUP,11,training_like,fresh_diagnostic,raw,25,100,100,136870.82,25,71.77,25,6925.63,25,147456.0,25,891.12,25,2696.66,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,Drishti_GS,LIN_SUP,11,training_like,fresh_diagnostic,confidence,25,100,100,133630.72,25,6.36,25,4740.57,25,138895.28,25,90.51,25,427.12,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,Drishti_GS,LIN_SUP,11,training_like,fresh_diagnostic,PAS,25,100,100,131415.99,25,6.32,25,4228.08,25,136154.75,25,88.33,25,416.03,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
40,Drishti_GS,LIN_SUP,11,posterior_mean_clean,fresh_diagnostic,raw,25,25,25,138349.52,25,74.96,25,6925.68,25,147456.0,25,936.84,25,1169.0,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
40,Drishti_GS,LIN_SUP,11,posterior_mean_clean,fresh_diagnostic,confidence,25,25,25,136265.76,25,15.16,25,5212.48,25,141751.52,25,111.48,25,146.64,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
40,Drishti_GS,LIN_SUP,11,posterior_mean_clean,fresh_diagnostic,PAS,25,25,25,134178.6,25,14.92,25,4628.16,25,139033.64,25,105.52,25,106.44,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
40,Drishti_GS,LIN_SUP,11,training_like,fresh_diagnostic,raw,25,100,100,138158.69,25,77.48,25,6919.59,25,147456.0,25,940.41,25,1359.83,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
40,Drishti_GS,LIN_SUP,11,training_like,fresh_diagnostic,confidence,25,100,100,136046.95,25,21.73,25,5199.89,25,141598.4,25,115.65,25,214.18,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
40,Drishti_GS,LIN_SUP,11,training_like,fresh_diagnostic,PAS,25,100,100,133788.03,25,20.95,25,4600.29,25,138682.92,25,107.63,25,166.02,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
60,Drishti_GS,LIN_SUP,11,posterior_mean_clean,fresh_diagnostic,raw,25,25,25,139127.8,25,8.96,25,6772.24,25,147456.0,25,891.6,25,655.4,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
60,Drishti_GS,LIN_SUP,11,posterior_mean_clean,fresh_diagnostic,confidence,25,25,25,137502.6,25,0.08,25,5522.8,25,143164.6,25,81.0,25,58.12,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
60,Drishti_GS,LIN_SUP,11,posterior_mean_clean,fresh_diagnostic,PAS,25,25,25,135811.0,25,0.08,25,4952.32,25,140829.56,25,45.8,25,20.36,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
60,Drishti_GS,LIN_SUP,11,training_like,fresh_diagnostic,raw,25,100,100,138899.61,25,12.36,25,6602.64,25,147456.0,25,1057.8,25,883.59,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
60,Drishti_GS,LIN_SUP,11,training_like,fresh_diagnostic,confidence,25,100,100,137265.53,25,0.3,25,5363.76,25,142962.25,25,199.65,25,133.01,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
60,Drishti_GS,LIN_SUP,11,training_like,fresh_diagnostic,PAS,25,100,100,135516.04,25,0.12,25,4791.92,25,140468.28,25,108.47,25,51.73,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
80,Drishti_GS,LIN_SUP,11,posterior_mean_clean,fresh_diagnostic,raw,25,25,25,139323.52,25,7.2,25,7374.48,25,147456.0,25,308.68,25,442.12,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
80,Drishti_GS,LIN_SUP,11,posterior_mean_clean,fresh_diagnostic,confidence,25,25,25,138086.84,25,0.0,25,6289.6,25,144381.16,25,1.72,25,3.0,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
80,Drishti_GS,LIN_SUP,11,posterior_mean_clean,fresh_diagnostic,PAS,25,25,25,136885.44,25,0.0,25,5913.68,25,142800.0,25,0.76,25,0.12,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
80,Drishti_GS,LIN_SUP,11,training_like,fresh_diagnostic,raw,25,100,100,138998.19,25,14.25,25,7138.73,25,147456.0,25,537.38,25,767.45,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
80,Drishti_GS,LIN_SUP,11,training_like,fresh_diagnostic,confidence,25,100,100,137721.07,25,0.48,25,6067.4,25,143953.79,25,65.02,25,99.82,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
80,Drishti_GS,LIN_SUP,11,training_like,fresh_diagnostic,PAS,25,100,100,136378.9,25,0.15,25,5679.71,25,142125.87,25,23.85,25,43.26,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
100,Drishti_GS,LIN_SUP,11,posterior_mean_clean,fresh_diagnostic,raw,25,25,25,139249.2,25,3.0,25,7999.68,25,147456.0,25,65.88,25,138.24,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
100,Drishti_GS,LIN_SUP,11,posterior_mean_clean,fresh_diagnostic,confidence,25,25,25,138227.64,25,0.0,25,7056.08,25,145283.72,25,0.0,25,0.0,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
100,Drishti_GS,LIN_SUP,11,posterior_mean_clean,fresh_diagnostic,PAS,25,25,25,137005.04,25,0.0,25,6721.68,25,143726.72,25,0.0,25,0.0,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
100,Drishti_GS,LIN_SUP,11,training_like,fresh_diagnostic,raw,25,100,100,138617.2,25,19.63,25,7359.59,25,147456.0,25,689.34,25,770.24,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
100,Drishti_GS,LIN_SUP,11,training_like,fresh_diagnostic,confidence,25,100,100,137516.59,25,2.52,25,6462.43,25,144359.44,25,189.54,25,188.36,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
100,Drishti_GS,LIN_SUP,11,training_like,fresh_diagnostic,PAS,25,100,100,136144.83,25,2.17,25,6119.83,25,142474.17,25,99.44,25,107.9,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,RIM_ONE_r3,LIN_MT_CONF,11,posterior_mean_clean,fresh_diagnostic,raw,40,40,40,140734.45,40,43.35,40,5176.325,40,147456.0,40,788.625,40,713.25,40,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,RIM_ONE_r3,LIN_MT_CONF,11,posterior_mean_clean,fresh_diagnostic,confidence,40,40,40,138526.775,40,2.9,40,3620.275,40,142164.125,40,6.225,40,7.95,40,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,RIM_ONE_r3,LIN_MT_CONF,11,posterior_mean_clean,fresh_diagnostic,PAS,40,40,40,136850.275,40,0.775,40,3125.3,40,139981.475,40,3.5,40,1.625,40,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,RIM_ONE_r3,LIN_MT_CONF,11,training_like,fresh_diagnostic,raw,40,160,160,140543.25,40,52.34375,40,5368.2625,40,147456.0,40,587.69375,40,904.45,40,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,RIM_ONE_r3,LIN_MT_CONF,11,training_like,fresh_diagnostic,confidence,40,160,160,138401.5375,40,6.4,40,3783.2375,40,142344.01875,40,35.66875,40,117.175,40,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,RIM_ONE_r3,LIN_MT_CONF,11,training_like,fresh_diagnostic,PAS,40,160,160,136654.38125,40,2.26875,40,3147.15,40,139918.25,40,29.56875,40,84.88125,40,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
40,RIM_ONE_r3,LIN_MT_CONF,11,posterior_mean_clean,fresh_diagnostic,raw,40,40,40,141495.125,40,30.725,40,4934.075,40,147456.0,40,475.975,40,520.1,40,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
40,RIM_ONE_r3,LIN_MT_CONF,11,posterior_mean_clean,fresh_diagnostic,confidence,40,40,40,140050.7,40,1.15,40,3888.575,40,144019.775,40,47.925,40,31.425,40,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
40,RIM_ONE_r3,LIN_MT_CONF,11,posterior_mean_clean,fresh_diagnostic,PAS,40,40,40,138804.45,40,0.875,40,3437.6,40,142298.575,40,33.025,40,22.625,40,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
40,RIM_ONE_r3,LIN_MT_CONF,11,training_like,fresh_diagnostic,raw,40,160,160,141083.03125,40,39.81875,40,4894.6625,40,147456.0,40,506.29375,40,932.19375,40,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
40,RIM_ONE_r3,LIN_MT_CONF,11,training_like,fresh_diagnostic,confidence,40,160,160,139580.5125,40,5.0875,40,3883.9625,40,143685.4625,40,73.10625,40,142.79375,40,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
40,RIM_ONE_r3,LIN_MT_CONF,11,training_like,fresh_diagnostic,PAS,40,160,160,138202.60625,40,2.85,40,3391.81875,40,141732.15625,40,47.8375,40,87.04375,40,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
60,RIM_ONE_r3,LIN_MT_CONF,11,posterior_mean_clean,fresh_diagnostic,raw,40,40,40,141614.35,40,38.125,40,4887.05,40,147456.0,40,456.825,40,459.65,40,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
60,RIM_ONE_r3,LIN_MT_CONF,11,posterior_mean_clean,fresh_diagnostic,confidence,40,40,40,140570.15,40,10.35,40,4086.275,40,144842.8,40,94.125,40,81.9,40,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
60,RIM_ONE_r3,LIN_MT_CONF,11,posterior_mean_clean,fresh_diagnostic,PAS,40,40,40,139688.975,40,8.625,40,3741.075,40,143526.2,40,61.65,40,25.875,40,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
60,RIM_ONE_r3,LIN_MT_CONF,11,training_like,fresh_diagnostic,raw,40,160,160,141287.06875,40,102.84375,40,4749.1625,40,147456.0,40,529.99375,40,786.93125,40,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
