epoch,domain,arm,seed,mode,model,n_patients,n_draws,n_permutation_rows,patient_mean_ECE_10_predicted_class_bins,n_patients_defined_ECE_10_predicted_class_bins,patient_mean_NLL,n_patients_defined_NLL,patient_mean_fraction_pmax_above_099,n_patients_defined_fraction_pmax_above_099,patient_mean_logit_q00,n_patients_defined_logit_q00,patient_mean_logit_q100,n_patients_defined_logit_q100,patient_mean_logit_q25,n_patients_defined_logit_q25,patient_mean_logit_q50,n_patients_defined_logit_q50,patient_mean_logit_q75,n_patients_defined_logit_q75,patient_mean_logit_q90,n_patients_defined_logit_q90,patient_mean_logit_q99,n_patients_defined_logit_q99,patient_mean_logit_range_q00,n_patients_defined_logit_range_q00,patient_mean_logit_range_q100,n_patients_defined_logit_range_q100,patient_mean_logit_range_q25,n_patients_defined_logit_range_q25,patient_mean_logit_range_q50,n_patients_defined_logit_range_q50,patient_mean_logit_range_q75,n_patients_defined_logit_range_q75,patient_mean_logit_range_q90,n_patients_defined_logit_range_q90,patient_mean_logit_range_q99,n_patients_defined_logit_range_q99,patient_mean_margin_q00,n_patients_defined_margin_q00,patient_mean_margin_q100,n_patients_defined_margin_q100,patient_mean_margin_q25,n_patients_defined_margin_q25,patient_mean_margin_q50,n_patients_defined_margin_q50,patient_mean_margin_q75,n_patients_defined_margin_q75,patient_mean_margin_q90,n_patients_defined_margin_q90,patient_mean_margin_q99,n_patients_defined_margin_q99,patient_mean_multiclass_Brier,n_patients_defined_multiclass_Brier,patient_mean_pmax_above_099,n_patients_defined_pmax_above_099,patient_mean_pmax_q00,n_patients_defined_pmax_q00,patient_mean_pmax_q100,n_patients_defined_pmax_q100,patient_mean_pmax_q25,n_patients_defined_pmax_q25,patient_mean_pmax_q50,n_patients_defined_pmax_q50,patient_mean_pmax_q75,n_patients_defined_pmax_q75,patient_mean_pmax_q90,n_patients_defined_pmax_q90,patient_mean_pmax_q99,n_patients_defined_pmax_q99,patient_mean_valid_pixels,n_patients_defined_valid_pixels,pooled_valid_pixels,patient_mean_wrong_foreground_confidence,n_patients_defined_wrong_foreground_confidence,patient_mean_wrong_foreground_count,n_patients_defined_wrong_foreground_count,unit
20,Drishti_GS,LIN_MT_CONF,11,posterior_mean_clean,student,25,25,25,0.04914262545038784,25,0.18426068544387816,25,0.820336642795139,25,-7.062013206481933,25,7.346179046630859,25,-3.284135901927948,25,-2.5601421880722044,25,4.373449938297272,25,6.0257334098815925,25,6.720826660346985,25,0.9901366147398949,25,12.831135025024414,25,7.834173355102539,25,9.106660099029542,25,9.844995155334473,25,10.369172096252441,25,11.474153993606569,25,0.0001256650686264038,25,10.764477729797363,25,6.120065348148346,25,8.28614086151123,25,9.059895372390747,25,9.518805294036865,25,10.126163667678833,25,0.09991201922035518,25,120963.56,25,0.4171437358856201,25,0.9999668216705322,25,0.9958262711763382,25,0.9996015787124634,25,0.9998198819160461,25,0.9998860955238342,25,0.9999373457431793,25,147456.0,25,3686400.0,0.79941397190094,25,8070.84,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,Drishti_GS,LIN_MT_CONF,11,posterior_mean_clean,teacher,25,25,25,0.03851398982677589,25,0.1385530173778534,25,0.7942721896701389,25,-5.9727781295776365,25,6.870303287506103,25,-3.0146030616760253,25,-2.3254485082626344,25,4.178995261192322,25,5.735662525177002,25,6.3165184764862055,25,1.4604727149009704,25,11.340694389343263,25,7.311124200820923,25,8.501341676712036,25,9.244943370819092,25,9.68009262084961,25,10.327867824554449,25,0.00014472484588623046,25,9.970444946289062,25,5.671110315322876,25,7.751902647018433,25,8.524505443572998,25,8.934049453735351,25,9.44224423789978,25,0.08011684752399681,25,117120.2,25,0.44460728764533997,25,0.9999249935150146,25,0.9941172409057617,25,0.9993138790130616,25,0.9996917843818665,25,0.9997959327697754,25,0.9998748276233672,25,147456.0,25,3686400.0,0.7590288066864014,25,6447.96,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,Drishti_GS,LIN_MT_CONF,11,training_like,student,25,100,100,0.050261668374813676,25,0.18806016631424427,25,0.8253888617621528,25,-7.150545878410339,25,7.474396319389343,25,-3.2887294089794157,25,-2.54854421377182,25,4.429942808747292,25,5.988947884082794,25,6.734116771984102,25,0.8261421997845173,25,13.01171869277954,25,7.8785917437076565,25,9.055613145828247,25,9.801647434234619,25,10.3391814661026,25,11.520771921634678,25,0.00016650393605232238,25,10.936134138107299,25,6.211102111935616,25,8.219088203907013,25,9.014779222011565,25,9.511107115745544,25,10.188050729274751,25,0.10172618435828791,25,121708.54,25,0.41073023349046706,25,0.9999719619750976,25,0.9963934494554997,25,0.9995792311429977,25,0.9998124265670776,25,0.9998855584859848,25,0.9999405661225319,25,147456.0,25,14745600.0,0.80168576836586,25,8215.81,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
20,Drishti_GS,LIN_MT_CONF,11,training_like,teacher,25,100,100,0.03851398982677589,25,0.1385530173778534,25,0.7942721896701389,25,-5.9727781295776365,25,6.870303287506103,25,-3.0146030616760253,25,-2.3254485082626344,25,4.178995261192322,25,5.735662525177002,25,6.3165184764862055,25,1.4604727149009704,25,11.340694389343263,25,7.311124200820923,25,8.501341676712036,25,9.244943370819092,25,9.68009262084961,25,10.327867824554449,25,0.00014472484588623046,25,9.970444946289062,25,5.671110315322876,25,7.751902647018433,25,8.524505443572998,25,8.934049453735351,25,9.44224423789978,25,0.08011684752399681,25,117120.2,25,0.44460728764533997,25,0.9999249935150146,25,0.9941172409057617,25,0.9993138790130616,25,0.9996917843818665,25,0.9997959327697754,25,0.9998748276233672,25,147456.0,25,14745600.0,0.7590288066864014,25,6447.96,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
40,Drishti_GS,LIN_MT_CONF,11,posterior_mean_clean,student,25,25,25,0.0396129618179758,25,0.16335300594568253,25,0.8612600368923612,25,-8.360080585479736,25,8.299775390625,25,-3.845734484195709,25,-2.852813763618469,25,5.008432734012604,25,6.546001926422119,25,7.480617463302614,25,2.359002789258957,25,15.265807456970215,25,8.871053233146668,25,10.059381256103515,25,11.002188911437988,25,11.688912448883057,25,13.455009111404427,25,0.00030635833740234376,25,12.50152114868164,25,7.125640416145325,25,8.895796756744385,25,10.034152956008912,25,10.753628387451172,25,11.574224443435671,25,0.08396146226445182,25,126997.96,25,0.47157947659492494,25,0.9999934577941895,25,0.9979202282428742,25,0.9998011565208436,25,0.9999327373504638,25,0.999965763092041,25,0.999984827041626,25,147456.0,25,3686400.0,0.829266140460968,25,6435.12,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
40,Drishti_GS,LIN_MT_CONF,11,posterior_mean_clean,teacher,25,25,25,0.03880900961304885,25,0.1556443926692009,25,0.8547669813368056,25,-8.096119956970215,25,8.285756378173827,25,-3.732825539112091,25,-2.851246881484985,25,4.930426468849182,25,6.490583385467529,25,7.380367135238648,25,2.0115842109918596,25,15.138834075927734,25,8.71430365562439,25,9.969573612213134,25,10.851399917602539,25,11.511926593780517,25,13.301317743301402,25,0.00023591876029968261,25,12.28881175994873,25,7.100765876770019,25,8.89596176147461,25,9.875497522354125,25,10.48851718902588,25,11.30214193534851,25,0.08263496577695303,25,126040.52,25,0.46266688346862794,25,0.9999923372268676,25,0.9984150683879852,25,0.999796028137207,25,0.9999227392673492,25,0.9999575281143188,25,0.9999806780815125,25,147456.0,25,3686400.0,0.8177854657173157,25,6316.16,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
40,Drishti_GS,LIN_MT_CONF,11,training_like,student,25,100,100,0.040361878925406124,25,0.16765588868409395,25,0.8605664740668404,25,-8.47387906551361,25,8.468448748588562,25,-3.846123741269112,25,-2.8636647725105284,25,5.040494377613068,25,6.509157178878784,25,7.501486689329148,25,1.884612292945385,25,15.436763982772828,25,8.91889456987381,25,10.035919809341431,25,10.976361725330353,25,11.696366896629334,25,13.504729734420783,25,0.00026277840137481687,25,12.702707195281983,25,7.2255658441782,25,8.887017021179199,25,9.970488712787628,25,10.721913523674012,25,11.649595331668854,25,0.0858487587732186,25,126895.69,25,0.4630106857419014,25,0.9999949073791504,25,0.9980721029639245,25,0.9998025339841843,25,0.9999294957518577,25,0.9999658113718033,25,0.9999862407445907,25,147456.0,25,14745600.0,0.830723220705986,25,6588.18,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
40,Drishti_GS,LIN_MT_CONF,11,training_like,teacher,25,100,100,0.03880900961304885,25,0.1556443926692009,25,0.8547669813368056,25,-8.096119956970215,25,8.285756378173827,25,-3.732825539112091,25,-2.851246881484985,25,4.930426468849182,25,6.490583385467529,25,7.380367135238648,25,2.0115842109918596,25,15.138834075927734,25,8.71430365562439,25,9.969573612213134,25,10.851399917602539,25,11.511926593780517,25,13.301317743301402,25,0.00023591876029968261,25,12.28881175994873,25,7.100765876770019,25,8.89596176147461,25,9.875497522354125,25,10.48851718902588,25,11.30214193534851,25,0.08263496577695303,25,126040.52,25,0.46266688346862794,25,0.9999923372268676,25,0.9984150683879852,25,0.999796028137207,25,0.9999227392673492,25,0.9999575281143188,25,0.9999806780815125,25,147456.0,25,14745600.0,0.8177854657173157,25,6316.16,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
60,Drishti_GS,LIN_MT_CONF,11,posterior_mean_clean,student,25,25,25,0.039992946705953936,25,0.18073171868920326,25,0.8885763888888889,25,-9.767023868560791,25,8.528437423706055,25,-4.0773949670791625,25,-3.242051434516907,25,5.470216312408447,25,6.737434568405152,25,7.486033473968507,25,2.6740653347969054,25,17.046522674560546,25,9.609828977584838,25,10.512187938690186,25,11.265241651535034,25,11.837537841796875,25,14.68275008010865,25,0.00026880621910095213,25,13.200656280517578,25,7.9215334701538085,25,9.604570960998535,25,10.550098276138305,25,11.132360858917236,25,11.97369124412537,25,0.08413473005910226,25,131025.92,25,0.46296155333518985,25,0.9999964141845703,25,0.9993609416484833,25,0.9998955678939819,25,0.9999570941925049,25,0.9999747323989868,25,0.9999897284507752,25,147456.0,25,3686400.0,0.8507838916778564,25,6011.96,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
60,Drishti_GS,LIN_MT_CONF,11,posterior_mean_clean,teacher,25,25,25,0.0396065569780007,25,0.17433956503868103,25,0.8846983506944445,25,-9.488964443206788,25,8.441414222717285,25,-4.046020143032074,25,-3.1395980405807493,25,5.413916535377503,25,6.683612113952637,25,7.456892425537111,25,2.8408068442344665,25,16.623668365478515,25,9.522096929550171,25,10.425458507537842,25,11.188485631942749,25,11.775253982543946,25,14.428051738739022,25,0.000247802734375,25,13.013288154602051,25,7.770544953346253,25,9.431706085205079,25,10.42137619972229,25,11.039204483032227,25,11.855182155609135,25,0.08321991917079517,25,130454.08,25,0.4708762991428375,25,0.9999959278106689,25,0.9992813301086426,25,0.999878888130188,25,0.9999521827697754,25,0.9999724388122558,25,0.9999885580539702,25,147456.0,25,3686400.0,0.8473009920120239,25,6123.16,25,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels
