scope,class_id,is_background,pixel_count,old_accuracy,nonfinite_count,hidden_gt_usage,static_kl,static_top1_agreement,static_margin_agreement,static_accuracy,static_margin,static_entropy,global_kl,global_top1_agreement,global_margin_agreement,global_accuracy,global_margin,global_entropy,class_kl,class_top1_agreement,class_margin_agreement,class_accuracy,class_margin,class_entropy,class_kl_reduction_fraction_vs_static,class_top1_minus_static,class_margin_agreement_minus_static,seed,transition,old_site_id,current_site_id,old_margin,old_entropy,class_accuracy_minus_static,class_margin_minus_static
current_safety,ALL,False,516096,0.953278072296627,0,post_hoc_current_train_labeled_and_val_only,,,,0.04614839099702381,0.9670097638690283,0.06480480044607133,,,,,,,,,,0.9694339812748016,0.970585164569673,0.04251917936499157,,,,1,REFUGE->RIM_ONE_r3,REFUGE,RIM_ONE_r3,0.9874183412582155,0.01531395304297644,0.9232855902777778,0.0035754007006447708
current_safety,0,True,465728,0.9701843135907654,0,post_hoc_current_train_labeled_and_val_only,,,,0.0,0.9795780577665504,0.051979905778896156,,,,,,,,,,0.9895969321148825,0.9860535716394548,0.022107927160668017,,,,1,REFUGE->RIM_ONE_r3,REFUGE,RIM_ONE_r3,0.993152152382936,0.008481073464701198,0.9895969321148825,0.006475513872904459
current_safety,1,False,37554,0.8409490333919156,0,post_hoc_current_train_labeled_and_val_only,,,,0.5405283059061617,0.8515531969900842,0.18581552216500946,,,,,,,,,,0.8211908185546147,0.8529724488403366,0.2089439758180512,,,,1,REFUGE->RIM_ONE_r3,REFUGE,RIM_ONE_r3,0.9425773110678956,0.06892978448599121,0.280662512648453,0.0014192518502523788
current_safety,2,False,12814,0.6680193538317465,0,post_hoc_current_train_labeled_and_val_only,,,,0.27454346808178554,0.8485801843244571,0.17628253066299746,,,,,,,,,,0.6710628999531763,0.7530705151439587,0.29662988530839685,,,,1,REFUGE->RIM_ONE_r3,REFUGE,RIM_ONE_r3,0.910437774300966,0.10652470428671613,0.3965194318713907,-0.09550966918049841
previous_fidelity,ALL,False,368640,0.9585015190972223,0,post_hoc_visible_previous_val_only,5.276745647854275,0.00849338107638889,0.6963972780439589,0.0137939453125,0.7156891081068251,0.4077384365929498,4.035028160942925,0.02394748263888889,0.45835434330834285,0.03184136284722222,0.44138731956481936,0.6508391433291965,0.2157569964726766,0.9455674913194444,0.9576974550882975,0.9348442925347222,0.9712066650390625,0.039750018384721544,0.9591117308145387,0.9370741102430555,0.2613001770443386,1,RIM_ONE_r3->Drishti_GS,RIM_ONE_r3,Drishti_GS,,,,
previous_fidelity,0,True,332481,0.9835629705156084,0,post_hoc_visible_previous_val_only,5.2820487768473985,0.00016241529591164608,0.6878111373751432,0.00032182290115826166,0.6976637210566168,0.43434222145870743,4.1150329830877554,0.007456065158610567,0.4444287999492828,0.0020001142922452713,0.4305816975960656,0.6670522443857694,0.07942718540096089,0.9772558431910395,0.9798198113670405,0.9702930393014939,0.9848414094057254,0.022259090689228295,0.9849628072824486,0.9770934278951279,0.29200867399189734,1,RIM_ONE_r3->Drishti_GS,RIM_ONE_r3,Drishti_GS,,,,
previous_fidelity,1,False,26698,0.7516293355307514,0,post_hoc_visible_previous_val_only,5.699980672124316,0.03273653457187804,0.7952910579093003,0.008165405648363173,0.9032459537655559,0.14149578545136224,2.8094739108793263,0.22084051239793243,0.5288003362406594,0.34875271555921794,0.454763038835862,0.5819287124006246,1.5469035949409835,0.6176492621170125,0.7526586848221894,0.5185407146602742,0.8207180004047002,0.23265901205914594,0.7286124841604997,0.5849127275451345,-0.042632373087110875,1,RIM_ONE_r3->Drishti_GS,RIM_ONE_r3,Drishti_GS,,,,
previous_fidelity,2,False,9461,0.6615579748440968,0,post_hoc_visible_previous_val_only,3.8960542193982204,0.23285065003699398,0.7190647429661902,0.5031180636296375,0.8198756899469285,0.22413142540656214,4.681865695767493,0.047880773702568435,0.748938319874848,0.18623824120071875,0.7833769535894891,0.2755322909458484,1.2503327515951588,0.7573195222492337,0.7588658160959713,0.8638621710178628,0.9167150713754575,0.11005092304738981,0.6790771685440549,0.5244688722122397,0.039801073129781095,1,RIM_ONE_r3->Drishti_GS,RIM_ONE_r3,Drishti_GS,,,,
current_safety,ALL,False,322560,0.8770399305555555,0,post_hoc_current_train_labeled_and_val_only,,,,0.04237351190476191,0.7330704825265068,0.3916592280069987,,,,,,,,,,0.9454861111111111,0.9697610643174913,0.04303360061040001,,,,1,RIM_ONE_r3->Drishti_GS,RIM_ONE_r3,Drishti_GS,0.9508134327237568,0.06554936378721207,0.9031125992063492,0.23669058179098457
current_safety,0,True,267583,0.9854250830583408,0,post_hoc_current_train_labeled_and_val_only,,,,0.0,0.70105668731758,0.44090493431594124,,,,,,,,,,0.9979632487863579,0.9949487927577612,0.00980588316252282,,,,1,RIM_ONE_r3->Drishti_GS,RIM_ONE_r3,Drishti_GS,0.9856933117481305,0.023994793108550374,0.9979632487863579,0.2938921054401812
current_safety,1,False,28986,0.35158352308010765,0,post_hoc_current_train_labeled_and_val_only,,,,0.0010004829917891396,0.9505058746032568,0.0924718908532217,,,,,,,,,,0.5439177533981923,0.8010283469956402,0.2635913496965669,,,,1,RIM_ONE_r3->Drishti_GS,RIM_ONE_r3,Drishti_GS,0.811289387279635,0.22821151679703672,0.5429172704064031,-0.14947752760761657
current_safety,2,False,25991,0.3471971066907776,0,post_hoc_current_train_labeled_and_val_only,,,,0.5247585702743257,0.820168825153719,0.218327216886299,,,,,,,,,,0.8530645223346544,0.8986244355768583,0.13914708374582338,,,,1,RIM_ONE_r3->Drishti_GS,RIM_ONE_r3,Drishti_GS,0.7473190487850663,0.3119566224922209,0.32830595206032864,0.07845561042313931
previous_fidelity,ALL,False,921600,0.9751519097222222,0,post_hoc_visible_previous_val_only,3.873935072157118,0.069453125,0.8766945139567057,0.06902018229166666,0.8777625168694391,0.2366099421183268,3.9678204006618922,0.0644921875,0.8950304667154948,0.06404188368055555,0.8939685164557563,0.2117654906378852,0.14105612675348916,0.9590104166666666,0.9671908060709635,0.9544498697916667,0.9719457117716471,0.03728909783893161,0.9635884122665626,0.8895572916666666,0.0904962921142578,2,REFUGE->RIM_ONE_r3,REFUGE,RIM_ONE_r3,,,,
previous_fidelity,0,True,815841,0.9937095586027179,0,post_hoc_visible_previous_val_only,4.1777956734216595,0.007452432520552411,0.8960090171713913,0.006609130945858323,0.8934854780986736,0.22527807482554812,4.317229609537888,0.006350502119898362,0.9234626231359726,0.006584616365198611,0.9212912417600366,0.1836463097157948,0.032743314044930895,0.9936629808994645,0.9937997957207655,0.9990292226058755,0.9975944971967577,0.004907157546040273,0.9921625381889216,0.9862105483789121,0.09779077854937424,2,REFUGE->RIM_ONE_r3,REFUGE,RIM_ONE_r3,,,,
previous_fidelity,1,False,77567,0.8404089367901298,0,post_hoc_visible_previous_val_only,1.0238884851790429,0.6358889734036381,0.71465123277749,0.6969458661544213,0.7262055804251284,0.36888787286817365,1.098386594537827,0.5541531836992536,0.6642440340890778,0.599932961181946,0.6593651701034469,0.47029900580657286,1.1785873438069066,0.6484716438691712,0.7425754490120234,0.5515231992986708,0.7626942077343216,0.3049177602357075,-0.15108955796178544,0.012582670465533075,0.02792421623453345,2,REFUGE->RIM_ONE_r3,REFUGE,RIM_ONE_r3,,,,
previous_fidelity,2,False,28192,0.8088464812712827,0,post_hoc_visible_previous_val_only,2.9221651638000696,0.3051929625425653,0.763600385148463,0.14745317820658344,0.839751463336923,0.20059272920909452,1.7512689519009714,0.399794267877412,0.7072213277914197,0.2523410896708286,0.7487674695814914,0.3141744318127497,0.42084646468535997,0.8106200340522134,0.8151637433470987,0.7729852440408627,0.8054335060509326,0.23803263219341922,0.8559812874717598,0.505427071509648,0.05156335819863578,2,REFUGE->RIM_ONE_r3,REFUGE,RIM_ONE_r3,,,,
current_safety,ALL,False,516096,0.9281141493055556,0,post_hoc_current_train_labeled_and_val_only,,,,0.05684601314484127,0.9164546784900484,0.16765059365166557,,,,,,,,,,0.9668472532242064,0.9805884815397716,0.025930384321818278,,,,2,REFUGE->RIM_ONE_r3,REFUGE,RIM_ONE_r3,0.9763326115078397,0.030392115669591085,0.9100012400793651,0.06413380304972327
current_safety,0,True,465181,0.9601832405020841,0,post_hoc_current_train_labeled_and_val_only,,,,0.019177481453455752,0.9363931139841266,0.15060497054002905,,,,,,,,,,0.9953480473192156,0.9960307159001013,0.005993405139302674,,,,2,REFUGE->RIM_ONE_r3,REFUGE,RIM_ONE_r3,0.9869705916554524,0.017094539463473793,0.9761705658657598,0.05963760191597467
current_safety,1,False,36285,0.5186440677966102,0,post_hoc_current_train_labeled_and_val_only,,,,0.5082816590877773,0.715286325110669,0.34363618040932464,,,,,,,,,,0.7257820035827477,0.8443232342479675,0.20367727018148427,,,,2,REFUGE->RIM_ONE_r3,REFUGE,RIM_ONE_r3,0.8555022272407244,0.17973296475735712,0.21750034449497035,0.12903690913729848
current_safety,2,False,14630,0.9239917976760083,0,post_hoc_current_train_labeled_and_val_only,,,,0.13492822966507176,0.7814182346680355,0.27316410484496484,,,,,,,,,,0.65850991114149,0.8275437663372298,0.2190102361443103,,,,2,REFUGE->RIM_ONE_r3,REFUGE,RIM_ONE_r3,0.9377641908615644,0.08281498665852002,0.5235816814764183,0.04612553166919431
previous_fidelity,ALL,False,368640,0.9576551649305556,0,post_hoc_visible_previous_val_only,9.15458246866862,0.02438422309027778,0.9553616947597927,0.025724283854166665,0.965149466196696,0.0494312948650784,6.336144468519422,0.03576388888888889,0.9236834632025824,0.03701443142361111,0.924467839135064,0.1368112047513326,0.27507408724890814,0.9409369574652777,0.9630404790242513,0.9431423611111112,0.9721245659722222,0.04190198580423991,0.9699523065972321,0.916552734375,0.00767878426445856,2,RIM_ONE_r3->Drishti_GS,RIM_ONE_r3,Drishti_GS,,,,
previous_fidelity,0,True,331483,0.9887113366296311,0,post_hoc_visible_previous_val_only,9.770766619253475,0.002087588202109912,0.98366146298415,0.0005550812560523466,0.9902305863913081,0.015854567296814618,6.615550703203483,0.006066676119137331,0.9414613173978756,0.001448038059266991,0.937412025324451,0.12230338484906277,0.08577339815267676,0.9765508336777452,0.9823584526299237,0.9725928629824154,0.9841201203191415,0.02718918724922121,0.9912214259642986,0.9744632454756353,-0.0013030103542263083,2,RIM_ONE_r3->Drishti_GS,RIM_ONE_r3,Drishti_GS,,,,
previous_fidelity,1,False,26442,0.726722638227063,0,post_hoc_visible_previous_val_only,3.1548828235796744,0.2971030935632706,0.6769700667454358,0.30247333787156794,0.6898563743656517,0.41379935080863894,2.817839165821657,0.4077225625898192,0.7482227740638709,0.4849860071099009,0.7605347067476104,0.32997271805611694,1.6646246734450638,0.6296422358369261,0.7876811369799348,0.5768096210574086,0.8368744618971475,0.2068460543968432,0.4723656102205709,0.33253914227365555,0.110711070234499,2,RIM_ONE_r3->Drishti_GS,RIM_ONE_r3,Drishti_GS,,,,
previous_fidelity,2,False,10715,0.5667755482967802,0,post_hoc_visible_previous_val_only,4.897879724685021,0.04115725618292114,0.766873176065606,0.12141857209519365,0.8685863129958002,0.18900144704301614,6.37465031953599,0.036584227718152125,0.8066957759456661,0.03182454503033131,0.9285679677018928,0.10895481412231617,2.702275736956078,0.607372841810546,0.7981568721427686,0.9360709286047597,0.9347902612156586,0.09002064710680258,0.44827641982779404,0.5662155856276249,0.03128369607716264,2,RIM_ONE_r3->Drishti_GS,RIM_ONE_r3,Drishti_GS,,,,
current_safety,ALL,False,322560,0.9031467013888889,0,post_hoc_current_train_labeled_and_val_only,,,,0.04619295634920635,0.9617449926951575,0.05329898160601419,,,,,,,,,,0.9559306795634921,0.9664759681338355,0.04991668216765873,,,,2,RIM_ONE_r3->Drishti_GS,RIM_ONE_r3,Drishti_GS,0.9523560054718502,0.0686295989959959,0.9097377232142857,0.0047309754386780645
current_safety,0,True,270707,0.9972811933197147,0,post_hoc_current_train_labeled_and_val_only,,,,0.0,0.9966342473135161,0.007946755383386142,,,,,,,,,,0.9950463046762736,0.9918147203433971,0.01887766560578238,,,,2,RIM_ONE_r3->Drishti_GS,RIM_ONE_r3,Drishti_GS,0.9877138050202803,0.027034773317169834,0.9950463046762736,-0.0048195269701190036
current_safety,1,False,30328,0.44262727512529676,0,post_hoc_current_train_labeled_and_val_only,,,,0.2996570825639673,0.7762908331796319,0.28920955552302635,,,,,,,,,,0.7039369559482986,0.8111705815248079,0.23887177338797635,,,,2,RIM_ONE_r3->Drishti_GS,RIM_ONE_r3,Drishti_GS,0.8162989675511285,0.23291770011320242,0.40427987338433136,0.03487974834517604
current_safety,2,False,21525,0.368130081300813,0,post_hoc_current_train_labeled_and_val_only,,,,0.2700116144018583,0.7842621395452236,0.29127664209381354,,,,,,,,,,0.819047619047619,0.8666258404562283,0.17404438847310313,,,,2,RIM_ONE_r3->Drishti_GS,RIM_ONE_r3,Drishti_GS,0.6993819669397866,0.3602663656449622,0.5490360046457607,0.08236370091100464
