protocol_id,seed,transition,update_batch,variant,class_id,region,margin_agreement_before,margin_agreement_after,margin_agreement_delta,margin_abs_error_after,metric_function,hidden_gt_usage
bprcseg_x1_exploratory,0,REFUGE->RIM_ONE_r3,2,X0,2,interior,0.8394034996510095,0.8394060145737232,2.514922713747758e-06,0.1605939854262768,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
bprcseg_x1_exploratory,0,REFUGE->RIM_ONE_r3,2,X1,0,all,0.9880842600079781,0.9880139988565603,-7.026115141783862e-05,0.011986001143439728,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
bprcseg_x1_exploratory,0,REFUGE->RIM_ONE_r3,2,X1,0,boundary,0.8314975591203475,0.831282114923833,-0.00021544419651453595,0.16871788507616703,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
bprcseg_x1_exploratory,0,REFUGE->RIM_ONE_r3,2,X1,0,interior,0.9910673158695831,0.990999836002943,-6.747986664012995e-05,0.009000163997057053,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
bprcseg_x1_exploratory,0,REFUGE->RIM_ONE_r3,2,X1,1,all,0.8027018820212352,0.802064342357225,-0.000637539664010145,0.197935657642775,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
bprcseg_x1_exploratory,0,REFUGE->RIM_ONE_r3,2,X1,1,boundary,0.7485211104847956,0.7478861337872091,-0.0006349766975864979,0.25211386621279086,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
bprcseg_x1_exploratory,0,REFUGE->RIM_ONE_r3,2,X1,1,interior,0.8240149546477754,0.823376427041679,-0.0006385276060963951,0.17662357295832098,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
bprcseg_x1_exploratory,0,REFUGE->RIM_ONE_r3,2,X1,2,all,0.8127206869826048,0.8129798530067203,0.00025916602411546474,0.18702014699327973,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
bprcseg_x1_exploratory,0,REFUGE->RIM_ONE_r3,2,X1,2,boundary,0.7305873604513775,0.7299582568423496,-0.0006291036090279034,0.2700417431576504,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
bprcseg_x1_exploratory,0,REFUGE->RIM_ONE_r3,2,X1,2,interior,0.8394034996510095,0.839951232024834,0.0005477323738245499,0.16004876797516598,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
