phase,kind,epoch,domain,arm,seed,mode,model,n_patients,n_draws,n_permutation_rows,patient_mean_ECE_10_predicted_class_bins,n_patients_defined_ECE_10_predicted_class_bins,patient_mean_NLL,n_patients_defined_NLL,patient_mean_fraction_pmax_above_099,n_patients_defined_fraction_pmax_above_099,patient_mean_logit_q00,n_patients_defined_logit_q00,patient_mean_logit_q100,n_patients_defined_logit_q100,patient_mean_logit_q25,n_patients_defined_logit_q25,patient_mean_logit_q50,n_patients_defined_logit_q50,patient_mean_logit_q75,n_patients_defined_logit_q75,patient_mean_logit_q90,n_patients_defined_logit_q90,patient_mean_logit_q99,n_patients_defined_logit_q99,patient_mean_logit_range_q00,n_patients_defined_logit_range_q00,patient_mean_logit_range_q100,n_patients_defined_logit_range_q100,patient_mean_logit_range_q25,n_patients_defined_logit_range_q25,patient_mean_logit_range_q50,n_patients_defined_logit_range_q50,patient_mean_logit_range_q75,n_patients_defined_logit_range_q75,patient_mean_logit_range_q90,n_patients_defined_logit_range_q90,patient_mean_logit_range_q99,n_patients_defined_logit_range_q99,patient_mean_margin_q00,n_patients_defined_margin_q00,patient_mean_margin_q100,n_patients_defined_margin_q100,patient_mean_margin_q25,n_patients_defined_margin_q25,patient_mean_margin_q50,n_patients_defined_margin_q50,patient_mean_margin_q75,n_patients_defined_margin_q75,patient_mean_margin_q90,n_patients_defined_margin_q90,patient_mean_margin_q99,n_patients_defined_margin_q99,patient_mean_multiclass_Brier,n_patients_defined_multiclass_Brier,patient_mean_pmax_above_099,n_patients_defined_pmax_above_099,patient_mean_pmax_q00,n_patients_defined_pmax_q00,patient_mean_pmax_q100,n_patients_defined_pmax_q100,patient_mean_pmax_q25,n_patients_defined_pmax_q25,patient_mean_pmax_q50,n_patients_defined_pmax_q50,patient_mean_pmax_q75,n_patients_defined_pmax_q75,patient_mean_pmax_q90,n_patients_defined_pmax_q90,patient_mean_pmax_q99,n_patients_defined_pmax_q99,patient_mean_valid_pixels,n_patients_defined_valid_pixels,pooled_valid_pixels,patient_mean_wrong_foreground_confidence,n_patients_defined_wrong_foreground_confidence,patient_mean_wrong_foreground_count,n_patients_defined_wrong_foreground_count,unit,library,filter,class_id,n_replicate_rows,pooled_predicted,patient_mean_predicted,pooled_gt_pixels,patient_mean_gt_pixels,pooled_accepted,patient_mean_accepted,pooled_correct,patient_mean_correct,pooled_joint_valid,patient_mean_joint_valid,pooled_disagreement,patient_mean_disagreement,pooled_empty_set,patient_mean_empty_set,pooled_accepted_disagreement,patient_mean_accepted_disagreement,pooled_counts_unit,patient_mean_precision,n_patients_defined_precision,n_draws_defined_precision,pooled_precision,precision_status,patient_mean_prediction_coverage,n_patients_defined_prediction_coverage,n_draws_defined_prediction_coverage,pooled_prediction_coverage,prediction_coverage_status,patient_mean_image_coverage,n_patients_defined_image_coverage,n_draws_defined_image_coverage,pooled_image_coverage,image_coverage_status,patient_mean_accepted_correct_recall,n_patients_defined_accepted_correct_recall,n_draws_defined_accepted_correct_recall,pooled_accepted_correct_recall,accepted_correct_recall_status,patient_mean_joint_valid_coverage,n_patients_defined_joint_valid_coverage,n_draws_defined_joint_valid_coverage,pooled_joint_valid_coverage,joint_valid_coverage_status,patient_mean_disagreement_rate,n_patients_defined_disagreement_rate,n_draws_defined_disagreement_rate,pooled_disagreement_rate,disagreement_rate_status,patient_mean_accepted_disagreement_rate,n_patients_defined_accepted_disagreement_rate,n_draws_defined_accepted_disagreement_rate,pooled_accepted_disagreement_rate,accepted_disagreement_rate_status,patient_mean_both_correct,n_patients_defined_both_correct,patient_mean_both_wrong_different,n_patients_defined_both_wrong_different,patient_mean_both_wrong_same,n_patients_defined_both_wrong_same,patient_mean_evaluable_accepted,n_patients_defined_evaluable_accepted,patient_mean_student_only_correct,n_patients_defined_student_only_correct,patient_mean_teacher_only_correct,n_patients_defined_teacher_only_correct
P1,probability_aggregate.csv,20,RIM_ONE_r3,SUP_CED,31,posterior_mean_clean,student,40,40,40,0.035922478320834575,40,0.21665773261338472,40,0.9234283447265625,40,-8.629191935062408,40,8.980869460105897,40,-4.082658831775189,40,-3.204735520482063,40,6.607605230808258,40,7.400392453670503,40,7.960507744193078,40,3.4387576203793286,40,16.211383414268493,40,11.003626346588135,40,11.402788937091827,40,11.745865857601165,40,12.133015477657318,40,13.327265700101856,40,0.0005452722311019897,40,12.912231850624085,40,9.026910531520844,40,10.372583818435668,40,11.030731528997421,40,11.458982932567597,40,12.02784517645836,40,0.07536532858188008,40,136165.05,40,0.4840249061584473,40,0.9999953180551528,40,0.9997912175953388,40,0.9999517008662224,40,0.9999737292528152,40,0.9999820113182067,40,0.9999891072511673,40,147456.0,40,5898240.0,0.8844774618744851,40,3520.4,40,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,probability_aggregate.csv,20,RIM_ONE_r3,SUP_CED,31,posterior_mean_clean,teacher,40,40,40,0.035449946531257916,40,0.20341902100481093,40,0.9156556871202255,40,-7.7283247590065,40,8.109948682785035,40,-3.8554805263876917,40,-3.13671869635582,40,6.59679162800312,40,7.1337678027153,40,7.466884988665581,40,4.592744394391775,40,14.975701570510864,40,10.665637415647506,40,10.986731517314912,40,11.282497733831406,40,11.545464158058167,40,12.342840338945397,40,0.000483819842338562,40,11.830999040603638,40,9.127950799465179,40,10.150483191013336,40,10.574826401472091,40,10.873722541332246,40,11.316348640918733,40,0.07382483853898655,40,135018.925,40,0.49102921038866043,40,0.9999867498874664,40,0.9998309649527073,40,0.999940374493599,40,0.9999580174684525,40,0.9999681711196899,40,0.9999783962965012,40,147456.0,40,5898240.0,0.8808378159999848,40,3940.375,40,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,probability_aggregate.csv,20,RIM_ONE_r3,SUP_CED,31,training_like,student,40,160,160,0.03833592244189453,40,0.23252062557730824,40,0.9238101111518013,40,-9.180424204468727,40,9.20750492811203,40,-4.070233059301972,40,-3.2566520154476164,40,6.679469745606184,40,7.4190921291708944,40,7.939364927232266,40,2.989275268279016,40,17.18916376233101,40,11.032397913932801,40,11.413188153505326,40,11.760700199007989,40,12.109786689281464,40,13.389356144070632,40,0.0005505017004907131,40,13.039022183418274,40,9.18505814447999,40,10.457739332318306,40,11.07792097479105,40,11.457604789733887,40,12.002064809799197,40,0.0800896020362361,40,136221.34375,40,0.48107209522277117,40,0.9999959260225296,40,0.9998266890645027,40,0.9999569434672594,40,0.9999747853726149,40,0.999982250481844,40,0.9999895683676006,40,147456.0,40,23592960.0,0.8899177189916372,40,3581.875,40,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,probability_aggregate.csv,20,RIM_ONE_r3,SUP_CED,31,training_like,teacher,40,160,160,0.035449946531257916,40,0.20341902100481093,40,0.9156556871202255,40,-7.7283247590065,40,8.109948682785035,40,-3.8554805263876917,40,-3.13671869635582,40,6.59679162800312,40,7.1337678027153,40,7.466884988665581,40,4.592744394391775,40,14.975701570510864,40,10.665637415647506,40,10.986731517314912,40,11.282497733831406,40,11.545464158058167,40,12.342840338945397,40,0.000483819842338562,40,11.830999040603638,40,9.127950799465179,40,10.150483191013336,40,10.574826401472091,40,10.873722541332246,40,11.316348640918733,40,0.07382483853898655,40,135018.925,40,0.49102921038866043,40,0.9999867498874664,40,0.9998309649527073,40,0.999940374493599,40,0.9999580174684525,40,0.9999681711196899,40,0.9999783962965012,40,147456.0,40,23592960.0,0.8808378159999848,40,3940.375,40,null permutations then draws averaged within patient; pooled counts are replicated draw-pixels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,quality_aggregate.csv,20,RIM_ONE_r3,SUP_CED,31,posterior_mean_clean,student,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147456.0,,5898240,,,,,,none,raw,0,40,5374159,134353.975,5298373,132459.325,5374159,134353.975,5257387,131434.675,5898240,147456.0,75566,1889.15,0,0.0,75566,1889.15,diagnostic_draw_pixels; four draws are not independent patients,0.9783537897891115,40,40,0.9782715770039554,DEFINED,1.0,40,40,1.0,DEFINED,0.9111462063259548,40,40,0.9111462063259549,DEFINED,0.9924269207913404,40,40,0.9922644177750415,DEFINED,1.0,40,40,1.0,DEFINED,0.01281161838107639,40,40,0.01281161838107639,DEFINED,0.01281161838107639,40,40,0.01281161838107639,DEFINED,,,,,,,,,,,,
P1,quality_aggregate.csv,20,RIM_ONE_r3,SUP_CED,31,posterior_mean_clean,student,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147456.0,,5898240,,,,,,none,raw,1,40,419323,10483.075,415360,10384.0,419323,10483.075,293587,7339.675,5898240,147456.0,75566,1889.15,0,0.0,75566,1889.15,diagnostic_draw_pixels; four draws are not independent patients,0.6995050485644517,40,40,0.7001452341035431,DEFINED,1.0,40,40,1.0,DEFINED,0.07109290228949654,40,40,0.07109290228949652,DEFINED,0.7014150316347326,40,40,0.7068254044684129,DEFINED,1.0,40,40,1.0,DEFINED,0.01281161838107639,40,40,0.01281161838107639,DEFINED,0.01281161838107639,40,40,0.01281161838107639,DEFINED,,,,,,,,,,,,
P1,quality_aggregate.csv,20,RIM_ONE_r3,SUP_CED,31,posterior_mean_clean,student,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147456.0,,5898240,,,,,,none,raw,2,40,104758,2618.95,184507,4612.675,104758,2618.95,89678,2241.95,5898240,147456.0,75566,1889.15,0,0.0,75566,1889.15,diagnostic_draw_pixels; four draws are not independent patients,0.7895261048588473,40,40,0.8560491800148915,DEFINED,1.0,40,40,1.0,DEFINED,0.01776089138454861,40,40,0.017760891384548613,DEFINED,0.5740743183540632,40,40,0.48604118000943053,DEFINED,1.0,40,40,1.0,DEFINED,0.01281161838107639,40,40,0.01281161838107639,DEFINED,0.01281161838107639,40,40,0.01281161838107639,DEFINED,,,,,,,,,,,,
P1,quality_aggregate.csv,20,RIM_ONE_r3,SUP_CED,31,posterior_mean_clean,student,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147456.0,,5898240,,,,,,none,teacher,0,40,5374159,134353.975,5298373,132459.325,5323507,133087.675,5232677,130816.925,5817991,145449.775,75566,1889.15,0,0.0,41747,1043.675,diagnostic_draw_pixels; four draws are not independent patients,0.9829862358999716,40,40,0.9829379392193905,DEFINED,0.990597584482631,40,40,0.990574897393248,DEFINED,0.9025585598415798,40,40,0.9025585598415798,DEFINED,0.9878275355276955,40,40,0.9876007219574764,DEFINED,0.9863944159613716,40,40,0.9863944159613716,DEFINED,0.01281161838107639,40,40,0.01281161838107639,DEFINED,0.007191563973924353,40,40,0.007175500959008015,DEFINED,,,,,,,,,,,,
P1,quality_aggregate.csv,20,RIM_ONE_r3,SUP_CED,31,posterior_mean_clean,student,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147456.0,,5898240,,,,,,none,teacher,1,40,419323,10483.075,415360,10384.0,395820,9895.5,279912,6997.8,5817991,145449.775,75566,1889.15,0,0.0,41747,1043.675,diagnostic_draw_pixels; four draws are not independent patients,0.7044636819565957,40,40,0.7071699257238139,DEFINED,0.9451137098508294,40,40,0.9439501291367275,DEFINED,0.067108154296875,40,40,0.067108154296875,DEFINED,0.6690734667442289,40,40,0.673902157164869,DEFINED,0.9863944159613716,40,40,0.9863944159613716,DEFINED,0.01281161838107639,40,40,0.01281161838107639,DEFINED,0.007191563973924353,40,40,0.007175500959008015,DEFINED,,,,,,,,,,,,
P1,quality_aggregate.csv,20,RIM_ONE_r3,SUP_CED,31,posterior_mean_clean,student,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147456.0,,5898240,,,,,,none,teacher,2,40,104758,2618.95,184507,4612.675,98664,2466.6,85377,2134.425,5817991,145449.775,75566,1889.15,0,0.0,41747,1043.675,diagnostic_draw_pixels; four draws are not independent patients,0.7987850196003498,40,40,0.8653308197518852,DEFINED,0.9388556612096007,40,40,0.9418278317646385,DEFINED,0.01672770182291667,40,40,0.016727701822916666,DEFINED,0.5505034105836847,40,40,0.4627304113123079,DEFINED,0.9863944159613716,40,40,0.9863944159613716,DEFINED,0.01281161838107639,40,40,0.01281161838107639,DEFINED,0.007191563973924353,40,40,0.007175500959008015,DEFINED,,,,,,,,,,,,
