phase,seed,domain,arm,epoch,class_id,steps,L_class_pixels,L_records,U_unique_batch_sources,U_context_records,mix_steps,all_ignore_L,CE,GT_Dice,dice_weight,SCE,target_entropy,KL,lambda_cons,weighted_GT_Dice,weighted_U_SCE,U_target_applicable,unit,U_predicted,U_accepted
P1,31,Drishti_GS,MIX_CED,25,0,21,5209030,42,41,42,21,0,4.638125643134117,7.705350079590586,21,3.059655311349121,0.9059386592056969,2.1537166521434243,2.625,7.705350079590586,0.3824569139186401,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5013152,4983026
P1,31,Drishti_GS,MIX_CED,25,1,21,572984,42,41,42,21,0,4.638125643134117,7.705350079590586,21,3.059655311349121,0.9059386592056969,2.1537166521434243,2.625,7.705350079590586,0.3824569139186401,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",592545,523061
P1,31,Drishti_GS,MIX_CED,25,2,21,411138,42,41,42,21,0,4.638125643134117,7.705350079590586,21,3.059655311349121,0.9059386592056969,2.1537166521434243,2.625,7.705350079590586,0.3824569139186401,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",439999,407005
P1,31,Drishti_GS,MIX_CED,26,0,21,5206092,42,41,42,21,0,3.871890589594841,7.145781985695398,21,2.948333210904142,0.9664805683602823,1.98185264254386,3.149999999999999,7.145781985695398,0.4422499816356213,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5019320,4986393
P1,31,Drishti_GS,MIX_CED,26,1,21,580247,42,41,42,21,0,3.871890589594841,7.145781985695398,21,2.948333210904142,0.9664805683602823,1.98185264254386,3.149999999999999,7.145781985695398,0.4422499816356213,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",590993,513861
P1,31,Drishti_GS,MIX_CED,26,2,21,406813,42,41,42,21,0,3.871890589594841,7.145781985695398,21,2.948333210904142,0.9664805683602823,1.98185264254386,3.149999999999999,7.145781985695398,0.4422499816356213,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",435383,400052
P1,31,Drishti_GS,MIX_CED,27,0,21,5215511,42,41,42,21,0,3.693886026740074,7.094998406702162,21,2.7753974009604603,1.0026071788336863,1.7727902221267742,3.6749999999999985,7.094998406702162,0.4856945451680807,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5020076,4984600
P1,31,Drishti_GS,MIX_CED,27,1,21,570719,42,41,42,21,0,3.693886026740074,7.094998406702162,21,2.7753974009604603,1.0026071788336863,1.7727902221267742,3.6749999999999985,7.094998406702162,0.4856945451680807,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",595078,514661
P1,31,Drishti_GS,MIX_CED,27,2,21,406922,42,41,42,21,0,3.693886026740074,7.094998406702162,21,2.7753974009604603,1.0026071788336863,1.7727902221267742,3.6749999999999985,7.094998406702162,0.4856945451680807,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",430542,394437
P1,31,Drishti_GS,MIX_CED,28,0,21,5192785,42,41,42,21,0,3.9041065983474255,7.144510068799464,21,2.346792531390101,1.0281794595381095,1.3186130718519913,4.200000000000001,7.144510068799464,0.46935850627802017,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5017674,4982022
P1,31,Drishti_GS,MIX_CED,28,1,21,571021,42,41,42,21,0,3.9041065983474255,7.144510068799464,21,2.346792531390101,1.0281794595381095,1.3186130718519913,4.200000000000001,7.144510068799464,0.46935850627802017,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",596910,514863
P1,31,Drishti_GS,MIX_CED,28,2,21,429346,42,41,42,21,0,3.9041065983474255,7.144510068799464,21,2.346792531390101,1.0281794595381095,1.3186130718519913,4.200000000000001,7.144510068799464,0.46935850627802017,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",431112,393140
P1,31,Drishti_GS,MIX_CED,29,0,21,5206325,42,41,42,21,0,3.5144271478056908,6.969589935634395,21,2.5292852428104418,1.047786952206104,1.4814982906043375,4.725,6.969589935634395,0.5690891796323494,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5015533,4979292
P1,31,Drishti_GS,MIX_CED,29,1,21,563756,42,41,42,21,0,3.5144271478056908,6.969589935634395,21,2.5292852428104418,1.047786952206104,1.4814982906043375,4.725,6.969589935634395,0.5690891796323494,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",597221,516171
P1,31,Drishti_GS,MIX_CED,29,2,21,423071,42,41,42,21,0,3.5144271478056908,6.969589935634395,21,2.5292852428104418,1.047786952206104,1.4814982906043375,4.725,6.969589935634395,0.5690891796323494,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",432942,394700
P1,31,Drishti_GS,MIX_CED,30,0,21,5196815,42,41,42,21,0,3.8165106400847435,6.9606493241572,21,2.7861673419229946,1.0639845819825497,1.722182759940444,5.25,6.9606493241572,0.6965418354807487,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5016904,4979591
P1,31,Drishti_GS,MIX_CED,30,1,21,575580,42,41,42,21,0,3.8165106400847435,6.9606493241572,21,2.7861673419229946,1.0639845819825497,1.722182759940444,5.25,6.9606493241572,0.6965418354807487,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",595340,513594
P1,31,Drishti_GS,MIX_CED,30,2,21,420757,42,41,42,21,0,3.8165106400847435,6.9606493241572,21,2.7861673419229946,1.0639845819825497,1.722182759940444,5.25,6.9606493241572,0.6965418354807487,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",433452,394095
P1,31,Drishti_GS,MIX_CED,31,0,21,5208035,42,41,42,21,0,3.660814091563225,7.2018817098874806,21,2.521294035583537,1.053903216876951,1.4673908187065863,5.775000000000001,7.2018817098874806,0.693355859785473,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5019701,4981585
P1,31,Drishti_GS,MIX_CED,31,1,21,580689,42,41,42,21,0,3.660814091563225,7.2018817098874806,21,2.521294035583537,1.053903216876951,1.4673908187065863,5.775000000000001,7.2018817098874806,0.693355859785473,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",596756,514338
P1,31,Drishti_GS,MIX_CED,31,2,21,404428,42,41,42,21,0,3.660814091563225,7.2018817098874806,21,2.521294035583537,1.053903216876951,1.4673908187065863,5.775000000000001,7.2018817098874806,0.693355859785473,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",429239,390136
P1,31,Drishti_GS,MIX_CED,32,0,21,5206252,42,41,42,21,0,3.1885314844548702,6.775126700023963,21,2.833714287270191,1.0632622653731463,1.7704520218970443,6.299999999999998,6.775126700023963,0.8501142861810572,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5020966,4982057
P1,31,Drishti_GS,MIX_CED,32,1,21,579830,42,41,42,21,0,3.1885314844548702,6.775126700023963,21,2.833714287270191,1.0632622653731463,1.7704520218970443,6.299999999999998,6.775126700023963,0.8501142861810572,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",596769,513641
P1,31,Drishti_GS,MIX_CED,32,2,21,407070,42,41,42,21,0,3.1885314844548702,6.775126700023963,21,2.833714287270191,1.0632622653731463,1.7704520218970443,6.299999999999998,6.775126700023963,0.8501142861810572,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",427961,388013
P1,31,Drishti_GS,MIX_CED,33,0,21,5209446,42,41,42,21,0,3.6276662051677704,6.895120377464457,21,2.6818093091643473,1.0638410637669706,1.6179682453973765,6.825000000000002,6.895120377464457,0.871588025478413,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5023393,4983833
P1,31,Drishti_GS,MIX_CED,33,1,21,565180,42,41,42,21,0,3.6276662051677704,6.895120377464457,21,2.6818093091643473,1.0638410637669706,1.6179682453973765,6.825000000000002,6.895120377464457,0.871588025478413,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",591602,508928
P1,31,Drishti_GS,MIX_CED,33,2,21,418526,42,41,42,21,0,3.6276662051677704,6.895120377464457,21,2.6818093091643473,1.0638410637669706,1.6179682453973765,6.825000000000002,6.895120377464457,0.871588025478413,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",430701,391153
P1,31,Drishti_GS,MIX_CED,34,0,21,5215095,42,41,42,21,0,3.034897856414318,6.250473673100191,21,2.377951318526695,1.046212683879616,1.3317386346470794,7.349999999999997,6.250473673100191,0.8322829614843434,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5018541,4978692
P1,31,Drishti_GS,MIX_CED,34,1,21,578523,42,41,42,21,0,3.034897856414318,6.250473673100191,21,2.377951318526695,1.046212683879616,1.3317386346470794,7.349999999999997,6.250473673100191,0.8322829614843434,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",594031,511417
P1,31,Drishti_GS,MIX_CED,34,2,21,399534,42,41,42,21,0,3.034897856414318,6.250473673100191,21,2.377951318526695,1.046212683879616,1.3317386346470794,7.349999999999997,6.250473673100191,0.8322829614843434,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",433124,393537
P1,31,Drishti_GS,MIX_CED,35,0,21,5206092,42,41,42,21,0,3.4684856981039047,6.5600591141423115,21,2.921267910393935,1.048951715719401,1.872316194674534,7.875,6.5600591141423115,1.0954754663977258,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5014647,4975436
P1,31,Drishti_GS,MIX_CED,35,1,21,580247,42,41,42,21,0,3.4684856981039047,6.5600591141423115,21,2.921267910393935,1.048951715719401,1.872316194674534,7.875,6.5600591141423115,1.0954754663977258,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",594764,512651
P1,31,Drishti_GS,MIX_CED,35,2,21,406813,42,41,42,21,0,3.4684856981039047,6.5600591141423115,21,2.921267910393935,1.048951715719401,1.872316194674534,7.875,6.5600591141423115,1.0954754663977258,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",436285,396827
P1,31,Drishti_GS,MIX_CED,36,0,21,5209087,42,41,42,21,0,3.179859187453985,6.491482012630956,21,2.343171223296659,1.058036812475341,1.2851344108213179,8.400000000000002,6.491482012630956,0.9372684893186637,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5010316,4971661
P1,31,Drishti_GS,MIX_CED,36,1,21,571905,42,41,42,21,0,3.179859187453985,6.491482012630956,21,2.343171223296659,1.058036812475341,1.2851344108213179,8.400000000000002,6.491482012630956,0.9372684893186637,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",597302,515050
P1,31,Drishti_GS,MIX_CED,36,2,21,412160,42,41,42,21,0,3.179859187453985,6.491482012630956,21,2.343171223296659,1.058036812475341,1.2851344108213179,8.400000000000002,6.491482012630956,0.9372684893186637,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",438078,397845
P1,31,Drishti_GS,MIX_CED,37,0,21,5215259,42,41,42,21,0,3.269692700356245,6.452458534760493,21,2.4359925052349514,1.0384830400833216,1.3975094651516298,8.924999999999999,6.452458534760493,1.0352968147248545,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5010967,4972740
P1,31,Drishti_GS,MIX_CED,37,1,21,570598,42,41,42,21,0,3.269692700356245,6.452458534760493,21,2.4359925052349514,1.0384830400833216,1.3975094651516298,8.924999999999999,6.452458534760493,1.0352968147248545,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",593800,511788
P1,31,Drishti_GS,MIX_CED,37,2,21,407295,42,41,42,21,0,3.269692700356245,6.452458534760493,21,2.4359925052349514,1.0384830400833216,1.3975094651516298,8.924999999999999,6.452458534760493,1.0352968147248545,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",440929,400585
P1,31,Drishti_GS,MIX_CED,38,0,21,5214843,42,41,42,21,0,2.8328472673892975,6.152592409194849,21,2.124089857572144,1.026528305003788,1.0975615525683555,9.45,6.152592409194849,0.9558404359074647,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5010714,4972866
P1,31,Drishti_GS,MIX_CED,38,1,21,578402,42,41,42,21,0,2.8328472673892975,6.152592409194849,21,2.124089857572144,1.026528305003788,1.0975615525683555,9.45,6.152592409194849,0.9558404359074647,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",596371,514321
P1,31,Drishti_GS,MIX_CED,38,2,21,399907,42,41,42,21,0,2.8328472673892975,6.152592409194849,21,2.124089857572144,1.026528305003788,1.0975615525683555,9.45,6.152592409194849,0.9558404359074647,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",438611,398205
P1,31,Drishti_GS,MIX_CED,39,0,21,5210554,42,41,42,21,0,3.039702322334051,5.970239077365251,21,2.2853084594654494,1.0129458477001534,1.2723626117652966,9.974999999999996,5.970239077365251,1.0855215182460884,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5013242,4975648
P1,31,Drishti_GS,MIX_CED,39,1,21,562007,42,41,42,21,0,3.039702322334051,5.970239077365251,21,2.2853084594654494,1.0129458477001534,1.2723626117652966,9.974999999999996,5.970239077365251,1.0855215182460884,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",591215,509831
P1,31,Drishti_GS,MIX_CED,39,2,21,420591,42,41,42,21,0,3.039702322334051,5.970239077365251,21,2.2853084594654494,1.0129458477001534,1.2723626117652966,9.974999999999996,5.970239077365251,1.0855215182460884,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",441239,400631
P1,31,Drishti_GS,MIX_CED,40,0,21,5213060,42,41,42,21,0,3.033561047166586,6.099928070316976,21,2.4267582559720338,1.0020015700357057,1.4247566859363285,10.5,6.099928070316976,1.2133791279860169,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5016388,4979287
P1,31,Drishti_GS,MIX_CED,40,1,21,577543,42,41,42,21,0,3.033561047166586,6.099928070316976,21,2.4267582559720338,1.0020015700357057,1.4247566859363285,10.5,6.099928070316976,1.2133791279860169,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",590756,510510
P1,31,Drishti_GS,MIX_CED,40,2,21,402549,42,41,42,21,0,3.033561047166586,6.099928070316976,21,2.4267582559720338,1.0020015700357057,1.4247566859363285,10.5,6.099928070316976,1.2133791279860169,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",438552,398762
P1,31,Drishti_GS,MIX_CED,41,0,21,5198598,42,41,42,21,0,3.0719692893326283,6.099585205323347,21,2.079104714559356,0.9795121247815068,1.0995925897778496,10.5,6.099585205323347,1.039552357279678,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5015083,4978942
P1,31,Drishti_GS,MIX_CED,41,1,21,576439,42,41,42,21,0,3.0719692893326283,6.099585205323347,21,2.079104714559356,0.9795121247815068,1.0995925897778496,10.5,6.099585205323347,1.039552357279678,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",590113,510714
P1,31,Drishti_GS,MIX_CED,41,2,21,418115,42,41,42,21,0,3.0719692893326283,6.099585205323347,21,2.079104714559356,0.9795121247815068,1.0995925897778496,10.5,6.099585205323347,1.039552357279678,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",440500,400489
P1,31,Drishti_GS,MIX_CED,42,0,21,5209190,42,41,42,21,0,3.1206571012735367,6.217767103816791,21,2.189825940605796,0.9606568660293686,1.229169074576427,10.5,6.217767103816791,1.094912970302898,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5013271,4977739
P1,31,Drishti_GS,MIX_CED,42,1,21,572567,42,41,42,21,0,3.1206571012735367,6.217767103816791,21,2.189825940605796,0.9606568660293686,1.229169074576427,10.5,6.217767103816791,1.094912970302898,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",589134,511376
P1,31,Drishti_GS,MIX_CED,42,2,21,411395,42,41,42,21,0,3.1206571012735367,6.217767103816791,21,2.189825940605796,0.9606568660293686,1.229169074576427,10.5,6.217767103816791,1.094912970302898,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",443291,402971
P1,31,Drishti_GS,MIX_CED,43,0,21,5215255,42,41,42,21,0,3.449340309947729,6.511294294141525,21,2.4973933076012593,0.9612527675380673,1.5361405400631916,10.5,6.511294294141525,1.2486966538006297,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5014684,4979178
P1,31,Drishti_GS,MIX_CED,43,1,21,578106,42,41,42,21,0,3.449340309947729,6.511294294141525,21,2.4973933076012593,0.9612527675380673,1.5361405400631916,10.5,6.511294294141525,1.2486966538006297,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",585100,506056
P1,31,Drishti_GS,MIX_CED,43,2,21,399791,42,41,42,21,0,3.449340309947729,6.511294294141525,21,2.4973933076012593,0.9612527675380673,1.5361405400631916,10.5,6.511294294141525,1.2486966538006297,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",445912,404909
P1,31,Drishti_GS,MIX_CED,44,0,21,5208287,42,41,42,21,0,2.730144638568163,5.712603607465035,21,1.9553046149566362,0.9634417071460774,0.9918629078105586,10.5,5.712603607465035,0.9776523074783181,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5016591,4981193
P1,31,Drishti_GS,MIX_CED,44,1,21,580810,42,41,42,21,0,2.730144638568163,5.712603607465035,21,1.9553046149566362,0.9634417071460774,0.9918629078105586,10.5,5.712603607465035,0.9776523074783181,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",585810,506692
P1,31,Drishti_GS,MIX_CED,44,2,21,404055,42,41,42,21,0,2.730144638568163,5.712603607465035,21,1.9553046149566362,0.9634417071460774,0.9918629078105586,10.5,5.712603607465035,0.9776523074783181,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",443295,403293
P1,31,Drishti_GS,MIX_CED,45,0,21,5210138,42,41,42,21,0,3.0869921892881393,6.0147502227176695,21,2.2947465821400623,0.9577754926784708,1.3369710894615914,10.5,6.0147502227176695,1.1473732910700312,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5018553,4983030
P1,31,Drishti_GS,MIX_CED,45,1,21,569811,42,41,42,21,0,3.0869921892881393,6.0147502227176695,21,2.2947465821400623,0.9577754926784708,1.3369710894615914,10.5,6.0147502227176695,1.1473732910700312,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",581066,503225
P1,31,Drishti_GS,MIX_CED,45,2,21,413203,42,41,42,21,0,3.0869921892881393,6.0147502227176695,21,2.2947465821400623,0.9577754926784708,1.3369710894615914,10.5,6.0147502227176695,1.1473732910700312,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",446077,406860
P1,31,Drishti_GS,MIX_CED,46,0,21,5192785,42,41,42,21,0,3.1848639100790024,6.046006100621737,21,2.143563553997635,0.9460077943102221,1.1975557596874133,10.5,6.046006100621737,1.0717817769988176,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5020745,4985016
P1,31,Drishti_GS,MIX_CED,46,1,21,571021,42,41,42,21,0,3.1848639100790024,6.046006100621737,21,2.143563553997635,0.9460077943102221,1.1975557596874133,10.5,6.046006100621737,1.0717817769988176,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",576917,499363
P1,31,Drishti_GS,MIX_CED,46,2,21,429346,42,41,42,21,0,3.1848639100790024,6.046006100621737,21,2.143563553997635,0.9460077943102221,1.1975557596874133,10.5,6.046006100621737,1.0717817769988176,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",448034,409053
P1,31,Drishti_GS,MIX_CED,47,0,21,5211030,42,41,42,21,0,2.908809505403042,6.3772917888205765,21,2.1322734041422664,0.9418680262916548,1.1904053778506116,10.5,6.3772917888205765,1.0661367020711332,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5022743,4986755
P1,31,Drishti_GS,MIX_CED,47,1,21,572347,42,41,42,21,0,2.908809505403042,6.3772917888205765,21,2.1322734041422664,0.9418680262916548,1.1904053778506116,10.5,6.3772917888205765,1.0661367020711332,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",574531,496474
P1,31,Drishti_GS,MIX_CED,47,2,21,409775,42,41,42,21,0,2.908809505403042,6.3772917888205765,21,2.1322734041422664,0.9418680262916548,1.1904053778506116,10.5,6.3772917888205765,1.0661367020711332,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",448422,410417
P1,31,Drishti_GS,MIX_CED,48,0,21,5189847,42,41,42,21,0,2.728025410324335,5.979700397074372,21,2.182721333302106,0.9406519983127328,1.242069334989373,10.5,5.979700397074372,1.091360666651053,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5020810,4985172
P1,31,Drishti_GS,MIX_CED,48,1,21,578284,42,41,42,21,0,2.728025410324335,5.979700397074372,21,2.182721333302106,0.9406519983127328,1.242069334989373,10.5,5.979700397074372,1.091360666651053,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",575502,498850
P1,31,Drishti_GS,MIX_CED,48,2,21,425021,42,41,42,21,0,2.728025410324335,5.979700397074372,21,2.182721333302106,0.9406519983127328,1.242069334989373,10.5,5.979700397074372,1.091360666651053,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",449384,410683
P1,31,Drishti_GS,MIX_CED,49,0,21,5206268,42,41,42,21,0,2.5556682236492634,5.589885081333277,21,1.8603095354730734,0.9368404352355302,0.9234691002375436,10.5,5.589885081333277,0.9301547677365367,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5020877,4986216
P1,31,Drishti_GS,MIX_CED,49,1,21,564835,42,41,42,21,0,2.5556682236492634,5.589885081333277,21,1.8603095354730734,0.9368404352355302,0.9234691002375436,10.5,5.589885081333277,0.9301547677365367,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",574740,498520
P1,31,Drishti_GS,MIX_CED,49,2,21,422049,42,41,42,21,0,2.5556682236492634,5.589885081333277,21,1.8603095354730734,0.9368404352355302,0.9234691002375436,10.5,5.589885081333277,0.9301547677365367,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",450079,411311
P1,31,Drishti_GS,MIX_CED,50,0,21,5206325,42,41,42,21,0,2.618966344743967,5.398399321775945,21,2.1330007058197142,0.9201262366518269,1.2128744691678877,10.5,5.398399321775945,1.0665003529098571,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5022971,4988377
P1,31,Drishti_GS,MIX_CED,50,1,21,563756,42,41,42,21,0,2.618966344743967,5.398399321775945,21,2.1330007058197142,0.9201262366518269,1.2128744691678877,10.5,5.398399321775945,1.0665003529098571,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",567465,492671
P1,31,Drishti_GS,MIX_CED,50,2,21,423071,42,41,42,21,0,2.618966344743967,5.398399321775945,21,2.1330007058197142,0.9201262366518269,1.2128744691678877,10.5,5.398399321775945,1.0665003529098571,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",455260,416490
P1,31,Drishti_GS,MIX_CED,51,0,21,5215259,42,41,42,21,0,2.6330216117203236,5.88005479376174,21,1.8584346448985112,0.9147424504754911,0.94369219442302,10.5,5.88005479376174,0.9292173224492556,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5023482,4989564
P1,31,Drishti_GS,MIX_CED,51,1,21,570598,42,41,42,21,0,2.6330216117203236,5.88005479376174,21,1.8584346448985112,0.9147424504754911,0.94369219442302,10.5,5.88005479376174,0.9292173224492556,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",568539,493835
P1,31,Drishti_GS,MIX_CED,51,2,21,407295,42,41,42,21,0,2.6330216117203236,5.88005479376174,21,1.8584346448985112,0.9147424504754911,0.94369219442302,10.5,5.88005479376174,0.9292173224492556,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",453675,414449
P1,31,Drishti_GS,MIX_CED,52,0,21,5206268,42,41,42,21,0,2.7909976206719875,5.499551404071302,21,1.8128651487918577,0.9125719151121218,0.900293233679736,10.5,5.499551404071302,0.9064325743959288,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5024912,4991621
P1,31,Drishti_GS,MIX_CED,52,1,21,564835,42,41,42,21,0,2.7909976206719875,5.499551404071302,21,1.8128651487918577,0.9125719151121218,0.900293233679736,10.5,5.499551404071302,0.9064325743959288,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",571010,496884
P1,31,Drishti_GS,MIX_CED,52,2,21,422049,42,41,42,21,0,2.7909976206719875,5.499551404071302,21,1.8128651487918577,0.9125719151121218,0.900293233679736,10.5,5.499551404071302,0.9064325743959288,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",449774,411665
P1,31,Drishti_GS,MIX_CED,53,0,21,5215255,42,41,42,21,0,2.7338575050234795,5.780612696220488,21,2.0628335085226053,0.8701720414052619,1.1926614671173439,10.5,5.780612696220488,1.0314167542613026,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5025419,4993402
P1,31,Drishti_GS,MIX_CED,53,1,21,578106,42,41,42,21,0,2.7338575050234795,5.780612696220488,21,2.0628335085226053,0.8701720414052619,1.1926614671173439,10.5,5.780612696220488,1.0314167542613026,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",570212,497557
P1,31,Drishti_GS,MIX_CED,53,2,21,399791,42,41,42,21,0,2.7338575050234795,5.780612696220488,21,2.0628335085226053,0.8701720414052619,1.1926614671173439,10.5,5.780612696220488,1.0314167542613026,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",450065,412398
P1,31,Drishti_GS,MIX_CED,54,0,21,5208287,42,41,42,21,0,2.572595849633217,5.5128639057414235,21,2.1211956867799278,0.8844627305525642,1.2367329562273637,10.5,5.5128639057414235,1.0605978433899639,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5027453,4994985
P1,31,Drishti_GS,MIX_CED,54,1,21,580810,42,41,42,21,0,2.572595849633217,5.5128639057414235,21,2.1211956867799278,0.8844627305525642,1.2367329562273637,10.5,5.5128639057414235,1.0605978433899639,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",567578,494306
P1,31,Drishti_GS,MIX_CED,54,2,21,404055,42,41,42,21,0,2.572595849633217,5.5128639057414235,21,2.1211956867799278,0.8844627305525642,1.2367329562273637,10.5,5.5128639057414235,1.0605978433899639,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",450665,412297
P1,31,Drishti_GS,MIX_CED,55,0,21,5209190,42,41,42,21,0,2.3892326429486275,5.150615516333449,21,1.7708503592252403,0.8635362023867071,0.9073141568385331,10.5,5.150615516333449,0.8854251796126201,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5028482,4996057
