epoch,domain,arm,seed,head_mode,model,n_cases,n_evaluable,background_dice,rim_dice,cup_dice,macro_fg_dice,evaluable_only_background_dice,evaluable_only_rim_dice,evaluable_only_cup_dice,evaluable_only_macro_fg_dice
20,Drishti_GS,SUP,33,raw_linear3_same_geometry,ema,25,25,0.987851008177774,0.6865327427307498,0.7426243568028416,0.7145785497667957,0.987851008177774,0.6865327427307498,0.7426243568028416,0.7145785497667957
40,Drishti_GS,SUP,33,raw_linear3_same_geometry,student,25,25,0.9872676253792834,0.6551496248175731,0.7270436864862938,0.6910966556519336,0.9872676253792834,0.6551496248175731,0.7270436864862938,0.6910966556519336
40,Drishti_GS,SUP,33,raw_linear3_same_geometry,ema,25,25,0.9873058075789253,0.655937354087176,0.7344478050891864,0.6951925795881811,0.9873058075789253,0.655937354087176,0.7344478050891864,0.6951925795881811
60,Drishti_GS,SUP,33,raw_linear3_same_geometry,student,25,25,0.985936152353167,0.6437731840794152,0.7349044119005871,0.689338797990001,0.985936152353167,0.6437731840794152,0.7349044119005871,0.689338797990001
60,Drishti_GS,SUP,33,raw_linear3_same_geometry,ema,25,25,0.9861913880744798,0.651959924377525,0.7385565238096903,0.6952582240936076,0.9861913880744798,0.651959924377525,0.7385565238096903,0.6952582240936076
80,Drishti_GS,SUP,33,raw_linear3_same_geometry,student,25,25,0.9847048762735959,0.6410196336000858,0.7410151661482601,0.6910173998741729,0.9847048762735959,0.6410196336000858,0.7410151661482601,0.6910173998741729
80,Drishti_GS,SUP,33,raw_linear3_same_geometry,ema,25,25,0.9854305750220459,0.6499533883644415,0.7430176735206665,0.6964855309425539,0.9854305750220459,0.6499533883644415,0.7430176735206665,0.6964855309425539
100,Drishti_GS,SUP,33,raw_linear3_same_geometry,student,25,25,0.9843591987168139,0.6418222032710422,0.743286671690053,0.6925544374805475,0.9843591987168139,0.6418222032710422,0.743286671690053,0.6925544374805475
100,Drishti_GS,SUP,33,raw_linear3_same_geometry,ema,25,25,0.9845063506204732,0.6437701474644107,0.7440040021223233,0.693887074793367,0.9845063506204732,0.6437701474644107,0.7440040021223233,0.693887074793367
20,Drishti_GS,T_SCE,33,raw_linear3_same_geometry,student,25,25,0.9886146964907421,0.7074503592066302,0.730794233135443,0.7191222961710365,0.9886146964907421,0.7074503592066302,0.730794233135443,0.7191222961710365
20,Drishti_GS,T_SCE,33,raw_linear3_same_geometry,ema,25,25,0.987851008177774,0.6865327427307498,0.7426243568028416,0.7145785497667957,0.987851008177774,0.6865327427307498,0.7426243568028416,0.7145785497667957
40,Drishti_GS,T_SCE,33,raw_linear3_same_geometry,student,25,25,0.9870616639575316,0.6570532720088296,0.6873290377028254,0.6721911548558274,0.9870616639575316,0.6570532720088296,0.6873290377028254,0.6721911548558274
40,Drishti_GS,T_SCE,33,raw_linear3_same_geometry,ema,25,25,0.9878322298877023,0.6642387068498973,0.7355751657407184,0.6999069362953079,0.9878322298877023,0.6642387068498973,0.7355751657407184,0.6999069362953079
60,Drishti_GS,T_SCE,33,raw_linear3_same_geometry,student,25,25,0.9860368719911389,0.6725490688780852,0.7173278702304736,0.6949384695542794,0.9860368719911389,0.6725490688780852,0.7173278702304736,0.6949384695542794
60,Drishti_GS,T_SCE,33,raw_linear3_same_geometry,ema,25,25,0.9864113488897094,0.6581107580761583,0.7322664722919715,0.695188615184065,0.9864113488897094,0.6581107580761583,0.7322664722919715,0.695188615184065
80,Drishti_GS,T_SCE,33,raw_linear3_same_geometry,student,25,25,0.9837281895416272,0.6303179101200331,0.7155789703623294,0.6729484402411812,0.9837281895416272,0.6303179101200331,0.7155789703623294,0.6729484402411812
80,Drishti_GS,T_SCE,33,raw_linear3_same_geometry,ema,25,25,0.9844148327579216,0.6391198508934613,0.7203483080477439,0.6797340794706025,0.9844148327579216,0.6391198508934613,0.7203483080477439,0.6797340794706025
100,Drishti_GS,T_SCE,33,raw_linear3_same_geometry,student,25,25,0.9829905445092594,0.6191476564465062,0.7008870110726214,0.660017333759564,0.9829905445092594,0.6191476564465062,0.7008870110726214,0.660017333759564
