variant,site,epoch,steps,relation_ess_ratio_mean,relation_ess_ratio_min,rejected_fraction_mean,rejected_fraction_max
R2,RIM_ONE_r3,69,16,0.9945039077290045,0.9936913369287933,0.022109313019099838,0.025399290150842947
R2,RIM_ONE_r3,70,16,0.9945965947907993,0.9937365126126714,0.021734916360764522,0.025216030989272945
R2,RIM_ONE_r3,71,16,0.9945009650157601,0.9935864071612831,0.022121372489966762,0.02582436069986541
R2,RIM_ONE_r3,72,16,0.9945100139846815,0.9935570014260641,0.022085388493498684,0.025943396226415096
R2,RIM_ONE_r3,73,16,0.9944505328953701,0.9929803613021295,0.022326448577950308,0.02828305235137533
R2,RIM_ONE_r3,74,16,0.9945200350929646,0.9934929049744898,0.022044420166702237,0.026203416149068324
R2,RIM_ONE_r3,75,16,0.9945993226761322,0.9939093866981062,0.02172439227292856,0.02451556077510276
R2,RIM_ONE_r3,76,16,0.9944046313805531,0.993192115925854,0.02251189820407609,0.0274234693877551
R2,RIM_ONE_r3,77,16,0.9945008895115024,0.9935726064799237,0.022121500956237907,0.02588043965903993
R2,RIM_ONE_r3,78,16,0.994529132869643,0.9939612282647027,0.022007491865202074,0.024305555555555556
R2,RIM_ONE_r3,79,16,0.9945184845362808,0.9933570955895845,0.0220512488374431,0.02675425719318849
R2,RIM_ONE_r3,80,16,0.9946538148026285,0.993239265097082,0.021504337793047768,0.027232338745063624
R2,RIM_ONE_r3,81,16,0.9944978456418321,0.9934726291232638,0.02213374361670401,0.026285807291666668
R2,RIM_ONE_r3,82,16,0.9944893441939651,0.9938691891498447,0.02216862633163068,0.02467834960070985
R2,RIM_ONE_r3,83,16,0.9944238094112576,0.9928436685475821,0.02243406058108293,0.02883762200532387
R2,RIM_ONE_r3,84,16,0.9945417190278277,0.9938007344581854,0.021956445450503678,0.024955634427684118
R2,RIM_ONE_r3,85,16,0.9945168414437073,0.9936279187345783,0.022057523114190236,0.025656123822341857
R2,RIM_ONE_r3,86,16,0.9945531568508857,0.9935637503770842,0.021910796569224105,0.02591597191750768
R2,RIM_ONE_r3,87,16,0.9945420225843377,0.9935448955879879,0.02195530531433686,0.025992597577388962
R2,RIM_ONE_r3,88,16,0.9944447678891352,0.9936639333892524,0.022348864560800548,0.025510204081632654
R2,RIM_ONE_r3,89,16,0.9946487008208059,0.9933932220942822,0.02152489579775168,0.026607457428068117
R2,RIM_ONE_r3,90,16,0.9946189444323519,0.9935933075019627,0.021645046035095625,0.02579632122027815
R2,RIM_ONE_r3,91,16,0.9944962142912421,0.9934556600345547,0.022141037861453022,0.026354760860026326
R2,RIM_ONE_r3,92,16,0.9944934035315411,0.9935933075019627,0.02215289535148311,0.02579632122027815
R2,RIM_ONE_r3,93,16,0.9945986600233613,0.9938073553710509,0.021726172435246254,0.02492869679684072
R2,RIM_ONE_r3,94,16,0.9944762639636265,0.9930690707838842,0.022221997254949895,0.027922582076308784
R2,RIM_ONE_r3,95,16,0.994592055048553,0.9928952778011441,0.021753964410685746,0.028628308658591298
R2,RIM_ONE_r3,96,16,0.9944525243954986,0.9933947052229596,0.022317913092273812,0.026601579640193065
R2,RIM_ONE_r3,97,16,0.9945832894431568,0.9939021620639535,0.021788030230769254,0.024544756472136903
R2,RIM_ONE_r3,98,16,0.9945065206628345,0.9938623653435559,0.022098815057270273,0.024706078083407277
R2,RIM_ONE_r3,99,16,0.9945873680825681,0.9935203085140306,0.02177207827574658,0.026092502218278617
R2,RIM_ONE_r3,100,16,0.9945332511416568,0.9931515587700738,0.021991306172197703,0.027587890625
R2,RIM_ONE_r3,101,16,0.9945674184881242,0.9936924089512944,0.02185263490559866,0.025394910048266783
R2,RIM_ONE_r3,102,16,0.9944443345390327,0.9938907888557088,0.022350622266827797,0.02459062359802602
R2,RIM_ONE_r3,103,16,0.9944301925698379,0.9932407329519964,0.022408420372934203,0.027226334679228352
R2,RIM_ONE_r3,104,16,0.9944810603517469,0.9933014051408607,0.022202028307154596,0.026979813664596272
R2,RIM_ONE_r3,105,16,0.9945126257379648,0.9935841043563515,0.02207470732581427,0.02583369899078543
R2,RIM_ONE_r3,106,16,0.9944920135259235,0.9935476037391859,0.02215778793068103,0.025981588287488908
R2,RIM_ONE_r3,107,16,0.994526207155863,0.9933997693752804,0.02201957627354137,0.0265814266487214
R2,RIM_ONE_r3,108,16,0.9945000931312582,0.9934884436224299,0.02212563861738267,0.026221692491060787
R2,RIM_ONE_r3,109,16,0.9944737406786919,0.9932600645606473,0.022231960340497074,0.027147610405323656
R2,RIM_ONE_r3,110,16,0.9946034458637325,0.993604351209412,0.02170729055019406,0.025751426064063186
R2,RIM_ONE_r3,111,16,0.9944886615342918,0.9935517959286676,0.022171398429068623,0.025964558097801706
R2,RIM_ONE_r3,112,16,0.9944540213774864,0.9933203596355309,0.022312325996054254,0.02690324703817464
R2,RIM_ONE_r3,113,16,0.9945002323779633,0.9933512479320884,0.022125045623182897,0.026777703005832213
R2,RIM_ONE_r3,114,16,0.9944224822018863,0.9931025070799686,0.02243957574333901,0.02778712427097353
R2,RIM_ONE_r3,115,16,0.9944868352898187,0.9933541043906319,0.022179484803193168,0.02676612549363756
R2,RIM_ONE_r3,116,16,0.9944426044607795,0.992968162227503,0.022359245515555827,0.028332354668232532
R2,RIM_ONE_r3,117,16,0.9944933282919878,0.9933947052229596,0.022152877619215222,0.026601579640193065
R2,RIM_ONE_r3,118,16,0.9945123912998743,0.9939856271142968,0.02207468800614668,0.024206965394853595
R2,RIM_ONE_r3,119,16,0.9945671557970303,0.9933151610678239,0.02185419626458881,0.02692435669920142
R2,RIM_ONE_r3,120,16,0.9944125017439164,0.9934511825090744,0.022479727284594943,0.02637250453720508
R2,RIM_ONE_r3,121,16,0.9944711941025015,0.9936502857766748,0.02224221867553521,0.025565661047027507
R2,RIM_ONE_r3,122,16,0.9946187358763409,0.9937240129806602,0.02164534210620253,0.025266560798548093
R2,RIM_ONE_r3,123,16,0.9944339932301491,0.9935339561266082,0.022393258673746145,0.02603704525288376
R2,RIM_ONE_r3,124,16,0.9945015968832748,0.9934480717600381,0.022119368284265823,0.02638515029161059
R2,RIM_ONE_r3,125,16,0.994499432188115,0.9931156553071121,0.022128647158073188,0.027733666061705988
R2,RIM_ONE_r3,126,16,0.9946242251111173,0.9936366381640972,0.021623749779522913,0.02562111801242236
R2,RIM_ONE_r3,127,16,0.9944300168987773,0.9935097587689228,0.02240901554866964,0.026135366388767
R2,RIM_ONE_r3,128,16,0.994532247801369,0.9931784174116938,0.02199522309174632,0.027479157525230363
R2,RIM_ONE_r3,129,16,0.9946236655345124,0.9938144903851486,0.021625130185783447,0.024900177462289265
R2,RIM_ONE_r3,130,16,0.9945282475778664,0.9935955870119787,0.022011311507106078,0.02578748890860692
R2,RIM_ONE_r3,131,16,0.9944299385343776,0.993486081168201,0.02240867739523216,0.02623114463176575
R2,RIM_ONE_r3,132,16,0.9944537771887476,0.9931715949693739,0.022312879900173513,0.027506805807622506
R2,RIM_ONE_r3,133,16,0.9945479348193844,0.9936625299671938,0.021931738004808167,0.025515926424405564
R2,RIM_ONE_r3,134,16,0.994538941889531,0.9929778840806749,0.021968616658503748,0.028293185763888888
R2,RIM_ONE_r3,135,16,0.9944809868179706,0.9934488039573278,0.022202842219019647,0.026382185168933744
R2,RIM_ONE_r3,136,16,0.9946759809818876,0.994044318540204,0.021413643545484657,0.023968845985081175
R2,RIM_ONE_r3,137,16,0.9944416608748616,0.9935231495447565,0.022361729721718973,0.02608051777095217
R2,RIM_ONE_r3,138,16,0.9945781396117314,0.9934723252412379,0.021809656512505136,0.026286601597160602
R2,RIM_ONE_r3,139,16,0.9946343366444037,0.9937460356934894,0.0215825364382517,0.02517746228926353
R2,RIM_ONE_r3,140,16,0.994404245924707,0.9932269322706371,0.022513268419803577,0.02728241363840287
R2,RIM_ONE_r3,141,16,0.994553204931139,0.9938965926893856,0.021910131749725465,0.024567435669920142
R2,RIM_ONE_r3,142,16,0.9945222480068652,0.9930513170030382,0.022036068894847563,0.027994791666666668
R2,RIM_ONE_r3,143,16,0.9944842332865295,0.9933219848741127,0.02218947370052232,0.026896628216503994
R2,RIM_ONE_r3,144,16,0.9944787498818032,0.9935748989643411,0.022211617579862526,0.0258706743566992
R2,RIM_ONE_r3,145,16,0.9945024263784581,0.9932920667860243,0.022116255300247207,0.027018229166666668
R2,RIM_ONE_r3,146,16,0.9944852399219327,0.9935134847077418,0.022186127650837422,0.026120230700976042
R2,RIM_ONE_r3,147,16,0.9945116116776348,0.9934962608668824,0.022079136865681435,0.026190215006581835
R2,RIM_ONE_r3,148,16,0.9945653569027878,0.993366127215759,0.02186164797454301,0.026717557251908396
R2,RIM_ONE_r3,149,16,0.9944997606930687,0.9936788039230474,0.022126110167353327,0.025449758666081616
R2,RIM_ONE_r3,150,16,0.9946206463254107,0.99336985983252,0.021638109469278095,0.026702528837622006
R2,RIM_ONE_r3,151,16,0.9944179640548277,0.9935930040147569,0.022457860492355437,0.025797526041666668
R2,RIM_ONE_r3,152,16,0.99448696781057,0.9932407329519964,0.022179327613695125,0.027226334679228352
R2,RIM_ONE_r3,153,16,0.9945400712860923,0.9940375695891839,0.02196330697907957,0.02399627029398859
R2,RIM_ONE_r3,154,16,0.9945942888878331,0.9931578193346231,0.021745509585254254,0.02756280843427546
R2,RIM_ONE_r3,155,16,0.9945323939150141,0.9936092346245563,0.021994399021115135,0.025732031943212066
R2,RIM_ONE_r3,156,16,0.9944217681931148,0.9931851663627139,0.022443129071858112,0.027451733216322948
R2,RIM_ONE_r3,157,16,0.9944859390447602,0.993408203125,0.022182737835252986,0.026546731022378235
R2,RIM_ONE_r3,158,16,0.994485114554185,0.9933001127824704,0.022185823736485165,0.026985519964896884
R2,RIM_ONE_r3,159,16,0.9944213914972245,0.9932407329519964,0.02244368548030363,0.027226334679228352
R2,RIM_ONE_r3,160,16,0.9944933408286551,0.9933492800992679,0.022153122435237677,0.026785714285714284
R2,RIM_ONE_r3,161,16,0.9944606135729891,0.9932407329519964,0.022285004722264766,0.027226334679228352
R2,RIM_ONE_r3,162,16,0.9945531767816987,0.9933406064885915,0.02191087022166043,0.02682097411145239
R2,RIM_ONE_r3,163,16,0.9944259917409459,0.993540779932897,0.022425228899207457,0.026009316770186336
R2,RIM_ONE_r3,164,16,0.9945935185671848,0.9939650473810449,0.021746702347968203,0.024290150842945873
R2,RIM_ONE_r3,165,16,0.9945053973088602,0.9934342710786788,0.02210400591057138,0.026441229250785105
R2,RIM_ONE_r3,166,16,0.994449033084015,0.9934997287807786,0.022331363766009277,0.026175687666370896
R2,RIM_ONE_r3,167,16,0.994519662171959,0.9932673944238021,0.02204687472749433,0.027118456078083407
R2,RIM_ONE_r3,168,16,0.9945849890123114,0.9940013885498047,0.021781144709976753,0.024142795138888888
R2,RIM_ONE_r3,169,16,0.9944569931773724,0.993540779932897,0.02229954123148583,0.026009316770186336
R2,RIM_ONE_r3,170,16,0.9946023961796372,0.9931990480465284,0.02171205030144788,0.027395740905057676
R2,RIM_ONE_r3,171,16,0.9944422862133993,0.9933743070128176,0.022359366346898828,0.02668443738656987
R2,RIM_ONE_r3,172,16,0.9945200174830093,0.993287757528283,0.022044959041742775,0.027035270629991125
R2,RIM_ONE_r3,173,16,0.9944608589861456,0.9936024108182675,0.022284250642403972,0.025759760425909495
R2,RIM_ONE_r3,174,16,0.9944470851067355,0.9933971550576752,0.02233963511210614,0.0265916149068323
R2,RIM_ONE_r3,175,16,0.9944364341898232,0.9933720584833445,0.022383223940931774,0.026693584567070435
R2,RIM_ONE_r3,176,16,0.9944970816224964,0.9939102403019632,0.022137358811969213,0.02451197870452529
R2,RIM_ONE_r3,177,16,0.9944271530189682,0.9932037826374404,0.022420364512158005,0.027376340882002383
R2,RIM_ONE_r3,178,16,0.9944780502267605,0.9936571095829636,0.02221456124175568,0.02553793256433008
R2,RIM_ONE_r3,179,16,0.9944489663978747,0.9933288086804015,0.022332402432019286,0.026868899733806566
R2,RIM_ONE_r3,180,16,0.9944904934288417,0.9935097587689228,0.022164471430068635,0.026135366388767
R2,RIM_ONE_r3,181,16,0.9945294550623286,0.9937455531137842,0.02200605796960217,0.025179452669358456
R2,RIM_ONE_r3,182,16,0.9944650240175659,0.9935864071612831,0.022267116985956667,0.02582436069986541
R2,RIM_ONE_r3,183,16,0.9945021007660357,0.9932545336333558,0.022118010108011316,0.027170255720053837
R2,RIM_ONE_r3,184,16,0.9945151094054399,0.9933630360262311,0.022064737877994282,0.02673025732031943
R2,RIM_ONE_r3,185,16,0.9944277751080377,0.9929324863437222,0.022418287691995956,0.02847715173025732
R2,RIM_ONE_r3,186,16,0.9944186644356423,0.993274218230091,0.022454815990260956,0.027090727595385982
R2,RIM_ONE_r3,187,16,0.9945433848640262,0.9938007344581854,0.021949972599697748,0.024955634427684118
R2,RIM_ONE_r3,188,16,0.9944980401105108,0.9931578885800244,0.022133823881257918,0.027562111801242236
R2,RIM_ONE_r3,189,16,0.9945172755348641,0.9934420550063076,0.022056296959961027,0.02640960947784116
R2,RIM_ONE_r3,190,16,0.9945369694871374,0.9933744583698991,0.02197639276666937,0.026683852566915314
R2,RIM_ONE_r3,191,16,0.9944869344672616,0.9936755851463035,0.022178885901159632,0.02546296296296296
R2,RIM_ONE_r3,192,16,0.9946441478924368,0.9933720584833445,0.021542496600177482,0.026693584567070435
R2,RIM_ONE_r3,193,16,0.9944554385378174,0.9935802509730706,0.022305691561757265,0.0258492252681764
R2,RIM_ONE_r3,194,16,0.9945976210076006,0.9938272900051541,0.021731144772154466,0.024848090277777776
R2,RIM_ONE_r3,195,16,0.9944985196676827,0.9933602390185459,0.02213173356777365,0.026741152450090743
R2,RIM_ONE_r3,196,16,0.9945816770564011,0.9932730098521829,0.021795784669282187,0.027095217200526548
R2,RIM_ONE_r3,197,16,0.9944154844848412,0.992968162227503,0.022468102341926994,0.028332354668232532
R2,RIM_ONE_r3,198,16,0.994480526738092,0.9933271085865512,0.022204230105128585,0.026875822729267224
R2,RIM_ONE_r3,199,16,0.9946001193973719,0.9936466217041016,0.021720037847991102,0.025580512152777776
R3,Drishti_GS,0,11,0.9795020524558701,0.9636563891291402,0.08406482946611563,0.15188294010889292
R3,Drishti_GS,1,11,0.9812306191277266,0.9701919521436182,0.07676569679240924,0.1234297891431135
R3,Drishti_GS,2,11,0.9804719595630721,0.976613892449273,0.07982957670103343,0.09602864583333333
R3,Drishti_GS,3,11,0.9811960893168091,0.9710586568388291,0.07688929509051072,0.11970053835800808
R3,Drishti_GS,4,11,0.9801672191821581,0.967696295844184,0.08125365481359782,0.1342230902777778
R3,Drishti_GS,5,11,0.9808621618625132,0.9752336991182342,0.07823443200045238,0.10187444543034606
R3,Drishti_GS,6,11,0.9812174375548001,0.9743735902191202,0.07679476333347783,0.10552874067573498
R3,Drishti_GS,7,11,0.9811560192157938,0.9689195807851579,0.07709867191657947,0.1289216761737604
R3,Drishti_GS,8,11,0.9813357892061003,0.9763003791870009,0.07625485866939473,0.09735470275066549
R3,Drishti_GS,9,11,0.9808914109601902,0.9751985337999132,0.07814072206421058,0.1020236545138889
R3,Drishti_GS,10,11,0.9814164550704053,0.974160944698881,0.07595376476616388,0.10643374286967969
R3,Drishti_GS,11,11,0.9812207252876831,0.9732719137295311,0.07677948474176563,0.11022319425751458
R3,Drishti_GS,12,11,0.9794437916399388,0.9529695510864258,0.08466151110406828,0.19986979166666666
R3,Drishti_GS,13,11,0.9808752378259565,0.9669606211796209,0.07827327501012428,0.13742148945715568
R3,Drishti_GS,14,11,0.9809653602290317,0.9738440943598586,0.07782929991097723,0.10778375953342306
R3,Drishti_GS,15,11,0.9806935796555013,0.9730485836557874,0.0789800251953567,0.11117653656348138
R3,Drishti_GS,16,11,0.980008237556889,0.9670781241138271,0.08189010867255053,0.13691016333938294
R3,Drishti_GS,17,11,0.9800211278942552,0.967696295844184,0.0818585503174356,0.1342230902777778
R3,Drishti_GS,18,11,0.9795263069474842,0.9618325345961888,0.08405667992307074,0.1599364791288566
R3,Drishti_GS,19,11,0.981192575870238,0.9709216357881898,0.07693844588067533,0.12028936742934052
R3,Drishti_GS,20,11,0.9808725882889561,0.9732280896912023,0.07821083435813768,0.11041026766125493
R3,Drishti_GS,21,11,0.9813459353755148,0.9689259012313515,0.07635565045588609,0.128894251864853
R3,Drishti_GS,22,11,0.9812671778782295,0.9708564659039928,0.07664649595212064,0.1205697622252131
R3,Drishti_GS,23,11,0.9811548359196217,0.9740074719595718,0.07701938900381872,0.1070874001774623
R3,Drishti_GS,24,11,0.9811269224089475,0.9714978943272817,0.0771696450522328,0.11781483106625713
R3,Drishti_GS,25,11,0.9808175947083385,0.9761758176436336,0.0784332515293496,0.09788154392191659
R3,Drishti_GS,26,11,0.9796661417887293,0.9637488259209527,0.08336490348775205,0.15147569444444445
R3,Drishti_GS,27,11,0.981246643305823,0.9701557040954969,0.07670119217855097,0.12358584738243124
R3,Drishti_GS,28,11,0.981415227102923,0.9748057373368254,0.07597051945210885,0.10369131197893813
R3,Drishti_GS,29,11,0.9806206769682249,0.9709999064163709,0.07929727979745373,0.11995341614906832
R3,Drishti_GS,30,11,0.9815088797380057,0.9744058352073278,0.07556582079687921,0.10539161913119789
R3,Drishti_GS,31,11,0.9812612755984059,0.967919343393484,0.07669744398840903,0.1332547169811321
R3,Drishti_GS,32,11,0.9809528728335806,0.9727927234045536,0.07791498441979561,0.11227007626738447
R3,Drishti_GS,33,11,0.9807193766328282,0.9690274568752743,0.07893164982702766,0.12845546292233437
R3,Drishti_GS,34,11,0.9789195519576069,0.9529708059210527,0.08681229820606348,0.1998638838475499
R3,Drishti_GS,35,11,0.9811374947631125,0.9699948572329747,0.07713565618798736,0.1242790594498669
R3,Drishti_GS,36,11,0.9818922922562863,0.9728877497326129,0.07402109120790225,0.11186375603334796
R3,Drishti_GS,37,11,0.981345164960845,0.9713444895993308,0.07625470628799112,0.1184730144800351
R3,Drishti_GS,38,11,0.9805315219276569,0.9753096590129992,0.07962559728998136,0.10155221588415972
R3,Drishti_GS,39,11,0.9814835237421295,0.9728557189968188,0.07568799201123028,0.11200087757788504
R3,Drishti_GS,40,11,0.9808634360266708,0.9759894431359354,0.07820703636600233,0.09867092866756393
R3,Drishti_GS,41,11,0.9792561934461976,0.9603768848896892,0.08520848381459337,0.16640199637023592
R3,Drishti_GS,42,11,0.9810401095333906,0.9740546095151974,0.07752834066583794,0.10688649618663078
R3,Drishti_GS,43,11,0.9816710135177971,0.9673385051009215,0.074974833541472,0.1357777534006143
R3,Drishti_GS,44,11,0.9813722609327914,0.974298421552546,0.0761571287449963,0.1058490354419022
R3,Drishti_GS,45,11,0.9810142784539294,0.9770119984944662,0.0775800285443064,0.09434678819444445
R3,Drishti_GS,46,11,0.9800245184070822,0.9720144872656943,0.08179065235604537,0.11560004436557232
R3,Drishti_GS,47,11,0.9814770823412539,0.9758679881599379,0.07568603299797325,0.09918478260869565
R3,Drishti_GS,48,11,0.9812246014295518,0.9756391198632985,0.07671028568134947,0.10015527950310558
R3,Drishti_GS,49,11,0.9814733164315494,0.9754689579636202,0.07568984900200582,0.10087622005323868
R3,Drishti_GS,50,11,0.9811935338585646,0.975314743158367,0.07684028731659587,0.10153095558546434
R3,Drishti_GS,51,11,0.9810314160774326,0.9715875119579082,0.07759066126100424,0.11743012422360248
R3,Drishti_GS,52,11,0.9797483969310318,0.9664187194904563,0.083108289854288,0.13978170250109698
R3,Drishti_GS,53,11,0.9810303458409497,0.9764642588523181,0.07752618522557027,0.09666149068322981
R3,Drishti_GS,54,11,0.9812935806687796,0.9654266236904893,0.07659558426610137,0.14411474330846863
R3,Drishti_GS,55,11,0.9802794798471233,0.9747348197880101,0.08069604461424061,0.1039929793769197
R3,Drishti_GS,56,11,0.9787511647256841,0.9529708059210527,0.08752230288559402,0.1998638838475499
R3,Drishti_GS,57,11,0.9815651408702476,0.9722159425471063,0.07538843535424983,0.11473755047106325
R3,Drishti_GS,58,11,0.9812343046818899,0.9757960674079414,0.07670216903472492,0.09948979591836735
R3,Drishti_GS,59,11,0.9808183512509353,0.9756014082166884,0.07841457696502652,0.1003146701388889
R3,Drishti_GS,60,11,0.9812929064539154,0.9719821012644189,0.07646772355875768,0.11573868677905945
R3,Drishti_GS,61,11,0.9812186996647569,0.9741572707547693,0.07676441516761255,0.10644964507542147
R3,Drishti_GS,62,11,0.980735732901589,0.9718820974932705,0.0788087463188955,0.11616756393001346
R3,Drishti_GS,63,11,0.9815669907023399,0.9698024325900607,0.07536046701024059,0.12510850694444445
R3,Drishti_GS,64,11,0.9806597108857698,0.9727013087843833,0.07912557938982182,0.11266082519964507
R3,Drishti_GS,65,11,0.9800194427118849,0.9711132049560547,0.08183392388117376,0.11946614583333333
R3,Drishti_GS,66,11,0.9811220122708962,0.9720864457067244,0.07721009541370866,0.1152917946467749
R3,Drishti_GS,67,11,0.9812762416403138,0.9764839720704858,0.07647970333769015,0.09657830523513754
R3,Drishti_GS,68,11,0.981267334599767,0.96874295956494,0.07663171485454967,0.12968611357586513
R3,Drishti_GS,69,11,0.9792765239084944,0.9597154676156987,0.08517346061380185,0.16935117967332122
R3,Drishti_GS,70,11,0.9810272920810047,0.974450586110803,0.07755676902806635,0.10520186335403726
R3,Drishti_GS,71,11,0.9808745792586548,0.9744316526231351,0.07819367309510729,0.10528192189556823
R3,Drishti_GS,72,11,0.9788922445200295,0.9529708059210527,0.08692596852932145,0.1998638838475499
R3,Drishti_GS,73,11,0.9806955494834836,0.9769989401372504,0.07891430984966669,0.09440222323049002
R3,Drishti_GS,74,11,0.981584952649387,0.9689159376386424,0.07530302808496211,0.1289374445430346
R3,Drishti_GS,75,11,0.9803982239215451,0.9663249121771919,0.08031694538210071,0.1401909722222222
R3,Drishti_GS,76,11,0.9803668539174537,0.9708813565179787,0.08034196062444117,0.12046279491833031
R3,Drishti_GS,77,11,0.9813879603417874,0.9723706249653394,0.07607845126861187,0.11407497781721385
R3,Drishti_GS,78,11,0.9793267537578246,0.9624941084120009,0.08482094190135138,0.1570095486111111
R3,Drishti_GS,79,11,0.9810098993388401,0.9781976744186046,0.07757488930591677,0.08934839842035981
R3,Drishti_GS,80,11,0.9809144102647064,0.9693763669303971,0.07809416597327691,0.1269471259324265
R3,Drishti_GS,81,11,0.9815005267367162,0.9720980891094662,0.07561373046403348,0.11524226110363392
R3,Drishti_GS,82,11,0.9812653146839305,0.9731490804541926,0.07659098926776775,0.11074755989352263
R3,Drishti_GS,83,11,0.9810969299484998,0.9708086903428426,0.07733111879149433,0.1207747277676951
R3,Drishti_GS,84,11,0.980724858131608,0.9682114608751109,0.07888615567014408,0.13198757763975155
R3,Drishti_GS,85,11,0.9793942937999003,0.9581702036779719,0.0846983597666798,0.1762704174228675
R3,Drishti_GS,86,11,0.9804565196744396,0.9673731082113616,0.08000231417135883,0.1356269627635711
R3,Drishti_GS,87,11,0.9813440111282933,0.9753080618761216,0.07625720250845029,0.10155899506505159
R3,Drishti_GS,88,11,0.9805455080504792,0.9737080909979481,0.07959771374561753,0.10836291038154393
R3,Drishti_GS,89,11,0.9813619136244075,0.9695289146486946,0.07623538326985208,0.12628894251864853
R3,Drishti_GS,90,11,0.9816208952727379,0.9741007213156124,0.07509685770211155,0.10669021982951997
R3,Drishti_GS,91,11,0.9812986944493233,0.9770396401245064,0.07639886394460507,0.09422992540587977
R3,Drishti_GS,92,11,0.9812116888725263,0.970699948652703,0.07686969891538534,0.12124270973530732
R3,Drishti_GS,93,11,0.9811193696947971,0.9745542050035652,0.07714126832022546,0.10476086002632734
R3,Drishti_GS,94,11,0.9812756892690104,0.9744833840264214,0.07652296131361509,0.10506184895833333
R3,Drishti_GS,95,11,0.981531933286514,0.9713589859522207,0.07555705143972223,0.11841072229699416
R3,Drishti_GS,96,11,0.9811693871159385,0.9731734469633243,0.0769508158001428,0.11064378645132346
R3,Drishti_GS,97,11,0.9813788925898469,0.9704905038611912,0.07615778509199377,0.12214396628216503
R3,Drishti_GS,98,11,0.9805328599919476,0.9731959518292014,0.07963353816552908,0.11054738920579202
R3,Drishti_GS,99,11,0.9815332641444776,0.9766216396545031,0.07545124615183106,0.09599600709849157
R3,Drishti_GS,100,11,0.9806640001907312,0.9687177984101615,0.07915072341727532,0.12979475100942126
R3,Drishti_GS,101,11,0.9813915676975798,0.9691131988840287,0.07614351555235421,0.12808434275459848
R3,Drishti_GS,102,11,0.9803147045957009,0.9742640001096973,0.08054508475508354,0.10599495392716103
R3,Drishti_GS,103,11,0.9813108982029598,0.9752838415971917,0.07640419419418444,0.10166191311978938
R3,Drishti_GS,104,11,0.9805522822595595,0.9680512035946612,0.07962328896537035,0.13268281740690893
R3,Drishti_GS,105,11,0.9813414578134108,0.9746173222859701,0.07626021878190428,0.1044921875
R3,Drishti_GS,106,11,0.9813725007196517,0.9732381332591311,0.07617067076777949,0.11036751361161524
R3,Drishti_GS,107,11,0.9816522866695951,0.9755735896600488,0.07494691061346063,0.10043256433007985
R3,Drishti_GS,108,11,0.981053097229011,0.973474023610803,0.07744725683084772,0.10936113575865129
R3,Drishti_GS,109,11,0.980606456893483,0.9743201755906167,0.07930911926519048,0.1057564330079858
R3,Drishti_GS,110,11,0.9813055086529626,0.973291303631182,0.07642839364628107,0.11014065335753176
R3,Drishti_GS,111,11,0.9812711496315902,0.976490470933618,0.07652343141257704,0.09655057675244011
R3,Drishti_GS,112,11,0.9807378923353604,0.9751825413932818,0.07875487401903654,0.10209174517720951
R3,Drishti_GS,113,11,0.9801059592561429,0.9699771653488112,0.08157366416322921,0.12435509196949304
R3,Drishti_GS,114,11,0.9812002071459083,0.9731800187163526,0.07691548598983229,0.1106157469717362
R3,Drishti_GS,115,11,0.9795707310388202,0.9598793453640408,0.083906947174738,0.16861979166666666
R3,Drishti_GS,116,11,0.9806905029664609,0.9746295354327359,0.07895947385808494,0.10444078947368421
R3,Drishti_GS,117,11,0.9806827460439237,0.9696861612341947,0.0790771435953439,0.1256100266193434
R3,Drishti_GS,118,11,0.9811756379990579,0.9729070324498135,0.07699894412056724,0.11178148310662571
R3,Drishti_GS,119,11,0.9809065114678804,0.9740321789984643,0.07806508516639167,0.10698222904782799
R3,Drishti_GS,120,11,0.9810917259095221,0.97033675337319,0.07734109209140755,0.12280605528740676
R3,Drishti_GS,121,11,0.980065378824914,0.9682272687797754,0.0816664176858864,0.13191923774954628
R3,Drishti_GS,122,11,0.9810601979368351,0.9681028215464175,0.07748333729313905,0.13245896184560782
R3,Drishti_GS,123,11,0.9806672507627799,0.9757294125027127,0.07905528510004906,0.09977213541666667
R3,Drishti_GS,124,11,0.9807082796065124,0.9737861856699201,0.07889026834946632,0.1080301685891748
R3,Drishti_GS,125,11,0.9815027681601985,0.973162078180457,0.07559838981227623,0.11069210292812777
R3,Drishti_GS,126,11,0.9807391051505033,0.9744570849739352,0.07877225897372955,0.10517413487133984
R3,Drishti_GS,127,11,0.9814291003312289,0.9727401493803275,0.07595106726432294,0.11249439210408255
R3,Drishti_GS,128,11,0.9808270807113992,0.9714635863545873,0.0784132307935031,0.11796209062359803
R3,Drishti_GS,129,11,0.9813634752439064,0.9757753366333919,0.07614802196648494,0.0995776656428258
R3,Drishti_GS,130,11,0.980877449755191,0.9709039866375054,0.07823416687540317,0.12036529179464678
R3,Drishti_GS,131,11,0.9816512715856046,0.9688370936060223,0.07504599744830037,0.12927819218955683
R3,Drishti_GS,132,11,0.9812791560600448,0.9756391198632985,0.0764878308192685,0.10015527950310558
R3,Drishti_GS,133,11,0.9814791704574596,0.9734072155422635,0.07570863716091317,0.1096462673611111
R3,Drishti_GS,134,11,0.9806728217884476,0.9742576796635037,0.07901949605473295,0.10602237823606846
