variant,site,class_id,score_kind,bin,bin_left,bin_right,pixel_count,score_mean,empirical_old_correctness,rejected_fraction,brier,ece,hidden_gt_scope
R1,Drishti_GS,0,calibrated_teacher_validity,8,0.4,0.45,12,0.43212756514549255,0.0,0.0,0.05938782664954957,0.06013086583659069,post_hoc_diagnostics_only
R1,Drishti_GS,0,calibrated_teacher_validity,9,0.45,0.5,19,0.4830887019634247,0.05263157894736842,0.0,0.05938782664954957,0.06013086583659069,post_hoc_diagnostics_only
R1,Drishti_GS,0,calibrated_teacher_validity,10,0.5,0.55,42,0.5287330150604248,0.047619047619047616,0.0,0.05938782664954957,0.06013086583659069,post_hoc_diagnostics_only
R1,Drishti_GS,0,calibrated_teacher_validity,11,0.55,0.6000000000000001,84,0.5770522356033325,0.10714285714285714,0.0,0.05938782664954957,0.06013086583659069,post_hoc_diagnostics_only
R1,Drishti_GS,0,calibrated_teacher_validity,12,0.6000000000000001,0.65,259,0.6289900541305542,0.11583011583011583,0.0,0.05938782664954957,0.06013086583659069,post_hoc_diagnostics_only
R1,Drishti_GS,0,calibrated_teacher_validity,13,0.65,0.7000000000000001,508,0.6781162619590759,0.22244094488188976,0.0,0.05938782664954957,0.06013086583659069,post_hoc_diagnostics_only
R1,Drishti_GS,0,calibrated_teacher_validity,14,0.7000000000000001,0.75,820,0.7235254645347595,0.3475609756097561,0.0,0.05938782664954957,0.06013086583659069,post_hoc_diagnostics_only
R1,Drishti_GS,0,calibrated_teacher_validity,15,0.75,0.8,784,0.7760320901870728,0.3048469387755102,0.0,0.05938782664954957,0.06013086583659069,post_hoc_diagnostics_only
R1,Drishti_GS,0,calibrated_teacher_validity,16,0.8,0.8500000000000001,1059,0.8261299133300781,0.2776203966005666,0.0,0.05938782664954957,0.06013086583659069,post_hoc_diagnostics_only
R1,Drishti_GS,0,calibrated_teacher_validity,17,0.8500000000000001,0.9,1656,0.8761550784111023,0.2723429951690821,0.0,0.05938782664954957,0.06013086583659069,post_hoc_diagnostics_only
R1,Drishti_GS,0,calibrated_teacher_validity,18,0.9,0.9500000000000001,3362,0.9249598979949951,0.330755502676978,0.0,0.05938782664954957,0.06013086583659069,post_hoc_diagnostics_only
R1,Drishti_GS,0,calibrated_teacher_validity,19,0.9500000000000001,1.0,323478,0.9993082880973816,0.9521080258935692,0.0,0.05938782664954957,0.06013086583659069,post_hoc_diagnostics_only
R1,Drishti_GS,1,raw_teacher_validity,0,0.0,0.05,0,,,,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,raw_teacher_validity,1,0.05,0.1,0,,,,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,raw_teacher_validity,2,0.1,0.15000000000000002,0,,,,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,raw_teacher_validity,3,0.15000000000000002,0.2,0,,,,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,raw_teacher_validity,4,0.2,0.25,0,,,,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,raw_teacher_validity,5,0.25,0.30000000000000004,0,,,,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,raw_teacher_validity,6,0.30000000000000004,0.35000000000000003,4,0.3385527729988098,0.0,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,raw_teacher_validity,7,0.35000000000000003,0.4,4,0.37195515632629395,0.0,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,raw_teacher_validity,8,0.4,0.45,7,0.4361088275909424,0.2857142857142857,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,raw_teacher_validity,9,0.45,0.5,33,0.4815201759338379,0.15151515151515152,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,raw_teacher_validity,10,0.5,0.55,65,0.5320812463760376,0.38461538461538464,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,raw_teacher_validity,11,0.55,0.6000000000000001,138,0.5789600610733032,0.42028985507246375,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,raw_teacher_validity,12,0.6000000000000001,0.65,414,0.630209743976593,0.4806763285024155,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,raw_teacher_validity,13,0.65,0.7000000000000001,811,0.6779011487960815,0.5696670776818742,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,raw_teacher_validity,14,0.7000000000000001,0.75,1326,0.7235671281814575,0.5143288084464555,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,raw_teacher_validity,15,0.75,0.8,1316,0.7748706340789795,0.4878419452887538,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,raw_teacher_validity,16,0.8,0.8500000000000001,1716,0.8269637823104858,0.5104895104895105,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,raw_teacher_validity,17,0.8500000000000001,0.9,2659,0.8770866394042969,0.5144791274915381,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,raw_teacher_validity,18,0.9,0.9500000000000001,3891,0.9243422150611877,0.44153173991261885,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,raw_teacher_validity,19,0.9500000000000001,1.0,23756,0.9907858967781067,0.41357972722680586,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,calibrated_teacher_validity,0,0.0,0.05,0,,,,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,calibrated_teacher_validity,1,0.05,0.1,0,,,,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,calibrated_teacher_validity,2,0.1,0.15000000000000002,0,,,,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,calibrated_teacher_validity,3,0.15000000000000002,0.2,0,,,,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,calibrated_teacher_validity,4,0.2,0.25,0,,,,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,calibrated_teacher_validity,5,0.25,0.30000000000000004,0,,,,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,calibrated_teacher_validity,6,0.30000000000000004,0.35000000000000003,4,0.3385527729988098,0.0,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,calibrated_teacher_validity,7,0.35000000000000003,0.4,4,0.37195515632629395,0.0,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,calibrated_teacher_validity,8,0.4,0.45,7,0.4361088275909424,0.2857142857142857,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,calibrated_teacher_validity,9,0.45,0.5,33,0.4815201759338379,0.15151515151515152,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,calibrated_teacher_validity,10,0.5,0.55,65,0.5320812463760376,0.38461538461538464,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,calibrated_teacher_validity,11,0.55,0.6000000000000001,138,0.5789600610733032,0.42028985507246375,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,calibrated_teacher_validity,12,0.6000000000000001,0.65,414,0.630209743976593,0.4806763285024155,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,calibrated_teacher_validity,13,0.65,0.7000000000000001,811,0.6779011487960815,0.5696670776818742,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,calibrated_teacher_validity,14,0.7000000000000001,0.75,1326,0.7235671281814575,0.5143288084464555,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,calibrated_teacher_validity,15,0.75,0.8,1316,0.7748706340789795,0.4878419452887538,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,calibrated_teacher_validity,16,0.8,0.8500000000000001,1716,0.8269637823104858,0.5104895104895105,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,calibrated_teacher_validity,17,0.8500000000000001,0.9,2659,0.8770866394042969,0.5144791274915381,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,calibrated_teacher_validity,18,0.9,0.9500000000000001,3891,0.9243422150611877,0.44153173991261885,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,1,calibrated_teacher_validity,19,0.9500000000000001,1.0,23756,0.9907858967781067,0.41357972722680586,0.0,0.5085680748991277,0.4966546681831737,post_hoc_diagnostics_only
R1,Drishti_GS,2,raw_teacher_validity,0,0.0,0.05,0,,,,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,raw_teacher_validity,1,0.05,0.1,0,,,,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,raw_teacher_validity,2,0.1,0.15000000000000002,1,0.129984050989151,1.0,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,raw_teacher_validity,3,0.15000000000000002,0.2,1,0.16171719133853912,1.0,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,raw_teacher_validity,4,0.2,0.25,2,0.24011991918087006,1.0,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,raw_teacher_validity,5,0.25,0.30000000000000004,8,0.27513161301612854,1.0,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,raw_teacher_validity,6,0.30000000000000004,0.35000000000000003,17,0.3275744318962097,1.0,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,raw_teacher_validity,7,0.35000000000000003,0.4,12,0.3700422942638397,1.0,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,raw_teacher_validity,8,0.4,0.45,35,0.42652377486228943,1.0,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,raw_teacher_validity,9,0.45,0.5,39,0.4774477481842041,1.0,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,raw_teacher_validity,10,0.5,0.55,76,0.5265317559242249,0.9868421052631579,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,raw_teacher_validity,11,0.55,0.6000000000000001,132,0.5789042711257935,0.9696969696969697,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,raw_teacher_validity,12,0.6000000000000001,0.65,224,0.6275577545166016,0.9910714285714286,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,raw_teacher_validity,13,0.65,0.7000000000000001,328,0.6772681474685669,0.9969512195121951,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,raw_teacher_validity,14,0.7000000000000001,0.75,449,0.7247630953788757,0.9799554565701559,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,raw_teacher_validity,15,0.75,0.8,433,0.7756339311599731,0.9815242494226328,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,raw_teacher_validity,16,0.8,0.8500000000000001,554,0.825939953327179,0.9819494584837545,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,raw_teacher_validity,17,0.8500000000000001,0.9,782,0.8755500912666321,0.9705882352941176,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,raw_teacher_validity,18,0.9,0.9500000000000001,1012,0.9245966672897339,0.9733201581027668,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,raw_teacher_validity,19,0.9500000000000001,1.0,5500,0.9920786619186401,0.9996363636363637,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,calibrated_teacher_validity,0,0.0,0.05,0,,,,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,calibrated_teacher_validity,1,0.05,0.1,0,,,,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,calibrated_teacher_validity,2,0.1,0.15000000000000002,1,0.129984050989151,1.0,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,calibrated_teacher_validity,3,0.15000000000000002,0.2,1,0.16171719133853912,1.0,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,calibrated_teacher_validity,4,0.2,0.25,2,0.24011991918087006,1.0,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,calibrated_teacher_validity,5,0.25,0.30000000000000004,8,0.27513161301612854,1.0,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,calibrated_teacher_validity,6,0.30000000000000004,0.35000000000000003,17,0.3275744318962097,1.0,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,calibrated_teacher_validity,7,0.35000000000000003,0.4,12,0.3700422942638397,1.0,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,calibrated_teacher_validity,8,0.4,0.45,35,0.42652377486228943,1.0,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,calibrated_teacher_validity,9,0.45,0.5,39,0.4774477481842041,1.0,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,calibrated_teacher_validity,10,0.5,0.55,76,0.5265317559242249,0.9868421052631579,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,calibrated_teacher_validity,11,0.55,0.6000000000000001,132,0.5789042711257935,0.9696969696969697,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,calibrated_teacher_validity,12,0.6000000000000001,0.65,224,0.6275577545166016,0.9910714285714286,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,calibrated_teacher_validity,13,0.65,0.7000000000000001,328,0.6772681474685669,0.9969512195121951,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,calibrated_teacher_validity,14,0.7000000000000001,0.75,449,0.7247630953788757,0.9799554565701559,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,calibrated_teacher_validity,15,0.75,0.8,433,0.7756339311599731,0.9815242494226328,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,calibrated_teacher_validity,16,0.8,0.8500000000000001,554,0.825939953327179,0.9819494584837545,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,calibrated_teacher_validity,17,0.8500000000000001,0.9,782,0.8755500912666321,0.9705882352941176,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,calibrated_teacher_validity,18,0.9,0.9500000000000001,1012,0.9245966672897339,0.9733201581027668,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R1,Drishti_GS,2,calibrated_teacher_validity,19,0.9500000000000001,1.0,5500,0.9920786619186401,0.9996363636363637,0.0,0.030994831461589455,0.08294396427290816,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,raw_teacher_validity,0,0.0,0.05,0,,,,0.01998414018292096,0.013660105209315342,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,raw_teacher_validity,1,0.05,0.1,1,0.06526487320661545,0.0,0.0,0.01998414018292096,0.013660105209315342,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,raw_teacher_validity,2,0.1,0.15000000000000002,5,0.12435654550790787,0.2,0.0,0.01998414018292096,0.013660105209315342,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,raw_teacher_validity,3,0.15000000000000002,0.2,2,0.1806327998638153,0.5,0.0,0.01998414018292096,0.013660105209315342,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,raw_teacher_validity,4,0.2,0.25,5,0.22608435153961182,0.2,0.0,0.01998414018292096,0.013660105209315342,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,raw_teacher_validity,5,0.25,0.30000000000000004,18,0.2730858325958252,0.3888888888888889,0.0,0.01998414018292096,0.013660105209315342,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,raw_teacher_validity,6,0.30000000000000004,0.35000000000000003,19,0.329545259475708,0.3157894736842105,0.0,0.01998414018292096,0.013660105209315342,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,raw_teacher_validity,7,0.35000000000000003,0.4,27,0.37487301230430603,0.3333333333333333,0.0,0.01998414018292096,0.013660105209315342,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,raw_teacher_validity,8,0.4,0.45,53,0.42632347345352173,0.6037735849056604,0.0,0.01998414018292096,0.013660105209315342,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,raw_teacher_validity,9,0.45,0.5,74,0.4764157235622406,0.4864864864864865,0.0,0.01998414018292096,0.013660105209315342,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,raw_teacher_validity,10,0.5,0.55,147,0.5281711220741272,0.5306122448979592,0.0,0.01998414018292096,0.013660105209315342,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,raw_teacher_validity,11,0.55,0.6000000000000001,300,0.5782456994056702,0.5266666666666666,0.0,0.01998414018292096,0.013660105209315342,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,raw_teacher_validity,12,0.6000000000000001,0.65,1127,0.6303914785385132,0.7116237799467613,0.0,0.01998414018292096,0.013660105209315342,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,raw_teacher_validity,13,0.65,0.7000000000000001,2101,0.6768379807472229,0.7177534507377439,0.0,0.01998414018292096,0.013660105209315342,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,raw_teacher_validity,14,0.7000000000000001,0.75,2603,0.7239778637886047,0.7468305800998848,0.0,0.01998414018292096,0.013660105209315342,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,raw_teacher_validity,15,0.75,0.8,2523,0.775347113609314,0.7332540626238605,0.0,0.01998414018292096,0.013660105209315342,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,raw_teacher_validity,16,0.8,0.8500000000000001,2964,0.8259837627410889,0.7331309041835358,0.0,0.01998414018292096,0.013660105209315342,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,raw_teacher_validity,17,0.8500000000000001,0.9,4239,0.8764268159866333,0.7775418730832744,0.0,0.01998414018292096,0.013660105209315342,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,raw_teacher_validity,18,0.9,0.9500000000000001,5701,0.926388144493103,0.8140677074197509,0.0,0.01998414018292096,0.013660105209315342,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,raw_teacher_validity,19,0.9500000000000001,1.0,494180,0.9980801343917847,0.987271844267271,0.0,0.01998414018292096,0.013660105209315342,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,calibrated_teacher_validity,0,0.0,0.05,0,,,,0.020002892529871245,0.008957759704356544,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,calibrated_teacher_validity,1,0.05,0.1,0,,,,0.020002892529871245,0.008957759704356544,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,calibrated_teacher_validity,2,0.1,0.15000000000000002,0,,,,0.020002892529871245,0.008957759704356544,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,calibrated_teacher_validity,3,0.15000000000000002,0.2,0,,,,0.020002892529871245,0.008957759704356544,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,calibrated_teacher_validity,4,0.2,0.25,0,,,,0.020002892529871245,0.008957759704356544,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,calibrated_teacher_validity,5,0.25,0.30000000000000004,0,,,,0.020002892529871245,0.008957759704356544,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,calibrated_teacher_validity,6,0.30000000000000004,0.35000000000000003,0,,,,0.020002892529871245,0.008957759704356544,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,calibrated_teacher_validity,7,0.35000000000000003,0.4,0,,,,0.020002892529871245,0.008957759704356544,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,calibrated_teacher_validity,8,0.4,0.45,0,,,,0.020002892529871245,0.008957759704356544,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,calibrated_teacher_validity,9,0.45,0.5,0,,,,0.020002892529871245,0.008957759704356544,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,calibrated_teacher_validity,10,0.5,0.55,0,,,,0.020002892529871245,0.008957759704356544,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,calibrated_teacher_validity,11,0.55,0.6000000000000001,0,,,,0.020002892529871245,0.008957759704356544,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,calibrated_teacher_validity,12,0.6000000000000001,0.65,0,,,,0.020002892529871245,0.008957759704356544,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,calibrated_teacher_validity,13,0.65,0.7000000000000001,0,,,,0.020002892529871245,0.008957759704356544,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,calibrated_teacher_validity,14,0.7000000000000001,0.75,0,,,,0.020002892529871245,0.008957759704356544,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,calibrated_teacher_validity,15,0.75,0.8,0,,,,0.020002892529871245,0.008957759704356544,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,calibrated_teacher_validity,16,0.8,0.8500000000000001,0,,,,0.020002892529871245,0.008957759704356544,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,calibrated_teacher_validity,17,0.8500000000000001,0.9,33503,0.867652952671051,0.7930036116168702,0.0,0.020002892529871245,0.008957759704356544,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,calibrated_teacher_validity,18,0.9,0.9500000000000001,0,,,,0.020002892529871245,0.008957759704356544,post_hoc_diagnostics_only
R2,RIM_ONE_r3,0,calibrated_teacher_validity,19,0.9500000000000001,1.0,482586,0.9946144819259644,0.9902172876958718,0.0,0.020002892529871245,0.008957759704356544,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,raw_teacher_validity,0,0.0,0.05,0,,,,0.4290001708320329,0.42331433566993637,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,raw_teacher_validity,1,0.05,0.1,0,,,,0.4290001708320329,0.42331433566993637,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,raw_teacher_validity,2,0.1,0.15000000000000002,1,0.1375419646501541,0.0,1.0,0.4290001708320329,0.42331433566993637,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,raw_teacher_validity,3,0.15000000000000002,0.2,1,0.16754314303398132,1.0,0.0,0.4290001708320329,0.42331433566993637,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,raw_teacher_validity,4,0.2,0.25,3,0.23760993778705597,0.3333333333333333,0.3333333333333333,0.4290001708320329,0.42331433566993637,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,raw_teacher_validity,5,0.25,0.30000000000000004,7,0.2693477272987366,0.42857142857142855,0.8571428571428571,0.4290001708320329,0.42331433566993637,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,raw_teacher_validity,6,0.30000000000000004,0.35000000000000003,15,0.33134305477142334,0.5333333333333333,0.4666666666666667,0.4290001708320329,0.42331433566993637,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,raw_teacher_validity,7,0.35000000000000003,0.4,19,0.3755645751953125,0.631578947368421,0.7894736842105263,0.4290001708320329,0.42331433566993637,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,raw_teacher_validity,8,0.4,0.45,37,0.4276125431060791,0.32432432432432434,0.6216216216216216,0.4290001708320329,0.42331433566993637,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,raw_teacher_validity,9,0.45,0.5,87,0.47648072242736816,0.4367816091954023,0.6666666666666666,0.4290001708320329,0.42331433566993637,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,raw_teacher_validity,10,0.5,0.55,178,0.5279086828231812,0.38202247191011235,0.5786516853932584,0.4290001708320329,0.42331433566993637,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,raw_teacher_validity,11,0.55,0.6000000000000001,529,0.5780456066131592,0.42722117202268434,0.6011342155009451,0.4290001708320329,0.42331433566993637,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,raw_teacher_validity,12,0.6000000000000001,0.65,1245,0.6271176338195801,0.39196787148594375,0.6,0.4290001708320329,0.42331433566993637,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,raw_teacher_validity,13,0.65,0.7000000000000001,1583,0.675663411617279,0.4080859128237524,0.5925457991156032,0.4290001708320329,0.42331433566993637,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,raw_teacher_validity,14,0.7000000000000001,0.75,1652,0.7255945205688477,0.39709443099273606,0.5992736077481841,0.4290001708320329,0.42331433566993637,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,raw_teacher_validity,15,0.75,0.8,1869,0.7755188345909119,0.40984483681112893,0.5949705724986624,0.4290001708320329,0.42331433566993637,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,raw_teacher_validity,16,0.8,0.8500000000000001,2419,0.8263512253761292,0.40884663083918976,0.6130632492765605,0.4290001708320329,0.42331433566993637,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,raw_teacher_validity,17,0.8500000000000001,0.9,3585,0.8772380352020264,0.3857740585774059,0.6273361227336123,0.4290001708320329,0.42331433566993637,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,raw_teacher_validity,18,0.9,0.9500000000000001,4268,0.9238274097442627,0.4163542642924086,0.009606373008434864,0.4290001708320329,0.42331433566993637,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,raw_teacher_validity,19,0.9500000000000001,1.0,23091,0.9897106885910034,0.5489151617513317,0.0,0.4290001708320329,0.42331433566993637,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,calibrated_teacher_validity,0,0.0,0.05,0,,,,0.2607592497678177,0.13106119313617512,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,calibrated_teacher_validity,1,0.05,0.1,0,,,,0.2607592497678177,0.13106119313617512,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,calibrated_teacher_validity,2,0.1,0.15000000000000002,0,,,,0.2607592497678177,0.13106119313617512,post_hoc_diagnostics_only
