variant,site,site_index,epoch,class_id,target_coverage,realized_coverage,valid_pseudo_count,admitted_pixel_count,deferred_pixel_count,posthoc_final_pseudo_label_accuracy,posthoc_final_boundary_interior_admitted_ratio,hidden_gt_scope
R1,REFUGE,0,149,0,0.6990113538463203,0.6990273378497966,1275777,891803,383974,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,149,1,0.6990085450359954,0.6991871356926153,113057,79048,34009,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,149,2,0.6989826408159491,0.6995151356309789,38155,26690,11465,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,150,0,0.701010501822871,0.7010282222896215,1272682,892186,380496,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,150,1,0.701033396739286,0.7011757733171798,114733,80448,34285,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,150,2,0.7010260770614893,0.7015983937837345,38351,26907,11444,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,151,0,0.7030114420797491,0.7030261141894654,1274671,896127,378544,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,151,1,0.7030216616330488,0.703211613838136,114553,80555,33998,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,151,2,0.7030121450784964,0.7034732085216269,38725,27242,11483,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,152,0,0.7050120711605887,0.7050274410962,1274366,898463,375903,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,152,1,0.7050176946221263,0.7052013554361176,114797,80955,33842,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,152,2,0.7050075561949077,0.7055186509964231,39140,27614,11526,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,153,0,0.7070144696552594,0.7070317943193899,1277398,903161,374237,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,153,1,0.7070160481168928,0.7072059093171281,114531,80997,33534,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,153,2,0.7070101415025589,0.7075486669487939,37808,26751,11057,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,154,0,0.7090167109950736,0.709030940616339,1277641,905887,371754,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,154,1,0.7090083713859271,0.7091623743910198,114741,81370,33371,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,154,2,0.7090014208821133,0.7095351732724632,38552,27354,11198,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,155,0,0.7110157595532656,0.7110301279418684,1271046,903752,367294,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,155,1,0.7110093267467315,0.7112217841816977,114652,81543,33109,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,155,2,0.7109822758876829,0.7116005414974487,38412,27334,11078,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,156,0,0.7130127823350467,0.7130270378404245,1274695,908892,365803,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,156,1,0.7130314764013946,0.7131867939091994,114008,81309,32699,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,156,2,0.7129997937969932,0.7135058214747736,38650,27577,11073,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,157,0,0.7150167742541448,0.7150330314172122,1271214,908960,362254,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,157,1,0.715006306747114,0.7151657198619873,114772,82081,32691,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,157,2,0.7150115092957676,0.7155147691425294,38357,27445,10912,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,158,0,0.7170152235451431,0.7170297515594659,1275597,914641,360956,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,158,1,0.7170299258385204,0.7172043385156427,114878,82391,32487,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,158,2,0.7170326234341997,0.717548554622294,37741,27081,10660,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,159,0,0.7190148282880672,0.7190318391121256,1270450,913494,356956,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,159,1,0.7190246543438713,0.7191908231281972,116118,83511,32607,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,159,2,0.718997264398631,0.719536770145142,39203,28208,10995,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,160,0,0.7210152710840225,0.7210321617546843,1278133,921575,356558,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,160,1,0.7210164592532615,0.721161443816371,115167,83054,32113,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,160,2,0.7210282716872156,0.7215910581691286,38113,27502,10611,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,161,0,0.7230116646047452,0.7230285160441038,1273178,920544,352634,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,161,1,0.7230211059867221,0.723200259545113,117128,84707,32421,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,161,2,0.7230299086420169,0.7235489564946527,38524,27874,10650,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,162,0,0.7250133070393472,0.7250295441027146,1274366,923953,350413,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,162,1,0.7250271711877229,0.7252140652844786,115035,83425,31610,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,162,2,0.7250260100894215,0.7256102346754572,38223,27735,10488,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,163,0,0.7270159278359607,0.7270309908899305,1272987,925501,347486,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,163,1,0.7270157859836108,0.7272135020803836,115123,83719,31404,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,163,2,0.727012092896438,0.7275743980461388,37669,27407,10262,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,164,0,0.7290146184683921,0.7290311675753443,1271995,927324,344671,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,164,1,0.7290101261709594,0.7292081469414492,116019,84602,31417,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,164,2,0.7290209758982147,0.7296245300005296,37766,27555,10211,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,165,0,0.7310148313148233,0.7310320113356654,1275267,932261,343006,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,165,1,0.7310177977921564,0.7311805169231856,113247,82804,30443,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,165,2,0.7310129750717435,0.7315124489037532,37674,27559,10115,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,166,0,0.7330154628303138,0.7330316990754698,1273728,933683,340045,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,166,1,0.7330273246965068,0.7332013397062415,114652,84063,30589,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,166,2,0.7329893147040782,0.7335101862106266,38827,28480,10347,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,167,0,0.73501600272139,0.7350309720288899,1272277,935163,337114,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,167,1,0.7350188191020571,0.7352171321452328,115759,85108,30651,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,167,2,0.7350161075036443,0.7355425432687325,38596,28389,10207,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,168,0,0.737018247895134,0.7370322509691788,1272985,938231,334754,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,168,1,0.7370066580679413,0.7371768131241327,117463,86591,30872,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,168,2,0.7370091826657246,0.7374889366544443,39545,29164,10381,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,169,0,0.7390181716371503,0.7390336240236359,1275011,942276,332735,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,169,1,0.7390158182669313,0.7392079394599042,116683,86253,30430,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,169,2,0.7390205182747136,0.7395564855691938,39187,28981,10206,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,170,0,0.7410182212754532,0.7410350332984478,1272732,943139,329593,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,170,1,0.7410084735321704,0.7411474462377186,115927,85919,30008,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,170,2,0.7409978188167462,0.74158158578515,38101,28255,9846,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,171,0,0.7430170212181555,0.7430327376300114,1273061,945926,327135,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,171,1,0.7430296382429329,0.74318827032267,115536,85865,29671,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,171,2,0.7430354534798262,0.7435199619520702,37847,28140,9707,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,172,0,0.7450208999636745,0.7450364275145027,1274586,949613,324973,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,172,1,0.7450046092495554,0.7451914805766783,116252,86630,29622,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,172,2,0.7449929488880446,0.7454808959156786,37950,28291,9659,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,173,0,0.7470197242797596,0.7470357808882497,1274619,952186,322433,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,173,1,0.7470291383586993,0.7471932294170157,116504,87051,29453,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,173,2,0.7470194492012311,0.7476094347641309,37648,28146,9502,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,174,0,0.749019294419318,0.7490354817259074,1275248,955206,320042,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,174,1,0.7490097651114463,0.749162580288694,115832,86777,29055,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,174,2,0.7490130730581589,0.749580045813184,39290,29451,9839,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,175,0,0.7510181101062743,0.7510338726482788,1271675,955071,316604,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,175,1,0.7510179283752096,0.7512073343950415,116165,87264,28901,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,175,2,0.7509998997188135,0.751452516838912,38898,29230,9668,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,176,0,0.7530189322921838,0.7530341407615049,1272848,958498,314350,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,176,1,0.7530109562817353,0.7532054313895792,116287,87588,28699,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,176,2,0.7530027416603821,0.7534572451833843,38253,28822,9431,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,177,0,0.7550217447427525,0.7550373670482152,1273582,961602,311980,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,177,1,0.7550144556173989,0.7551945181255526,117624,88829,28795,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,177,2,0.7550096391587651,0.7554981263729164,38695,29234,9461,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,178,0,0.7570211332610269,0.75703518690988,1275588,965665,309923,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,178,1,0.7570181985869248,0.7571638217347648,116523,88227,28296,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,178,2,0.7570160120480426,0.7574433074510207,38894,29460,9434,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,179,0,0.759019512393951,0.7590341503670455,1274774,967597,307177,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,179,1,0.7590303081125572,0.7592046564982793,117685,89347,28338,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,179,2,0.7589971179729942,0.7595322301675401,38737,29422,9315,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,180,0,0.7610211772313593,0.7610360648833158,1272623,968512,304111,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,180,1,0.7610292729241175,0.7612180314053283,116286,88519,27767,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,180,2,0.7609917550966788,0.7615654661292419,38455,29286,9169,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,181,0,0.7630189498187391,0.7630330454504162,1276908,974323,302585,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,181,1,0.7630224719670597,0.7631947767826622,117016,89306,27710,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,181,2,0.762996464118025,0.7634990887789638,38410,29326,9084,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,182,0,0.7650235728351358,0.7650411458963271,1273274,974107,299167,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,182,1,0.7650027155208249,0.7651877714383036,117430,89856,27574,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,182,2,0.7650016620801449,0.7655596234309623,38240,29275,8965,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,183,0,0.7670223198564998,0.767039132102247,1269827,974007,295820,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,183,1,0.7670090879252761,0.7671719299452321,116309,89229,27080,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,183,2,0.7669883794113826,0.7675267135783164,38370,29450,8920,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,184,0,0.7690226920925674,0.7690373073384213,1275942,981247,294695,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,184,1,0.7690071678371019,0.7691731459716374,116139,89331,26808,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,184,2,0.7690046809371193,0.7695629416383146,38210,29405,8805,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,185,0,0.7710203003715673,0.7710362472411029,1274966,983045,291921,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,185,1,0.7710203946153218,0.7712138598655772,115903,89386,26517,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,185,2,0.7710085129989949,0.7715231788079471,38354,29591,8763,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,186,0,0.7730225902889779,0.7730393588065212,1274124,984948,289176,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,186,1,0.7730128306006085,0.7731876743032149,116894,90381,26513,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,186,2,0.7729933238311358,0.7734823947340925,38284,29612,8672,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,187,0,0.7750230852051466,0.7750386139647885,1273503,987014,286489,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,187,1,0.7750178849315219,0.7752200348654279,117595,91162,26433,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,187,2,0.7750002086163343,0.7754997173834849,38922,30184,8738,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,188,0,0.7770237003172121,0.7770416135854455,1274776,990554,284222,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,188,1,0.7770301287747252,0.7772102534015513,115903,90081,25822,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,188,2,0.7770129918353267,0.7775575348813263,38846,30205,8641,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,189,0,0.7790234939143736,0.7790405518017045,1273211,991883,281328,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,189,1,0.7790122653516838,0.7791862097298777,116836,91037,25799,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,189,2,0.7790195270395622,0.7794975032026981,38249,29815,8434,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,190,0,0.7810245202111997,0.7810418800473882,1271202,992862,278340,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,190,1,0.78101898819198,0.7811917747891188,118076,92240,25836,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,190,2,0.7810046522485393,0.7814893562517612,39037,30507,8530,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,191,0,0.7830246221279112,0.7830417856663814,1274863,998271,276592,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,191,1,0.783015978839712,0.7831726825266612,117024,91650,25374,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,191,2,0.7830338451162713,0.7835466556564823,38752,30364,8388,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,192,0,0.7850213335732305,0.7850349685526682,1272286,998789,273497,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,192,1,0.7850326420320408,0.7852020749983047,117976,92635,25341,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,192,2,0.7850281881325438,0.7855376526017128,38417,30178,8239,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,193,0,0.7870231179322719,0.7870373063634255,1272035,1001139,270896,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,193,1,0.7870398316592181,0.7872209864232569,117333,92367,24966,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,193,2,0.7870087055861066,0.7875261506276151,38240,30115,8125,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,194,0,0.7890261298861454,0.789041391046147,1271676,1003405,268271,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,194,1,0.7890080427193722,0.7891627482388605,116118,91636,24482,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,194,2,0.7890144166855565,0.7895979860372168,38531,30424,8107,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,195,0,0.7910264020712959,0.791042088926557,1271926,1006147,265779,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,195,1,0.7910150014073295,0.7912129976182375,117560,93015,24545,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,195,2,0.7910262100399869,0.7915189775167525,38651,30593,8058,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,196,0,0.7930231611208994,0.793038015942144,1273229,1009719,263510,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,196,1,0.7930215021716444,0.7931901142959727,116977,92785,24192,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,196,2,0.79303156964712,0.7935532585205822,38407,30478,7929,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,197,0,0.7950237723024581,0.7950398695621069,1272023,1011309,260714,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,197,1,0.7950348299810411,0.795212085004694,117170,93175,23995,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,197,2,0.7949941650956076,0.795516747035058,38365,30520,7845,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,198,0,0.7970270740691732,0.7970436087786125,1269859,1012133,257726,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,198,1,0.7970189688756367,0.7971657758540366,118057,94111,23946,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,198,2,0.7970326208647561,0.797643724908819,38111,30399,7712,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,REFUGE,0,199,0,0.7990261522842198,0.7990436507811342,1268156,1013312,254844,0.9906463816245491,0.004521670852145425,post_hoc_final_checkpoint_only
R1,REFUGE,0,199,1,0.7990184497247881,0.7992094658761325,116883,93414,23469,0.8338594683700804,0.16018826002819123,post_hoc_final_checkpoint_only
R1,REFUGE,0,199,2,0.7990071209986641,0.799535017371542,38281,30607,7674,0.852765058119056,0.13556664290805417,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,0,0,0.40092164065026364,0.40093561574644065,506832,203207,303625,0.987105609263352,0.006560253442183502,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,0,1,0.40093593879136763,0.401099578412761,40561,16269,24292,0.7092338427211167,0.1791227265780223,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,0,2,0.4006811119370099,0.4016691957511381,6590,2647,3943,0.7860293527949315,0.152559963099631,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,1,0,0.4029199948387749,0.40293300865948917,511693,206178,305515,0.987105609263352,0.006560253442183502,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,1,1,0.402942026682815,0.40320413071155753,28276,11401,16875,0.7092338427211167,0.1791227265780223,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,1,2,0.4030097538115914,0.40453752181500874,5730,2318,3412,0.7860293527949315,0.152559963099631,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,2,0,0.4049242108529356,0.40493880214236855,507289,205421,301868,0.987105609263352,0.006560253442183502,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,2,1,0.4048705273164789,0.4051698226630598,29943,12132,17811,0.7092338427211167,0.1791227265780223,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,2,2,0.40523987510052234,0.4274322169059011,627,268,359,0.7860293527949315,0.152559963099631,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,3,0,0.40692214744895283,0.40694018110470326,507883,206678,301205,0.987105609263352,0.006560253442183502,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,3,1,0.40691751370227175,0.4072167071713968,24277,9886,14391,0.7092338427211167,0.1791227265780223,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,3,2,0.40692127813250906,0.4107025607353907,3046,1251,1795,0.7860293527949315,0.152559963099631,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,4,0,0.40892774475979143,0.4089404794244844,504313,206234,298079,0.987105609263352,0.006560253442183502,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,4,1,0.4089049038520061,0.40927624872579,25506,10439,15067,0.7092338427211167,0.1791227265780223,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,4,2,0.40904838559438034,0.41630391768895925,2527,1052,1475,0.7860293527949315,0.152559963099631,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,5,0,0.4109270489648413,0.41093929375254756,507839,208691,299148,0.987105609263352,0.006560253442183502,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,5,1,0.4108879279470923,0.41116397342301697,24382,10025,14357,0.7092338427211167,0.1791227265780223,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,5,2,0.4108724260548314,0.4124168514412417,4961,2046,2915,0.7860293527949315,0.152559963099631,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,6,0,0.4129270876013066,0.4129407379501562,501687,207167,294520,0.987105609263352,0.006560253442183502,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,6,1,0.41290471984543753,0.41319111537232345,25032,10343,14689,0.7092338427211167,0.1791227265780223,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,6,2,0.4128034996461622,0.4148056244830438,4836,2006,2830,0.7860293527949315,0.152559963099631,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,7,0,0.4149282271270053,0.414945584349211,504818,209472,295346,0.987105609263352,0.006560253442183502,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,7,1,0.41493497157269216,0.4153506259716881,24442,10152,14290,0.7092338427211167,0.1791227265780223,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,7,2,0.41493062751763066,0.41624198586223904,6083,2532,3551,0.7860293527949315,0.152559963099631,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,8,0,0.41692971351926733,0.4169442007613498,503842,210074,293768,0.987105609263352,0.006560253442183502,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,8,1,0.4168908264045061,0.4172019985724483,25218,10521,14697,0.7092338427211167,0.1791227265780223,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,8,2,0.4170344583692505,0.41805555555555557,7920,3311,4609,0.7860293527949315,0.152559963099631,post_hoc_final_checkpoint_only
R1,RIM_ONE_r3,1,9,0,0.4189236021360773,0.4189385352661616,502890,210680,292210,0.987105609263352,0.006560253442183502,post_hoc_final_checkpoint_only
