arm,tasks,weighting,candidate_accepted_mean,guard_rejected_mean,d0_norm_mean,eta_norm_mean,correction_ratio_mean,b_norm_mean,raw_response_norm_mean,delta_norm_mean,raw_non_descent_mean,accepted_algebra_eta_over_d0_mean,pooled_candidate_ratio_mean,pooled_applied_ratio_mean
DPR_FINITE_SIGN_U,6,equal tasks = equal orders and seeds,0.877858382936508,0.12214161706349207,0.06129142352409239,0.0007782341356609061,0.014132111842226706,0.0020873887795896137,136.994604783263,4.575316801268799,0.049736483134920635,0.012936751874143415,0.9132880159771514,0.9088680207910352
DPR_FINITE_U,6,equal tasks = equal orders and seeds,0.9788225446428571,0.021177455357142858,0.06060590730635096,0.0013806405885580181,0.0257867257137137,0.003632492264381355,1195.541213603947,4.583352971184186,0.04851190476190476,0.025249343129357296,0.7709600130896038,0.7679731353947267
