level,key,policy,rows,retained_rows,excluded_rows,patients,retained_patients,groups,weighting,foreground_dice,rim_dice,cup_dice,mean_iou,gain_macro_fg,gain_rim,gain_cup,harm,status,gain_minus_frozen_PPC,rim_drop,cup_drop
domain,Drishti_GS,O_FREE_SUBSET_envelope,30,30,0,28,28,3,original_seed_domain_equal_then_patient_equal,0.8482927502607938,0.8653032158388884,0.8312822846826989,0.8351460101952569,0.0,0.0,0.0,0.0,DEFINED,0.015315363792476487,0.0,0.0
domain,REFUGE,current,120,120,0,107,107,3,original_seed_domain_equal_then_patient_equal,0.575659642100864,0.572549792980572,0.578769491221156,0.6033665595163956,0.0,0.0,0.0,0.0,DEFINED,-0.30429228688690735,0.0,0.0
domain,REFUGE,frozen_Ridge_hard,120,120,0,107,107,3,original_seed_domain_equal_then_patient_equal,0.8828696370507879,0.8991255979268278,0.8666136761747479,0.859129579073744,0.307209994949924,0.32657580494625577,0.28784418495359226,0.0010695815186057055,DEFINED,0.0029177080630166663,0.0,0.0
domain,REFUGE,frozen_SHOR,120,120,0,107,107,3,original_seed_domain_equal_then_patient_equal,0.8828696370507879,0.8991255979268278,0.8666136761747479,0.859129579073744,0.307209994949924,0.32657580494625577,0.28784418495359226,0.0010695815186057055,DEFINED,0.0029177080630166663,0.0,0.0
domain,REFUGE,frozen_PPC_C6,120,120,0,107,107,3,original_seed_domain_equal_then_patient_equal,0.8799519289877713,0.8965453265280635,0.8633585314474791,0.8565624129859373,0.30429228688690735,0.3239955335474915,0.2845890402263232,0.0010695815186057055,DEFINED,0.0,0.0,0.0
domain,REFUGE,O_CAP_lambda050,120,120,0,107,107,3,original_seed_domain_equal_then_patient_equal,0.6065293890429857,0.6020565926464256,0.6110021854395459,0.6291711662909995,0.030869746942121745,0.029506799665853494,0.032232694218389986,0.0,DEFINED,-0.2734225399447856,0.0,0.0
domain,REFUGE,O_CAP_lambda075,120,120,0,107,107,3,original_seed_domain_equal_then_patient_equal,0.6170969916471303,0.6129109115156355,0.621283071778625,0.6381741297538868,0.041437349546266274,0.040361118535063405,0.04251358055746913,0.0,DEFINED,-0.2628549373406411,0.0,0.0
domain,REFUGE,O_CAP_envelope,120,120,0,107,107,3,original_seed_domain_equal_then_patient_equal,0.617556838847638,0.6133184626402236,0.6217952150550524,0.63860597800657,0.04189719674677409,0.04076866965965165,0.04302572383389653,0.0,DEFINED,-0.26239509014013324,0.0,0.0
domain,REFUGE,O_SAFE0_lambda050,120,120,0,107,107,3,original_seed_domain_equal_then_patient_equal,0.6065293890429857,0.6020565926464256,0.6110021854395459,0.6291711662909995,0.030869746942121745,0.029506799665853494,0.032232694218389986,0.0,DEFINED,-0.2734225399447856,0.0,0.0
domain,REFUGE,O_SAFE0_lambda075,120,120,0,107,107,3,original_seed_domain_equal_then_patient_equal,0.6170969916471303,0.6129109115156355,0.621283071778625,0.6381741297538868,0.041437349546266274,0.040361118535063405,0.04251358055746913,0.0,DEFINED,-0.2628549373406411,0.0,0.0
domain,REFUGE,O_SAFE0_envelope,120,120,0,107,107,3,original_seed_domain_equal_then_patient_equal,0.617556838847638,0.6133184626402236,0.6217952150550524,0.63860597800657,0.04189719674677409,0.04076866965965165,0.04302572383389653,0.0,DEFINED,-0.26239509014013324,0.0,0.0
domain,REFUGE,O_NO_AREA_lambda050,120,120,0,107,107,3,original_seed_domain_equal_then_patient_equal,0.8205140434870852,0.8445374425551115,0.7964906444190593,0.7991538770023766,0.24485440138622142,0.27198764957453947,0.21772115319790342,0.0,DEFINED,-0.05943788550068593,0.0,0.0
domain,REFUGE,O_NO_AREA_lambda075,120,120,0,107,107,3,original_seed_domain_equal_then_patient_equal,0.8759258778855483,0.8920211022109791,0.8598306535601176,0.8524748194787484,0.30026623578468437,0.3194713092304072,0.2810611623389616,6.955816116121506e-05,DEFINED,-0.004026051102222983,0.0,0.0
domain,REFUGE,O_NO_AREA_envelope,120,120,0,107,107,3,original_seed_domain_equal_then_patient_equal,0.8788498154179769,0.8928149524031137,0.8648846784328402,0.8556046903544235,0.303190173317113,0.32026515942254163,0.2861151872116845,0.0,DEFINED,-0.0011021135697943385,0.0,0.0
domain,REFUGE,O_FREE_SUBSET_lambda050,120,120,0,107,107,3,original_seed_domain_equal_then_patient_equal,0.8257880691589929,0.8508785559168427,0.8006975824011432,0.8044635250183544,0.25012842705812904,0.2783287629362708,0.22192809117998716,0.0,DEFINED,-0.054163859828778305,0.0,0.0
domain,REFUGE,O_FREE_SUBSET_lambda075,120,120,0,107,107,3,original_seed_domain_equal_then_patient_equal,0.8823155594018793,0.8995984685027588,0.865032650301,0.859422029599117,0.30665591730101543,0.3270486755221867,0.2862631590798441,6.955816116121506e-05,DEFINED,0.0023636304141080866,0.0,0.0
domain,REFUGE,O_FREE_SUBSET_envelope,120,120,0,107,107,3,original_seed_domain_equal_then_patient_equal,0.8851993230823615,0.900350805000732,0.870047841163991,0.8625023309247556,0.3095396809814976,0.32780101202015993,0.29127834994283525,0.0,DEFINED,0.005247394094590241,0.0,0.0
domain,RIM_ONE_r3,current,48,48,0,42,42,3,original_seed_domain_equal_then_patient_equal,0.38106702793979613,0.33216624905160475,0.4299678068279875,0.484587358209328,0.0,0.0,0.0,0.0,DEFINED,-0.31256469524669833,0.0,0.0
domain,RIM_ONE_r3,frozen_Ridge_hard,48,48,0,42,42,3,original_seed_domain_equal_then_patient_equal,0.7618786952850777,0.8264050193063545,0.697352371263801,0.7615544979118942,0.3808116673452815,0.49423877025474955,0.2673845644358133,0.013034213198945654,DEFINED,0.06824697209858316,0.0,0.0
domain,RIM_ONE_r3,frozen_SHOR,48,48,0,42,42,3,original_seed_domain_equal_then_patient_equal,0.6999267287682662,0.737238260375261,0.6626151971612716,0.7140542551276435,0.3188597008284701,0.40507201132365617,0.23264739033328405,0.013034213198945654,DEFINED,0.006295005581771762,0.0,0.0
domain,RIM_ONE_r3,frozen_PPC_C6,48,48,0,42,42,3,original_seed_domain_equal_then_patient_equal,0.6936317231864946,0.7267327250559745,0.6605307213170144,0.7105645085754205,0.31256469524669833,0.3945664760043699,0.2305629144890268,0.013034213198945654,DEFINED,0.0,0.0,0.0
domain,RIM_ONE_r3,O_CAP_lambda050,48,48,0,42,42,3,original_seed_domain_equal_then_patient_equal,0.3900796075777671,0.3353587076293567,0.44480050752617767,0.4895014948038304,0.009012579637971044,0.0031924585777519687,0.014832700698190116,3.567167828954649e-05,DEFINED,-0.3035521156087273,0.0,0.0
domain,RIM_ONE_r3,O_CAP_lambda075,48,48,0,42,42,3,original_seed_domain_equal_then_patient_equal,0.39793219519846446,0.3362900312999515,0.4595743590969774,0.49387847765420984,0.016865167258668334,0.00412378224834681,0.02960655226898985,3.567167828954649e-05,DEFINED,-0.29569952798803,0.0,0.0
domain,RIM_ONE_r3,O_CAP_envelope,48,48,0,42,42,3,original_seed_domain_equal_then_patient_equal,0.39793257310821345,0.33629078711944943,0.4595743590969774,0.4938785234551381,0.016865545168417272,0.004124538067844681,0.02960655226898985,3.567167828954649e-05,DEFINED,-0.29569915007828107,0.0,0.0
domain,RIM_ONE_r3,O_SAFE0_lambda050,48,48,0,42,42,3,original_seed_domain_equal_then_patient_equal,0.39000047872500404,0.3353943793076462,0.4446065781423618,0.4894137111520315,0.0089334507852079,0.0032281302560415153,0.014638771314374278,0.0,DEFINED,-0.3036312444614904,0.0,0.0
domain,RIM_ONE_r3,O_SAFE0_lambda075,48,48,0,42,42,3,original_seed_domain_equal_then_patient_equal,0.3978530663457014,0.3363257029782411,0.45938042971316156,0.49379069400241105,0.016786038405905188,0.004159453926636356,0.029412622885174013,0.0,DEFINED,-0.29577865684079313,0.0,0.0
domain,RIM_ONE_r3,O_SAFE0_envelope,48,48,0,42,42,3,original_seed_domain_equal_then_patient_equal,0.3978534442554502,0.336326458797739,0.45938042971316156,0.49379073980333926,0.016786416315654123,0.004160209746134228,0.029412622885174013,0.0,DEFINED,-0.2957782789310442,0.0,0.0
domain,RIM_ONE_r3,O_NO_AREA_lambda050,48,48,0,42,42,3,original_seed_domain_equal_then_patient_equal,0.6113278266269382,0.6449738831810644,0.5776817700728119,0.6391007489530723,0.23026079868714197,0.31280763412945983,0.1477139632448242,0.00019239008723304085,DEFINED,-0.08230389655955636,0.0,0.0
domain,RIM_ONE_r3,O_NO_AREA_lambda075,48,48,0,42,42,3,original_seed_domain_equal_then_patient_equal,0.6900822296408942,0.7206444307630416,0.6595200285187465,0.704092738550731,0.3090152017010979,0.38847818171143694,0.22955222169075884,0.005119545231767531,DEFINED,-0.003549493545600413,0.0,0.0
domain,RIM_ONE_r3,O_NO_AREA_envelope,48,48,0,42,42,3,original_seed_domain_equal_then_patient_equal,0.6961175175368309,0.7224159740318461,0.6698190610418159,0.7093197432255196,0.31505048959703486,0.39024972498024146,0.23985125421382825,0.000487311461978706,DEFINED,0.002485794350336523,0.0,0.0
domain,RIM_ONE_r3,O_FREE_SUBSET_lambda050,48,48,0,42,42,3,original_seed_domain_equal_then_patient_equal,0.6119407694166208,0.6459577873978022,0.5779237514354393,0.6397213064342254,0.2308737414768246,0.3137915383461975,0.14795594460745168,0.00019239008723304085,DEFINED,-0.08169095376987373,0.0,0.0
domain,RIM_ONE_r3,O_FREE_SUBSET_lambda075,48,48,0,42,42,3,original_seed_domain_equal_then_patient_equal,0.6908068327847682,0.7218555248470943,0.6597581407224423,0.7049100456307101,0.30973980484497216,0.3896892757954895,0.2297903338944547,0.005119545231767531,DEFINED,-0.0028248904017261767,0.0,0.0
domain,RIM_ONE_r3,O_FREE_SUBSET_envelope,48,48,0,42,42,3,original_seed_domain_equal_then_patient_equal,0.6968421206807053,0.7236270681158987,0.6700571732455116,0.7101370503054988,0.31577509274090904,0.39146081906429403,0.240089366417524,0.000487311461978706,DEFINED,0.003210397494210704,0.0,0.0
seed_domain,0:Drishti_GS,current,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,0:Drishti_GS,frozen_Ridge_hard,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,0:Drishti_GS,frozen_SHOR,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,0:Drishti_GS,frozen_PPC_C6,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,0:Drishti_GS,O_CAP_lambda050,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,0:Drishti_GS,O_CAP_lambda075,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,0:Drishti_GS,O_CAP_envelope,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,0:Drishti_GS,O_SAFE0_lambda050,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,0:Drishti_GS,O_SAFE0_lambda075,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,0:Drishti_GS,O_SAFE0_envelope,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,0:Drishti_GS,O_NO_AREA_lambda050,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,0:Drishti_GS,O_NO_AREA_lambda075,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,0:Drishti_GS,O_NO_AREA_envelope,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,0:Drishti_GS,O_FREE_SUBSET_lambda050,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,0:Drishti_GS,O_FREE_SUBSET_lambda075,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,0:Drishti_GS,O_FREE_SUBSET_envelope,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,0:REFUGE,current,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.5909988183564835,0.5771263319528506,0.6048713047601163,0.6056214047775047,0.0,0.0,0.0,0.0,DEFINED,-0.27266356113838874,0.0,0.0
seed_domain,0:REFUGE,frozen_Ridge_hard,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.867419011326305,0.8866873779774453,0.8481506446751647,0.8425207721584826,0.27642019296982157,0.30956104602459467,0.24327933991504844,0.0008183647212890138,DEFINED,0.0037566318314328218,0.0,0.0
seed_domain,0:REFUGE,frozen_SHOR,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.867419011326305,0.8866873779774453,0.8481506446751647,0.8425207721584826,0.27642019296982157,0.30956104602459467,0.24327933991504844,0.0008183647212890138,DEFINED,0.0037566318314328218,0.0,0.0
seed_domain,0:REFUGE,frozen_PPC_C6,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.8636623794948722,0.8831059394238763,0.844218819565868,0.8390811783623322,0.27266356113838874,0.30597960747102565,0.23934751480575178,0.0008183647212890138,DEFINED,0.0,0.0,0.0
seed_domain,0:REFUGE,O_CAP_lambda050,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.6323461624731805,0.613674923785495,0.651017401160866,0.6387427474662515,0.04134734411669703,0.03654859183264429,0.046146096400749737,0.0,DEFINED,-0.23131621702169172,0.0,0.0
seed_domain,0:REFUGE,O_CAP_lambda075,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.6450098934736486,0.6283540970490107,0.6616656898982864,0.6489221151087622,0.05401107511716513,0.05122776509616014,0.0567943851381701,0.0,DEFINED,-0.2186524860212236,0.0,0.0
seed_domain,0:REFUGE,O_CAP_envelope,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.6455274679563746,0.6289005272079171,0.662154408704832,0.649370884613619,0.05452864959989111,0.05177419525506653,0.057283103944715676,0.0,DEFINED,-0.21813491153849762,0.0,0.0
seed_domain,0:REFUGE,O_SAFE0_lambda050,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.6323461624731805,0.613674923785495,0.651017401160866,0.6387427474662515,0.04134734411669703,0.03654859183264429,0.046146096400749737,0.0,DEFINED,-0.23131621702169172,0.0,0.0
seed_domain,0:REFUGE,O_SAFE0_lambda075,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.6450098934736486,0.6283540970490107,0.6616656898982864,0.6489221151087622,0.05401107511716513,0.05122776509616014,0.0567943851381701,0.0,DEFINED,-0.2186524860212236,0.0,0.0
seed_domain,0:REFUGE,O_SAFE0_envelope,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.6455274679563746,0.6289005272079171,0.662154408704832,0.649370884613619,0.05452864959989111,0.05177419525506653,0.057283103944715676,0.0,DEFINED,-0.21813491153849762,0.0,0.0
seed_domain,0:REFUGE,O_NO_AREA_lambda050,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.8142265990756868,0.8282013927920786,0.8002518053592953,0.789829184178229,0.2232277807192034,0.251075060839228,0.19538050059917883,0.0,DEFINED,-0.04943578041918534,0.0,0.0
seed_domain,0:REFUGE,O_NO_AREA_lambda075,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.8597821321270585,0.8788186790628106,0.8407455851913067,0.8349817028601294,0.26878331377057507,0.30169234710995985,0.23587428043119027,0.00020867448348364516,DEFINED,-0.0038802473678136717,0.0,0.0
seed_domain,0:REFUGE,O_NO_AREA_envelope,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.8618503269245356,0.8790252519749139,0.8446754018741572,0.836975909271812,0.270851508568052,0.3018989200220631,0.239804097114041,0.0,DEFINED,-0.0018120525703367307,0.0,0.0
seed_domain,0:REFUGE,O_FREE_SUBSET_lambda050,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.8174254809524788,0.8334863895428274,0.8013645723621302,0.7931114238668455,0.22642666259599536,0.2563600575899769,0.19649326760201385,0.0,DEFINED,-0.04623689854239338,0.0,0.0
seed_domain,0:REFUGE,O_FREE_SUBSET_lambda075,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.8642429754649156,0.886099724666186,0.8423862262636451,0.8401407536735478,0.2732441571084321,0.3089733927133353,0.23751492150352888,0.00020867448348364516,DEFINED,0.0005805959700433405,0.0,0.0
seed_domain,0:REFUGE,O_FREE_SUBSET_envelope,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.8663194265402623,0.886322810134029,0.846316042946496,0.8421423320530869,0.27532060818377896,0.3091964781811783,0.24144473818637957,0.0,DEFINED,0.002657047045390215,0.0,0.0
seed_domain,0:RIM_ONE_r3,current,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.37227650456878314,0.3798710313623713,0.36468197777519495,0.47512495946952915,0.0,0.0,0.0,0.0,DEFINED,-0.40282068767249596,0.0,0.0
seed_domain,0:RIM_ONE_r3,frozen_Ridge_hard,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.7982500121196874,0.8854284933811913,0.7110715308581834,0.7930271946169917,0.4259735075509042,0.5055574620188199,0.34638955308298847,0.011998320688018892,DEFINED,0.023152819878408226,0.0,0.0
seed_domain,0:RIM_ONE_r3,frozen_SHOR,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.7982500121196874,0.8854284933811913,0.7110715308581834,0.7930271946169917,0.4259735075509042,0.5055574620188199,0.34638955308298847,0.011998320688018892,DEFINED,0.023152819878408226,0.0,0.0
seed_domain,0:RIM_ONE_r3,frozen_PPC_C6,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.7750971922412792,0.8574963607452404,0.6926980237373179,0.7765809526735354,0.40282068767249596,0.477625329382869,0.32801604596212297,0.011998320688018892,DEFINED,0.0,0.0,0.0
seed_domain,0:RIM_ONE_r3,O_CAP_lambda050,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.3978090220963608,0.3870197524744039,0.4085982917183178,0.48861664943441013,0.025532517527577705,0.007148721112032569,0.043916313943122835,0.0,DEFINED,-0.3772881701449183,0.0,0.0
seed_domain,0:RIM_ONE_r3,O_CAP_lambda075,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.4213667849584527,0.3898137234861885,0.45291984643071703,0.5017475979855486,0.049090280389669574,0.009942692123817091,0.08823786865552204,0.0,DEFINED,-0.3537304072828264,0.0,0.0
seed_domain,0:RIM_ONE_r3,O_CAP_envelope,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.4213679186876995,0.3898159909446821,0.45291984643071703,0.5017477353883333,0.049091414118916384,0.009944959582310706,0.08823786865552204,0.0,DEFINED,-0.3537292735535796,0.0,0.0
seed_domain,0:RIM_ONE_r3,O_SAFE0_lambda050,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.3978090220963608,0.3870197524744039,0.4085982917183178,0.48861664943441013,0.025532517527577705,0.007148721112032569,0.043916313943122835,0.0,DEFINED,-0.3772881701449183,0.0,0.0
seed_domain,0:RIM_ONE_r3,O_SAFE0_lambda075,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.4213667849584527,0.3898137234861885,0.45291984643071703,0.5017475979855486,0.049090280389669574,0.009942692123817091,0.08823786865552204,0.0,DEFINED,-0.3537304072828264,0.0,0.0
seed_domain,0:RIM_ONE_r3,O_SAFE0_envelope,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.4213679186876995,0.3898159909446821,0.45291984643071703,0.5017477353883333,0.049091414118916384,0.009944959582310706,0.08823786865552204,0.0,DEFINED,-0.3537292735535796,0.0,0.0
seed_domain,0:RIM_ONE_r3,O_NO_AREA_lambda050,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.6773235975244735,0.7758539242764565,0.5787932707724904,0.6922836541788242,0.3050470929556903,0.39598289291408517,0.21411129299729553,0.0,DEFINED,-0.09777359471680563,0.0,0.0
seed_domain,0:RIM_ONE_r3,O_NO_AREA_lambda075,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.7673300145920567,0.8475888009395857,0.6870712282445277,0.7661003637069893,0.3950535100232736,0.4677177695772143,0.32238925046933276,0.0008847641242369954,DEFINED,-0.0077671776492223565,0.0,0.0
seed_domain,0:RIM_ONE_r3,O_NO_AREA_envelope,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.7673300145920567,0.8475888009395857,0.6870712282445277,0.7661003637069893,0.3950535100232736,0.4677177695772143,0.32238925046933276,0.0008847641242369954,DEFINED,-0.0077671776492223565,0.0,0.0
seed_domain,0:RIM_ONE_r3,O_FREE_SUBSET_lambda050,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.6783921427680206,0.7772650706756684,0.5795192148603729,0.6933679352011491,0.30611563819923754,0.397394039313297,0.21483723708517805,0.0,DEFINED,-0.09670504947325842,0.0,0.0
seed_domain,0:RIM_ONE_r3,O_FREE_SUBSET_lambda075,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.7687147147233273,0.8496438645910394,0.6877855648556152,0.7676154043375907,0.39643821015454406,0.4697728332286679,0.32310358708042014,0.0008847641242369954,DEFINED,-0.006382477517951901,0.0,0.0
seed_domain,0:RIM_ONE_r3,O_FREE_SUBSET_envelope,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.7687147147233273,0.8496438645910394,0.6877855648556152,0.7676154043375907,0.39643821015454406,0.4697728332286679,0.32310358708042014,0.0008847641242369954,DEFINED,-0.006382477517951901,0.0,0.0
seed_domain,1:Drishti_GS,current,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.9048953962311949,0.8882745831721459,0.9215162092902437,0.8815938085032455,0.0,0.0,0.0,0.0,DEFINED,0.045946091377429464,0.0,0.0
seed_domain,1:Drishti_GS,frozen_Ridge_hard,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.8589493048537655,0.8288097230506148,0.889088886656916,0.8446765019598608,-0.045946091377429464,-0.05946486012153116,-0.03242732263332778,0.05946486012153116,DEFINED,0.0,0.05946486012153116,0.03242732263332778
seed_domain,1:Drishti_GS,frozen_SHOR,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.8589493048537655,0.8288097230506148,0.889088886656916,0.8446765019598608,-0.045946091377429464,-0.05946486012153116,-0.03242732263332778,0.05946486012153116,DEFINED,0.0,0.05946486012153116,0.03242732263332778
seed_domain,1:Drishti_GS,frozen_PPC_C6,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.8589493048537655,0.8288097230506148,0.889088886656916,0.8446765019598608,-0.045946091377429464,-0.05946486012153116,-0.03242732263332778,0.05946486012153116,DEFINED,0.0,0.05946486012153116,0.03242732263332778
seed_domain,1:Drishti_GS,O_CAP_lambda050,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.9048953962311949,0.8882745831721459,0.9215162092902437,0.8815938085032455,0.0,0.0,0.0,0.0,DEFINED,0.045946091377429464,0.0,0.0
seed_domain,1:Drishti_GS,O_CAP_lambda075,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.9048953962311949,0.8882745831721459,0.9215162092902437,0.8815938085032455,0.0,0.0,0.0,0.0,DEFINED,0.045946091377429464,0.0,0.0
seed_domain,1:Drishti_GS,O_CAP_envelope,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.9048953962311949,0.8882745831721459,0.9215162092902437,0.8815938085032455,0.0,0.0,0.0,0.0,DEFINED,0.045946091377429464,0.0,0.0
seed_domain,1:Drishti_GS,O_SAFE0_lambda050,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.9048953962311949,0.8882745831721459,0.9215162092902437,0.8815938085032455,0.0,0.0,0.0,0.0,DEFINED,0.045946091377429464,0.0,0.0
seed_domain,1:Drishti_GS,O_SAFE0_lambda075,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.9048953962311949,0.8882745831721459,0.9215162092902437,0.8815938085032455,0.0,0.0,0.0,0.0,DEFINED,0.045946091377429464,0.0,0.0
seed_domain,1:Drishti_GS,O_SAFE0_envelope,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.9048953962311949,0.8882745831721459,0.9215162092902437,0.8815938085032455,0.0,0.0,0.0,0.0,DEFINED,0.045946091377429464,0.0,0.0
seed_domain,1:Drishti_GS,O_NO_AREA_lambda050,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.9048953962311949,0.8882745831721459,0.9215162092902437,0.8815938085032455,0.0,0.0,0.0,0.0,DEFINED,0.045946091377429464,0.0,0.0
seed_domain,1:Drishti_GS,O_NO_AREA_lambda075,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.9048953962311949,0.8882745831721459,0.9215162092902437,0.8815938085032455,0.0,0.0,0.0,0.0,DEFINED,0.045946091377429464,0.0,0.0
seed_domain,1:Drishti_GS,O_NO_AREA_envelope,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.9048953962311949,0.8882745831721459,0.9215162092902437,0.8815938085032455,0.0,0.0,0.0,0.0,DEFINED,0.045946091377429464,0.0,0.0
seed_domain,1:Drishti_GS,O_FREE_SUBSET_lambda050,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.9048953962311949,0.8882745831721459,0.9215162092902437,0.8815938085032455,0.0,0.0,0.0,0.0,DEFINED,0.045946091377429464,0.0,0.0
seed_domain,1:Drishti_GS,O_FREE_SUBSET_lambda075,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.9048953962311949,0.8882745831721459,0.9215162092902437,0.8815938085032455,0.0,0.0,0.0,0.0,DEFINED,0.045946091377429464,0.0,0.0
