level,key,policy,rows,retained_rows,excluded_rows,patients,retained_patients,groups,weighting,foreground_dice,rim_dice,cup_dice,mean_iou,gain_macro_fg,gain_rim,gain_cup,harm,status,gain_minus_frozen_PPC,rim_drop,cup_drop
historical,history,SHOR_FROZEN,168,168,0,149,149,6,original_seed_domain_equal_then_case_equal,0.791398182909527,0.8181819291510443,0.7646144366680098,0.7865919171006936,0.31303484788919705,0.36582390813495597,0.26024578764343814,0.007051897358775681,DEFINED,,0.0,0.0
historical,history,PPC_FROZEN,168,168,0,149,149,6,original_seed_domain_equal_then_case_equal,0.7867918260871329,0.8116390257920192,0.7619446263822467,0.783563460780679,0.30842849106680287,0.35928100477593067,0.25757597735767507,0.007051897358775681,DEFINED,,0.0,0.0
historical,history,SHOR_CONFIDENCE_VETO,168,168,0,149,149,6,original_seed_domain_equal_then_case_equal,0.769943897378183,0.7816681833773914,0.7582196113789745,0.7727684799187431,0.291580562357853,0.32931016236130306,0.25385096235440296,0.0036734541211414754,DEFINED,,0.0,0.0
historical,history,SHOR_UV_CF,168,168,0,149,149,6,original_seed_domain_equal_then_case_equal,0.7311238617060379,0.739348169281377,0.722899554130699,0.7414845298658385,0.2527605266857079,0.2869901482652886,0.2185309051061272,0.002096975090509758,DEFINED,,0.0,0.0
historical,history,SHOR_UV_GAIN_ONLY,168,168,0,149,149,6,original_seed_domain_equal_then_case_equal,0.5621727039544034,0.5453481499527014,0.5789972579561052,0.6090179883591297,0.0838093689340733,0.09299012893661303,0.07462860893153354,0.0015195730907017087,DEFINED,,0.0,0.0
historical,history,SHOR_UV_ROUTED_ONLY,168,168,0,149,149,6,original_seed_domain_equal_then_case_equal,0.7567539555720232,0.7648863657736316,0.7486215453704149,0.7629649257434199,0.2783906205516932,0.3125283447575432,0.24425289634584332,0.00277890911997707,DEFINED,,0.0,0.0
seed,0,CURRENT,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.5783495485529473,0.602516094889119,0.5541830022167754,0.6196378788662796,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed,0,RIDGE_HARD_FROZEN,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.8124807820598559,0.874222264236924,0.7507392998827878,0.8045717463757597,0.23413123350690856,0.27170616934780484,0.19655629766601232,0.004272228469769302,DEFINED,,0.0,0.0
seed,0,SHOR_FROZEN,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.8124807820598559,0.874222264236924,0.7507392998827878,0.8045717463757597,0.23413123350690856,0.27170616934780484,0.19655629766601232,0.004272228469769302,DEFINED,,0.0,0.0
seed,0,PPC_FROZEN,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.8035109648232422,0.8637177405070839,0.7433041891394003,0.7979431344625576,0.22516141627029493,0.2612016456179649,0.18912118692262492,0.004272228469769302,DEFINED,,0.0,0.0
seed,0,SHOR_CONFIDENCE_VETO,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.8124807820598559,0.874222264236924,0.7507392998827878,0.8045717463757597,0.23413123350690856,0.27170616934780484,0.19655629766601232,0.004272228469769302,DEFINED,,0.0,0.0
seed,0,SHOR_UV_CF,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.8028418575465611,0.8557100658932053,0.7499736491999167,0.7956405661989209,0.22449230899361375,0.2531939710040862,0.19579064698314133,0.0002727882404296713,DEFINED,,0.0,0.0
seed,0,SHOR_UV_GAIN_ONLY,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.6107285545449309,0.6375162191141103,0.5839408899757517,0.6463326815830954,0.0323790059919837,0.03500012422499122,0.029757887758976167,0.0,DEFINED,,0.0,0.0
seed,0,SHOR_UV_ROUTED_ONLY,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.8124807820598559,0.874222264236924,0.7507392998827878,0.8045717463757597,0.23413123350690856,0.27170616934780484,0.19655629766601232,0.004272228469769302,DEFINED,,0.0,0.0
seed,1,CURRENT,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.5503779255305467,0.4990996035025716,0.6016562475585218,0.611872577014241,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed,1,RIDGE_HARD_FROZEN,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.8101902121284984,0.8294676893855805,0.7909127348714166,0.8027433510667866,0.2598122865979518,0.3303680858830087,0.18925648731289477,0.028856393010116412,DEFINED,,0.0,0.0
seed,1,SHOR_FROZEN,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.7901792491887506,0.8036258294611004,0.7767326689164009,0.7889681622743536,0.23980132365820392,0.3045262259585286,0.17507642135787918,0.028856393010116412,DEFINED,,0.0,0.0
seed,1,PPC_FROZEN,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.7838062886890992,0.7925891366413759,0.7750234407368227,0.784346038013804,0.23342836315855253,0.29348953313880405,0.17336719317830096,0.028856393010116412,DEFINED,,0.0,0.0
seed,1,SHOR_CONFIDENCE_VETO,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.7527591723904354,0.7362728817683944,0.7692454630124765,0.765064984607398,0.20238124685988879,0.23717327826582277,0.16758921545395475,0.022860766221913808,DEFINED,,0.0,0.0
seed,1,SHOR_UV_CF,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.7484822158584733,0.7426441327985461,0.7543202989184005,0.7605960409395106,0.19810429032792662,0.24354452929597445,0.1526640513598788,0.0031243686624138115,DEFINED,,0.0,0.0
seed,1,SHOR_UV_GAIN_ONLY,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.6109474422143796,0.5680751317114249,0.6538197527173341,0.6549253805155755,0.06056951668383282,0.06897552820885326,0.05216350515881238,0.022860766221913808,DEFINED,,0.0,0.0
seed,1,SHOR_UV_ROUTED_ONLY,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.7255802480924829,0.703324354422825,0.7478361417621406,0.7458606822612893,0.1752023225619362,0.20422475092025338,0.14617989420361896,0.02031041653251919,DEFINED,,0.0,0.0
seed,2,CURRENT,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.6762919462179598,0.6684035594793745,0.684180332956545,0.69158947204046,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed,2,RIDGE_HARD_FROZEN,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.8242169683824357,0.831424698133077,0.8170092386317944,0.8118888534637422,0.147925022164476,0.16302113865370269,0.13282890567524933,0.03669435455415477,DEFINED,,0.0,0.0
seed,2,SHOR_FROZEN,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.813113721038765,0.8039973604024425,0.8222300816750873,0.8024841668987363,0.13682177482080515,0.1355938009230681,0.13804974871854217,0.0007967932781760344,DEFINED,,0.0,0.0
seed,2,PPC_FROZEN,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.8192437851302415,0.8124527702339565,0.8260348000265267,0.8076779904324584,0.14295183891228178,0.144049210754582,0.14185446706998162,0.0007967932781760344,DEFINED,,0.0,0.0
seed,2,SHOR_CONFIDENCE_VETO,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.807625226774392,0.7983228165478425,0.8169276370009414,0.7987404702017908,0.13133328055643223,0.12991925706846816,0.1327473040443963,3.553359111023169e-05,DEFINED,,0.0,0.0
seed,2,SHOR_UV_CF,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.7592164002678352,0.7456453557098911,0.7727874448257793,0.7618784627885021,0.08292445404987546,0.07724179623051664,0.0886071118692343,0.0007967932781760344,DEFINED,,0.0,0.0
seed,2,SHOR_UV_GAIN_ONLY,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.7356467976178133,0.7305865448782457,0.7407070503573809,0.7396181559670504,0.059354851399853574,0.06218298539887121,0.056526717400835945,0.0,DEFINED,,0.0,0.0
seed,2,SHOR_UV_ROUTED_ONLY,66,66,0,66,66,3,original_seed_domain_equal_then_case_equal,0.8084242674600249,0.7977077086858921,0.8191408262341578,0.7983376641972532,0.13213232124206528,0.1293041492065178,0.13496049327761275,0.0007967932781760344,DEFINED,,0.0,0.0
domain,Drishti_GS,CURRENT,30,30,0,28,28,3,original_seed_domain_equal_then_case_equal,0.8482927502607938,0.8653032158388884,0.8312822846826989,0.8351460101952569,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
domain,Drishti_GS,RIDGE_HARD_FROZEN,30,30,0,28,28,3,original_seed_domain_equal_then_case_equal,0.8021396302349245,0.8095840345223992,0.7946952259474497,0.7985198739206503,-0.04615312002586917,-0.05571918131648912,-0.03658705873524922,0.05571918131648912,DEFINED,,0.05571918131648912,0.03658705873524922
domain,Drishti_GS,SHOR_FROZEN,30,30,0,28,28,3,original_seed_domain_equal_then_case_equal,0.8329773864683171,0.845481595798378,0.8204731771382563,0.8228402413474619,-0.015315363792476487,-0.01982162004051039,-0.010809107544442594,0.01982162004051039,DEFINED,,0.01982162004051039,0.010809107544442594
domain,Drishti_GS,PPC_FROZEN,30,30,0,28,28,3,original_seed_domain_equal_then_case_equal,0.8329773864683171,0.845481595798378,0.8204731771382563,0.8228402413474619,-0.015315363792476487,-0.01982162004051039,-0.010809107544442594,0.01982162004051039,DEFINED,,0.01982162004051039,0.010809107544442594
domain,Drishti_GS,SHOR_CONFIDENCE_VETO,30,30,0,28,28,3,original_seed_domain_equal_then_case_equal,0.8329773864683171,0.845481595798378,0.8204731771382563,0.8228402413474619,-0.015315363792476487,-0.01982162004051039,-0.010809107544442594,0.01982162004051039,DEFINED,,0.01982162004051039,0.010809107544442594
domain,Drishti_GS,SHOR_UV_CF,30,30,0,28,28,3,original_seed_domain_equal_then_case_equal,0.8482927502607938,0.8653032158388884,0.8312822846826989,0.8351460101952569,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
domain,Drishti_GS,SHOR_UV_GAIN_ONLY,30,30,0,28,28,3,original_seed_domain_equal_then_case_equal,0.8329773864683171,0.845481595798378,0.8204731771382563,0.8228402413474619,-0.015315363792476487,-0.01982162004051039,-0.010809107544442594,0.01982162004051039,DEFINED,,0.01982162004051039,0.010809107544442594
domain,Drishti_GS,SHOR_UV_ROUTED_ONLY,30,30,0,28,28,3,original_seed_domain_equal_then_case_equal,0.8329773864683171,0.845481595798378,0.8204731771382563,0.8228402413474619,-0.015315363792476487,-0.01982162004051039,-0.010809107544442594,0.01982162004051039,DEFINED,,0.01982162004051039,0.010809107544442594
domain,REFUGE,CURRENT,120,120,0,107,107,3,original_seed_domain_equal_then_case_equal,0.575659642100864,0.572549792980572,0.578769491221156,0.6033665595163956,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
domain,REFUGE,RIDGE_HARD_FROZEN,120,120,0,107,107,3,original_seed_domain_equal_then_case_equal,0.8828696370507879,0.8991255979268278,0.8666136761747479,0.859129579073744,0.307209994949924,0.32657580494625577,0.28784418495359226,0.0010695815186057055,DEFINED,,0.0,0.0
domain,REFUGE,SHOR_FROZEN,120,120,0,107,107,3,original_seed_domain_equal_then_case_equal,0.8828696370507879,0.8991255979268278,0.8666136761747479,0.859129579073744,0.307209994949924,0.32657580494625577,0.28784418495359226,0.0010695815186057055,DEFINED,,0.0,0.0
domain,REFUGE,PPC_FROZEN,120,120,0,107,107,3,original_seed_domain_equal_then_case_equal,0.8799519289877713,0.8965453265280635,0.8633585314474791,0.8565624129859373,0.30429228688690735,0.3239955335474915,0.2845890402263232,0.0010695815186057055,DEFINED,,0.0,0.0
domain,REFUGE,SHOR_CONFIDENCE_VETO,120,120,0,107,107,3,original_seed_domain_equal_then_case_equal,0.877381142786415,0.8934510540722279,0.8613112315006021,0.8553858823767987,0.3017215006855511,0.3209012610916558,0.28254174027944634,0.0003083218315399029,DEFINED,,0.0,0.0
domain,REFUGE,SHOR_UV_CF,120,120,0,107,107,3,original_seed_domain_equal_then_case_equal,0.8305065993611498,0.8417494828389008,0.819263715883399,0.8163957384882109,0.25484695726028583,0.26919968985832865,0.2404942246622431,0.0010695815186057055,DEFINED,,0.0,0.0
domain,REFUGE,SHOR_UV_GAIN_ONLY,120,120,0,107,107,3,original_seed_domain_equal_then_case_equal,0.6472122404366809,0.6450932903771577,0.6493311904962041,0.6629730290034204,0.07155259833581702,0.07254349739658561,0.07056169927504842,0.0,DEFINED,,0.0,0.0
domain,REFUGE,SHOR_UV_ROUTED_ONLY,120,120,0,107,107,3,original_seed_domain_equal_then_case_equal,0.8738623078516433,0.8869292364045352,0.8607953792987516,0.851377018098503,0.29820266575077947,0.31437944342396323,0.2820258880775958,0.0010695815186057055,DEFINED,,0.0,0.0
domain,RIM_ONE_r3,CURRENT,48,48,0,42,42,3,original_seed_domain_equal_then_case_equal,0.38106702793979613,0.33216624905160475,0.4299678068279875,0.484587358209328,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
domain,RIM_ONE_r3,RIDGE_HARD_FROZEN,48,48,0,42,42,3,original_seed_domain_equal_then_case_equal,0.7618786952850777,0.8264050193063545,0.697352371263801,0.7615544979118942,0.3808116673452815,0.49423877025474955,0.2673845644358133,0.013034213198945654,DEFINED,,0.0,0.0
domain,RIM_ONE_r3,SHOR_FROZEN,48,48,0,42,42,3,original_seed_domain_equal_then_case_equal,0.6999267287682662,0.737238260375261,0.6626151971612716,0.7140542551276435,0.3188597008284701,0.40507201132365617,0.23264739033328405,0.013034213198945654,DEFINED,,0.0,0.0
domain,RIM_ONE_r3,PPC_FROZEN,48,48,0,42,42,3,original_seed_domain_equal_then_case_equal,0.6936317231864946,0.7267327250559745,0.6605307213170144,0.7105645085754205,0.31256469524669833,0.3945664760043699,0.2305629144890268,0.013034213198945654,DEFINED,,0.0,0.0
domain,RIM_ONE_r3,SHOR_CONFIDENCE_VETO,48,48,0,42,42,3,original_seed_domain_equal_then_case_equal,0.6625066519699511,0.6698853126825551,0.6551279912573472,0.6901510774606878,0.28143962403015493,0.3377190636309504,0.2251601844293596,0.0070385864107430475,DEFINED,,0.0,0.0
domain,RIM_ONE_r3,SHOR_UV_CF,48,48,0,42,42,3,original_seed_domain_equal_then_case_equal,0.6317411240509261,0.6369468557238535,0.6265353923779989,0.666573321243466,0.25067409611112995,0.30478060667224866,0.1965675855500113,0.0031243686624138115,DEFINED,,0.0,0.0
domain,RIM_ONE_r3,SHOR_UV_GAIN_ONLY,48,48,0,42,42,3,original_seed_domain_equal_then_case_equal,0.47713316747212575,0.4456030095282452,0.5086633254160062,0.5550629477148389,0.09606613953232956,0.11343676047664046,0.07869551858801867,0.0030391461814034174,DEFINED,,0.0,0.0
domain,RIM_ONE_r3,SHOR_UV_ROUTED_ONLY,48,48,0,42,42,3,original_seed_domain_equal_then_case_equal,0.639645603292403,0.6428434951427281,0.6364477114420785,0.6745528333883369,0.25857857535260703,0.3106772460911232,0.2064799046140908,0.004488236721348435,DEFINED,,0.0,0.0
seed_domain,0:Drishti_GS,CURRENT,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed_domain,0:Drishti_GS,RIDGE_HARD_FROZEN,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed_domain,0:Drishti_GS,SHOR_FROZEN,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed_domain,0:Drishti_GS,PPC_FROZEN,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed_domain,0:Drishti_GS,SHOR_CONFIDENCE_VETO,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed_domain,0:Drishti_GS,SHOR_UV_CF,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed_domain,0:Drishti_GS,SHOR_UV_GAIN_ONLY,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed_domain,0:Drishti_GS,SHOR_UV_ROUTED_ONLY,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.7717733227335752,0.8505509213521352,0.6929957241150152,0.7781672723518048,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed_domain,0:REFUGE,CURRENT,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.5909988183564835,0.5771263319528506,0.6048713047601163,0.6056214047775047,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed_domain,0:REFUGE,RIDGE_HARD_FROZEN,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.867419011326305,0.8866873779774453,0.8481506446751647,0.8425207721584826,0.27642019296982157,0.30956104602459467,0.24327933991504844,0.0008183647212890138,DEFINED,,0.0,0.0
seed_domain,0:REFUGE,SHOR_FROZEN,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.867419011326305,0.8866873779774453,0.8481506446751647,0.8425207721584826,0.27642019296982157,0.30956104602459467,0.24327933991504844,0.0008183647212890138,DEFINED,,0.0,0.0
seed_domain,0:REFUGE,PPC_FROZEN,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.8636623794948722,0.8831059394238763,0.844218819565868,0.8390811783623322,0.27266356113838874,0.30597960747102565,0.23934751480575178,0.0008183647212890138,DEFINED,,0.0,0.0
seed_domain,0:REFUGE,SHOR_CONFIDENCE_VETO,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.867419011326305,0.8866873779774453,0.8481506446751647,0.8425207721584826,0.27642019296982157,0.30956104602459467,0.24327933991504844,0.0008183647212890138,DEFINED,,0.0,0.0
seed_domain,0:REFUGE,SHOR_UV_CF,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.8469412392176299,0.860027106496727,0.8338553719385329,0.8255163357569917,0.2559424208611465,0.2829007745438763,0.22898406717841668,0.0008183647212890138,DEFINED,,0.0,0.0
seed_domain,0:REFUGE,SHOR_UV_GAIN_ONLY,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.635701894207517,0.6229445723862304,0.6484592160288036,0.6442286480542656,0.0447030758510336,0.04581824043337979,0.0435879112686874,0.0,DEFINED,,0.0,0.0
seed_domain,0:REFUGE,SHOR_UV_ROUTED_ONLY,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.867419011326305,0.8866873779774453,0.8481506446751647,0.8425207721584826,0.27642019296982157,0.30956104602459467,0.24327933991504844,0.0008183647212890138,DEFINED,,0.0,0.0
seed_domain,0:RIM_ONE_r3,CURRENT,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.37227650456878314,0.3798710313623713,0.36468197777519495,0.47512495946952915,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed_domain,0:RIM_ONE_r3,RIDGE_HARD_FROZEN,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.7982500121196874,0.8854284933811913,0.7110715308581834,0.7930271946169917,0.4259735075509042,0.5055574620188199,0.34638955308298847,0.011998320688018892,DEFINED,,0.0,0.0
seed_domain,0:RIM_ONE_r3,SHOR_FROZEN,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.7982500121196874,0.8854284933811913,0.7110715308581834,0.7930271946169917,0.4259735075509042,0.5055574620188199,0.34638955308298847,0.011998320688018892,DEFINED,,0.0,0.0
seed_domain,0:RIM_ONE_r3,PPC_FROZEN,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.7750971922412792,0.8574963607452404,0.6926980237373179,0.7765809526735354,0.40282068767249596,0.477625329382869,0.32801604596212297,0.011998320688018892,DEFINED,,0.0,0.0
seed_domain,0:RIM_ONE_r3,SHOR_CONFIDENCE_VETO,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.7982500121196874,0.8854284933811913,0.7110715308581834,0.7930271946169917,0.4259735075509042,0.5055574620188199,0.34638955308298847,0.011998320688018892,DEFINED,,0.0,0.0
seed_domain,0:RIM_ONE_r3,SHOR_UV_CF,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.7898110106884779,0.8565521698307537,0.7230698515462023,0.7832380904879664,0.4175345061196948,0.4766811384683822,0.35838787377100734,0.0,DEFINED,,0.0,0.0
seed_domain,0:RIM_ONE_r3,SHOR_UV_GAIN_ONLY,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.4247104466937006,0.4390531636039652,0.41036772978343605,0.516602124343216,0.05243394212491749,0.05918213224159389,0.0456857520082411,0.0,DEFINED,,0.0,0.0
seed_domain,0:RIM_ONE_r3,SHOR_UV_ROUTED_ONLY,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.7982500121196874,0.8854284933811913,0.7110715308581834,0.7930271946169917,0.4259735075509042,0.5055574620188199,0.34638955308298847,0.011998320688018892,DEFINED,,0.0,0.0
seed_domain,1:Drishti_GS,CURRENT,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.9048953962311949,0.8882745831721459,0.9215162092902437,0.8815938085032455,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed_domain,1:Drishti_GS,RIDGE_HARD_FROZEN,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.8589493048537655,0.8288097230506148,0.889088886656916,0.8446765019598608,-0.045946091377429464,-0.05946486012153116,-0.03242732263332778,0.05946486012153116,DEFINED,,0.05946486012153116,0.03242732263332778
seed_domain,1:Drishti_GS,SHOR_FROZEN,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.8589493048537655,0.8288097230506148,0.889088886656916,0.8446765019598608,-0.045946091377429464,-0.05946486012153116,-0.03242732263332778,0.05946486012153116,DEFINED,,0.05946486012153116,0.03242732263332778
seed_domain,1:Drishti_GS,PPC_FROZEN,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.8589493048537655,0.8288097230506148,0.889088886656916,0.8446765019598608,-0.045946091377429464,-0.05946486012153116,-0.03242732263332778,0.05946486012153116,DEFINED,,0.05946486012153116,0.03242732263332778
seed_domain,1:Drishti_GS,SHOR_CONFIDENCE_VETO,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.8589493048537655,0.8288097230506148,0.889088886656916,0.8446765019598608,-0.045946091377429464,-0.05946486012153116,-0.03242732263332778,0.05946486012153116,DEFINED,,0.05946486012153116,0.03242732263332778
seed_domain,1:Drishti_GS,SHOR_UV_CF,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.9048953962311949,0.8882745831721459,0.9215162092902437,0.8815938085032455,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed_domain,1:Drishti_GS,SHOR_UV_GAIN_ONLY,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.8589493048537655,0.8288097230506148,0.889088886656916,0.8446765019598608,-0.045946091377429464,-0.05946486012153116,-0.03242732263332778,0.05946486012153116,DEFINED,,0.05946486012153116,0.03242732263332778
seed_domain,1:Drishti_GS,SHOR_UV_ROUTED_ONLY,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.8589493048537655,0.8288097230506148,0.889088886656916,0.8446765019598608,-0.045946091377429464,-0.05946486012153116,-0.03242732263332778,0.05946486012153116,DEFINED,,0.05946486012153116,0.03242732263332778
seed_domain,1:REFUGE,CURRENT,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.4505280169657925,0.4129391131773409,0.488116920754244,0.5140493117541284,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed_domain,1:REFUGE,RIDGE_HARD_FROZEN,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.8974409993696412,0.916346593357012,0.8785354053822705,0.8743895433031899,0.4469129824038488,0.5034074801796711,0.3904184846280264,0.0,DEFINED,,0.0,0.0
seed_domain,1:REFUGE,SHOR_FROZEN,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.8974409993696412,0.916346593357012,0.8785354053822705,0.8743895433031899,0.4469129824038488,0.5034074801796711,0.3904184846280264,0.0,DEFINED,,0.0,0.0
seed_domain,1:REFUGE,PPC_FROZEN,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.8974409993696412,0.916346593357012,0.8785354053822705,0.8743895433031899,0.4469129824038488,0.5034074801796711,0.3904184846280264,0.0,DEFINED,,0.0,0.0
