batch_id,seed,stage_index,domain,pair_index,candidate,primary,guard,guard_norm,dot,dual,halfspace_satisfied
B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,P3,False,sup_3,5.883059472868654,-2.7755575615628914e-16,0.11614758309610497,True
B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,P3,False,sup_4,33.80882462986104,4.081483750430157,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,P3,False,sup_5,22.645049091864557,-1.9984014443252818e-15,0.06718245731945156,True
B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,P4,True,global_supervised,0.6837705629788734,0.30894858941732684,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,P4,True,sup_0,0.19186304027360904,0.037104514439422545,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,P4,True,sup_1,0.7006647226587164,0.08874488993519083,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,P4,True,sup_2,13.34482567492947,3.028471774510146,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,P4,True,sup_3,5.883059472868654,7.771561172376096e-16,0.1424565214436655,True
B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,P4,True,sup_4,33.80882462986104,3.9123598115478346,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,P4,True,sup_5,22.645049091864557,8.881784197001252e-16,0.010859176054993412,True
B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,P4,True,old_0,1.236001949738113,2.6020852139652106e-18,0.037008026443164185,True
B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,P4,True,old_1,2.4729485197137193,-2.0122792321330962e-16,0.028901912198271616,True
B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,P4,True,old_2,8.3316714208046,0.5418478283496984,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,P4,True,old_3,7.101129372755749,0.9990822031632576,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,P4,True,old_4,21.688304604672425,0.22436601496468378,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,P4,True,old_5,12.161600326962489,-8.881784197001252e-16,0.10137996854986596,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P1,False,global_supervised,0.19448430260590072,0.04932882155902507,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,global_supervised,0.19448430260590072,0.013038139697649989,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,class_sup_0,0.43648240824056356,-3.404394821604484e-17,0.0550364667774184,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,class_old_0,1.3065638737400576,0.017966358555747075,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,class_sup_1,6.683849587910785,-3.5735303605122226e-16,0.27852505893668267,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,class_old_1,7.119400362041437,-3.86843335142828e-16,0.028574430620649953,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,class_sup_2,26.66944565774102,0.2753566445474385,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,class_old_2,15.992521037261126,0.4307522866481456,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,global_supervised,0.19448430260590072,0.013099487467364,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,sup_0,0.19186304027360904,0.004351328303041948,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,sup_1,0.7006647226587164,3.9898639947466563e-17,0.12175895598116021,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,sup_2,13.34482567492947,-5.821731985378165e-15,0.0020170582338163157,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,sup_3,5.883059472868654,3.8510861166685117e-16,0.42631047119526744,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,sup_4,33.80882462986104,-2.636779683484747e-16,0.16351627256271623,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,sup_5,22.645049091864557,0.41159500771642676,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,global_supervised,0.19448430260590072,0.012250249263152569,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,sup_0,0.19186304027360904,0.004456709015909068,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,sup_1,0.7006647226587164,-1.5135462327897642e-16,0.09214019878524658,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,sup_2,13.34482567492947,0.040953479712217036,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,sup_3,5.883059472868654,7.73686670285656e-16,0.43554141627198045,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,sup_4,33.80882462986104,7.868705687030797e-15,0.1646247182762411,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,sup_5,22.645049091864557,0.399780489027415,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,old_0,1.236001949738113,-5.377642775528102e-17,0.01802322272845505,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,old_1,2.4729485197137193,0.033456990136023865,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,old_2,8.3316714208046,0.18283420905217385,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,old_3,7.101129372755749,9.159339953157541e-16,0.04867055351069673,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,old_4,21.688304604672425,0.4368865575823282,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,old_5,12.161600326962489,0.2703270143922693,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P1,False,global_supervised,1.1953124094323897,1.4346445250790931,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,global_supervised,1.1953124094323897,1.3843362935866665,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,class_sup_0,0.43648240824056356,1.3877787807814457e-17,0.22194378722215202,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,class_old_0,1.3065638737400576,0.525516388564035,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,class_sup_1,6.683849587910785,4.218847493575595e-15,0.020952395688057762,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,class_old_1,7.119400362041437,1.4673865853951058,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,class_sup_2,26.66944565774102,14.194748950732016,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,class_old_2,15.992521037261126,7.141131979782455,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,global_supervised,1.1953124094323897,1.2993952814364478,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,sup_0,0.19186304027360904,0.05723817381963497,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,sup_1,0.7006647226587164,4.0245584642661925e-16,0.4453510861014947,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,sup_2,13.34482567492947,5.881232368111309,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,sup_3,5.883059472868654,1.887379141862766e-15,0.33219780392628967,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,sup_4,33.80882462986104,10.10536693765069,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,sup_5,22.645049091864557,5.920114713030619,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,global_supervised,1.1953124094323897,1.2793929121568794,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,sup_0,0.19186304027360904,0.055980572786295826,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,sup_1,0.7006647226587164,3.0531133177191805e-16,0.46097581401069926,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,sup_2,13.34482567492947,5.809568217476487,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,sup_3,5.883059472868654,-1.6653345369377348e-15,0.36460496059612313,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,sup_4,33.80882462986104,10.07008014879231,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,sup_5,22.645049091864557,5.908740357770297,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,old_0,1.236001949738113,3.400058012914542e-16,0.14305363448576508,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,old_1,2.4729485197137193,1.131336398612075,0.0,True
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,old_2,8.3316714208046,2.563721641844917,0.0,True
