arm,baseline,order,seed,domain,n,mean,q00,q05,q25,q50,q75,q95,q100,harm_below_minus005,harm_below_minus001
DPR_U,RESPONSE_U,O1,61,Drishti_GS,25,-0.007380494467617915,-0.07674583983055427,-0.02576711133208871,-0.013029744209504202,-0.00283527947755724,0.0019798913238785465,0.013459502327974576,0.01740030328056552,1,8
DPR_U,RESPONSE_U,O1,62,RIM_ONE_r3,40,-0.0013800091677630497,-0.08272055677011525,-0.03395632945154983,-0.01714895375028004,-0.0012467279605651582,0.014289337668452418,0.0407405875781715,0.05327337563170215,1,16
DPR_U,RESPONSE_U,O1,62,Drishti_GS,25,0.0023640344179123043,-0.03403354021185934,-0.02992089672719158,-0.0039031182321017655,0.00315745550876656,0.012338143267199175,0.03170925587890002,0.03787805431137947,0,6
DPR_U,RESPONSE_U,O1,63,RIM_ONE_r3,40,0.009953789456555331,-0.03566440103826363,-0.02375288993267749,-0.003541748520619628,0.00465955324051795,0.0198724192883995,0.04723938770623426,0.12041973207282275,0,7
DPR_U,RESPONSE_U,O1,63,Drishti_GS,25,-0.004136697701375742,-0.03182326376479039,-0.02744414180037482,-0.016800225043550276,-0.003611934144970852,0.008254299330634485,0.023772033366392883,0.033787173015360605,0,9
DPR_U,RESPONSE_U,O2,61,RIM_ONE_r3,40,0.0037331425317939037,-0.08851724772966796,-0.04522603709936865,-0.019201122469578807,-0.0015102450371561327,0.019479917905995348,0.07251186467760526,0.1438784449247293,2,13
DPR_U,RESPONSE_U,O2,61,Drishti_GS,25,-0.01647422542275602,-0.11718242752047814,-0.07943054498220278,-0.036490117808539835,-0.010081068865629317,0.017335773234525398,0.03513939487608225,0.04821716500729667,6,13
DPR_U,RESPONSE_U,O2,62,RIM_ONE_r3,40,0.001961263887800967,-0.11517892587684242,-0.05428245678216359,-0.01700280996193554,0.0017730745766125766,0.017928060369935384,0.047729300641199165,0.1669801715413144,3,14
DPR_U,RESPONSE_U,O2,62,Drishti_GS,25,0.04036252840828589,-0.06585019662652658,-0.046548119248429186,0.007797956769669601,0.04699307133323477,0.07706293372770245,0.11804176698281214,0.12732328732300613,1,6
DPR_U,RESPONSE_U,O2,63,RIM_ONE_r3,40,-0.011652323221042826,-0.3330842135321011,-0.07218892199129626,-0.028306482640883146,-0.006317394974645063,0.014397193488681959,0.06850453315639551,0.09785641057355632,5,19
DPR_U,RESPONSE_U,O2,63,Drishti_GS,25,0.008994074177952057,-0.2916066182414339,-0.12593020101236382,-0.012049156488295798,0.02437040961863729,0.07632422460844879,0.10753279528997305,0.11146913287445898,4,7
DPR_U,DPR_L,O1,61,RIM_ONE_r3,40,-0.0007202615908119131,-0.1451166887663553,-0.03340140831145717,-0.012339671919260109,-0.0012740300925320747,0.011007330688378683,0.04704056856914104,0.05554605058972795,1,11
DPR_U,DPR_L,O1,61,Drishti_GS,25,-0.005368708366260939,-0.07118908636940846,-0.041466313928578157,-0.011147506038527544,-0.0061859045600840545,0.0005748973797048418,0.031519899062576254,0.08436397760832115,1,8
DPR_U,DPR_L,O1,62,RIM_ONE_r3,40,-0.007848346431092423,-0.06582723807053475,-0.043494932782480886,-0.02320996732574776,-0.008370600293330449,0.00570477743682242,0.028177666165761193,0.03367099847802335,2,19
DPR_U,DPR_L,O1,62,Drishti_GS,25,-0.00010047134024409044,-0.07623677795520745,-0.0481042542850385,-0.0046565767203264885,0.0031488969571124015,0.008992908093076846,0.03072116942881542,0.04687384629966118,2,4
DPR_U,DPR_L,O1,63,RIM_ONE_r3,40,0.00955727706735916,-0.03463635985784119,-0.031892942461462466,-0.006241882375739083,0.007404901006011433,0.022196203777980553,0.04123237863176299,0.11407712799086056,0,10
DPR_U,DPR_L,O1,63,Drishti_GS,25,-0.006453896004885306,-0.06428910993872639,-0.04815208743368368,-0.019269261025603668,-0.007859314494725322,0.001862949835804928,0.024573816445262242,0.0721137914715646,2,10
DPR_U,DPR_L,O2,61,RIM_ONE_r3,40,0.004913151426816642,-0.15402351498641054,-0.04833508287709024,-0.007483361355455576,0.008852521782435674,0.023332583005835877,0.06284139704713176,0.11047341058786686,2,10
DPR_U,DPR_L,O2,61,Drishti_GS,25,0.024394834353932353,-0.06720617736529755,-0.05957705500948,-0.02772141705258452,-0.016332866608855412,0.03493009991909113,0.1919599678527711,0.2408262389714459,3,13
DPR_U,DPR_L,O2,62,RIM_ONE_r3,40,0.008286933622789702,-0.07618781541286823,-0.038050239239706136,-0.008859353877437276,0.007372395111515273,0.026687475399383348,0.06509231306175332,0.0953603552979918,1,9
DPR_U,DPR_L,O2,62,Drishti_GS,25,0.006243867871616163,-0.05010796320385369,-0.041972223846215004,-0.009531280315202784,0.006749583294145767,0.016633664499557443,0.06148407123174833,0.0904361284450538,1,6
DPR_U,DPR_L,O2,63,RIM_ONE_r3,40,0.0014634018683219105,-0.1430898482810511,-0.040916269962133114,-0.017295259257203627,-0.005445907121088667,0.02107549863885276,0.06778099890520475,0.11820861092650792,1,12
DPR_U,DPR_L,O2,63,Drishti_GS,25,0.020419741938460155,-0.19793154321020656,-0.03281168158777602,-0.00557960631109633,0.03143951517005039,0.05001025985724611,0.08619151775709388,0.0993549911707855,1,5
