arm,baseline,order,seed,domain,role,metric,delta
DPR_U,RESPONSE_U,O2,61,RIM_ONE_r3,current,cup_dice,0.008316755415972654
DPR_U,RESPONSE_U,O2,61,Drishti_GS,old,rim_dice,-0.02249084457853795
DPR_U,RESPONSE_U,O2,61,Drishti_GS,old,cup_dice,-0.010457606266974118
DPR_U,RESPONSE_U,O2,62,RIM_ONE_r3,current,rim_dice,0.006777057106532425
DPR_U,RESPONSE_U,O2,62,RIM_ONE_r3,current,cup_dice,-0.0028545293309305553
DPR_U,RESPONSE_U,O2,62,Drishti_GS,old,rim_dice,0.055856448737041875
DPR_U,RESPONSE_U,O2,62,Drishti_GS,old,cup_dice,0.024868608079529952
DPR_U,RESPONSE_U,O2,63,RIM_ONE_r3,current,rim_dice,-0.013285066682479862
DPR_U,RESPONSE_U,O2,63,RIM_ONE_r3,current,cup_dice,-0.010019579759605657
DPR_U,RESPONSE_U,O2,63,Drishti_GS,old,rim_dice,0.04489157212028072
DPR_U,RESPONSE_U,O2,63,Drishti_GS,old,cup_dice,-0.0269034237643766
DPR_U,DPR_L,O1,61,RIM_ONE_r3,old,rim_dice,-0.0020673971395089863
DPR_U,DPR_L,O1,61,RIM_ONE_r3,old,cup_dice,0.0006268739578852989
DPR_U,DPR_L,O1,61,Drishti_GS,current,rim_dice,-0.01047313308712583
DPR_U,DPR_L,O1,61,Drishti_GS,current,cup_dice,-0.00026428364539632376
DPR_U,DPR_L,O1,62,RIM_ONE_r3,old,rim_dice,-0.00733244014260781
DPR_U,DPR_L,O1,62,RIM_ONE_r3,old,cup_dice,-0.008364252719577081
DPR_U,DPR_L,O1,62,Drishti_GS,current,rim_dice,0.00547556252483794
DPR_U,DPR_L,O1,62,Drishti_GS,current,cup_dice,-0.005676505205326143
DPR_U,DPR_L,O1,63,RIM_ONE_r3,old,rim_dice,0.010887307661977597
DPR_U,DPR_L,O1,63,RIM_ONE_r3,old,cup_dice,0.008227246472740646
DPR_U,DPR_L,O1,63,Drishti_GS,current,rim_dice,-0.006058188253833641
DPR_U,DPR_L,O1,63,Drishti_GS,current,cup_dice,-0.006849603755936906
DPR_U,DPR_L,O2,61,RIM_ONE_r3,current,rim_dice,-0.0002697319785153196
DPR_U,DPR_L,O2,61,RIM_ONE_r3,current,cup_dice,0.010096034832148604
DPR_U,DPR_L,O2,61,Drishti_GS,old,rim_dice,0.01633458878426397
DPR_U,DPR_L,O2,61,Drishti_GS,old,cup_dice,0.032455079923600694
DPR_U,DPR_L,O2,62,RIM_ONE_r3,current,rim_dice,0.006702927409635739
DPR_U,DPR_L,O2,62,RIM_ONE_r3,current,cup_dice,0.00987093983594356
DPR_U,DPR_L,O2,62,Drishti_GS,old,rim_dice,-0.007491843809087517
DPR_U,DPR_L,O2,62,Drishti_GS,old,cup_dice,0.01997957955231988
DPR_U,DPR_L,O2,63,RIM_ONE_r3,current,rim_dice,0.007788158798673006
DPR_U,DPR_L,O2,63,RIM_ONE_r3,current,cup_dice,-0.004861355062029116
DPR_U,DPR_L,O2,63,Drishti_GS,old,rim_dice,0.03966073879568277
DPR_U,DPR_L,O2,63,Drishti_GS,old,cup_dice,0.0011787450812374978
