seed,variant,trained_through_site_index,trained_through_site,class,k,candidate_count,overall_admission_rate,objective,mode_jsd,smallest_cluster,largest_cluster,smallest_cluster_admission_rate,largest_cluster_admission_rate,smallest_cluster_retention_ratio,criterion_jsd,criterion_admission_gap,criterion_retention,mode_coverage_problem,cluster,cluster_occupancy,candidate_proportion,admitted_proportion,deferred_proportion,cluster_accuracy,cluster_admission_rate,smallest_cluster_retention,cluster_to_anchor_cosine,site_origin_composition,boundary_composition
0,R1,1,RIM_ONE_r3,2,2,51150,0.8018572825024438,3361.2461996674538,0.0018323071807491102,1,0,0.6932894561302085,0.8870320622405191,0.864604551531395,False,False,False,False,1,22487,0.43962854349951125,0.3801048396927953,0.6805130735076468,0.8673455774447458,0.6932894561302085,0.6932894561302085,0.9908175468444824,"{""Drishti_GS"": 0.12091430604349179, ""REFUGE"": 0.6112865211010806, ""RIM_ONE_r3"": 0.2677991728554276}",0.13372170587450527
0,R1,2,Drishti_GS,1,2,154116,0.8006501596200265,7439.715604186058,6.862035671208232e-05,0,1,0.8331916647348221,0.7896923490584857,1.0406438501557773,False,False,False,False,0,38823,0.251907653974928,0.2621461509161784,0.21078670702730853,0.7698786801638204,0.8331916647348221,0.8331916647348221,0.9613004922866821,"{""Drishti_GS"": 0.25247920047394584, ""REFUGE"": 0.6798804832187105, ""RIM_ONE_r3"": 0.06764031630734359}",0.1040620250882209
0,R1,2,Drishti_GS,1,2,154116,0.8006501596200265,7439.715604186058,6.862035671208232e-05,0,1,0.8331916647348221,0.7896923490584857,1.0406438501557773,False,False,False,False,1,115293,0.748092346025072,0.7378538490838216,0.7892132929726915,0.6901980172256772,0.7896923490584857,0.8331916647348221,0.9047284126281738,"{""Drishti_GS"": 0.1738613792684725, ""REFUGE"": 0.5547778269279141, ""RIM_ONE_r3"": 0.2713607938036134}",0.12752725664177356
0,R1,2,Drishti_GS,2,2,83711,0.8011253001397666,5903.671627402306,0.00018458121528429263,1,0,0.845266090228284,0.7793650793650794,1.0550984846949867,False,False,False,False,0,56070,0.6698044462495968,0.6516111715849277,0.7430922633349352,0.7545746388443018,0.7793650793650794,0.845266090228284,0.9032326936721802,"{""Drishti_GS"": 0.1951310861423221, ""REFUGE"": 0.5228107722489745, ""RIM_ONE_r3"": 0.2820581416087034}",0.1178705189941145
0,R1,2,Drishti_GS,2,2,83711,0.8011253001397666,5903.671627402306,0.00018458121528429263,1,0,0.845266090228284,0.7793650793650794,1.0550984846949867,False,False,False,False,1,27641,0.33019555375040316,0.3483888284150724,0.2569077366650649,0.683043305234977,0.845266090228284,0.845266090228284,0.9651573300361633,"{""Drishti_GS"": 0.17770702941282876, ""REFUGE"": 0.7565572880865381, ""RIM_ONE_r3"": 0.06573568250063312}",0.13230346224810968
1,R0,0,REFUGE,1,2,214943,1.0,11534.526658117771,0.0,0,1,1.0,1.0,1.0,False,False,False,False,0,92551,0.4305839222491544,0.4305839222491544,nan,0.6941254011301877,1.0,1.0,0.9167645573616028,"{""Drishti_GS"": 0.2076260656286804, ""REFUGE"": 0.5226091560328899, ""RIM_ONE_r3"": 0.2697647783384296}",0.22054867046277188
1,R0,0,REFUGE,1,2,214943,1.0,11534.526658117771,0.0,0,1,1.0,1.0,1.0,False,False,False,False,1,122392,0.5694160777508456,0.5694160777508456,nan,0.7806719393424407,1.0,1.0,0.9822995662689209,"{""Drishti_GS"": 0.12559644421204, ""REFUGE"": 0.6660075821949147, ""RIM_ONE_r3"": 0.2083959735930453}",0.10323387149486894
1,R0,0,REFUGE,2,2,58366,1.0,3515.2583011984825,0.0,0,1,1.0,1.0,1.0,False,False,False,False,0,26598,0.4557105163965322,0.4557105163965322,nan,0.9690578238965336,1.0,1.0,0.9150938391685486,"{""Drishti_GS"": 0.14971050454921422, ""REFUGE"": 0.6832092638544252, ""RIM_ONE_r3"": 0.16708023159636062}",0.040867734416121515
1,R0,0,REFUGE,2,2,58366,1.0,3515.2583011984825,0.0,0,1,1.0,1.0,1.0,False,False,False,False,1,31768,0.5442894836034677,0.5442894836034677,nan,0.8003336691009821,1.0,1.0,0.8952811360359192,"{""Drishti_GS"": 0.17489297406194912, ""REFUGE"": 0.585337446487031, ""RIM_ONE_r3"": 0.2397695794510199}",0.1615462100226643
1,R0,1,RIM_ONE_r3,1,2,162090,1.0,6852.900250256062,0.0,0,1,1.0,1.0,1.0,False,False,False,False,0,74944,0.46236041705225495,0.46236041705225495,nan,0.7190568958155422,1.0,1.0,0.9387122392654419,"{""Drishti_GS"": 0.2066076003415884, ""REFUGE"": 0.5376147523484202, ""RIM_ONE_r3"": 0.2557776473099915}",0.14119876174210078
1,R0,1,RIM_ONE_r3,1,2,162090,1.0,6852.900250256062,0.0,0,1,1.0,1.0,1.0,False,False,False,False,1,87146,0.537639582947745,0.537639582947745,nan,0.7184839235306267,1.0,1.0,0.9688079953193665,"{""Drishti_GS"": 0.12523810616666284, ""REFUGE"": 0.6604433938448121, ""RIM_ONE_r3"": 0.214318499988525}",0.12809538016661695
1,R0,1,RIM_ONE_r3,2,2,45357,1.0,4409.361384689808,0.0,1,0,1.0,1.0,1.0,False,False,False,False,0,27793,0.6127609850739687,0.6127609850739687,nan,0.8719101932141187,1.0,1.0,0.9587974548339844,"{""Drishti_GS"": 0.1904076566041809, ""REFUGE"": 0.5415032562155938, ""RIM_ONE_r3"": 0.2680890871802252}",0.09934156082466808
1,R0,1,RIM_ONE_r3,2,2,45357,1.0,4409.361384689808,0.0,1,0,1.0,1.0,1.0,False,False,False,False,1,17564,0.38723901492603124,0.38723901492603124,nan,0.9528581188795263,1.0,1.0,0.883216142654419,"{""Drishti_GS"": 0.23929628786153495, ""REFUGE"": 0.5077431109086769, ""RIM_ONE_r3"": 0.2529606012297882}",0.03564108403552722
1,R0,2,Drishti_GS,1,2,174616,1.0,9100.120188474655,0.0,1,0,1.0,1.0,1.0,False,False,False,False,0,99035,0.5671587941540294,0.5671587941540294,nan,0.6704902307265108,1.0,1.0,0.9229021668434143,"{""Drishti_GS"": 0.18313727470086333, ""REFUGE"": 0.6096935426869289, ""RIM_ONE_r3"": 0.2071691826122078}",0.18537890644721564
1,R0,2,Drishti_GS,1,2,174616,1.0,9100.120188474655,0.0,1,0,1.0,1.0,1.0,False,False,False,False,1,75581,0.4328412058459706,0.4328412058459706,nan,0.8005848030589698,1.0,1.0,0.9690180420875549,"{""Drishti_GS"": 0.1612309972082931, ""REFUGE"": 0.5207261084134902, ""RIM_ONE_r3"": 0.31804289437821676}",0.11836308066842195
1,R0,2,Drishti_GS,2,2,90384,1.0,6852.355834066868,0.0,1,0,1.0,1.0,1.0,False,False,False,False,0,56840,0.6288723667905824,0.6288723667905824,nan,0.7659042927515833,1.0,1.0,0.9586971998214722,"{""Drishti_GS"": 0.22825475017593244, ""REFUGE"": 0.5573891625615763, ""RIM_ONE_r3"": 0.2143560872624912}",0.10415200562983815
1,R0,2,Drishti_GS,2,2,90384,1.0,6852.355834066868,0.0,1,0,1.0,1.0,1.0,False,False,False,False,1,33544,0.3711276332094176,0.3711276332094176,nan,0.6331683758645361,1.0,1.0,0.9164608120918274,"{""Drishti_GS"": 0.18024087765323157, ""REFUGE"": 0.4286906749344145, ""RIM_ONE_r3"": 0.3910684474123539}",0.12929286906749343
1,R1,0,REFUGE,1,2,208482,0.8005247455415815,12078.967596650124,0.004298362785426824,0,1,0.6189398716569605,0.915614591904706,0.7731676941956707,False,True,False,True,0,80877,0.3879327711744899,0.29993708619191706,0.7410729314449227,0.6895409077982616,0.6189398716569605,0.6189398716569605,0.8973190188407898,"{""Drishti_GS"": 0.17354748568814374, ""REFUGE"": 0.5438381740173349, ""RIM_ONE_r3"": 0.2826143402945213}",0.22936063404923526
1,R1,0,REFUGE,1,2,208482,0.8005247455415815,12078.967596650124,0.004298362785426824,0,1,0.6189398716569605,0.915614591904706,0.7731676941956707,False,True,False,True,1,127605,0.6120672288255101,0.7000629138080829,0.2589270685550773,0.7758159946710552,0.915614591904706,0.6189398716569605,0.983066201210022,"{""Drishti_GS"": 0.13600564241213117, ""REFUGE"": 0.6580228047490302, ""RIM_ONE_r3"": 0.2059715528388386}",0.10301320481172369
1,R1,0,REFUGE,2,2,57314,0.801723837107862,4539.9498500823975,0.004122856718827731,0,1,0.9652467247195419,0.6707102451288498,1.2039641083912038,False,False,False,False,0,25494,0.4448127857068081,0.5355386289445049,0.07796550510383668,0.9710127873225073,0.9652467247195419,0.9652467247195419,0.9358788728713989,"{""Drishti_GS"": 0.12151878873460423, ""REFUGE"": 0.717894406527026, ""RIM_ONE_r3"": 0.1605868047383698}",0.04016631364242567
1,R1,0,REFUGE,2,2,57314,0.801723837107862,4539.9498500823975,0.004122856718827731,0,1,0.9652467247195419,0.6707102451288498,1.2039641083912038,False,False,False,False,1,31820,0.5551872142931918,0.4644613710554951,0.9220344948961633,0.7990886235072282,0.6707102451288498,0.9652467247195419,0.8922944068908691,"{""Drishti_GS"": 0.19305468258956632, ""REFUGE"": 0.5644563167818982, ""RIM_ONE_r3"": 0.2424890006285355}",0.16059082338152106
1,R1,1,RIM_ONE_r3,1,2,151047,0.8006117301237363,5743.188700914383,0.003077148296881889,0,1,0.6743110065121752,0.9244597713206756,0.842244725052878,False,True,False,True,0,74783,0.49509755241745945,0.41699330191019596,0.8087126871866388,0.7755104769800624,0.6743110065121752,0.6743110065121752,0.9531755447387695,"{""Drishti_GS"": 0.13848067074067635, ""REFUGE"": 0.608667745343193, ""RIM_ONE_r3"": 0.25285158391613066}",0.12652608213096558
1,R1,1,RIM_ONE_r3,1,2,151047,0.8006117301237363,5743.188700914383,0.003077148296881889,0,1,0.6743110065121752,0.9244597713206756,0.842244725052878,False,True,False,True,1,76264,0.5049024475825405,0.583006698089804,0.19128731281336123,0.6879523759572013,0.9244597713206756,0.6743110065121752,0.976119875907898,"{""Drishti_GS"": 0.1129235287947131, ""REFUGE"": 0.6366568761145495, ""RIM_ONE_r3"": 0.2504195950907374}",0.12686195321514737
1,R1,1,RIM_ONE_r3,2,2,45602,0.802289373273102,3452.9489147663116,0.003205623889199684,0,1,0.9486961309374844,0.6881317566249073,1.1824862232277693,False,False,False,False,0,19979,0.4381167492653831,0.5180670201716504,0.11368677905944986,0.9519495470243756,0.9486961309374844,0.9486961309374844,0.9131683707237244,"{""Drishti_GS"": 0.18889834326042346, ""REFUGE"": 0.5846638970919465, ""RIM_ONE_r3"": 0.22643775964763002}",0.04309525001251314
1,R1,1,RIM_ONE_r3,2,2,45602,0.802289373273102,3452.9489147663116,0.003205623889199684,0,1,0.9486961309374844,0.6881317566249073,1.1824862232277693,False,False,False,False,1,25623,0.5618832507346169,0.48193297982834965,0.8863132209405501,0.8536080864847988,0.6881317566249073,0.9486961309374844,0.974506139755249,"{""Drishti_GS"": 0.19111735550091716, ""REFUGE"": 0.4943995628927136, ""RIM_ONE_r3"": 0.3144830816063693}",0.11774577528002185
1,R1,2,Drishti_GS,1,2,164385,0.8006083280104632,8605.40518295765,0.0014931779634368633,0,1,0.6970078506887869,0.8728051612903226,0.8705978020749212,False,False,False,False,0,67510,0.41068223986373453,0.3575390553765729,0.6240656557952222,0.6078062509257888,0.6970078506887869,0.6970078506887869,0.9004859924316406,"{""Drishti_GS"": 0.18843134350466598, ""REFUGE"": 0.572670715449563, ""RIM_ONE_r3"": 0.238897941045771}",0.18021033920900606
1,R1,2,Drishti_GS,1,2,164385,0.8006083280104632,8605.40518295765,0.0014931779634368633,0,1,0.6970078506887869,0.8728051612903226,0.8705978020749212,False,False,False,False,1,96875,0.5893177601362655,0.6424609446234272,0.3759343442047777,0.8251561290322581,0.8728051612903226,0.6970078506887869,0.9799843430519104,"{""Drishti_GS"": 0.17595870967741936, ""REFUGE"": 0.5079329032258064, ""RIM_ONE_r3"": 0.3161083870967742}",0.13024
1,R1,2,Drishti_GS,2,2,96563,0.8010728747035614,4921.8062479496,0.0035243703206303857,0,1,0.9659886543670465,0.6886938654686656,1.2058686355152302,False,False,False,False,0,39134,0.40526909893023205,0.4887012953434858,0.06929043677442866,0.8579240558082486,0.9659886543670465,0.9659886543670465,0.9951101541519165,"{""Drishti_GS"": 0.22670823324985945, ""REFUGE"": 0.5620176828333419, ""RIM_ONE_r3"": 0.2112740839167987}",0.10167629171564369
1,R1,2,Drishti_GS,2,2,96563,0.8010728747035614,4921.8062479496,0.0035243703206303857,0,1,0.9659886543670465,0.6886938654686656,1.2058686355152302,False,False,False,False,1,57429,0.5947309010697679,0.5112987046565142,0.9307095632255713,0.575806648209093,0.6886938654686656,0.9659886543670465,0.9176143407821655,"{""Drishti_GS"": 0.18116282714308102, ""REFUGE"": 0.5882568040537011, ""RIM_ONE_r3"": 0.2305803688032179}",0.13895418690905292
2,R0,0,REFUGE,1,2,179051,1.0,11115.943229615688,0.0,1,0,1.0,1.0,1.0,False,False,False,False,0,90860,0.5074531837297753,0.5074531837297753,nan,0.6789126128109179,1.0,1.0,0.9253094792366028,"{""Drishti_GS"": 0.17659035879374863, ""REFUGE"": 0.5227933083865287, ""RIM_ONE_r3"": 0.30061633281972266}",0.18585736297600705
2,R0,0,REFUGE,1,2,179051,1.0,11115.943229615688,0.0,1,0,1.0,1.0,1.0,False,False,False,False,1,88191,0.4925468162702247,0.4925468162702247,nan,0.8170675012189452,1.0,1.0,0.9675340056419373,"{""Drishti_GS"": 0.17133267566985294, ""REFUGE"": 0.6948895011962672, ""RIM_ONE_r3"": 0.13377782313387987}",0.10832171083217108
2,R0,0,REFUGE,2,2,83845,1.0,7565.858550608158,0.0,0,1,1.0,1.0,1.0,False,False,False,False,0,40573,0.4839048243783171,0.4839048243783171,nan,0.7452000098587731,1.0,1.0,0.8979030847549438,"{""Drishti_GS"": 0.20217878884972765, ""REFUGE"": 0.35710940773420746, ""RIM_ONE_r3"": 0.44071180341606486}",0.08577132575850935
2,R0,0,REFUGE,2,2,83845,1.0,7565.858550608158,0.0,0,1,1.0,1.0,1.0,False,False,False,False,1,43272,0.5160951756216828,0.5160951756216828,nan,0.6974718062488445,1.0,1.0,0.9780616760253906,"{""Drishti_GS"": 0.1284433351821039, ""REFUGE"": 0.60916990201516, ""RIM_ONE_r3"": 0.2623867628027362}",0.13667036420780182
2,R0,1,RIM_ONE_r3,1,2,144424,1.0,13049.73741543293,0.0,0,1,1.0,1.0,1.0,False,False,False,False,0,65860,0.45601839029524177,0.45601839029524177,nan,0.7545703006377164,1.0,1.0,0.893818736076355,"{""Drishti_GS"": 0.15944427573641057, ""REFUGE"": 0.6651533556027938, ""RIM_ONE_r3"": 0.17540236866079562}",0.12031582143941695
2,R0,1,RIM_ONE_r3,1,2,144424,1.0,13049.73741543293,0.0,0,1,1.0,1.0,1.0,False,False,False,False,1,78564,0.5439816097047582,0.5439816097047582,nan,0.7795046077083652,1.0,1.0,0.9733809232711792,"{""Drishti_GS"": 0.20054987016954332, ""REFUGE"": 0.4766305177944097, ""RIM_ONE_r3"": 0.32281961203604703}",0.12309709281604807
2,R0,1,RIM_ONE_r3,2,2,57784,1.0,4333.87760835886,0.0,0,1,1.0,1.0,1.0,False,False,False,False,0,22443,0.3883947113387789,0.3883947113387789,nan,0.9243416655527336,1.0,1.0,0.9431796073913574,"{""Drishti_GS"": 0.14801942699282628, ""REFUGE"": 0.5834335873100744, ""RIM_ONE_r3"": 0.26854698569709934}",0.07325223900548056
2,R0,1,RIM_ONE_r3,2,2,57784,1.0,4333.87760835886,0.0,0,1,1.0,1.0,1.0,False,False,False,False,1,35341,0.6116052886612211,0.6116052886612211,nan,0.784584476953114,1.0,1.0,0.9217309355735779,"{""Drishti_GS"": 0.19348631900625335, ""REFUGE"": 0.6086132254322175, ""RIM_ONE_r3"": 0.1979004555615291}",0.11827622308367053
2,R0,2,Drishti_GS,1,2,162715,1.0,8993.911821186543,0.0,1,0,1.0,1.0,1.0,False,False,False,False,0,91035,0.5594751559475156,0.5594751559475156,nan,0.7266765529741308,1.0,1.0,0.9193688035011292,"{""Drishti_GS"": 0.1529741308288021, ""REFUGE"": 0.6687318064480694, ""RIM_ONE_r3"": 0.17829406272312848}",0.14084692700609655
2,R0,2,Drishti_GS,1,2,162715,1.0,8993.911821186543,0.0,1,0,1.0,1.0,1.0,False,False,False,False,1,71680,0.44052484405248443,0.44052484405248443,nan,0.7550502232142857,1.0,1.0,0.9605703353881836,"{""Drishti_GS"": 0.20048828125, ""REFUGE"": 0.4928431919642857, ""RIM_ONE_r3"": 0.30666852678571427}",0.145703125
2,R0,2,Drishti_GS,2,2,79023,1.0,6578.681733250618,0.0,0,1,1.0,1.0,1.0,False,False,False,False,0,30553,0.38663427103501513,0.38663427103501513,nan,0.8312767976958073,1.0,1.0,0.9761383533477783,"{""Drishti_GS"": 0.3255654109252774, ""REFUGE"": 0.2870749189932249, ""RIM_ONE_r3"": 0.38735967008149774}",0.08405066605570648
2,R0,2,Drishti_GS,2,2,79023,1.0,6578.681733250618,0.0,0,1,1.0,1.0,1.0,False,False,False,False,1,48470,0.6133657289649849,0.6133657289649849,nan,0.7027645966577264,1.0,1.0,0.9175952076911926,"{""Drishti_GS"": 0.20930472457190014, ""REFUGE"": 0.5169795749948422, ""RIM_ONE_r3"": 0.27371570043325766}",0.11338972560346607
2,R1,0,REFUGE,1,2,180064,0.8005764617025057,12426.797992050648,0.0015440564121085593,0,1,0.7083636952473484,0.8857457241445619,0.8848170401374809,False,False,False,False,0,86457,0.4801459481073396,0.4248413166383407,0.7021638029463366,0.6685866962767618,0.7083636952473484,0.7083636952473484,0.877536416053772,"{""Drishti_GS"": 0.18871809107417561, ""REFUGE"": 0.48370866442277666, ""RIM_ONE_r3"": 0.32757324450304776}",0.20162624194686377
2,R1,0,REFUGE,1,2,180064,0.8005764617025057,12426.797992050648,0.0015440564121085593,0,1,0.7083636952473484,0.8857457241445619,0.8848170401374809,False,False,False,False,1,93607,0.5198540518926604,0.5751586833616593,0.29783619705366343,0.8184003333084064,0.8857457241445619,0.7083636952473484,0.9709248542785645,"{""Drishti_GS"": 0.1487709252513167, ""REFUGE"": 0.7216767976753875, ""RIM_ONE_r3"": 0.1295522770732958}",0.09612528977533731
2,R1,0,REFUGE,2,2,80430,0.8011935844834017,7825.945344507694,0.0004811266655853387,1,0,0.7496249935343713,0.8489368834402835,0.935635292209334,False,False,False,False,0,41764,0.5192589829665548,0.5502017380509001,0.39455909943714823,0.7169571880088114,0.8489368834402835,0.7496249935343713,0.8180071115493774,"{""Drishti_GS"": 0.20615841394502443, ""REFUGE"": 0.2852456661239345, ""RIM_ONE_r3"": 0.5085959199310411}",0.08921559237620917
2,R1,0,REFUGE,2,2,80430,0.8011935844834017,7825.945344507694,0.0004811266655853387,1,0,0.7496249935343713,0.8489368834402835,0.935635292209334,False,False,False,False,1,38666,0.48074101703344524,0.44979826194909994,0.6054409005628518,0.7781513474370247,0.7496249935343713,0.7496249935343713,0.975714385509491,"{""Drishti_GS"": 0.10968292556768221, ""REFUGE"": 0.7366678735840273, ""RIM_ONE_r3"": 0.15364920084829048}",0.1457869963275229
2,R1,1,RIM_ONE_r3,1,2,161495,0.8006687513545311,12327.599979996681,0.0013614731013256807,1,0,0.8903364751864505,0.7224888147066324,1.1119910370927104,False,False,False,False,0,86274,0.5342208737112604,0.4820577863020479,0.7437482526171911,0.7684934047337553,0.7224888147066324,0.8903364751864505,0.9669628143310547,"{""Drishti_GS"": 0.21006328673760344, ""REFUGE"": 0.5462016366460347, ""RIM_ONE_r3"": 0.24373507661636182}",0.12376845863180101
