seed,variant,trained_through_site_index,trained_through_site,class,k,candidate_count,overall_admission_rate,objective,mode_jsd,smallest_cluster,largest_cluster,smallest_cluster_admission_rate,largest_cluster_admission_rate,smallest_cluster_retention_ratio,criterion_jsd,criterion_admission_gap,criterion_retention,mode_coverage_problem,cluster,cluster_occupancy,candidate_proportion,admitted_proportion,deferred_proportion,cluster_accuracy,cluster_admission_rate,smallest_cluster_retention,cluster_to_anchor_cosine,site_origin_composition,boundary_composition
1,R0,1,RIM_ONE_r3,2,4,45357,1.0,2986.19442909956,0.0,3,2,1.0,1.0,1.0,False,False,False,False,3,6701,0.14773904799700158,0.14773904799700158,nan,0.983584539620952,1.0,1.0,0.7386747598648071,"{""Drishti_GS"": 0.12236979555290255, ""REFUGE"": 0.6831816146843754, ""RIM_ONE_r3"": 0.19444858976272197}",0.015818534547082524
1,R0,2,Drishti_GS,1,4,174616,1.0,5611.616511821747,0.0,2,1,1.0,1.0,1.0,False,False,False,False,0,52827,0.302532413982682,0.302532413982682,nan,0.7335264164158479,1.0,1.0,0.947708010673523,"{""Drishti_GS"": 0.1612433036136824, ""REFUGE"": 0.6391996516932629, ""RIM_ONE_r3"": 0.19955704469305469}",0.15582940541768414
1,R0,2,Drishti_GS,1,4,174616,1.0,5611.616511821747,0.0,2,1,1.0,1.0,1.0,False,False,False,False,1,61766,0.35372474458239794,0.35372474458239794,nan,0.6509082666839362,1.0,1.0,0.8829123973846436,"{""Drishti_GS"": 0.18652656801476541, ""REFUGE"": 0.6334067286209242, ""RIM_ONE_r3"": 0.18006670336431047}",0.19274358061069197
1,R0,2,Drishti_GS,1,4,174616,1.0,5611.616511821747,0.0,2,1,1.0,1.0,1.0,False,False,False,False,2,26826,0.15362853346772345,0.15362853346772345,nan,0.8371728919704764,1.0,1.0,0.8835662603378296,"{""Drishti_GS"": 0.15022739133676286, ""REFUGE"": 0.48773577872213525, ""RIM_ONE_r3"": 0.3620368299411019}",0.10187877432341758
1,R0,2,Drishti_GS,1,4,174616,1.0,5611.616511821747,0.0,2,1,1.0,1.0,1.0,False,False,False,False,3,33197,0.19011430796719658,0.19011430796719658,nan,0.7681115763472603,1.0,1.0,0.9906671643257141,"{""Drishti_GS"": 0.18839051721541103, ""REFUGE"": 0.4146157785342049, ""RIM_ONE_r3"": 0.39699370425038405}",0.13359640931409464
1,R0,2,Drishti_GS,2,4,90384,1.0,3943.3688448667526,0.0,2,0,1.0,1.0,1.0,False,False,False,False,0,32198,0.35623561692334926,0.35623561692334926,nan,0.6495745077333996,1.0,1.0,0.9087470769882202,"{""Drishti_GS"": 0.2263184048698677, ""REFUGE"": 0.5665258711721225, ""RIM_ONE_r3"": 0.20715572395800982}",0.142275917758867
1,R0,2,Drishti_GS,2,4,90384,1.0,3943.3688448667526,0.0,2,0,1.0,1.0,1.0,False,False,False,False,1,24078,0.2663967073818375,0.2663967073818375,nan,0.9198853725392474,1.0,1.0,0.960201621055603,"{""Drishti_GS"": 0.22888113630700224, ""REFUGE"": 0.5507101918764017, ""RIM_ONE_r3"": 0.22040867181659607}",0.054655702300855556
1,R0,2,Drishti_GS,2,4,90384,1.0,3943.3688448667526,0.0,2,0,1.0,1.0,1.0,False,False,False,False,2,15527,0.1717892547353514,0.1717892547353514,nan,0.7780640175178721,1.0,1.0,0.9223964214324951,"{""Drishti_GS"": 0.14754943002511753, ""REFUGE"": 0.37045147163006376, ""RIM_ONE_r3"": 0.4819990983448187}",0.09538223739292845
1,R0,2,Drishti_GS,2,4,90384,1.0,3943.3688448667526,0.0,2,0,1.0,1.0,1.0,False,False,False,False,3,18581,0.20557842095946186,0.20557842095946186,nan,0.5181637156234864,1.0,1.0,0.8437983989715576,"{""Drishti_GS"": 0.21156019589903666, ""REFUGE"": 0.4740864323771595, ""RIM_ONE_r3"": 0.3143533717238039}",0.1549432215704214
1,R1,0,REFUGE,1,4,208482,0.8005247455415815,7073.970071196556,0.016800811756898102,1,2,0.708949459280512,0.9974125833235878,0.8856059268984674,False,True,False,True,0,41442,0.19877975076985063,0.08019413403637017,0.6746819919686441,0.6021910139472033,0.32295738622653347,0.708949459280512,0.7992370128631592,"{""Drishti_GS"": 0.16965880025095315, ""REFUGE"": 0.5455817769412673, ""RIM_ONE_r3"": 0.28475942280777955}",0.2931567009314222
1,R1,0,REFUGE,1,4,208482,0.8005247455415815,7073.970071196556,0.016800811756898102,1,2,0.708949459280512,0.9974125833235878,0.8856059268984674,False,True,False,True,1,36248,0.17386632898763443,0.15397705143952783,0.2536850458075841,0.584859854336791,0.708949459280512,0.708949459280512,0.8649165630340576,"{""Drishti_GS"": 0.17063010372986095, ""REFUGE"": 0.5825976605605826, ""RIM_ONE_r3"": 0.2467722357095564}",0.17154049878613992
1,R1,0,REFUGE,1,4,208482,0.8005247455415815,7073.970071196556,0.016800811756898102,1,2,0.708949459280512,0.9974125833235878,0.8856059268984674,False,True,False,True,2,68408,0.32812425053481836,0.40882590850534767,0.004256137735349989,0.8615658987252953,0.9974125833235878,0.708949459280512,0.9835009574890137,"{""Drishti_GS"": 0.12001520290024559, ""REFUGE"": 0.698792538884341, ""RIM_ONE_r3"": 0.1811922582154134}",0.06677581569407087
1,R1,0,REFUGE,1,4,208482,0.8005247455415815,7073.970071196556,0.016800811756898102,1,2,0.708949459280512,0.9974125833235878,0.8856059268984674,False,True,False,True,3,62384,0.2992296697076966,0.3570029060187543,0.06737682448842186,0.796229802513465,0.9550846370864324,0.708949459280512,0.9806057810783386,"{""Drishti_GS"": 0.15973647088997178, ""REFUGE"": 0.583803539369069, ""RIM_ONE_r3"": 0.25645998974095924}",0.14042062067196717
1,R1,0,REFUGE,2,4,57314,0.801723837107862,3223.058210372925,0.0063723713226711085,0,3,0.5995727289615456,0.9585963714951943,0.747854437164353,False,True,False,True,0,10766,0.1878424119761315,0.14047878128400434,0.3793558606124604,0.7741036596693294,0.5995727289615456,0.5995727289615456,0.8651483058929443,"{""Drishti_GS"": 0.17759613598365223, ""REFUGE"": 0.5728218465539662, ""RIM_ONE_r3"": 0.24958201746238157}",0.18307635147687162
1,R1,0,REFUGE,2,4,57314,0.801723837107862,3223.058210372925,0.0063723713226711085,0,3,0.5995727289615456,0.9585963714951943,0.747854437164353,False,True,False,True,1,13719,0.2393656000279164,0.28968443960826984,0.03590285110876452,0.9824331219476639,0.9702602230483272,0.5995727289615456,0.8433036804199219,"{""Drishti_GS"": 0.11553320212843501, ""REFUGE"": 0.7684233544719002, ""RIM_ONE_r3"": 0.1160434433996647}",0.023689773307092352
1,R1,0,REFUGE,2,4,57314,0.801723837107862,3223.058210372925,0.0063723713226711085,0,3,0.5995727289615456,0.9585963714951943,0.747854437164353,False,True,False,True,2,15246,0.2660083051261472,0.20302502720348203,0.5206793382611756,0.7696444969172241,0.6118982028072937,0.5995727289615456,0.8229190111160278,"{""Drishti_GS"": 0.2230749048930867, ""REFUGE"": 0.5277449822904369, ""RIM_ONE_r3"": 0.24918011281647645}",0.1669290305653942
1,R1,0,REFUGE,2,4,57314,0.801723837107862,3223.058210372925,0.0063723713226711085,0,3,0.5995727289615456,0.9585963714951943,0.747854437164353,False,True,False,True,3,17583,0.30678368286980495,0.36681175190424375,0.06406195001759944,0.9461411590741057,0.9585963714951943,0.5995727289615456,0.9985324144363403,"{""Drishti_GS"": 0.13325371097082409, ""REFUGE"": 0.6544958198259683, ""RIM_ONE_r3"": 0.21225046920320764}",0.07353693908889268
1,R1,1,RIM_ONE_r3,1,4,151047,0.8006117301237363,3948.27004134655,0.006812497911692569,1,3,0.847752682524199,0.9326536614057446,1.058881166271667,False,False,False,False,0,44971,0.2977285215859964,0.19842884313239065,0.6964505096789189,0.7508394298547953,0.533588312468035,0.847752682524199,0.9147235155105591,"{""Drishti_GS"": 0.1659069177914656, ""REFUGE"": 0.5633630561917681, ""RIM_ONE_r3"": 0.2707300260167664}",0.1399568610882569
1,R1,1,RIM_ONE_r3,1,4,151047,0.8006117301237363,3948.27004134655,0.006812497911692569,1,3,0.847752682524199,0.9326536614057446,1.058881166271667,False,False,False,False,1,26654,0.17646163114792085,0.18685189779211114,0.13474117607995484,0.551324379080063,0.847752682524199,0.847752682524199,0.9565759897232056,"{""Drishti_GS"": 0.09165603661739326, ""REFUGE"": 0.6712313348840699, ""RIM_ONE_r3"": 0.23711262849853681}",0.15641179560291138
1,R1,1,RIM_ONE_r3,1,4,151047,0.8006117301237363,3948.27004134655,0.006812497911692569,1,3,0.847752682524199,0.9326536614057446,1.058881166271667,False,False,False,False,2,28417,0.18813349487245692,0.22135119490614405,0.05475312946176578,0.698455150086216,0.9419713551747193,0.847752682524199,0.9335014224052429,"{""Drishti_GS"": 0.168420311785199, ""REFUGE"": 0.531970299468628, ""RIM_ONE_r3"": 0.29960938874617304}",0.1230953302600556
1,R1,1,RIM_ONE_r3,1,4,151047,0.8006117301237363,3948.27004134655,0.006812497911692569,1,3,0.847752682524199,0.9326536614057446,1.058881166271667,False,False,False,False,3,51005,0.3376763523936258,0.39336806416935416,0.1140551847793605,0.8264287814920106,0.9326536614057446,0.847752682524199,0.9952405691146851,"{""Drishti_GS"": 0.08387412998725616, ""REFUGE"": 0.7004999509851976, ""RIM_ONE_r3"": 0.21562591902754633}",0.10148024703460445
1,R1,1,RIM_ONE_r3,2,4,45602,0.802289373273102,2590.9514592289925,0.003951312878403099,0,1,0.7721005677210057,0.8076661759710112,0.9623716746628027,False,False,False,False,0,4932,0.10815315117757993,0.10408352921882687,0.12466725820763087,0.8550283860502839,0.7721005677210057,0.7721005677210057,0.8700045347213745,"{""Drishti_GS"": 0.45012165450121655, ""REFUGE"": 0.11597729115977291, ""RIM_ONE_r3"": 0.43390105433901055}",0.062246553122465534
1,R1,1,RIM_ONE_r3,2,4,45602,0.802289373273102,2590.9514592289925,0.003951312878403099,0,1,0.7721005677210057,0.8076661759710112,0.9623716746628027,False,False,False,False,1,17662,0.3873075742292005,0.38990324167714424,0.3767746228926353,0.897293624731061,0.8076661759710112,0.7721005677210057,0.9826356172561646,"{""Drishti_GS"": 0.13871588721549089, ""REFUGE"": 0.6079719171101801, ""RIM_ONE_r3"": 0.25331219567432905}",0.11448307099988676
1,R1,1,RIM_ONE_r3,2,4,45602,0.802289373273102,2590.9514592289925,0.003951312878403099,0,1,0.7721005677210057,0.8076661759710112,0.9623716746628027,False,False,False,False,2,10297,0.22580149993421342,0.16509047176515607,0.4721606033717835,0.820433135864815,0.5865786151306206,0.7721005677210057,0.9257735013961792,"{""Drishti_GS"": 0.227639118189764, ""REFUGE"": 0.4001165387977081, ""RIM_ONE_r3"": 0.3722443430125279}",0.11090608915218024
1,R1,1,RIM_ONE_r3,2,4,45602,0.802289373273102,2590.9514592289925,0.003951312878403099,0,1,0.7721005677210057,0.8076661759710112,0.9623716746628027,False,False,False,False,3,12711,0.2787377746590062,0.3409227573388728,0.026397515527950312,0.9738022185508615,0.9812760601054205,0.7721005677210057,0.8773255944252014,"{""Drishti_GS"": 0.13035953111478246, ""REFUGE"": 0.7016757139485486, ""RIM_ONE_r3"": 0.16796475493666901}",0.03201951066005822
1,R1,2,Drishti_GS,1,4,164385,0.8006083280104632,4544.410740494728,0.002295737671193035,2,1,0.6679656775116196,0.7897084116635334,0.8343226695774391,False,False,False,False,0,45508,0.2768379110016121,0.3338018965412437,0.048113006071330504,0.8108464445811725,0.96534675221939,0.6679656775116196,0.9932496547698975,"{""Drishti_GS"": 0.2239606223081656, ""REFUGE"": 0.43763733848993586, ""RIM_ONE_r3"": 0.33840203920189854}",0.1327239166739914
1,R1,2,Drishti_GS,1,4,164385,0.8006083280104632,4544.410740494728,0.002295737671193035,2,1,0.6679656775116196,0.7897084116635334,0.8343226695774391,False,False,False,False,1,50002,0.30417617179183015,0.300034952282536,0.3208042224730756,0.8396864125434983,0.7897084116635334,0.6679656775116196,0.9318655133247375,"{""Drishti_GS"": 0.13227470901163954, ""REFUGE"": 0.5692772289108435, ""RIM_ONE_r3"": 0.2984480620775169}",0.12949482020719172
1,R1,2,Drishti_GS,1,4,164385,0.8006083280104632,4544.410740494728,0.002295737671193035,2,1,0.6679656775116196,0.7897084116635334,0.8343226695774391,False,False,False,False,2,27970,0.1701493445265687,0.14195945535225823,0.28333892668639593,0.6458705756167322,0.6679656775116196,0.6679656775116196,0.9130086898803711,"{""Drishti_GS"": 0.2362531283518055, ""REFUGE"": 0.5158383982838756, ""RIM_ONE_r3"": 0.24790847336431893}",0.1805148373257061
1,R1,2,Drishti_GS,1,4,164385,0.8006083280104632,4544.410740494728,0.002295737671193035,2,1,0.6679656775116196,0.7897084116635334,0.8343226695774391,False,False,False,False,3,40905,0.24883657267998904,0.22420369582396207,0.3477438447691979,0.5871898300941205,0.721354357657988,0.6679656775116196,0.8426597118377686,"{""Drishti_GS"": 0.15531108666422197, ""REFUGE"": 0.6125901479036793, ""RIM_ONE_r3"": 0.23209876543209876}",0.17648209265370982
1,R1,2,Drishti_GS,2,4,96563,0.8010728747035614,2527.1507778167725,0.005546224279332809,1,0,0.9708443527059278,0.5967405074126065,1.2119301294095006,False,False,False,False,0,29207,0.3024657477501735,0.22531478656565918,0.6131500858972356,0.4548909507994659,0.5967405074126065,0.9708443527059278,0.9134825468063354,"{""Drishti_GS"": 0.17660149964049715, ""REFUGE"": 0.5305577430068135, ""RIM_ONE_r3"": 0.29284075735268944}",0.17410209881192865
1,R1,2,Drishti_GS,2,4,96563,0.8010728747035614,2527.1507778167725,0.005546224279332809,1,0,0.9708443527059278,0.5967405074126065,1.2119301294095006,False,False,False,False,1,15503,0.16054803599722461,0.1945730020425576,0.02353063668072258,0.8833774108237116,0.9708443527059278,0.9708443527059278,0.9644485116004944,"{""Drishti_GS"": 0.2897503708959556, ""REFUGE"": 0.464168225504741, ""RIM_ONE_r3"": 0.24608140359930336}",0.09088563503837967
1,R1,2,Drishti_GS,2,4,96563,0.8010728747035614,2527.1507778167725,0.005546224279332809,1,0,0.9708443527059278,0.5967405074126065,1.2119301294095006,False,False,False,False,2,23128,0.23951202841668134,0.21714455619618894,0.32958509032224476,0.636501210653753,0.7262625389138706,0.9708443527059278,0.8394962549209595,"{""Drishti_GS"": 0.19353164994811484, ""REFUGE"": 0.5830594949844344, ""RIM_ONE_r3"": 0.2234088550674507}",0.10978035281909373
1,R1,2,Drishti_GS,2,4,96563,0.8010728747035614,2527.1507778167725,0.005546224279332809,1,0,0.9708443527059278,0.5967405074126065,1.2119301294095006,False,False,False,False,3,28725,0.2974741878359206,0.36296765519559426,0.03373418709979697,0.8682332463011314,0.9774412532637076,0.9708443527059278,0.9839752912521362,"{""Drishti_GS"": 0.17928633594429938, ""REFUGE"": 0.6823324630113142, ""RIM_ONE_r3"": 0.13838120104438642}",0.10186248912097476
2,R0,0,REFUGE,1,4,179051,1.0,7365.145244002342,0.0,2,3,1.0,1.0,1.0,False,False,False,False,0,34834,0.19454792210040714,0.19454792210040714,nan,0.8292759947178044,1.0,1.0,0.8832850456237793,"{""Drishti_GS"": 0.18387207900327265, ""REFUGE"": 0.7090199230636735, ""RIM_ONE_r3"": 0.10710799793305391}",0.11193087213641845
2,R0,0,REFUGE,1,4,179051,1.0,7365.145244002342,0.0,2,3,1.0,1.0,1.0,False,False,False,False,1,54979,0.30705776566453136,0.30705776566453136,nan,0.8335728187125994,1.0,1.0,0.9928937554359436,"{""Drishti_GS"": 0.17774059186234745, ""REFUGE"": 0.6797504501718838, ""RIM_ONE_r3"": 0.14250895796576873}",0.0941450371960203
2,R0,0,REFUGE,1,4,179051,1.0,7365.145244002342,0.0,2,3,1.0,1.0,1.0,False,False,False,False,2,32514,0.18159071996246878,0.18159071996246878,nan,0.7147997785569293,1.0,1.0,0.9459246397018433,"{""Drishti_GS"": 0.15002768038383466, ""REFUGE"": 0.5579442701605463, ""RIM_ONE_r3"": 0.2920280494556191}",0.15187303930614504
2,R0,0,REFUGE,1,4,179051,1.0,7365.145244002342,0.0,2,3,1.0,1.0,1.0,False,False,False,False,3,56724,0.31680359227259275,0.31680359227259275,nan,0.6308969748254707,1.0,1.0,0.8726979494094849,"{""Drishti_GS"": 0.17805514420703758, ""REFUGE"": 0.5037197658839292, ""RIM_ONE_r3"": 0.3182250899090332}",0.2190783442634511
2,R0,0,REFUGE,2,4,83845,1.0,4855.5416768193245,0.0,0,2,1.0,1.0,1.0,False,False,False,False,0,17005,0.2028147176337289,0.2028147176337289,nan,0.6342840341076154,1.0,1.0,0.9032427072525024,"{""Drishti_GS"": 0.13360776242281683, ""REFUGE"": 0.6346956777418407, ""RIM_ONE_r3"": 0.23169655983534254}",0.1722434578065275
2,R0,0,REFUGE,2,4,83845,1.0,4855.5416768193245,0.0,0,2,1.0,1.0,1.0,False,False,False,False,1,19888,0.23719959448983244,0.23719959448983244,nan,0.7139481094127111,1.0,1.0,0.7982337474822998,"{""Drishti_GS"": 0.23149637972646822, ""REFUGE"": 0.2613133547868061, ""RIM_ONE_r3"": 0.5071902654867256}",0.07773531777956556
2,R0,0,REFUGE,2,4,83845,1.0,4855.5416768193245,0.0,0,2,1.0,1.0,1.0,False,False,False,False,2,25938,0.3093565507782217,0.3093565507782217,nan,0.8416608836456164,1.0,1.0,0.9594504833221436,"{""Drishti_GS"": 0.11851337805536279, ""REFUGE"": 0.5457244197702213, ""RIM_ONE_r3"": 0.33576220217441594}",0.07942015575603362
2,R0,0,REFUGE,2,4,83845,1.0,4855.5416768193245,0.0,0,2,1.0,1.0,1.0,False,False,False,False,3,21014,0.25062913709821694,0.25062913709821694,nan,0.6471875892262301,1.0,1.0,0.9471824169158936,"{""Drishti_GS"": 0.18135528695155612, ""REFUGE"": 0.5093747025792329, ""RIM_ONE_r3"": 0.309270010469211}",0.13605215570572
2,R0,1,RIM_ONE_r3,1,4,144424,1.0,8490.176639974117,0.0,1,3,1.0,1.0,1.0,False,False,False,False,0,45968,0.3182850495762477,0.3182850495762477,nan,0.8148712147580925,1.0,1.0,0.9426755905151367,"{""Drishti_GS"": 0.1700095718760877, ""REFUGE"": 0.5778367560041768, ""RIM_ONE_r3"": 0.2521536721197355}",0.1285024364775496
2,R0,1,RIM_ONE_r3,1,4,144424,1.0,8490.176639974117,0.0,1,3,1.0,1.0,1.0,False,False,False,False,1,19447,0.13465213537916135,0.13465213537916135,nan,0.7366688949452358,1.0,1.0,0.9216145277023315,"{""Drishti_GS"": 0.28302565948475344, ""REFUGE"": 0.14356970226770197, ""RIM_ONE_r3"": 0.5734046382475446}",0.10346068802385971
2,R0,1,RIM_ONE_r3,1,4,144424,1.0,8490.176639974117,0.0,1,3,1.0,1.0,1.0,False,False,False,False,2,28626,0.19820805406303663,0.19820805406303663,nan,0.8002165863201286,1.0,1.0,0.8267533779144287,"{""Drishti_GS"": 0.13155872283937678, ""REFUGE"": 0.7404806818975757, ""RIM_ONE_r3"": 0.12796059526304757}",0.11950674212254593
2,R0,1,RIM_ONE_r3,1,4,144424,1.0,8490.176639974117,0.0,1,3,1.0,1.0,1.0,False,False,False,False,3,50383,0.3488547609815543,0.3488547609815543,nan,0.7194093245737649,1.0,1.0,0.9093669652938843,"{""Drishti_GS"": 0.18204553123077227, ""REFUGE"": 0.6093722088799793, ""RIM_ONE_r3"": 0.20858225988924836}",0.12414901851815097
2,R0,1,RIM_ONE_r3,2,4,57784,1.0,2940.471755504608,0.0,3,1,1.0,1.0,1.0,False,False,False,False,0,15569,0.26943444552125156,0.26943444552125156,nan,0.7865630419423213,1.0,1.0,0.8610032200813293,"{""Drishti_GS"": 0.145995246965123, ""REFUGE"": 0.6962553792793371, ""RIM_ONE_r3"": 0.15774937375553985}",0.1308369195195581
2,R0,1,RIM_ONE_r3,2,4,57784,1.0,2940.471755504608,0.0,3,1,1.0,1.0,1.0,False,False,False,False,1,20434,0.35362730167520423,0.35362730167520423,nan,0.8021434863462856,1.0,1.0,0.9317849278450012,"{""Drishti_GS"": 0.22594695115983165, ""REFUGE"": 0.5839776842517374, ""RIM_ONE_r3"": 0.19007536458843105}",0.09978467260448272
2,R0,1,RIM_ONE_r3,2,4,57784,1.0,2940.471755504608,0.0,3,1,1.0,1.0,1.0,False,False,False,False,2,16796,0.29066869721722277,0.29066869721722277,nan,0.9500476303881876,1.0,1.0,0.9130739569664001,"{""Drishti_GS"": 0.15176232436294357, ""REFUGE"": 0.6432483924743987, ""RIM_ONE_r3"": 0.20498928316265777}",0.05822814955941891
2,R0,1,RIM_ONE_r3,2,4,57784,1.0,2940.471755504608,0.0,3,1,1.0,1.0,1.0,False,False,False,False,3,4985,0.08626955558632148,0.08626955558632148,nan,0.7781344032096289,1.0,1.0,0.9235751628875732,"{""Drishti_GS"": 0.14463390170511534, ""REFUGE"": 0.20581745235707122, ""RIM_ONE_r3"": 0.6495486459378135}",0.15446339017051153
2,R0,2,Drishti_GS,1,4,162715,1.0,5908.292479157448,0.0,2,3,1.0,1.0,1.0,False,False,False,False,0,41584,0.2555634084134837,0.2555634084134837,nan,0.7335994613312813,1.0,1.0,0.9253624677658081,"{""Drishti_GS"": 0.12211427472104655, ""REFUGE"": 0.7222489419007311, ""RIM_ONE_r3"": 0.1556367833782224}",0.14755675259715276
2,R0,2,Drishti_GS,1,4,162715,1.0,5908.292479157448,0.0,2,3,1.0,1.0,1.0,False,False,False,False,1,30195,0.185569861414129,0.185569861414129,nan,0.7952972346414969,1.0,1.0,0.9124201536178589,"{""Drishti_GS"": 0.20986918363967544, ""REFUGE"": 0.39956946514323566, ""RIM_ONE_r3"": 0.3905613512170889}",0.12316608710051333
2,R0,2,Drishti_GS,1,4,162715,1.0,5908.292479157448,0.0,2,3,1.0,1.0,1.0,False,False,False,False,2,27151,0.1668623052576591,0.1668623052576591,nan,0.6800854480497955,1.0,1.0,0.9841321110725403,"{""Drishti_GS"": 0.3186622960480277, ""REFUGE"": 0.31722588486611913, ""RIM_ONE_r3"": 0.3641118190858532}",0.17078560642333615
2,R0,2,Drishti_GS,1,4,162715,1.0,5908.292479157448,0.0,2,3,1.0,1.0,1.0,False,False,False,False,3,63785,0.3920044249147282,0.3920044249147282,nan,0.7413968801442345,1.0,1.0,0.8903720378875732,"{""Drishti_GS"": 0.12902720075252802, ""REFUGE"": 0.7132241122520969, ""RIM_ONE_r3"": 0.1577486869953751}",0.13755585168926865
2,R0,2,Drishti_GS,2,4,79023,1.0,4409.539805710316,0.0,0,1,1.0,1.0,1.0,False,False,False,False,0,8870,0.11224580185515609,0.11224580185515609,nan,0.5338218714768884,1.0,1.0,0.8781781196594238,"{""Drishti_GS"": 0.3510710259301015, ""REFUGE"": 0.19582863585118376, ""RIM_ONE_r3"": 0.45310033821871476}",0.14002254791431792
2,R0,2,Drishti_GS,2,4,79023,1.0,4409.539805710316,0.0,0,1,1.0,1.0,1.0,False,False,False,False,1,35602,0.4505270617415183,0.4505270617415183,nan,0.7338070894893546,1.0,1.0,0.8939098715782166,"{""Drishti_GS"": 0.18027077130498287, ""REFUGE"": 0.6047132183585192, ""RIM_ONE_r3"": 0.21501601033649795}",0.11257794505926633
2,R0,2,Drishti_GS,2,4,79023,1.0,4409.539805710316,0.0,0,1,1.0,1.0,1.0,False,False,False,False,2,16462,0.2083190969717677,0.2083190969717677,nan,0.739035354148949,1.0,1.0,0.9619753956794739,"{""Drishti_GS"": 0.33483173368970964, ""REFUGE"": 0.1521078848256591, ""RIM_ONE_r3"": 0.5130603814846313}",0.10642692260964647
2,R0,2,Drishti_GS,2,4,79023,1.0,4409.539805710316,0.0,0,1,1.0,1.0,1.0,False,False,False,False,3,18089,0.2289080394315579,0.2289080394315579,nan,0.9085632152136658,1.0,1.0,0.920971155166626,"{""Drishti_GS"": 0.2790646249101664, ""REFUGE"": 0.44551937641660677, ""RIM_ONE_r3"": 0.2754159986732268}",0.05870971308530046
2,R1,0,REFUGE,1,4,180064,0.8005764617025057,7711.921520233154,0.004554009177419728,3,2,0.7652576585134172,0.9648184818481849,0.9558832855090699,False,False,False,False,0,50638,0.28122223209525504,0.2874891609725643,0.25606393940237826,0.8029543030925392,0.8184169990915913,0.7652576585134172,0.9097798466682434,"{""Drishti_GS"": 0.1217662624906197, ""REFUGE"": 0.7727793356767645, ""RIM_ONE_r3"": 0.10545440183261583}",0.10934476085153443
2,R1,0,REFUGE,1,4,180064,0.8005764617025057,7711.921520233154,0.004554009177419728,3,2,0.7652576585134172,0.9648184818481849,0.9558832855090699,False,False,False,False,1,43560,0.24191398613826195,0.17279317401408206,0.51939625163608,0.630325987144169,0.5718319559228651,0.7652576585134172,0.8231280446052551,"{""Drishti_GS"": 0.17327823691460056, ""REFUGE"": 0.5274563820018365, ""RIM_ONE_r3"": 0.2992653810835629}",0.23489439853076216
2,R1,0,REFUGE,1,4,180064,0.8005764617025057,7711.921520233154,0.004554009177419728,3,2,0.7652576585134172,0.9648184818481849,0.9558832855090699,False,False,False,False,2,60600,0.3365470055091523,0.40559120391245534,0.05937230220836002,0.8255280528052805,0.9648184818481849,0.7652576585134172,0.9904879927635193,"{""Drishti_GS"": 0.1788118811881188, ""REFUGE"": 0.6571122112211221, ""RIM_ONE_r3"": 0.16407590759075907}",0.09430693069306931
2,R1,0,REFUGE,1,4,180064,0.8005764617025057,7711.921520233154,0.004554009177419728,3,2,0.7652576585134172,0.9648184818481849,0.9558832855090699,False,False,False,False,3,25266,0.14031677625733072,0.13412646110089835,0.16516750675318165,0.6438692313781367,0.7652576585134172,0.7652576585134172,0.799824595451355,"{""Drishti_GS"": 0.22528298899707117, ""REFUGE"": 0.2946647668803926, ""RIM_ONE_r3"": 0.4800522441225362}",0.195757143987968
2,R1,0,REFUGE,2,4,80430,0.8011935844834017,4932.048498868942,0.0069409493323564515,0,1,0.6231813773035888,0.6062606768548872,0.7778162348933527,False,False,False,False,0,18558,0.23073480044759417,0.17946927374301677,0.4373358348968105,0.5337859683155513,0.6231813773035888,0.6231813773035888,0.7556208372116089,"{""Drishti_GS"": 0.24388403922836513, ""REFUGE"": 0.20686496389697165, ""RIM_ONE_r3"": 0.5492509968746632}",0.10588425476883284
2,R1,0,REFUGE,2,4,80430,0.8011935844834017,4932.048498868942,0.0069409493323564515,0,1,0.6231813773035888,0.6062606768548872,0.7778162348933527,False,False,False,False,1,21659,0.26929006589581,0.2037709497206704,0.5333333333333333,0.7041414654416178,0.6062606768548872,0.6231813773035888,0.9074463844299316,"{""Drishti_GS"": 0.13140034165935638, ""REFUGE"": 0.7273650676393185, ""RIM_ONE_r3"": 0.14123459070132507}",0.19807008633824277
2,R1,0,REFUGE,2,4,80430,0.8011935844834017,4932.048498868942,0.0069409493323564515,0,1,0.6231813773035888,0.6062606768548872,0.7778162348933527,False,False,False,False,2,21153,0.2629988810145468,0.323820608317815,0.01788617886178862,0.8971304306717723,0.9864794591783671,0.6231813773035888,0.9773977994918823,"{""Drishti_GS"": 0.080792322601995, ""REFUGE"": 0.7425897035881436, ""RIM_ONE_r3"": 0.1766179738098615}",0.07181014513307805
2,R1,0,REFUGE,2,4,80430,0.8011935844834017,4932.048498868942,0.0069409493323564515,0,1,0.6231813773035888,0.6062606768548872,0.7778162348933527,False,False,False,False,3,19060,0.236976252642049,0.2929391682184978,0.011444652908067543,0.8340503672612801,0.990398740818468,0.6231813773035888,0.7748709321022034,"{""Drishti_GS"": 0.19779643231899266, ""REFUGE"": 0.26736621196222454, ""RIM_ONE_r3"": 0.5348373557187828}",0.08336831059811123
