run_name,checkpoint,checkpoint_name,method_name,site_id,site_index,route,class_id,bin,pixel_count,valid_pixel_count,coverage,accuracy,weight_sum,effective_pixel_count,score_mean,score_p10,score_p50,score_p90,weight_mean,weight_p10,weight_p50,weight_p90
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,1,0,13395,2759,0.20597237775289287,0.46248640811888364,221.29336460027844,2669.339108621633,0.01652059459501892,0.0,0.0,0.0842024803161621,0.01652059459501892,0.0,0.0,0.0842024803161621
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,1,1,13395,13395,1.0,0.5782754759238522,2454.1093228906393,12501.502117302798,0.183210849039988,0.11617392152547837,0.18289658427238464,0.25164581537246705,0.183210849039988,0.11617392152547837,0.18289658427238464,0.25164581537246705
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,1,2,13395,13395,1.0,0.6746547219111608,4911.48487791419,13088.180314175017,0.3666655377315558,0.28906903266906736,0.3667445778846741,0.4440131545066834,0.3666655377315558,0.28906903266906736,0.3667445778846741,0.4440131545066834
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,1,3,13395,13395,1.0,0.753564762971258,7220.829735159874,13318.27518895589,0.5390690358462019,0.4795474410057068,0.5418410301208496,0.5928360342979431,0.5390690358462019,0.4795474410057068,0.5418410301208496,0.5928360342979431
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,1,4,13395,13395,1.0,0.828742067935797,8644.46307450533,13380.844241339313,0.6453499868984941,0.614325225353241,0.6477236151695251,0.6722110152244568,0.6453499868984941,0.614325225353241,0.6477236151695251,0.6722110152244568
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,1,5,13394,13394,1.0,0.8709870091085561,9306.126124560833,13391.870079866476,0.6947981278602982,0.6817012369632721,0.695953905582428,0.7058077454566956,0.6947981278602982,0.6817012369632721,0.695953905582428,0.7058077454566956
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,1,6,13394,13394,1.0,0.9019710318052859,9575.221570551395,13393.666647984277,0.7148888734173059,0.7095599234104156,0.7153497040271759,0.7194075882434845,0.7148888734173059,0.7095599234104156,0.7153497040271759,0.7194075882434845
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,1,7,13394,13394,1.0,0.9197401821711214,9688.599989056587,13393.934579296701,0.7233537396637739,0.720996618270874,0.7235248982906342,0.7254051387310028,0.7233537396637739,0.720996618270874,0.7235248982906342,0.7254051387310028
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,1,8,13394,13394,1.0,0.9372853516499925,9742.813165903091,13393.981838549817,0.7274013114755182,0.7261567890644074,0.7274606823921204,0.7285122215747833,0.7274013114755182,0.7261567890644074,0.7274606823921204,0.7285122215747833
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,1,9,13394,13394,1.0,0.9040615200836195,9841.189379692078,13375.103715730558,0.7347461086824009,0.7289491891860962,0.729738175868988,0.7305353283882141,0.7347461086824009,0.7289491891860962,0.729738175868988,0.7305353283882141
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,2,0,4226,1558,0.36867013724562236,0.5121951219512195,169.5369197865948,1478.1684242919916,0.040117586319591766,0.0,0.0,0.12815729528665543,0.040117586319591766,0.0,0.0,0.12815729528665543
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,2,1,4226,4226,1.0,0.626360624704212,977.9761877059937,4033.7178838570453,0.2314188801954552,0.16286179423332214,0.22956287115812302,0.30167096853256226,0.2314188801954552,0.16286179423332214,0.22956287115812302,0.30167096853256226
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,2,2,4226,4226,1.0,0.6973497397065783,1782.5511813163757,4152.330804587748,0.42180576936024033,0.34245172142982483,0.4235338121652603,0.49789050221443176,0.42180576936024033,0.34245172142982483,0.4235338121652603,0.49789050221443176
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,2,3,4226,4226,1.0,0.7879791765262659,2457.1462356448174,4210.414393662062,0.5814354556660714,0.5298086106777191,0.5840068757534027,0.6275165677070618,0.5814354556660714,0.5298086106777191,0.5840068757534027,0.6275165677070618
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,2,4,4226,4226,1.0,0.8596781826786559,2827.2255291342735,4223.4537553887,0.6690074607511296,0.6445636749267578,0.6708379685878754,0.6897188127040863,0.6690074607511296,0.6445636749267578,0.6708379685878754,0.6897188127040863
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,2,5,4225,4225,1.0,0.9133727810650888,2986.2803558707237,4224.63141760189,0.7068119185492837,0.6968991160392761,0.7077040672302246,0.7150872468948364,0.7068119185492837,0.6968991160392761,0.7077040672302246,0.7150872468948364
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,2,6,4225,4225,1.0,0.9431952662721893,3049.3867221474648,4224.946432021848,0.7217483366029502,0.717869508266449,0.7220961451530457,0.7249575972557067,0.7217483366029502,0.717869508266449,0.7220961451530457,0.7249575972557067
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,2,7,4225,4225,1.0,0.9666272189349112,3073.867932200432,4224.992145487164,0.727542705846256,0.7260472536087036,0.7276747226715088,0.7287855744361877,0.727542705846256,0.7260472536087036,0.7276747226715088,0.7287855744361877
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,2,8,4225,4225,1.0,0.9846153846153847,3083.257926285267,4224.9988574007475,0.7297651896533176,0.7291972756385803,0.7298182249069214,0.730238389968872,0.7297651896533176,0.7291972756385803,0.7298182249069214,0.730238389968872
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,2,9,4225,4225,1.0,0.9789349112426036,3091.391026377678,4224.0356870962105,0.7316901837580303,0.7303951978683472,0.7306240200996399,0.7307818055152893,0.7316901837580303,0.7303951978683472,0.7306240200996399,0.7307818055152893
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,0,0,52815,50493,0.9560352172678216,0.9138098350266374,6841.871468599886,47734.32942876593,0.12954409672630665,0.08659736812114717,0.13183729350566864,0.1802787572145462,0.12954409672630665,0.08659736812114717,0.13183729350566864,0.1802787572145462
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,0,1,52814,52814,1.0,0.9715227023137805,14510.19725227356,51198.56286253821,0.2747414937757708,0.20884462296962739,0.2729544937610626,0.343941530585289,0.2747414937757708,0.20884462296962739,0.2729544937610626,0.343941530585289
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,0,2,52814,52814,1.0,0.9828454576438066,23767.589760392904,52188.186454468996,0.4500244208049552,0.38033067286014555,0.45165401697158813,0.5167109310626984,0.4500244208049552,0.38033067286014555,0.45165401697158813,0.5167109310626984
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,0,3,52814,52814,1.0,0.9873139697807399,31295.213403880596,52660.11601011492,0.5925552581489869,0.5456975162029266,0.5953815877437592,0.634190845489502,0.5925552581489869,0.5456975162029266,0.5953815877437592,0.634190845489502
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,0,4,52814,52814,1.0,0.988942325898436,35522.2339707613,52786.56856094845,0.6725912441920949,0.6497953712940217,0.6743775606155396,0.6920761704444885,0.6725912441920949,0.6497953712940217,0.6743775606155396,0.6920761704444885
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,0,5,52814,52814,1.0,0.9908168288711326,37407.0181363225,52809.821962565096,0.7082784514773072,0.6988267481327057,0.7091208696365356,0.7161813676357269,0.7082784514773072,0.6988267481327057,0.7091208696365356,0.7161813676357269
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,0,6,52814,52814,1.0,0.9929942818192146,38155.46290320158,52813.410808699766,0.7224497842087625,0.7188216388225556,0.7227846086025238,0.7254649043083191,0.7224497842087625,0.7188216388225556,0.7227846086025238,0.7254649043083191
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,0,7,52814,52814,1.0,0.9935055099026773,38438.99627447128,52813.91868683085,0.7278183109492045,0.7264586687088013,0.7279445827007294,0.7289448976516724,0.7278183109492045,0.7264586687088013,0.7279445827007294,0.7289448976516724
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,0,8,52814,52814,1.0,0.9951717347672966,38544.90031886101,52813.988706880904,0.7298235376767714,0.7293156385421753,0.7298697233200073,0.730245053768158,0.7298235376767714,0.7293156385421753,0.7298697233200073,0.730245053768158
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,0,9,52814,52814,1.0,0.993429772408831,38588.063932061195,52813.12937277599,0.7306408136490551,0.7303849458694458,0.730597734451294,0.7307520508766174,0.7306408136490551,0.7303849458694458,0.730597734451294,0.7307520508766174
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,1,0,3667,978,0.26670302699754567,0.523517382413088,89.42429960891604,925.1398430008317,0.02438622841803001,0.0,0.0,0.10118013918399811,0.02438622841803001,0.0,0.0,0.10118013918399811
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,1,1,3667,3667,1.0,0.6373056994818653,833.8552407473326,3426.7721526888736,0.22739439344077791,0.14422378838062286,0.22716085612773895,0.3117144048213959,0.22739439344077791,0.14422378838062286,0.22716085612773895,0.3117144048213959
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,1,2,3667,3667,1.0,0.7199345514044178,1560.4560182392597,3611.2617642052896,0.4255402285899263,0.3500686585903168,0.4279051423072815,0.49574955701828005,0.4255402285899263,0.3500686585903168,0.4279051423072815,0.49574955701828005
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,1,3,3666,3666,1.0,0.75177304964539,2096.4092460870743,3654.0313466531798,0.5718519492872544,0.5249896943569183,0.5742456316947937,0.6158785820007324,0.5718519492872544,0.5249896943569183,0.5742456316947937,0.6158785820007324
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,1,4,3666,3666,1.0,0.7656846699399891,2407.887913107872,3663.631702045473,0.6568161246884539,0.6327047049999237,0.6578070223331451,0.6793535351753235,0.6568161246884539,0.6327047049999237,0.6578070223331451,0.6793535351753235
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,1,5,3666,3666,1.0,0.7689579923622477,2567.734835743904,3665.5165090726814,0.700418667687917,0.6882734000682831,0.7016232311725616,0.7103784084320068,0.700418667687917,0.6882734000682831,0.7016232311725616,0.7103784084320068
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,1,6,3666,3666,1.0,0.7907801418439716,2633.0417786240578,3665.929724672894,0.7182328910594811,0.7135879099369049,0.7186002731323242,0.7222318351268768,0.7182328910594811,0.7135879099369049,0.7186002731323242,0.7222318351268768
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,1,7,3666,3666,1.0,0.8240589198036007,2659.8767536878586,3665.988112053214,0.7255528515242385,0.7235996425151825,0.7257041335105896,0.7272213101387024,0.7255528515242385,0.7235996425151825,0.7257041335105896,0.7272213101387024
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,1,8,3666,3666,1.0,0.8712493180578287,2671.571695148945,3665.997332779945,0.7287429610335365,0.7278279662132263,0.7288090586662292,0.729540079832077,0.7287429610335365,0.7278279662132263,0.7288090586662292,0.729540079832077
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,1,9,3666,3666,1.0,0.8576104746317512,2677.8025770783424,3665.8584447993726,0.7304426014943651,0.7298298478126526,0.7303083539009094,0.7306632995605469,0.7304426014943651,0.7298298478126526,0.7303083539009094,0.7306632995605469
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,2,0,1581,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,2,1,1581,1482,0.937381404174573,0.5195681511470985,197.54270888771862,1374.8530968420819,0.12494794996060633,0.06952831149101257,0.12804658710956573,0.1839538961648941,0.12494794996060633,0.06952831149101257,0.12804658710956573,0.1839538961648941
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,2,2,1581,1581,1.0,0.6306135357368754,447.82401244342327,1532.534528130122,0.28325364480924936,0.21482248604297638,0.2827100157737732,0.35499539971351624,0.28325364480924936,0.21482248604297638,0.2827100157737732,0.35499539971351624
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,2,3,1581,1581,1.0,0.7210626185958254,739.4010162055492,1560.6400869306249,0.4676793271382348,0.39126917719841003,0.4710163176059723,0.5388863682746887,0.4676793271382348,0.39126917719841003,0.4710163176059723,0.5388863682746887
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,learnability,2,4,1580,1580,1.0,0.8,972.3318567872047,1575.8021826595716,0.6153999093589904,0.5690545797348022,0.6195246875286102,0.6556921303272247,0.6153999093589904,0.5690545797348022,0.6195246875286102,0.6556921303272247
