kind,seed,domain,arm,epoch,class_id,steps,accepted,raw_loss_contribution,weighted_loss_contribution,SCE,target_entropy,KL,local_logit_gradient_norm,unit,mode,grouping,stratum,candidate,n_patients,n_draws,n_permutation_rows,patient_mean_accepted,n_patients_defined_accepted,pooled_accepted,patient_mean_direction_conflict_count,n_patients_defined_direction_conflict_count,patient_mean_geometry_loss_denominator,n_patients_defined_geometry_loss_denominator,patient_mean_lambda_cons,n_patients_defined_lambda_cons,patient_mean_raw_cosine_GT_mean,n_patients_defined_raw_cosine_GT_mean,patient_mean_raw_cosine_defined,n_patients_defined_raw_cosine_defined,patient_mean_raw_dot_GT_mean,n_patients_defined_raw_dot_GT_mean,patient_mean_raw_pixel_logit_norm_mean,n_patients_defined_raw_pixel_logit_norm_mean,patient_mean_weighted_cosine_GT_mean,n_patients_defined_weighted_cosine_GT_mean,patient_mean_weighted_cosine_defined,n_patients_defined_weighted_cosine_defined,patient_mean_weighted_dot_GT_sum,n_patients_defined_weighted_dot_GT_sum,patient_mean_weighted_local_logit_norm,n_patients_defined_weighted_local_logit_norm
actual_training,31,Drishti_GS,J_MSE,25,2,21,440450,0.008407541170819295,0.001050942646352412,0.271030276804546,0.24187814462583992,0.029152132178706068,3.869162807329119e-05,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,26,0,21,4982041,0.009484800834567514,0.0014227201251851263,0.2870567199082986,0.2594268975249428,0.02762982238335581,5.109764636241871e-05,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,26,1,21,368911,0.020091635415327973,0.003013745312299196,0.4386821858596336,0.39095337952945874,0.04772880633017494,9.12885747539072e-05,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,26,2,21,440242,0.0073698734240276705,0.0011054810136041499,0.2532568147115678,0.2294428911781173,0.023813923533450444,5.141676993811195e-05,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,27,0,21,4977236,0.008101318714040368,0.0014177307749570643,0.2672536394046892,0.24248255061711682,0.02477108878757238,6.816659226124876e-05,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,27,1,21,382824,0.014016886735492087,0.0024529551787111155,0.4375419869311466,0.3949460515172722,0.04259593541387442,8.542930806967165e-05,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,27,2,21,442854,0.008206007355085544,0.0014360512871399703,0.24500638677355513,0.2225469093211957,0.022459477452359447,6.439024856003234e-05,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,28,0,21,4982259,0.008615670453996808,0.001723134090799361,0.2665536344500491,0.2417051380690925,0.024848496380956653,6.766563657566612e-05,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,28,1,21,378558,0.023454673798750776,0.004690934759750155,0.4316420325894786,0.37653082661487797,0.05511120597460074,0.00013091601936166317,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,28,2,21,445847,0.009481220562301839,0.0018962441124603677,0.24622241308145018,0.2192949974691561,0.02692741561229412,7.311685843797921e-05,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,29,0,21,4979842,0.007044524503457615,0.0015850180132779633,0.25532324985890226,0.23316036298424417,0.022162886874658116,7.243932361165116e-05,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,29,1,21,390033,0.013459509468048352,0.003028389630310879,0.4118804672376815,0.37234573842747737,0.03953472881020416,0.00010489236826458086,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,29,2,21,445742,0.012827769279250029,0.0028862480878312563,0.23610940517778586,0.2063768125510178,0.02973259262676803,9.605690544619242e-05,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,30,0,21,4977100,0.014906066621876369,0.0037265166554690922,0.27086621619292084,0.23474195533002415,0.03612426086289659,0.00010357536205289203,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,30,1,21,391975,0.01759667277600881,0.0043991681940022025,0.40815697913611787,0.361261493473193,0.04689548566292495,0.00014024255652146845,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,30,2,21,442905,0.018114156806168995,0.004528539201542249,0.23609932927598717,0.19535532277898035,0.04074400649700678,0.00011252546175223085,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,31,0,21,4975524,0.011182835181196322,0.003075279674828989,0.25181080690871005,0.22175433181918874,0.03005647508952127,0.00010729011209602327,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,31,1,21,382499,0.026401328293933025,0.007260365280831583,0.4060162371678574,0.3408258818717018,0.0651903552961556,0.00019404857279806337,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,31,2,21,437546,0.0442807086152027,0.012177194869180745,0.27273102926106624,0.1844496312373014,0.08828139802376486,0.00017631406024759492,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,32,0,21,4982046,0.01163908663311499,0.0034917259899344957,0.2576558123813773,0.22597672057072254,0.03167909181065477,9.488378553298825e-05,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,32,1,21,392214,0.014357897573829617,0.004307369272148884,0.3867393370518277,0.3434313448787039,0.04330799217312381,0.0001581090786443603,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,32,2,21,426355,0.01551501799742862,0.0046545053992285874,0.202658572343432,0.17212019741834358,0.03053837492508845,0.00017707721899801903,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,33,0,21,4968600,0.01027172171050445,0.0033383095559139466,0.2292594103635116,0.20297704000298888,0.026282370360522774,0.00013678822489250405,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,33,1,21,395393,0.02640854883577494,0.008582778371626854,0.4073868948003694,0.3433025489579981,0.06408434584237127,0.00020495904722684643,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,33,2,21,442138,0.022784046174134598,0.007404815006593745,0.24382256741634423,0.19353836264654609,0.050284204769798155,0.00015631318360721097,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,34,0,21,4975309,0.008541661542024685,0.002989581539708639,0.23928735741107984,0.21209893656841738,0.02718842084266247,0.00012239963786306733,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,34,1,21,391476,0.028362754593132908,0.009926964107596518,0.39535045767000265,0.3273479140171142,0.06800254365288846,0.0002573505548465434,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,34,2,21,427159,0.03462336017020196,0.012118176059570687,0.23119814852185072,0.1701609311915674,0.06103721733028331,0.00024962197893308564,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,35,0,21,4981819,0.006079072450116617,0.0022796521687937312,0.23996048472599932,0.21933068703345127,0.020629797692548003,9.712145512739732e-05,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,35,1,21,403630,0.013321270669144361,0.0049954765009291345,0.37379033357728747,0.3353888513051621,0.03840148227212537,0.0001899174367418342,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,35,2,21,426293,0.012860302289768467,0.004822613358663175,0.18775658144245302,0.16240468585868725,0.025351895583765813,0.0001936735925280478,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,36,0,21,4980952,0.006641598074801376,0.00265663922992055,0.23198940815486394,0.21022095300768576,0.021768455147178196,0.00011180702782923808,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,36,1,21,411706,0.012340621258621311,0.004936248503448524,0.37230397005405735,0.33934864341846216,0.03295532663559529,0.00018499494234384506,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,36,2,21,439798,0.005601111269358484,0.0022404445077433936,0.1947381102786847,0.17960262432049032,0.015135485958194412,0.0001395927575106525,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,37,0,21,4981317,0.007539319632850035,0.0032042108439612653,0.22878710263360041,0.2070787980810287,0.02170830455257173,0.00011849658854620732,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,37,1,21,414420,0.011321776095257712,0.004811754840484527,0.36245831739381346,0.3316546303255683,0.03080368706824517,0.00020209378797768747,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,37,2,21,442495,0.007662231031248072,0.003256448188280431,0.20101002212275473,0.178120413565304,0.022889608557450713,0.00014109193860623278,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,38,0,21,4982151,0.00700852533979094,0.0031538364029059236,0.22930269027398947,0.2096345687729268,0.019668121501062702,0.000126365901881506,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,38,1,21,421225,0.012467069135625869,0.00561018111103164,0.3659850135594049,0.33277338708186965,0.03321162647753526,0.00020213823612139198,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,38,2,21,438156,0.007909102961091116,0.0035590963324910025,0.1807520747660581,0.1618946288777348,0.018857445888323315,0.00018664369284051023,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,39,0,21,4981823,0.009391956026191658,0.004461179112441037,0.22000329246514272,0.19593489869243744,0.02406839377270526,0.00014281753537233124,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,39,1,21,424692,0.012071451194928993,0.0057339393175912705,0.3609713408895844,0.3274259902163979,0.03354535067318652,0.00021433417514697914,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,39,2,21,439505,0.00944438277310532,0.004486081817225027,0.18421028288350355,0.1625546568947135,0.021655625988790082,0.00019429799794418867,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,40,0,21,4981878,0.01147539609981374,0.00573769804990687,0.2211311730183008,0.19345761900232336,0.027673554015977472,0.00017326225276555256,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,40,1,21,422834,0.018045933734363008,0.009022966867181504,0.36452982125299227,0.32038125149298435,0.044148569760007944,0.0002781022181659663,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,40,2,21,437445,0.011941011198919499,0.005970505599459749,0.18552503801474568,0.1558163030176017,0.029708734997143958,0.00021809508244366517,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,41,0,21,4983194,0.009330144254856482,0.004665072127428241,0.21223049689791093,0.1876461760747902,0.024584320823120707,0.00014746083657237786,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,41,1,21,424126,0.012347937377628758,0.006173968688814379,0.34121105736402757,0.3071402704191748,0.03407078694485287,0.00024816165191340997,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,41,2,21,440340,0.009091295397097826,0.004545647698548913,0.18104180222577987,0.15893809595695044,0.02210370626882937,0.00020284364439099341,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,42,0,21,4981982,0.008273086257988827,0.004136543128994414,0.21094284530701604,0.1865373793105533,0.0244054659964627,0.00016102945591127765,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,42,1,21,421439,0.020558128691859405,0.010279064345929703,0.3487167501464155,0.3023037335042486,0.04641301664216689,0.00028737101493018954,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,42,2,21,437066,0.00982493307147534,0.00491246653573767,0.16998004721967055,0.14810214200049548,0.021877905219175035,0.00021629936626597852,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,43,0,21,4981707,0.01099345439515551,0.005496727197577755,0.2058823102284506,0.1771292902272542,0.028753020001196436,0.0001754257539296826,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,43,1,21,425302,0.013617311343842942,0.006808655671921471,0.3311738567606909,0.29674621162842874,0.034427645132262236,0.0002680966399801038,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,43,2,21,439366,0.008631663961580514,0.004315831980790257,0.17415204914150686,0.15204708576546447,0.022104963376042397,0.0001979291780353755,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,44,0,21,4986124,0.012678666815810495,0.006339333407905248,0.21573148294200806,0.1830284456616325,0.03270303728037549,0.00014637729855687039,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,44,1,21,424094,0.014045721911457741,0.007022860955728871,0.32788128065324834,0.292735363809244,0.03514591684400436,0.00026853426648416423,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,44,2,21,439403,0.014191883487961165,0.007095941743980583,0.1739667644322178,0.14634558246238072,0.027621181969837066,0.00023061563715441418,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,45,0,21,4987977,0.005610807675648381,0.0028054038378241904,0.20319187344078066,0.18517544574578113,0.018016427694999525,0.0001428196777018679,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,45,1,21,429641,0.009047912280046084,0.004523956140023042,0.31546428350490446,0.29116852797924125,0.024295755525663223,0.00021099366021354646,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,45,2,21,443379,0.005935253475734957,0.0029676267378674786,0.16543198538123302,0.1503736291512086,0.015058356230024435,0.0001637776695845049,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,46,0,21,4986293,0.01989375084617709,0.009946875423088544,0.22326769485216585,0.1761005214424459,0.047167173409720015,0.0001664179547012576,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,46,1,21,435044,0.012897379622945087,0.006448689811472543,0.3281685923637191,0.29351297468464516,0.03465561767907395,0.00023340900336215855,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,46,2,21,439684,0.009799768716134756,0.004899884358067378,0.1645476010939654,0.14162199971891484,0.022925601375050557,0.00019239080136495757,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,47,0,21,4985644,0.013717733101924829,0.0068588665509624145,0.20023668832508246,0.16968580874448902,0.030550879580593392,0.00017880855202309867,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,47,1,21,432344,0.009770664887389697,0.004885332443694848,0.3079237215395634,0.2801314827827812,0.02779223875678217,0.000220750323516951,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,47,2,21,442624,0.010117473762450637,0.005058736881225319,0.16603107335276573,0.14384309638223206,0.02218797697053366,0.00020793920762818318,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,48,0,21,4987681,0.020734785328389304,0.010367392664194652,0.2112109064258885,0.16917334167621598,0.04203756474967244,0.00021414313118607136,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,48,1,21,423766,0.03877483357756236,0.01938741678878118,0.3492159025486275,0.27131793127100245,0.0778979712776251,0.0004153313503543579,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,48,2,21,436423,0.03854402636286501,0.019272013181432505,0.21035924314216667,0.13210354912109531,0.07825569402107137,0.0002742445474885368,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,49,0,21,4973269,0.03008176797218218,0.01504088398609109,0.21720268046953628,0.15875422167947764,0.05844845879005868,0.00033637560837078276,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,49,1,21,414309,0.04420185660888465,0.022100928304442324,0.35185855205321837,0.26186930065137826,0.0899892514018401,0.00045226355132584213,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual_training,31,Drishti_GS,J_MSE,49,2,21,432842,0.040458516612226374,0.020229258306113187,0.2087868017660549,0.1303410322096622,0.07844576955639271,0.00033083426029293706,accepted summed; per-batch contributions summed over epoch; divide by steps for mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
