epoch,domain,arm,seed,head_mode,model,n_cases,n_evaluable,background_dice,rim_dice,cup_dice,macro_fg_dice,evaluable_only_background_dice,evaluable_only_rim_dice,evaluable_only_cup_dice,evaluable_only_macro_fg_dice
20,RIM_ONE_r3,J_MSE,33,raw_linear3_same_geometry,ema,40,40,0.9859837748721955,0.6986751934389686,0.5411236350740121,0.6198994142564904,0.9859837748721955,0.6986751934389686,0.5411236350740121,0.6198994142564904
40,RIM_ONE_r3,J_MSE,33,raw_linear3_same_geometry,student,40,40,0.9876093384416063,0.7159993293865388,0.6226143579259319,0.6693068436562353,0.9876093384416063,0.7159993293865388,0.6226143579259319,0.6693068436562353
40,RIM_ONE_r3,J_MSE,33,raw_linear3_same_geometry,ema,40,40,0.9877609882791021,0.7310153328502661,0.6358487477791089,0.6834320403146875,0.9877609882791021,0.7310153328502661,0.6358487477791089,0.6834320403146875
60,RIM_ONE_r3,J_MSE,33,raw_linear3_same_geometry,student,40,40,0.9877547822069943,0.7204293661950684,0.65179318340762,0.6861112748013442,0.9877547822069943,0.7204293661950684,0.65179318340762,0.6861112748013442
60,RIM_ONE_r3,J_MSE,33,raw_linear3_same_geometry,ema,40,40,0.9878111163269796,0.7332135838601292,0.6483490153656353,0.6907812996128824,0.9878111163269796,0.7332135838601292,0.6483490153656353,0.6907812996128824
80,RIM_ONE_r3,J_MSE,33,raw_linear3_same_geometry,student,40,40,0.9873213059915585,0.7256500347249575,0.6344402850568059,0.6800451598908817,0.9873213059915585,0.7256500347249575,0.6344402850568059,0.6800451598908817
80,RIM_ONE_r3,J_MSE,33,raw_linear3_same_geometry,ema,40,40,0.9875466572730709,0.7317037366555164,0.6404063745157133,0.6860550555856149,0.9875466572730709,0.7317037366555164,0.6404063745157133,0.6860550555856149
100,RIM_ONE_r3,J_MSE,33,raw_linear3_same_geometry,student,40,40,0.9867400706643249,0.7213114951700755,0.606466249175781,0.6638888721729282,0.9867400706643249,0.7213114951700755,0.606466249175781,0.6638888721729282
100,RIM_ONE_r3,J_MSE,33,raw_linear3_same_geometry,ema,40,40,0.9867900725801458,0.7219720627704644,0.6081564818748341,0.6650642723226492,0.9867900725801458,0.7219720627704644,0.6081564818748341,0.6650642723226492
20,RIM_ONE_r3,J_SCE,33,raw_linear3_same_geometry,student,40,40,0.9861365864401626,0.701080695936066,0.3438673012968497,0.5224739986164579,0.9861365864401626,0.701080695936066,0.3438673012968497,0.5224739986164579
20,RIM_ONE_r3,J_SCE,33,raw_linear3_same_geometry,ema,40,40,0.9859837748721955,0.6986751934389686,0.5411236350740121,0.6198994142564904,0.9859837748721955,0.6986751934389686,0.5411236350740121,0.6198994142564904
40,RIM_ONE_r3,J_SCE,33,raw_linear3_same_geometry,student,40,40,0.9882711281747781,0.733112996597433,0.6302573762899815,0.6816851864437072,0.9882711281747781,0.733112996597433,0.6302573762899815,0.6816851864437072
40,RIM_ONE_r3,J_SCE,33,raw_linear3_same_geometry,ema,40,40,0.9881086837227123,0.7324867429628401,0.6420588326751182,0.6872727878189793,0.9881086837227123,0.7324867429628401,0.6420588326751182,0.6872727878189793
60,RIM_ONE_r3,J_SCE,33,raw_linear3_same_geometry,student,40,40,0.9880338851758186,0.7257703128118521,0.6386475328710622,0.6822089228414573,0.9880338851758186,0.7257703128118521,0.6386475328710622,0.6822089228414573
60,RIM_ONE_r3,J_SCE,33,raw_linear3_same_geometry,ema,40,40,0.9881152346861393,0.7317084878353836,0.6434043621874974,0.6875564250114404,0.9881152346861393,0.7317084878353836,0.6434043621874974,0.6875564250114404
80,RIM_ONE_r3,J_SCE,33,raw_linear3_same_geometry,student,40,40,0.9877491223460624,0.7251228401162804,0.6400968812623916,0.682609860689336,0.9877491223460624,0.7251228401162804,0.6400968812623916,0.682609860689336
80,RIM_ONE_r3,J_SCE,33,raw_linear3_same_geometry,ema,40,40,0.98803640757017,0.7308096397382771,0.6403131389736199,0.6855613893559485,0.98803640757017,0.7308096397382771,0.6403131389736199,0.6855613893559485
100,RIM_ONE_r3,J_SCE,33,raw_linear3_same_geometry,student,40,40,0.9873582425868335,0.7250024231901232,0.6264246764447904,0.6757135498174568,0.9873582425868335,0.7250024231901232,0.6264246764447904,0.6757135498174568
100,RIM_ONE_r3,J_SCE,33,raw_linear3_same_geometry,ema,40,40,0.9874173056264338,0.7257269854621622,0.6282174645526407,0.6769722250074016,0.9874173056264338,0.7257269854621622,0.6282174645526407,0.6769722250074016
20,RIM_ONE_r3,SUP,33,raw_linear3_same_geometry,student,40,40,0.9861365864401626,0.701080695936066,0.3438673012968497,0.5224739986164579,0.9861365864401626,0.701080695936066,0.3438673012968497,0.5224739986164579
20,RIM_ONE_r3,SUP,33,raw_linear3_same_geometry,ema,40,40,0.9859837748721955,0.6986751934389686,0.5411236350740121,0.6198994142564904,0.9859837748721955,0.6986751934389686,0.5411236350740121,0.6198994142564904
40,RIM_ONE_r3,SUP,33,raw_linear3_same_geometry,student,40,40,0.9874782652113685,0.7330925031451365,0.601177123121581,0.6671348131333588,0.9874782652113685,0.7330925031451365,0.601177123121581,0.6671348131333588
40,RIM_ONE_r3,SUP,33,raw_linear3_same_geometry,ema,40,40,0.987265684559475,0.7283163235339957,0.6404544295355684,0.684385376534782,0.987265684559475,0.7283163235339957,0.6404544295355684,0.684385376534782
60,RIM_ONE_r3,SUP,33,raw_linear3_same_geometry,student,40,40,0.9876875044133822,0.7302015156753618,0.613183934951065,0.6716927253132134,0.9876875044133822,0.7302015156753618,0.613183934951065,0.6716927253132134
60,RIM_ONE_r3,SUP,33,raw_linear3_same_geometry,ema,40,40,0.9877181650211572,0.7332090206915494,0.6524780565053153,0.6928435385984324,0.9877181650211572,0.7332090206915494,0.6524780565053153,0.6928435385984324
80,RIM_ONE_r3,SUP,33,raw_linear3_same_geometry,student,40,40,0.9873170050777589,0.7293096607439823,0.6371245904473695,0.6832171255956758,0.9873170050777589,0.7293096607439823,0.6371245904473695,0.6832171255956758
80,RIM_ONE_r3,SUP,33,raw_linear3_same_geometry,ema,40,40,0.9872974867989328,0.7293277564598314,0.6480513222484305,0.6886895393541309,0.9872974867989328,0.7293277564598314,0.6480513222484305,0.6886895393541309
100,RIM_ONE_r3,SUP,33,raw_linear3_same_geometry,student,40,40,0.9871042677237281,0.7271969802821052,0.6345446684895206,0.6808708243858128,0.9871042677237281,0.7271969802821052,0.6345446684895206,0.6808708243858128
100,RIM_ONE_r3,SUP,33,raw_linear3_same_geometry,ema,40,40,0.987141653253971,0.7274565640128055,0.6353881533525542,0.6814223586826799,0.987141653253971,0.7274565640128055,0.6353881533525542,0.6814223586826799
20,RIM_ONE_r3,T_MSE,33,raw_linear3_same_geometry,student,40,40,0.9861365864401626,0.701080695936066,0.3438673012968497,0.5224739986164579,0.9861365864401626,0.701080695936066,0.3438673012968497,0.5224739986164579
20,RIM_ONE_r3,T_MSE,33,raw_linear3_same_geometry,ema,40,40,0.9859837748721955,0.6986751934389686,0.5411236350740121,0.6198994142564904,0.9859837748721955,0.6986751934389686,0.5411236350740121,0.6198994142564904
40,RIM_ONE_r3,T_MSE,33,raw_linear3_same_geometry,student,40,40,0.9863991144674058,0.7157096925565151,0.6170280232383567,0.6663688578974358,0.9863991144674058,0.7157096925565151,0.6170280232383567,0.6663688578974358
40,RIM_ONE_r3,T_MSE,33,raw_linear3_same_geometry,ema,40,40,0.9877524572805234,0.7297504893051846,0.6396757699080007,0.6847131296065927,0.9877524572805234,0.7297504893051846,0.6396757699080007,0.6847131296065927
60,RIM_ONE_r3,T_MSE,33,raw_linear3_same_geometry,student,40,40,0.9880013756550572,0.7286127162953773,0.6366003111008824,0.6826065136981299,0.9880013756550572,0.7286127162953773,0.6366003111008824,0.6826065136981299
60,RIM_ONE_r3,T_MSE,33,raw_linear3_same_geometry,ema,40,40,0.9879197210699328,0.7343575511744163,0.6461052771990692,0.6902314141867427,0.9879197210699328,0.7343575511744163,0.6461052771990692,0.6902314141867427
80,RIM_ONE_r3,T_MSE,33,raw_linear3_same_geometry,student,40,40,0.9868656096640069,0.723885112960974,0.6291186395430897,0.6765018762520318,0.9868656096640069,0.723885112960974,0.6291186395430897,0.6765018762520318
80,RIM_ONE_r3,T_MSE,33,raw_linear3_same_geometry,ema,40,40,0.9873242225336473,0.7280959363864941,0.6362593071215301,0.6821776217540121,0.9873242225336473,0.7280959363864941,0.6362593071215301,0.6821776217540121
100,RIM_ONE_r3,T_MSE,33,raw_linear3_same_geometry,student,40,40,0.9865855279035045,0.720454071634103,0.6231003003711295,0.6717771860026163,0.9865855279035045,0.720454071634103,0.6231003003711295,0.6717771860026163
100,RIM_ONE_r3,T_MSE,33,raw_linear3_same_geometry,ema,40,40,0.9866466443085103,0.7210892541674683,0.6244163801633762,0.6727528171654222,0.9866466443085103,0.7210892541674683,0.6244163801633762,0.6727528171654222
20,RIM_ONE_r3,T_SCE,33,raw_linear3_same_geometry,student,40,40,0.9861365864401626,0.701080695936066,0.3438673012968497,0.5224739986164579,0.9861365864401626,0.701080695936066,0.3438673012968497,0.5224739986164579
20,RIM_ONE_r3,T_SCE,33,raw_linear3_same_geometry,ema,40,40,0.9859837748721955,0.6986751934389686,0.5411236350740121,0.6198994142564904,0.9859837748721955,0.6986751934389686,0.5411236350740121,0.6198994142564904
40,RIM_ONE_r3,T_SCE,33,raw_linear3_same_geometry,student,40,40,0.9864188171697552,0.7227540500639409,0.6120778882797907,0.6674159691718659,0.9864188171697552,0.7227540500639409,0.6120778882797907,0.6674159691718659
40,RIM_ONE_r3,T_SCE,33,raw_linear3_same_geometry,ema,40,40,0.9878773592414533,0.730204402878359,0.647949253283203,0.6890768280807811,0.9878773592414533,0.730204402878359,0.647949253283203,0.6890768280807811
60,RIM_ONE_r3,T_SCE,33,raw_linear3_same_geometry,student,40,40,0.9881089123234986,0.7284369089603592,0.6435582788182677,0.6859975938893135,0.9881089123234986,0.7284369089603592,0.6435582788182677,0.6859975938893135
60,RIM_ONE_r3,T_SCE,33,raw_linear3_same_geometry,ema,40,40,0.9882269397407419,0.7297700152981909,0.6447633168646736,0.6872666660814322,0.9882269397407419,0.7297700152981909,0.6447633168646736,0.6872666660814322
80,RIM_ONE_r3,T_SCE,33,raw_linear3_same_geometry,student,40,40,0.9873429331214865,0.7211423827810183,0.6388560880693104,0.6799992354251644,0.9873429331214865,0.7211423827810183,0.6388560880693104,0.6799992354251644
80,RIM_ONE_r3,T_SCE,33,raw_linear3_same_geometry,ema,40,40,0.9877074198446232,0.724632329765153,0.6409298324695426,0.6827810811173478,0.9877074198446232,0.724632329765153,0.6409298324695426,0.6827810811173478
100,RIM_ONE_r3,T_SCE,33,raw_linear3_same_geometry,student,40,40,0.9861881254039744,0.714431830658457,0.6310771428276759,0.6727544867430664,0.9861881254039744,0.714431830658457,0.6310771428276759,0.6727544867430664
100,RIM_ONE_r3,T_SCE,33,raw_linear3_same_geometry,ema,40,40,0.9862965046934935,0.7153074144763224,0.6316909321003944,0.6734991732883584,0.9862965046934935,0.7153074144763224,0.6316909321003944,0.6734991732883584
