arm,baseline,order,seed,domain,role,metric,delta
DPR_FINITE_U,DPR_L,O1,63,RIM_ONE_r3,old,rim_dice,-0.017380288513186848
DPR_FINITE_U,DPR_L,O1,63,RIM_ONE_r3,old,cup_dice,-0.02509508654963888
DPR_FINITE_U,DPR_L,O1,63,Drishti_GS,current,rim_dice,-0.008764779934505529
DPR_FINITE_U,DPR_L,O1,63,Drishti_GS,current,cup_dice,-0.009140569779228613
DPR_FINITE_U,DPR_L,O2,61,RIM_ONE_r3,current,rim_dice,0.004736653155901438
DPR_FINITE_U,DPR_L,O2,61,RIM_ONE_r3,current,cup_dice,0.001312144344025712
DPR_FINITE_U,DPR_L,O2,61,Drishti_GS,old,rim_dice,-0.015622290207254974
DPR_FINITE_U,DPR_L,O2,61,Drishti_GS,old,cup_dice,0.0709227389128329
DPR_FINITE_U,DPR_L,O2,62,RIM_ONE_r3,current,rim_dice,-0.009056296875225467
DPR_FINITE_U,DPR_L,O2,62,RIM_ONE_r3,current,cup_dice,0.005058454244543875
DPR_FINITE_U,DPR_L,O2,62,Drishti_GS,old,rim_dice,-0.05988606249446227
DPR_FINITE_U,DPR_L,O2,62,Drishti_GS,old,cup_dice,0.00421825028585554
DPR_FINITE_U,DPR_L,O2,63,RIM_ONE_r3,current,rim_dice,-0.00041525068935555076
DPR_FINITE_U,DPR_L,O2,63,RIM_ONE_r3,current,cup_dice,-0.013132915146933377
DPR_FINITE_U,DPR_L,O2,63,Drishti_GS,old,rim_dice,0.0012483454479152445
DPR_FINITE_U,DPR_L,O2,63,Drishti_GS,old,cup_dice,-0.06314142126474986
