arm,baseline,metric,scope,order,seed,delta,sample_SD
DPR_FINITE_U,F_FULL,Old,seed_order,O1,63,-0.051615949531744754,
DPR_FINITE_U,F_FULL,Old,seed_order,O2,61,-0.043724211743630614,
DPR_FINITE_U,F_FULL,Old,seed_order,O2,62,0.024740376487871862,
DPR_FINITE_U,F_FULL,Old,seed_order,O2,63,0.007294517791148425,
DPR_FINITE_U,F_FULL,Old,seed_order_average,both,61,-0.014048724523173073,
DPR_FINITE_U,F_FULL,Old,seed_order_average,both,62,0.023581962228631292,
DPR_FINITE_U,F_FULL,Old,seed_order_average,both,63,-0.022160715870298164,
DPR_FINITE_U,F_FULL,Old,overall,both,,-0.004209159388279982,0.024407190158812278
DPR_FINITE_U,F_FULL,Forget,seed_order,O1,61,-0.01562676269728447,
DPR_FINITE_U,F_FULL,Forget,seed_order,O1,62,-0.022423547969390722,
DPR_FINITE_U,F_FULL,Forget,seed_order,O1,63,0.051615949531744754,
DPR_FINITE_U,F_FULL,Forget,seed_order,O2,61,0.043724211743630614,
DPR_FINITE_U,F_FULL,Forget,seed_order,O2,62,-0.024740376487871862,
DPR_FINITE_U,F_FULL,Forget,seed_order,O2,63,-0.007294517791148425,
DPR_FINITE_U,F_FULL,Forget,seed_order_average,both,61,0.014048724523173073,
DPR_FINITE_U,F_FULL,Forget,seed_order_average,both,62,-0.023581962228631292,
DPR_FINITE_U,F_FULL,Forget,seed_order_average,both,63,0.022160715870298164,
DPR_FINITE_U,F_FULL,Forget,overall,both,,0.004209159388279982,0.024407190158812278
DPR_FINITE_U,DPR_FINITE_SIGN_U,Final,seed_order,O1,61,-0.01366747636720489,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Final,seed_order,O1,62,-0.012225432226292576,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Final,seed_order,O1,63,-0.009485764968696686,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Final,seed_order,O2,61,0.00977073888396418,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Final,seed_order,O2,62,-0.0403338432256487,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Final,seed_order,O2,63,-0.04352436760046863,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Final,seed_order_average,both,61,-0.0019483687416203543,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Final,seed_order_average,both,62,-0.02627963772597064,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Final,seed_order_average,both,63,-0.026505066284582657,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Final,overall,both,,-0.018244357584057885,0.014113190417952838
DPR_FINITE_U,DPR_FINITE_SIGN_U,Incoming,seed_order,O1,61,-0.014632559241658516,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Incoming,seed_order,O1,62,-0.00922339499742686,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Incoming,seed_order,O1,63,-0.007628464263058743,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Incoming,seed_order,O2,61,0.004634737500724295,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Incoming,seed_order,O2,62,-0.00513389789414076,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Incoming,seed_order,O2,63,-0.018189415825315747,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Incoming,seed_order_average,both,61,-0.00499891087046711,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Incoming,seed_order_average,both,62,-0.0071786464457838095,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Incoming,seed_order_average,both,63,-0.012908940044187245,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Incoming,overall,both,,-0.008362165786812722,0.004085667498122925
DPR_FINITE_U,DPR_FINITE_SIGN_U,Old,seed_order,O1,61,-0.012702393492751263,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Old,seed_order,O1,62,-0.015227469455158293,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Old,seed_order,O1,63,-0.011343065674334518,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Old,seed_order,O2,61,0.014906740267204122,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Old,seed_order,O2,62,-0.07553378855715659,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Old,seed_order,O2,63,-0.06885931937562145,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Old,seed_order_average,both,61,0.0011021733872264294,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Old,seed_order_average,both,62,-0.04538062900615744,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Old,seed_order_average,both,63,-0.040101192524977985,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Old,overall,both,,-0.028126549381303,0.025450084251321548
DPR_FINITE_U,DPR_FINITE_SIGN_U,Forget,seed_order,O1,61,0.012702393492751263,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Forget,seed_order,O1,62,0.015227469455158293,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Forget,seed_order,O1,63,0.011343065674334518,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Forget,seed_order,O2,61,-0.014906740267204122,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Forget,seed_order,O2,62,0.07553378855715659,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Forget,seed_order,O2,63,0.06885931937562145,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Forget,seed_order_average,both,61,-0.0011021733872264294,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Forget,seed_order_average,both,62,0.04538062900615744,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Forget,seed_order_average,both,63,0.040101192524977985,
DPR_FINITE_U,DPR_FINITE_SIGN_U,Forget,overall,both,,0.028126549381303,0.025450084251321548
DPR_FINITE_U,DPR_U,Final,seed_order,O1,61,-0.008044061823324511,
DPR_FINITE_U,DPR_U,Final,seed_order,O1,62,-0.006699665760222628,
DPR_FINITE_U,DPR_U,Final,seed_order,O1,63,-0.016646871725376933,
DPR_FINITE_U,DPR_U,Final,seed_order,O2,61,0.0006833186610019082,
DPR_FINITE_U,DPR_U,Final,seed_order,O2,62,-0.02218181445702505,
DPR_FINITE_U,DPR_U,Final,seed_order,O2,63,-0.029801882316672024,
DPR_FINITE_U,DPR_U,Final,seed_order_average,both,61,-0.0036803715811613014,
DPR_FINITE_U,DPR_U,Final,seed_order_average,both,62,-0.01444074010862384,
DPR_FINITE_U,DPR_U,Final,seed_order_average,both,63,-0.023224377021024478,
DPR_FINITE_U,DPR_U,Final,overall,both,,-0.013781829570269874,0.009788649522866563
DPR_FINITE_U,DPR_U,Incoming,seed_order,O1,61,-0.008431383634047829,
DPR_FINITE_U,DPR_U,Incoming,seed_order,O1,62,-0.010710894664095028,
DPR_FINITE_U,DPR_U,Incoming,seed_order,O1,63,-0.0024987788519819087,
DPR_FINITE_U,DPR_U,Incoming,seed_order,O2,61,-0.0018887526768529561,
DPR_FINITE_U,DPR_U,Incoming,seed_order,O2,62,-0.010285854938130612,
DPR_FINITE_U,DPR_U,Incoming,seed_order,O2,63,-0.008237484786466465,
DPR_FINITE_U,DPR_U,Incoming,seed_order_average,both,61,-0.0051600681554503924,
DPR_FINITE_U,DPR_U,Incoming,seed_order_average,both,62,-0.01049837480111282,
DPR_FINITE_U,DPR_U,Incoming,seed_order_average,both,63,-0.005368131819224187,
DPR_FINITE_U,DPR_U,Incoming,overall,both,,-0.0070088582585958,0.0030238000756367305
DPR_FINITE_U,DPR_U,Old,seed_order,O1,61,-0.007656740012601082,
DPR_FINITE_U,DPR_U,Old,seed_order,O1,62,-0.0026884368563502292,
DPR_FINITE_U,DPR_U,Old,seed_order,O1,63,-0.030794964598771957,
DPR_FINITE_U,DPR_U,Old,seed_order,O2,61,0.0032553899988566615,
DPR_FINITE_U,DPR_U,Old,seed_order,O2,62,-0.034077773975919545,
DPR_FINITE_U,DPR_U,Old,seed_order,O2,63,-0.051366279846877416,
DPR_FINITE_U,DPR_U,Old,seed_order_average,both,61,-0.0022006750068722103,
DPR_FINITE_U,DPR_U,Old,seed_order_average,both,62,-0.018383105416134887,
DPR_FINITE_U,DPR_U,Old,seed_order_average,both,63,-0.041080622222824686,
DPR_FINITE_U,DPR_U,Old,overall,both,,-0.02055480088194393,0.01953073909958285
DPR_FINITE_U,DPR_U,Forget,seed_order,O1,61,0.007656740012601082,
DPR_FINITE_U,DPR_U,Forget,seed_order,O1,62,0.0026884368563502292,
DPR_FINITE_U,DPR_U,Forget,seed_order,O1,63,0.030794964598771957,
DPR_FINITE_U,DPR_U,Forget,seed_order,O2,61,-0.0032553899988566615,
DPR_FINITE_U,DPR_U,Forget,seed_order,O2,62,0.034077773975919545,
DPR_FINITE_U,DPR_U,Forget,seed_order,O2,63,0.051366279846877416,
DPR_FINITE_U,DPR_U,Forget,seed_order_average,both,61,0.0022006750068722103,
DPR_FINITE_U,DPR_U,Forget,seed_order_average,both,62,0.018383105416134887,
DPR_FINITE_U,DPR_U,Forget,seed_order_average,both,63,0.041080622222824686,
DPR_FINITE_U,DPR_U,Forget,overall,both,,0.02055480088194393,0.01953073909958285
DPR_FINITE_U,RESPONSE_U,Final,seed_order,O1,61,-0.011753777250967712,
DPR_FINITE_U,RESPONSE_U,Final,seed_order,O1,62,-0.006207653135148039,
DPR_FINITE_U,RESPONSE_U,Final,seed_order,O1,63,-0.013738325847787114,
DPR_FINITE_U,RESPONSE_U,Final,seed_order,O2,61,-0.005687222784479196,
DPR_FINITE_U,RESPONSE_U,Final,seed_order,O2,62,-0.0010199183089816266,
DPR_FINITE_U,RESPONSE_U,Final,seed_order,O2,63,-0.031131006838217345,
DPR_FINITE_U,RESPONSE_U,Final,seed_order_average,both,61,-0.008720500017723454,
DPR_FINITE_U,RESPONSE_U,Final,seed_order_average,both,62,-0.003613785722064833,
DPR_FINITE_U,RESPONSE_U,Final,seed_order_average,both,63,-0.02243466634300223,
DPR_FINITE_U,RESPONSE_U,Final,overall,both,,-0.011589650694263506,0.009732954640827825
DPR_FINITE_U,RESPONSE_U,Incoming,seed_order,O1,61,-0.015811878101665622,
DPR_FINITE_U,RESPONSE_U,Incoming,seed_order,O1,62,-0.008346860246182808,
DPR_FINITE_U,RESPONSE_U,Incoming,seed_order,O1,63,-0.0066354765533575,
DPR_FINITE_U,RESPONSE_U,Incoming,seed_order,O2,61,0.0018443898549409532,
DPR_FINITE_U,RESPONSE_U,Incoming,seed_order,O2,62,-0.008324591050329566,
DPR_FINITE_U,RESPONSE_U,Incoming,seed_order,O2,63,-0.01988980800750928,
DPR_FINITE_U,RESPONSE_U,Incoming,seed_order_average,both,61,-0.006983744123362334,
DPR_FINITE_U,RESPONSE_U,Incoming,seed_order_average,both,62,-0.008335725648256187,
DPR_FINITE_U,RESPONSE_U,Incoming,seed_order_average,both,63,-0.01326264228043339,
DPR_FINITE_U,RESPONSE_U,Incoming,overall,both,,-0.009527370684017303,0.0033047169220915364
DPR_FINITE_U,RESPONSE_U,Old,seed_order,O1,61,-0.00769567640026958,
DPR_FINITE_U,RESPONSE_U,Old,seed_order,O1,62,-0.00406844602411327,
DPR_FINITE_U,RESPONSE_U,Old,seed_order,O1,63,-0.020841175142216728,
DPR_FINITE_U,RESPONSE_U,Old,seed_order,O2,61,-0.0132188354238994,
DPR_FINITE_U,RESPONSE_U,Old,seed_order,O2,62,0.0062847544323663684,
DPR_FINITE_U,RESPONSE_U,Old,seed_order,O2,63,-0.042372205668925356,
DPR_FINITE_U,RESPONSE_U,Old,seed_order_average,both,61,-0.01045725591208449,
DPR_FINITE_U,RESPONSE_U,Old,seed_order_average,both,62,0.001108154204126549,
DPR_FINITE_U,RESPONSE_U,Old,seed_order_average,both,63,-0.03160669040557104,
DPR_FINITE_U,RESPONSE_U,Old,overall,both,,-0.01365193070450966,0.01658974757888686
DPR_FINITE_U,RESPONSE_U,Forget,seed_order,O1,61,0.00769567640026958,
DPR_FINITE_U,RESPONSE_U,Forget,seed_order,O1,62,0.00406844602411327,
DPR_FINITE_U,RESPONSE_U,Forget,seed_order,O1,63,0.020841175142216728,
DPR_FINITE_U,RESPONSE_U,Forget,seed_order,O2,61,0.0132188354238994,
DPR_FINITE_U,RESPONSE_U,Forget,seed_order,O2,62,-0.0062847544323663684,
DPR_FINITE_U,RESPONSE_U,Forget,seed_order,O2,63,0.042372205668925356,
DPR_FINITE_U,RESPONSE_U,Forget,seed_order_average,both,61,0.01045725591208449,
DPR_FINITE_U,RESPONSE_U,Forget,seed_order_average,both,62,-0.001108154204126549,
DPR_FINITE_U,RESPONSE_U,Forget,seed_order_average,both,63,0.03160669040557104,
DPR_FINITE_U,RESPONSE_U,Forget,overall,both,,0.01365193070450966,0.01658974757888686
DPR_FINITE_U,DPR_L,Final,seed_order,O1,61,-0.011088546801860888,
DPR_FINITE_U,DPR_L,Final,seed_order,O1,62,-0.010674074645890985,
DPR_FINITE_U,DPR_L,Final,seed_order,O1,63,-0.015095181194139995,
DPR_FINITE_U,DPR_L,Final,seed_order,O2,61,0.015337311551376298,
DPR_FINITE_U,DPR_L,Final,seed_order,O2,62,-0.014916413709822107,
DPR_FINITE_U,DPR_L,Final,seed_order,O2,63,-0.018860310413280956,
DPR_FINITE_U,DPR_L,Final,seed_order_average,both,61,0.002124382374757705,
DPR_FINITE_U,DPR_L,Final,seed_order_average,both,62,-0.012795244177856546,
DPR_FINITE_U,DPR_L,Final,seed_order_average,both,63,-0.016977745803710476,
DPR_FINITE_U,DPR_L,Final,overall,both,,-0.009216202535603105,0.010041413224461743
DPR_FINITE_U,DPR_L,Incoming,seed_order,O1,61,-0.013800092000308628,
DPR_FINITE_U,DPR_L,Incoming,seed_order,O1,62,-0.010811366004339185,
DPR_FINITE_U,DPR_L,Incoming,seed_order,O1,63,-0.008952674856867238,
DPR_FINITE_U,DPR_L,Incoming,seed_order,O2,61,0.0030243987499636305,
DPR_FINITE_U,DPR_L,Incoming,seed_order,O2,62,-0.0019989213153408514,
DPR_FINITE_U,DPR_L,Incoming,seed_order,O2,63,-0.0067740829181445195,
DPR_FINITE_U,DPR_L,Incoming,seed_order_average,both,61,-0.005387846625172499,
DPR_FINITE_U,DPR_L,Incoming,seed_order_average,both,62,-0.006405143659840018,
DPR_FINITE_U,DPR_L,Incoming,seed_order_average,both,63,-0.007863378887505879,
DPR_FINITE_U,DPR_L,Incoming,overall,both,,-0.006552123057506132,0.0012442938571603879
DPR_FINITE_U,DPR_L,Old,seed_order,O1,61,-0.008377001603412926,
DPR_FINITE_U,DPR_L,Old,seed_order,O1,62,-0.010536783287442786,
DPR_FINITE_U,DPR_L,Old,seed_order,O1,63,-0.021237687531412752,
DPR_FINITE_U,DPR_L,Old,seed_order,O2,61,0.027650224352788966,
DPR_FINITE_U,DPR_L,Old,seed_order,O2,62,-0.027833906104303363,
DPR_FINITE_U,DPR_L,Old,seed_order,O2,63,-0.030946537908417282,
DPR_FINITE_U,DPR_L,Old,seed_order_average,both,61,0.00963661137468802,
DPR_FINITE_U,DPR_L,Old,seed_order_average,both,62,-0.019185344695873074,
DPR_FINITE_U,DPR_L,Old,seed_order_average,both,63,-0.026092112719915017,
DPR_FINITE_U,DPR_L,Old,overall,both,,-0.011880282013700024,0.018951474532339824
DPR_FINITE_U,DPR_L,Forget,seed_order,O1,61,0.008377001603412926,
DPR_FINITE_U,DPR_L,Forget,seed_order,O1,62,0.010536783287442786,
DPR_FINITE_U,DPR_L,Forget,seed_order,O1,63,0.021237687531412752,
DPR_FINITE_U,DPR_L,Forget,seed_order,O2,61,-0.027650224352788966,
DPR_FINITE_U,DPR_L,Forget,seed_order,O2,62,0.027833906104303363,
DPR_FINITE_U,DPR_L,Forget,seed_order,O2,63,0.030946537908417282,
DPR_FINITE_U,DPR_L,Forget,seed_order_average,both,61,-0.00963661137468802,
DPR_FINITE_U,DPR_L,Forget,seed_order_average,both,62,0.019185344695873074,
DPR_FINITE_U,DPR_L,Forget,seed_order_average,both,63,0.026092112719915017,
DPR_FINITE_U,DPR_L,Forget,overall,both,,0.011880282013700024,0.018951474532339824
