seed,transition,update_batch,variant,class_id,region,margin_agreement_before,margin_agreement_after,margin_agreement_delta,margin_abs_error_after,metric_function,hidden_gt_usage
0,REFUGE->RIM_ONE_r3,2,B2,0,interior,0.9910673158695831,0.9909847096897435,-8.260617983957275e-05,0.009015290310256496,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,2,B2,1,all,0.8027018820212352,0.8019764606463567,-0.00072542137487841,0.19802353935364325,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,2,B2,1,boundary,0.7485211104847956,0.7474907845365546,-0.0010303259482410398,0.2525092154634454,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,2,B2,1,interior,0.8240149546477754,0.8234094717895025,-0.0006054828582728877,0.17659052821049748,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,2,B2,2,all,0.8127206869826048,0.8132296211956358,0.0005089342130309982,0.1867703788043642,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,2,B2,2,boundary,0.7305873604513775,0.7297554709087396,-0.0008318895426379092,0.2702445290912604,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,2,B2,2,interior,0.8394034996510095,0.840348025637682,0.0009445259866724953,0.15965197436231804,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,2,B3,0,all,0.9880842600079781,0.9880301999867511,-5.4060021226987054e-05,0.011969800013248877,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,2,B3,0,boundary,0.8314975591203475,0.8313513499552242,-0.00014620916512331217,0.1686486500447758,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,2,B3,0,interior,0.9910673158695831,0.9910150387502666,-5.227711931643508e-05,0.008984961249733359,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,2,B3,1,all,0.8027018820212352,0.8022958845043247,-0.0004059975169105057,0.19770411549567535,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,2,B3,1,boundary,0.7485211104847956,0.7479673709924352,-0.0005537394923604833,0.25203262900756485,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
