seed,transition,update_batch,variant,relation_mode,relation_loss,relation_gradient_norm,relation_gradient_norm_ratio_to_b0,cos_relation_with_sup,cos_relation_with_assim,sup_gradient_norm,assim_gradient_norm,total_gradient_norm,old_winner_count_class0,old_winner_count_class1,old_winner_count_class2,per_class_loss0,per_class_loss1,per_class_loss2,boundary_relation_loss,interior_relation_loss,valid_count,pair_count,present_class_count,probability_sum_error,b0_r0_loss_abs_error,all_finite,hidden_gt_usage,optimizer_step_called
0,REFUGE->RIM_ONE_r3,0,B0,categorical_pixel_mean,0.012214476242661476,0.1347673535346985,1.0,0.28296422958374023,-0.37871870398521423,0.5391295552253723,0.4973568320274353,0.6691734194755554,31366,2183,2193,0.004415445029735565,0.10101212561130524,0.03536960110068321,0.056049615144729614,0.051668681204319,35742,35742,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,0,B1,categorical_class_balanced,0.046932391822338104,1.1344292163848877,8.417685638479254,0.26817458868026733,-0.4900915324687958,0.5391295552253723,0.4973568320274353,1.2252429723739624,31366,2183,2193,0.004415445029735565,0.10101212561130524,0.03536960110068321,0.05345585569739342,0.06078138202428818,35742,35742,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,0,B2,top2_pairwise_class_balanced,0.038222867995500565,0.9482117891311646,7.035916075082894,0.2453976571559906,-0.5370736718177795,0.5391295552253723,0.4973568320274353,1.0405373573303223,31366,2183,2193,0.004231198225170374,0.08181266486644745,0.02862473577260971,0.04043952748179436,0.04659983143210411,35742,35742,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,0,B3,all_pairwise_class_balanced,0.02593572437763214,0.610438883304596,4.5295753555583955,0.27708715200424194,-0.4787304699420929,0.5391295552253723,0.4973568320274353,0.838818371295929,31366,2183,2193,0.00225960835814476,0.05350955203175545,0.022038014605641365,0.029271725565195084,0.03407221660017967,35742,71484,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,1,B0,categorical_pixel_mean,0.018661625683307648,0.4325826168060303,1.0,0.0053910971619188786,-0.20130960643291473,0.5538391470909119,0.3555377125740051,0.6779745817184448,32827,2164,1493,0.007554356008768082,0.15460407733917236,0.06584101170301437,0.06446271389722824,0.07400412112474442,36484,36484,3,1.7881393432617188e-07,1.862645149230957e-09,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,1,B1,categorical_class_balanced,0.07599981874227524,2.9657154083251953,6.855835840613586,0.09314898401498795,-0.30296996235847473,0.5538391470909119,0.3555377125740051,2.965557336807251,32827,2164,1493,0.007554356008768082,0.15460407733917236,0.06584101170301437,0.06703853607177734,0.07596595585346222,36484,36484,3,1.7881393432617188e-07,1.862645149230957e-09,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,1,B2,top2_pairwise_class_balanced,0.0645669549703598,2.848845958709717,6.5856690676665295,0.019872967153787613,-0.2619483768939972,0.5538391470909119,0.3555377125740051,2.8248770236968994,32827,2164,1493,0.006880761124193668,0.13361749053001404,0.05320260301232338,0.057203345000743866,0.06390008330345154,36484,36484,3,1.7881393432617188e-07,1.862645149230957e-09,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,1,B3,all_pairwise_class_balanced,0.04033830761909485,1.5172945261001587,3.507525423243053,0.1155635267496109,-0.32463663816452026,0.5538391470909119,0.3555377125740051,1.5741842985153198,32827,2164,1493,0.003971921280026436,0.07950497418642044,0.03753802925348282,0.03693796694278717,0.04118088632822037,36484,72968,3,1.7881393432617188e-07,1.862645149230957e-09,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,2,B0,categorical_pixel_mean,0.02055913396179676,0.39238980412483215,1.0,-0.026430273428559303,0.40878036618232727,0.39181220531463623,0.8572578430175781,1.230487585067749,32007,2468,1268,0.008627585135400295,0.1312038004398346,0.1063808873295784,0.08635594695806503,0.11227592825889587,35743,35743,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,2,B1,categorical_class_balanced,0.08207076042890549,2.1850624084472656,5.568601389428878,-0.06940312683582306,0.21679376065731049,0.39181220531463623,0.8572578430175781,2.5614349842071533,32007,2468,1268,0.008627585135400295,0.1312038004398346,0.1063808873295784,0.09024080634117126,0.11411767452955246,35743,35743,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,2,B2,top2_pairwise_class_balanced,0.0694204792380333,2.3001763820648193,5.861967762376051,-0.09609518945217133,0.255137175321579,0.39181220531463623,0.8572578430175781,2.686436653137207,32007,2468,1268,0.008007043041288853,0.10326181352138519,0.09699256718158722,0.0683927834033966,0.0930076465010643,35743,35743,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,2,B3,all_pairwise_class_balanced,0.045568399131298065,1.2914795875549316,3.291317903724301,-0.08870722353458405,0.08501996845006943,0.39181220531463623,0.8572578430175781,1.691035270690918,32007,2468,1268,0.004652391653507948,0.06791447103023529,0.06413832306861877,0.051152825355529785,0.06544531881809235,35743,71486,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,3,B0,categorical_pixel_mean,0.01332362461835146,0.2549496591091156,1.0,0.1771182417869568,-0.1888565570116043,0.37028223276138306,0.6351575255393982,0.7952417731285095,32547,2456,1120,0.004771691281348467,0.10488010197877884,0.06107098236680031,0.06949803233146667,0.055951960384845734,36123,36123,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,3,B1,categorical_class_balanced,0.056907594203948975,2.3196706771850586,9.098543945070604,0.13625867664813995,-0.22295184433460236,0.37028223276138306,0.6351575255393982,2.3565075397491455,32547,2456,1120,0.004771691281348467,0.10488010197877884,0.06107098236680031,0.05730576440691948,0.06190396100282669,36123,36123,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,3,B2,top2_pairwise_class_balanced,0.05274861678481102,2.25993013381958,8.86422104550591,0.11974618583917618,-0.21747168898582458,0.37028223276138306,0.6351575255393982,2.2975003719329834,32547,2456,1120,0.004681355785578489,0.09350910037755966,0.06005539372563362,0.05198042839765549,0.058053694665431976,36123,36123,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,3,B3,all_pairwise_class_balanced,0.029061852023005486,1.1645818948745728,4.567889594141974,0.13358967006206512,-0.2221323847770691,0.37028223276138306,0.6351575255393982,1.318329095840454,32547,2456,1120,0.0024218675680458546,0.05351477861404419,0.0312489066272974,0.03001243993639946,0.03195713460445404,36123,72246,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,4,B0,categorical_pixel_mean,0.015909066423773766,0.3124344050884247,1.0,-0.3341387212276459,-0.08131400495767593,0.3000469207763672,0.2811214327812195,0.42419686913490295,31622,3199,1682,0.0051225535571575165,0.10532647371292114,0.04863487184047699,0.08596418052911758,0.06575524061918259,36503,36503,3,1.7881393432617188e-07,1.862645149230957e-09,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,4,B1,categorical_class_balanced,0.05302796885371208,1.777755856513977,5.690013095743535,-0.34889400005340576,-0.05858059227466583,0.3000469207763672,0.2811214327812195,1.6996970176696777,31622,3199,1682,0.0051225535571575165,0.10532647371292114,0.04863487184047699,0.08314670622348785,0.10043008625507355,36503,36503,3,1.7881393432617188e-07,1.862645149230957e-09,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,4,B2,top2_pairwise_class_balanced,0.0498405322432518,1.8004517555236816,5.762655220426574,-0.3432340919971466,-0.0399407334625721,0.3000469207763672,0.2811214327812195,1.729048252105713,31622,3199,1682,0.004941095132380724,0.0966697707772255,0.047910720109939575,0.07834815979003906,0.09057783335447311,36503,36503,3,1.7881393432617188e-07,1.862645149230957e-09,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,4,B3,all_pairwise_class_balanced,0.027157355099916458,0.9018842577934265,2.886635540468652,-0.3447878360748291,-0.07586970925331116,0.3000469207763672,0.2811214327812195,0.8646290302276611,31622,3199,1682,0.002737361239269376,0.053565774112939835,0.025168923661112785,0.04242554306983948,0.057560425251722336,36503,73006,3,1.7881393432617188e-07,1.862645149230957e-09,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,5,B0,categorical_pixel_mean,0.016878368332982063,0.3383638560771942,1.0,0.37421825528144836,0.2030133605003357,0.6255807280540466,0.217468723654747,0.8946546316146851,32066,2548,1490,0.007791068870574236,0.09500948339700699,0.07883486151695251,0.06560849398374557,0.08203891664743423,36104,36104,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,5,B1,categorical_class_balanced,0.06054513901472092,1.7037012577056885,5.0351159767992675,0.29845693707466125,0.27732962369918823,0.6255807280540466,0.217468723654747,2.059608221054077,32066,2548,1490,0.007791068870574236,0.09500948339700699,0.07883486151695251,0.06489737331867218,0.08006180822849274,36104,36104,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,5,B2,top2_pairwise_class_balanced,0.049278389662504196,1.3554332256317139,4.00584519087194,0.2646951377391815,0.308648943901062,0.6255807280540466,0.217468723654747,1.722135305404663,32066,2548,1490,0.00767310056835413,0.07927477359771729,0.060887280851602554,0.05594886839389801,0.06181749328970909,36104,36104,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,5,B3,all_pairwise_class_balanced,0.034577928483486176,1.0427680015563965,3.081794886858423,0.30364131927490234,0.27993980050086975,0.6255807280540466,0.217468723654747,1.4519362449645996,32066,2548,1490,0.003985804505646229,0.04930547997355461,0.05044249817728996,0.03480028361082077,0.04859001189470291,36104,72208,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,6,B0,categorical_pixel_mean,0.018235990777611732,0.2286282777786255,1.0,0.05028505623340607,0.32887566089630127,0.40587177872657776,0.4706621468067169,0.7521535158157349,32558,3198,1108,0.00765960942953825,0.11297779530286789,0.055565863847732544,0.08407504856586456,0.07147908210754395,36864,36864,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,6,B1,categorical_class_balanced,0.05873442441225052,1.4655324220657349,6.410110054211097,-0.14025355875492096,0.283051460981369,0.40587177872657776,0.4706621468067169,1.6747729778289795,32558,3198,1108,0.00765960942953825,0.11297779530286789,0.055565863847732544,0.08488180488348007,0.07488542795181274,36864,36864,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,6,B2,top2_pairwise_class_balanced,0.050425343215465546,1.2702172994613647,5.555818868089806,-0.20441363751888275,0.21019390225410461,0.40587177872657776,0.4706621468067169,1.4447859525680542,32558,3198,1108,0.006726847030222416,0.09888893365859985,0.045660246163606644,0.07252798974514008,0.05618098005652428,36864,36864,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,6,B3,all_pairwise_class_balanced,0.03435778617858887,0.7949387431144714,3.476992220027082,-0.10915219038724899,0.34374260902404785,0.40587177872657776,0.4706621468067169,1.1189563274383545,32558,3198,1108,0.004042322281748056,0.05759381875395775,0.04143720865249634,0.05015009641647339,0.045199912041425705,36864,73728,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,7,B0,categorical_pixel_mean,0.014630070887506008,0.19128987193107605,1.0,0.09021536260843277,-0.039759811013936996,0.22017812728881836,1.0762150287628174,1.1439323425292969,32391,2663,1088,0.005835546646267176,0.10554274916648865,0.05393421649932861,0.05455443263053894,0.06267936527729034,36142,36142,3,1.7881393432617188e-07,1.862645149230957e-09,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,7,B1,categorical_class_balanced,0.055104173719882965,1.456510305404663,7.6141527551937545,-0.1722680777311325,-0.450104296207428,0.22017812728881836,1.0762150287628174,1.3713525533676147,32391,2663,1088,0.005835546646267176,0.10554274916648865,0.05393421649932861,0.04746515303850174,0.0629860907793045,36142,36142,3,1.7881393432617188e-07,1.862645149230957e-09,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,7,B2,top2_pairwise_class_balanced,0.047444671392440796,1.355820894241333,7.087781912101708,-0.17595551908016205,-0.4426199495792389,0.22017812728881836,1.0762150287628174,1.3123539686203003,32391,2663,1088,0.0056686061434447765,0.08730641007423401,0.04935900494456291,0.039230044931173325,0.054135389626026154,36142,36142,3,1.7881393432617188e-07,1.862645149230957e-09,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,7,B3,all_pairwise_class_balanced,0.029311424121260643,0.7558080554008484,3.951113813663772,-0.14934968948364258,-0.43165484070777893,0.22017812728881836,1.0762150287628174,1.048851728439331,32391,2663,1088,0.0030225582886487246,0.05474277585744858,0.030168933793902397,0.02429148182272911,0.034894686192274094,36142,72284,3,1.7881393432617188e-07,1.862645149230957e-09,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,8,B0,categorical_pixel_mean,0.016094870865345,0.5270290970802307,1.0,-0.3816346228122711,0.8348163962364197,0.3359881043434143,0.8461697697639465,1.2271695137023926,32659,2327,1498,0.009538768790662289,0.10260035842657089,0.024651257321238518,0.05763224512338638,0.051116522401571274,36484,36484,3,1.7881393432617188e-07,1.862645149230957e-09,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,8,B1,categorical_class_balanced,0.04559679329395294,1.2116636037826538,2.299044987260352,-0.3734074831008911,0.5100851058959961,0.3359881043434143,0.8461697697639465,1.681922197341919,32659,2327,1498,0.009538768790662289,0.10260035842657089,0.024651257321238518,0.05061899125576019,0.06676557660102844,36484,36484,3,1.7881393432617188e-07,1.862645149230957e-09,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,8,B2,top2_pairwise_class_balanced,0.03747064620256424,1.0247703790664673,1.944428466556685,-0.37873610854148865,0.44132834672927856,0.3359881043434143,0.8461697697639465,1.474283218383789,32659,2327,1498,0.009092245250940323,0.08180795609951019,0.021511735394597054,0.039419569075107574,0.05405164510011673,36484,36484,3,1.7881393432617188e-07,1.862645149230957e-09,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,8,B3,all_pairwise_class_balanced,0.02414247952401638,0.5936967730522156,1.1264971447332364,-0.35955774784088135,0.5092042684555054,0.3359881043434143,0.8461697697639465,1.1573323011398315,32659,2327,1498,0.004949747584760189,0.053661320358514786,0.01381637156009674,0.02787051349878311,0.0376458577811718,36484,72968,3,1.7881393432617188e-07,1.862645149230957e-09,True,post_hoc_boundary_grouping_only,False
0,REFUGE->RIM_ONE_r3,9,B0,categorical_pixel_mean,0.01580428145825863,0.26915910840034485,1.0,-0.39861157536506653,-0.10785111784934998,0.2755049467086792,1.1012327671051025,1.1969995498657227,32626,2337,1179,0.007822741754353046,0.12073803693056107,0.028675800189375877,0.0744442492723465,0.061237845569849014,36142,36142,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
