task_id,seed,order,arm,domain,role,n_patients,n_evaluable,background_dice,rim_dice,cup_dice,macro_fg_dice
O2_s62_T_UCTX,62,O2,T_UCTX,RIM_ONE_r3,current,40,40,0.9901443741585604,0.7575697944360126,0.680256913031515,0.718913353733764
O2_s62_T_AMS,62,O2,T_AMS,Drishti_GS,old,25,25,0.9641967249501975,0.4077329715859338,0.4129114466589685,0.41032220912245115
O2_s62_T_AMS,62,O2,T_AMS,RIM_ONE_r3,current,40,40,0.9893318944588435,0.7451586900059898,0.6558009495368415,0.7004798197714156
O1_s63_SRC_CE,63,O1,SRC_CE,RIM_ONE_r3,source,40,40,0.9881517883445639,0.7231632762247024,0.6465945539123543,0.6848789150685283
O1_s63_T_CE,63,O1,T_CE,RIM_ONE_r3,old,40,40,0.9712399334307846,0.1669053319120594,0.43081894989966374,0.29886214090586155
O1_s63_T_CE,63,O1,T_CE,Drishti_GS,current,25,25,0.9873100951702004,0.6688376425153238,0.7449448502609901,0.706891246388157
O1_s63_T_CED,63,O1,T_CED,RIM_ONE_r3,old,40,40,0.9720994454090949,0.3618796579936036,0.5075883584024213,0.4347340081980124
O1_s63_T_CED,63,O1,T_CED,Drishti_GS,current,25,25,0.9857561075392579,0.6702314516502469,0.7272241333121952,0.698727792481221
O1_s63_T_LCTX,63,O1,T_LCTX,RIM_ONE_r3,old,40,40,0.97129426849207,0.5587858051372026,0.5332771972643273,0.5460315012007649
O1_s63_T_LCTX,63,O1,T_LCTX,Drishti_GS,current,25,25,0.981033205288872,0.7047283624078582,0.7620849992752633,0.7334066808415608
O1_s63_T_UCTX,63,O1,T_UCTX,RIM_ONE_r3,old,40,40,0.9619621459543497,0.40427521608471917,0.5209994903841222,0.4626373532344207
O1_s63_T_UCTX,63,O1,T_UCTX,Drishti_GS,current,25,25,0.9860785524993193,0.6931979673233439,0.7700037880946377,0.7316008777089908
O1_s63_T_AMS,63,O1,T_AMS,RIM_ONE_r3,old,40,40,0.9674195503179938,0.42047515462330515,0.5251152137631585,0.47279518419323185
O1_s63_T_AMS,63,O1,T_AMS,Drishti_GS,current,25,25,0.9871471964347198,0.6846585112639061,0.7654745879379008,0.7250665496009034
O2_s63_SRC_CE,63,O2,SRC_CE,Drishti_GS,source,25,25,0.9808198078250472,0.578734016718385,0.6931475476371536,0.6359407821777693
O2_s63_T_CE,63,O2,T_CE,Drishti_GS,old,25,25,0.9602581099117597,0.35017622458154835,0.44510986089033977,0.39764304273594403
O2_s63_T_CE,63,O2,T_CE,RIM_ONE_r3,current,40,40,0.9876065623912021,0.7274242727457093,0.640745142174668,0.6840847074601886
O2_s63_T_CED,63,O2,T_CED,Drishti_GS,old,25,25,0.9468095114381522,0.2555699344174142,0.34470305668001006,0.30013649554871213
O2_s63_T_CED,63,O2,T_CED,RIM_ONE_r3,current,40,40,0.9868147193651025,0.7219992601705554,0.653964949320043,0.6879821047452992
O2_s63_T_LCTX,63,O2,T_LCTX,Drishti_GS,old,25,25,0.9647770157405263,0.42975202094847087,0.42643782906001837,0.4280949250042447
O2_s63_T_LCTX,63,O2,T_LCTX,RIM_ONE_r3,current,40,40,0.9883778854968917,0.7424819752569652,0.6755174226037026,0.7089996989303339
O2_s63_T_UCTX,63,O2,T_UCTX,Drishti_GS,old,25,25,0.9623917989807917,0.3893226144935358,0.376978020472867,0.38315031748320144
O2_s63_T_UCTX,63,O2,T_UCTX,RIM_ONE_r3,current,40,40,0.9874501121502698,0.7229319686525775,0.6889588412498823,0.7059454049512299
O2_s63_T_AMS,63,O2,T_AMS,Drishti_GS,old,25,25,0.9669521171738651,0.41829780274620076,0.39330508730839225,0.40580144502729654
O2_s63_T_AMS,63,O2,T_AMS,RIM_ONE_r3,current,40,40,0.9877588910666368,0.7294879797824378,0.6860653179370051,0.7077766488597215
