arm,baseline,order,seed,domain,role,metric,delta
T_LCTX,T_CED,O2,63,RIM_ONE_r3,current,rim_dice,0.020482715086409864
T_LCTX,T_CED,O2,63,RIM_ONE_r3,current,cup_dice,0.021552473283659612
T_LCTX,T_CED,O2,63,Drishti_GS,old,rim_dice,0.17418208653105666
T_LCTX,T_CED,O2,63,Drishti_GS,old,cup_dice,0.08173477238000831
T_UCTX,T_LCTX,O1,61,RIM_ONE_r3,old,rim_dice,-0.03406531885421271
T_UCTX,T_LCTX,O1,61,RIM_ONE_r3,old,cup_dice,-0.034873964290269455
T_UCTX,T_LCTX,O1,61,Drishti_GS,current,rim_dice,0.007144651426399751
T_UCTX,T_LCTX,O1,61,Drishti_GS,current,cup_dice,0.0005201699978927277
T_UCTX,T_LCTX,O1,62,RIM_ONE_r3,old,rim_dice,0.013755444756876012
T_UCTX,T_LCTX,O1,62,RIM_ONE_r3,old,cup_dice,0.02018108507941785
T_UCTX,T_LCTX,O1,62,Drishti_GS,current,rim_dice,0.01187191673068555
T_UCTX,T_LCTX,O1,62,Drishti_GS,current,cup_dice,0.012288879635807382
T_UCTX,T_LCTX,O1,63,RIM_ONE_r3,old,rim_dice,-0.15451058905248338
T_UCTX,T_LCTX,O1,63,RIM_ONE_r3,old,cup_dice,-0.01227770688020513
T_UCTX,T_LCTX,O1,63,Drishti_GS,current,rim_dice,-0.011530395084514256
T_UCTX,T_LCTX,O1,63,Drishti_GS,current,cup_dice,0.007918788819374356
T_UCTX,T_LCTX,O2,61,RIM_ONE_r3,current,rim_dice,0.014798191675105321
T_UCTX,T_LCTX,O2,61,RIM_ONE_r3,current,cup_dice,0.0011343901594960126
T_UCTX,T_LCTX,O2,61,Drishti_GS,old,rim_dice,-0.06607883433858253
T_UCTX,T_LCTX,O2,61,Drishti_GS,old,cup_dice,-0.07616469768923106
T_UCTX,T_LCTX,O2,62,RIM_ONE_r3,current,rim_dice,0.024055583948210946
T_UCTX,T_LCTX,O2,62,RIM_ONE_r3,current,cup_dice,0.026463285660676128
T_UCTX,T_LCTX,O2,62,Drishti_GS,old,rim_dice,0.002656501840188563
T_UCTX,T_LCTX,O2,62,Drishti_GS,old,cup_dice,0.04296813464385957
T_UCTX,T_LCTX,O2,63,RIM_ONE_r3,current,rim_dice,-0.01955000660438777
T_UCTX,T_LCTX,O2,63,RIM_ONE_r3,current,cup_dice,0.013441418646179648
T_UCTX,T_LCTX,O2,63,Drishti_GS,old,rim_dice,-0.04042940645493509
T_UCTX,T_LCTX,O2,63,Drishti_GS,old,cup_dice,-0.04945980858715138
T_AMS,T_UCTX,O1,61,RIM_ONE_r3,old,rim_dice,0.022813219421322972
T_AMS,T_UCTX,O1,61,RIM_ONE_r3,old,cup_dice,0.01576170922085951
T_AMS,T_UCTX,O1,61,Drishti_GS,current,rim_dice,-0.008371854963302172
T_AMS,T_UCTX,O1,61,Drishti_GS,current,cup_dice,-0.030747094152653864
T_AMS,T_UCTX,O1,62,RIM_ONE_r3,old,rim_dice,-0.02873558355374045
T_AMS,T_UCTX,O1,62,RIM_ONE_r3,old,cup_dice,-0.015179063410355798
T_AMS,T_UCTX,O1,62,Drishti_GS,current,rim_dice,0.00913690202296824
T_AMS,T_UCTX,O1,62,Drishti_GS,current,cup_dice,0.0028249188346077814
T_AMS,T_UCTX,O1,63,RIM_ONE_r3,old,rim_dice,0.01619993853858598
T_AMS,T_UCTX,O1,63,RIM_ONE_r3,old,cup_dice,0.004115723379036318
T_AMS,T_UCTX,O1,63,Drishti_GS,current,rim_dice,-0.008539456059437844
T_AMS,T_UCTX,O1,63,Drishti_GS,current,cup_dice,-0.004529200156736857
T_AMS,T_UCTX,O2,61,RIM_ONE_r3,current,rim_dice,-0.0039841365314771116
T_AMS,T_UCTX,O2,61,RIM_ONE_r3,current,cup_dice,0.0049773280185529956
T_AMS,T_UCTX,O2,61,Drishti_GS,old,rim_dice,0.03908144500780858
T_AMS,T_UCTX,O2,61,Drishti_GS,old,cup_dice,0.02606974961819991
T_AMS,T_UCTX,O2,62,RIM_ONE_r3,current,rim_dice,-0.012411104430022801
T_AMS,T_UCTX,O2,62,RIM_ONE_r3,current,cup_dice,-0.024455963494673494
T_AMS,T_UCTX,O2,62,Drishti_GS,old,rim_dice,-0.002525335683219665
T_AMS,T_UCTX,O2,62,Drishti_GS,old,cup_dice,-0.019212434290985347
T_AMS,T_UCTX,O2,63,RIM_ONE_r3,current,rim_dice,0.006556011129860373
T_AMS,T_UCTX,O2,63,RIM_ONE_r3,current,cup_dice,-0.0028935233128771776
T_AMS,T_UCTX,O2,63,Drishti_GS,old,rim_dice,0.028975188252664985
T_AMS,T_UCTX,O2,63,Drishti_GS,old,cup_dice,0.01632706683552526
T_LCTX,T_CE,O1,61,RIM_ONE_r3,old,rim_dice,0.17938012739725318
T_LCTX,T_CE,O1,61,RIM_ONE_r3,old,cup_dice,0.06962415276548317
T_LCTX,T_CE,O1,61,Drishti_GS,current,rim_dice,0.014334340267922574
T_LCTX,T_CE,O1,61,Drishti_GS,current,cup_dice,-0.032079907195966095
T_LCTX,T_CE,O1,62,RIM_ONE_r3,old,rim_dice,0.046351932276343544
T_LCTX,T_CE,O1,62,RIM_ONE_r3,old,cup_dice,-0.007965775904352768
T_LCTX,T_CE,O1,62,Drishti_GS,current,rim_dice,0.027635350665414893
T_LCTX,T_CE,O1,62,Drishti_GS,current,cup_dice,-0.0035358151002466975
T_LCTX,T_CE,O1,63,RIM_ONE_r3,old,rim_dice,0.3918804732251432
T_LCTX,T_CE,O1,63,RIM_ONE_r3,old,cup_dice,0.10245824736466358
T_LCTX,T_CE,O1,63,Drishti_GS,current,rim_dice,0.03589071989253434
T_LCTX,T_CE,O1,63,Drishti_GS,current,cup_dice,0.017140149014273187
T_LCTX,T_CE,O2,61,RIM_ONE_r3,current,rim_dice,0.04279432161229102
T_LCTX,T_CE,O2,61,RIM_ONE_r3,current,cup_dice,0.03640642497320601
T_LCTX,T_CE,O2,61,Drishti_GS,old,rim_dice,0.021917982426401916
T_LCTX,T_CE,O2,61,Drishti_GS,old,cup_dice,0.0873413549127306
T_LCTX,T_CE,O2,62,RIM_ONE_r3,current,rim_dice,0.03418748636656099
T_LCTX,T_CE,O2,62,RIM_ONE_r3,current,cup_dice,0.022479360944450577
T_LCTX,T_CE,O2,62,Drishti_GS,old,rim_dice,-0.0004723759378275627
T_LCTX,T_CE,O2,62,Drishti_GS,old,cup_dice,0.02849448352288486
T_LCTX,T_CE,O2,63,RIM_ONE_r3,current,rim_dice,0.015057702511255933
T_LCTX,T_CE,O2,63,RIM_ONE_r3,current,cup_dice,0.034772280429034574
T_LCTX,T_CE,O2,63,Drishti_GS,old,rim_dice,0.07957579636692252
T_LCTX,T_CE,O2,63,Drishti_GS,old,cup_dice,-0.0186720318303214
T_UCTX,T_CE,O1,61,RIM_ONE_r3,old,rim_dice,0.14531480854304046
T_UCTX,T_CE,O1,61,RIM_ONE_r3,old,cup_dice,0.03475018847521372
T_UCTX,T_CE,O1,61,Drishti_GS,current,rim_dice,0.021478991694322325
T_UCTX,T_CE,O1,61,Drishti_GS,current,cup_dice,-0.03155973719807337
T_UCTX,T_CE,O1,62,RIM_ONE_r3,old,rim_dice,0.060107377033219556
T_UCTX,T_CE,O1,62,RIM_ONE_r3,old,cup_dice,0.012215309175065081
T_UCTX,T_CE,O1,62,Drishti_GS,current,rim_dice,0.03950726739610044
T_UCTX,T_CE,O1,62,Drishti_GS,current,cup_dice,0.008753064535560684
T_UCTX,T_CE,O1,63,RIM_ONE_r3,old,rim_dice,0.23736988417265978
T_UCTX,T_CE,O1,63,RIM_ONE_r3,old,cup_dice,0.09018054048445845
T_UCTX,T_CE,O1,63,Drishti_GS,current,rim_dice,0.024360324808020084
T_UCTX,T_CE,O1,63,Drishti_GS,current,cup_dice,0.025058937833647543
T_UCTX,T_CE,O2,61,RIM_ONE_r3,current,rim_dice,0.05759251328739634
T_UCTX,T_CE,O2,61,RIM_ONE_r3,current,cup_dice,0.03754081513270202
T_UCTX,T_CE,O2,61,Drishti_GS,old,rim_dice,-0.04416085191218061
T_UCTX,T_CE,O2,61,Drishti_GS,old,cup_dice,0.011176657223499531
T_UCTX,T_CE,O2,62,RIM_ONE_r3,current,rim_dice,0.05824307031477194
T_UCTX,T_CE,O2,62,RIM_ONE_r3,current,cup_dice,0.048942646605126705
T_UCTX,T_CE,O2,62,Drishti_GS,old,rim_dice,0.0021841259023610005
T_UCTX,T_CE,O2,62,Drishti_GS,old,cup_dice,0.07146261816674443
T_UCTX,T_CE,O2,63,RIM_ONE_r3,current,rim_dice,-0.004492304093131838
T_UCTX,T_CE,O2,63,RIM_ONE_r3,current,cup_dice,0.04821369907521422
T_UCTX,T_CE,O2,63,Drishti_GS,old,rim_dice,0.039146389911987434
T_UCTX,T_CE,O2,63,Drishti_GS,old,cup_dice,-0.06813184041747278
T_UCTX,T_CED,O1,61,RIM_ONE_r3,old,rim_dice,0.06729351675089662
T_UCTX,T_CED,O1,61,RIM_ONE_r3,old,cup_dice,-0.009611183295053949
T_UCTX,T_CED,O1,61,Drishti_GS,current,rim_dice,0.06571504879725154
T_UCTX,T_CED,O1,61,Drishti_GS,current,cup_dice,-0.022503133854720248
T_UCTX,T_CED,O1,62,RIM_ONE_r3,old,rim_dice,0.08392778708395232
T_UCTX,T_CED,O1,62,RIM_ONE_r3,old,cup_dice,0.018916536523139293
T_UCTX,T_CED,O1,62,Drishti_GS,current,rim_dice,0.06706023864026034
T_UCTX,T_CED,O1,62,Drishti_GS,current,cup_dice,0.028601037995232503
T_UCTX,T_CED,O1,63,RIM_ONE_r3,old,rim_dice,0.04239555809111556
T_UCTX,T_CED,O1,63,RIM_ONE_r3,old,cup_dice,0.013411131981700852
T_UCTX,T_CED,O1,63,Drishti_GS,current,rim_dice,0.022966515673097043
T_UCTX,T_CED,O1,63,Drishti_GS,current,cup_dice,0.0427796547824425
T_UCTX,T_CED,O2,61,RIM_ONE_r3,current,rim_dice,0.06751912497905621
T_UCTX,T_CED,O2,61,RIM_ONE_r3,current,cup_dice,0.05465163830572428
T_UCTX,T_CED,O2,61,Drishti_GS,old,rim_dice,-0.06710020680924883
T_UCTX,T_CED,O2,61,Drishti_GS,old,cup_dice,0.08608808338209317
T_UCTX,T_CED,O2,62,RIM_ONE_r3,current,rim_dice,0.06470569986329322
T_UCTX,T_CED,O2,62,RIM_ONE_r3,current,cup_dice,0.03809502104898099
T_UCTX,T_CED,O2,62,Drishti_GS,old,rim_dice,0.034452963889169186
T_UCTX,T_CED,O2,62,Drishti_GS,old,cup_dice,0.13094723127281283
T_UCTX,T_CED,O2,63,RIM_ONE_r3,current,rim_dice,0.0009327084820220932
T_UCTX,T_CED,O2,63,RIM_ONE_r3,current,cup_dice,0.03499389192983926
T_UCTX,T_CED,O2,63,Drishti_GS,old,rim_dice,0.13375268007612157
T_UCTX,T_CED,O2,63,Drishti_GS,old,cup_dice,0.03227496379285694
