arm,baseline,metric,scope,order,seed,delta,sample_SD
T_AMS,T_CE,Forget,overall,both,,-0.05794223584119157,0.03572183569175904
T_AMS,T_CED,Final,seed_order,O1,61,0.02508755698115006,
T_AMS,T_CED,Final,seed_order,O1,62,0.04163819353401588,
T_AMS,T_CED,Final,seed_order,O1,63,0.03219996655745094,
T_AMS,T_CED,Final,order_mean,O1,,0.03297523902420563,0.008302510350764125
T_AMS,T_CED,Final,seed_order,O2,61,0.05182575649267729,
T_AMS,T_CED,Final,seed_order,O2,62,0.05239901954383874,
T_AMS,T_CED,Final,seed_order,O2,63,0.0627297467965034,
T_AMS,T_CED,Final,order_mean,O2,,0.05565150761100648,0.006136632635801559
T_AMS,T_CED,Final,seed_order_average,both,61,0.038456656736913675,
T_AMS,T_CED,Final,seed_order_average,both,62,0.04701860653892731,
T_AMS,T_CED,Final,seed_order_average,both,63,0.04746485667697717,
T_AMS,T_CED,Final,overall,both,,0.04431337331760605,0.0050769707135599204
T_AMS,T_CED,Incoming,seed_order,O1,61,0.002046482913287684,
T_AMS,T_CED,Incoming,seed_order,O1,62,0.053811548746534266,
T_AMS,T_CED,Incoming,seed_order,O1,63,0.026338757119682477,
T_AMS,T_CED,Incoming,order_mean,O1,,0.027398929593168142,0.025898812413607707
T_AMS,T_CED,Incoming,seed_order,O2,61,0.06158197738592819,
T_AMS,T_CED,Incoming,seed_order,O2,62,0.0329668264937889,
T_AMS,T_CED,Incoming,seed_order,O2,63,0.019794544114422274,
T_AMS,T_CED,Incoming,order_mean,O2,,0.038114449331379786,0.02136400970121726
T_AMS,T_CED,Incoming,seed_order_average,both,61,0.031814230149607936,
T_AMS,T_CED,Incoming,seed_order_average,both,62,0.043389187620161584,
T_AMS,T_CED,Incoming,seed_order_average,both,63,0.023066650617052376,
T_AMS,T_CED,Incoming,overall,both,,0.03275668946227397,0.010193995768476115
T_AMS,T_CED,Old,seed_order,O1,61,0.048128631049012605,
T_AMS,T_CED,Old,seed_order,O1,62,0.029464838321497655,
T_AMS,T_CED,Old,seed_order,O1,63,0.038061175995219465,
T_AMS,T_CED,Old,order_mean,O1,,0.038551548455243244,0.009341554399888291
T_AMS,T_CED,Old,seed_order,O2,61,0.04206953559942633,
T_AMS,T_CED,Old,seed_order,O2,62,0.07183121259388853,
T_AMS,T_CED,Old,seed_order,O2,63,0.1056649494785844,
T_AMS,T_CED,Old,order_mean,O2,,0.07318856589063309,0.031819427596902025
T_AMS,T_CED,Old,seed_order_average,both,61,0.04509908332421947,
T_AMS,T_CED,Old,seed_order_average,both,62,0.05064802545769309,
T_AMS,T_CED,Old,seed_order_average,both,63,0.07186306273690193,
T_AMS,T_CED,Old,overall,both,,0.055870057172938165,0.014125503882229893
T_AMS,T_CED,Forget,seed_order,O1,61,-0.048128631049012605,
T_AMS,T_CED,Forget,seed_order,O1,62,-0.029464838321497655,
T_AMS,T_CED,Forget,seed_order,O1,63,-0.038061175995219465,
T_AMS,T_CED,Forget,order_mean,O1,,-0.038551548455243244,0.009341554399888291
T_AMS,T_CED,Forget,seed_order,O2,61,-0.04206953559942633,
T_AMS,T_CED,Forget,seed_order,O2,62,-0.07183121259388853,
T_AMS,T_CED,Forget,seed_order,O2,63,-0.1056649494785844,
T_AMS,T_CED,Forget,order_mean,O2,,-0.07318856589063309,0.031819427596902025
T_AMS,T_CED,Forget,seed_order_average,both,61,-0.04509908332421947,
T_AMS,T_CED,Forget,seed_order_average,both,62,-0.05064802545769309,
T_AMS,T_CED,Forget,seed_order_average,both,63,-0.07186306273690193,
T_AMS,T_CED,Forget,overall,both,,-0.055870057172938165,0.014125503882229893
T_LCTX,T_CED,Final,seed_order,O1,61,0.040542177529640955,
T_LCTX,T_CED,Final,seed_order,O1,62,0.03510206850994935,
T_LCTX,T_CED,Final,seed_order,O1,63,0.07298819068154616,
T_LCTX,T_CED,Final,order_mean,O1,,0.04954414557371215,0.020484534039126916
T_LCTX,T_CED,Final,seed_order,O2,61,0.06686739751270931,
T_LCTX,T_CED,Final,seed_order,O2,62,0.043014352495330366,
T_LCTX,T_CED,Final,seed_order,O2,63,0.07448801182028358,
T_LCTX,T_CED,Final,order_mean,O2,,0.061456587276107755,0.01641966681721002
T_LCTX,T_CED,Final,seed_order_average,both,61,0.053704787521175135,
T_LCTX,T_CED,Final,seed_order_average,both,62,0.039058210502639856,
T_LCTX,T_CED,Final,seed_order_average,both,63,0.07373810125091487,
T_LCTX,T_CED,Final,overall,both,,0.05550036642490996,0.017409531391675247
T_LCTX,T_CED,Incoming,seed_order,O1,61,0.017773546759119685,
T_LCTX,T_CED,Incoming,seed_order,O1,62,0.03575024013450001,
T_LCTX,T_CED,Incoming,seed_order,O1,63,0.03467888836033983,
T_LCTX,T_CED,Incoming,order_mean,O1,,0.02940089175131984,0.010083814374121066
T_LCTX,T_CED,Incoming,seed_order,O2,61,0.0531190907250898,
T_LCTX,T_CED,Incoming,seed_order,O2,62,0.02614092565169357,
T_LCTX,T_CED,Incoming,seed_order,O2,63,0.021017594185034683,
T_LCTX,T_CED,Incoming,order_mean,O2,,0.03342587018727269,0.017246139646095896
T_LCTX,T_CED,Incoming,seed_order_average,both,61,0.03544631874210474,
T_LCTX,T_CED,Incoming,seed_order_average,both,62,0.03094558289309679,
T_LCTX,T_CED,Incoming,seed_order_average,both,63,0.027848241272687257,
T_LCTX,T_CED,Incoming,overall,both,,0.031413380969296266,0.003820578698036379
T_LCTX,T_CED,Old,seed_order,O1,61,0.06331080830016239,
T_LCTX,T_CED,Old,seed_order,O1,62,0.034453896885398794,
T_LCTX,T_CED,Old,seed_order,O1,63,0.11129749300275255,
T_LCTX,T_CED,Old,order_mean,O1,,0.06968739939610458,0.03881662339211621
T_LCTX,T_CED,Old,seed_order,O2,61,0.08061570430032894,
T_LCTX,T_CED,Old,seed_order,O2,62,0.059887779338966995,
T_LCTX,T_CED,Old,seed_order,O2,63,0.12795842945553254,
T_LCTX,T_CED,Old,order_mean,O2,,0.08948730436494283,0.03489172276633548
T_LCTX,T_CED,Old,seed_order_average,both,61,0.07196325630024566,
T_LCTX,T_CED,Old,seed_order_average,both,62,0.047170838112182895,
T_LCTX,T_CED,Old,seed_order_average,both,63,0.11962796122914254,
T_LCTX,T_CED,Old,overall,both,,0.0795873518805237,0.03682531463082798
T_LCTX,T_CED,Forget,seed_order,O1,61,-0.06331080830016239,
T_LCTX,T_CED,Forget,seed_order,O1,62,-0.034453896885398794,
T_LCTX,T_CED,Forget,seed_order,O1,63,-0.11129749300275255,
T_LCTX,T_CED,Forget,order_mean,O1,,-0.06968739939610458,0.03881662339211621
T_LCTX,T_CED,Forget,seed_order,O2,61,-0.08061570430032894,
T_LCTX,T_CED,Forget,seed_order,O2,62,-0.059887779338966995,
T_LCTX,T_CED,Forget,seed_order,O2,63,-0.12795842945553254,
T_LCTX,T_CED,Forget,order_mean,O2,,-0.08948730436494283,0.03489172276633548
T_LCTX,T_CED,Forget,seed_order_average,both,61,-0.07196325630024566,
T_LCTX,T_CED,Forget,seed_order_average,both,62,-0.047170838112182895,
T_LCTX,T_CED,Forget,seed_order_average,both,63,-0.11962796122914254,
T_LCTX,T_CED,Forget,overall,both,,-0.0795873518805237,0.03682531463082798
T_UCTX,T_LCTX,Final,seed_order,O1,61,-0.015318615430047422,
T_UCTX,T_LCTX,Final,seed_order,O1,62,0.014524331550696767,
T_UCTX,T_LCTX,Final,seed_order,O1,63,-0.04259997554945716,
T_UCTX,T_LCTX,Final,order_mean,O1,,-0.014464753142935938,0.028571724239572723
T_UCTX,T_LCTX,Final,seed_order,O2,61,-0.031577737548303064,
T_UCTX,T_LCTX,Final,seed_order,O2,62,0.0240358765232338,
T_UCTX,T_LCTX,Final,seed_order,O2,63,-0.023999450750073592,
T_UCTX,T_LCTX,Final,order_mean,O2,,-0.010513770591714286,0.030159844073281202
T_UCTX,T_LCTX,Final,seed_order_average,both,61,-0.023448176489175243,
T_UCTX,T_LCTX,Final,seed_order_average,both,62,0.019280104036965284,
T_UCTX,T_LCTX,Final,seed_order_average,both,63,-0.033299713149765375,
T_UCTX,T_LCTX,Final,overall,both,,-0.01248926186732511,0.027950539370721537
T_UCTX,T_LCTX,Incoming,seed_order,O1,61,0.003832410712146128,
T_UCTX,T_LCTX,Incoming,seed_order,O1,62,0.012080398183246355,
T_UCTX,T_LCTX,Incoming,seed_order,O1,63,-0.0018058031325699497,
T_UCTX,T_LCTX,Incoming,order_mean,O1,,0.004702335254274177,0.006983854471392724
T_UCTX,T_LCTX,Incoming,seed_order,O2,61,0.007966290917300611,
T_UCTX,T_LCTX,Incoming,seed_order,O2,62,0.025259434804443703,
T_UCTX,T_LCTX,Incoming,seed_order,O2,63,-0.0030542939791039503,
T_UCTX,T_LCTX,Incoming,order_mean,O2,,0.010057143914213454,0.014272195314600283
T_UCTX,T_LCTX,Incoming,seed_order_average,both,61,0.00589935081472337,
T_UCTX,T_LCTX,Incoming,seed_order_average,both,62,0.01866991649384503,
T_UCTX,T_LCTX,Incoming,seed_order_average,both,63,-0.00243004855583695,
T_UCTX,T_LCTX,Incoming,overall,both,,0.007379739584243816,0.010627595892587464
T_UCTX,T_LCTX,Old,seed_order,O1,61,-0.03446964157224108,
T_UCTX,T_LCTX,Old,seed_order,O1,62,0.01696826491814707,
T_UCTX,T_LCTX,Old,seed_order,O1,63,-0.08339414796634426,
T_UCTX,T_LCTX,Old,order_mean,O1,,-0.03363184154014609,0.05018645147517018
T_UCTX,T_LCTX,Old,seed_order,O2,61,-0.0711217660139068,
T_UCTX,T_LCTX,Old,seed_order,O2,62,0.022812318242023955,
T_UCTX,T_LCTX,Old,seed_order,O2,63,-0.044944607521043234,
T_UCTX,T_LCTX,Old,order_mean,O2,,-0.031084685097642024,0.048476552408737765
T_UCTX,T_LCTX,Old,seed_order_average,both,61,-0.05279570379307394,
T_UCTX,T_LCTX,Old,seed_order_average,both,62,0.019890291580085512,
T_UCTX,T_LCTX,Old,seed_order_average,both,63,-0.06416937774369375,
T_UCTX,T_LCTX,Old,overall,both,,-0.032358263318894055,0.04560453630459928
T_UCTX,T_LCTX,Forget,seed_order,O1,61,0.03446964157224108,
T_UCTX,T_LCTX,Forget,seed_order,O1,62,-0.01696826491814707,
T_UCTX,T_LCTX,Forget,seed_order,O1,63,0.08339414796634426,
T_UCTX,T_LCTX,Forget,order_mean,O1,,0.03363184154014609,0.05018645147517018
T_UCTX,T_LCTX,Forget,seed_order,O2,61,0.0711217660139068,
T_UCTX,T_LCTX,Forget,seed_order,O2,62,-0.022812318242023955,
T_UCTX,T_LCTX,Forget,seed_order,O2,63,0.044944607521043234,
T_UCTX,T_LCTX,Forget,order_mean,O2,,0.031084685097642024,0.048476552408737765
T_UCTX,T_LCTX,Forget,seed_order_average,both,61,0.05279570379307394,
T_UCTX,T_LCTX,Forget,seed_order_average,both,62,-0.019890291580085512,
T_UCTX,T_LCTX,Forget,seed_order_average,both,63,0.06416937774369375,
T_UCTX,T_LCTX,Forget,overall,both,,0.032358263318894055,0.04560453630459928
T_AMS,T_UCTX,Final,seed_order,O1,61,-0.00013600511844347185,
T_AMS,T_UCTX,Final,seed_order,O1,62,-0.007988206526630237,
T_AMS,T_UCTX,Final,seed_order,O1,63,0.0018117514253619404,
T_AMS,T_UCTX,Final,order_mean,O1,,-0.0021041534065705894,0.005187966820272365
T_AMS,T_UCTX,Final,seed_order,O2,61,0.016536096528271038,
T_AMS,T_UCTX,Final,seed_order,O2,62,-0.014651209474725424,
T_AMS,T_UCTX,Final,seed_order,O2,63,0.012241185726293402,
T_AMS,T_UCTX,Final,order_mean,O2,,0.004708690926613006,0.01690313202816401
T_AMS,T_UCTX,Final,seed_order_average,both,61,0.008200045704913783,
T_AMS,T_UCTX,Final,seed_order_average,both,62,-0.01131970800067783,
T_AMS,T_UCTX,Final,seed_order_average,both,63,0.007026468575827671,
T_AMS,T_UCTX,Final,overall,both,,0.001302268760021208,0.010946690999119251
T_AMS,T_UCTX,Incoming,seed_order,O1,61,-0.01955947455797813,
T_AMS,T_UCTX,Incoming,seed_order,O1,62,0.0059809104287879,
T_AMS,T_UCTX,Incoming,seed_order,O1,63,-0.006534328108087406,
T_AMS,T_UCTX,Incoming,order_mean,O1,,-0.006704297412425879,0.012771040814724886
T_AMS,T_UCTX,Incoming,seed_order,O2,61,0.0004965957435377755,
T_AMS,T_UCTX,Incoming,seed_order,O2,62,-0.01843353396234837,
T_AMS,T_UCTX,Incoming,seed_order,O2,63,0.0018312439084915422,
T_AMS,T_UCTX,Incoming,order_mean,O2,,-0.00536856477010635,0.01133425720666019
T_AMS,T_UCTX,Incoming,seed_order_average,both,61,-0.009531439407220177,
T_AMS,T_UCTX,Incoming,seed_order_average,both,62,-0.006226311766780235,
T_AMS,T_UCTX,Incoming,seed_order_average,both,63,-0.002351542099797932,
T_AMS,T_UCTX,Incoming,overall,both,,-0.0060364310912661145,0.0035937128905190207
T_AMS,T_UCTX,Old,seed_order,O1,61,0.019287464321091297,
T_AMS,T_UCTX,Old,seed_order,O1,62,-0.021957323482048208,
T_AMS,T_UCTX,Old,seed_order,O1,63,0.010157830958811176,
T_AMS,T_UCTX,Old,order_mean,O1,,0.002495990599284755,0.02166358646444887
T_AMS,T_UCTX,Old,seed_order,O2,61,0.03257559731300419,
T_AMS,T_UCTX,Old,seed_order,O2,62,-0.010868884987102423,
T_AMS,T_UCTX,Old,seed_order,O2,63,0.022651127544095095,
T_AMS,T_UCTX,Old,order_mean,O2,,0.014785946623332288,0.0227651392213691
T_AMS,T_UCTX,Old,seed_order_average,both,61,0.025931530817047743,
T_AMS,T_UCTX,Old,seed_order_average,both,62,-0.016413104234575315,
T_AMS,T_UCTX,Old,seed_order_average,both,63,0.016404479251453136,
T_AMS,T_UCTX,Old,overall,both,,0.008640968611308522,0.022214209472959306
T_AMS,T_UCTX,Forget,seed_order,O1,61,-0.019287464321091297,
T_AMS,T_UCTX,Forget,seed_order,O1,62,0.021957323482048208,
T_AMS,T_UCTX,Forget,seed_order,O1,63,-0.010157830958811176,
T_AMS,T_UCTX,Forget,order_mean,O1,,-0.002495990599284755,0.02166358646444887
T_AMS,T_UCTX,Forget,seed_order,O2,61,-0.03257559731300419,
T_AMS,T_UCTX,Forget,seed_order,O2,62,0.010868884987102423,
T_AMS,T_UCTX,Forget,seed_order,O2,63,-0.022651127544095095,
T_AMS,T_UCTX,Forget,order_mean,O2,,-0.014785946623332288,0.0227651392213691
T_AMS,T_UCTX,Forget,seed_order_average,both,61,-0.025931530817047743,
T_AMS,T_UCTX,Forget,seed_order_average,both,62,0.016413104234575315,
T_AMS,T_UCTX,Forget,seed_order_average,both,63,-0.016404479251453136,
T_AMS,T_UCTX,Forget,overall,both,,-0.008640968611308522,0.022214209472959306
T_LCTX,T_CE,Final,seed_order,O1,61,0.05781467830867326,
T_LCTX,T_CE,Final,seed_order,O1,62,0.015621422984289812,
T_LCTX,T_CE,Final,seed_order,O1,63,0.1368423973741536,
T_LCTX,T_CE,Final,order_mean,O1,,0.07009283288903889,0.06153613546471308
T_LCTX,T_CE,Final,seed_order,O2,61,0.047115020981157496,
T_LCTX,T_CE,Final,seed_order,O2,62,0.02117223872401719,
T_LCTX,T_CE,Final,seed_order,O2,63,0.02768343686922292,
T_LCTX,T_CE,Final,order_mean,O2,,0.03199023219146587,0.013496975671279799
T_LCTX,T_CE,Final,seed_order_average,both,61,0.05246484964491538,
T_LCTX,T_CE,Final,seed_order_average,both,62,0.0183968308541535,
T_LCTX,T_CE,Final,seed_order_average,both,63,0.08226291712168826,
T_LCTX,T_CE,Final,overall,both,,0.05104153254025238,0.031956824270699485
T_LCTX,T_CE,Incoming,seed_order,O1,61,-0.00887278346402165,
T_LCTX,T_CE,Incoming,seed_order,O1,62,0.012049767782584153,
T_LCTX,T_CE,Incoming,seed_order,O1,63,0.026515434453403763,
T_LCTX,T_CE,Incoming,order_mean,O1,,0.009897472923988756,0.017792014267967227
T_LCTX,T_CE,Incoming,seed_order,O2,61,0.03960037329274879,
T_LCTX,T_CE,Incoming,seed_order,O2,62,0.02833342365550573,
T_LCTX,T_CE,Incoming,seed_order,O2,63,0.02491499147014531,
T_LCTX,T_CE,Incoming,order_mean,O2,,0.03094959613946661,0.007684294285637994
T_LCTX,T_CE,Incoming,seed_order_average,both,61,0.015363794914363571,
T_LCTX,T_CE,Incoming,seed_order_average,both,62,0.02019159571904494,
T_LCTX,T_CE,Incoming,seed_order_average,both,63,0.025715212961774536,
T_LCTX,T_CE,Incoming,overall,both,,0.020423534531727683,0.005179605255971527
T_LCTX,T_CE,Old,seed_order,O1,61,0.12450214008136817,
T_LCTX,T_CE,Old,seed_order,O1,62,0.01919307818599547,
T_LCTX,T_CE,Old,seed_order,O1,63,0.24716936029490338,
T_LCTX,T_CE,Old,order_mean,O1,,0.13028819285408902,0.11409822569201777
T_LCTX,T_CE,Old,seed_order,O2,61,0.054629668669566256,
T_LCTX,T_CE,Old,seed_order,O2,62,0.014011053792528705,
T_LCTX,T_CE,Old,seed_order,O2,63,0.030451882268300645,
T_LCTX,T_CE,Old,order_mean,O2,,0.033030868243465204,0.02043174845986867
T_LCTX,T_CE,Old,seed_order_average,both,61,0.08956590437546721,
T_LCTX,T_CE,Old,seed_order_average,both,62,0.016602065989262088,
T_LCTX,T_CE,Old,seed_order_average,both,63,0.13881062128160201,
T_LCTX,T_CE,Old,overall,both,,0.0816595305487771,0.061486712442411114
T_LCTX,T_CE,Forget,seed_order,O1,61,-0.12450214008136817,
T_LCTX,T_CE,Forget,seed_order,O1,62,-0.01919307818599547,
T_LCTX,T_CE,Forget,seed_order,O1,63,-0.24716936029490338,
T_LCTX,T_CE,Forget,order_mean,O1,,-0.13028819285408902,0.11409822569201777
T_LCTX,T_CE,Forget,seed_order,O2,61,-0.054629668669566256,
T_LCTX,T_CE,Forget,seed_order,O2,62,-0.014011053792528705,
T_LCTX,T_CE,Forget,seed_order,O2,63,-0.030451882268300645,
T_LCTX,T_CE,Forget,order_mean,O2,,-0.033030868243465204,0.02043174845986867
T_LCTX,T_CE,Forget,seed_order_average,both,61,-0.08956590437546721,
T_LCTX,T_CE,Forget,seed_order_average,both,62,-0.016602065989262088,
T_LCTX,T_CE,Forget,seed_order_average,both,63,-0.13881062128160201,
T_LCTX,T_CE,Forget,overall,both,,-0.0816595305487771,0.061486712442411114
T_UCTX,T_CE,Final,seed_order,O1,61,0.04249606287862584,
T_UCTX,T_CE,Final,seed_order,O1,62,0.03014575453498658,
T_UCTX,T_CE,Final,seed_order,O1,63,0.09424242182469644,
T_UCTX,T_CE,Final,order_mean,O1,,0.055628079746102954,0.0340063683692881
T_UCTX,T_CE,Final,seed_order,O2,61,0.015537283432854432,
T_UCTX,T_CE,Final,seed_order,O2,62,0.04520811524725099,
T_UCTX,T_CE,Final,seed_order,O2,63,0.0036839861191493295,
T_UCTX,T_CE,Final,order_mean,O2,,0.021476461599751584,0.021389686835842785
T_UCTX,T_CE,Final,seed_order_average,both,61,0.029016673155740136,
T_UCTX,T_CE,Final,seed_order_average,both,62,0.037676934891118785,
T_UCTX,T_CE,Final,seed_order_average,both,63,0.048963203971922886,
T_UCTX,T_CE,Final,overall,both,,0.03855227067292727,0.010002033915580256
T_UCTX,T_CE,Incoming,seed_order,O1,61,-0.0050403727518755215,
T_UCTX,T_CE,Incoming,seed_order,O1,62,0.024130165965830508,
T_UCTX,T_CE,Incoming,seed_order,O1,63,0.024709631320833814,
T_UCTX,T_CE,Incoming,order_mean,O1,,0.014599808178262933,0.017011363121479797
T_UCTX,T_CE,Incoming,seed_order,O2,61,0.0475666642100494,
T_UCTX,T_CE,Incoming,seed_order,O2,62,0.05359285845994943,
T_UCTX,T_CE,Incoming,seed_order,O2,63,0.02186069749104136,
T_UCTX,T_CE,Incoming,order_mean,O2,,0.04100674005368007,0.016852506153156026
T_UCTX,T_CE,Incoming,seed_order_average,both,61,0.02126314572908694,
T_UCTX,T_CE,Incoming,seed_order_average,both,62,0.03886151221288997,
T_UCTX,T_CE,Incoming,seed_order_average,both,63,0.023285164405937586,
T_UCTX,T_CE,Incoming,overall,both,,0.0278032741159715,0.009629933137799427
T_UCTX,T_CE,Old,seed_order,O1,61,0.09003249850912709,
T_UCTX,T_CE,Old,seed_order,O1,62,0.03616134310414254,
T_UCTX,T_CE,Old,seed_order,O1,63,0.16377521232855913,
T_UCTX,T_CE,Old,order_mean,O1,,0.09665635131394291,0.06406427611462978
T_UCTX,T_CE,Old,seed_order,O2,61,-0.01649209734434054,
T_UCTX,T_CE,Old,seed_order,O2,62,0.03682337203455266,
T_UCTX,T_CE,Old,seed_order,O2,63,-0.014492725252742589,
T_UCTX,T_CE,Old,order_mean,O2,,0.001946183145823177,0.03022107047699091
T_UCTX,T_CE,Old,seed_order_average,both,61,0.036770200582393275,
T_UCTX,T_CE,Old,seed_order_average,both,62,0.0364923575693476,
T_UCTX,T_CE,Old,seed_order_average,both,63,0.07464124353790827,
T_UCTX,T_CE,Old,overall,both,,0.049301267229883046,0.021945502925506954
T_UCTX,T_CE,Forget,seed_order,O1,61,-0.09003249850912709,
T_UCTX,T_CE,Forget,seed_order,O1,62,-0.03616134310414254,
T_UCTX,T_CE,Forget,seed_order,O1,63,-0.16377521232855913,
T_UCTX,T_CE,Forget,order_mean,O1,,-0.09665635131394291,0.06406427611462978
T_UCTX,T_CE,Forget,seed_order,O2,61,0.01649209734434054,
T_UCTX,T_CE,Forget,seed_order,O2,62,-0.03682337203455266,
T_UCTX,T_CE,Forget,seed_order,O2,63,0.014492725252742589,
T_UCTX,T_CE,Forget,order_mean,O2,,-0.001946183145823177,0.03022107047699091
T_UCTX,T_CE,Forget,seed_order_average,both,61,-0.036770200582393275,
T_UCTX,T_CE,Forget,seed_order_average,both,62,-0.0364923575693476,
T_UCTX,T_CE,Forget,seed_order_average,both,63,-0.07464124353790827,
T_UCTX,T_CE,Forget,overall,both,,-0.049301267229883046,0.021945502925506954
T_UCTX,T_CED,Final,seed_order,O1,61,0.025223562099593533,
T_UCTX,T_CED,Final,seed_order,O1,62,0.049626400060646114,
T_UCTX,T_CED,Final,seed_order,O1,63,0.030388215132089003,
T_UCTX,T_CED,Final,order_mean,O1,,0.035079392430776214,0.012860014909561183
T_UCTX,T_CED,Final,seed_order,O2,61,0.03528965996440625,
T_UCTX,T_CED,Final,seed_order,O2,62,0.06705022901856417,
T_UCTX,T_CED,Final,seed_order,O2,63,0.05048856107020999,
T_UCTX,T_CED,Final,order_mean,O2,,0.05094281668439347,0.015885156523725106
T_UCTX,T_CED,Final,seed_order_average,both,61,0.03025661103199989,
T_UCTX,T_CED,Final,seed_order_average,both,62,0.05833831453960514,
T_UCTX,T_CED,Final,seed_order_average,both,63,0.0404383881011495,
T_UCTX,T_CED,Final,overall,both,,0.04301110455758484,0.014216528072851406
T_UCTX,T_CED,Incoming,seed_order,O1,61,0.021605957471265813,
T_UCTX,T_CED,Incoming,seed_order,O1,62,0.047830638317746366,
T_UCTX,T_CED,Incoming,seed_order,O1,63,0.03287308522776988,
T_UCTX,T_CED,Incoming,order_mean,O1,,0.03410322700559402,0.01315554666177359
T_UCTX,T_CED,Incoming,seed_order,O2,61,0.06108538164239041,
T_UCTX,T_CED,Incoming,seed_order,O2,62,0.05140036045613727,
T_UCTX,T_CED,Incoming,seed_order,O2,63,0.017963300205930732,
T_UCTX,T_CED,Incoming,order_mean,O2,,0.04348301410148614,0.022625025012755144
T_UCTX,T_CED,Incoming,seed_order_average,both,61,0.04134566955682811,
T_UCTX,T_CED,Incoming,seed_order_average,both,62,0.04961549938694182,
T_UCTX,T_CED,Incoming,seed_order_average,both,63,0.025418192716850307,
T_UCTX,T_CED,Incoming,overall,both,,0.03879312055354008,0.012298944764989142
T_UCTX,T_CED,Old,seed_order,O1,61,0.028841166727921308,
T_UCTX,T_CED,Old,seed_order,O1,62,0.05142216180354586,
T_UCTX,T_CED,Old,seed_order,O1,63,0.02790334503640829,
T_UCTX,T_CED,Old,order_mean,O1,,0.03605555785595849,0.013316128004895945
T_UCTX,T_CED,Old,seed_order,O2,61,0.009493938286422143,
T_UCTX,T_CED,Old,seed_order,O2,62,0.08270009758099095,
T_UCTX,T_CED,Old,seed_order,O2,63,0.0830138219344893,
