arm,stage,epoch,branch,class_id,pixels,reliable,conflicts,projected,drop_kl_mass,drop_gradient_l2_sum,r_q_norm_sum,r_p_norm_sum,nondegenerate,eta_sum,eta_max,residual_max,smoothing_l1_sum,conflict_rate,predicted_pixels,pas_accepted_pixels,prototype_valid_steps,log_eta_max,log_eta_logsumexp,finite_positive_eta_count,boundary_infinite_eta_count,analytical_brackets,iterations,compensated_v_difference_max
U0,2,10,unlabeled,2,302428,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.003945166893922869,0.0,302428,0,0,,,,,,,
U0,2,15,labeled,0,5206252,5206252,4587627,0,289248.6067551503,12042.53733085569,0.0,12042.53733085569,0,0.0,0.0,0.0,0.06936597931955703,0.8811765162347116,,,,,,,,,,
U0,2,15,labeled,1,579830,579830,400777,0,949167.3788499945,426907.90898244234,0.0,426907.90898244234,0,0.0,0.0,0.0,0.00752268907392112,0.6911974199334288,,,,,,,,,,
U0,2,15,labeled,2,407070,407070,293710,0,1008595.108622172,326513.6491486695,0.0,326513.6491486695,0,0.0,0.0,0.0,0.005273398789165008,0.7215220969366448,,,,,,,,,,
U0,2,15,unlabeled,0,5311137,4744174,4159778,0,188.10113198186647,41.75670619135637,0.0,41.75670619135637,0,0.0,0.0,0.0,0.07075361734069446,0.8768181774108622,5311137,4744174,21,,,,,,,
U0,2,15,unlabeled,1,460764,417331,161276,0,296865.4064270232,151546.55908292785,0.0,151546.55908292785,0,0.0,0.0,0.0,0.005897137248005471,0.3864462500988424,460764,417331,21,,,,,,,
U0,2,15,unlabeled,2,273795,257009,141946,0,349627.27637848066,150547.62571583883,0.0,150547.62571583883,0,0.0,0.0,0.0,0.003567992605927944,0.5522997249123571,273795,257009,21,,,,,,,
U0,2,20,labeled,0,5209247,5209247,4370576,0,220263.99433143053,9971.138743498936,0.0,9971.138743498936,0,0.0,0.0,0.0,0.06940958290605637,0.8390034106656874,,,,,,,,,,
U0,2,20,labeled,1,571488,571488,398523,0,1025352.3714451487,431262.2391719562,0.0,431262.2391719562,0,0.0,0.0,0.0,0.007411872264820793,0.6973427263564589,,,,,,,,,,
U0,2,20,labeled,2,412417,412417,298642,0,1213999.9744570083,338498.96277145034,0.0,338498.96277145034,0,0.0,0.0,0.0,0.005341516025515797,0.7241263090512757,,,,,,,,,,
U0,2,20,unlabeled,0,5259044,4804125,3872874,0,46.68638521718807,2.643055618977596,0.0,2.643055618977596,0,0.0,0.0,0.0,0.0700943763484613,0.8061559597221138,5259044,4804125,21,,,,,,,
U0,2,20,unlabeled,1,521342,481084,209586,0,326716.9985386908,181921.3152510019,0.0,181921.3152510019,0,0.0,0.0,0.0,0.006665064536611238,0.4356536488430295,521342,481084,21,,,,,,,
U0,2,20,unlabeled,2,265310,251813,140096,0,387140.03258292115,144039.23409283516,0.0,144039.23409283516,0,0.0,0.0,0.0,0.003462862136627831,0.5563493544813016,265310,251813,21,,,,,,,
U0,2,25,labeled,0,5213060,5213060,4076528,0,273300.0889964255,11156.086063028313,0.0,11156.086063028313,0,0.0,0.0,0.0,0.06945840706389084,0.7819837101433706,,,,,,,,,,
U0,2,25,labeled,1,577543,577543,395166,0,942909.1749243292,431955.1139536407,0.0,431955.1139536407,0,0.0,0.0,0.0,0.007484905024270743,0.6842191836798299,,,,,,,,,,
U0,2,25,labeled,2,402549,402549,294376,0,1163285.5139423169,342127.77058978047,0.0,342127.77058978047,0,0.0,0.0,0.0,0.005210783805803085,0.7312799187179697,,,,,,,,,,
U0,2,25,unlabeled,0,5278903,4898068,3702458,0,161.4261233840874,23.071124871476645,0.0,23.071124871476645,0,0.0,0.0,0.0,0.0703494008851934,0.7559017147169047,5278903,4898068,21,,,,,,,
U0,2,25,unlabeled,1,491787,458598,198285,0,366337.5269126854,194154.67819157077,0.0,194154.67819157077,0,0.0,0.0,0.0,0.006290937789359329,0.43237214292255965,491787,458598,21,,,,,,,
U0,2,25,unlabeled,2,275006,262238,146162,0,324190.09348174033,147378.85098471615,0.0,147378.85098471615,0,0.0,0.0,0.0,0.0035855387301998967,0.557363921323378,275006,262238,21,,,,,,,
U0,2,30,labeled,0,5210138,5210138,4602482,0,204336.427759844,9571.324538371704,0.0,9571.324538371704,0,0.0,0.0,0.0,0.06942349776720841,0.8833704596692065,,,,,,,,,,
U0,2,30,labeled,1,569811,569811,395706,0,1210771.5257886297,446595.68061004556,0.0,446595.68061004556,0,0.0,0.0,0.0,0.007389162774321978,0.6944513180686227,,,,,,,,,,
U0,2,30,labeled,2,413203,413203,284132,0,1077690.4858854837,307937.8453387217,0.0,307937.8453387217,0,0.0,0.0,0.0,0.005350008557804874,0.6876329552302379,,,,,,,,,,
U0,2,30,unlabeled,0,5231798,4974054,4308068,0,670.2516675837429,85.28829932200755,0.0,85.28829932200755,0,0.0,0.0,0.0,0.06973382704400648,0.8661080076734189,5231798,4974054,21,,,,,,,
U0,2,30,unlabeled,1,540423,511741,248413,0,539054.7672186407,237428.62069085284,0.0,237428.62069085284,0,0.0,0.0,0.0,0.006923792275934254,0.4854271985242535,540423,511741,21,,,,,,,
U0,2,30,unlabeled,2,273475,260438,153381,0,475260.20903822687,161337.46585587593,0.0,161337.46585587593,0,0.0,0.0,0.0,0.0035645210828653593,0.5889347944616377,273475,260438,21,,,,,,,
U0,2,35,labeled,0,5196655,5196655,4328857,0,201585.7907722109,10724.977386389899,0.0,10724.977386389899,0,0.0,0.0,0.0,0.0692429332786347,0.8330083486396538,,,,,,,,,,
U0,2,35,labeled,1,575997,575997,403280,0,1052240.4614679455,456411.3909157491,0.0,456411.3909157491,0,0.0,0.0,0.0,0.007466177250164653,0.7001425354645945,,,,,,,,,,
U0,2,35,labeled,2,420500,420500,315398,0,1270870.8763595955,379651.614166576,0.0,379651.614166576,0,0.0,0.0,0.0,0.0054416605227448145,0.7500546967895363,,,,,,,,,,
U0,2,35,unlabeled,0,5293067,4890194,3951318,0,6.46832693587183,0.5003095100419737,0.0,0.5003095100419737,0,0.0,0.0,0.0,0.07053368301148073,0.8080084348391904,5293067,4890194,21,,,,,,,
U0,2,35,unlabeled,1,510723,483450,194428,0,341053.1798854807,181629.16354100948,0.0,181629.16354100948,0,0.0,0.0,0.0,0.006534976761769539,0.4021677526114386,510723,483450,21,,,,,,,
U0,2,35,unlabeled,2,241906,232459,121857,0,293187.0598682267,120338.12898159005,0.0,120338.12898159005,0,0.0,0.0,0.0,0.0031565766271293527,0.5242085701134394,241906,232459,21,,,,,,,
U0,2,40,labeled,0,5210973,5210973,4217137,0,251302.80602004647,12174.123639249136,0.0,12174.123639249136,0,0.0,0.0,0.0,0.06942624975516441,0.8092801478725759,,,,,,,,,,
U0,2,40,labeled,1,573426,573426,401880,0,1171067.5252606878,466788.4440119084,0.0,466788.4440119084,0,0.0,0.0,0.0,0.00743812383919718,0.700840213035335,,,,,,,,,,
U0,2,40,labeled,2,408753,408753,300815,0,1286379.4583558713,352494.6541493251,0.0,352494.6541493251,0,0.0,0.0,0.0,0.005290314304792063,0.7359334365741658,,,,,,,,,,
U0,2,40,unlabeled,0,5265816,4962971,3472807,0,128.72984087216764,7.829286080821674,0.0,7.829286080821674,0,0.0,0.0,0.0,0.07018372480190647,0.6997435608630395,5265816,4962971,21,,,,,,,
U0,2,40,unlabeled,1,533542,511251,222651,0,404408.8917345526,204280.58123942322,0.0,204280.58123942322,0,0.0,0.0,0.0,0.0068252259653657195,0.43550232664581584,533542,511251,21,,,,,,,
U0,2,40,unlabeled,2,246338,237134,127057,0,262656.0600362484,112189.76542356452,0.0,112189.76542356452,0,0.0,0.0,0.0,0.003213279217892831,0.5358025420226539,246338,237134,21,,,,,,,
U0,2,45,labeled,0,5210298,5210298,4410886,0,241124.81622321042,9443.481105079967,0.0,9443.481105079967,0,0.0,0.0,0.0,0.06942128221601374,0.8465707719596844,,,,,,,,,,
U0,2,45,labeled,1,569394,569394,401468,0,1308130.9959011048,451915.0783843723,0.0,451915.0783843723,0,0.0,0.0,0.0,0.007385147748411583,0.7050794353294907,,,,,,,,,,
U0,2,45,labeled,2,413460,413460,307498,0,1312883.8920947316,358853.9631479863,0.0,358853.9631479863,0,0.0,0.0,0.0,0.005351450144691784,0.7437188603492478,,,,,,,,,,
U0,2,45,unlabeled,0,5201398,4984288,4597150,0,381.9906415926021,68.71888040908708,0.0,68.71888040908708,0,0.0,0.0,0.0,0.06933842947151098,0.9223283245269936,5201398,4984288,21,,,,,,,
U0,2,45,unlabeled,1,548556,520923,274119,0,686247.2272707691,272951.7913898737,0.0,272951.7913898737,0,0.0,0.0,0.0,0.007035454796133683,0.5262178863286896,548556,520923,21,,,,,,,
U0,2,45,unlabeled,2,295742,282399,164288,0,360654.96689231315,165039.44639017817,0.0,165039.44639017817,0,0.0,0.0,0.0,0.0038503420147490263,0.5817584339887889,295742,282399,21,,,,,,,
U0,2,50,labeled,0,5215003,5215003,4730251,0,278052.3907716743,12351.816947496885,0.0,12351.816947496885,0,0.0,0.0,0.0,0.06948384756222643,0.9070466498293481,,,,,,,,,,
U0,2,50,labeled,1,577985,577985,404841,0,1062287.5555207524,453904.57075667474,0.0,453904.57075667474,0,0.0,0.0,0.0,0.007496575754429638,0.7004351323996297,,,,,,,,,,
U0,2,50,labeled,2,400164,400164,292630,0,1179241.027701664,338662.64564453857,0.0,338662.64564453857,0,0.0,0.0,0.0,0.00518167584397149,0.7312751771773572,,,,,,,,,,
U0,2,50,unlabeled,0,5247646,4993422,3910159,0,138.1133040088623,18.83531565698909,0.0,18.83531565698909,0,0.0,0.0,0.0,0.06994937089929149,0.7830619963624144,5247646,4993422,21,,,,,,,
U0,2,50,unlabeled,1,546157,521853,242145,0,457050.20714645024,226533.67383051125,0.0,226533.67383051125,0,0.0,0.0,0.0,0.0069890409046435625,0.4640099798219039,546157,521853,21,,,,,,,
U0,2,50,unlabeled,2,251893,241779,129596,0,318382.57581768656,124806.5301510312,0.0,124806.5301510312,0,0.0,0.0,0.0,0.003283812530363061,0.5360101580368849,251893,241779,21,,,,,,,
U0,2,55,labeled,0,5212081,5212081,4147820,0,239375.65920466455,9617.233204871503,0.0,9617.233204871503,0,0.0,0.0,0.0,0.06944697082401759,0.7958088141761419,,,,,,,,,,
U0,2,55,labeled,1,570253,570253,399644,0,1118828.6613550268,447445.2964644082,0.0,447445.2964644082,0,0.0,0.0,0.0,0.007396472039170103,0.7008187593927607,,,,,,,,,,
U0,2,55,labeled,2,410818,410818,296979,0,1246270.9096713292,340865.8908995457,0.0,340865.8908995457,0,0.0,0.0,0.0,0.005317416907008566,0.7228967572014858,,,,,,,,,,
U0,2,55,unlabeled,0,5229385,4950473,4038393,0,882.2956788901093,124.54547129116365,0.0,124.54547129116365,0,0.0,0.0,0.0,0.06971047802397559,0.8157590193906724,5229385,4950473,21,,,,,,,
U0,2,55,unlabeled,1,537524,512591,257530,0,576075.7941819009,247636.49236027198,0.0,247636.49236027198,0,0.0,0.0,0.0,0.006871196883223434,0.5024083528583217,537524,512591,21,,,,,,,
U0,2,55,unlabeled,2,278787,267403,157000,0,441009.09394840244,164042.66450834903,0.0,164042.66450834903,0,0.0,0.0,0.0,0.003639627132994006,0.5871287906268815,278787,267403,21,,,,,,,
U0,2,60,labeled,0,5211282,5211282,4626881,0,337015.603080143,12703.181001403907,0.0,12703.181001403907,0,0.0,0.0,0.0,0.06943139611118375,0.887858496239505,,,,,,,,,,
U0,2,60,labeled,1,572468,572468,405724,0,1463772.7091894466,468653.61398468935,0.0,468653.61398468935,0,0.0,0.0,0.0,0.007425649364555923,0.708727824087984,,,,,,,,,,
U0,2,60,labeled,2,409402,409402,309261,0,1514735.857619853,379469.1362136892,0.0,379469.1362136892,0,0.0,0.0,0.0,0.005303997989124088,0.7553968959604497,,,,,,,,,,
U0,2,60,unlabeled,0,5279130,5040099,4095458,0,1229.0104306292076,117.04486342179769,0.0,117.04486342179769,0,0.0,0.0,0.0,0.0703511815673943,0.8125749117229641,5279130,5040099,21,,,,,,,
U0,2,60,unlabeled,1,527688,507212,215600,0,470949.62792804453,196014.27491815286,0.0,196014.27491815286,0,0.0,0.0,0.0,0.006757355099396922,0.42506880752032683,527688,507212,21,,,,,,,
U0,2,60,unlabeled,2,238878,230403,118727,0,264992.35761805205,110943.25302214963,0.0,110943.25302214963,0,0.0,0.0,0.0,0.003113415273464314,0.5153014500679245,238878,230403,21,,,,,,,
U0,2,65,labeled,0,5206252,5206252,4411544,0,230659.88454052104,9511.415252553112,0.0,9511.415252553112,0,0.0,0.0,0.0,0.06937157063330085,0.8473550646415118,,,,,,,,,,
U0,2,65,labeled,1,579830,579830,414663,0,1398663.8778379722,493426.742213378,0.0,493426.742213378,0,0.0,0.0,0.0,0.007520533698842818,0.715145818602004,,,,,,,,,,
U0,2,65,labeled,2,407070,407070,308442,0,1620403.6724756702,380693.7946642312,0.0,380693.7946642312,0,0.0,0.0,0.0,0.00527061745469292,0.7577124327511239,,,,,,,,,,
U0,2,65,unlabeled,0,5283897,5087181,3850095,0,599.0301355736608,107.60732773634278,0.0,107.60732773634278,0,0.0,0.0,0.0,0.07041767362261682,0.7568228848157752,5283897,5087181,21,,,,,,,
U0,2,65,unlabeled,1,533212,514672,193135,0,300676.7139244858,157528.11145039363,0.0,157528.11145039363,0,0.0,0.0,0.0,0.00682473380265179,0.3752584170112227,533212,514672,21,,,,,,,
U0,2,65,unlabeled,2,228587,221285,109861,0,235871.66100535027,94504.37385329242,0.0,94504.37385329242,0,0.0,0.0,0.0,0.0029790391288268625,0.496468355288429,228587,221285,21,,,,,,,
U0,2,70,labeled,0,5211225,5211225,4534661,0,370801.6237090871,13338.754258143541,0.0,13338.754258143541,0,0.0,0.0,0.0,0.06942538187356194,0.870171792620737,,,,,,,,,,
U0,2,70,labeled,1,573547,573547,411635,0,1517962.9123122166,488292.80940433184,0.0,488292.80940433184,0,0.0,0.0,0.0,0.0074377402051689695,0.7177005546188892,,,,,,,,,,
U0,2,70,labeled,2,408380,408380,309017,0,1659180.4967042645,372626.14841543883,0.0,372626.14841543883,0,0.0,0.0,0.0,0.005287334131152251,0.7566898476908761,,,,,,,,,,
U0,2,70,unlabeled,0,5268715,5147897,4096503,0,1021.944050264883,145.94435832512022,0.0,145.94435832512022,0,0.0,0.0,0.0,0.07022620422964668,0.7957624249280822,5268715,5147897,21,,,,,,,
U0,2,70,unlabeled,1,555768,539549,230515,0,473839.8791270089,204189.08454481306,0.0,204189.08454481306,0,0.0,0.0,0.0,0.007112127624409684,0.4272364511842298,555768,539549,21,,,,,,,
U0,2,70,unlabeled,2,221213,214780,110712,0,307452.86137819785,92648.89298505706,0.0,92648.89298505706,0,0.0,0.0,0.0,0.0028831065593285035,0.5154669894776049,221213,214780,21,,,,,,,
U0,2,75,labeled,0,5206508,5206508,4728766,0,229364.95141719712,10037.66931225133,0.0,10037.66931225133,0,0.0,0.0,0.0,0.06937171408546654,0.9082413779062666,,,,,,,,,,
U0,2,75,labeled,1,572443,572443,412977,0,1325405.5709064053,494277.0730349082,0.0,494277.0730349082,0,0.0,0.0,0.0,0.007423500274901309,0.7214290331089733,,,,,,,,,,
U0,2,75,labeled,2,414201,414201,314766,0,1726576.9376623905,390165.3006604173,0.0,390165.3006604173,0,0.0,0.0,0.0,0.005361490807998777,0.7599353936856743,,,,,,,,,,
U0,2,75,unlabeled,0,5281585,5110335,4501395,0,244.81046314501984,38.609369623839875,0.0,38.609369623839875,0,0.0,0.0,0.0,0.07038881627836624,0.8808414712538415,5281585,5110335,21,,,,,,,
U0,2,75,unlabeled,1,550074,533884,220176,0,398871.95200118877,193948.29827598907,0.0,193948.29827598907,0,0.0,0.0,0.0,0.007040279130696995,0.41240419267106715,550074,533884,21,,,,,,,
U0,2,75,unlabeled,2,214037,207960,99423,0,238130.79665464512,87638.91299554518,0.0,87638.91299554518,0,0.0,0.0,0.0,0.002786044364708855,0.4780871321407963,214037,207960,21,,,,,,,
U0,2,80,labeled,0,5206508,5206508,4381572,0,176709.82447301032,9933.30067653425,0.0,9933.30067653425,0,0.0,0.0,0.0,0.069375102144737,0.8415567593481081,,,,,,,,,,
U0,2,80,labeled,1,572443,572443,411457,0,1372116.1709387028,491189.304366155,0.0,491189.304366155,0,0.0,0.0,0.0,0.007422514644963454,0.7187737469058054,,,,,,,,,,
U0,2,80,labeled,2,414201,414201,318399,0,1804043.5788847578,395175.34936133836,0.0,395175.34936133836,0,0.0,0.0,0.0,0.0053667086646422574,0.7687064975700203,,,,,,,,,,
U0,2,80,unlabeled,0,5285662,5114373,4610694,0,293.01533270593467,66.45336463041293,0.0,66.45336463041293,0,0.0,0.0,0.0,0.07044352784153152,0.9015169601435015,5285662,5114373,21,,,,,,,
U0,2,80,unlabeled,1,553441,537909,214125,0,388215.31982779334,187404.84919119344,0.0,187404.84919119344,0,0.0,0.0,0.0,0.007086859447695533,0.39806919014182696,553441,537909,21,,,,,,,
U0,2,80,unlabeled,2,206593,200710,95556,0,253138.97505588515,82358.08953518032,0.0,82358.08953518032,0,0.0,0.0,0.0,0.002689897021339373,0.4760898809227243,206593,200710,21,,,,,,,
U0,2,85,labeled,0,5210138,5210138,4803435,0,258784.89111652062,9747.037523870167,0.0,9747.037523870167,0,0.0,0.0,0.0,0.06941838807634747,0.9219400714530018,,,,,,,,,,
U0,2,85,labeled,1,569811,569811,403257,0,1463639.9124040222,480485.31949863554,0.0,480485.31949863554,0,0.0,0.0,0.0,0.007389082185121137,0.7077030804951115,,,,,,,,,,
U0,2,85,labeled,2,413203,413203,316769,0,1830626.6218677924,391937.56249700225,0.0,391937.56249700225,0,0.0,0.0,0.0,0.005348986841386836,0.7666183449781342,,,,,,,,,,
U0,2,85,unlabeled,0,5281729,5114609,4702792,0,512.7542102943673,82.7485497214525,0.0,82.7485497214525,0,0.0,0.0,0.0,0.0703938503929327,0.9194822126187945,5281729,5114609,21,,,,,,,
U0,2,85,unlabeled,1,553398,538887,224738,0,415103.22712167527,184435.67155552452,0.0,184435.67155552452,0,0.0,0.0,0.0,0.007081160508430915,0.4170410494222351,553398,538887,21,,,,,,,
U0,2,85,unlabeled,2,210569,204873,97012,0,238841.93250774877,80276.52476594009,0.0,80276.52476594009,0,0.0,0.0,0.0,0.0027434770182990812,0.47352262133126377,210569,204873,21,,,,,,,
U0,2,90,labeled,0,5203330,5203330,4569774,0,235484.25107516148,10566.623784831092,0.0,10566.623784831092,0,0.0,0.0,0.0,0.0693247722071989,0.8782402807432932,,,,,,,,,,
U0,2,90,labeled,1,572098,572098,413811,0,1375773.4105813557,495726.8429977903,0.0,495726.8429977903,0,0.0,0.0,0.0,0.007420190760095844,0.7233218784194316,,,,,,,,,,
U0,2,90,labeled,2,417724,417724,320582,0,1740007.392748188,399468.8720880668,0.0,399468.8720880668,0,0.0,0.0,0.0,0.005409703903954237,0.7674493206040351,,,,,,,,,,
U0,2,90,unlabeled,0,5289563,5127652,4244353,0,1530.0610083136064,131.1634580461987,0.0,131.1634580461987,0,0.0,0.0,0.0,0.07049590328059346,0.8277381148330659,5289563,5127652,21,,,,,,,
U0,2,90,unlabeled,1,562157,548285,218634,0,415288.25486958044,191128.4913621236,0.0,191128.4913621236,0,0.0,0.0,0.0,0.007199552442632463,0.398759769098188,562157,548285,21,,,,,,,
U0,2,90,unlabeled,2,193976,188872,86355,0,245454.8704528317,74207.6125539494,0.0,74207.6125539494,0,0.0,0.0,0.0,0.0025257825851742396,0.4572144097589902,193976,188872,21,,,,,,,
U0,2,95,labeled,0,5197071,5197071,4748769,0,169043.30616040496,8569.538162872892,0.0,8569.538162872892,0,0.0,0.0,0.0,0.06924915806049675,0.9137394890314179,,,,,,,,,,
U0,2,95,labeled,1,568193,568193,410864,0,1472042.036448364,496071.45964070817,0.0,496071.45964070817,0,0.0,0.0,0.0,0.007365716156747348,0.7231064092658657,,,,,,,,,,
U0,2,95,labeled,2,427888,427888,329779,0,1909342.2835236886,413805.8747036852,0.0,413805.8747036852,0,0.0,0.0,0.0,0.00553732409846399,0.7707133642448492,,,,,,,,,,
U0,2,95,unlabeled,0,5282726,5132380,3992744,0,216.8778706672762,52.361364433635984,0.0,52.361364433635984,0,0.0,0.0,0.0,0.07041095286319221,0.7779517494807477,5282726,5132380,21,,,,,,,
U0,2,95,unlabeled,1,565475,551843,222959,0,472719.69242983486,201823.1626595928,0.0,201823.1626595928,0,0.0,0.0,0.0,0.007240371174532997,0.4040261451173613,565475,551843,21,,,,,,,
U0,2,95,unlabeled,2,197495,192153,86292,0,257324.15000106872,78472.86691590206,0.0,78472.86691590206,0,0.0,0.0,0.0,0.002571994424567353,0.4490796396621442,197495,192153,21,,,,,,,
U0,2,100,labeled,0,5215259,5215259,4466491,0,205263.22185269647,9101.73370664212,0.0,9101.73370664212,0,0.0,0.0,0.0,0.06949348457476472,0.8564274564312147,,,,,,,,,,
U0,2,100,labeled,1,570598,570598,407806,0,1485004.9072524717,490048.91841946915,0.0,490048.91841946915,0,0.0,0.0,0.0,0.007398469955830608,0.7146993154550139,,,,,,,,,,
U0,2,100,labeled,2,407295,407295,308665,0,1892259.7133051439,365865.44839022076,0.0,365865.44839022076,0,0.0,0.0,0.0,0.005273275361851218,0.7578413680501848,,,,,,,,,,
U0,2,100,unlabeled,0,5283870,5131725,4831969,0,704.2896081046722,107.69582888481251,0.0,107.69582888481251,0,0.0,0.0,0.0,0.07042302465069247,0.9415876727611086,5283870,5131725,21,,,,,,,
U0,2,100,unlabeled,1,558300,544762,213935,0,406930.4238318315,176549.62671724023,0.0,176549.62671724023,0,0.0,0.0,0.0,0.007145524401961579,0.39271278099426904,558300,544762,21,,,,,,,
U0,2,100,unlabeled,2,203526,198440,105902,0,327750.69788939715,79785.17350839385,0.0,79785.17350839385,0,0.0,0.0,0.0,0.0026522647767875905,0.5336726466438219,203526,198440,21,,,,,,,
L05,1,5,labeled,0,8541428,8541428,6918552,0,552581.0340459592,203327.16037320497,0.0,203327.16037320497,0,0.0,0.0,0.0,0.11360158100159869,0.8099994520822513,,,,,,,,,,
L05,1,5,labeled,1,721124,721124,229211,0,405429.0769959109,183393.46128781445,0.0,183393.46128781445,0,0.0,0.0,0.0,0.009312544995574809,0.3178524081850001,,,,,,,,,,
L05,1,5,labeled,2,174632,174632,24945,0,16992.42062955261,14764.447432434627,0.0,14764.447432434627,0,0.0,0.0,0.0,0.002278592029420175,0.1428432360621192,,,,,,,,,,
L05,1,10,labeled,0,8541428,8541428,6338061,0,462318.81616915215,211747.1149696828,0.0,211747.1149696828,0,0.0,0.0,0.0,0.11360047903678905,0.7420376311782995,,,,,,,,,,
L05,1,10,labeled,1,721124,721124,227614,0,391461.7652594112,197530.14929764508,0.0,197530.14929764508,0,0.0,0.0,0.0,0.00931660361617105,0.3156378098634909,,,,,,,,,,
L05,1,10,labeled,2,174632,174632,26097,0,20107.623698166448,16373.602925194196,0.0,16373.602925194196,0,0.0,0.0,0.0,0.0022796288559464727,0.14943996518392963,,,,,,,,,,
L05,1,15,labeled,0,8541428,8541428,6796597,0,593393.2014691333,216192.45877471575,0.0,216192.45877471575,0,0.0,0.0,0.0,0.1136039021882678,0.7957213945958451,,,,,,,,,,
L05,1,15,labeled,1,721124,721124,237551,0,508458.3226487769,201101.37088252234,0.0,201101.37088252234,0,0.0,0.0,0.0,0.009311819112624296,0.3294176868333324,,,,,,,,,,
L05,1,15,labeled,2,174632,174632,26364,0,24071.54288961547,17798.814699918006,0.0,17798.814699918006,0,0.0,0.0,0.0,0.002279562842125417,0.1509688945897659,,,,,,,,,,
L05,1,20,labeled,0,8541428,8541428,6251440,0,684686.7382187621,228141.59763576632,0.0,228141.59763576632,0,0.0,0.0,0.0,0.11360774963670948,0.7318963526941865,,,,,,,,,,
L05,1,20,labeled,1,721124,721124,236538,0,514263.79832749517,211724.07867000665,0.0,211724.07867000665,0,0.0,0.0,0.0,0.009310146009543482,0.3280129353620182,,,,,,,,,,
L05,1,20,labeled,2,174632,174632,26660,0,25139.74478970273,17871.401835621626,0.0,17871.401835621626,0,0.0,0.0,0.0,0.0022800969389044946,0.15266388748911996,,,,,,,,,,
L05,1,25,labeled,0,8541428,8541428,6805223,0,673938.3437304324,215853.95907150305,0.0,215853.95907150305,0,0.0,0.0,0.0,0.11360127463504639,0.7967312959846995,,,,,,,,,,
L05,1,25,labeled,1,721124,721124,236865,0,541207.0622469512,215001.8072779597,0.0,215001.8072779597,0,0.0,0.0,0.0,0.009307779435915866,0.328466394129165,,,,,,,,,,
L05,1,25,labeled,2,174632,174632,28304,0,30565.071093343442,18547.81394387937,0.0,18547.81394387937,0,0.0,0.0,0.0,0.0022806446324757767,0.1620779696733703,,,,,,,,,,
L05,1,30,labeled,0,8541428,8541428,7237196,0,824449.5187914404,225501.3533953143,0.0,225501.3533953143,0,0.0,0.0,0.0,0.113602365316009,0.847305157872899,,,,,,,,,,
L05,1,30,labeled,1,721124,721124,237945,0,531227.0605693209,209190.934526927,0.0,209190.934526927,0,0.0,0.0,0.0,0.009310976963045874,0.3299640561124023,,,,,,,,,,
L05,1,30,labeled,2,174632,174632,26684,0,27502.03083524665,19334.17141566802,0.0,19334.17141566802,0,0.0,0.0,0.0,0.002277804502352029,0.15280131934582436,,,,,,,,,,
L05,1,35,labeled,0,8541428,8541428,7200562,0,1048341.0562311887,238920.53765562444,0.0,238920.53765562444,0,0.0,0.0,0.0,0.11360144002821852,0.8430161794959813,,,,,,,,,,
L05,1,35,labeled,1,721124,721124,241250,0,561814.8077571419,225242.68248773427,0.0,225242.68248773427,0,0.0,0.0,0.0,0.009300294562802415,0.3345471791259201,,,,,,,,,,
L05,1,35,labeled,2,174632,174632,30164,0,45280.237760023796,23629.25257754089,0.0,23629.25257754089,0,0.0,0.0,0.0,0.002279964371341002,0.17272893856796007,,,,,,,,,,
L05,1,40,labeled,0,8541428,8541428,7791547,0,1960162.7345028776,234961.80808021754,0.0,234961.80808021754,0,0.0,0.0,0.0,0.11360376921675903,0.9122066005824787,,,,,,,,,,
L05,1,40,labeled,1,721124,721124,295478,0,1045165.2514826613,233895.18558760476,0.0,233895.18558760476,0,0.0,0.0,0.0,0.009310898214354803,0.40974645137313415,,,,,,,,,,
L05,1,40,labeled,2,174632,174632,34716,0,41328.85066375875,18705.5642018549,0.0,18705.5642018549,0,0.0,0.0,0.0,0.002281354048629271,0.19879518072289157,,,,,,,,,,
L05,1,45,labeled,0,8541428,8541428,7320187,0,1477185.6271554795,239092.4078381294,0.0,239092.4078381294,0,0.0,0.0,0.0,0.11360563107408453,0.8570214488724837,,,,,,,,,,
L05,1,45,labeled,1,721124,721124,251165,0,695563.9525398341,231206.5544482636,0.0,231206.5544482636,0,0.0,0.0,0.0,0.009304972148235226,0.34829654816647343,,,,,,,,,,
L05,1,45,labeled,2,174632,174632,33397,0,53984.4293524087,23861.63292315779,0.0,23861.63292315779,0,0.0,0.0,0.0,0.002282169662406583,0.19124215493151311,,,,,,,,,,
L05,1,50,labeled,0,8541428,8541428,7044732,0,1587265.1766348023,243815.27376282297,0.0,243815.27376282297,0,0.0,0.0,0.0,0.11360657032071561,0.8247721575361872,,,,,,,,,,
L05,1,50,labeled,1,721124,721124,267163,0,876915.529196879,240941.20303515886,0.0,240941.20303515886,0,0.0,0.0,0.0,0.009310419416458559,0.37048135965520496,,,,,,,,,,
L05,1,50,labeled,2,174632,174632,35213,0,62130.68008881458,27024.072099457342,0.0,27024.072099457342,0,0.0,0.0,0.0,0.0022795541992520906,0.20164116542214486,,,,,,,,,,
L05,1,55,labeled,0,8541428,8541428,7139235,0,1637360.1312805354,252880.8872380357,0.0,252880.8872380357,0,0.0,0.0,0.0,0.11360251453241407,0.8358362325362926,,,,,,,,,,
