node_id,arm,seed,order,origin,domain,rim,cup,disc_union,macro_Dice,domain_role,delta_A0_rim_pp,delta_A0_cup_pp,delta_A0_disc_union_pp,delta_A0_macro_Dice_pp
DS_HALF__A5__S163__O1__STAGE2,A5,163,1,new_execution,REFUGE,0.6939609221170376,0.6998045956521843,0.8838189104017747,0.6968827588846109,source,-2.0990891538875345,-2.070599576037757,0.7024294698619871,-2.084844364962657
DS_HALF__A5__S163__O1__STAGE2,A5,163,1,new_execution,RIM_ONE_r3,0.4225160226158341,0.5367418035845954,0.720541319932213,0.47962891310021477,first_target,-11.760686523209408,-4.996156352321412,-5.311097643941376,-8.37842143776541
DS_HALF__A5__S163__O1__STAGE2,A5,163,1,new_execution,Drishti_GS,0.7144052617456207,0.742757675958694,0.9341155685586989,0.7285814688521574,incoming,-0.024750038760879,0.9459703506341177,-0.15018398905728425,0.4606101559366249
DS_HALF__A5__S163__O2__STAGE2,A5,163,2,new_execution,REFUGE,0.7298389825518412,0.7488048082696004,0.8644093462287117,0.7393218954107208,source,8.171106951726337,-1.4391007642271192,5.043553785437071,3.3660030937496144
DS_HALF__A5__S163__O2__STAGE2,A5,163,2,new_execution,Drishti_GS,0.5451871114601654,0.45151752556292274,0.8560887561264727,0.49835231851154405,first_target,2.587891251357821,-7.077673901735043,2.0022342666020543,-2.244891325188614
DS_HALF__A5__S163__O2__STAGE2,A5,163,2,new_execution,RIM_ONE_r3,0.7392529586088225,0.656611954052987,0.8841970532444847,0.6979324563309047,incoming,-0.8969651136096268,-2.1590608361914176,-1.0179347836848152,-1.5280129749005167
