seed,transition,update_batch,variant,virtual_step_norm,raw_gradient_norm,objective,loss_sup,loss_assim_r0,loss_assim_pas,loss_relation_r0,loss_sfm_stable,kappa,previous_val_loss_before,previous_val_loss_after,previous_val_loss_delta,previous_val_dice_before,previous_val_dice_after,previous_val_dice_delta,current_val_loss_before,current_val_loss_after,current_val_loss_delta,current_val_dice_before,current_val_dice_after,current_val_dice_delta,checkpoint_or_model_mutated
1,REFUGE->RIM_ONE_r3,0,S0,0.001,0.9163020849227905,0.04251175746321678,0.01599597930908203,0.00845100823789835,0.0008541292045265436,0.018064770847558975,0.07382314652204514,0.7707188129425049,0.8373872507363558,0.8356605693697929,-0.0017266813665628433,0.6578316576778889,0.6584029570221901,0.0005712993443012238,0.5367860458791256,0.5363722108304501,-0.0004138350486755371,0.7522060461342335,0.7523940876126289,0.00018804147839546204,False
1,REFUGE->RIM_ONE_r3,0,S1,0.001,0.8832601308822632,0.034914880990982056,0.01599597930908203,0.00845100823789835,0.0008541292045265436,0.018064770847558975,0.07382314652204514,0.7707188129425049,0.8373872507363558,0.8340440671890974,-0.003343183547258377,0.6578316576778889,0.6588698923587799,0.001038234680891037,0.5367860458791256,0.5363746248185635,-0.0004114210605621338,0.7522060461342335,0.7524556443095207,0.0002495981752872467,False
1,REFUGE->RIM_ONE_r3,0,S2,0.001,1.461843729019165,0.09940864890813828,0.01599597930908203,0.00845100823789835,0.0008541292045265436,0.018064770847558975,0.07382314652204514,0.7707188129425049,0.8373872507363558,0.8342378605157137,-0.00314939022064209,0.6578316576778889,0.6588314734399319,0.0009998157620429993,0.5367860458791256,0.5361908562481403,-0.00059518963098526,0.7522060461342335,0.7525403201580048,0.000334274023771286,False
1,REFUGE->RIM_ONE_r3,0,S3,0.001,1.4764713048934937,0.09181176871061325,0.01599597930908203,0.00845100823789835,0.0008541292045265436,0.018064770847558975,0.07382314652204514,0.7707188129425049,0.8373872507363558,0.8333403412252665,-0.004046909511089325,0.6578316576778889,0.6590908952057362,0.00125923752784729,0.5367860458791256,0.5362107884138823,-0.0005752574652433395,0.7522060461342335,0.7525654397904873,0.0003593936562538147,False
1,REFUGE->RIM_ONE_r3,0,S4,0.001,2.57771372795105,0.15625494718551636,0.01599597930908203,0.00845100823789835,0.0008541292045265436,0.018064770847558975,0.07382314652204514,0.7707188129425049,0.8373872507363558,0.8332399744540453,-0.004147276282310486,0.6578316576778889,0.6591258160769939,0.001294158399105072,0.5367860458791256,0.5360785350203514,-0.0007075108587741852,0.7522060461342335,0.7526274919509888,0.0004214458167552948,False
1,REFUGE->RIM_ONE_r3,0,S5,0.001,1.1252566576004028,0.15731751918792725,0.01599597930908203,0.00845100823789835,0.0008541292045265436,0.018064770847558975,0.07382314652204514,0.7707188129425049,0.8373872507363558,0.8334898501634598,-0.0038974005728960037,0.6578316576778889,0.6590368635952473,0.0012052059173583984,0.5367860458791256,0.5364124737679958,-0.00037357211112976074,0.7522060461342335,0.7524221427738667,0.0002160966396331787,False
1,REFUGE->RIM_ONE_r3,1,S0,0.001,0.6956639289855957,0.035308510065078735,0.01335515733808279,0.002631931332871318,0.0011964323930442333,0.019321419298648834,0.07250853627920151,0.7646121978759766,0.8373872507363558,0.833125514909625,-0.004261735826730728,0.6578316576778889,0.6590566523373127,0.0012249946594238281,0.5367860458791256,0.5363982655107975,-0.0003877803683280945,0.7522060461342335,0.752460427582264,0.0002543814480304718,False
1,REFUGE->RIM_ONE_r3,1,S1,0.001,0.6889570951461792,0.03387300670146942,0.01335515733808279,0.002631931332871318,0.0011964323930442333,0.019321419298648834,0.07250853627920151,0.7646121978759766,0.8373872507363558,0.8331300169229507,-0.004257233813405037,0.6578316576778889,0.6590517163276672,0.001220058649778366,0.5367860458791256,0.5364624485373497,-0.00032359734177589417,0.7522060461342335,0.7524443008005619,0.00023825466632843018,False
1,REFUGE->RIM_ONE_r3,1,S2,0.001,1.2043598890304565,0.09074942022562027,0.01335515733808279,0.002631931332871318,0.0011964323930442333,0.019321419298648834,0.07250853627920151,0.7646121978759766,0.8373872507363558,0.8336346875876188,-0.0037525631487369537,0.6578316576778889,0.6589623317122459,0.001130674034357071,0.5367860458791256,0.5364594552665949,-0.0003265906125307083,0.7522060461342335,0.7524143382906914,0.000208292156457901,False
1,REFUGE->RIM_ONE_r3,1,S3,0.001,1.17552649974823,0.08931391686201096,0.01335515733808279,0.002631931332871318,0.0011964323930442333,0.019321419298648834,0.07250853627920151,0.7646121978759766,0.8373872507363558,0.8335632588714361,-0.0038239918649196625,0.6578316576778889,0.6589841246604919,0.0011524669826030731,0.5367860458791256,0.5365095194429159,-0.00027652643620967865,0.7522060461342335,0.7523985579609871,0.00019251182675361633,False
1,REFUGE->RIM_ONE_r3,1,S4,0.001,1.8982716798782349,0.13946010172367096,0.01335515733808279,0.002631931332871318,0.0011964323930442333,0.019321419298648834,0.07250853627920151,0.7646121978759766,0.8373872507363558,0.8331170100718737,-0.004270240664482117,0.6578316576778889,0.6591338515281677,0.0013021938502788544,0.5367860458791256,0.5367373954504728,-4.865042865276337e-05,0.7522060461342335,0.7522211596369743,1.5113502740859985e-05,False
1,REFUGE->RIM_ONE_r3,1,S5,0.001,0.960443913936615,0.16244031488895416,0.01335515733808279,0.002631931332871318,0.0011964323930442333,0.019321419298648834,0.07250853627920151,0.7646121978759766,0.8373872507363558,0.833055654540658,-0.004331596195697784,0.6578316576778889,0.6590962372720242,0.0012645795941352844,0.5367860458791256,0.5363705158233643,-0.0004155300557613373,0.7522060461342335,0.7524433843791485,0.00023733824491500854,False
1,REFUGE->RIM_ONE_r3,2,S0,0.001,0.6624957323074341,0.028527695685625076,0.013450897298753262,0.002222710056230426,0.0008691112161614001,0.01285408902913332,0.07000911235809326,0.8391245007514954,0.8373872507363558,0.8345724418759346,-0.0028148088604211807,0.6578316576778889,0.6586404368281364,0.0008087791502475739,0.5367860458791256,0.5360729657113552,-0.0007130801677703857,0.7522060461342335,0.7525525838136673,0.00034653767943382263,False
1,REFUGE->RIM_ONE_r3,2,S1,0.001,0.6429173946380615,0.027174096554517746,0.013450897298753262,0.002222710056230426,0.0008691112161614001,0.01285408902913332,0.07000911235809326,0.8391245007514954,0.8373872507363558,0.8347132932394743,-0.002673957496881485,0.6578316576778889,0.6585962623357773,0.0007646046578884125,0.5367860458791256,0.5361041091382504,-0.0006819367408752441,0.7522060461342335,0.7525439634919167,0.00033791735768318176,False
