arm,stage,attempt,epoch,supervised_ce,ssl,kd,seconds
A,1,accepted_complete,59,0.02512661030050367,0.0012707338319160044,0.0,18.16933674493339
A,1,accepted_complete,60,0.02501286187907681,0.0027191338158445433,0.0,18.267228878918104
A,1,accepted_complete,61,0.017893575626658276,0.0020215606382407714,0.0,18.442423601052724
A,1,accepted_complete,62,0.020275746181141585,0.0015829344820303959,0.0,18.44063924299553
A,1,accepted_complete,63,0.019133890833472833,0.0018950802341350936,0.0,17.481029944028705
A,1,accepted_complete,64,0.021323938883142546,0.0009891794170471258,0.0,18.333850456983782
A,1,accepted_complete,65,0.01946027489611879,0.0014886988356010988,0.0,16.163357340032235
A,1,accepted_complete,66,0.01793751973309554,0.0018107714677171316,0.0,19.18029987497721
A,1,accepted_complete,67,0.017720101546728984,0.0018759612839858164,0.0,16.304352392908186
A,1,accepted_complete,68,0.03452752565499395,0.0017012093871926481,0.0,12.135276274988428
A,1,accepted_complete,69,0.02682304143672809,0.002314096635018359,0.0,11.034744812990539
A,1,accepted_complete,70,0.020247412438038737,0.0039753933997417334,0.0,10.463580692070536
A,1,accepted_complete,71,0.023600279208039865,0.0006312260675258585,0.0,9.811543973977678
A,1,accepted_complete,72,0.0197703477460891,0.0010490638478586334,0.0,10.506077109021135
A,1,accepted_complete,73,0.018437287042615935,0.0010890389703490655,0.0,10.698103649890982
A,1,accepted_complete,74,0.026707680168328807,0.0017830597280408256,0.0,10.381299648899585
A,1,accepted_complete,75,0.030705977173056453,0.002852650984095817,0.0,10.566771570011042
A,1,accepted_complete,76,0.01823615189641714,0.0010235667996312259,0.0,10.924662870005704
A,1,accepted_complete,77,0.017907343804836273,0.004300508407141024,0.0,10.43401902297046
A,1,accepted_complete,78,0.02352968353079632,0.0016056358244895819,0.0,7.623515613027848
A,1,accepted_complete,79,0.024886453145882115,0.0042021000074328185,0.0,4.090312903979793
A,1,accepted_complete,80,0.03191300164326094,0.0013987169586471282,0.0,4.443716206005774
A,1,accepted_complete,81,0.015383899677544832,0.0010991426061082166,0.0,4.626325126970187
A,1,accepted_complete,82,0.01888097674236633,0.001630504154945811,0.0,8.832618140033446
A,1,accepted_complete,83,0.01689753297250718,0.0008293512578347872,0.0,10.536330035887659
A,1,accepted_complete,84,0.019975803908891976,0.0016464184582218877,0.0,10.485618429025635
A,1,accepted_complete,85,0.020009661529911682,0.0011598442483773397,0.0,10.549182627000846
A,1,accepted_complete,86,0.016592232190305367,0.003959448241403152,0.0,11.005156973027624
A,1,accepted_complete,87,0.016429326526122168,0.0008315850195685925,0.0,10.696784600033425
A,1,accepted_complete,88,0.01672540869913064,0.0017039800072780054,0.0,9.842706274939701
A,1,accepted_complete,89,0.014928959310054779,0.004966589986452163,0.0,10.05578862002585
A,1,accepted_complete,90,0.019867749884724617,0.0005635185812025156,0.0,10.434374453034252
A,1,accepted_complete,91,0.015312577917939052,0.0017636378693168808,0.0,7.504248012905009
A,1,accepted_complete,92,0.01739113064832054,0.0015701872553108842,0.0,4.59531834104564
A,1,accepted_complete,93,0.01676187795237638,0.003354940097551662,0.0,4.4294278849847615
A,1,accepted_complete,94,0.01808376019471325,0.0009714001857901167,0.0,4.446940658963285
A,1,accepted_complete,95,0.016173673851881176,0.0006078415699448669,0.0,10.143170137074776
A,1,accepted_complete,96,0.01631499920040369,0.0026809289406628523,0.0,11.298863037023693
A,1,accepted_complete,97,0.019118038995657116,0.0008546009523797693,0.0,10.484028366976418
A,1,accepted_complete,98,0.01889955042861402,0.0007483887918056098,0.0,10.387022454990074
A,1,accepted_complete,99,0.016145351459272206,0.001427871191935992,0.0,8.827985688927583
A,1,accepted_complete,100,0.0135937892482616,0.0050154373299164945,0.0,10.652096404926851
A,2,accepted_complete,1,1.0078469791582652,0.0,0.0,8.491586962947622
A,2,accepted_complete,2,0.25383469462394714,0.0,0.0,7.261319263023324
A,2,accepted_complete,3,0.15318193996236437,0.0,0.0,6.346644427976571
A,2,accepted_complete,4,0.10108843658651624,0.0,0.0,3.0532946860184893
A,2,accepted_complete,5,0.09501173702024278,0.0,0.0,3.0627040390390903
A,2,accepted_complete,6,0.05606749405463537,0.0,0.0,3.080464406986721
A,2,accepted_complete,7,0.056059851532890684,0.0,0.0,2.9924593530595303
A,2,accepted_complete,8,0.05269871953697432,0.0,0.0,2.995791980996728
A,2,accepted_complete,9,0.04619708196038291,0.0,0.0,6.454700672067702
A,2,accepted_complete,10,0.0621231867089158,0.0,0.0,7.118326716939919
A,2,accepted_complete,11,0.0536828740012078,0.005476055883004197,0.0,6.400063431006856
A,2,accepted_complete,12,0.04323950835636684,0.0030355609598613923,0.0,6.434791723033413
A,2,accepted_complete,13,0.04138304984995297,0.0021424975379237105,0.0,7.0832305890508
A,2,accepted_complete,14,0.04131506010890007,0.004514042615136575,0.0,6.952380531001836
A,2,accepted_complete,15,0.03812865744389239,0.002217759954787436,0.0,6.99122031708248
A,2,accepted_complete,16,0.04130543706317743,0.0022765524696470017,0.0,7.169055636040866
A,2,accepted_complete,17,0.03757338926550888,0.002363698859144712,0.0,6.97510035103187
A,2,accepted_complete,18,0.040743171459152586,0.0018641648265267058,0.0,7.06653523305431
A,2,accepted_complete,19,0.043928654066153934,0.004273302262715463,0.0,7.208509611082263
A,2,accepted_complete,20,0.053113615938595364,0.006672761552701039,0.0,6.957565609016456
A,2,accepted_complete,21,0.04472147442755245,0.0024974195929687647,0.0,7.465986875002272
A,2,accepted_complete,22,0.0373555359741052,0.007379494341356414,0.0,5.806927472003736
A,2,accepted_complete,23,0.03372362681797573,0.006481579412052053,0.0,4.028646407066844
A,2,accepted_complete,24,0.04935667211455958,0.0018560611850781633,0.0,3.0700797440949827
A,2,accepted_complete,25,0.04116437362418288,0.005252509968288775,0.0,2.981591208023019
A,2,accepted_complete,26,0.04007292902540593,0.0025931019197395514,0.0,3.1703346759313717
A,2,accepted_complete,27,0.03764100381661029,0.0016036397345098002,0.0,3.0705035630380735
A,2,accepted_complete,28,0.03671437404340222,0.0022346548281521315,0.0,5.911389995017089
A,2,accepted_complete,29,0.03389945014246872,0.011485376635045256,0.0,6.976431425078772
A,2,accepted_complete,30,0.04788066331474554,0.0023339142790064216,0.0,7.094206235953607
A,2,accepted_complete,31,0.033390271166960396,0.002080880052831379,0.0,7.296474062954076
A,2,accepted_complete,32,0.05797841045118514,0.005289867054671049,0.0,7.087201394955628
A,2,accepted_complete,33,0.039372128390130545,0.0021781751060015743,0.0,7.009875162038952
A,2,accepted_complete,34,0.03138666200850691,0.003094758575094775,0.0,7.0258154339389876
A,2,accepted_complete,35,0.029644976946569625,0.0016518446209374815,0.0,6.858707217965275
A,2,accepted_complete,36,0.034868035021991955,0.0016469857239696597,0.0,7.942217463045381
A,2,accepted_complete,37,0.14709932259505704,0.020591566222719848,0.0,5.266389000928029
A,2,accepted_complete,38,0.09559290235241254,0.010042965761385858,0.0,6.849791969987564
A,2,accepted_complete,39,0.04814596101641655,0.005778016999275202,0.0,6.966310833930038
A,2,accepted_complete,40,0.04737546915809313,0.0030372861406898926,0.0,6.993277790956199
A,2,accepted_complete,41,0.03738840926615965,0.0018560030397826008,0.0,7.470206974889152
A,2,accepted_complete,42,0.03659065129856268,0.005454185529656354,0.0,3.3381993719376624
A,2,accepted_complete,43,0.0381541990985473,0.004152620690763884,0.0,3.004497563932091
A,2,accepted_complete,44,0.035187759747107826,0.001469840295612812,0.0,2.9790921319508925
A,2,accepted_complete,45,0.04689937918668702,0.0030466600077315455,0.0,3.0646462159929797
A,2,accepted_complete,46,0.05760473749112515,0.002376443540145244,0.0,3.140031249029562
A,2,accepted_complete,47,0.038251176210386414,0.002644841556459488,0.0,4.904052476980723
A,2,accepted_complete,48,0.034315854931871094,0.0015880282874041725,0.0,6.8885895549319685
A,2,accepted_complete,49,0.03691929667478516,0.003401763637417129,0.0,6.991020698915236
A,2,accepted_complete,50,0.030471113820870716,0.0012232108787256515,0.0,6.940804227953777
A,2,accepted_complete,51,0.034828777824129374,0.0027075865696783046,0.0,7.3542646549176425
A,2,accepted_complete,52,0.030584406639848436,0.001710024593021011,0.0,6.0416970460209996
A,2,accepted_complete,53,0.037934760607424234,0.0060835835271670176,0.0,6.948853245936334
A,2,accepted_complete,54,0.030474732851698286,0.0021088794483581468,0.0,6.895687364973128
A,2,accepted_complete,55,0.03502982597620714,0.001846417513055106,0.0,6.912558226031251
A,2,accepted_complete,56,0.031221384626059306,0.002243214273004837,0.0,7.3487162730889395
A,2,accepted_complete,57,0.034662771792638866,0.002504154276158217,0.0,7.082265394041315
A,2,accepted_complete,58,0.03199335090106442,0.001327518135353568,0.0,7.008514167042449
A,2,accepted_complete,59,0.03155914747289249,0.0012124405447615399,0.0,7.112609713920392
A,2,accepted_complete,60,0.02765224785322235,0.0010084814109307314,0.0,7.197982729994692
A,2,accepted_complete,61,0.02970380194130398,0.001013797247738001,0.0,3.9773355229990557
A,2,accepted_complete,62,0.04877104610204697,0.0052620403813697135,0.0,2.9739890119526535
A,2,accepted_complete,63,0.040523260299648554,0.00367285986430943,0.0,3.0232001880649477
A,2,accepted_complete,64,0.029426367864722296,0.002072185763002684,0.0,3.0201882320689037
A,2,accepted_complete,65,0.04463943395586241,0.004644975989192192,0.0,3.062375250039622
A,2,accepted_complete,66,0.030509032575147494,0.0026862722145216096,0.0,4.828230389975943
A,2,accepted_complete,67,0.028787764942362196,0.003692747006425634,0.0,6.88145665905904
A,2,accepted_complete,68,0.030492466120492844,0.008871268619605828,0.0,5.73284385597799
A,2,accepted_complete,69,0.034695726597592944,0.002131512330379337,0.0,7.16872059495654
A,2,accepted_complete,70,0.028326884000783877,0.003533078085941573,0.0,6.958768505952321
A,2,accepted_complete,71,0.033666799465815224,0.0023249569570734387,0.0,7.180821053916588
A,2,accepted_complete,72,0.09997700740184103,0.008798280935956254,0.0,6.978937977924943
A,2,accepted_complete,73,0.04059127310202235,0.004900940960007054,0.0,7.008279534988105
A,2,accepted_complete,74,0.030418377369642258,0.0018905152960325636,0.0,7.045036519062705
A,2,accepted_complete,75,0.024808467232755253,0.001137340416400028,0.0,6.966869892901741
A,2,accepted_complete,76,0.02609429880976677,0.0024966114100867082,0.0,7.223214330035262
A,2,accepted_complete,77,0.028244144859768096,0.0015434829720539884,0.0,6.889582738047466
A,2,accepted_complete,78,0.024858498324950535,0.0016172596508459676,0.0,5.470206452067941
A,2,accepted_complete,79,0.02157409746377241,0.0011590583710044268,0.0,7.124052086961456
A,2,accepted_complete,80,0.04354755544946307,0.0008975824914939169,0.0,5.58813921303954
A,2,accepted_complete,81,0.03393377478988398,0.013238678809665587,0.0,3.074621651088819
A,2,accepted_complete,82,0.02462212262409074,0.0014879284315698204,0.0,2.92193676403258
A,2,accepted_complete,83,0.035415819624350184,0.002890056820996549,0.0,2.916597106959671
A,2,accepted_complete,84,0.026275029228556724,0.001135765539185654,0.0,3.0779011810664088
A,2,accepted_complete,85,0.027965863723130452,0.00395177147999805,0.0,4.422433266066946
A,2,accepted_complete,86,0.055622455885722524,0.0015058644521992565,0.0,7.350439353031106
A,2,accepted_complete,87,0.02396910380394686,0.0016981990775093436,0.0,7.082247190061025
A,2,accepted_complete,88,0.03767662167194344,0.0038541684403926844,0.0,7.123386507038958
A,2,accepted_complete,89,0.029360643898447353,0.0010719644744226354,0.0,6.942478256998584
A,2,accepted_complete,90,0.043271449261478016,0.002206731521818299,0.0,6.894496381981298
A,2,accepted_complete,91,0.03677035602075713,0.0008138378644140349,0.0,7.181453602039255
A,2,accepted_complete,92,0.027846472736980234,0.008052630914053657,0.0,7.117838386911899
A,2,accepted_complete,93,0.02300932945772296,0.0016375966813592683,0.0,5.411951637011953
A,2,accepted_complete,94,0.027768483030654136,0.0010119089579564474,0.0,6.8407071840483695
A,2,accepted_complete,95,0.062073267730219026,0.0008799959035795404,0.0,6.910442954977043
A,2,accepted_complete,96,0.02153236467746042,0.0022805312695536053,0.0,7.33382995496504
A,2,accepted_complete,97,0.04975340861294951,0.0011943245238702123,0.0,7.067545864963904
A,2,accepted_complete,98,0.03438091162769567,0.0012012928623118483,0.0,6.931195621960796
A,2,accepted_complete,99,0.020769531616852396,0.001267977840533214,0.0,4.995444352040067
A,2,accepted_complete,100,0.029069498713527406,0.0018813687182998927,0.0,2.9330374450655654
B,1,accepted_complete,1,0.1587880727602169,0.0,0.0,12.569368018070236
B,1,accepted_complete,2,0.06798669067211449,0.0,0.0,12.178555988008156
B,1,accepted_complete,3,0.05055841361172497,0.0,0.0,5.035118200001307
B,1,accepted_complete,4,0.04803454817738384,0.0,0.0,4.372694817953743
B,1,accepted_complete,5,0.05270549590932205,0.0,0.0,9.718155251001008
B,1,accepted_complete,6,0.048790131346322596,0.0,0.0,12.755806155037135
B,1,accepted_complete,7,0.04695585853187367,0.0,0.0,12.90147766796872
B,1,accepted_complete,8,0.04535316157853231,0.0,0.0,12.84682317590341
B,1,accepted_complete,9,0.043620389711577445,0.0,0.0,10.929081495967694
B,1,accepted_complete,10,0.045714405830949545,0.0,0.0,12.733373294002376
B,1,accepted_complete,11,0.04811669868649915,0.03435570531291887,0.0,11.785652092890814
B,1,accepted_complete,12,0.050721401057671756,0.02621483863913454,0.0,5.111014418071136
B,1,accepted_complete,13,0.1007798578357324,0.11131092598225223,0.0,4.439492604113184
B,1,accepted_complete,14,0.07846922881435603,0.01804206895758398,0.0,8.066846093046479
B,1,accepted_complete,15,0.062090025981888175,0.021662011655280367,0.0,12.823116480954923
B,1,accepted_complete,16,0.05799352249596268,0.020290948305046186,0.0,12.638903434039094
B,1,accepted_complete,17,0.06658768485067412,0.021692905545933172,0.0,11.408447741065174
B,1,accepted_complete,18,0.061779316631145775,0.018999264982994646,0.0,12.476551885018125
B,1,accepted_complete,19,0.05364633945282549,0.025293473561760038,0.0,12.516127336071804
B,1,accepted_complete,20,0.05592498474288732,0.02063726015330758,0.0,12.788511579972692
B,1,accepted_complete,21,0.05323930474696681,0.02550457973848097,0.0,5.889781582052819
B,1,accepted_complete,22,0.047445933101698756,0.0201659292797558,0.0,4.751448399969377
B,1,accepted_complete,23,0.04661225661402568,0.018408987438306212,0.0,7.534340781974606
B,1,accepted_complete,24,0.049513525795191526,0.02141688539995812,0.0,12.826455497997813
B,1,accepted_complete,25,0.05030113534303382,0.02030726683733519,0.0,12.819457045057788
B,1,accepted_complete,26,0.049207184521947056,0.01838112811674364,0.0,11.336009350954555
B,1,accepted_complete,27,0.05806285532889888,0.018632405321113765,0.0,12.866557241068222
B,1,accepted_complete,28,0.04875964834354818,0.021644439199008048,0.0,12.551494118990377
B,1,accepted_complete,29,0.04864168242784217,0.02789832766575273,0.0,12.816013512085192
B,1,accepted_complete,30,0.05577989050652832,0.016864620891283266,0.0,5.859572270070203
B,1,accepted_complete,31,0.06012427748646587,0.028891964044305496,0.0,7.192322764894925
B,1,accepted_complete,32,0.04408228356624022,0.028627439955016598,0.0,12.89266048790887
B,1,accepted_complete,33,0.04935343679971993,0.01800636071129702,0.0,11.026345394086093
B,1,accepted_complete,34,0.04720815172186121,0.02024284389335662,0.0,12.592385338037275
B,1,accepted_complete,35,0.047294841264374554,0.022111351834610105,0.0,12.927916412008926
B,1,accepted_complete,36,0.04480918438639492,0.026216102894977666,0.0,13.119713146938011
B,1,accepted_complete,37,0.07080383214633912,0.021954798445221968,0.0,12.913819217006676
B,1,accepted_complete,38,0.07366594771156088,0.04289931965467986,0.0,6.786716367932968
B,1,accepted_complete,39,0.08577673241961747,0.026099274968146347,0.0,6.309816820896231
B,1,accepted_complete,40,0.06525948003400117,0.023014746489934623,0.0,11.483078059973195
B,1,accepted_complete,41,0.05228612769860774,0.021280501037836075,0.0,13.036207836004905
B,1,accepted_complete,42,0.041085928853135556,0.043574656432610936,0.0,12.85274094401393
B,1,accepted_complete,43,0.049066976993344724,0.03373503866896499,0.0,12.83110905601643
B,1,accepted_complete,44,0.05981657060328871,0.025212985390680842,0.0,12.711874286993407
B,1,accepted_complete,45,0.05322295188670978,0.027849386518937536,0.0,12.541748063988052
B,1,accepted_complete,46,0.10684903827495873,0.04190677202132065,0.0,7.927223237929866
B,1,accepted_complete,47,0.06919204455334693,0.01832360883418005,0.0,6.223598998971283
B,1,accepted_complete,48,0.09005282586440444,0.01865523097512778,0.0,10.864055201062001
B,1,accepted_complete,49,0.06122347363270819,0.019673159898957238,0.0,12.630132309976034
B,1,accepted_complete,50,0.04448513453826308,0.023057558544678614,0.0,12.81850819394458
B,1,accepted_complete,51,0.05046102643245831,0.02596872540016193,0.0,13.303972751018591
B,1,accepted_complete,52,0.041863334248773754,0.017188525787787512,0.0,12.688495670096017
B,1,accepted_complete,53,0.038322577078361064,0.023753829242195934,0.0,11.598498872946948
B,1,accepted_complete,54,0.043277743621729314,0.03573463091743179,0.0,8.870044021052308
B,1,accepted_complete,55,0.04157147102523595,0.027035249120672233,0.0,5.165550242993049
B,1,accepted_complete,56,0.03669955872464925,0.020858796371612698,0.0,4.426468317979015
B,1,accepted_complete,57,0.03823004319565371,0.01729679612617474,0.0,7.522685706033371
B,1,accepted_complete,58,0.035882631316781044,0.023398174162139185,0.0,12.794671380077489
B,1,accepted_complete,59,0.03841875767102465,0.018115617349394597,0.0,12.865045786951669
B,1,accepted_complete,60,0.03528194117825478,0.022692866768920794,0.0,12.570802864036523
B,1,accepted_complete,61,0.04348866414511576,0.021027656795922667,0.0,13.208585434942506
B,1,accepted_complete,62,0.03198143531335518,0.018246495659695938,0.0,10.778616974013858
B,1,accepted_complete,63,0.04008732212241739,0.021052765630884096,0.0,11.098648660932668
B,1,accepted_complete,64,0.042904045607429,0.015928695065667853,0.0,8.34620998997707
B,1,accepted_complete,65,0.03589630959322676,0.021358544123359025,0.0,5.054181033978239
B,1,accepted_complete,66,0.037351081788074225,0.022881556302309036,0.0,10.058660368085839
B,1,accepted_complete,67,0.03257572581060231,0.021810019126860425,0.0,11.413180615985766
B,1,accepted_complete,68,0.03646613965975121,0.015920994643238373,0.0,11.469980796915479
B,1,accepted_complete,69,0.031071497534867376,0.016168816713616252,0.0,11.414182109059766
B,1,accepted_complete,70,0.038136492657940835,0.021657255812897347,0.0,11.488369729951955
B,1,accepted_complete,71,0.03704476437997073,0.013912964233895764,0.0,10.856685195001774
B,1,accepted_complete,72,0.030161331058479846,0.01990096311783418,0.0,11.074165947036818
B,1,accepted_complete,73,0.029331474972423166,0.027308250515488908,0.0,11.330192868947051
B,1,accepted_complete,74,0.056126462295651436,0.013838709361152723,0.0,9.778047329979017
B,1,accepted_complete,75,0.033564149227458984,0.020621275471057743,0.0,5.156350212986581
B,1,accepted_complete,76,0.033410069008823484,0.016308405058225617,0.0,8.70627940108534
B,1,accepted_complete,77,0.035714469908270985,0.02144765692355577,0.0,11.50649549998343
B,1,accepted_complete,78,0.03603452380048111,0.017389073604135774,0.0,11.481431626016274
B,1,accepted_complete,79,0.04458504682406783,0.02161523394897813,0.0,11.43215482600499
B,1,accepted_complete,80,0.03407119034091011,0.02681686423602514,0.0,11.477326815016568
B,1,accepted_complete,81,0.03173860692186281,0.024930868021328934,0.0,10.382662160904147
B,1,accepted_complete,82,0.036961831559892744,0.021701038887840696,0.0,11.446420348947868
B,1,accepted_complete,83,0.036019221355672926,0.01853185314394068,0.0,11.491891494952142
B,1,accepted_complete,84,0.0320426580728963,0.018173751843278296,0.0,10.98923496704083
B,1,accepted_complete,85,0.039409718941897154,0.018034537599305622,0.0,5.238848298904486
B,1,accepted_complete,86,0.026986492448486388,0.014883276344335172,0.0,7.970243487041444
B,1,accepted_complete,87,0.038354512536898255,0.01865559958969243,0.0,11.432209549006075
B,1,accepted_complete,88,0.026953523512929678,0.02641482703620568,0.0,11.167653596028686
B,1,accepted_complete,89,0.03548431961098686,0.023753410998324398,0.0,11.334686023998074
B,1,accepted_complete,90,0.02616143593331799,0.015662920610338915,0.0,9.959050029981881
B,1,accepted_complete,91,0.027835471351863816,0.017667957887169905,0.0,11.824022002983838
B,1,accepted_complete,92,0.02964281797176227,0.033948453470657114,0.0,11.19315919606015
B,1,accepted_complete,93,0.03225784579990432,0.025069922477996442,0.0,11.37605447997339
B,1,accepted_complete,94,0.04315242689335719,0.019244307710323483,0.0,11.151924990932457
B,1,accepted_complete,95,0.02828635013429448,0.03477764684066642,0.0,6.270435263053514
B,1,accepted_complete,96,0.025502364384010434,0.039718422063742764,0.0,6.165223408956081
B,1,accepted_complete,97,0.027813018881715834,0.05652574864507187,0.0,11.423649458913133
B,1,accepted_complete,98,0.03773604688467458,0.02564606306987116,0.0,11.304738423903473
B,1,accepted_complete,99,0.02779208405991085,0.03033098910964327,0.0,9.654436592012644
B,1,accepted_complete,100,0.028319578734226525,0.020642772054998204,0.0,11.155954340007156
B,2,accepted_complete,1,0.614257989185197,0.0,0.0,9.03170227794908
B,2,accepted_complete,2,0.23015614634468443,0.0,0.0,7.442536265938543
B,2,accepted_complete,3,0.1486371856714998,0.0,0.0,7.59845668298658
B,2,accepted_complete,4,0.1191879306875524,0.0,0.0,7.373463177937083
B,2,accepted_complete,5,0.09193564649848711,0.0,0.0,6.6850130630191416
B,2,accepted_complete,6,0.0824337023354712,0.0,0.0,3.3274036129005253
B,2,accepted_complete,7,0.10106468076507251,0.0,0.0,3.3964177190791816
B,2,accepted_complete,8,0.06934311258650962,0.0,0.0,5.088560812990181
B,2,accepted_complete,9,0.07286284101151284,0.0,0.0,7.440052347956225
B,2,accepted_complete,10,0.06420064132128443,0.0,0.0,7.320133309927769
B,2,accepted_complete,11,0.058747539740233196,0.029905721811311587,0.0,6.128572222078219
B,2,accepted_complete,12,0.0576659809975397,0.03196200324843327,0.0,7.444475878030062
B,2,accepted_complete,13,0.0664566538873173,0.028617309539445808,0.0,7.47181396803353
B,2,accepted_complete,14,0.07095985664498239,0.03603293799928257,0.0,7.3778809820069
B,2,accepted_complete,15,0.06029409844250906,0.04143319939751001,0.0,7.435715075000189
B,2,accepted_complete,16,0.050057223510174526,0.02780825254463014,0.0,7.6922557189827785
B,2,accepted_complete,17,0.05609445451270966,0.03402520875845637,0.0,7.466400268021971
B,2,accepted_complete,18,0.05679757112548465,0.034454473915199436,0.0,7.341266796924174
B,2,accepted_complete,19,0.06612200751191094,0.022550710654329686,0.0,7.51009958202485
B,2,accepted_complete,20,0.0693902371539956,0.025091891043952534,0.0,7.273440351942554
B,2,accepted_complete,21,0.07185567596129008,0.03294222757575058,0.0,6.221934063010849
B,2,accepted_complete,22,0.06421112748129028,0.02795682071397702,0.0,3.2742059089941904
B,2,accepted_complete,23,0.05254149880437624,0.030277658298256852,0.0,3.2981489130761474
B,2,accepted_complete,24,0.0515916489419483,0.0224551906631816,0.0,5.5706974799977615
B,2,accepted_complete,25,0.0428907967039517,0.025709520892373154,0.0,5.766414002981037
B,2,accepted_complete,26,0.04448823311499187,0.023054404139873527,0.0,7.625561886001378
B,2,accepted_complete,27,0.04549748379559744,0.02811065333939734,0.0,7.375212821061723
B,2,accepted_complete,28,0.04697247062410627,0.029136161719049727,0.0,7.294067112030461
B,2,accepted_complete,29,0.04116716714841979,0.029074675248314936,0.0,7.205139726982452
B,2,accepted_complete,30,0.04350610130599567,0.032078867379043786,0.0,7.196035080007277
B,2,accepted_complete,31,0.05297003881562324,0.025462031453138308,0.0,7.672196803032421
B,2,accepted_complete,32,0.0420478910562538,0.024547231427970388,0.0,7.2627404949162155
B,2,accepted_complete,33,0.03977533190378121,0.02769482135772705,0.0,7.631994043011218
B,2,accepted_complete,34,0.04019156382197425,0.024657950426141422,0.0,7.339885536930524
B,2,accepted_complete,35,0.04011415770011289,0.03234299338821854,0.0,7.198779038968496
B,2,accepted_complete,36,0.04606061801314354,0.02644628794154241,0.0,7.626617299974896
B,2,accepted_complete,37,0.06771300972572394,0.026676096731708163,0.0,5.666723934933543
B,2,accepted_complete,38,0.05028407240197772,0.0409256751604733,0.0,3.6984528549946845
B,2,accepted_complete,39,0.08179860686262448,0.0782560787296721,0.0,3.2862531170248985
B,2,accepted_complete,40,0.08064387046865054,0.017912857988405795,0.0,3.738878105999902
B,2,accepted_complete,41,0.05771907622970286,0.01999761953595139,0.0,7.699480957002379
B,2,accepted_complete,42,0.05079647189094907,0.021419007020692032,0.0,7.323875665082596
B,2,accepted_complete,43,0.05965427433451017,0.027513620687559956,0.0,7.247995214071125
B,2,accepted_complete,44,0.049012001426447,0.022898685852331773,0.0,7.432487767073326
B,2,accepted_complete,45,0.04147665504188765,0.02699279873853638,0.0,7.304104048991576
B,2,accepted_complete,46,0.04300093970128468,0.023816629756419433,0.0,7.528053095098585
B,2,accepted_complete,47,0.044039717210190635,0.026964966695578324,0.0,7.464742350042798
B,2,accepted_complete,48,0.056714839967233796,0.029389622665586927,0.0,7.3977123380173
B,2,accepted_complete,49,0.05660947004244441,0.049602633164752094,0.0,7.230854299967177
B,2,accepted_complete,50,0.04949521947474707,0.029681028266038214,0.0,7.265470422920771
B,2,accepted_complete,51,0.04330314074953397,0.03582405649302971,0.0,6.874738172045909
B,2,accepted_complete,52,0.04135569140669845,0.02615550470848878,0.0,6.6617687799734995
B,2,accepted_complete,53,0.04187769824195476,0.032627450435289314,0.0,7.3765893609961495
B,2,accepted_complete,54,0.040986926960093636,0.03203765586728141,0.0,4.19842637993861
B,2,accepted_complete,55,0.038027764431067874,0.0315667979774021,0.0,3.3555109939770773
B,2,accepted_complete,56,0.03938950713546503,0.035786327883778585,0.0,3.2504797249566764
B,2,accepted_complete,57,0.04108777606771106,0.04691321686619804,0.0,7.473091128980741
B,2,accepted_complete,58,0.036555118237932525,0.0313448632756869,0.0,7.474540406023152
B,2,accepted_complete,59,0.052353523494232265,0.0475427946519284,0.0,7.477731934981421
B,2,accepted_complete,60,0.042626340297006425,0.049189191533341295,0.0,7.440165780019015
B,2,accepted_complete,61,0.0431488509334269,0.03956388282988753,0.0,7.720004586037248
B,2,accepted_complete,62,0.038246174121186846,0.03588207988511948,0.0,7.50922673905734
B,2,accepted_complete,63,0.047420220715659,0.051149075983890464,0.0,7.227347983978689
B,2,accepted_complete,64,0.05022443893055121,0.05911721586294118,0.0,7.22464814200066
B,2,accepted_complete,65,0.050053217936129796,0.061928212598320986,0.0,7.506920542917214
B,2,accepted_complete,66,0.08171612591970534,0.06041847351228907,0.0,6.227382853045128
B,2,accepted_complete,67,0.061698710811989646,0.04739209920877502,0.0,7.421830317936838
B,2,accepted_complete,68,0.07273396494842711,0.036128872473325045,0.0,7.366296566906385
B,2,accepted_complete,69,0.0548428740529787,0.03731885193181889,0.0,7.426069122040644
B,2,accepted_complete,70,0.056009181908198764,0.07892488617272604,0.0,3.719705492956564
B,2,accepted_complete,71,0.05724746751643363,0.059251055564908756,0.0,3.3999532939633355
B,2,accepted_complete,72,0.06898643865826584,0.03956606412040336,0.0,3.925796738010831
B,2,accepted_complete,73,0.052118685096502304,0.06868742703504506,0.0,7.285480874008499
B,2,accepted_complete,74,0.03879416592064358,0.03423462320296537,0.0,7.3492688100086525
B,2,accepted_complete,75,0.041520715558103154,0.0513948481973438,0.0,7.511644645011984
B,2,accepted_complete,76,0.04699539127094405,0.04423004328938467,0.0,7.680611351970583
B,2,accepted_complete,77,0.045785489092980115,0.03181172129032867,0.0,7.505003583035432
B,2,accepted_complete,78,0.03406756034209615,0.028118800970592668,0.0,7.360148082021624
B,2,accepted_complete,79,0.0327737055541504,0.02807273165810676,0.0,7.184954727068543
B,2,accepted_complete,80,0.0351637200940223,0.03455805964767933,0.0,5.595569572993554
B,2,accepted_complete,81,0.03804580929378668,0.024852777055154245,0.0,7.756323831039481
B,2,accepted_complete,82,0.03165773701454912,0.024344103499537424,0.0,7.234585272963159
B,2,accepted_complete,83,0.03371351380788144,0.03488340259840091,0.0,7.241024991031736
