seed,transition,update_batch,variant,relation_mode,relation_loss,relation_gradient_norm,relation_gradient_norm_ratio_to_b0,cos_relation_with_sup,cos_relation_with_assim,sup_gradient_norm,assim_gradient_norm,total_gradient_norm,old_winner_count_class0,old_winner_count_class1,old_winner_count_class2,per_class_loss0,per_class_loss1,per_class_loss2,boundary_relation_loss,interior_relation_loss,valid_count,pair_count,present_class_count,probability_sum_error,b0_r0_loss_abs_error,all_finite,hidden_gt_usage,optimizer_step_called
2,REFUGE->RIM_ONE_r3,0,B0,categorical_pixel_mean,0.008674604818224907,0.1412057876586914,1.0,-0.48945900797843933,0.3241833448410034,0.40912291407585144,0.23792782425880432,0.3662495017051697,31758,2853,1892,0.004159863572567701,0.044613271951675415,0.03026348166167736,0.040202196687459946,0.03411555662751198,36503,36503,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
2,REFUGE->RIM_ONE_r3,0,B1,categorical_class_balanced,0.026345539838075638,0.8878951668739319,6.2879516597440315,-0.06444787979125977,-0.37831610441207886,0.40912291407585144,0.23792782425880432,0.8547691106796265,31758,2853,1892,0.004159863572567701,0.044613271951675415,0.03026348166167736,0.04822988063097,0.038925476372241974,36503,36503,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
2,REFUGE->RIM_ONE_r3,0,B2,top2_pairwise_class_balanced,0.02485542558133602,0.849716305732727,6.0175742072738325,-0.0732434093952179,-0.37029939889907837,0.40912291407585144,0.23792782425880432,0.8187383413314819,31758,2853,1892,0.004120431840419769,0.04084401950240135,0.02960182912647724,0.04648732393980026,0.03750596195459366,36503,36503,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
2,REFUGE->RIM_ONE_r3,0,B3,all_pairwise_class_balanced,0.013368792831897736,0.45004546642303467,3.1871601999122006,-0.05793798342347145,-0.38085469603538513,0.40912291407585144,0.23792782425880432,0.49861180782318115,31758,2853,1892,0.0021185174118727446,0.022556062787771225,0.015431797131896019,0.024699082598090172,0.02056330069899559,36503,73006,3,1.7881393432617188e-07,0.0,True,post_hoc_boundary_grouping_only,False
2,REFUGE->RIM_ONE_r3,1,B0,categorical_pixel_mean,0.010296196676790714,0.23053573071956635,1.0,0.19975915551185608,-0.08168485015630722,0.34570538997650146,1.4411078691482544,1.401854395866394,31253,2913,1957,0.0038457305636256933,0.06633530557155609,0.02989482693374157,0.05849151685833931,0.04373932629823685,36123,36123,3,1.7881393432617188e-07,9.313225746154785e-10,True,post_hoc_boundary_grouping_only,False
2,REFUGE->RIM_ONE_r3,1,B1,categorical_class_balanced,0.0333586223423481,1.3065564632415771,5.667479219656969,0.04347482696175575,0.43760836124420166,0.34570538997650146,1.4411078691482544,2.3084330558776855,31253,2913,1957,0.0038457305636256933,0.06633530557155609,0.02989482693374157,0.06621895730495453,0.17067983746528625,36123,36123,3,1.7881393432617188e-07,9.313225746154785e-10,True,post_hoc_boundary_grouping_only,False
2,REFUGE->RIM_ONE_r3,1,B2,top2_pairwise_class_balanced,0.031013697385787964,1.209158182144165,5.244992515346948,0.04809035733342171,0.4613676369190216,0.34570538997650146,1.4411078691482544,2.245990753173828,31253,2913,1957,0.0038073963951319456,0.06096706911921501,0.028266621753573418,0.06173981726169586,0.16820798814296722,36123,36123,3,1.7881393432617188e-07,9.313225746154785e-10,True,post_hoc_boundary_grouping_only,False
2,REFUGE->RIM_ONE_r3,1,B3,all_pairwise_class_balanced,0.017297018319368362,0.7043390870094299,3.0552274253149005,0.03909013420343399,0.45569369196891785,0.34570538997650146,1.4411078691482544,1.837015986442566,31253,2913,1957,0.001995067810639739,0.03347596153616905,0.016420019790530205,0.03485872969031334,0.10119010508060455,36123,72246,3,1.7881393432617188e-07,9.313225746154785e-10,True,post_hoc_boundary_grouping_only,False
2,REFUGE->RIM_ONE_r3,2,B0,categorical_pixel_mean,0.00873619131743908,0.24714462459087372,1.0,-0.5024860501289368,-0.5221604108810425,0.5206117630004883,0.44799283146858215,0.6433819532394409,31712,2600,1811,0.003033779328688979,0.056296784430742264,0.040308430790901184,0.04818097874522209,0.04885826259851456,36123,36123,3,1.7881393432617188e-07,9.313225746154785e-10,True,post_hoc_boundary_grouping_only,False
2,REFUGE->RIM_ONE_r3,2,B1,categorical_class_balanced,0.03321300074458122,1.5750023126602173,6.372796152323748,-0.4521537721157074,-0.4582962393760681,0.5206117630004883,0.44799283146858215,1.3000528812408447,31712,2600,1811,0.003033779328688979,0.056296784430742264,0.040308430790901184,0.04524485021829605,0.0517009012401104,36123,36123,3,1.7881393432617188e-07,9.313225746154785e-10,True,post_hoc_boundary_grouping_only,False
