batch_id,block,class_id,component_projection_fraction,component_sum_max_abs_error,component_sum_pass,component_vector_sha256,cosine,domain,dot,negative_cosine,pair_index,projected_cosine,projected_dot,projected_norm,seed,stage_index,supervised_norm,supervised_zero,undefined_reason,unsupervised_norm,unsupervised_zero
B0/seed0/stage0/REFUGE/pair00,dec2,1,-0.17257868419918712,1.1763170054994096e-18,True,a0b5b8636fbc14f5f7cf2b1f2b800d855669ea974de4d69e9893419e85947718,0.7309576966576876,REFUGE,5.64242650521108e-05,False,0,0.19523901491807402,1.0486557713250383e-05,0.0019591799808323434,0,0,0.027415237284410737,False,,0.0028156693827871755,False
B0/seed0/stage0/REFUGE/pair00,dec2,2,0.9898418068431574,1.1763170054994096e-18,True,0218973bedf4c717c7963cb55b6c8890df8448b7834f7b60a13070edfc4bc1cd,-0.47324108505475954,REFUGE,-0.0001103086837541864,True,0,0.5979186860554069,0.00015317149889715375,0.009344236612332276,0,0,0.027415237284410737,False,,0.008502277037188038,False
B0/seed0/stage0/REFUGE/pair00,dec1,0,0.18273687735602898,1.0408340855860843e-16,True,413f15c3997370054d2604ff72a3b14e8405bdd9fb68202683909a9fced5d5a2,-0.08755517855119506,REFUGE,-0.0028942637997525058,True,0,0.36788413343691295,0.01302786609183405,0.07139598988886195,0,0,0.49600768933092376,False,,0.06664504499049823,False
B0/seed0/stage0/REFUGE/pair00,dec1,1,-0.17257868419918712,1.0408340855860843e-16,True,3ad6bb836026b4341d6bf80aa23ad0e446507d822ab0876b5f2aa969d41615ad,0.9240465967010962,REFUGE,0.030191896460988514,False,0,0.7716810815593061,0.01515486471295807,0.03959367385531048,0,0,0.49600768933092376,False,,0.06587310160090058,False
B0/seed0/stage0/REFUGE/pair00,dec1,2,0.9898418068431574,1.0408340855860843e-16,True,6a54fa5a77a7c5174fe7ce32a7ccb00f2eb11e1cffd9d930a82365fa6cb6f50c,-0.7907172922763207,REFUGE,-0.10419848214298075,True,0,-0.2172200638124526,-0.017952125913672526,0.16662015707812786,0,0,0.49600768933092376,False,,0.26567564703832486,False
B0/seed0/stage0/REFUGE/pair00,classifier.mu,0,0.18273687735602898,1.942890293094024e-16,True,dc650881c161e3587e60765447310a93b7c881f6f628fef2179d188ac8973b02,-0.7615298789131945,REFUGE,-0.0655523229809969,True,0,-0.3530593380215419,-0.02105330046924222,0.07191333382235288,0,0,0.829207198203823,False,,0.10380973328525855,False
B0/seed0/stage0/REFUGE/pair00,classifier.mu,1,-0.17257868419918712,1.942890293094024e-16,True,9f66183ec73c1a031954caefadee7cca584fe6ccaeb1317d673de91cb368cb17,0.7433270487978453,REFUGE,0.025585797033126065,False,0,-0.5810784634083835,-0.016439561309111478,0.03411869262161228,0,0,0.829207198203823,False,,0.04151030748176924,False
B0/seed0/stage0/REFUGE/pair00,classifier.mu,2,0.9898418068431574,1.942890293094024e-16,True,0e935f3c8cbd5e3e3185a8e45e3ac16ace8c9f699af119b67b6c7ca7ccf4c33d,-0.9314897350550602,REFUGE,-0.19785560743185698,True,0,0.4878753650413427,0.04318491751906563,0.10674809703684848,0,0,0.829207198203823,False,,0.25615758861698573,False
B0/seed0/stage2/Drishti_GS/pair01,global,0,0.008674060335502227,4.163336342344337e-17,True,ab2f9a6b31682476b901ae71aaf1edc94edcf6bf1d06f128af659328e44de0de,-0.10332802944649344,Drishti_GS,-0.0007785556044203673,True,1,-1.3496713568205784e-13,-1.0115064168203514e-15,0.008566954665356754,0,2,0.8748108126218533,False,,0.008613057488372865,False
B0/seed0/stage2/Drishti_GS/pair01,global,1,0.9738008455265206,4.163336342344337e-17,True,5084c86ccfefb8218c65263c0c22dd63e830a61993ed4a1d638ccc5b9f78686b,-0.6739145017394564,Drishti_GS,-0.08740521469177302,True,1,-1.1891745041067555e-12,-1.1394899780692302e-13,0.1095344616927591,0,2,0.8748108126218533,False,,0.14825808962321665,False
B0/seed0/stage2/Drishti_GS/pair01,global,2,0.017525094137975202,4.163336342344337e-17,True,a285e1c792c9a2b0ccc71c1c5a46026f717282035b7de9525260b48b1570d69d,-0.5728166154922296,Drishti_GS,-0.0015729957749164212,True,1,-9.090429732588701e-13,-2.0461741025504243e-15,0.0025730251266992085,0,2,0.8748108126218533,False,,0.0031390469177932823,False
B0/seed0/stage2/Drishti_GS/pair01,encoder,0,0.008674060335502227,4.163336342344337e-17,True,2627684e3e12fa036e20e9903cd13e4d7e13bc7aff53d851b83c7c2d9f54561b,0.0897831052306217,Drishti_GS,0.0004362357944435984,False,1,0.17944134199529152,0.0008826706312502364,0.0074255359530351,0,2,0.6624427676441944,False,,0.007334631733287513,False
B0/seed0/stage2/Drishti_GS/pair01,encoder,1,0.9738008455265206,4.163336342344337e-17,True,ad4fb3924bcbfa0dd5278266be1235d8154b03000328692e60739b6a5a35f757,-0.6493757127962311,Drishti_GS,-0.03579135834521124,True,1,0.3234634645316883,0.014328032659650516,0.0668671735270802,0,2,0.6624427676441944,False,,0.0832020020003702,False
B0/seed0/stage2/Drishti_GS/pair01,encoder,2,0.017525094137975202,4.163336342344337e-17,True,22fd45e902f19658a0a7926e79171d7aa802d656d702a8670a4b13996b980132,-0.49659986036147075,Drishti_GS,-0.0006960794134999904,True,1,0.16686299300438792,0.00020589869581586178,0.001862709817710243,0,2,0.6624427676441944,False,,0.0021159423633063342,False
B0/seed0/stage2/Drishti_GS/pair01,bottleneck,0,0.008674060335502227,6.844026213814747e-19,True,6bb00250d6dda6fa5c7387fe7876751e13e1621ed39ce190e50384bbc9a11920,-0.9072596488461279,Drishti_GS,-2.3304699604982862e-05,True,1,-0.8915437116917082,-2.126465168675246e-05,0.0005326306122738388,0,2,0.044780558822919606,False,,0.0005736175162923668,False
B0/seed0/stage2/Drishti_GS/pair01,bottleneck,1,0.9738008455265206,6.844026213814747e-19,True,e6cc2955a1e0123238ee98e094f74eb64d7023e1bd406d127c42efa3086bd43d,0.526520597917323,Drishti_GS,3.159114387441938e-05,False,1,0.9813792103938286,0.00026061887838952226,0.005930338849029255,0,2,0.044780558822919606,False,,0.001339863254142953,False
B0/seed0/stage2/Drishti_GS/pair01,bottleneck,2,0.017525094137975202,6.844026213814747e-19,True,7e563b9c6e11799a16b2ac78fe63954bb87326915ac6fa1177311dcad1c3478a,0.3005253971718792,Drishti_GS,2.8248550145265935e-07,False,1,0.9799040324704865,4.404203639224656e-06,0.000100367784489911,0,2,0.044780558822919606,False,,2.099063002335887e-05,False
B0/seed0/stage2/Drishti_GS/pair01,dec3,0,0.008674060335502227,6.030874584450618e-19,True,02a79c12b99efe061801c406ce7fe41050eb28b4227875395e357e9b8467f7c7,-0.8853838766181577,Drishti_GS,-3.932511309537755e-06,True,1,-0.8674194672668345,-3.599394653961825e-06,0.00022931517972048883,0,2,0.018095371281865204,False,,0.00024545442898542486,False
B0/seed0/stage2/Drishti_GS/pair01,dec3,1,0.9738008455265206,6.030874584450618e-19,True,70d9b71b75802639d5be21c0dddcff355f5e22f6eeaab01fafdd3bbac360d656,0.49640170744150847,Drishti_GS,5.6953198856853966e-06,False,1,0.9743154260261421,4.3092947791397354e-05,0.002444213430501947,0,2,0.018095371281865204,False,,0.0006340410212281037,False
B0/seed0/stage2/Drishti_GS/pair01,dec3,2,0.017525094137975202,6.030874584450618e-19,True,8a4e188dda4cf373f19042248a48e00e34ca8affd85f948041969ce530c2b206,0.1679513722815093,Drishti_GS,3.143711557147863e-08,False,1,0.9673662321871104,7.044668758097813e-07,4.024409406842467e-05,0,2,0.018095371281865204,False,,1.0344074424029935e-05,False
B0/seed0/stage2/Drishti_GS/pair01,dec2,0,0.008674060335502227,3.6253010142484055e-19,True,36214f563e93adce69732ad21ff45469c4b41fe450f985a09049388176f6018f,-0.9234340551008224,Drishti_GS,-6.290037176577954e-06,True,1,-0.9108399942177696,-5.7683112460026815e-06,0.00027965079501551576,0,2,0.022645949566224965,False,,0.00030078542618975084,False
B0/seed0/stage2/Drishti_GS/pair01,dec2,1,0.9738008455265206,3.6253010142484055e-19,True,e96b7322966797e097d9e4b6d0b3eff812ddcb86882a4b585061bd9951ffe950,-0.29760840779846587,Drishti_GS,-1.1116161451727755e-05,True,1,0.7994556719776975,4.745584896510921e-05,0.0026212281498049182,0,2,0.022645949566224965,False,,0.0016493738839278946,False
B0/seed0/stage2/Drishti_GS/pair01,dec2,2,0.017525094137975202,3.6253010142484055e-19,True,51b9deb7f6f1a55719259046cd01b7ac7ed97ef6e9128296700331eae26f519d,0.062295022323781285,Drishti_GS,5.340369594256926e-08,False,1,0.7913506429764644,1.1075001275907965e-06,6.179940440659463e-05,0,2,0.022645949566224965,False,,3.785536456280385e-05,False
B0/seed0/stage2/Drishti_GS/pair01,dec1,0,0.008674060335502227,4.163336342344337e-17,True,e86c65e65680610cb937e67d87768b5c06b8813e6cad835c6bbad53f8871da81,-0.3609577445199837,Drishti_GS,-0.00048139722165097367,True,1,-0.20800614832035602,-0.0002644935091549041,0.002753823039864702,0,2,0.4617456548519825,False,,0.0028883139505723964,False
B0/seed0/stage2/Drishti_GS/pair01,dec1,1,0.9738008455265206,4.163336342344337e-17,True,5e2f833d594fd2085314e2480f856e003fab9cde625826a5d4fbb07be89a374f,-0.8902198288895342,Drishti_GS,-0.04372445581171046,True,1,-0.6545966936107325,-0.019373573934395934,0.06409632353931786,0,2,0.4617456548519825,False,,0.10637126697919154,False
B0/seed0/stage2/Drishti_GS/pair01,dec1,2,0.017525094137975202,4.163336342344337e-17,True,042352d0f263d45bcd531aeb8a8405c7d7404f097849cef17f8b792e7bb475b4,-0.7706180188047154,Drishti_GS,-0.0007236158108294945,True,1,-0.4304472983693715,-0.00028538298406303927,0.0014358374318988634,0,2,0.4617456548519825,False,,0.0020336025164629282,False
B0/seed0/stage2/Drishti_GS/pair01,classifier.mu,0,0.008674060335502227,4.163336342344337e-17,True,5275bb63985f7b7e004f8e0a1c1d32fe607f0bb43f8bb99bf924b4595e239256,-0.619334334155428,Drishti_GS,-0.0006998669291218918,True,1,-0.5521381458697321,-0.0005875447645096273,0.0032025148439370865,0,2,0.33227835884879264,False,,0.0034008561206971093,False
B0/seed0/stage2/Drishti_GS/pair01,classifier.mu,1,0.9738008455265206,4.163336342344337e-17,True,53f175f412f4dd000fd887ee977efeebcf6d8b928acfdedba70ea43e5024805f,-0.3896308516538791,Drishti_GS,-0.007915570837159849,True,1,0.2433582258596325,0.004694373599485477,0.05805365428974724,0,2,0.33227835884879264,False,,0.061140198620321905,False
B0/seed0/stage2/Drishti_GS/pair01,classifier.mu,2,0.017525094137975202,4.163336342344337e-17,True,b7088ddca473936c58d595c7f3fe740b337c16845c61016a568d9422a58263cb,-0.41549497497448246,Drishti_GS,-0.00015366787689990026,True,1,0.21280698963490344,7.326811760250697e-05,0.0010361606348118235,0,2,0.33227835884879264,False,,0.001113051498026111,False
B0/seed1/stage1/RIM_ONE_r3/pair00,global,0,-0.13853835661118288,2.636779683484747e-16,True,322447a608d0aafda6ccb332d94bdbc08d24a4cdf7cdbd495bfdd847f7549d42,0.8327448909941885,RIM_ONE_r3,0.4325209848422986,False,0,4.869852952962751e-14,1.400398894069177e-14,0.05239453028059058,1,1,5.488453134526803,False,,0.09463357483976985,False
B0/seed1/stage1/RIM_ONE_r3/pair00,global,1,1.1542466629600925,2.636779683484747e-16,True,64fe699e1d3bb063b3b4d58df46f7e88f156e667e08e9815149f5e45b7b3adc6,-0.8638397797603379,RIM_ONE_r3,-3.60359337028643,True,0,-5.58013827734285e-14,-1.1726730697603216e-13,0.38289705902459753,1,1,5.488453134526803,False,,0.7600682996742811,False
B0/seed1/stage1/RIM_ONE_r3/pair00,global,2,-0.01570830634890953,2.636779683484747e-16,True,c1e947ae679509f5f1f52b1e87a2ed0b94a9c382130f194da6bcc2e7ce822f27,0.2501010186150352,RIM_ONE_r3,0.049041812667831614,False,0,7.847570527684002e-15,1.4899106254295802e-15,0.0345919488217507,1,1,5.488453134526803,False,,0.03572737376190066,False
B0/seed1/stage1/RIM_ONE_r3/pair00,encoder,0,-0.13853835661118288,2.5326962749261384e-16,True,9067ee1d05f4bab295dd9827af7e85c9d68d4152cd11520bf2e524406572453d,0.5957693865733625,RIM_ONE_r3,0.09127668981079605,False,0,-0.3937167664939637,-0.052703593969517466,0.042272549449649074,1,1,3.1666340780197286,False,,0.04838200001887625,False
B0/seed1/stage1/RIM_ONE_r3/pair00,encoder,1,1.1542466629600925,2.5326962749261384e-16,True,591e489ae3f56be76371454308b0121617bdc653811b7909ed09722055120dd1,-0.6789706281657945,RIM_ONE_r3,-0.5659444947324068,True,0,0.7193113893728144,0.633642147917715,0.2781821372586106,1,1,3.1666340780197286,False,,0.2632236888587134,False
B0/seed1/stage1/RIM_ONE_r3/pair00,encoder,2,-0.01570830634890953,2.5326962749261384e-16,True,42eadc9f2efbce0d9920af0138a72a37584077ccdafbc2a3c9ed7d1789a9c601,0.4014384552001199,RIM_ONE_r3,0.02993896561245732,False,0,0.19545907741291435,0.01361362105700199,0.02199479567763796,1,1,3.1666340780197286,False,,0.023551574017653447,False
B0/seed1/stage1/RIM_ONE_r3/pair00,bottleneck,0,-0.13853835661118288,1.0842021724855044e-18,True,9623c0ab83efea15f02e621471e5ac7d2972f3d3fd879e3f0e4d0a42ecd78fa9,0.8754614753117811,RIM_ONE_r3,0.00034974529122415215,False,0,0.207818653320332,4.1019666253612035e-05,0.0013460924503697323,1,1,0.1466333335114045,False,,0.002724470617913448,False
B0/seed1/stage1/RIM_ONE_r3/pair00,bottleneck,1,1.1542466629600925,1.0842021724855044e-18,True,1ad2b0b2b0a73b48762d0b2e14b58c7af713777b514888c51254d2f5fc57848f,-0.4669806122205777,RIM_ONE_r3,-0.0002632201180435103,True,0,0.9774844837762919,0.002308959393170288,0.016109190418832714,1,1,0.1466333335114045,False,,0.003844036666627215,False
B0/seed1/stage1/RIM_ONE_r3/pair00,bottleneck,2,-0.01570830634890953,1.0842021724855044e-18,True,202b1e98b61d247f3fa6d3984bbc10cbe22b6b4fce4e02eaf12f47f4a3e18fad,0.6913930842222126,RIM_ONE_r3,0.0001890102846675432,False,0,0.6149041928992712,0.00015400512931979774,0.0017080281482048992,1,1,0.1466333335114045,False,,0.0018643510741399515,False
B0/seed1/stage1/RIM_ONE_r3/pair00,dec3,0,-0.13853835661118288,8.639736061993863e-19,True,3305cc5d890044c9c3b1680182897a6d6ff4b21e16fabed0edb17609e848c6e3,0.23867701565211993,RIM_ONE_r3,8.850883763661767e-05,False,0,-0.41277317276340925,-0.0001631968788096338,0.002986121517267364,1,1,0.13240150080656116,False,,0.0028008066597327063,False
B0/seed1/stage1/RIM_ONE_r3/pair00,dec3,1,1.1542466629600925,8.639736061993863e-19,True,78106cb3e3c149ad3254612857ae0329b427601f0ed206ce45909dd937498f75,-0.2374427286983712,RIM_ONE_r3,-0.00022970825279383758,True,0,0.8932652422913759,0.0018674039864646223,0.01578937495065847,1,1,0.13240150080656116,False,,0.007306759551704768,False
B0/seed1/stage1/RIM_ONE_r3/pair00,dec3,2,-0.01570830634890953,8.639736061993863e-19,True,3b60c7d6341f9815db43e90718b18b81a403046c3ad499f073594f7d4fb42538,0.727288820976572,RIM_ONE_r3,0.00028357748737713607,False,0,0.6899005386695665,0.0002550375898323268,0.0027920603645372765,1,1,0.13240150080656116,False,,0.002944909343942453,False
B0/seed1/stage1/RIM_ONE_r3/pair00,dec2,0,-0.13853835661118288,6.071532165918825e-18,True,fe7dd3b71fed23e305d5742b53f65bf1e1f780ee66a33b4527bf18fdbad6a8e1,0.21136157379423087,RIM_ONE_r3,0.0008961278008326131,False,0,-0.45953323109213406,-0.0021441008614686945,0.010139786142228381,1,1,0.46015007070301345,False,,0.009213919713333794,False
B0/seed1/stage1/RIM_ONE_r3/pair00,dec2,1,1.1542466629600925,6.071532165918825e-18,True,7be8f89ecc884ed7d16d2da793a9d902c5f33ba684e88282cec191206a5e569e,-0.839749560487241,RIM_ONE_r3,-0.019520080584959132,True,0,0.418143897887153,0.005809899313284067,0.03019557816369116,1,1,0.46015007070301345,False,,0.050516392381554545,False
B0/seed1/stage1/RIM_ONE_r3/pair00,dec2,2,-0.01570830634890953,6.071532165918825e-18,True,c4e18f275e5b49dea90192281418406f1ff1d288a96b9cc68e02a9aabc9c1a76,0.5523420194991598,RIM_ONE_r3,0.0011411205121733881,False,0,0.41972167763107326,0.0007964012274470861,0.004123547745792713,1,1,0.46015007070301345,False,,0.004489768364242655,False
B0/seed1/stage1/RIM_ONE_r3/pair00,dec1,0,-0.13853835661118288,1.0755285551056204e-16,True,574eaaa5009d55bda1c020243c7526bf4abde8a416e2ae5e8bc20066824babbc,0.9145279252800375,RIM_ONE_r3,0.12737031980084723,False,0,0.4215098456159388,0.026187801779065267,0.023404114363509546,1,1,2.65460012230884,False,,0.05246529968123207,False
B0/seed1/stage1/RIM_ONE_r3/pair00,dec1,1,1.1542466629600925,1.0755285551056204e-16,True,1f189061205d0baafe70e780d9af2a305413121176febece7e7e786bc46ea6e3,-0.937919855074613,RIM_ONE_r3,-1.1490202961079468,True,0,-0.5843876429027229,-0.30600767033876003,0.19725688855460335,1,1,2.65460012230884,False,,0.46149060099874356,False
B0/seed1/stage1/RIM_ONE_r3/pair00,dec1,2,-0.01570830634890953,1.0755285551056204e-16,True,3fe0b30ef921eb9b92bd8bea1085197213f493a94f350a22da456ebbcbba90a0,0.055949688063442166,RIM_ONE_r3,0.003669006930698033,False,0,-0.11834936533614909,-0.0078036713160995995,0.024838989598880725,1,1,2.65460012230884,False,,0.0247031168415208,False
B0/seed1/stage1/RIM_ONE_r3/pair00,classifier.mu,0,-0.13853835661118288,2.636779683484747e-16,True,95e28a9d5dae4e421fc42661bff5e640d80595dd54872b429e36fbb04740dd60,0.9686477758506259,RIM_ONE_r3,0.21253959330096237,False,0,0.46690891423816183,0.02878207026449064,0.01723141455596508,1,1,3.5774117790630013,False,,0.06133452792603417,False
B0/seed1/stage1/RIM_ONE_r3/pair00,classifier.mu,1,1.1542466629600925,2.636779683484747e-16,True,2d528e94cf01b767435496fb6e35b5303fb47b2b461b0f4b27d8e2e2695f25d3,-0.9652684112440368,RIM_ONE_r3,-1.8686155704902816,True,0,-0.555208880690305,-0.3376207402719851,0.1699823311987236,1,1,3.5774117790630013,False,,0.5411316510156238,False
B0/seed1/stage1/RIM_ONE_r3/pair00,classifier.mu,2,-0.01570830634890953,2.636779683484747e-16,True,59a4f9d597fec8e79419ebc5dc8fb887648bd02a46b6f9a5e520d3e24998ab0e,0.43404074019561717,RIM_ONE_r3,0.013820131840458192,False,0,-0.23756499562225492,-0.007015393687500156,0.00825468805262581,1,1,3.5774117790630013,False,,0.008900466256970567,False
