batch_id,block,candidate,cosine,domain,max_abs_error,native_l2_norm,native_sha256,pair_index,precision_comparable,reference_l2_norm,reference_sha256,relative_l2,seed,stage_index
B0/seed0/stage2/Drishti_GS/pair01,dec2,supervised,0.9999999999974517,Drishti_GS,1.0685466365033258e-08,0.02264602099235289,8b2ab0f79347070a752a9d382deeb6d933634b4db05125f4cd4a6f391e0e3258,1,True,0.022645949566224965,a492610116e3f93b1728700e6c1561c2c84e848d8c2fde57aeb998b86dea26d0,3.878657164470773e-06,0,2
B0/seed0/stage2/Drishti_GS/pair01,dec2,Q0,0.9999999999975109,Drishti_GS,1.1699022388865499e-09,0.0021999012076580563,cbaff171d8880c04a862111cce63478b44460c90f08c22f93bd9a2dff3926a31,1,True,0.0021998983888850596,64e14f48160430e2cec22992a40df6ed5be5ca35257f5918cddb780b83dc60ca,2.5730920760084873e-06,0,2
B0/seed0/stage2/Drishti_GS/pair01,dec2,Q1,0.9999999999976871,Drishti_GS,4.877358753373099e-10,0.0017357613333270658,36e7a83a8bb5d2b552c02221a7abe9c4851f97788f1a313f229c077ce24970df,1,True,0.0017357604173312109,84a0c3165ea34283b75f4a1d3bbd02c0b66424d0ff279c0fd3feeceb7a508384,2.214510371775185e-06,0,2
B0/seed0/stage2/Drishti_GS/pair01,dec1,supervised,0.999999999999191,Drishti_GS,1.344937096553478e-07,0.4617460147179924,f572fcb8e28d3af1b7f30415be01128ddcb84e0f6025d3bd89197ee93563da84,1,True,0.4617456548519825,396570149efe4aa809e9a3fbce907faeeefd129ac5250c4915f07b3e55a4cbad,1.4918679251343497e-06,0,2
B0/seed0/stage2/Drishti_GS/pair01,dec1,Q0,0.9999999999998856,Drishti_GS,2.2372138181944723e-08,0.11153563544133364,91e790969e8426b33012672c5466f964d6d4bdc661d024859f0b955c5a3cc4a6,1,True,0.111535536335163,35b8a654df4af040d303154b4108c4c62f164965430c44ba341002277eb6fc82,1.008908999361542e-06,0,2
B0/seed0/stage2/Drishti_GS/pair01,dec1,Q1,0.9999999999999268,Drishti_GS,1.4742130426126376e-08,0.10837535381778039,3a7f6970d9ab7f12489f465456a34eef3325443f7b414666f1ddbb485e1a2a97,1,True,0.1083753079685452,0c8aae9bc2e282d4612d41bea5961f247d2bd9c84ecca3851bbba2717c6705a9,5.709168466485404e-07,0,2
B0/seed0/stage2/Drishti_GS/pair01,classifier.mu,supervised,0.9999999999957263,Drishti_GS,4.4424822004396347e-07,0.3322791907630319,e4482eaf9c9fcb63a17baa0c9295834ec203a2934f2707010ba04a0582f6bb45,1,True,0.33227835884879264,5375b532d26be2275056c9c562fa54e2160441193517c8b9820b9d333ab61514,3.84915693419228e-06,0,2
B0/seed0/stage2/Drishti_GS/pair01,classifier.mu,Q0,0.9999999999998676,Drishti_GS,1.711187353793664e-08,0.044657804316673315,55d27897453fefac3e8f1369fd6ed9c017d4fa779ae7644138d9ac5e84d5b791,1,True,0.0446577584317236,2169673f88782bfc527b987c232067f46c73f227f0bbac44ef67a429290f1204,1.1492796913169429e-06,0,2
B0/seed0/stage2/Drishti_GS/pair01,classifier.mu,Q1,0.9999999999996402,Drishti_GS,5.457512492618166e-08,0.0607863309421657,a570c2533a2c45f4dc320aa7fa9a8911e334d2e3a81aa838cc74a67d8dca01dd,1,True,0.06078623415624166,17851fb6560e7b50c5520805205d877c8dba859ede4217eaad0389680efe0c93,1.8042114011946011e-06,0,2
B0/seed1/stage1/RIM_ONE_r3/pair00,global,supervised,0.9999999999932029,RIM_ONE_r3,4.414772830904634e-06,5.488453933249501,49814b64086daa59446bc40f471765abf9fe7746ebdf15776b70edce94341681,0,True,5.488453134526803,b06627821d3d1a58f5fbb9619f2d4ee06eaf4ed03caa1e68098c7fb6d11e15f6,3.6897049531105934e-06,1,1
B0/seed1/stage1/RIM_ONE_r3/pair00,global,Q0,0.9999999999997998,RIM_ONE_r3,3.1556249648068135e-08,0.34274721959806465,d42a6f8830ff2601383dcda661c192035e82b373d453078e5f2c23dee268196f,0,True,0.34274724086214514,184b23008dda059fb8cf18bac73c86d12b82e7f5034bcb76da5ff01b96a59d60,6.357708846383183e-07,1,1
B0/seed1/stage1/RIM_ONE_r3/pair00,global,Q1,0.9999999999991771,RIM_ONE_r3,2.3702417026316702e-07,0.6810554939344726,4f73ac900256de2d73976268e3d46612a8d7b94e0a34b7dc2e305d42c91f4850,0,True,0.6810549240811632,095d59af789d20d0ca85a8c1be3702666ad0c2d44322849ea37d2e9685822407,1.5315978230325533e-06,1,1
B0/seed1/stage1/RIM_ONE_r3/pair00,encoder,supervised,0.9999999999824382,RIM_ONE_r3,4.414772830904634e-06,3.166635921375919,099db577e8411842fb381550634c67e84ef847564f5f8382ab179df01bfd21ad,0,True,3.1666340780197286,8c67e2fc94080c7cc705bd598e4cb3c6a3316d5967eb94ed9d136edee47cf4c8,5.954802937772782e-06,1,1
B0/seed1/stage1/RIM_ONE_r3/pair00,encoder,Q0,0.9999999999994788,RIM_ONE_r3,1.933458278636363e-08,0.12507202921727242,3efec495356204e886ed42837f59d4bfdce57510c01b111e05679dd34be8b3f9,0,True,0.12507204321757667,b9ee3deca5162a9fee5a0ef96aca2ddae77adf8ca2b28b7ed67443b67e559f42,1.0289366187378077e-06,1,1
B0/seed1/stage1/RIM_ONE_r3/pair00,encoder,Q1,0.9999999999981218,RIM_ONE_r3,1.2021339548806687e-07,0.2543124009994838,e744255e4ce3c4321282b6deb7460d9e3e012077b87d64778a6b3916c39a0907,0,True,0.254312249734813,e9e33f78e8392fc330bf21e8ff84b6a86563be9c08c90019f756872a1309c93c,2.0271087054919717e-06,1,1
B0/seed1/stage1/RIM_ONE_r3/pair00,bottleneck,supervised,0.9999999999996093,RIM_ONE_r3,1.6280328793850246e-08,0.14663329050027915,bc6b3e05485db3877ed60fd34d9e1e310c45228aefdf5a182ccfe540142366ab,0,True,0.1466333335114045,c9406de993135f382f7eecb27723925cbee699f54f8ad6cddbce308d9ecc9cc5,9.295420101296094e-07,1,1
B0/seed1/stage1/RIM_ONE_r3/pair00,bottleneck,Q0,0.9999999999995139,RIM_ONE_r3,1.2303064932930527e-09,0.009535713462685667,0c4189e16dc711fd2408140773cd214763428b1a9cac8c59e8fcf497b484cb51,0,True,0.009535713231133372,cd14fe3139f3fc803c7a9da8f97da67c7414096559892be789f48ffb1d3702be,9.85130904401943e-07,1,1
B0/seed1/stage1/RIM_ONE_r3/pair00,bottleneck,Q1,0.9999999999912215,RIM_ONE_r3,2.5963595650605603e-09,0.0047229417078421,6ac193187b5a5e3cd525f00328f65aac629329efb8b45a82631dce5a7431705e,0,True,0.00472294912842901,6747194421cd04bcf9a3255169a888295f7c5e6acb766f8617070d8221134e42,4.474306284256617e-06,1,1
B0/seed1/stage1/RIM_ONE_r3/pair00,dec3,supervised,0.9999999999991446,RIM_ONE_r3,1.716718361433403e-08,0.13240142532077306,bb0ee10cb3762eefe43f288925aed34626fdcc533319ef1e1e4066b9630234b7,0,True,0.13240150080656116,168ff7aa0a97bd90b1535efc07ecceb4583def003ad1e709a34eee8bdc2c70fe,1.4262167435764062e-06,1,1
B0/seed1/stage1/RIM_ONE_r3/pair00,dec3,Q0,0.9999999999997912,RIM_ONE_r3,8.111692303101881e-10,0.015030791082131269,ec3739ca3602252e3899885ab2ac059f3ac6c676c37e34e62b902aae60f89795,0,True,0.015030792724450891,62a53ba67ab786cf66c5c649f1ecd4fa3ffaef80b73be2e1745d681068c73099,6.542270020645187e-07,1,1
B0/seed1/stage1/RIM_ONE_r3/pair00,dec3,Q1,0.9999999999977927,RIM_ONE_r3,1.5417162299406761e-09,0.008849152372441153,c76493d9e4476e0de46b9c4d2a28072336363d4dafc1469294043cc0768ef3fa,0,True,0.008849157226071363,39022acc042f687d037b87006928cd71c1b9935e8269dc1856b37b3676955a94,2.1709619607101437e-06,1,1
B0/seed1/stage1/RIM_ONE_r3/pair00,dec2,supervised,0.9999999999991692,RIM_ONE_r3,1.6844957454083265e-07,0.46015042519997135,cace3abb547ac2d507509a1c6d61c1838269e1eef2d1fc05fd2e9a6aba48fe8e,0,True,0.46015007070301345,8ed48e879079517794bafa5ac4447b5a84a2e1df9350d279c133e8adf98fb5a9,1.5016532248989615e-06,1,1
B0/seed1/stage1/RIM_ONE_r3/pair00,dec2,Q0,0.9999999999998603,RIM_ONE_r3,2.8120382706414704e-09,0.041985294254215086,bc259c1869db8273f7f05b0dce00cb0e14e675c0ebf4fa82fc9b38dbc2c20ef7,0,True,0.04198529242394584,ef61c393fca785000778e9b3d64395051cac75707868adad61ec2dbe8031693c,5.310025237714334e-07,1,1
B0/seed1/stage1/RIM_ONE_r3/pair00,dec2,Q1,0.9999999999992347,RIM_ONE_r3,5.8826435375474925e-09,0.0513937504004869,1a3a0f2f89979f798b4349580aa031c4d819c436cac64cc661d0f8adbe861ded,0,True,0.0513937472430811,950e1e768de001cd1845a3b9a5b361d41735bae2fb1aded390896d4b613e4d4b,1.2387752970509905e-06,1,1
B0/seed1/stage1/RIM_ONE_r3/pair00,dec1,supervised,0.9999999999998319,RIM_ONE_r3,3.269852962839437e-07,2.6546007642116285,0dc8adac95ae39095da4d456fb667c23c646e7bfae19e0c702193da1b0bff6d3,0,True,2.65460012230884,7809e8e016e3ace7276a39755ae4f43be91147294bfc0001bf4aa1d0c8c92cbe,6.280387800974844e-07,1,1
B0/seed1/stage1/RIM_ONE_r3/pair00,dec1,Q0,0.9999999999998058,RIM_ONE_r3,3.1556249648068135e-08,0.22814893005771428,46a6ca35a37beb61569bacc0fba27474711180ab4b296663ec77102472393ebf,0,True,0.22814896729377,3932fa0b1db5643c8dddefb84895ac3689efb8197e47b1f78752037283253849,6.443939915347918e-07,1,1
B0/seed1/stage1/RIM_ONE_r3/pair00,dec1,Q1,0.9999999999994194,RIM_ONE_r3,5.771674526505732e-08,0.4114665270624699,ab14530de91e94d81988447e434de3b1ff5593839fd787788115f52becff34c3,0,True,0.4114665466132812,91a3a2ae208f91dcd4543df45d59c5ca9f876dcf6727d309598b5ada28c17db8,1.078977379180033e-06,1,1
B0/seed1/stage1/RIM_ONE_r3/pair00,classifier.mu,supervised,0.9999999999980328,RIM_ONE_r3,2.135258231339421e-06,3.577410855406332,62105904d0d726e26cb65547f4791c28822ea4fa2cec13463ce4e9c8051f1278,0,True,3.5774117790630013,529c43eb236b2e774fcfbbcdc5b731795c3f187f5c5fa9b0179bd7d4398d3d9a,2.000324569701099e-06,1,1
B0/seed1/stage1/RIM_ONE_r3/pair00,classifier.mu,Q0,0.9999999999999114,RIM_ONE_r3,2.5729161774431034e-08,0.21840579277525538,37952a9e85ebf59e2140167b5735a89d3b664c0cb376e94ae213ced663325e1d,0,True,0.21840577947962886,6c90367b91dc19093953620464642da5ad26dd02cbb8e812f9955e50deef427f,4.2526020190606905e-07,1,1
B0/seed1/stage1/RIM_ONE_r3/pair00,classifier.mu,Q1,0.9999999999998738,RIM_ONE_r3,2.3702417026316702e-07,0.47656600210993055,d6ee8893d4543fb82b342e6210d1ff3da82fd59b950518a268f21b909b4551d9,0,True,0.47656525175508846,7961ded31d0c2b0908b8dfa8d635b6a491270d6c9670ef5eb3e16a70413632aa,1.652681942621133e-06,1,1
