batch_id,block,candidate,cosine,domain,dot,negative_cosine,pair_index,seed,stage_index,supervised_norm,supervised_zero,undefined_reason,unsupervised_norm,unsupervised_zero
B0/seed0/stage2/Drishti_GS/pair01,bottleneck,Q1,0.16073442928214698,Drishti_GS,8.568929770889118e-06,False,1,0,2,0.044780558822919606,False,,0.0011904966071964484,False
B0/seed0/stage2/Drishti_GS/pair01,dec3,Q0,-0.20447842686492862,Drishti_GS,-3.3198151762488663e-06,True,1,0,2,0.018095371281865204,False,,0.0008972199304371431,False
B0/seed0/stage2/Drishti_GS/pair01,dec3,Q1,0.17248504916235527,Drishti_GS,1.7942456917191186e-06,False,1,0,2,0.018095371281865204,False,,0.0005748611467104184,False
B0/seed0/stage2/Drishti_GS/pair01,dec2,Q0,-0.6271118303711041,Drishti_GS,-3.1241951307921294e-05,True,1,0,2,0.022645949566224965,False,,0.0021998983888850596,False
B0/seed0/stage2/Drishti_GS/pair01,dec2,Q1,-0.4414577224196793,Drishti_GS,-1.735279493236314e-05,True,1,0,2,0.022645949566224965,False,,0.0017357604173312109,False
B0/seed0/stage2/Drishti_GS/pair01,dec1,Q0,-0.902511534776015,Drishti_GS,-0.046480291014140904,True,1,0,2,0.4617456548519825,False,,0.111535536335163,False
B0/seed0/stage2/Drishti_GS/pair01,dec1,Q1,-0.8978382894058978,Drishti_GS,-0.044929468844190926,True,1,0,2,0.4617456548519825,False,,0.1083753079685452,False
B0/seed0/stage2/Drishti_GS/pair01,classifier.mu,Q0,-0.9467915888584341,Drishti_GS,-0.014049257354796346,True,1,0,2,0.33227835884879264,False,,0.0446577584317236,False
B0/seed0/stage2/Drishti_GS/pair01,classifier.mu,Q1,-0.43415819865198063,Drishti_GS,-0.008769105643181641,True,1,0,2,0.33227835884879264,False,,0.06078623415624166,False
B0/seed1/stage1/RIM_ONE_r3/pair00,encoder,Q0,0.3963122832966482,RIM_ONE_r3,0.156962410235834,False,0,1,1,3.1666340780197286,False,,0.12507204321757667,False
B0/seed1/stage1/RIM_ONE_r3/pair00,encoder,Q1,-0.5522428886353266,RIM_ONE_r3,-0.4447288393091529,True,0,1,1,3.1666340780197286,False,,0.254312249734813,False
B0/seed1/stage1/RIM_ONE_r3/pair00,bottleneck,Q0,0.879366177530503,RIM_ONE_r3,0.0012295767638364154,False,0,1,1,0.1466333335114045,False,,0.009535713231133372,False
B0/seed1/stage1/RIM_ONE_r3/pair00,bottleneck,Q1,0.3978611369184571,RIM_ONE_r3,0.0002755354578481857,False,0,1,1,0.1466333335114045,False,,0.00472294912842901,False
B0/seed1/stage1/RIM_ONE_r3/pair00,dec3,Q0,0.7254567834222768,RIM_ONE_r3,0.0014437311928636343,False,0,1,1,0.13240150080656116,False,,0.015030792724450891,False
B0/seed1/stage1/RIM_ONE_r3/pair00,dec3,Q1,0.12152014776441301,RIM_ONE_r3,0.00014237807221991632,False,0,1,1,0.13240150080656116,False,,0.008849157226071363,False
B0/seed1/stage1/RIM_ONE_r3/pair00,dec2,Q0,-0.4093932951368989,RIM_ONE_r3,-0.007909288207714173,True,0,1,1,0.46015007070301345,False,,0.04198529242394584,False
B0/seed1/stage1/RIM_ONE_r3/pair00,dec2,Q1,-0.7392681802962562,RIM_ONE_r3,-0.017482832271953134,True,0,1,1,0.46015007070301345,False,,0.0513937472430811,False
B0/seed1/stage1/RIM_ONE_r3/pair00,dec1,Q0,-0.20009848521144957,RIM_ONE_r3,-0.12118850230116807,True,0,1,1,2.65460012230884,False,,0.22814896729377,False
B0/seed1/stage1/RIM_ONE_r3/pair00,dec1,Q1,-0.9319787657471479,RIM_ONE_r3,-1.0179809693764013,True,0,1,1,2.65460012230884,False,,0.4114665466132812,False
B0/seed1/stage1/RIM_ONE_r3/pair00,classifier.mu,Q0,-0.3850659107406781,RIM_ONE_r3,-0.30086254999663803,True,0,1,1,3.5774117790630013,False,,0.21840577947962886,False
B0/seed1/stage1/RIM_ONE_r3/pair00,classifier.mu,Q1,-0.9632732733627165,RIM_ONE_r3,-1.6422558453488616,True,0,1,1,3.5774117790630013,False,,0.47656525175508846,False
