panel_id,seed,stage_index,domain,role,source,checkpoint_id,checkpoint_sha256,sampling_plan_sha256,sampling_unit_sha256,case_id,class_id,registered_count,active_count,null_count,null_fraction,weighted_null_mass,minimum_positive_norm,p01_positive_norm,median_positive_norm,max_positive_norm,full_map_exact_zero_count,full_map_nonfinite_count,registered_nonfinite_count,exact_coordinate_hash,null_coordinate_hash,first_null_coordinates,normalization_applied_to_null
B0-EMA,0,2,Drishti_GS,train_labeled,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,b534731fc9673cae45185f83fb39a46945fd309eb2b1fab97dfd62d8dea3ea94,Drishti_GS_train_ndrishtiGS_094,1,1596,1596,0,0.0,0.0,1.007634493270183,1.222848001404037,1.9335405621952089,3.831434598158452,0,0,0,ca632b59090c5a9bb29245c5b90a031f6ff65ca43fbe3b446acfeefd038e98b7,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,train_labeled,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,b534731fc9673cae45185f83fb39a46945fd309eb2b1fab97dfd62d8dea3ea94,Drishti_GS_train_ndrishtiGS_094,2,1596,1596,0,0.0,0.0,1.1535917303356242,1.5888437725641469,2.8418875852384007,4.319071266586001,0,0,0,a373ff5f027ad8e22d8da949de859c451ddc27390e14444970bf921b1cc260eb,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_028,0,509,509,0,0.0,0.0,1.164826018698755,1.4545873427563973,2.5860711528622167,5.745554378502297,0,0,0,9ae50ef07df052a572c9904eee0efb4881d65ff2164de6e14fe9d602ec70f545,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_028,1,509,509,0,0.0,0.0,1.0748947528694688,1.1408998686359353,1.6994037354557885,2.9776367199964797,0,0,0,b158e126e455eedbec7c354343bdb00ae79b21c2218e5ee489ca9e13586f33d9,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_028,2,509,509,0,0.0,0.0,1.0664997927584694,1.1801790942139478,2.081061307412492,4.434954804521687,0,0,0,32b0b900a48126ecca193e15f8cf18388a3e2482b0811af7510f8ecf3a1b7f7e,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_029,0,509,509,0,0.0,0.0,1.4806928957285355,1.6009267035571575,2.727664845415919,5.179726318099287,0,0,0,ad80324f103a02dee0676c173a1dcb5f08536abd632c77ee4da0505704e6525b,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_029,1,509,509,0,0.0,0.0,0.9209849911591829,1.1594637260303455,1.7880651505569356,2.7475277790705332,0,0,0,2aac12c437ced7167796de87193d98b123dc4612c5179e0565dd910ff20ef3f2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_029,2,509,509,0,0.0,0.0,1.2113772698712413,1.4124898540157718,2.3146321042415243,3.87386452621487,0,0,0,4846bee4e3fa4589cbd0b7002d8650aa76d210c0828bb4832661dddade13f59d,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_043,0,509,509,0,0.0,0.0,1.2704357395299184,1.3623275543131963,2.775223572570354,5.652036667156893,0,0,0,3c92d78272eb3d74b115b0f38d43de11c88a4f7817eb15341f8779eb468ec747,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_043,1,509,509,0,0.0,0.0,0.984775994654682,1.0465955508960134,1.6527195877215917,2.944547934999403,0,0,0,3699366a1390d5b429c925c8979a3e31fd54c882d3b09ed32515b76fb3511786,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_043,2,509,509,0,0.0,0.0,1.07528182071972,1.283175055175137,2.193367376558876,3.6757566442227927,0,0,0,822838f10f5e1b4e32e43f836d82d14f0f166d8087600fdf4f3661a30a03bb64,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_048,0,509,509,0,0.0,0.0,1.5109768954810392,1.6723973682547237,2.8757408540236584,4.812957707353435,0,0,0,f40c51f33355d4c41fdaf9f16ab18a15ace77fef1237c08861dee00f763ea50e,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_048,1,509,509,0,0.0,0.0,1.2550856544405222,1.2875352219566225,2.061051976036639,3.7996537133380706,0,0,0,d7985135e2dd90b665a88207b1f1158d7af69f4d19106c592bfbdcda2770d05b,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_048,2,509,509,0,0.0,0.0,1.1197681780882018,1.2724370721935268,2.045633993697288,3.259324156612184,0,0,0,78e9d9db4de85a2d956e19dc3b0196213f77ec7b0c25dfe45e05201cebff07dd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_054,0,509,509,0,0.0,0.0,1.0238429144044427,1.2190883373490866,2.4761202847276973,5.987521995917527,0,0,0,7e2b447371661cc6625b04d7b9de40b8ee7a32c579497ff0d934874eadfba504,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_054,1,509,509,0,0.0,0.0,1.0163006154910306,1.1266035772929315,1.7815461471593197,2.8214274260863488,0,0,0,2695d737f91f78313014cdf35d2bf255b21533198db8573cf4aeb3ded3c8f0af,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_054,2,509,509,0,0.0,0.0,1.0374908877696583,1.1749459106434512,2.067698169973837,3.353447081172446,0,0,0,11887b1d7bf981cdf3d5dadff7c03a7c20fe1f02e06f0977c3a131c3591add17,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_059,0,509,509,0,0.0,0.0,1.144559368063897,1.3753628713141413,2.600769997942674,5.8312399617667445,0,0,0,5c40df2eeb74520494f458e40933375f0f1ae7a6ececdfb18ccb3a51f76bb9bc,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_059,1,509,509,0,0.0,0.0,0.9529430668644097,1.0785234943301027,1.693628773562436,2.970727144239497,0,0,0,157bb2444571c1eacd95c4b9201400da6de34e2788bb7c7568115dfcc73c3aee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_059,2,509,509,0,0.0,0.0,1.0930581152003174,1.2282116733212771,2.076039283126927,4.3390249095770494,0,0,0,f7c40e22167a2bb995d5eb91d15a59a69aa3200fc5ace6192c3210911bac3a55,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_077,0,509,509,0,0.0,0.0,1.098352004589855,1.4124423755464974,2.7302114214317075,5.226834363701427,0,0,0,0fa384bcac4d3e1b7d48f38ea6e680d97436f287dfbfc9f4553fe06baf4d5ecd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_077,1,509,509,0,0.0,0.0,0.9324699098268396,1.014442809569544,1.6493807229031467,3.2477260441859968,0,0,0,ed257fde9b0ea35881949a31a768abb7bd71cdadc67523b4c2aaca27121ca338,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_077,2,509,509,0,0.0,0.0,1.1580285657710578,1.476912972242153,3.129138934844524,5.00016789837533,0,0,0,1427821384f24d2f85a7adb6e54bf3eb9a6ee0b1bce9d1970b554a4ab2aec178,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_079,0,509,509,0,0.0,0.0,1.1960881566118027,1.5411070837727352,2.749180716042392,5.598090517573279,0,0,0,ebc1f78564dde6837d06446bb7301846992ee591296d541f930d69731b203488,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_079,1,509,509,0,0.0,0.0,1.0968291483733286,1.1282223358844992,1.8384910930280332,3.3543404501044343,0,0,0,8e9a9d39916e61095f472de10ff4bba4dc65e869f7125c5b6a23414b0924f1ed,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_079,2,509,509,0,0.0,0.0,0.9292553200420923,1.3083163681195842,2.239243900719311,3.8734685540535168,0,0,0,721bb9764a06e56bda09b8d93980a361b3ffcba31f638bc81e01d560010be26f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_082,0,509,509,0,0.0,0.0,0.9379691509820228,1.3983344164661353,2.6953845300402426,5.379043496063169,0,0,0,ece6a33adadd162a6c19f6bde7b71e97bcc2fdbbac1d4b2ec175c7274148d182,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_082,1,509,509,0,0.0,0.0,1.0535258030558992,1.2444841652925895,2.18390169722101,3.6983892795833904,0,0,0,999eb9e4a6049fb66813f80076ae760e6140e49e234332484ba36255361ecd61,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_082,2,509,509,0,0.0,0.0,1.673888220336523,1.9539229005362118,3.0695694627798287,4.291949476856888,0,0,0,f36115f1f66d44c68a763ee477ced5a18f07cd4a520c1d7bed5d79d13a5fda64,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_083,0,509,509,0,0.0,0.0,1.131644975656653,1.6013509454670292,2.7791627266414305,5.284239357301337,0,0,0,133cbe78eb24ed0f37a60298c139194dc64dfa45443ac80ee48fddb2d9eaf19d,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_083,1,509,509,0,0.0,0.0,0.9828336859827336,1.0915503328107787,1.6342339048743049,2.813560384058463,0,0,0,176d3dd650977f410f909ebe3205276ca8635454a073e80120d1cd1b3066e643,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_gdrishtiGS_083,2,509,509,0,0.0,0.0,1.037772198555744,1.3953779580430166,2.802339925331044,4.624933707112555,0,0,0,7b865b9cdc751a844ee48ed3fa40a58f319da813e58995cbd108a8bf14cead36,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_ndrishtiGS_093,0,509,509,0,0.0,0.0,1.0639478234649957,1.1792464317729012,2.6448466721032293,6.3431350856106565,0,0,0,d624d3acdef92e094f6381780500e1e59be368a20249b3d4461af50c1d889d2c,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_ndrishtiGS_093,1,509,509,0,0.0,0.0,0.9724965882248083,1.0401341205416628,1.5187990173885242,3.3066320289399482,0,0,0,260478bbb006d4b263a0308491f2ec4e29ecaa3d806fba21d47e7ecc0c160629,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_ndrishtiGS_093,2,509,509,0,0.0,0.0,1.033855183073344,1.1295360614990064,1.8057333276994185,3.50245812200313,0,0,0,a517ff627f2d5b308168e590ccd82b40d642d2e7ca15a258334a53352be1620c,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_ndrishtiGS_096,0,509,509,0,0.0,0.0,1.3649310963343264,1.5826027325378498,2.5574466109271765,5.609083058166697,0,0,0,e2ea942f223513455c2984d164cc56da11cf59729671b2b23abe5dbf383060dc,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_ndrishtiGS_096,1,509,509,0,0.0,0.0,0.9738945735154663,1.209492136185032,1.7129948697595758,2.7999765760526447,0,0,0,3e88ba1c764b3566047057c0a867b7a9d30e59bfe4a79261a365e8c72c583be7,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_test_ndrishtiGS_096,2,509,509,0,0.0,0.0,1.1340870124893134,1.2097365663384296,1.9653063213451136,2.6408081222538673,0,0,0,3e1a642c1733b393ef8bfeeea4f938cd6a0c7d58dd99b89c2c9fb7f9292e5d3c,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_train_gdrishtiGS_026,0,509,509,0,0.0,0.0,1.1826981827165262,1.4676628783724455,2.63903939749269,5.130696333989865,0,0,0,01d8fa5f46c20430183d51d94f7178ee1f69ca52b96df7342250b18154467754,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
B0-EMA,0,2,Drishti_GS,val,ema_teacher,B0/seed0/stage2,daa7129a8807dfe5880eca480107d3613f448d55a0079cede9e0282ac7d4d244,96277c841165d8cd84a63d3d4a9301b27c50dcdd87d0b0d215c162d95c345e24,993abc8fec26a123e76c4cb3c5723a3f9a84704033bb4641b2993ffa2b7da41d,Drishti_GS_train_gdrishtiGS_026,1,509,509,0,0.0,0.0,0.8873927615885712,1.0445621822244704,1.661838964107595,2.92054609709602,0,0,0,986d0ccd7fca6445ecacedbd9cd2aa377a50942992d19a161f7f085a72f23d29,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],False
