arm,baseline,order,seed,domain,n,mean,q00,q05,q25,q50,q75,q95,q100,harm_below_minus005,harm_below_minus001
ISO_COND_LU,SCALE_LU,O2,63,Drishti_GS,25,0.08817440694289241,-0.10732519268896035,-0.03866157723092672,0.04121911026876457,0.07022315203750606,0.1526372271013173,0.23588533406254233,0.2614687320182547,1,3
ISO_COND_LU,AFFINE_LU,O1,61,RIM_ONE_r3,40,0.002056195070795015,-0.11038563128669887,-0.06810599431523705,-0.012142898460600418,0.007112114732038849,0.022883453894347594,0.05439748693124069,0.09880340630644374,3,10
ISO_COND_LU,AFFINE_LU,O1,61,Drishti_GS,25,-0.03745685265334037,-0.13069657999851647,-0.12742662861419443,-0.05308746591739033,-0.03771041455689672,-0.012809221191069975,0.02271917308791109,0.05967745959226267,8,19
ISO_COND_LU,AFFINE_LU,O1,62,RIM_ONE_r3,40,0.015185897145302746,-0.04777536049307485,-0.03621780415573177,0.004185011482592205,0.01663907405060533,0.02989653062597844,0.050668312644511146,0.053452433095105056,0,6
ISO_COND_LU,AFFINE_LU,O1,62,Drishti_GS,25,-0.004773286199473319,-0.06562333989894176,-0.05806929066318029,-0.02647821495299807,-0.01389186040352186,0.0070734727450512125,0.07082002829943972,0.0729173402314589,2,13
ISO_COND_LU,AFFINE_LU,O1,63,RIM_ONE_r3,40,0.07360363300514398,-0.056395265643140347,-0.011308776070340702,0.02712888199386035,0.06332083652823603,0.10442773243018627,0.2214936735268304,0.240689729733294,1,2
ISO_COND_LU,AFFINE_LU,O1,63,Drishti_GS,25,-0.03783428324997783,-0.15008102464722545,-0.10365861111409448,-0.04234408163442427,-0.03469709083143768,-0.01283004559383305,0.013625746332424115,0.01976549382662285,5,19
ISO_COND_LU,AFFINE_LU,O2,61,RIM_ONE_r3,40,-0.0034003638618322596,-0.05796866616507379,-0.022321135265079815,-0.008545520593545963,-0.002620326105027271,0.0016951899290303662,0.021313569693765064,0.025409700608325925,1,7
ISO_COND_LU,AFFINE_LU,O2,61,Drishti_GS,25,0.009470499317520942,-0.12055921633110989,-0.023353539711433367,-0.00116525392251704,0.01379839657092119,0.023646612098514763,0.04643591244050503,0.10417441874321637,1,3
ISO_COND_LU,AFFINE_LU,O2,62,RIM_ONE_r3,40,0.0002169827681691279,-0.05344460940701101,-0.03761198738645482,-0.011173042610684664,0.0017758177048434985,0.011432627671736972,0.03001144360592608,0.04296678082147076,2,11
ISO_COND_LU,AFFINE_LU,O2,62,Drishti_GS,25,-0.005431677371684886,-0.09900686181030366,-0.03617683858853425,-0.009527707084702408,-0.0026605057080752448,0.004908414590604537,0.018629463919966022,0.023874001036241543,1,6
ISO_COND_LU,AFFINE_LU,O2,63,RIM_ONE_r3,40,0.004291861074390677,-0.0532222558300639,-0.025542033789320722,-0.00319820778718935,0.0055495896977730795,0.012696174636831759,0.038533585799999756,0.04806460637292487,1,8
ISO_COND_LU,AFFINE_LU,O2,63,Drishti_GS,25,0.023337750689686756,-0.027091487129097702,-0.01951467758400811,0.0015901124519146492,0.01709904161401274,0.04490103466907436,0.07592200899777708,0.10063140468881876,0,4
ISO_COND_LU,ISO_GLOBAL_LU,O1,61,RIM_ONE_r3,40,-0.005693512516104412,-0.1051950735550638,-0.075271263775426,-0.020480669899719417,-0.0014741310257299078,0.01873114418453549,0.051980445117025646,0.06302367973076872,5,15
ISO_COND_LU,ISO_GLOBAL_LU,O1,61,Drishti_GS,25,-0.009428216061579071,-0.08462847931801476,-0.06677012032389792,-0.014904044318668097,-0.007879571378396122,-0.0007705030918967459,0.03463041948092451,0.03863736370159776,2,11
ISO_COND_LU,ISO_GLOBAL_LU,O1,62,RIM_ONE_r3,40,0.015963057612149494,-0.09731574745064048,-0.013697140908301939,-0.0002749167857955537,0.015638797324290132,0.036384460408930536,0.05375989086885157,0.06491267608168583,1,3
ISO_COND_LU,ISO_GLOBAL_LU,O1,62,Drishti_GS,25,-0.0027378629685211385,-0.0338492405518529,-0.02256244352178922,-0.01252277699985832,-0.003346339289215794,0.0012432835233830986,0.030780533495998935,0.041388734796793836,0,7
ISO_COND_LU,ISO_GLOBAL_LU,O1,63,RIM_ONE_r3,40,-0.0619688293949673,-0.2564341041392443,-0.2090750393998686,-0.10935017692813376,-0.02168360133743019,-0.0032971553256014724,0.03734829016856694,0.04556828718705652,17,24
ISO_COND_LU,ISO_GLOBAL_LU,O1,63,Drishti_GS,25,0.0073025936167582595,-0.022058057184223212,-0.005694818856903405,0.0004293248543573158,0.005501518658657334,0.01383312094083644,0.029145604436930792,0.04779677117640746,0,1
ISO_COND_LU,ISO_GLOBAL_LU,O2,61,RIM_ONE_r3,40,0.011927207982072068,-0.08044987340746101,-0.028081087396356823,-0.004283388572214747,0.004656763380472995,0.020689679146750378,0.07289784551013467,0.20602880206589164,1,8
