arm,baseline,order,seed,domain,role,metric,delta
ISO_COND_LU,ISO_COND_L,O1,62,RIM_ONE_r3,old,rim_dice,-0.00024448078077476953
ISO_COND_LU,ISO_COND_L,O1,62,RIM_ONE_r3,old,cup_dice,-0.0001434989590055613
ISO_COND_LU,ISO_COND_L,O1,62,Drishti_GS,current,rim_dice,0.00020938299996975385
ISO_COND_LU,ISO_COND_L,O1,62,Drishti_GS,current,cup_dice,2.6370046709800476e-05
ISO_COND_LU,ISO_COND_L,O1,63,RIM_ONE_r3,old,rim_dice,-0.00609120441507871
ISO_COND_LU,ISO_COND_L,O1,63,RIM_ONE_r3,old,cup_dice,-0.0032110054826451906
ISO_COND_LU,ISO_COND_L,O1,63,Drishti_GS,current,rim_dice,0.0002845386111250958
ISO_COND_LU,ISO_COND_L,O1,63,Drishti_GS,current,cup_dice,0.0008915239767424143
ISO_COND_LU,ISO_COND_L,O2,61,RIM_ONE_r3,current,rim_dice,-4.067876511693047e-05
ISO_COND_LU,ISO_COND_L,O2,61,RIM_ONE_r3,current,cup_dice,-0.0005826455681280374
ISO_COND_LU,ISO_COND_L,O2,61,Drishti_GS,old,rim_dice,-0.0027276673697932408
ISO_COND_LU,ISO_COND_L,O2,61,Drishti_GS,old,cup_dice,-0.003709644817940616
ISO_COND_LU,ISO_COND_L,O2,62,RIM_ONE_r3,current,rim_dice,-0.00013746594532271228
ISO_COND_LU,ISO_COND_L,O2,62,RIM_ONE_r3,current,cup_dice,0.00015035123632078928
ISO_COND_LU,ISO_COND_L,O2,62,Drishti_GS,old,rim_dice,0.0016851003024792033
ISO_COND_LU,ISO_COND_L,O2,62,Drishti_GS,old,cup_dice,0.00024865930522044444
ISO_COND_LU,ISO_COND_L,O2,63,RIM_ONE_r3,current,rim_dice,0.0008420398170312371
ISO_COND_LU,ISO_COND_L,O2,63,RIM_ONE_r3,current,cup_dice,0.0015143228030808364
ISO_COND_LU,ISO_COND_L,O2,63,Drishti_GS,old,rim_dice,0.007552091995609078
ISO_COND_LU,ISO_COND_L,O2,63,Drishti_GS,old,cup_dice,0.0003749558629156935
ISO_COND_LU,ISO_RANDOM_LU,O1,61,RIM_ONE_r3,old,rim_dice,-0.08350826130933486
ISO_COND_LU,ISO_RANDOM_LU,O1,61,RIM_ONE_r3,old,cup_dice,-0.04599601311965529
ISO_COND_LU,ISO_RANDOM_LU,O1,61,Drishti_GS,current,rim_dice,0.0044987014715199836
ISO_COND_LU,ISO_RANDOM_LU,O1,61,Drishti_GS,current,cup_dice,0.14734946101249458
ISO_COND_LU,ISO_RANDOM_LU,O1,62,RIM_ONE_r3,old,rim_dice,0.01527466136327671
ISO_COND_LU,ISO_RANDOM_LU,O1,62,RIM_ONE_r3,old,cup_dice,0.016898980359394078
ISO_COND_LU,ISO_RANDOM_LU,O1,62,Drishti_GS,current,rim_dice,0.016159022939280288
ISO_COND_LU,ISO_RANDOM_LU,O1,62,Drishti_GS,current,cup_dice,-0.018262549347244583
ISO_COND_LU,ISO_RANDOM_LU,O1,63,RIM_ONE_r3,old,rim_dice,0.025818393749238444
ISO_COND_LU,ISO_RANDOM_LU,O1,63,RIM_ONE_r3,old,cup_dice,0.01503662044630405
ISO_COND_LU,ISO_RANDOM_LU,O1,63,Drishti_GS,current,rim_dice,0.019939768369264144
ISO_COND_LU,ISO_RANDOM_LU,O1,63,Drishti_GS,current,cup_dice,-0.02084769181091961
ISO_COND_LU,ISO_RANDOM_LU,O2,61,RIM_ONE_r3,current,rim_dice,0.0025583825646628977
ISO_COND_LU,ISO_RANDOM_LU,O2,61,RIM_ONE_r3,current,cup_dice,-0.002978628859712451
ISO_COND_LU,ISO_RANDOM_LU,O2,61,Drishti_GS,old,rim_dice,-0.04546525358128317
ISO_COND_LU,ISO_RANDOM_LU,O2,61,Drishti_GS,old,cup_dice,0.1477690778469885
ISO_COND_LU,ISO_RANDOM_LU,O2,62,RIM_ONE_r3,current,rim_dice,-0.0063702455800019875
ISO_COND_LU,ISO_RANDOM_LU,O2,62,RIM_ONE_r3,current,cup_dice,0.002986458142095638
ISO_COND_LU,ISO_RANDOM_LU,O2,62,Drishti_GS,old,rim_dice,0.02183646350748486
ISO_COND_LU,ISO_RANDOM_LU,O2,62,Drishti_GS,old,cup_dice,-0.030549555694409897
ISO_COND_LU,ISO_RANDOM_LU,O2,63,RIM_ONE_r3,current,rim_dice,0.014654407865393182
ISO_COND_LU,ISO_RANDOM_LU,O2,63,RIM_ONE_r3,current,cup_dice,0.011117855581132652
ISO_COND_LU,ISO_RANDOM_LU,O2,63,Drishti_GS,old,rim_dice,0.04579216037075107
ISO_COND_LU,ISO_RANDOM_LU,O2,63,Drishti_GS,old,cup_dice,0.06023786548666066
ISO_COND_LU,F_FULL,O1,61,RIM_ONE_r3,old,rim_dice,0.0319191895620915
ISO_COND_LU,F_FULL,O1,61,RIM_ONE_r3,old,cup_dice,0.045397658753120185
ISO_COND_LU,F_FULL,O1,61,Drishti_GS,current,rim_dice,-0.19034301434622736
ISO_COND_LU,F_FULL,O1,61,Drishti_GS,current,cup_dice,-0.007327968824066278
ISO_COND_LU,F_FULL,O1,62,RIM_ONE_r3,old,rim_dice,0.1892686666871537
ISO_COND_LU,F_FULL,O1,62,RIM_ONE_r3,old,cup_dice,0.11286495110874895
ISO_COND_LU,F_FULL,O1,62,Drishti_GS,current,rim_dice,-0.11081388699318528
ISO_COND_LU,F_FULL,O1,62,Drishti_GS,current,cup_dice,-0.046894083196519665
ISO_COND_LU,F_FULL,O1,63,RIM_ONE_r3,old,rim_dice,0.03069051467215167
ISO_COND_LU,F_FULL,O1,63,RIM_ONE_r3,old,cup_dice,0.06449611909504738
ISO_COND_LU,F_FULL,O1,63,Drishti_GS,current,rim_dice,-0.18480469677425737
ISO_COND_LU,F_FULL,O1,63,Drishti_GS,current,cup_dice,-0.10260429273401583
ISO_COND_LU,F_FULL,O2,61,RIM_ONE_r3,current,rim_dice,-0.09610957039651191
ISO_COND_LU,F_FULL,O2,61,RIM_ONE_r3,current,cup_dice,-0.06425439538317157
ISO_COND_LU,F_FULL,O2,61,Drishti_GS,old,rim_dice,0.10747999691945781
ISO_COND_LU,F_FULL,O2,61,Drishti_GS,old,cup_dice,-0.044073607635243706
ISO_COND_LU,F_FULL,O2,62,RIM_ONE_r3,current,rim_dice,-0.1037830163768434
ISO_COND_LU,F_FULL,O2,62,RIM_ONE_r3,current,cup_dice,-0.06953245651437578
ISO_COND_LU,F_FULL,O2,62,Drishti_GS,old,rim_dice,0.08605209757808141
ISO_COND_LU,F_FULL,O2,62,Drishti_GS,old,cup_dice,-0.2022822781589242
ISO_COND_LU,F_FULL,O2,63,RIM_ONE_r3,current,rim_dice,-0.14607441081120365
ISO_COND_LU,F_FULL,O2,63,RIM_ONE_r3,current,cup_dice,-0.17412703946292651
ISO_COND_LU,F_FULL,O2,63,Drishti_GS,old,rim_dice,-0.0574821511804775
ISO_COND_LU,F_FULL,O2,63,Drishti_GS,old,cup_dice,0.055362285237315734
ISO_COND_LU,F_CONV,O1,61,RIM_ONE_r3,old,rim_dice,0.027280275472431503
ISO_COND_LU,F_CONV,O1,61,RIM_ONE_r3,old,cup_dice,-0.0051809651951916225
ISO_COND_LU,F_CONV,O1,61,Drishti_GS,current,rim_dice,-0.20016214547863564
ISO_COND_LU,F_CONV,O1,61,Drishti_GS,current,cup_dice,0.004927693802252886
ISO_COND_LU,F_CONV,O1,62,RIM_ONE_r3,old,rim_dice,0.13713452898490375
ISO_COND_LU,F_CONV,O1,62,RIM_ONE_r3,old,cup_dice,0.0925552988728976
ISO_COND_LU,F_CONV,O1,62,Drishti_GS,current,rim_dice,-0.12230356780948037
ISO_COND_LU,F_CONV,O1,62,Drishti_GS,current,cup_dice,-0.051338270851060575
ISO_COND_LU,F_CONV,O1,63,RIM_ONE_r3,old,rim_dice,0.09520217245269402
ISO_COND_LU,F_CONV,O1,63,RIM_ONE_r3,old,cup_dice,0.06633108451187908
ISO_COND_LU,F_CONV,O1,63,Drishti_GS,current,rim_dice,-0.18245181304377645
ISO_COND_LU,F_CONV,O1,63,Drishti_GS,current,cup_dice,-0.1052505269551044
ISO_COND_LU,F_CONV,O2,61,RIM_ONE_r3,current,rim_dice,-0.08334079698142749
ISO_COND_LU,F_CONV,O2,61,RIM_ONE_r3,current,cup_dice,-0.06865478089214394
ISO_COND_LU,F_CONV,O2,61,Drishti_GS,old,rim_dice,0.09495854898675282
ISO_COND_LU,F_CONV,O2,61,Drishti_GS,old,cup_dice,-0.029657520443755414
ISO_COND_LU,F_CONV,O2,62,RIM_ONE_r3,current,rim_dice,-0.1144933920989405
ISO_COND_LU,F_CONV,O2,62,RIM_ONE_r3,current,cup_dice,-0.07914751220455751
ISO_COND_LU,F_CONV,O2,62,Drishti_GS,old,rim_dice,0.11173002890201716
ISO_COND_LU,F_CONV,O2,62,Drishti_GS,old,cup_dice,-0.2453106149416624
ISO_COND_LU,F_CONV,O2,63,RIM_ONE_r3,current,rim_dice,-0.13353515182949272
ISO_COND_LU,F_CONV,O2,63,RIM_ONE_r3,current,cup_dice,-0.18011470014177733
ISO_COND_LU,F_CONV,O2,63,Drishti_GS,old,rim_dice,-0.08261763677949102
ISO_COND_LU,F_CONV,O2,63,Drishti_GS,old,cup_dice,0.014846128229341504
ISO_COND_LU,STATIC_SOURCE,O1,61,RIM_ONE_r3,old,rim_dice,-0.15178241034654294
ISO_COND_LU,STATIC_SOURCE,O1,61,RIM_ONE_r3,old,cup_dice,-0.07745785401398242
ISO_COND_LU,STATIC_SOURCE,O1,61,Drishti_GS,current,rim_dice,0.10361943070717544
ISO_COND_LU,STATIC_SOURCE,O1,61,Drishti_GS,current,cup_dice,0.3330564071543615
ISO_COND_LU,STATIC_SOURCE,O1,62,RIM_ONE_r3,old,rim_dice,-0.07330334873476918
ISO_COND_LU,STATIC_SOURCE,O1,62,RIM_ONE_r3,old,cup_dice,-0.024582075330016884
ISO_COND_LU,STATIC_SOURCE,O1,62,Drishti_GS,current,rim_dice,0.08934658797986855
ISO_COND_LU,STATIC_SOURCE,O1,62,Drishti_GS,current,cup_dice,0.23265122912274566
ISO_COND_LU,STATIC_SOURCE,O1,63,RIM_ONE_r3,old,rim_dice,-0.13368695641534822
ISO_COND_LU,STATIC_SOURCE,O1,63,RIM_ONE_r3,old,cup_dice,-0.048821237552979624
ISO_COND_LU,STATIC_SOURCE,O1,63,Drishti_GS,current,rim_dice,0.16932266623689513
ISO_COND_LU,STATIC_SOURCE,O1,63,Drishti_GS,current,cup_dice,0.1607414049285561
ISO_COND_LU,STATIC_SOURCE,O2,61,RIM_ONE_r3,current,rim_dice,0.28371831928647906
ISO_COND_LU,STATIC_SOURCE,O2,61,RIM_ONE_r3,current,cup_dice,0.10462896111342501
ISO_COND_LU,STATIC_SOURCE,O2,61,Drishti_GS,old,rim_dice,-0.10405637072866336
ISO_COND_LU,STATIC_SOURCE,O2,61,Drishti_GS,old,cup_dice,-0.2901617987005526
ISO_COND_LU,STATIC_SOURCE,O2,62,RIM_ONE_r3,current,rim_dice,0.3278380539071029
ISO_COND_LU,STATIC_SOURCE,O2,62,RIM_ONE_r3,current,cup_dice,0.11224896372609006
ISO_COND_LU,STATIC_SOURCE,O2,62,Drishti_GS,old,rim_dice,-0.15787674315185568
ISO_COND_LU,STATIC_SOURCE,O2,62,Drishti_GS,old,cup_dice,-0.5320427059958106
ISO_COND_LU,STATIC_SOURCE,O2,63,RIM_ONE_r3,current,rim_dice,0.31486311054628247
ISO_COND_LU,STATIC_SOURCE,O2,63,RIM_ONE_r3,current,cup_dice,0.06717743982237412
ISO_COND_LU,STATIC_SOURCE,O2,63,Drishti_GS,old,rim_dice,-0.2064641469503916
ISO_COND_LU,STATIC_SOURCE,O2,63,Drishti_GS,old,cup_dice,-0.21134743333981948
F_CONV,F_FULL,O1,61,RIM_ONE_r3,old,rim_dice,0.004638914089659996
F_CONV,F_FULL,O1,61,RIM_ONE_r3,old,cup_dice,0.05057862394831181
F_CONV,F_FULL,O1,61,Drishti_GS,current,rim_dice,0.009819131132408287
F_CONV,F_FULL,O1,61,Drishti_GS,current,cup_dice,-0.012255662626319164
F_CONV,F_FULL,O1,62,RIM_ONE_r3,old,rim_dice,0.05213413770224995
F_CONV,F_FULL,O1,62,RIM_ONE_r3,old,cup_dice,0.02030965223585135
F_CONV,F_FULL,O1,62,Drishti_GS,current,rim_dice,0.01148968081629509
F_CONV,F_FULL,O1,62,Drishti_GS,current,cup_dice,0.00444418765454091
F_CONV,F_FULL,O1,63,RIM_ONE_r3,old,rim_dice,-0.06451165778054235
F_CONV,F_FULL,O1,63,RIM_ONE_r3,old,cup_dice,-0.001834965416831702
F_CONV,F_FULL,O1,63,Drishti_GS,current,rim_dice,-0.002352883730480926
F_CONV,F_FULL,O1,63,Drishti_GS,current,cup_dice,0.0026462342210885614
F_CONV,F_FULL,O2,61,RIM_ONE_r3,current,rim_dice,-0.012768773415084422
F_CONV,F_FULL,O2,61,RIM_ONE_r3,current,cup_dice,0.004400385508972371
F_CONV,F_FULL,O2,61,Drishti_GS,old,rim_dice,0.012521447932704988
F_CONV,F_FULL,O2,61,Drishti_GS,old,cup_dice,-0.014416087191488292
F_CONV,F_FULL,O2,62,RIM_ONE_r3,current,rim_dice,0.010710375722097099
F_CONV,F_FULL,O2,62,RIM_ONE_r3,current,cup_dice,0.009615055690181729
F_CONV,F_FULL,O2,62,Drishti_GS,old,rim_dice,-0.025677931323935754
F_CONV,F_FULL,O2,62,Drishti_GS,old,cup_dice,0.04302833678273821
F_CONV,F_FULL,O2,63,RIM_ONE_r3,current,rim_dice,-0.012539258981710932
F_CONV,F_FULL,O2,63,RIM_ONE_r3,current,cup_dice,0.005987660678850815
F_CONV,F_FULL,O2,63,Drishti_GS,old,rim_dice,0.02513548559901352
F_CONV,F_FULL,O2,63,Drishti_GS,old,cup_dice,0.04051615700797423
