arm,baseline,metric,scope,order,seed,delta,sample_SD
ISO_COND_LU,F_CONV,Forget,seed_order,O1,61,-0.011049655138619774,
ISO_COND_LU,F_CONV,Forget,seed_order,O1,62,-0.11484491392890062,
ISO_COND_LU,F_CONV,Forget,seed_order,O1,63,-0.08076662848228677,
ISO_COND_LU,F_CONV,Forget,seed_order,O2,61,-0.032650514271498676,
ISO_COND_LU,F_CONV,Forget,seed_order,O2,62,0.0667902930198227,
ISO_COND_LU,F_CONV,Forget,seed_order,O2,63,0.033885754275074675,
ISO_COND_LU,F_CONV,Forget,seed_order_average,both,61,-0.021850084705059225,
ISO_COND_LU,F_CONV,Forget,seed_order_average,both,62,-0.024027310454538958,
ISO_COND_LU,F_CONV,Forget,seed_order_average,both,63,-0.02344043710360605,
ISO_COND_LU,F_CONV,Forget,overall,both,,-0.023105944087734743,0.0011264955278648056
ISO_COND_LU,STATIC_SOURCE,Final,seed_order,O1,61,0.051858893375252846,
ISO_COND_LU,STATIC_SOURCE,Final,seed_order,O1,62,0.05602809825945698,
ISO_COND_LU,STATIC_SOURCE,Final,seed_order,O1,63,0.036888969299281094,
ISO_COND_LU,STATIC_SOURCE,Final,seed_order,O2,61,-0.0014677222573280524,
ISO_COND_LU,STATIC_SOURCE,Final,seed_order,O2,62,-0.062458107878618496,
ISO_COND_LU,STATIC_SOURCE,Final,seed_order,O2,63,-0.008942757480388641,
ISO_COND_LU,STATIC_SOURCE,Final,seed_order_average,both,61,0.025195585558962397,
ISO_COND_LU,STATIC_SOURCE,Final,seed_order_average,both,62,-0.003215004809580757,
ISO_COND_LU,STATIC_SOURCE,Final,seed_order_average,both,63,0.013973105909446226,
ISO_COND_LU,STATIC_SOURCE,Final,overall,both,,0.011984562219609288,0.01430930259576203
ISO_COND_LU,STATIC_SOURCE,Incoming,seed_order,O1,61,0.21833791893076848,
ISO_COND_LU,STATIC_SOURCE,Incoming,seed_order,O1,62,0.16099890855130705,
ISO_COND_LU,STATIC_SOURCE,Incoming,seed_order,O1,63,0.16503203558272567,
ISO_COND_LU,STATIC_SOURCE,Incoming,seed_order,O2,61,0.19417364019995192,
ISO_COND_LU,STATIC_SOURCE,Incoming,seed_order,O2,62,0.2200435088165965,
ISO_COND_LU,STATIC_SOURCE,Incoming,seed_order,O2,63,0.19102027518432824,
ISO_COND_LU,STATIC_SOURCE,Incoming,seed_order_average,both,61,0.2062557795653602,
ISO_COND_LU,STATIC_SOURCE,Incoming,seed_order_average,both,62,0.19052120868395178,
ISO_COND_LU,STATIC_SOURCE,Incoming,seed_order_average,both,63,0.17802615538352695,
ISO_COND_LU,STATIC_SOURCE,Incoming,overall,both,,0.19160104787761298,0.014145757663519169
ISO_COND_LU,STATIC_SOURCE,Old,seed_order,O1,61,-0.11462013218026279,
ISO_COND_LU,STATIC_SOURCE,Old,seed_order,O1,62,-0.0489427120323932,
ISO_COND_LU,STATIC_SOURCE,Old,seed_order,O1,63,-0.09125409698416365,
ISO_COND_LU,STATIC_SOURCE,Old,seed_order,O2,61,-0.19710908471460797,
ISO_COND_LU,STATIC_SOURCE,Old,seed_order,O2,62,-0.3449597245738334,
ISO_COND_LU,STATIC_SOURCE,Old,seed_order,O2,63,-0.20890579014510552,
