run_name,checkpoint,checkpoint_name,checkpoint_sha256,method_name,site_id,site_index,golden_labeled_case_ids,golden_unlabeled_case_ids,loss_assim,loss_relation,gradient_norm_assim,gradient_norm_relation,gradient_cosine_assim_relation,old_model_grad_free
fundus_seed0_lcrseg_v0_2_r0_uniform_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_2_r0_uniform_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,7cf2741b2a59802683fefc7cd340aefe7dd4e4e4b20e633be14dcae73823b33c,lcrseg_v0_2,REFUGE,0,"[""REFUGE_test_n0097"", ""REFUGE_test_n0101""]","[""REFUGE_test_g0001"", ""REFUGE_test_g0002""]",0.011680668219923973,-0.0,0.6510846614837646,0.0,nan,True
fundus_seed0_lcrseg_v0_2_r0_uniform_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_2_r0_uniform_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,d1fa3d4c4872e549b5278dbeef966ff304fe5786aa76b0d8b482674879e073c3,lcrseg_v0_2,RIM_ONE_r3,1,"[""RIM_ONE_r3_test_G-23-R"", ""RIM_ONE_r3_test_N-20-R""]","[""RIM_ONE_r3_test_G-24-L"", ""RIM_ONE_r3_test_G-25-L""]",0.01753171905875206,0.019454382359981537,2.5410513877868652,0.5066354274749756,0.6792314648628235,True
fundus_seed0_lcrseg_v0_2_r0_uniform_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_2_r0_uniform_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,e86aceefa2324a59d58df3ee434647bf24728d53fcd0717424812cd947f21467,lcrseg_v0_2,Drishti_GS,2,"[""Drishti_GS_test_gdrishtiGS_001"", ""Drishti_GS_test_gdrishtiGS_056""]","[""Drishti_GS_test_gdrishtiGS_003"", ""Drishti_GS_test_gdrishtiGS_005""]",0.013933011330664158,0.016027778387069702,1.5505977869033813,0.6765114068984985,0.4104907214641571,True
