run_name,checkpoint,checkpoint_name,checkpoint_sha256,method_name,site_id,site_index,route,class_id,bin,pixel_count,valid_pixel_count,valid_coverage,correctness,applied_count,applied_fraction,weight_mean_over_valid,effective_pixel_count,score_mean,score_p10,score_p50,score_p90
fundus_seed0_lcrseg_v0_2_r0_uniform_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_2_r0_uniform_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,7cf2741b2a59802683fefc7cd340aefe7dd4e4e4b20e633be14dcae73823b33c,lcrseg_v0_2,REFUGE,0,learnability,2,0,4292,4292,1.0,0.505591798695247,4292,1.0,1.0,4291.999999999999,0.16804197626010464,0.09481924772262573,0.1717619150876999,0.23540299534797668
fundus_seed0_lcrseg_v0_2_r0_uniform_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_2_r0_uniform_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,7cf2741b2a59802683fefc7cd340aefe7dd4e4e4b20e633be14dcae73823b33c,lcrseg_v0_2,REFUGE,0,learnability,2,1,4292,4292,1.0,0.6202236719478099,4292,1.0,1.0,4291.999999999999,0.3329986055856371,0.26721257865428927,0.33320167660713196,0.39971019327640533
fundus_seed0_lcrseg_v0_2_r0_uniform_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_2_r0_uniform_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,7cf2741b2a59802683fefc7cd340aefe7dd4e4e4b20e633be14dcae73823b33c,lcrseg_v0_2,REFUGE,0,learnability,2,2,4292,4292,1.0,0.7038676607642125,4292,1.0,1.0,4291.999999999999,0.4945401565518095,0.4334900349378586,0.49673087894916534,0.5514902651309967
fundus_seed0_lcrseg_v0_2_r0_uniform_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_2_r0_uniform_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,7cf2741b2a59802683fefc7cd340aefe7dd4e4e4b20e633be14dcae73823b33c,lcrseg_v0_2,REFUGE,0,learnability,2,3,4292,4292,1.0,0.7910065237651445,4292,1.0,1.0,4291.999999999999,0.6120274796012619,0.5750244319438934,0.6144660711288452,0.6445801854133606
fundus_seed0_lcrseg_v0_2_r0_uniform_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_2_r0_uniform_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,7cf2741b2a59802683fefc7cd340aefe7dd4e4e4b20e633be14dcae73823b33c,lcrseg_v0_2,REFUGE,0,learnability,2,4,4292,4292,1.0,0.8515843429636533,4292,1.0,1.0,4291.999999999999,0.676024205128611,0.6571624159812928,0.6774998605251312,0.6920047581195832
fundus_seed0_lcrseg_v0_2_r0_uniform_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_2_r0_uniform_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,7cf2741b2a59802683fefc7cd340aefe7dd4e4e4b20e633be14dcae73823b33c,lcrseg_v0_2,REFUGE,0,learnability,2,5,4292,4292,1.0,0.8902609506057781,4292,1.0,1.0,4291.999999999999,0.7064015106380486,0.6979350805282593,0.7070513069629669,0.713770079612732
fundus_seed0_lcrseg_v0_2_r0_uniform_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_2_r0_uniform_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,7cf2741b2a59802683fefc7cd340aefe7dd4e4e4b20e633be14dcae73823b33c,lcrseg_v0_2,REFUGE,0,learnability,2,6,4292,4292,1.0,0.9361602982292637,4292,1.0,1.0,4291.999999999999,0.7204731800988359,0.7164539933204651,0.7207659780979156,0.723916208744049
fundus_seed0_lcrseg_v0_2_r0_uniform_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_2_r0_uniform_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,7cf2741b2a59802683fefc7cd340aefe7dd4e4e4b20e633be14dcae73823b33c,lcrseg_v0_2,REFUGE,0,learnability,2,7,4292,4292,1.0,0.9643522833178005,4292,1.0,1.0,4291.999999999999,0.7268957945918326,0.7251591742038727,0.7270380556583405,0.7283661186695098
fundus_seed0_lcrseg_v0_2_r0_uniform_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_2_r0_uniform_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,7cf2741b2a59802683fefc7cd340aefe7dd4e4e4b20e633be14dcae73823b33c,lcrseg_v0_2,REFUGE,0,learnability,2,8,4292,4292,1.0,0.9857875116495806,4292,1.0,1.0,4291.999999999999,0.7295475839485327,0.7288565158843994,0.7296073138713837,0.7301200330257416
fundus_seed0_lcrseg_v0_2_r0_uniform_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_2_r0_uniform_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,7cf2741b2a59802683fefc7cd340aefe7dd4e4e4b20e633be14dcae73823b33c,lcrseg_v0_2,REFUGE,0,learnability,2,9,4291,4291,1.0,0.989979025868096,4291,1.0,1.0,4290.999999999999,0.730576836529436,0.7303087711334229,0.7305875420570374,0.7307741045951843
