epoch,domain,arm,seed,mode,library,filter,model,class_id,n_patients,n_replicate_rows,pooled_predicted,patient_mean_predicted,pooled_gt_pixels,patient_mean_gt_pixels,pooled_accepted,patient_mean_accepted,pooled_correct,patient_mean_correct,pooled_valid_pixels,patient_mean_valid_pixels,pooled_joint_valid,patient_mean_joint_valid,pooled_disagreement,patient_mean_disagreement,pooled_empty_set,patient_mean_empty_set,pooled_accepted_disagreement,patient_mean_accepted_disagreement,pooled_counts_unit,patient_mean_precision,n_patients_defined_precision,n_draws_defined_precision,pooled_precision,precision_status,patient_mean_prediction_coverage,n_patients_defined_prediction_coverage,n_draws_defined_prediction_coverage,pooled_prediction_coverage,prediction_coverage_status,patient_mean_image_coverage,n_patients_defined_image_coverage,n_draws_defined_image_coverage,pooled_image_coverage,image_coverage_status,patient_mean_accepted_correct_recall,n_patients_defined_accepted_correct_recall,n_draws_defined_accepted_correct_recall,pooled_accepted_correct_recall,accepted_correct_recall_status,patient_mean_joint_valid_coverage,n_patients_defined_joint_valid_coverage,n_draws_defined_joint_valid_coverage,pooled_joint_valid_coverage,joint_valid_coverage_status,patient_mean_disagreement_rate,n_patients_defined_disagreement_rate,n_draws_defined_disagreement_rate,pooled_disagreement_rate,disagreement_rate_status,patient_mean_accepted_disagreement_rate,n_patients_defined_accepted_disagreement_rate,n_draws_defined_accepted_disagreement_rate,pooled_accepted_disagreement_rate,accepted_disagreement_rate_status
20,Drishti_GS,MT_CONF_G0,11,posterior_mean_clean,fresh_diagnostic,raw,teacher,0,25,25,3084042,123361.68,3099269,123970.76,3084042,123361.68,3054273,122170.92,3686400,147456.0,3686400,147456.0,67105,2684.2,0,0.0,67105,2684.2,diagnostic_draw_pixels; four draws are not independent patients,0.9903362225932255,25,25,0.9903474077201283,DEFINED,1.0,25,25,1.0,DEFINED,0.8365999348958334,25,25,0.8365999348958333,DEFINED,0.9855126299267662,25,25,0.9854817377904274,DEFINED,1.0,25,25,1.0,DEFINED,0.01820339626736111,25,25,0.018203396267361113,DEFINED,0.01820339626736111,25,25,0.018203396267361113,DEFINED
20,Drishti_GS,MT_CONF_G0,11,posterior_mean_clean,fresh_diagnostic,raw,teacher,1,25,25,291387,11655.48,337393,13495.72,291387,11655.48,217579,8703.16,3686400,147456.0,3686400,147456.0,67105,2684.2,0,0.0,67105,2684.2,diagnostic_draw_pixels; four draws are not independent patients,0.7272646740751485,25,25,0.746701122562091,DEFINED,1.0,25,25,1.0,DEFINED,0.07904378255208334,25,25,0.07904378255208333,DEFINED,0.6593386766706825,25,25,0.6448829703046596,DEFINED,1.0,25,25,1.0,DEFINED,0.01820339626736111,25,25,0.018203396267361113,DEFINED,0.01820339626736111,25,25,0.018203396267361113,DEFINED
20,Drishti_GS,MT_CONF_G0,11,posterior_mean_clean,fresh_diagnostic,raw,teacher,2,25,25,310971,12438.84,249738,9989.52,310971,12438.84,219889,8795.56,3686400,147456.0,3686400,147456.0,67105,2684.2,0,0.0,67105,2684.2,diagnostic_draw_pixels; four draws are not independent patients,0.7096217440810847,25,25,0.7071045210003505,DEFINED,1.0,25,25,1.0,DEFINED,0.08435628255208334,25,25,0.08435628255208333,DEFINED,0.8809088799300717,25,25,0.8804787417213239,DEFINED,1.0,25,25,1.0,DEFINED,0.01820339626736111,25,25,0.018203396267361113,DEFINED,0.01820339626736111,25,25,0.018203396267361113,DEFINED
20,Drishti_GS,MT_CONF_G0,11,posterior_mean_clean,fresh_diagnostic,raw,student,0,25,25,3062151,122486.04,3099269,123970.76,3062151,122486.04,3038987,121559.48,3686400,147456.0,3686400,147456.0,67105,2684.2,0,0.0,67105,2684.2,diagnostic_draw_pixels; four draws are not independent patients,0.992427398977769,25,25,0.9924353828403629,DEFINED,1.0,25,25,1.0,DEFINED,0.83066162109375,25,25,0.83066162109375,DEFINED,0.9805840507793921,25,25,0.9805496070202361,DEFINED,1.0,25,25,1.0,DEFINED,0.01820339626736111,25,25,0.018203396267361113,DEFINED,0.01820339626736111,25,25,0.018203396267361113,DEFINED
20,Drishti_GS,MT_CONF_G0,11,posterior_mean_clean,fresh_diagnostic,raw,student,1,25,25,292648,11705.92,337393,13495.72,292648,11705.92,209555,8382.2,3686400,147456.0,3686400,147456.0,67105,2684.2,0,0.0,67105,2684.2,diagnostic_draw_pixels; four draws are not independent patients,0.6919265443739147,25,25,0.7160650337606954,DEFINED,1.0,25,25,1.0,DEFINED,0.07938585069444444,25,25,0.07938585069444444,DEFINED,0.6312913962378062,25,25,0.6211006156025762,DEFINED,1.0,25,25,1.0,DEFINED,0.01820339626736111,25,25,0.018203396267361113,DEFINED,0.01820339626736111,25,25,0.018203396267361113,DEFINED
20,Drishti_GS,MT_CONF_G0,11,posterior_mean_clean,fresh_diagnostic,raw,student,2,25,25,331601,13264.04,249738,9989.52,331601,13264.04,226020,9040.8,3686400,147456.0,3686400,147456.0,67105,2684.2,0,0.0,67105,2684.2,diagnostic_draw_pixels; four draws are not independent patients,0.6836580821765911,25,25,0.6816022870859859,DEFINED,1.0,25,25,1.0,DEFINED,0.08995252821180555,25,25,0.08995252821180555,DEFINED,0.9022152593018636,25,25,0.9050284698363885,DEFINED,1.0,25,25,1.0,DEFINED,0.01820339626736111,25,25,0.018203396267361113,DEFINED,0.01820339626736111,25,25,0.018203396267361113,DEFINED
20,Drishti_GS,MT_CONF_G0,11,posterior_mean_clean,fresh_diagnostic,confidence,teacher,0,25,25,3084042,123361.68,3099269,123970.76,3027615,121104.6,3012178,120487.12,3686400,147456.0,3480266,139210.64,67105,2684.2,0,0.0,2832,113.28,diagnostic_draw_pixels; four draws are not independent patients,0.99483446794585,25,25,0.9949012671690423,DEFINED,0.9816322595509622,25,25,0.9817035565663502,DEFINED,0.8212931315104167,25,25,0.8212931315104167,DEFINED,0.9719525572908804,25,25,0.9718995027537138,DEFINED,0.9440825737847223,25,25,0.9440825737847223,DEFINED,0.01820339626736111,25,25,0.018203396267361113,DEFINED,0.0008157236185873544,25,25,0.0008137309044768418,DEFINED
20,Drishti_GS,MT_CONF_G0,11,posterior_mean_clean,fresh_diagnostic,confidence,teacher,1,25,25,291387,11655.48,337393,13495.72,194968,7798.72,155798,6231.92,3686400,147456.0,3480266,139210.64,67105,2684.2,0,0.0,2832,113.28,diagnostic_draw_pixels; four draws are not independent patients,0.7609251559292397,25,25,0.7990952361413155,DEFINED,0.6649340016720175,25,25,0.6691032887534447,DEFINED,0.052888454861111114,25,25,0.052888454861111114,DEFINED,0.47680117740954486,25,25,0.46177010192861145,DEFINED,0.9440825737847223,25,25,0.9440825737847223,DEFINED,0.01820339626736111,25,25,0.018203396267361113,DEFINED,0.0008157236185873544,25,25,0.0008137309044768418,DEFINED
20,Drishti_GS,MT_CONF_G0,11,posterior_mean_clean,fresh_diagnostic,confidence,teacher,2,25,25,310971,12438.84,249738,9989.52,257683,10307.32,196938,7877.52,3686400,147456.0,3480266,139210.64,67105,2684.2,0,0.0,2832,113.28,diagnostic_draw_pixels; four draws are not independent patients,0.7620729532385739,25,25,0.7642646197071595,DEFINED,0.7610251167631933,25,25,0.8286399696434715,DEFINED,0.06990098741319445,25,25,0.06990098741319445,DEFINED,0.7453800259833622,25,25,0.7885784301948442,DEFINED,0.9440825737847223,25,25,0.9440825737847223,DEFINED,0.01820339626736111,25,25,0.018203396267361113,DEFINED,0.0008157236185873544,25,25,0.0008137309044768418,DEFINED
20,Drishti_GS,MT_CONF_G0,11,posterior_mean_clean,fresh_diagnostic,confidence,student,0,25,25,3062151,122486.04,3099269,123970.76,3026981,121079.24,3011704,120468.16,3686400,147456.0,3480266,139210.64,67105,2684.2,0,0.0,2832,113.28,diagnostic_draw_pixels; four draws are not independent patients,0.9948887424547093,25,25,0.9949530571880035,DEFINED,0.9884647382336635,25,25,0.9885146095016216,DEFINED,0.8211211480034721,25,25,0.8211211480034722,DEFINED,0.9717963180788485,25,25,0.9717465634638361,DEFINED,0.9440825737847223,25,25,0.9440825737847223,DEFINED,0.01820339626736111,25,25,0.018203396267361113,DEFINED,0.0008157236185873544,25,25,0.0008137309044768418,DEFINED
20,Drishti_GS,MT_CONF_G0,11,posterior_mean_clean,fresh_diagnostic,confidence,student,1,25,25,292648,11705.92,337393,13495.72,194500,7780.0,154999,6199.96,3686400,147456.0,3480266,139210.64,67105,2684.2,0,0.0,2832,113.28,diagnostic_draw_pixels; four draws are not independent patients,0.7576096847590285,25,25,0.7969100257069409,DEFINED,0.6636309976239403,25,25,0.664620978103387,DEFINED,0.052761501736111105,25,25,0.05276150173611111,DEFINED,0.47409607197002124,25,25,0.45940194372734466,DEFINED,0.9440825737847223,25,25,0.9440825737847223,DEFINED,0.01820339626736111,25,25,0.018203396267361113,DEFINED,0.0008157236185873544,25,25,0.0008137309044768418,DEFINED
20,Drishti_GS,MT_CONF_G0,11,posterior_mean_clean,fresh_diagnostic,confidence,student,2,25,25,331601,13264.04,249738,9989.52,258785,10351.4,197080,7883.2,3686400,147456.0,3480266,139210.64,67105,2684.2,0,0.0,2832,113.28,diagnostic_draw_pixels; four draws are not independent patients,0.7605751265899172,25,25,0.7615588229611453,DEFINED,0.7175114718996823,25,25,0.780410794901101,DEFINED,0.07019992404513889,25,25,0.07019992404513889,DEFINED,0.7456443256169891,25,25,0.7891470260833353,DEFINED,0.9440825737847223,25,25,0.9440825737847223,DEFINED,0.01820339626736111,25,25,0.018203396267361113,DEFINED,0.0008157236185873544,25,25,0.0008137309044768418,DEFINED
20,Drishti_GS,MT_CONF_G0,11,posterior_mean_clean,fresh_diagnostic,PAS,teacher,0,25,25,3084042,123361.68,3099269,123970.76,3025951,121038.04,3010634,120425.36,3686400,147456.0,3478579,139143.16,67105,2684.2,0,0.0,2775,111.0,diagnostic_draw_pixels; four draws are not independent patients,0.9948710632543495,25,25,0.9949381202802028,DEFINED,0.9810920002145922,25,25,0.981164004900063,DEFINED,0.8208417426215278,25,25,0.8208417426215278,DEFINED,0.9714547830159412,25,25,0.9714013207630574,DEFINED,0.9436249457465279,25,25,0.9436249457465278,DEFINED,0.01820339626736111,25,25,0.018203396267361113,DEFINED,0.0008002207937311785,25,25,0.0007977395367476202,DEFINED
20,Drishti_GS,MT_CONF_G0,11,posterior_mean_clean,fresh_diagnostic,PAS,teacher,1,25,25,291387,11655.48,337393,13495.72,194945,7797.8,155780,6231.2,3686400,147456.0,3478579,139143.16,67105,2684.2,0,0.0,2775,111.0,diagnostic_draw_pixels; four draws are not independent patients,0.7609371900263602,25,25,0.7990971812562517,DEFINED,0.6648583826761434,25,25,0.6690243559252815,DEFINED,0.052882215711805555,25,25,0.052882215711805555,DEFINED,0.47674849016002857,25,25,0.46171675168127374,DEFINED,0.9436249457465279,25,25,0.9436249457465278,DEFINED,0.01820339626736111,25,25,0.018203396267361113,DEFINED,0.0008002207937311785,25,25,0.0007977395367476202,DEFINED
20,Drishti_GS,MT_CONF_G0,11,posterior_mean_clean,fresh_diagnostic,PAS,teacher,2,25,25,310971,12438.84,249738,9989.52,257683,10307.32,196938,7877.52,3686400,147456.0,3478579,139143.16,67105,2684.2,0,0.0,2775,111.0,diagnostic_draw_pixels; four draws are not independent patients,0.7620729532385739,25,25,0.7642646197071595,DEFINED,0.7610251167631933,25,25,0.8286399696434715,DEFINED,0.06990098741319445,25,25,0.06990098741319445,DEFINED,0.7453800259833622,25,25,0.7885784301948442,DEFINED,0.9436249457465279,25,25,0.9436249457465278,DEFINED,0.01820339626736111,25,25,0.018203396267361113,DEFINED,0.0008002207937311785,25,25,0.0007977395367476202,DEFINED
20,Drishti_GS,MT_CONF_G0,11,posterior_mean_clean,fresh_diagnostic,PAS,student,0,25,25,3062151,122486.04,3099269,123970.76,3025360,121014.4,3010201,120408.04,3686400,147456.0,3478579,139143.16,67105,2684.2,0,0.0,2775,111.0,diagnostic_draw_pixels; four draws are not independent patients,0.9949246429928539,25,25,0.9949893566385488,DEFINED,0.9879361627396541,25,25,0.9879852430530043,DEFINED,0.8206814236111112,25,25,0.8206814236111111,DEFINED,0.9713117996365885,25,25,0.9712616103990973,DEFINED,0.9436249457465279,25,25,0.9436249457465278,DEFINED,0.01820339626736111,25,25,0.018203396267361113,DEFINED,0.0008002207937311785,25,25,0.0007977395367476202,DEFINED
