arm,baseline,order,metric,lower_95,upper_95,contains_zero,resampling,replicates,analysis_seed,condition
LR_SRC_A,F_CONV,O2,Forget,-0.023102551171121886,0.024673264847910336,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_FREE,both,Final,-0.019917686973411727,-0.004658316797224485,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_FREE,both,Incoming,-0.009565225947227737,0.0103189953279106,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_FREE,both,Old,-0.03643428055643435,-0.013971609579646634,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_FREE,both,Forget,0.013971609579646627,0.036434280556434336,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_FREE,O1,Final,-0.017774797928108457,0.004048007143037826,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_FREE,O1,Incoming,-0.009193260911746045,0.023318124061315948,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_FREE,O1,Old,-0.036661261404120654,-0.005944935649396004,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_FREE,O1,Forget,0.005944935649395988,0.03666126140412064,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_FREE,O2,Final,-0.027858171737544412,-0.008221894089823193,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_FREE,O2,Incoming,-0.016989630754410137,0.005897803130293557,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_FREE,O2,Old,-0.0457890235736391,-0.013771914423411396,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_FREE,O2,Forget,0.013771914423411385,0.045789023573639065,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_RAND,both,Final,-0.010288926462777287,0.003880141531873769,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_RAND,both,Incoming,-0.00246452218232213,0.01804776691985194,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_RAND,both,Old,-0.024534737958052687,-0.004340815185942388,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_RAND,both,Forget,0.004340815185942387,0.024534737958052687,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_RAND,O1,Final,-0.004015693962022889,0.016130407580122443,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_RAND,O1,Incoming,0.005533892067443747,0.038053145284315484,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_RAND,O1,Old,-0.021747980463570214,0.0024993534354244063,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_RAND,O1,Forget,-0.0024993534354244102,0.02174798046357021,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_RAND,O2,Final,-0.02310270206068096,-0.001852866554040072,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_RAND,O2,Incoming,-0.019158134485424767,0.006285715916940678,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_RAND,O2,Old,-0.03533009260491912,-0.0022553911498527962,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_RAND,O2,Forget,0.002255391149852774,0.035330092604919094,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_SRC_AB,both,Final,-0.0018951757845749142,0.02550582794674337,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_SRC_AB,both,Incoming,0.006660644698832441,0.04300619081764512,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_SRC_AB,both,Old,-0.015901378036692934,0.013918450852044958,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_SRC_AB,both,Forget,-0.013918450852044979,0.01590137803669293,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_SRC_AB,O1,Final,-0.010627378804211298,0.026983063678231493,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_SRC_AB,O1,Incoming,0.0009316152369617314,0.06113452178143373,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_SRC_AB,O1,Old,-0.03852209603234647,0.005501607938853186,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_SRC_AB,O1,Forget,-0.005501607938853241,0.03852209603234646,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_SRC_AB,O2,Final,0.0006530113109211866,0.029773846615455853,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_SRC_AB,O2,Incoming,-0.0020595707201128397,0.040316985088600155,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_SRC_AB,O2,Old,-0.006542130072486287,0.03493085620074417,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,LR_SRC_AB,O2,Forget,-0.03493085620074418,0.006542130072486285,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,STATIC_SOURCE,both,Final,0.019039387028161884,0.04457620439264736,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,STATIC_SOURCE,both,Incoming,0.24059533656859006,0.33856485966388145,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,STATIC_SOURCE,both,Old,-0.2810289661608773,-0.1702866341679406,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,STATIC_SOURCE,both,Forget,0.1702866341679406,0.2810289661608773,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,STATIC_SOURCE,O1,Final,-0.015430482371333008,0.08905717437449699,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,STATIC_SOURCE,O1,Incoming,0.23121383024449074,0.35677656754079223,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,STATIC_SOURCE,O1,Old,-0.30185652460265805,-0.14024847148015368,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,STATIC_SOURCE,O1,Forget,0.1402484714801535,0.30185652460265805,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,STATIC_SOURCE,O2,Final,-0.02436927247469972,0.08114051518327114,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,STATIC_SOURCE,O2,Incoming,0.20892421690101767,0.36210926215995226,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,STATIC_SOURCE,O2,Old,-0.30223984752441974,-0.1523269153181822,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_A,STATIC_SOURCE,O2,Forget,0.15232691531818218,0.30223984752441974,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,F_FULL,both,Final,-0.00021468578942100317,0.013987264977255246,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,F_FULL,both,Incoming,-0.006744116530599757,0.009870299457814567,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,F_FULL,both,Old,-0.0009173719513996449,0.02416534602098453,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,F_FULL,both,Forget,-0.02416534602098454,0.0009173719513996418,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,F_FULL,O1,Final,-0.0027329771798379264,0.01608652378698071,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,F_FULL,O1,Incoming,-0.00979713525950022,0.014596026022167261,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,F_FULL,O1,Old,-0.0026236588761964852,0.025114643880836177,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,F_FULL,O1,Forget,-0.02511464388083619,0.00262365887619648,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,F_FULL,O2,Final,-0.004557108230751613,0.0181919332114203,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,F_FULL,O2,Incoming,-0.01166073445327096,0.012019691216654855,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,F_FULL,O2,Old,-0.0071162106314205525,0.03364564140842086,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,F_FULL,O2,Forget,-0.03364564140842086,0.007116210631420533,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_CONV,both,Final,-0.02104439801797194,0.00039634386474571016,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_CONV,both,Incoming,-0.024035736982214752,0.002069154448854534,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_CONV,both,Old,-0.028182823202973457,0.008377810422268464,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_CONV,both,Forget,-0.008377810422268471,0.02818282320297342,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_CONV,O1,Final,-0.042637982407625646,-0.010873387147062513,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_CONV,O1,Incoming,-0.02536332105993142,0.015754504557839576,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_CONV,O1,Old,-0.07481141652695264,-0.023172626533669416,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_CONV,O1,Forget,0.023172626533669416,0.07481141652695263,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_CONV,O2,Final,-0.009549280335283785,0.021002129890591633,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_CONV,O2,Incoming,-0.032449046270116064,-0.0015709271653786814,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_CONV,O2,Old,0.0032700978176966444,0.056159394341104986,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_CONV,O2,Forget,-0.05615939434110501,-0.003270097817696667,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_FULL,both,Final,-0.015531641341100234,0.007816130875310499,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_FULL,both,Incoming,-0.024380545684934408,0.005911476935465403,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_FULL,both,Old,-0.017352246911795512,0.02092732290322259,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_FULL,both,Forget,-0.020927322903222596,0.01735224691179551,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_FULL,O1,Final,-0.03936503431290028,-0.0010249725223870547,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_FULL,O1,Incoming,-0.02657969466105487,0.02307274660875198,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_FULL,O1,Old,-0.06694326746842474,-0.008928451852578194,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_FULL,O1,Forget,0.008928451852578128,0.06694326746842474,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_FULL,O2,Final,-0.002287828876126033,0.027829192977915203,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_FULL,O2,Incoming,-0.03647080932736857,0.0027966835131005684,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_FULL,O2,Old,0.016693863306534842,0.06488729133286161,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,F_FULL,O2,Forget,-0.06488729133286163,-0.01669386330653485,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_RAND,LR_FREE,both,Final,-0.016334425678920753,-0.0013266120732843504,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_RAND,LR_FREE,both,Incoming,-0.01709984726777793,0.0021716562625615095,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_RAND,LR_FREE,both,Old,-0.023835197709635637,0.0015787628483451405,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_RAND,LR_FREE,both,Forget,-0.0015787628483451435,0.023835197709635624,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_RAND,LR_FREE,O1,Final,-0.02484895597000849,-0.0009957493484805033,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_RAND,LR_FREE,O1,Incoming,-0.03179653979187517,0.001490017573644996,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_RAND,LR_FREE,O1,Old,-0.02823386994481082,0.005804668795127329,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_RAND,LR_FREE,O1,Forget,-0.0058046687951273405,0.02823386994481081,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_RAND,LR_FREE,O2,Final,-0.015888080993605502,0.004874223631854024,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_RAND,LR_FREE,O2,Incoming,-0.009910087945188209,0.009708987691190744,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_RAND,LR_FREE,O2,Old,-0.02990488832686557,0.006545096267261793,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_RAND,LR_FREE,O2,Forget,-0.0065450962672618,0.029904888326865563,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_AB,F_FULL,both,Final,-0.043942674454709965,-0.010930451465804191,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_AB,F_FULL,both,Incoming,-0.058301705175502726,-0.009949259556204671,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_AB,F_FULL,both,Old,-0.045026473333759656,0.000781015252084932,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_AB,F_FULL,both,Forget,-0.0007810152520849343,0.045026473333759635,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_AB,F_FULL,O1,Final,-0.05710487566600454,-0.010651269970286493,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_AB,F_FULL,O1,Incoming,-0.0642362330206038,0.010584566388395764,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_AB,F_FULL,O1,Old,-0.0693640040328799,-0.015081511712059292,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_AB,F_FULL,O1,Forget,0.015081511712059278,0.06936400403287989,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_AB,F_FULL,O2,Final,-0.04341639463164508,0.0018127443932321934,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_AB,F_FULL,O2,Incoming,-0.07439574961101282,-0.012688792870244912,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_AB,F_FULL,O2,Old,-0.03733266216015922,0.033634118581064125,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_SRC_AB,F_FULL,O2,Forget,-0.03363411858106413,0.0373326621601592,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_FULL,STATIC_SOURCE,both,Final,0.034106359128975375,0.06213470252679952,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_FULL,STATIC_SOURCE,both,Incoming,0.24424590703427473,0.35192081723002416,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_FULL,STATIC_SOURCE,both,Old,-0.25639135051422335,-0.14790006430752942,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_FULL,STATIC_SOURCE,both,Forget,0.1479000643075294,0.25639135051422335,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_FULL,STATIC_SOURCE,O1,Final,0.013013439207380045,0.11509548245449436,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_FULL,STATIC_SOURCE,O1,Incoming,0.21487263513922256,0.3570251738160361,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_FULL,STATIC_SOURCE,O1,Old,-0.23319104976335556,-0.08793348780256093,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_FULL,STATIC_SOURCE,O1,Forget,0.08793348780256084,0.23319104976335556,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_FULL,STATIC_SOURCE,O2,Final,-0.021239220799835194,0.09186293045594562,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_FULL,STATIC_SOURCE,O2,Incoming,0.22545116998391565,0.3906884505675638,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_FULL,STATIC_SOURCE,O2,Old,-0.3181835012798296,-0.15731289720191707,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_FULL,STATIC_SOURCE,O2,Forget,0.15731289720191707,0.3181835012798296,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,STATIC_SOURCE,both,Final,0.0417832653812292,0.06896020736142011,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,STATIC_SOURCE,both,Incoming,0.24789581281965262,0.3521813817937488,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,STATIC_SOURCE,both,Old,-0.24223422189767835,-0.1373722132504802,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,STATIC_SOURCE,both,Forget,0.13737221325048019,0.24223422189767835,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,STATIC_SOURCE,O1,Final,0.018622960500038546,0.12432277886627016,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,STATIC_SOURCE,O1,Incoming,0.21758040575564297,0.35878369925377673,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,STATIC_SOURCE,O1,Old,-0.22753159657744557,-0.07326790891185284,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,STATIC_SOURCE,O1,Forget,0.07326790891185282,0.22753159657744554,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,STATIC_SOURCE,O2,Final,-0.011509791310623657,0.09344007472056154,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,STATIC_SOURCE,O2,Incoming,0.23038816254494116,0.3881261201178032,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,STATIC_SOURCE,O2,Old,-0.2959438362798225,-0.15296803086349478,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
F_CONV,STATIC_SOURCE,O2,Forget,0.15296803086349478,0.29594383627982246,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,STATIC_SOURCE,both,Final,0.034070534899579154,0.05470989881241204,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,STATIC_SOURCE,both,Incoming,0.2399588496376635,0.339931574150933,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,STATIC_SOURCE,both,Old,-0.25285880754012136,-0.14701956836677438,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,STATIC_SOURCE,both,Forget,0.14701956836677435,0.25285880754012136,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,STATIC_SOURCE,O1,Final,-0.011259847413543226,0.09699143854101822,True,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,STATIC_SOURCE,O1,Incoming,0.21825929462727056,0.3536379026475279,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
LR_FREE,STATIC_SOURCE,O1,Old,-0.27968574019815934,-0.12008383078854354,False,paired_patient_within_physical_domain,2000,2026091011,fixed trained models and repeatedly exposed development cohort
