arm,baseline,order,seed,domain,role,metric,delta
LR_SRC_A,LR_FREE,O2,62,Drishti_GS,old,rim_dice,-0.03808969653528893
LR_SRC_A,LR_FREE,O2,62,Drishti_GS,old,cup_dice,-0.14212645320810868
LR_SRC_A,LR_FREE,O2,63,RIM_ONE_r3,current,rim_dice,-0.024886164262880484
LR_SRC_A,LR_FREE,O2,63,RIM_ONE_r3,current,cup_dice,-0.03360008069334686
LR_SRC_A,LR_FREE,O2,63,Drishti_GS,old,rim_dice,-0.020982425108245495
LR_SRC_A,LR_FREE,O2,63,Drishti_GS,old,cup_dice,0.005838554191741285
LR_SRC_A,LR_RAND,O1,61,RIM_ONE_r3,old,rim_dice,0.03148266725712767
LR_SRC_A,LR_RAND,O1,61,RIM_ONE_r3,old,cup_dice,0.03047554591700985
LR_SRC_A,LR_RAND,O1,61,Drishti_GS,current,rim_dice,0.028728805002593116
LR_SRC_A,LR_RAND,O1,61,Drishti_GS,current,cup_dice,0.022295709091089466
LR_SRC_A,LR_RAND,O1,62,RIM_ONE_r3,old,rim_dice,-0.07962406526873261
LR_SRC_A,LR_RAND,O1,62,RIM_ONE_r3,old,cup_dice,-0.027624376670366657
LR_SRC_A,LR_RAND,O1,62,Drishti_GS,current,rim_dice,0.041336938571840065
LR_SRC_A,LR_RAND,O1,62,Drishti_GS,current,cup_dice,0.027133778424465405
LR_SRC_A,LR_RAND,O1,63,RIM_ONE_r3,old,rim_dice,-0.016986907570113174
LR_SRC_A,LR_RAND,O1,63,RIM_ONE_r3,old,cup_dice,0.0033577380891940956
LR_SRC_A,LR_RAND,O1,63,Drishti_GS,current,rim_dice,-0.0022488130338137458
LR_SRC_A,LR_RAND,O1,63,Drishti_GS,current,cup_dice,0.010575406454154224
LR_SRC_A,LR_RAND,O2,61,RIM_ONE_r3,current,rim_dice,0.02394854738324148
LR_SRC_A,LR_RAND,O2,61,RIM_ONE_r3,current,cup_dice,-0.024602388513655926
LR_SRC_A,LR_RAND,O2,61,Drishti_GS,old,rim_dice,0.05356035155492983
LR_SRC_A,LR_RAND,O2,61,Drishti_GS,old,cup_dice,-0.06875783410804343
LR_SRC_A,LR_RAND,O2,62,RIM_ONE_r3,current,rim_dice,-0.0042141699714131065
LR_SRC_A,LR_RAND,O2,62,RIM_ONE_r3,current,cup_dice,-0.014762912963075303
LR_SRC_A,LR_RAND,O2,62,Drishti_GS,old,rim_dice,-0.018137026069958984
LR_SRC_A,LR_RAND,O2,62,Drishti_GS,old,cup_dice,-0.15055095450673117
LR_SRC_A,LR_RAND,O2,63,RIM_ONE_r3,current,rim_dice,-0.0024764116765496613
LR_SRC_A,LR_RAND,O2,63,RIM_ONE_r3,current,cup_dice,-0.017658635524933297
LR_SRC_A,LR_RAND,O2,63,Drishti_GS,old,rim_dice,0.032873721532628464
LR_SRC_A,LR_RAND,O2,63,Drishti_GS,old,cup_dice,0.036693101764477154
LR_SRC_A,LR_SRC_AB,O1,61,RIM_ONE_r3,old,rim_dice,0.06756565738692266
LR_SRC_A,LR_SRC_AB,O1,61,RIM_ONE_r3,old,cup_dice,0.054086791720138194
LR_SRC_A,LR_SRC_AB,O1,61,Drishti_GS,current,rim_dice,0.05697936823392613
LR_SRC_A,LR_SRC_AB,O1,61,Drishti_GS,current,cup_dice,0.01135181485243808
LR_SRC_A,LR_SRC_AB,O1,62,RIM_ONE_r3,old,rim_dice,0.03552372860986647
LR_SRC_A,LR_SRC_AB,O1,62,RIM_ONE_r3,old,cup_dice,0.007468931941222112
LR_SRC_A,LR_SRC_AB,O1,62,Drishti_GS,current,rim_dice,0.053600389771466306
LR_SRC_A,LR_SRC_AB,O1,62,Drishti_GS,current,cup_dice,0.011517746253156491
LR_SRC_A,LR_SRC_AB,O1,63,RIM_ONE_r3,old,rim_dice,-0.17402062658889111
LR_SRC_A,LR_SRC_AB,O1,63,RIM_ONE_r3,old,cup_dice,-0.08896504038006492
LR_SRC_A,LR_SRC_AB,O1,63,Drishti_GS,current,rim_dice,-0.012944735991531786
LR_SRC_A,LR_SRC_AB,O1,63,Drishti_GS,current,cup_dice,0.06412392743728124
LR_SRC_A,LR_SRC_AB,O2,61,RIM_ONE_r3,current,rim_dice,0.07153628600159834
LR_SRC_A,LR_SRC_AB,O2,61,RIM_ONE_r3,current,cup_dice,0.03407816909930084
LR_SRC_A,LR_SRC_AB,O2,61,Drishti_GS,old,rim_dice,0.13698969743970318
LR_SRC_A,LR_SRC_AB,O2,61,Drishti_GS,old,cup_dice,-0.03743485462819368
LR_SRC_A,LR_SRC_AB,O2,62,RIM_ONE_r3,current,rim_dice,0.023716099064026608
LR_SRC_A,LR_SRC_AB,O2,62,RIM_ONE_r3,current,cup_dice,0.008642018646914162
LR_SRC_A,LR_SRC_AB,O2,62,Drishti_GS,old,rim_dice,0.01688036063222631
LR_SRC_A,LR_SRC_AB,O2,62,Drishti_GS,old,cup_dice,-0.12509836856902434
LR_SRC_A,LR_SRC_AB,O2,63,RIM_ONE_r3,current,rim_dice,-0.002064055086525518
LR_SRC_A,LR_SRC_AB,O2,63,RIM_ONE_r3,current,cup_dice,-0.033569158798030685
LR_SRC_A,LR_SRC_AB,O2,63,Drishti_GS,old,rim_dice,0.061117407438603555
LR_SRC_A,LR_SRC_AB,O2,63,Drishti_GS,old,cup_dice,0.03294480146418699
LR_SRC_A,STATIC_SOURCE,O1,61,RIM_ONE_r3,old,rim_dice,-0.15051278471088503
LR_SRC_A,STATIC_SOURCE,O1,61,RIM_ONE_r3,old,cup_dice,-0.08225447735538427
LR_SRC_A,STATIC_SOURCE,O1,61,Drishti_GS,current,rim_dice,0.3192928063153235
LR_SRC_A,STATIC_SOURCE,O1,61,Drishti_GS,current,cup_dice,0.34039072989579905
LR_SRC_A,STATIC_SOURCE,O1,62,RIM_ONE_r3,old,rim_dice,-0.33988760287948644
LR_SRC_A,STATIC_SOURCE,O1,62,RIM_ONE_r3,old,cup_dice,-0.17104050939704896
LR_SRC_A,STATIC_SOURCE,O1,62,Drishti_GS,current,rim_dice,0.24527021148206313
LR_SRC_A,STATIC_SOURCE,O1,62,Drishti_GS,current,cup_dice,0.28352946758919223
LR_SRC_A,STATIC_SOURCE,O1,63,RIM_ONE_r3,old,rim_dice,-0.4264979331235691
LR_SRC_A,STATIC_SOURCE,O1,63,RIM_ONE_r3,old,cup_dice,-0.1615541914216484
LR_SRC_A,STATIC_SOURCE,O1,63,Drishti_GS,current,rim_dice,0.330440129871683
LR_SRC_A,STATIC_SOURCE,O1,63,Drishti_GS,current,cup_dice,0.23792540249342548
LR_SRC_A,STATIC_SOURCE,O2,61,RIM_ONE_r3,current,rim_dice,0.37354721389046974
