seed,transition,update_batch,variant,virtual_step_norm,raw_gradient_norm,objective,loss_sup,loss_assim_r0,loss_assim_pas,loss_relation_r0,loss_sfm_stable,kappa,previous_val_loss_before,previous_val_loss_after,previous_val_loss_delta,previous_val_dice_before,previous_val_dice_after,previous_val_dice_delta,current_val_loss_before,current_val_loss_after,current_val_loss_delta,current_val_dice_before,current_val_dice_after,current_val_dice_delta,checkpoint_or_model_mutated
2,REFUGE->RIM_ONE_r3,0,S0,0.001,3.573072671890259,0.08269003033638,0.021950092166662216,0.014125625602900982,0.001699900021776557,0.04661431163549423,0.11588699370622635,0.6639618873596191,0.5228780768811703,0.51538429223001,-0.00749378465116024,0.7309217378497124,0.7342873960733414,0.003365658223628998,0.4883819632232189,0.48546042665839195,-0.0029215365648269653,0.7302324771881104,0.7315612584352493,0.001328781247138977,False
2,REFUGE->RIM_ONE_r3,0,S1,0.001,3.124783992767334,0.0702643021941185,0.021950092166662216,0.014125625602900982,0.001699900021776557,0.04661431163549423,0.11588699370622635,0.6639618873596191,0.5228780768811703,0.5155939534306526,-0.007284123450517654,0.7309217378497124,0.7341909557580948,0.0032692179083824158,0.4883819632232189,0.48550695180892944,-0.0028750114142894745,0.7302324771881104,0.7315302900969982,0.0012978129088878632,False
2,REFUGE->RIM_ONE_r3,0,S2,0.001,4.611852169036865,0.1596345752477646,0.021950092166662216,0.014125625602900982,0.001699900021776557,0.04661431163549423,0.11588699370622635,0.6639618873596191,0.5228780768811703,0.5154989250004292,-0.007379151880741119,0.7309217378497124,0.7342270649969578,0.003305327147245407,0.4883819632232189,0.4854713138192892,-0.0029106494039297104,0.7302324771881104,0.7315611019730568,0.0013286247849464417,False
2,REFUGE->RIM_ONE_r3,0,S3,0.001,4.138152599334717,0.14720885455608368,0.021950092166662216,0.014125625602900982,0.001699900021776557,0.04661431163549423,0.11588699370622635,0.6639618873596191,0.5228780768811703,0.5156275145709515,-0.007250562310218811,0.7309217378497124,0.734165895730257,0.0032441578805446625,0.4883819632232189,0.48549056611955166,-0.002891397103667259,0.7302324771881104,0.7315431460738182,0.0013106688857078552,False
2,REFUGE->RIM_ONE_r3,0,S4,0.001,5.171772480010986,0.21361029148101807,0.021950092166662216,0.014125625602900982,0.001699900021776557,0.04661431163549423,0.11588699370622635,0.6639618873596191,0.5228780768811703,0.5158778503537178,-0.007000226527452469,0.7309217378497124,0.7340339869260788,0.0031122490763664246,0.4883819632232189,0.4855010583996773,-0.0028809048235416412,0.7302324771881104,0.7315047457814217,0.0012722685933113098,False
2,REFUGE->RIM_ONE_r3,0,S5,0.001,3.4179205894470215,0.21161425113677979,0.021950092166662216,0.014125625602900982,0.001699900021776557,0.04661431163549423,0.11588699370622635,0.6639618873596191,0.5228780768811703,0.5156511552631855,-0.007226921617984772,0.7309217378497124,0.7341396510601044,0.0032179132103919983,0.4883819632232189,0.48556459322571754,-0.0028173699975013733,0.7302324771881104,0.731494564563036,0.0012620873749256134,False
2,REFUGE->RIM_ONE_r3,1,S0,0.001,5.796473026275635,0.12185798585414886,0.019521621987223625,0.013400360010564327,0.0014059439999982715,0.08893600106239319,0.13281293213367462,0.700080156326294,0.5228780768811703,0.5166081171482801,-0.006269959732890129,0.7309217378497124,0.7337942086160183,0.0028724707663059235,0.4883819632232189,0.4855575393885374,-0.002824423834681511,0.7302324771881104,0.7315317243337631,0.001299247145652771,False
2,REFUGE->RIM_ONE_r3,1,S1,0.001,5.453327655792236,0.10986356437206268,0.019521621987223625,0.013400360010564327,0.0014059439999982715,0.08893600106239319,0.13281293213367462,0.700080156326294,0.5228780768811703,0.5166209898889065,-0.006257086992263794,0.7309217378497124,0.7337932027876377,0.0028714649379253387,0.4883819632232189,0.4855569414794445,-0.002825021743774414,0.7302324771881104,0.7315311953425407,0.0012987181544303894,False
2,REFUGE->RIM_ONE_r3,1,S2,0.001,7.255297660827637,0.2148376852273941,0.019521621987223625,0.013400360010564327,0.0014059439999982715,0.08893600106239319,0.13281293213367462,0.700080156326294,0.5228780768811703,0.5162424594163895,-0.0066356174647808075,0.7309217378497124,0.7339511439204216,0.0030294060707092285,0.4883819632232189,0.48549072071909904,-0.002891242504119873,0.7302324771881104,0.731550931930542,0.0013184547424316406,False
2,REFUGE->RIM_ONE_r3,1,S3,0.001,6.902671813964844,0.20284326374530792,0.019521621987223625,0.013400360010564327,0.0014059439999982715,0.08893600106239319,0.13281293213367462,0.700080156326294,0.5228780768811703,0.5162264443933964,-0.006651632487773895,0.7309217378497124,0.733962144702673,0.0030404068529605865,0.4883819632232189,0.4854926224797964,-0.0028893407434225082,0.7302324771881104,0.7315490022301674,0.0013165250420570374,False
