step,full_objective,full_support_error,AA_conditional_term,AA_weighted_term,support_constant_term,regularization,W_frobenius_norm,b_norm,minimum_raw_output_norm,finite,gradient_finite,gradient_evaluated
253,3.143450445953334e-10,3.141609465986701e-10,3.141609465986701e-10,3.141609465986701e-10,0.0,1.840979966632708e-13,3.887912408455202e-05,1.81492059619895e-05,0.9999894917604139,True,True,True
254,1.607277362212461e-10,1.605928219301344e-10,1.605928219301344e-10,1.605928219301344e-10,0.0,1.3491429111169467e-13,3.248678719266961e-05,1.7139182273817618e-05,0.9999902457917815,True,True,True
255,5.010129491042421e-10,5.007896219585972e-10,5.007896219585972e-10,5.007896219585972e-10,0.0,2.2332714564493973e-13,4.3233865068873e-05,1.9081519008084234e-05,0.9999842442386503,True,True,True
256,1.0616407211337209e-09,1.0612673606428569e-09,1.0612673606428569e-09,1.0612673606428569e-09,0.0,3.7336049086406496e-13,5.724092732944917e-05,2.1379456192928956e-05,0.9999792652473503,True,True,True
257,1.462347797638726e-09,1.4618707488067358e-09,1.4618707488067358e-09,1.4618707488067358e-09,0.0,4.770488319901977e-13,6.493415966065648e-05,2.353812288748511e-05,0.999967745218233,True,True,True
258,1.4835500441430446e-09,1.483067486165784e-09,1.483067486165784e-09,1.483067486165784e-09,0.0,4.825579772606169e-13,6.554972716753248e-05,2.2995935311881204e-05,0.9999768701769772,True,True,True
259,1.1735744895512883e-09,1.1731813054751197e-09,1.1731813054751197e-09,1.1731813054751197e-09,0.0,3.931840761686118e-13,5.877251921056628e-05,2.1854787743872887e-05,0.9999727010971649,True,True,True
260,7.444683223460908e-10,7.441924219681213e-10,7.441924219681213e-10,7.441924219681213e-10,0.0,2.759003779694879e-13,4.8926151837905495e-05,1.9111134085372712e-05,0.9999801032530393,True,True,True
261,3.9045613581206473e-10,3.902777085003622e-10,3.902777085003622e-10,3.902777085003622e-10,0.0,1.7842731170251342e-13,3.858034145779236e-05,1.7199720056596324e-05,0.9999888162306512,True,True,True
262,1.8773786788979586e-10,1.8761590577453212e-10,1.8761590577453212e-10,1.8761590577453212e-10,0.0,1.2196211526374624e-13,3.1278467723536694e-05,1.553314551226299e-05,0.9999884748945297,True,True,True
263,1.1724585389852935e-10,1.1714316295848362e-10,1.1714316295848362e-10,1.1714316295848362e-10,0.0,1.026909400457233e-13,2.83930714158552e-05,1.4857418888601723e-05,0.9999932347414411,True,True,True
264,1.367527908923383e-10,1.3664895806260803e-10,1.3664895806260803e-10,1.3664895806260803e-10,0.0,1.0383282973024928e-13,2.8556589851731907e-05,1.4928143666995406e-05,0.9999891628159415,True,True,True
265,2.216198930793385e-10,2.2149427767598206e-10,2.2149427767598206e-10,2.2149427767598206e-10,0.0,1.2561540335644868e-13,3.207543173766455e-05,1.507715863174851e-05,0.9999918724259025,True,True,True
266,3.5863272088032945e-10,3.584740726556967e-10,3.584740726556967e-10,3.584740726556967e-10,0.0,1.586482246327667e-13,3.642972621076937e-05,1.6104573714819345e-05,0.9999866557432813,True,True,True
267,5.2530872999997e-10,5.251068609113136e-10,5.251068609113136e-10,5.251068609113136e-10,0.0,2.018690886563607e-13,4.171036038196516e-05,1.6701398844713534e-05,0.9999815401847638,True,True,True
268,6.861159406823034e-10,6.858729980968245e-10,6.858729980968245e-10,6.858729980968245e-10,0.0,2.429425854789405e-13,4.5953308462695665e-05,1.7824682216571142e-05,0.9999850274669315,True,True,True
269,8.077882245644551e-10,8.075146531452086e-10,8.075146531452086e-10,8.075146531452086e-10,0.0,2.735714192464934e-13,4.9065986842876254e-05,1.8117481270850777e-05,0.9999761230937674,True,True,True
270,8.769501913185653e-10,8.766596185550043e-10,8.766596185550043e-10,8.766596185550043e-10,0.0,2.9057276356093893e-13,5.057513481456302e-05,1.8651631941955218e-05,0.9999824371117085,True,True,True
271,9.047718085867906e-10,9.04475730305115e-10,9.04475730305115e-10,9.04475730305115e-10,0.0,2.960782816755452e-13,5.1209449046330255e-05,1.839497608388654e-05,0.9999753562191901,True,True,True
272,9.173299157920148e-10,9.170323327903264e-10,9.170323327903264e-10,9.170323327903264e-10,0.0,2.9758300168837584e-13,5.127111754266745e-05,1.8630687663361658e-05,0.9999810792474659,True,True,True
273,9.411284938248337e-10,9.408254785295538e-10,9.408254785295538e-10,9.408254785295538e-10,0.0,3.03015295279835e-13,5.191359372710534e-05,1.830660370291005e-05,0.999976086000879,True,True,True
274,9.941681565592702e-10,9.938533637461177e-10,9.938533637461177e-10,9.938533637461177e-10,0.0,3.1479281315264507e-13,5.284884108774465e-05,1.883953627902671e-05,0.9999783957604172,True,True,True
275,1.086277934699892e-09,1.0859385103320111e-09,1.0859385103320111e-09,1.0859385103320111e-09,0.0,3.3942436788080077e-13,5.512318773236125e-05,1.8859423454360007e-05,0.9999757292437046,True,True,True
276,1.2262577608161467e-09,1.2258835573768831e-09,1.2258835573768831e-09,1.2258835573768831e-09,0.0,3.742034392634104e-13,5.784945408582243e-05,1.9886554618797722e-05,0.9999742410535101,True,True,True
277,1.4309066526824724e-09,1.430477565067317e-09,1.430477565067317e-09,1.430477565067317e-09,0.0,4.290876151553439e-13,6.222918275896675e-05,2.0454949638279577e-05,0.9999720608950114,True,True,True
278,1.733217402023944e-09,1.7327103220960133e-09,1.7327103220960133e-09,1.7327103220960133e-09,0.0,5.070799279307775e-13,6.764812806494632e-05,2.223803158142367e-05,0.9999704538190338,True,True,True
279,2.1898383077029175e-09,2.1892090130612963e-09,2.1892090130612963e-09,2.1892090130612963e-09,0.0,6.292946416211402e-13,7.566266995860164e-05,2.383499089463061e-05,0.9999636148925879,True,True,True
280,2.890805060970614e-09,2.889991085647421e-09,2.889991085647421e-09,2.889991085647421e-09,0.0,8.139753231927314e-13,8.606889069248445e-05,2.7053637221129375e-05,0.999964256995948,True,True,True
281,3.975918211176322e-09,3.974813656008792e-09,3.974813656008792e-09,3.974813656008792e-09,0.0,1.104555167529072e-12,0.00010055943524156582,3.055080455876818e-05,0.9999490570616294,True,True,True
282,5.662114658193798e-09,5.660561221775646e-09,5.660561221775646e-09,5.660561221775646e-09,0.0,1.5534364181512534e-12,0.00011926987613403965,3.6180945654907526e-05,0.999951988209267,True,True,True
283,8.283780622018178e-09,8.281524147183512e-09,8.281524147183512e-09,8.281524147183512e-09,0.0,2.2564748346661704e-12,0.00014401406414950955,4.271648011953521e-05,0.9999256167550672,True,True,True
284,1.2341528268737277e-08,1.233818695126781e-08,1.233818695126781e-08,1.233818695126781e-08,0.0,3.3413174694664076e-12,0.0001752376958752478,5.200888999967449e-05,0.9999295403554819,True,True,True
285,1.8529113529368497e-08,1.8524110503839387e-08,1.8524110503839387e-08,1.8524110503839387e-08,0.0,5.003025529111335e-12,0.0002146568533249868,6.287042716355947e-05,0.9998895399377951,True,True,True
286,2.7655679135914063e-08,2.764822838039393e-08,2.764822838039393e-08,2.764822838039393e-08,0.0,7.450755520131712e-12,0.00026193351302781565,7.680097625827574e-05,0.9998930947816478,True,True,True
287,4.0265490645124996e-08,4.025464338624249e-08,4.025464338624249e-08,4.025464338624249e-08,0.0,1.0847258882504971e-11,0.00031625155506909505,9.196489950752312e-05,0.9998407461252715,True,True,True
288,5.569027763895874e-08,5.5675271566247174e-08,5.5675271566247174e-08,5.5675271566247174e-08,0.0,1.50060727115612e-11,0.0003719740341133504,0.00010814825500696718,0.9998464993127919,True,True,True
289,7.056565504531572e-08,7.054660524161779e-08,7.054660524161779e-08,7.054660524161779e-08,0.0,1.9049803697934095e-11,0.0004193213780064016,0.00012110994561204872,0.9997984759780527,True,True,True
290,7.815053560271438e-08,7.812939559188751e-08,7.812939559188751e-08,7.812939559188751e-08,0.0,2.1140010826866223e-11,0.00044179849426693936,0.00012733498628471015,0.9998117276712434,True,True,True
291,7.13598455479478e-08,7.134047076304447e-08,7.134047076304447e-08,7.134047076304447e-08,0.0,1.9374784903331402e-11,0.00042315737230126096,0.0001211845175771478,0.999814143930717,True,True,True
292,4.98189307718742e-08,4.980535383640548e-08,4.980535383640548e-08,4.980535383640548e-08,0.0,1.3576935468721294e-11,0.0003543022095097689,0.00010118942150100854,0.9998478682334612,True,True,True
293,2.3736422158050525e-08,2.3729879386646293e-08,2.3729879386646293e-08,2.3729879386646293e-08,0.0,6.542771404230225e-12,0.0002460817735651073,6.979595089511636e-05,0.9999094007614644,True,True,True
294,7.094615970045645e-09,7.0925901150603255e-09,7.0925901150603255e-09,7.0925901150603255e-09,0.0,2.0258549853199836e-12,0.00013696731531612994,3.8710520382599764e-05,0.999942616782941,True,True,True
295,6.655936039011546e-09,6.654018256193901e-09,6.654018256193901e-09,6.654018256193901e-09,0.0,1.917782817645196e-12,0.0001332183593506801,3.7824554304909206e-05,0.9999173253443671,True,True,True
296,1.8348645448765603e-08,1.8343508034708364e-08,1.8343508034708364e-08,1.8343508034708364e-08,0.0,5.137414057240699e-12,0.0002180431769151369,6.189760555272958e-05,0.9999109449210002,True,True,True
297,3.204559615799648e-08,3.2036671566486273e-08,3.2036671566486273e-08,3.2036671566486273e-08,0.0,8.924591510204091e-12,0.0002874739690934476,8.126888823959889e-05,0.9998593726014546,True,True,True
298,3.8618845096830924e-08,3.860804433036521e-08,3.860804433036521e-08,3.860804433036521e-08,0.0,1.0800766465715523e-11,0.0003163166085014938,8.917100337703909e-05,0.9998734288684271,True,True,True
299,3.480408723234244e-08,3.47942663659923e-08,3.47942663659923e-08,3.47942663659923e-08,0.0,9.820866350139048e-12,0.0003017900863478291,8.444766002418486e-05,0.9998565218433214,True,True,True
300,2.4177959540028337e-08,2.4171018174835903e-08,2.4171018174835903e-08,2.4171018174835903e-08,0.0,6.94136519243356e-12,0.0002538534908314245,7.051281526811612e-05,0.9999002742682978,True,True,True
301,1.3805401916044932e-08,1.3801334657798135e-08,1.3801334657798135e-08,1.3801334657798135e-08,0.0,4.0672582467974345e-12,0.00019449784077799615,5.332140658939522e-05,0.9998979442833067,True,True,True
302,9.153991150536693e-09,9.151275684724827e-09,9.151275684724827e-09,9.151275684724827e-09,0.0,2.715465811866503e-12,0.00015887131849816368,4.3755711368003956e-05,0.9999422558498465,True,True,True
303,1.1049812570419508e-08,1.104666652857085e-08,1.104666652857085e-08,1.104666652857085e-08,0.0,3.14604184865779e-12,0.00017075490492713668,4.799146726140397e-05,0.9999125353809948,True,True,True
304,1.6292393777905587e-08,1.6287852657595818e-08,1.6287852657595818e-08,1.6287852657595818e-08,0.0,4.541120309767312e-12,0.00020508496534534721,5.789093268354598e-05,0.9999203747122465,True,True,True
305,2.0360734875044553e-08,2.035508047458002e-08,2.035508047458002e-08,2.035508047458002e-08,0.0,5.654400464535375e-12,0.00022890431700832767,6.43957941196844e-05,0.9999011923545912,True,True,True
306,2.0201777367038325e-08,2.0196118359941094e-08,2.0196118359941094e-08,2.0196118359941094e-08,0.0,5.6590070972305566e-12,0.00022918210547740215,6.376232038791e-05,0.9999092732376337,True,True,True
307,1.577150626780984e-08,1.5767040154195156e-08,1.5767040154195156e-08,1.5767040154195156e-08,0.0,4.466113614685342e-12,0.0002037594479612462,5.606445855782077e-05,0.9999167308227304,True,True,True
308,9.576906807025143e-09,9.574123291898868e-09,9.574123291898868e-09,9.574123291898868e-09,0.0,2.7835151262752494e-12,0.00016105048836410129,4.356479611380007e-05,0.9999526525905343,True,True,True
309,4.6922034484938855e-09,4.690801408334346e-09,4.690801408334346e-09,4.690801408334346e-09,0.0,1.4020401595393369e-12,0.00011441900821078229,3.0474450863867972e-05,0.9999358071893014,True,True,True
310,2.8246615615111845e-09,2.823793141231833e-09,2.823793141231833e-09,2.823793141231833e-09,0.0,8.684202793517201e-13,8.987356173800297e-05,2.4636267859449993e-05,0.9999768067403784,True,True,True
311,3.725963680980329e-09,3.7248815073945113e-09,3.7248815073945113e-09,3.7248815073945113e-09,0.0,1.082173585817319e-12,0.00010010848123092604,2.8284763456859945e-05,0.9999476750403038,True,True,True
312,5.910720694971373e-09,5.909029727296485e-09,5.909029727296485e-09,5.909029727296485e-09,0.0,1.69096767488855e-12,0.0001250936912945965,3.5514013391585176e-05,0.9999494088512754,True,True,True
313,7.814122130855541e-09,7.81189591501615e-09,7.81189591501615e-09,7.81189591501615e-09,0.0,2.226215839391378e-12,0.00014363872020636782,4.037420527255691e-05,0.999937861582805,True,True,True
314,8.580009258348721e-09,8.57754793847699e-09,8.57754793847699e-09,8.57754793847699e-09,0.0,2.4613198717310862e-12,0.00015114199935381515,4.206298549368793e-05,0.9999301885077834,True,True,True
315,8.179242761000518e-09,8.176870205076114e-09,8.176870205076114e-09,8.176870205076114e-09,0.0,2.3725559244038465e-12,0.0001484227548376562,4.1185496117437686e-05,0.9999485451779958,True,True,True
316,7.091506781524418e-09,7.089429960720509e-09,7.089429960720509e-09,7.089429960720509e-09,0.0,2.076820803908694e-12,0.0001389322608021703,3.82888358073822e-05,0.9999282297919238,True,True,True
317,5.945131113443967e-09,5.9433704548117994e-09,5.9433704548117994e-09,5.9433704548117994e-09,0.0,1.760658632167836e-12,0.00012782993004848903,3.5582233002957544e-05,0.9999580789173329,True,True,True
318,5.311347466514095e-09,5.309774451585543e-09,5.309774451585543e-09,5.309774451585543e-09,0.0,1.5730149285514832e-12,0.00012084998148914848,3.3547447884858564e-05,0.9999299255725547,True,True,True
319,5.631027034823927e-09,5.6293735598814296e-09,5.6293735598814296e-09,5.6293735598814296e-09,0.0,1.6534749424971724e-12,0.0001238400490433523,3.461779423810567e-05,0.9999690340416353,True,True,True
320,7.189822516399017e-09,7.187732306882747e-09,7.187732306882747e-09,7.187732306882747e-09,0.0,2.090209516270162e-12,0.0001393601393620868,3.848177126486457e-05,0.9999293795191785,True,True,True
321,1.0128978738241485e-08,1.0126063820622891e-08,1.0126063820622891e-08,1.0126063820622891e-08,0.0,2.9149176185936664e-12,0.00016463679395523753,4.520953729112169e-05,0.9999373537866808,True,True,True
322,1.4476490405452253e-08,1.447233300181164e-08,1.447233300181164e-08,1.447233300181164e-08,0.0,4.157403640612039e-12,0.00019672947689809207,5.358683910740999e-05,0.9999094113715338,True,True,True
323,2.0221692868455143e-08,2.021591466635814e-08,2.021591466635814e-08,2.021591466635814e-08,0.0,5.778202097005148e-12,0.00023195455719899878,6.308014239574836e-05,0.9998992233287457,True,True,True
324,2.7373101219862918e-08,2.7365279442150742e-08,2.7365279442150742e-08,2.7365279442150742e-08,0.0,7.821777712177792e-12,0.0002699080258247109,7.326277852487691e-05,0.9998769916687616,True,True,True
325,3.5979878846934965e-08,3.596963458561762e-08,3.596963458561762e-08,3.596963458561762e-08,0.0,1.024426131734608e-11,0.0003088490484329386,8.399332387475314e-05,0.9998675927889972,True,True,True
326,4.591990682065326e-08,4.5906825423570064e-08,4.5906825423570064e-08,4.5906825423570064e-08,0.0,1.3081397083194644e-11,0.0003489937549393434,9.495962218376798e-05,0.9998311170243226,True,True,True
327,5.654600902900969e-08,5.652993089170013e-08,5.652993089170013e-08,5.652993089170013e-08,0.0,1.607813730955484e-11,0.0003868471686213808,0.000105501854131429,0.9998463158564893,True,True,True
328,6.623401943858077e-08,6.621515887430487e-08,6.621515887430487e-08,6.621515887430487e-08,0.0,1.8860564275898364e-11,0.00041897479274533586,0.00011430558080420459,0.9997857616423294,True,True,True
329,7.273935497138118e-08,7.271862988644296e-08,7.271862988644296e-08,7.271862988644296e-08,0.0,2.072508493821559e-11,0.00043918608606589724,0.0001198600483408637,0.999843832143609,True,True,True
330,7.429753794056776e-08,7.427631273547605e-08,7.427631273547605e-08,7.427631273547605e-08,0.0,2.1225205091710285e-11,0.000444462404091433,0.00012126509088095584,0.9997721059952425,True,True,True
331,7.056874367346685e-08,7.054850836350638e-08,7.054850836350638e-08,7.054850836350638e-08,0.0,2.0235309960470748e-11,0.00043402374113650434,0.00011822221337202299,0.9998501421251776,True,True,True
332,6.133298593459343e-08,6.131532340826951e-08,6.131532340826951e-08,6.131532340826951e-08,0.0,1.7662526323913605e-11,0.00040552260994619697,0.00011034797715210118,0.9998009760875548,True,True,True
333,4.6069466502283944e-08,4.60561179660467e-08,4.60561179660467e-08,4.60561179660467e-08,0.0,1.3348536237245419e-11,0.00035259208442197146,9.572974655468128e-05,0.9998908610321576,True,True,True
334,2.7619215442584264e-08,2.7611188260885048e-08,2.7611188260885048e-08,2.7611188260885048e-08,0.0,8.027181699217408e-12,0.0002734206817321957,7.424922756012634e-05,0.9998573503865554,True,True,True
335,1.4415764187119048e-08,1.4411540065496211e-08,1.4411540065496211e-08,1.4411540065496211e-08,0.0,4.224121622836421e-12,0.00019834667085462135,5.384992469124453e-05,0.9999256456438183,True,True,True
336,1.3648005207240869e-08,1.3644054385951411e-08,1.3644054385951411e-08,1.3644054385951411e-08,0.0,3.950821289456932e-12,0.0001918965038203032,5.180680183251683e-05,0.9999196191380181,True,True,True
337,2.353871698834555e-08,2.3531896869143652e-08,2.3531896869143652e-08,2.3531896869143652e-08,0.0,6.820119201897788e-12,0.0002521279479890559,6.806386605098044e-05,0.9998911031455534,True,True,True
338,3.48723970116962e-08,3.486233212230045e-08,3.486233212230045e-08,3.486233212230045e-08,0.0,1.0064889395753476e-11,0.0003063264685695972,8.254082996441424e-05,0.9998697250057381,True,True,True
339,3.827029856457791e-08,3.8259238444463084e-08,3.8259238444463084e-08,3.8259238444463084e-08,0.0,1.1060120114830545e-11,0.00032105108496241074,8.67606016159662e-05,0.9998645603801687,True,True,True
340,3.0702794090184486e-08,3.069391310415461e-08,3.069391310415461e-08,3.069391310415461e-08,0.0,8.880986029871852e-12,0.0002876987986295452,7.771268600321887e-05,0.9998930822942506,True,True,True
341,1.7572802647374375e-08,1.756768786037111e-08,1.756768786037111e-08,1.756768786037111e-08,0.0,5.114787003264193e-12,0.00021829230332508454,5.9129859983524554e-05,0.999919551250944,True,True,True
342,7.952901351789284e-09,7.950518961453079e-09,7.950518961453079e-09,7.950518961453079e-09,0.0,2.3823903362048938e-12,0.0001489547241704552,4.0452360986134544e-05,0.9999527382576335,True,True,True
343,6.616760668238093e-09,6.614748219616962e-09,6.614748219616962e-09,6.614748219616962e-09,0.0,2.012448621130663e-12,0.00013698964406511378,3.685544234194009e-05,0.99993106237141,True,True,True
344,1.1030900298256178e-08,1.1027586148943228e-08,1.1027586148943228e-08,1.1027586148943228e-08,0.0,3.314149312950161e-12,0.00017571865311213087,4.758621731090029e-05,0.9999349422426581,True,True,True
345,1.5147579108912587e-08,1.5143118983113088e-08,1.5143118983113088e-08,1.5143118983113088e-08,0.0,4.4601257994985855e-12,0.00020392911869766895,5.490148032774609e-05,0.9999210297053388,True,True,True
346,1.5006149820505986e-08,1.500171977187573e-08,1.500171977187573e-08,1.500171977187573e-08,0.0,4.430048630255555e-12,0.00020320356028173054,5.485252402018209e-05,0.9999216606668158,True,True,True
347,1.1320263385969875e-08,1.1316941290739079e-08,1.1316941290739079e-08,1.1316941290739079e-08,0.0,3.3220952307964058e-12,0.00017604456215934445,4.721508701769774e-05,0.9999322435167894,True,True,True
348,7.717288688594835e-09,7.714977815352804e-09,7.714977815352804e-09,7.714977815352804e-09,0.0,2.3108732420309877e-12,0.00014687723308690526,3.9189422310679415e-05,0.9999527646841214,True,True,True
349,6.873803157318658e-09,6.871732223407432e-09,6.871732223407432e-09,6.871732223407432e-09,0.0,2.0709339112257515e-12,0.00013897732270002985,3.734491782544559e-05,0.99995043227273,True,True,True
350,8.34736670808694e-09,8.3448517570106e-09,8.3448517570106e-09,8.3448517570106e-09,0.0,2.514951076338518e-12,0.00015314742959474448,4.117493863878816e-05,0.9999218762274029,True,True,True
351,9.659680888574403e-09,9.656769901075432e-09,9.656769901075432e-09,9.656769901075432e-09,0.0,2.9109874989708682e-12,0.00016462650053076543,4.481060491337484e-05,0.9999382211890694,True,True,True
352,8.882230585791893e-09,8.879538888371476e-09,8.879538888371476e-09,8.879538888371476e-09,0.0,2.6916974204175144e-12,0.0001584311362396201,4.2620995694587824e-05,0.9999204979467629,True,True,True
353,6.175575255762883e-09,6.173665143726281e-09,6.173665143726281e-09,6.173665143726281e-09,0.0,1.9101120366023485e-12,0.0001334062796640943,3.610934660456956e-05,0.9999564245787528,True,True,True
354,3.2609177479735693e-09,3.2598387506813534e-09,3.2598387506813534e-09,3.2598387506813534e-09,0.0,1.0789972922156543e-12,0.00010057482057251062,2.597457196882832e-05,0.9999583432106527,True,True,True
355,1.7615521154430646e-09,1.7609135720950999e-09,1.7609135720950999e-09,1.7609135720950999e-09,0.0,6.385433479647513e-13,7.744997764171147e-05,1.9670649276165418e-05,0.9999752200353924,True,True,True
356,2.0210244186076705e-09,2.020303012277092e-09,2.020303012277092e-09,2.020303012277092e-09,0.0,7.21406330578711e-13,8.243871279912728e-05,2.044313913786521e-05,0.9999836478093767,True,True,True
357,3.2087870575392268e-09,3.2077234063008705e-09,3.2077234063008705e-09,3.2077234063008705e-09,0.0,1.0636512383561638e-12,9.99155423472757e-05,2.5561627119794077e-05,0.99996247550084,True,True,True
358,4.24376816300237e-09,4.242411653375454e-09,4.242411653375454e-09,4.242411653375454e-09,0.0,1.3565096269156086e-12,0.00011272224963230197,2.9305131069304005e-05,0.9999562278416981,True,True,True
359,4.603243728463022e-09,4.6017719720588875e-09,4.6017719720588875e-09,4.6017719720588875e-09,0.0,1.4717564041338268e-12,0.00011748748900927586,3.02366328752649e-05,0.9999605770337437,True,True,True
360,4.494470087910199e-09,4.4930494644073415e-09,4.4930494644073415e-09,4.4930494644073415e-09,0.0,1.4206235028578612e-12,0.00011537327767995867,2.992059200553629e-05,0.9999510687983056,True,True,True
361,4.472475685342852e-09,4.471036146682685e-09,4.471036146682685e-09,4.471036146682685e-09,0.0,1.4395386601672466e-12,0.00011629418821921781,2.9513528899567473e-05,0.9999588618071152,True,True,True
362,4.940968921209977e-09,4.939420510153853e-09,4.939420510153853e-09,4.939420510153853e-09,0.0,1.5484110561239237e-12,0.00012048005213859322,3.1123425227970924e-05,0.9999502327676937,True,True,True
363,5.928029343827422e-09,5.926171495072765e-09,5.926171495072765e-09,5.926171495072765e-09,0.0,1.8578487546576298e-12,0.0001320171363623438,3.391110811021402e-05,0.9999571503670382,True,True,True
364,7.2514841541056576e-09,7.249275642743193e-09,7.249275642743193e-09,7.249275642743193e-09,0.0,2.208511362464481e-12,0.00014374408510560468,3.7719379923289886e-05,0.9999449169211284,True,True,True
365,8.88873240944574e-09,8.886059883557365e-09,8.886059883557365e-09,8.886059883557365e-09,0.0,2.672525888374564e-12,0.00015805765493603539,4.174968981761184e-05,0.99994103873387,True,True,True
366,1.1304608451958209e-08,1.1301284057918701e-08,1.1301284057918701e-08,1.1301284057918701e-08,0.0,3.3243940395071174e-12,0.0001760734522453193,4.7350605164944136e-05,0.9999313726553742,True,True,True
367,1.5619406104651797e-08,1.5614915387860947e-08,1.5614915387860947e-08,1.5614915387860947e-08,0.0,4.490716790852017e-12,0.00020444743810114823,5.575314307191415e-05,0.9999016740990501,True,True,True
368,2.3700117607846372e-08,2.3693394882053467e-08,2.3693394882053467e-08,2.3693394882053467e-08,0.0,6.722725792905062e-12,0.0002499515787235622,6.893088003681314e-05,0.9999058914061594,True,True,True
369,3.8220534637007216e-08,3.820985456652235e-08,3.820985456652235e-08,3.820985456652235e-08,0.0,1.0680070484864321e-11,0.000314857475631148,8.755269777582107e-05,0.9998290613846156,True,True,True
370,6.241715434889725e-08,6.239975959544957e-08,6.239975959544957e-08,6.239975959544957e-08,0.0,1.739475344767825e-11,0.00040176955704286367,0.00011193193248739895,0.9998510053147451,True,True,True
371,9.835381017568134e-08,9.832655767178715e-08,9.832655767178715e-08,9.832655767178715e-08,0.0,2.7252503894192634e-11,0.0005028152454810357,0.00014036334227202006,0.9997320891191569,True,True,True
372,1.4246540406892096e-07,1.424258437021772e-07,1.424258437021772e-07,1.424258437021772e-07,0.0,3.95603667437577e-11,0.0006059223170045836,0.00016870629269050364,0.999759377787072,True,True,True
373,1.807783518825409e-07,1.8072817890140975e-07,1.8072817890140975e-07,1.8072817890140975e-07,0.0,5.017298113114095e-11,0.0006824223359957675,0.00018981455857096247,0.9996761868319695,True,True,True
374,1.9422208779941614e-07,1.9416784522855714e-07,1.9416784522855714e-07,1.9416784522855714e-07,0.0,5.424257085901649e-11,0.0007097910544700081,0.00019652574280363074,0.9997056284944587,True,True,True
375,1.760570862580385e-07,1.7600759106996981e-07,1.7600759106996981e-07,1.7600759106996981e-07,0.0,4.9495188068682905e-11,0.0006782073677210263,0.00018704717868961746,0.9996705583870056,True,True,True
376,1.3803377062874103e-07,1.3799428011532787e-07,1.3799428011532787e-07,1.3799428011532787e-07,0.0,3.949051341316759e-11,0.0006061230291601249,0.000165891553894194,0.9997861208586772,True,True,True
377,9.451614163165152e-08,9.448855418206764e-08,9.448855418206764e-08,9.448855418206764e-08,0.0,2.7587449583879652e-11,0.0005071094269061583,0.00013680104159583052,0.9997280775033682,True,True,True
378,5.5716981398320174e-08,5.570058267013599e-08,5.570058267013599e-08,5.570058267013599e-08,0.0,1.639872818418692e-11,0.0003910473366960364,0.0001052105617550156,0.9998641530766387,True,True,True
379,3.526544931229161e-08,3.5255020281218644e-08,3.5255020281218644e-08,3.5255020281218644e-08,0.0,1.0429031072969004e-11,0.0003121023202146954,8.296054752889338e-05,0.9998613719108225,True,True,True
380,4.1516254798529135e-08,4.150445256708748e-08,4.150445256708748e-08,4.150445256708748e-08,0.0,1.1802231441656371e-11,0.00033130113706360145,9.08948348198537e-05,0.999848799336604,True,True,True
381,6.104663478494009e-08,6.102898052847598e-08,6.102898052847598e-08,6.102898052847598e-08,0.0,1.765425646410259e-11,0.000405178252654204,0.00011123465384992199,0.9998746683225825,True,True,True
382,6.7033875613205e-08,6.701431426390939e-08,6.701431426390939e-08,6.701431426390939e-08,0.0,1.9561349295611485e-11,0.0004268606304421236,0.00011577346472602234,0.9997691164024963,True,True,True
383,5.034203055178047e-08,5.032709117759387e-08,5.032709117759387e-08,5.032709117759387e-08,0.0,1.4939374186601435e-11,0.00037325394431446016,0.0001003754697110415,0.999899931618749,True,True,True
384,3.091157795694538e-08,3.09020867209108e-08,3.09020867209108e-08,3.09020867209108e-08,0.0,9.491236034576097e-12,0.0002982301398219532,7.727317806030248e-05,0.9998681057366953,True,True,True
385,2.7331055142869917e-08,2.7322872120391726e-08,2.7322872120391726e-08,2.7322872120391726e-08,0.0,8.183022478192555e-12,0.0002764982964167866,7.334109939549856e-05,0.9998802027542002,True,True,True
386,3.406929029291627e-08,3.4059081691880166e-08,3.4059081691880166e-08,3.4059081691880166e-08,0.0,1.0208601036104735e-11,0.00030873961136862043,8.225486449445136e-05,0.9999006201633789,True,True,True
387,3.631756529715174e-08,3.630693105442524e-08,3.630693105442524e-08,3.630693105442524e-08,0.0,1.063424272650159e-11,0.0003149147957539034,8.468233983714203e-05,0.9998373763018853,True,True,True
388,3.134318045803813e-08,3.133382261881869e-08,3.133382261881869e-08,3.133382261881869e-08,0.0,9.357839219438299e-12,0.00029551321019631246,7.905905889809865e-05,0.9998927892195577,True,True,True
389,2.620846487261307e-08,2.6200332060192593e-08,2.6200332060192593e-08,2.6200332060192593e-08,0.0,8.13281242047468e-12,0.000276047013753774,7.159727929447111e-05,0.9998854674465668,True,True,True
390,2.2454004103995504e-08,2.244698212107801e-08,2.244698212107801e-08,2.244698212107801e-08,0.0,7.021982917494219e-12,0.00025622606516414933,6.758722294516414e-05,0.9999050697444454,True,True,True
391,1.7380366419540992e-08,1.737478349914936e-08,1.737478349914936e-08,1.737478349914936e-08,0.0,5.58292039163072e-12,0.00022877898267620306,5.9070982740672085e-05,0.9999219192019425,True,True,True
392,1.333016829296563e-08,1.3325945969944099e-08,1.3325945969944099e-08,1.3325945969944099e-08,0.0,4.22232302153116e-12,0.00019889081909094447,5.163014910538999e-05,0.9999263205729649,True,True,True
