step,full_objective,full_support_error,AA_conditional_term,AA_weighted_term,support_constant_term,regularization,W_frobenius_norm,b_norm,minimum_raw_output_norm,finite,gradient_finite,gradient_evaluated
42,0.007231617896055511,0.007219107984081389,0.007219107984081389,0.007219107984081389,0.0,1.2509911974121918e-05,0.3490012228351391,0.05742182686746214,0.974355650542665,True,True,True
43,0.007205978760489706,0.007193144446807435,0.007193144446807435,0.007193144446807435,0.0,1.2834313682271001e-05,0.3535142680509469,0.05805858340601582,0.9740036522127654,True,True,True
44,0.007181407735157459,0.00716825266135652,0.00716825266135652,0.00716825266135652,0.0,1.3155073800939122e-05,0.35791795211814936,0.05869819044009228,0.9736145108128955,True,True,True
45,0.007157901931860679,0.00714442957613208,0.00714442957613208,0.00714442957613208,0.0,1.3472355728598963e-05,0.36221824976295935,0.059342201043170235,0.9731968187926681,True,True,True
46,0.0071354029549956155,0.0071216166445495785,0.0071216166445495785,0.0071216166445495785,0.0,1.3786310446036665e-05,0.3664212010306737,0.05998839800832533,0.9727577686800991,True,True,True
47,0.007113806845382561,0.007099709773690947,0.007099709773690947,0.007099709773690947,0.0,1.4097071691614036e-05,0.3705326291726859,0.060632397565304495,0.9723017416660382,True,True,True
48,0.007093026738942583,0.007078621970427369,0.007078621970427369,0.007078621970427369,0.0,1.4404768515214257e-05,0.3745580438077513,0.06126954358450213,0.9718303732581725,True,True,True
49,0.007073024339446942,0.007058314812456673,0.007058314812456673,0.007058314812456673,0.0,1.4709526990268785e-05,0.3785024943469241,0.06189613619479457,0.9713436556384708,True,True,True
50,0.007053774527668784,0.007038763078125068,0.007038763078125068,0.007038763078125068,0.0,1.5011449543715782e-05,0.3823702896761024,0.06250965533556636,0.9708415508123881,True,True,True
51,0.007035225437510077,0.007019914843633261,0.007019914843633261,0.007019914843633261,0.0,1.531059387681587e-05,0.3861648200067289,0.06310840322278266,0.9703257443775034,True,True,True
52,0.007017314494659359,0.00700170752056804,0.00700170752056804,0.00700170752056804,0.0,1.5606974091318246e-05,0.3898886677631455,0.0636911898386423,0.969801125078884,True,True,True
53,0.007000011284138196,0.006984110707041348,0.006984110707041348,0.006984110707041348,0.0,1.590057709684786e-05,0.39354385085806726,0.06425736082568206,0.9692763500559874,True,True,True
54,0.006983322108541658,0.006967130735257889,0.006967130735257889,0.006967130735257889,0.0,1.6191373283768802e-05,0.3971319348896096,0.06480709165301961,0.9687629811627417,True,True,True
55,0.00696725366055523,0.006950774342976136,0.006950774342976136,0.006950774342976136,0.0,1.647931757909349e-05,0.4006540156136469,0.06534168320141842,0.9682731927492428,True,True,True
56,0.006951787468890804,0.006935023116043788,0.006935023116043788,0.006935023116043788,0.0,1.6764352847015956e-05,0.40411078061787664,0.06586353663879507,0.9678166130331745,True,True,True
57,0.006936888771923918,0.006919842352283109,0.006919842352283109,0.006919842352283109,0.0,1.704641964080841e-05,0.4075027349910447,0.0663755782114359,0.9673973639956056,True,True,True
58,0.006922523676631896,0.006905198213547991,0.006905198213547991,0.006905198213547991,0.0,1.7325463083905082e-05,0.4108304587626103,0.06688022870739894,0.9670125589611426,True,True,True
59,0.0069086615807052625,0.006891060149336663,0.006891060149336663,0.006891060149336663,0.0,1.7601431368599904e-05,0.4140947524646784,0.06737840653514882,0.9666531320838194,True,True,True
60,0.006895271884241637,0.006877397612010893,0.006877397612010893,0.006877397612010893,0.0,1.7874272230744317e-05,0.41729665541899585,0.06786916592653085,0.9663069749265105,True,True,True
61,0.006882327451695453,0.006864183517252067,0.006864183517252067,0.006864183517252067,0.0,1.814393444338599e-05,0.4204373778314185,0.06835024327755486,0.9659632336731492,True,True,True
62,0.006869808744913133,0.0068513983715949075,0.0068513983715949075,0.0068513983715949075,0.0,1.841037331822532e-05,0.4235181744473316,0.0688192494513913,0.9656159166779297,True,True,True
63,0.006857700886290847,0.006839027329952154,0.006839027329952154,0.006839027329952154,0.0,1.8673556338692605e-05,0.4265402154064697,0.0692748729910671,0.9652652018174664,True,True,True
64,0.0068459887877795,0.006827055320011479,0.006827055320011479,0.006827055320011479,0.0,1.893346776802091e-05,0.4295045466464951,0.06971744466199105,0.9649158872056696,True,True,True
65,0.006834656581409706,0.006815466469730602,0.006815466469730602,0.006815466469730602,0.0,1.9190111679103757e-05,0.4324121817723727,0.07014856980647605,0.9645738261166247,True,True,True
66,0.006823688766316504,0.006804245254728388,0.006804245254728388,0.006804245254728388,0.0,1.944351158811529e-05,0.4352642631579292,0.07057008643000127,0.9642422485351853,True,True,True
67,0.006813069715606712,0.0067933760093736445,0.0067933760093736445,0.0067933760093736445,0.0,1.969370623306698e-05,0.4380621806047273,0.07098301384487053,0.9639199328735321,True,True,True
68,0.0068027829832584185,0.006782842239753813,0.006782842239753813,0.006782842239753813,0.0,1.994074350460591e-05,0.440807566279484,0.07138714559931242,0.9636021593644968,True,True,True
69,0.006792811335491565,0.006772626660900021,0.006772626660900021,0.006772626660900021,0.0,2.0184674591544665e-05,0.443502152199575,0.07178152206377107,0.9632838185939899,True,True,True
70,0.006783136866905576,0.006762711317250335,0.006762711317250335,0.006762711317250335,0.0,2.0425549655241784e-05,0.4461475562751678,0.07216546668673218,0.9629628624639432,True,True,True
71,0.006773742954521815,0.006753079537991608,0.006753079537991608,0.006753079537991608,0.0,2.0663416530207043e-05,0.4487451215592451,0.07253951460306797,0.9626421336375105,True,True,True
72,0.006764618449908309,0.0067437201271120534,0.0067437201271120534,0.0067437201271120534,0.0,2.089832279625565e-05,0.4512959105066482,0.07290561790789421,0.9623285478902326,True,True,True
73,0.006755758570081944,0.0067346282508951244,0.0067346282508951244,0.0067346282508951244,0.0,2.113031918681928e-05,0.4538008556036122,0.07326646792102309,0.962030116898832,True,True,True
74,0.006747159235149873,0.006725799772494559,0.006725799772494559,0.006725799772494559,0.0,2.135946265531368e-05,0.45626098080779554,0.07362434342963742,0.9617525027987565,True,True,True
75,0.006738811778159883,0.006717225958114472,0.006717225958114472,0.006717225958114472,0.0,2.158582004541088e-05,0.45867759040245504,0.0739801900288619,0.9614969692763237,True,True,True
76,0.006730705130336969,0.006708895657777389,0.006708895657777389,0.006708895657777389,0.0,2.1809472559579288e-05,0.4610523411267355,0.07433346714198942,0.9612606813921087,True,True,True
77,0.006722830735322718,0.006700800218218417,0.006700800218218417,0.006700800218218417,0.0,2.2030517104300217e-05,0.46338714916225726,0.0746828028014356,0.9610389129839719,True,True,True
78,0.0067151819149392404,0.006692932854446033,0.006692932854446033,0.006692932854446033,0.0,2.224906049320697e-05,0.46568396162522124,0.07502701391571688,0.9608277157992486,True,True,True
79,0.006707749984812572,0.006685284776530206,0.006685284776530206,0.006685284776530206,0.0,2.246520828236567e-05,0.46794451423952044,0.07536587037111665,0.9606255444102942,True,True,True
80,0.006700524653859004,0.006677845599594463,0.006677845599594463,0.006677845599594463,0.0,2.267905426454101e-05,0.4701702082084329,0.07570018466720502,0.96043314685671,True,True,True
81,0.006693497728774397,0.0066706070537966775,0.0066706070537966775,0.0066706070537966775,0.0,2.2890674977719404e-05,0.47236214822723843,0.07603124817693345,0.9602521458554379,True,True,True
82,0.006686663536187389,0.0066635634059114485,0.0066635634059114485,0.0066635634059114485,0.0,2.310013027594008e-05,0.4745212841623607,0.07636002642944092,0.9600834301296172,True,True,True
83,0.006680016039073905,0.006656708569517569,0.006656708569517569,0.006656708569517569,0.0,2.330746955633548e-05,0.47664856755954477,0.07668662599690287,0.9599263638238149,True,True,True
84,0.006673547944213544,0.006650035202939962,0.006650035202939962,0.006650035202939962,0.0,2.3512741273582238e-05,0.4787450515964652,0.07701031299585938,0.9597790930571182,True,True,True
85,0.00666725241084554,0.006643536410548816,0.006643536410548816,0.006643536410548816,0.0,2.3716000296724706e-05,0.4808118932362151,0.07732998312332369,0.9596394600419705,True,True,True
86,0.006661123583336927,0.0066372062755123695,0.0066372062755123695,0.0066372062755123695,0.0,2.3917307824557366e-05,0.4828502612956339,0.07764472559235251,0.9595057557629203,True,True,True
87,0.0066551554065943964,0.006631038683068747,0.006631038683068747,0.006631038683068747,0.0,2.411672352564899e-05,0.48486120344895384,0.07795414451151485,0.9593768696046179,True,True,True
88,0.006649341379673744,0.006625027085002188,0.006625027085002188,0.006625027085002188,0.0,2.431429467155594e-05,0.4868455390247309,0.07825834043268888,0.9592519936879037,True,True,True
89,0.006643675608298477,0.006619165560121143,0.006619165560121143,0.006619165560121143,0.0,2.4510048177333868e-05,0.48880381450401533,0.07855770299380417,0.9591304027688731,True,True,True
90,0.006638153269588531,0.006613449280259719,0.006613449280259719,0.006613449280259719,0.0,2.4703989328812694e-05,0.4907363223597618,0.07885274380097967,0.9590116798998479,True,True,True
91,0.006632770041520596,0.006607873933865648,0.006607873933865648,0.006607873933865648,0.0,2.489610765494747e-05,0.4926431679612782,0.07914408133619631,0.9588962562175869,True,True,True
92,0.006627521503348166,0.006602435116302219,0.006602435116302219,0.006602435116302219,0.0,2.508638704594749e-05,0.49452436623051477,0.07943249752955375,0.9587857258079278,True,True,True
93,0.0066224029893610075,0.00659712817400153,0.00659712817400153,0.00659712817400153,0.0,2.527481535947721e-05,0.49637994778318684,0.07971888755829988,0.9586824532683889,True,True,True
94,0.006617409815459413,0.00659194842573695,0.00659194842573695,0.00659194842573695,0.0,2.5461389722462475e-05,0.49821005182831796,0.08000400916110083,0.9585885105233932,True,True,True
95,0.0066125376428030815,0.006586891526155608,0.006586891526155608,0.006586891526155608,0.0,2.564611664747364e-05,0.5000149814627579,0.08028813603225787,0.9585045663024155,True,True,True
96,0.006607782491250339,0.006581953482411265,0.006581953482411265,0.006581953482411265,0.0,2.5829008839073827e-05,0.5017952026352,0.0805708570330287,0.9584295198060719,True,True,True
97,0.006603140405956919,0.006577130324137851,0.006577130324137851,0.006577130324137851,0.0,2.601008181906774e-05,0.5035512883509488,0.08085121019982959,0.95836123377172,True,True,True
98,0.00659860748783317,0.006572418135093539,0.006572418135093539,0.006572418135093539,0.0,2.618935273963119e-05,0.5052838359997719,0.0811281238145411,0.9582979640705364,True,True,True
99,0.0065941802996974715,0.0065678134582222245,0.0065678134582222245,0.0065678134582222245,0.0,2.6366841475247044e-05,0.5069933981978649,0.08140091483669963,0.9582395538187588,True,True,True
100,0.00658985581372152,0.006563313241490867,0.006563313241490867,0.006563313241490867,0.0,2.654257223065346e-05,0.5086804584174593,0.08166953857306919,0.9581875681441867,True,True,True
101,0.00658563094089512,0.0065589143668572355,0.0065589143668572355,0.0065589143668572355,0.0,2.6716574037884395e-05,0.5103454584686689,0.08193444574321733,0.9581442480402423,True,True,True
102,0.0065815024901818295,0.006554613610314334,0.006554613610314334,0.006554613610314334,0.0,2.6888879867496164e-05,0.5119888556989268,0.08219616971042533,0.9581109727467837,True,True,True
103,0.006577467453005185,0.006550407927949705,0.006550407927949705,0.006550407927949705,0.0,2.705952505547973e-05,0.5136111695579639,0.08245493957367109,0.9580872568073471,True,True,True
104,0.006573522915079426,0.006546294369041362,0.006546294369041362,0.006546294369041362,0.0,2.7228546038064473e-05,0.5152129868475823,0.08271057105496049,0.9580709272626716,True,True,True
105,0.006569665866461684,0.006542269886308955,0.006542269886308955,0.006542269886308955,0.0,2.7395980152729244e-05,0.5167949273721124,0.0829626697361261,0.9580593074939886,True,True,True
106,0.006565893450989867,0.0065383315846501006,0.0065383315846501006,0.0065383315846501006,0.0,2.7561866339765933e-05,0.5183575986430577,0.08321095677049993,0.9580505656007969,True,True,True
107,0.0065622032005922025,0.0065344769549940205,0.0065344769549940205,0.0065344769549940205,0.0,2.7726245598181822e-05,0.5199015697467302,0.08345545971776869,0.9580443320920358,True,True,True
108,0.0065585927895525815,0.006530703629358498,0.006530703629358498,0.006530703629358498,0.0,2.7889160194083635e-05,0.5214273751520164,0.08369644187726681,0.9580412650173767,True,True,True
109,0.006555059808214468,0.006527009156524325,0.006527009156524325,0.006527009156524325,0.0,2.8050651690142765e-05,0.522935535072614,0.0839341590757094,0.9580419990486042,True,True,True
110,0.006551601932295122,0.0065233911737245295,0.0065233911737245295,0.0065233911737245295,0.0,2.821075857059271e-05,0.5244265655092382,0.08416865862131753,0.9580463026890104,True,True,True
111,0.006548217053199327,0.006519847538995786,0.006519847538995786,0.006519847538995786,0.0,2.836951420354096e-05,0.5259009594151264,0.08439978034129628,0.9580530327708618,True,True,True
112,0.006544903117708211,0.006516376172060714,0.006516376172060714,0.006516376172060714,0.0,2.8526945647496738e-05,0.5273591463880308,0.08462734307453346,0.9580608382044186,True,True,True
113,0.006541658017109734,0.006512974943556757,0.006512974943556757,0.006512974943556757,0.0,2.868307355297708e-05,0.5288014598524713,0.0848513499460439,0.9580690225073422,True,True,True
114,0.006538479684222967,0.006509641771141777,0.006509641771141777,0.006509641771141777,0.0,2.8837913081190303e-05,0.5302281385749649,0.08507203932686055,0.9580779146073329,True,True,True
115,0.006535366185517921,0.006506374709950046,0.006506374709950046,0.006506374709950046,0.0,2.899147556787511e-05,0.5316393659411364,0.08528974299678474,0.9580885202808778,True,True,True
116,0.006532315709953935,0.006503171939346767,0.006503171939346767,0.006503171939346767,0.0,2.914377060716817e-05,0.5330353244405064,0.08550467221319433,0.9581017731477028,True,True,True
117,0.00652932652530441,0.00650003171726404,0.00650003171726404,0.00650003171726404,0.0,2.9294808040369626e-05,0.5344162326643623,0.08571680505318918,0.9581179549184746,True,True,True
118,0.006526396947989653,0.006496952348899927,0.006496952348899927,0.006496952348899927,0.0,2.944459908972654e-05,0.5357823443907498,0.0859259584550411,0.9581366551728033,True,True,True
119,0.006523525351690898,0.006493932195690163,0.006493932195690163,0.006493932195690163,0.0,2.9593156000735688e-05,0.5371339147321016,0.08613197810293438,0.9581571943241121,True,True,True
120,0.006520710190019439,0.006490969699804202,0.006490969699804202,0.006490969699804202,0.0,2.974049021523764e-05,0.5384711582992717,0.08633489348008154,0.9581791076403094,True,True,True
121,0.006517949967239847,0.006488063357227643,0.006488063357227643,0.006488063357227643,0.0,2.988661001220348e-05,0.539794225973048,0.0865349277933059,0.9582023157963775,True,True,True
122,0.006515243199649885,0.0064852116805263075,0.0064852116805263075,0.0064852116805263075,0.0,3.0031519123577334e-05,0.5411032118428635,0.08673237785919748,0.9582269189512818,True,True,True
123,0.006512588444466816,0.006482413226999113,0.006482413226999113,0.006482413226999113,0.0,3.0175217467702732e-05,0.5423981824710403,0.08692747741157182,0.9582528621187087,True,True,True
124,0.006509984329734845,0.006479666625841754,0.006479666625841754,0.006479666625841754,0.0,3.0317703893091893e-05,0.5436792100135486,0.08712035083700445,0.9582797816176685,True,True,True
125,0.006507429525711032,0.006476970546180601,0.006476970546180601,0.006476970546180601,0.0,3.0458979530431002e-05,0.5449463939321486,0.08731107057331014,0.958307140891569,True,True,True
126,0.006504922738960106,0.006474323689055564,0.006474323689055564,0.006474323689055564,0.0,3.0599049904541873e-05,0.5461998669328691,0.08749973947352527,0.958334502049312,True,True,True
127,0.006502462749207357,0.006471724824558205,0.006471724824558205,0.006471724824558205,0.0,3.073792464915246e-05,0.5474397891539272,0.0876865083272693,0.9583549169612051,True,True,True
128,0.006500048398162774,0.00646917278304705,0.00646917278304705,0.00646917278304705,0.0,3.0875615115723804e-05,0.5486663364634349,0.08787151067912127,0.9583114090672386,True,True,True
129,0.006497678544717145,0.006466666413237255,0.006466666413237255,0.006466666413237255,0.0,3.101213147988988e-05,0.5498796872274516,0.08805478052632211,0.9582680865457788,True,True,True
130,0.006495352071478957,0.006464204590281018,0.006464204590281018,0.006464204590281018,0.0,3.114748119793868e-05,0.5510800111290762,0.08823623582952742,0.9582249786949941,True,True,True
131,0.006493067909212107,0.006461786239529843,0.006461786239529843,0.006461786239529843,0.0,3.1281669682263624e-05,0.5522674643176767,0.08841574904257642,0.9581230409063647,True,True,True
132,0.006490825019307823,0.0064594103166950405,0.0064594103166950405,0.0064594103166950405,0.0,3.141470261278234e-05,0.553442194855044,0.08859324512543164,0.9579270585758407,True,True,True
133,0.006488622378588995,0.006457075790234303,0.006457075790234303,0.006457075790234303,0.0,3.154658835469153e-05,0.5546043579683236,0.0887687426375912,0.957732781997859,True,True,True
134,0.006486458999024472,0.006454781660015483,0.006454781660015483,0.006454781660015483,0.0,3.1677339008989624e-05,0.555754132948587,0.08894230602171607,0.9575403449707572,True,True,True
135,0.006484333937816881,0.006452526968270745,0.006452526968270745,0.006452526968270745,0.0,3.180696954613615e-05,0.5568917291476994,0.08911395776334363,0.95734999912651,True,True,True
136,0.006482246284325291,0.006450310788696044,0.006450310788696044,0.006450310788696044,0.0,3.1935495629247304e-05,0.5580173733632663,0.08928363409513525,0.9571619501241763,True,True,True
137,0.006480195155736545,0.0064481322243558565,0.0064481322243558565,0.0064481322243558565,0.0,3.2062931380689016e-05,0.5591312832031018,0.0894512266575645,0.9569762320176564,True,True,True
138,0.006478179701155335,0.006445990412976688,0.006445990412976688,0.006445990412976688,0.0,3.2189288178646825e-05,0.5602336418957201,0.08961667408873379,0.9567926812444068,True,True,True
139,0.0064761990960251915,0.006443884521163328,0.006443884521163328,0.006443884521163328,0.0,3.2314574861863355e-05,0.561324590634412,0.08978002321086426,0.9566110019046089,True,True,True
140,0.0064742525335525075,0.006441813734574248,0.006441813734574248,0.006441813734574248,0.0,3.2438798978259824e-05,0.5624042433921219,0.0899414075781187,0.9564308710929407,True,True,True
141,0.006472339224149932,0.006439777255839793,0.006439777255839793,0.006439777255839793,0.0,3.256196831013944e-05,0.5634727139912231,0.0901009638614352,0.9562520334159653,True,True,True
142,0.006470458400880243,0.006437774308933073,0.006437774308933073,0.006437774308933073,0.0,3.2684091947170575e-05,0.5645301374853651,0.09025875770505898,0.9560743575090194,True,True,True
143,0.006468609323831821,0.006435804143306646,0.006435804143306646,0.006435804143306646,0.0,3.280518052517473e-05,0.5655766733151487,0.09041477674316721,0.9558978474241492,True,True,True
144,0.006466791277439115,0.006433866031754571,0.006433866031754571,0.006433866031754571,0.0,3.292524568454391e-05,0.5666124915544455,0.09056898619230874,0.9557226106070082,True,True,True
145,0.006465003566030025,0.0064319592668793165,0.0064319592668793165,0.0064319592668793165,0.0,3.304429915070922e-05,0.5676377549537345,0.09072139030116454,0.9555487925595523,True,True,True
146,0.0064632455168702144,0.006430083164887214,0.006430083164887214,0.006430083164887214,0.0,3.316235198300052e-05,0.5686526101998964,0.09087204599242722,0.9553765037470822,True,True,True
147,0.0064615164822599425,0.006428237067838343,0.006428237067838343,0.006428237067838343,0.0,3.327941442159953e-05,0.5696571926721412,0.09102102533420624,0.9552057764142106,True,True,True
148,0.006459815831592865,0.006426420335160906,0.006426420335160906,0.006426420335160906,0.0,3.339549643195875e-05,0.5706516384220588,0.09116837108234055,0.9550365788643469,True,True,True
149,0.006458142946216699,0.00642463233756344,0.00642463233756344,0.00642463233756344,0.0,3.351060865325812e-05,0.5716360934219896,0.09131409108033381,0.9548688789522646,True,True,True
150,0.006456497224295711,0.006422872461085049,0.006422872461085049,0.006422872461085049,0.0,3.362476321066144e-05,0.5726107147147922,0.09145819537050405,0.9547027101788678,True,True,True
151,0.006454878082584962,0.006421140108662985,0.006421140108662985,0.006421140108662985,0.0,3.3737973921976316e-05,0.573575665589303,0.09160073724349187,0.9545381860661903,True,True,True
152,0.006453284952695778,0.006419434696892624,0.006419434696892624,0.006419434696892624,0.0,3.385025580315444e-05,0.574531110689146,0.09174181642980916,0.954375443675119,True,True,True
153,0.006451717281934473,0.006417755657729768,0.006417755657729768,0.006417755657729768,0.0,3.396162420470488e-05,0.5754772147869064,0.09188153953952619,0.9542145511223371,True,True,True
154,0.006450174535623364,0.006416102441531427,0.006416102441531427,0.006416102441531427,0.0,3.407209409193675e-05,0.5764141441491937,0.0920199725283594,0.9540554438430447,True,True,True
155,0.006448656194424192,0.006414474514619954,0.006414474514619954,0.006414474514619954,0.0,3.418167980423738e-05,0.5773420669779904,0.09215712528044426,0.9538979349041645,True,True,True
156,0.006447161751987588,0.0064128713567478,0.0064128713567478,0.0064128713567478,0.0,3.429039523978815e-05,0.5782611510236206,0.09229297706065602,0.9537417909694829,True,True,True
157,0.006445690715420332,0.006411292461315114,0.006411292461315114,0.006411292461315114,0.0,3.439825410521856e-05,0.5791715595624911,0.09242751563326523,0.9535868205882849,True,True,True
158,0.006444242604288836,0.006409737334419517,0.006409737334419517,0.006409737334419517,0.0,3.450526986931915e-05,0.5800734480984591,0.09256075574646067,0.9534329196920627,True,True,True
