task_id,arm,order,seed,active_steps,candidate_accepted_mean,guard_rejected_mean,d0_norm_mean,eta_norm_mean,correction_ratio_mean,b_norm_mean,raw_response_norm_mean,delta_norm_mean,raw_non_descent_mean,accepted_algebra_eta_over_d0_mean,actual_FP32_applied_correction_norm,pooled_candidate_ratio_mean,pooled_candidate_ratio_count,pooled_applied_ratio_mean,pooled_applied_ratio_count
O1_s71_DPR_FINITE_SIGN_U,DPR_FINITE_SIGN_U,O1,71,1680,0.8988095238095238,0.10119047619047619,0.061880326370183286,0.0006295487966857149,0.011010524634792917,0.0016379176354048349,186.11563477892972,5.335353151098551,0.06130952380952381,0.010362217596117452,NOT_RECORDED,0.8961772829865784,1680,0.893109131432839,1680
O2_s71_DPR_FINITE_SIGN_U,DPR_FINITE_SIGN_U,O2,71,2560,0.865234375,0.134765625,0.060461680557870476,0.0007793275742247828,0.014406488290240046,0.002050230650119059,127.92208183836956,3.6235745015174303,0.04609375,0.013105393755849395,NOT_RECORDED,0.9257065605102668,2560,0.9213836322119171,2560
O1_s72_DPR_FINITE_SIGN_U,DPR_FINITE_SIGN_U,O1,72,1680,0.844047619047619,0.15595238095238095,0.06173347189589117,0.0006248683335220386,0.011875794377301515,0.0016819201029328562,165.8497122347772,5.4040122021914465,0.05476190476190476,0.010467785279744605,NOT_RECORDED,0.9159858541339744,1680,0.907994172244005,1680
O2_s72_DPR_FINITE_SIGN_U,DPR_FINITE_SIGN_U,O2,72,2560,0.8796875,0.1203125,0.06441354779315724,0.0007576845463353616,0.012862351197540969,0.002019577464825316,142.87065780441904,3.7626658734534297,0.03828125,0.011831595804731561,NOT_RECORDED,0.910172403411351,2560,0.9056546582973816,2560
O1_s73_DPR_FINITE_SIGN_U,DPR_FINITE_SIGN_U,O1,73,1680,0.8654761904761905,0.13452380952380952,0.06027432851844656,0.0006329479298744371,0.011857378063680951,0.0017264538316238175,163.0337769463291,4.8002106598534295,0.05952380952380952,0.010712785181717834,NOT_RECORDED,0.9130712246364567,1680,0.908442025413447,1680
O2_s73_DPR_FINITE_SIGN_U,DPR_FINITE_SIGN_U,O2,73,2560,0.844140625,0.155859375,0.062864367928239,0.000805735850161279,0.014350956549379517,0.002068337922513699,131.97934563488315,3.9880410261707224,0.034765625,0.01276166397938929,NOT_RECORDED,0.9301046661116967,2560,0.9243785778146565,2560
