arm,Final,Incoming,Old,Forget,Final_seed_SD,Incoming_seed_SD,Old_seed_SD,Forget_seed_SD
F_CONV,0.5957328953450896,0.6990033101425551,0.4924624805476241,0.17602177974412062,0.023215401914892853,0.040123073470007604,0.022058576656838507,0.01096258645976831
DPR_FINITE_SIGN_U,0.5955493086956066,0.7011606642027046,0.4899379531885087,0.17854630710323602,0.012885554674729164,0.036555486957139706,0.023786923568312364,0.006892465677354059
