seed,stage_index,domain,partition,role,case_id,coordinate_uid_hash,null_coordinate_hash,first_null_coordinates,mismatch_fraction,null_normalized,source_minimum_positive_norm,source_full_map_exact_zero_count,source_full_map_nonfinite_count,source_registered_nonfinite_count,source_null_count,target_minimum_positive_norm,target_full_map_exact_zero_count,target_full_map_nonfinite_count,target_registered_nonfinite_count,target_null_count,registered_count,counts,mass,source_null_mass,target_null_mass
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_train_N-67-L,4fe74041c66694872df94b4f2c4c39aa7c453d63dec7ea216d9ba531741b4c23,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.8805375585124454,0,0,0,0,0.911912002363024,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_train_N-27-L,480faef55e4c51fc6bae039ddc45dee3d8d342c917ef18acce9662537ba56576,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.6390293519611745,0,0,0,0,0.7203491820319683,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_test_S-5-L,44817ae66e2180cca5db1e7a41fb3db152136163e1de85dd9a7027e775be4fba,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.39272736027088273,0,0,0,0,0.700918397857689,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_test_N-21-L,bcf5331f7f017cb95104a230f8eaa3f9f75d46ce452ccdee4e390bf8f4744d6f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.8713463275019404,0,0,0,0,0.9804427264491556,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_train_G-38-L,93e928d04f7080fc87fb1494dbd7410c954a92f86988c0ca7ef6d1a8d6ed69d2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.555643971417888,0,0,0,0,0.7008344622672493,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_train_S-23-L,0d4ad837b5ed4642daaeed381874af08665d717acc6af1c43583ace3eb104bf8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.6305834093532234,0,0,0,0,0.8042353961116423,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_test_N-28-R,6af6a4ee045d6c8ee230e9447c5fb07dae8dc9410faba6106d853301228d848d,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.727729342403678,0,0,0,0,0.8360972485003676,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_train_G-35-R,612ba9c143b27b93f73dcab43e93305bc97739cd917b4655860f4741435a5563,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.6674897180216962,0,0,0,0,0.8192441220171471,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_train_G-3-R,2c8dfbfe0b4bf7da51ef6f61c269961634f7ea7d11ea3f7ac2e9bf92db18c4c4,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.4477975307009933,0,0,0,0,0.496020958996781,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_train_N-68-R,4249fd10b789737f4d6f402f0f57f0c91048c1004ff7b5d8ee2a407b9f0ee963,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.6807915523314223,0,0,0,0,0.8116674466921058,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
