seed,variant,site,site_index,epoch,class_id,region,candidate_count,candidate_accuracy,admitted_count,admitted_accuracy,deferred_count,deferred_accuracy,accuracy_gap_admitted_minus_candidate,target_coverage,realized_coverage,checkpoint,checkpoint_sha256,gate_scope,hidden_gt_scope
0,R1,RIM_ONE_r3,1,199,2,boundary,2049,0.5412396290873597,1323,0.5789871504157218,726,0.4724517906336088,0.03774752132836212,0.8,0.6456808199121523,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_2a_r1_progressive_uniform_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,ab53213f9c9b5c7e7e48f1b8bc751f45ca55ad24937093d97f7f491b6cc30b6b,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
0,R1,RIM_ONE_r3,1,199,2,interior,10420,0.8341650671785029,8672,0.8814575645756457,1748,0.5995423340961098,0.04729249739714281,0.8,0.8322456813819578,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_2a_r1_progressive_uniform_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,ab53213f9c9b5c7e7e48f1b8bc751f45ca55ad24937093d97f7f491b6cc30b6b,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
0,R1,Drishti_GS,2,199,1,all,29847,0.6393942439776192,23895,0.6875915463486085,5952,0.4459005376344086,0.04819730237098929,0.8,0.800582973163132,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_2a_r1_progressive_uniform_full200e/checkpoint_final_site2_Drishti_GS.pt,657c74349ebbca8ee5fb9e0197f8ed8c8987782d9947cff308e003d5894ec853,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
0,R1,Drishti_GS,2,199,1,boundary,5369,0.5924753212888806,3896,0.6029260780287474,1473,0.5648336727766463,0.01045075673986684,0.8,0.7256472341218104,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_2a_r1_progressive_uniform_full200e/checkpoint_final_site2_Drishti_GS.pt,657c74349ebbca8ee5fb9e0197f8ed8c8987782d9947cff308e003d5894ec853,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
0,R1,Drishti_GS,2,199,1,interior,24478,0.6496854318163249,19999,0.704085204260213,4479,0.40678722929225275,0.05439977244388816,0.8,0.8170193643271509,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_2a_r1_progressive_uniform_full200e/checkpoint_final_site2_Drishti_GS.pt,657c74349ebbca8ee5fb9e0197f8ed8c8987782d9947cff308e003d5894ec853,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
0,R1,Drishti_GS,2,199,2,all,15853,0.9429130133097836,12696,0.9705419029615627,3157,0.831802343997466,0.02762888965177912,0.8,0.8008578817889358,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_2a_r1_progressive_uniform_full200e/checkpoint_final_site2_Drishti_GS.pt,657c74349ebbca8ee5fb9e0197f8ed8c8987782d9947cff308e003d5894ec853,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
0,R1,Drishti_GS,2,199,2,boundary,1076,0.587360594795539,585,0.6256410256410256,491,0.5417515274949084,0.0382804308454866,0.8,0.5436802973977695,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_2a_r1_progressive_uniform_full200e/checkpoint_final_site2_Drishti_GS.pt,657c74349ebbca8ee5fb9e0197f8ed8c8987782d9947cff308e003d5894ec853,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
0,R1,Drishti_GS,2,199,2,interior,14777,0.9688028693239494,12111,0.9872017174469491,2666,0.8852213053263316,0.018398848122999634,0.8,0.819584489409217,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_2a_r1_progressive_uniform_full200e/checkpoint_final_site2_Drishti_GS.pt,657c74349ebbca8ee5fb9e0197f8ed8c8987782d9947cff308e003d5894ec853,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
1,R1,REFUGE,0,199,1,all,127951,0.8328500754194965,102430,0.8802108757200039,25521,0.6427647819442812,0.04736080030050738,0.8,0.8005408320372642,/home/jiangsuiyang/SSL_CL/runs/fundus_seed1_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site0_REFUGE.pt,c92150508253ac1a468d61d1361bdac91b2722c86810fc2d8a51952571ec1a4f,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
1,R1,REFUGE,0,199,1,boundary,25167,0.6377796320578535,13698,0.6741860125565776,11469,0.5942976719853518,0.036406380498724134,0.8,0.544284181666468,/home/jiangsuiyang/SSL_CL/runs/fundus_seed1_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site0_REFUGE.pt,c92150508253ac1a468d61d1361bdac91b2722c86810fc2d8a51952571ec1a4f,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
1,R1,REFUGE,0,199,1,interior,102784,0.8806137141967622,88732,0.9120159581661633,14052,0.6823228010247652,0.03140224396940117,0.8,0.8632861145703612,/home/jiangsuiyang/SSL_CL/runs/fundus_seed1_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site0_REFUGE.pt,c92150508253ac1a468d61d1361bdac91b2722c86810fc2d8a51952571ec1a4f,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
1,R1,REFUGE,0,199,2,all,36263,0.8961475884510383,29077,0.9425318980637617,7186,0.7084608961870303,0.04638430961272344,0.8,0.8018365827427405,/home/jiangsuiyang/SSL_CL/runs/fundus_seed1_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site0_REFUGE.pt,c92150508253ac1a468d61d1361bdac91b2722c86810fc2d8a51952571ec1a4f,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
1,R1,REFUGE,0,199,2,boundary,5560,0.625179856115108,2925,0.6820512820512821,2635,0.5620493358633776,0.056871425936174114,0.8,0.5260791366906474,/home/jiangsuiyang/SSL_CL/runs/fundus_seed1_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site0_REFUGE.pt,c92150508253ac1a468d61d1361bdac91b2722c86810fc2d8a51952571ec1a4f,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
1,R1,REFUGE,0,199,2,interior,30703,0.9452170797641924,26152,0.9716656469868461,4551,0.7932322566468908,0.02644856722265365,0.8,0.8517734423346253,/home/jiangsuiyang/SSL_CL/runs/fundus_seed1_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site0_REFUGE.pt,c92150508253ac1a468d61d1361bdac91b2722c86810fc2d8a51952571ec1a4f,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
1,R1,RIM_ONE_r3,1,199,1,all,38007,0.7327071328965716,30415,0.763143185927996,7592,0.6107744994731296,0.03043605303142438,0.8,0.8002473228615782,/home/jiangsuiyang/SSL_CL/runs/fundus_seed1_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,3aa8614a20564d2cbbeb739cdaecb4720f744e01173aa72150f112b034503175,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
1,R1,RIM_ONE_r3,1,199,1,boundary,6910,0.6293777134587554,4494,0.6415220293724967,2416,0.6067880794701986,0.012144315913741321,0.8,0.6503617945007236,/home/jiangsuiyang/SSL_CL/runs/fundus_seed1_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,3aa8614a20564d2cbbeb739cdaecb4720f744e01173aa72150f112b034503175,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
1,R1,RIM_ONE_r3,1,199,1,interior,31097,0.7556677493005756,25921,0.784229003510667,5176,0.6126352395672334,0.02856125421009148,0.8,0.8335530758594076,/home/jiangsuiyang/SSL_CL/runs/fundus_seed1_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,3aa8614a20564d2cbbeb739cdaecb4720f744e01173aa72150f112b034503175,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
1,R1,RIM_ONE_r3,1,199,2,all,12582,0.7924018439039898,10090,0.8279484638255699,2492,0.6484751203852327,0.035546619921580036,0.8,0.8019392783341281,/home/jiangsuiyang/SSL_CL/runs/fundus_seed1_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,3aa8614a20564d2cbbeb739cdaecb4720f744e01173aa72150f112b034503175,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
1,R1,RIM_ONE_r3,1,199,2,boundary,1753,0.5561893896177981,1268,0.554416403785489,485,0.5608247422680412,-0.0017729858323091152,0.8,0.7233314318311466,/home/jiangsuiyang/SSL_CL/runs/fundus_seed1_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,3aa8614a20564d2cbbeb739cdaecb4720f744e01173aa72150f112b034503175,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
1,R1,RIM_ONE_r3,1,199,2,interior,10829,0.8306399482870072,8822,0.8672636590342326,2007,0.6696562032884903,0.03662371074722548,0.8,0.8146643272693693,/home/jiangsuiyang/SSL_CL/runs/fundus_seed1_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,3aa8614a20564d2cbbeb739cdaecb4720f744e01173aa72150f112b034503175,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
1,R1,Drishti_GS,2,199,1,all,29767,0.7707192528639097,23826,0.816167212289096,5941,0.5884531223699714,0.0454479594251862,0.8,0.8004165686834414,/home/jiangsuiyang/SSL_CL/runs/fundus_seed1_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site2_Drishti_GS.pt,ee356eb78b7f9d10ea167b9494380708dd15dd787ef633cf025cdc6d0754641f,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
1,R1,Drishti_GS,2,199,1,boundary,6744,0.625,4527,0.660702451954937,2217,0.5520974289580515,0.03570245195493704,0.8,0.6712633451957295,/home/jiangsuiyang/SSL_CL/runs/fundus_seed1_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site2_Drishti_GS.pt,ee356eb78b7f9d10ea167b9494380708dd15dd787ef633cf025cdc6d0754641f,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
1,R1,Drishti_GS,2,199,1,interior,23023,0.8134039873170308,19299,0.8526348515467123,3724,0.6100966702470462,0.03923086422968147,0.8,0.8382487078139252,/home/jiangsuiyang/SSL_CL/runs/fundus_seed1_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site2_Drishti_GS.pt,ee356eb78b7f9d10ea167b9494380708dd15dd787ef633cf025cdc6d0754641f,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
1,R1,Drishti_GS,2,199,2,all,19276,0.8311371653870098,15439,0.8739555670704061,3837,0.6588480583789419,0.042818401683396345,0.8,0.8009441792903091,/home/jiangsuiyang/SSL_CL/runs/fundus_seed1_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site2_Drishti_GS.pt,ee356eb78b7f9d10ea167b9494380708dd15dd787ef633cf025cdc6d0754641f,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
1,R1,Drishti_GS,2,199,2,boundary,2057,0.5503159941662615,1322,0.5748865355521936,735,0.5061224489795918,0.024570541385932065,0.8,0.6426835196888673,/home/jiangsuiyang/SSL_CL/runs/fundus_seed1_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site2_Drishti_GS.pt,ee356eb78b7f9d10ea167b9494380708dd15dd787ef633cf025cdc6d0754641f,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
1,R1,Drishti_GS,2,199,2,interior,17219,0.864684360299669,14117,0.9019621732662747,3102,0.6950354609929078,0.037277812966605706,0.8,0.8198501655148382,/home/jiangsuiyang/SSL_CL/runs/fundus_seed1_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site2_Drishti_GS.pt,ee356eb78b7f9d10ea167b9494380708dd15dd787ef633cf025cdc6d0754641f,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
2,R1,REFUGE,0,199,1,all,109374,0.879724614625048,87563,0.9216221463403492,21811,0.7115217092292879,0.041897531715301195,0.8,0.8005833196189223,/home/jiangsuiyang/SSL_CL/runs/fundus_seed2_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site0_REFUGE.pt,ba5e14b72e23699ed1c573ec2f347fae6065d3c9289a91fcf44947e38100ae8d,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
2,R1,REFUGE,0,199,1,boundary,19163,0.6489067473777592,11040,0.691213768115942,8123,0.5914071155976856,0.04230702073818282,0.8,0.5761102123884569,/home/jiangsuiyang/SSL_CL/runs/fundus_seed2_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site0_REFUGE.pt,ba5e14b72e23699ed1c573ec2f347fae6065d3c9289a91fcf44947e38100ae8d,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
2,R1,REFUGE,0,199,1,interior,90211,0.9287559166842181,76523,0.9548632437306431,13688,0.782802454704851,0.026107327046425044,0.8,0.8482668410725964,/home/jiangsuiyang/SSL_CL/runs/fundus_seed2_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site0_REFUGE.pt,ba5e14b72e23699ed1c573ec2f347fae6065d3c9289a91fcf44947e38100ae8d,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
2,R1,REFUGE,0,199,2,all,40397,0.8536524989479417,32384,0.9185091403162056,8013,0.5915387495320105,0.06485664136826386,0.8,0.8016436864123574,/home/jiangsuiyang/SSL_CL/runs/fundus_seed2_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site0_REFUGE.pt,ba5e14b72e23699ed1c573ec2f347fae6065d3c9289a91fcf44947e38100ae8d,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
2,R1,REFUGE,0,199,2,boundary,7111,0.5945717901842217,4062,0.6437715411127524,3049,0.5290259101344703,0.04919975092853068,0.8,0.5712276754324286,/home/jiangsuiyang/SSL_CL/runs/fundus_seed2_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site0_REFUGE.pt,ba5e14b72e23699ed1c573ec2f347fae6065d3c9289a91fcf44947e38100ae8d,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
2,R1,REFUGE,0,199,2,interior,33286,0.909000781109175,28322,0.9579125767954241,4964,0.6299355358581789,0.04891179568624904,0.8,0.8508682328907048,/home/jiangsuiyang/SSL_CL/runs/fundus_seed2_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site0_REFUGE.pt,ba5e14b72e23699ed1c573ec2f347fae6065d3c9289a91fcf44947e38100ae8d,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
2,R1,RIM_ONE_r3,1,199,1,all,37723,0.7624791241417703,30204,0.8032710899218647,7519,0.5986168373453917,0.040791965780094364,0.8,0.8006786310738807,/home/jiangsuiyang/SSL_CL/runs/fundus_seed2_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,14088683ce0ac59e49dd6e598ffefded0e251d318b2b6a0bf93471e477bb64b9,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
2,R1,RIM_ONE_r3,1,199,1,boundary,7107,0.6172787392711411,4618,0.646167171935903,2489,0.5636801928485335,0.02888843266476193,0.8,0.6497819051639229,/home/jiangsuiyang/SSL_CL/runs/fundus_seed2_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,14088683ce0ac59e49dd6e598ffefded0e251d318b2b6a0bf93471e477bb64b9,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
2,R1,RIM_ONE_r3,1,199,1,interior,30616,0.7961850013065064,25586,0.8316266708356133,5030,0.6159045725646123,0.03544166952910688,0.8,0.8357068199634178,/home/jiangsuiyang/SSL_CL/runs/fundus_seed2_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,14088683ce0ac59e49dd6e598ffefded0e251d318b2b6a0bf93471e477bb64b9,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
2,R1,RIM_ONE_r3,1,199,2,all,12964,0.7408207343412527,10398,0.7757261011733025,2566,0.5993764614185503,0.03490536683204981,0.8,0.8020672631903734,/home/jiangsuiyang/SSL_CL/runs/fundus_seed2_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,14088683ce0ac59e49dd6e598ffefded0e251d318b2b6a0bf93471e477bb64b9,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
2,R1,RIM_ONE_r3,1,199,2,boundary,2304,0.5503472222222222,1610,0.5565217391304348,694,0.5360230547550432,0.0061745169082125795,0.8,0.6987847222222222,/home/jiangsuiyang/SSL_CL/runs/fundus_seed2_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,14088683ce0ac59e49dd6e598ffefded0e251d318b2b6a0bf93471e477bb64b9,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
2,R1,RIM_ONE_r3,1,199,2,interior,10660,0.7819887429643527,8788,0.8158852981338188,1872,0.6228632478632479,0.0338965551694661,0.8,0.824390243902439,/home/jiangsuiyang/SSL_CL/runs/fundus_seed2_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,14088683ce0ac59e49dd6e598ffefded0e251d318b2b6a0bf93471e477bb64b9,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
2,R1,Drishti_GS,2,199,1,all,30277,0.6543911219737755,24237,0.69554812889384,6040,0.48923841059602646,0.04115700692006452,0.8,0.8005086369191136,/home/jiangsuiyang/SSL_CL/runs/fundus_seed2_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site2_Drishti_GS.pt,e90c8013f53d544f293051c6c613bd71e0fcfda68e4ec282a75d46a2d4d680a4,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
2,R1,Drishti_GS,2,199,1,boundary,6966,0.5848406546080964,5252,0.5965346534653465,1714,0.5490081680280047,0.011693998857250087,0.8,0.7539477461958082,/home/jiangsuiyang/SSL_CL/runs/fundus_seed2_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site2_Drishti_GS.pt,e90c8013f53d544f293051c6c613bd71e0fcfda68e4ec282a75d46a2d4d680a4,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
2,R1,Drishti_GS,2,199,1,interior,23311,0.6751748101754537,18985,0.722939162496708,4326,0.4655570966250578,0.04776435232125431,0.8,0.814422375702458,/home/jiangsuiyang/SSL_CL/runs/fundus_seed2_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site2_Drishti_GS.pt,e90c8013f53d544f293051c6c613bd71e0fcfda68e4ec282a75d46a2d4d680a4,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
2,R1,Drishti_GS,2,199,2,all,20086,0.8997809419496167,16079,0.9308414702406866,4007,0.7751434988769653,0.031060528291069978,0.8,0.8005078163895251,/home/jiangsuiyang/SSL_CL/runs/fundus_seed2_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site2_Drishti_GS.pt,e90c8013f53d544f293051c6c613bd71e0fcfda68e4ec282a75d46a2d4d680a4,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
2,R1,Drishti_GS,2,199,2,boundary,1452,0.5730027548209367,839,0.5899880810488677,613,0.5497553017944535,0.01698532622793103,0.8,0.5778236914600551,/home/jiangsuiyang/SSL_CL/runs/fundus_seed2_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site2_Drishti_GS.pt,e90c8013f53d544f293051c6c613bd71e0fcfda68e4ec282a75d46a2d4d680a4,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
2,R1,Drishti_GS,2,199,2,interior,18634,0.925244177310293,15240,0.9496062992125984,3394,0.8158515026517383,0.024362121902305467,0.8,0.817859826124289,/home/jiangsuiyang/SSL_CL/runs/fundus_seed2_lcrseg_v0_3_r1_progressive_uniform_full200e/checkpoint_final_site2_Drishti_GS.pt,e90c8013f53d544f293051c6c613bd71e0fcfda68e4ec282a75d46a2d4d680a4,site_final_checkpoint,independent_post_hoc_frozen_checkpoint_only
0,R1,ALL,,,1,all,189715,0.7779458661676726,151879,0.8273889082756668,37836,0.5794745744793318,0.04944304210799422,,0.8005640039005877,three_site_final_checkpoints,,seed_foreground_class,independent_post_hoc_frozen_checkpoint_only
0,R1,ALL,,,2,all,68068,0.8615355233002292,54555,0.9118320960498579,13513,0.6584770221268408,0.05029657274962873,,0.801477933830875,three_site_final_checkpoints,,seed_foreground_class,independent_post_hoc_frozen_checkpoint_only
1,R1,ALL,,,1,all,195725,0.8039545280367864,156671,0.8477446368504701,39054,0.6282839145798126,0.043790108813683726,,0.8004649380508366,three_site_final_checkpoints,,seed_foreground_class,independent_post_hoc_frozen_checkpoint_only
1,R1,ALL,,,2,all,68121,0.8585898621570441,54606,0.9019704794344944,13515,0.6833148353681096,0.04338061727745024,,0.8016030299026732,three_site_final_checkpoints,,seed_foreground_class,independent_post_hoc_frozen_checkpoint_only
2,R1,ALL,,,1,all,177374,0.8163259553260342,142004,0.8578631587842596,35370,0.6495617755159739,0.041537203458225314,,0.8005908419497785,three_site_final_checkpoints,,seed_foreground_class,independent_post_hoc_frozen_checkpoint_only
2,R1,ALL,,,2,all,73447,0.8463517910874508,58861,0.8966548308727341,14586,0.6433566433566433,0.05030303978528328,,0.8014078178822824,three_site_final_checkpoints,,seed_foreground_class,independent_post_hoc_frozen_checkpoint_only
