seed,transition,update_batch,variant,virtual_step_norm,raw_gradient_norm,objective,loss_sup,loss_assim_r0,loss_assim_pas,loss_relation_r0,loss_sfm_stable,kappa,previous_val_loss_before,previous_val_loss_after,previous_val_loss_delta,previous_val_dice_before,previous_val_dice_after,previous_val_dice_delta,current_val_loss_before,current_val_loss_after,current_val_loss_delta,current_val_dice_before,current_val_dice_after,current_val_dice_delta,checkpoint_or_model_mutated
0,REFUGE->RIM_ONE_r3,0,S0,0.001,1.7558553218841553,0.07563462853431702,0.016358565539121628,0.012466080486774445,0.001690465840511024,0.04680998623371124,0.11134447157382965,0.6749326586723328,0.6201920881867409,0.6201465222984552,-4.55658882856369e-05,0.7369811721146107,0.7369336262345314,-4.754588007926941e-05,0.4998316541314125,0.5008283890783787,0.0009967349469661713,0.7476552985608578,0.7473592199385166,-0.000296078622341156,False
0,REFUGE->RIM_ONE_r3,0,S1,0.001,1.4841368198394775,0.06485901772975922,0.016358565539121628,0.012466080486774445,0.001690465840511024,0.04680998623371124,0.11134447157382965,0.6749326586723328,0.6201920881867409,0.6197639182209969,-0.00042816996574401855,0.7369811721146107,0.7370602265000343,7.905438542366028e-05,0.4998316541314125,0.5004565995186567,0.0006249453872442245,0.7476552985608578,0.7475196272134781,-0.00013567134737968445,False
0,REFUGE->RIM_ONE_r3,0,S2,0.001,1.7697546482086182,0.1507846564054489,0.016358565539121628,0.012466080486774445,0.001690465840511024,0.04680998623371124,0.11134447157382965,0.6749326586723328,0.6201920881867409,0.6193064283579588,-0.0008856598287820816,0.7369811721146107,0.7372600547969341,0.0002788826823234558,0.4998316541314125,0.4999372176826,0.00010556355118751526,0.7476552985608578,0.7477528564631939,9.75579023361206e-05,False
0,REFUGE->RIM_ONE_r3,0,S3,0.001,1.6547577381134033,0.1400090456008911,0.016358565539121628,0.012466080486774445,0.001690465840511024,0.04680998623371124,0.11134447157382965,0.6749326586723328,0.6201920881867409,0.6189206074923277,-0.0012714806944131851,0.7369811721146107,0.737398985773325,0.00041781365871429443,0.4998316541314125,0.4994430895894766,-0.0003885645419359207,0.7476552985608578,0.7479549385607243,0.0002996399998664856,False
0,REFUGE->RIM_ONE_r3,0,S4,0.001,2.531745195388794,0.22062434256076813,0.016358565539121628,0.012466080486774445,0.001690465840511024,0.04680998623371124,0.11134447157382965,0.6749326586723328,0.6201920881867409,0.6188730727881193,-0.0013190153986215591,0.7369811721146107,0.7374554090201855,0.0004742369055747986,0.4998316541314125,0.49955136328935623,-0.0002802908420562744,0.7476552985608578,0.7479659654200077,0.00031066685914993286,False
0,REFUGE->RIM_ONE_r3,0,S5,0.001,1.3703027963638306,0.19775018095970154,0.016358565539121628,0.012466080486774445,0.001690465840511024,0.04680998623371124,0.11134447157382965,0.6749326586723328,0.6201920881867409,0.6193876042962074,-0.0008044838905334473,0.7369811721146107,0.7372174486517906,0.0002362765371799469,0.4998316541314125,0.49998398683965206,0.00015233270823955536,0.7476552985608578,0.7476833425462246,2.804398536682129e-05,False
0,REFUGE->RIM_ONE_r3,1,S0,0.001,1.4186841249465942,0.057554468512535095,0.017222169786691666,0.0030597811564803123,0.0007050063577480614,0.03727251663804054,0.11240018904209137,0.7561846971511841,0.6201920881867409,0.6188401598483324,-0.0013519283384084702,0.7369811721146107,0.7373574189841747,0.0003762468695640564,0.4998316541314125,0.4990871977061033,-0.0007444564253091812,0.7476552985608578,0.7479673102498055,0.0003120116889476776,False
0,REFUGE->RIM_ONE_r3,1,S1,0.001,1.3100755214691162,0.05519969016313553,0.017222169786691666,0.0030597811564803123,0.0007050063577480614,0.03727251663804054,0.11240018904209137,0.7561846971511841,0.6201920881867409,0.6187977027148008,-0.0013943854719400406,0.7369811721146107,0.737355176359415,0.0003740042448043823,0.4998316541314125,0.4990199189633131,-0.0008117351680994034,0.7476552985608578,0.7479701787233353,0.0003148801624774933,False
0,REFUGE->RIM_ONE_r3,1,S2,0.001,2.1864261627197266,0.1425497680902481,0.017222169786691666,0.0030597811564803123,0.0007050063577480614,0.03727251663804054,0.11240018904209137,0.7561846971511841,0.6201920881867409,0.618787806481123,-0.0014042817056179047,0.7369811721146107,0.7374414727091789,0.00046030059456825256,0.4998316541314125,0.49914692901074886,-0.0006847251206636429,0.7476552985608578,0.7480052970349789,0.00034999847412109375,False
0,REFUGE->RIM_ONE_r3,1,S3,0.001,2.0476624965667725,0.14019498229026794,0.017222169786691666,0.0030597811564803123,0.0007050063577480614,0.03727251663804054,0.11240018904209137,0.7561846971511841,0.6201920881867409,0.6187326740473509,-0.0014594141393899918,0.7369811721146107,0.7374544218182564,0.0004732497036457062,0.4998316541314125,0.4990921672433615,-0.000739486888051033,0.7476552985608578,0.7480176389217377,0.00036234036087989807,False
