seed,transition,update_batch,variant,virtual_step_norm,raw_gradient_norm,objective,loss_sup,loss_assim_r0,loss_relation_r0,loss_ifc_continuous,loss_pfc_continuous,kappa_i,kappa_p,previous_val_loss_before,previous_val_loss_after,previous_val_loss_delta,previous_val_dice_before,previous_val_dice_after,previous_val_dice_delta,current_val_loss_before,current_val_loss_after,current_val_loss_delta,current_val_dice_before,current_val_dice_after,current_val_dice_delta,checkpoint_or_model_mutated
0,REFUGE->RIM_ONE_r3,2,C3,0.001,1.6148340702056885,0.2569035589694977,0.016155516728758812,0.0035597248934209347,0.013545192778110504,0.5827450752258301,0.1961703896522522,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6217917948961258,0.0015997067093849182,0.7369811721146107,0.7365312688052654,-0.00044990330934524536,0.4998316541314125,0.5012848544865847,0.0014532003551721573,0.7476552985608578,0.7471586838364601,-0.0004966147243976593,False
0,REFUGE->RIM_ONE_r3,2,C4,0.001,1.2160061597824097,0.40869733691215515,0.016155516728758812,0.0035597248934209347,0.013545192778110504,0.5827450752258301,0.1961703896522522,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6198780722916126,-0.0003140158951282501,0.7369811721146107,0.7372338734567165,0.0002527013421058655,0.4998316541314125,0.4998981561511755,6.650201976299286e-05,0.7476552985608578,0.747711542993784,5.624443292617798e-05,False
0,REFUGE->RIM_ONE_r3,2,C5,0.001,0.9130041003227234,0.41976693272590637,0.016155516728758812,0.0035597248934209347,0.013545192778110504,0.5827450752258301,0.1961703896522522,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6199354473501444,-0.00025664083659648895,0.7369811721146107,0.7371623478829861,0.00018117576837539673,0.4998316541314125,0.4997917115688324,-3.994256258010864e-05,0.7476552985608578,0.7476937882602215,3.8489699363708496e-05,False
0,REFUGE->RIM_ONE_r3,3,C0,0.001,0.662675142288208,0.03940913826227188,0.013668696396052837,0.013489611446857452,0.012250829488039017,0.5697659254074097,0.2672346532344818,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6198342200368643,-0.00035786814987659454,0.7369811721146107,0.7372749634087086,0.0002937912940979004,0.4998316541314125,0.4996893722563982,-0.00014228187501430511,0.7476552985608578,0.7478546276688576,0.00019932910799980164,False
0,REFUGE->RIM_ONE_r3,3,C1,0.001,0.6745600700378418,0.07990074157714844,0.013668696396052837,0.013489611446857452,0.012250829488039017,0.5697659254074097,0.2672346532344818,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6196751613169909,-0.0005169268697500229,0.7369811721146107,0.7373270653188229,0.0003458932042121887,0.4998316541314125,0.49949479661881924,-0.00033685751259326935,0.7476552985608578,0.7479232624173164,0.00026796385645866394,False
0,REFUGE->RIM_ONE_r3,3,C2,0.001,1.6870176792144775,0.2876521944999695,0.013668696396052837,0.013489611446857452,0.012250829488039017,0.5697659254074097,0.2672346532344818,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6195862498134375,-0.0006058383733034134,0.7369811721146107,0.7372670471668243,0.0002858750522136688,0.4998316541314125,0.49893801659345627,-0.0008936375379562378,0.7476552985608578,0.7479963079094887,0.00034100934863090515,False
0,REFUGE->RIM_ONE_r3,3,C3,0.001,1.7174904346466064,0.32814380526542664,0.013668696396052837,0.013489611446857452,0.012250829488039017,0.5697659254074097,0.2672346532344818,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6195287238806486,-0.0006633643060922623,0.7369811721146107,0.7372865341603756,0.0003053620457649231,0.4998316541314125,0.4988680649548769,-0.0009635891765356064,0.7476552985608578,0.7480218484997749,0.00036654993891716003,False
0,REFUGE->RIM_ONE_r3,3,C4,0.001,1.9886813163757324,0.45245474576950073,0.013668696396052837,0.013489611446857452,0.012250829488039017,0.5697659254074097,0.2672346532344818,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6184939965605736,-0.0016980916261672974,0.7369811721146107,0.7376456968486309,0.0006645247340202332,0.4998316541314125,0.4980791714042425,-0.0017524827271699905,0.7476552985608578,0.74834318831563,0.0006878897547721863,False
0,REFUGE->RIM_ONE_r3,3,C5,0.001,1.8336244821548462,0.45715826749801636,0.013668696396052837,0.013489611446857452,0.012250829488039017,0.5697659254074097,0.2672346532344818,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6185828410089016,-0.0016092471778392792,0.7369811721146107,0.7375753708183765,0.0005941987037658691,0.4998316541314125,0.49805036559700966,-0.0017812885344028473,0.7476552985608578,0.7483237721025944,0.0006684735417366028,False
0,REFUGE->RIM_ONE_r3,4,C0,0.001,0.738135576248169,0.04255130887031555,0.017087161540985107,0.008368464186787605,0.01709568314254284,0.5679457187652588,0.2253085970878601,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6213704906404018,0.001178402453660965,0.7369811721146107,0.736404862254858,-0.000576309859752655,0.4998316541314125,0.5005130190402269,0.0006813649088144302,0.7476552985608578,0.7473171390593052,-0.0003381595015525818,False
