candidate,seed,stage_index,point_kind,class_id,requested_coverage,achieved_coverage,reason,predicted_retained_fraction,true_retained_fraction,true_class_recall,predicted_composition,true_composition,predicted_full_mass,true_full_mass
R3,0,1,matched_global,0,0.35607961018413814,0.35607961018413814,,0.40059731714648894,0.39573129336118856,0.3957311046240045,0.9999995238646194,0.9983282886789767,0.8888712565104139,0.8982972886827228
R3,0,1,matched_global,1,0.35607961018413814,0.35607961018413814,,2.102695655830776e-06,0.00691207627118644,0.0,4.761353805250168e-07,0.001366984677487323,0.08063083224826385,0.07042100694444445
R3,0,1,matched_global,2,0.35607961018413814,0.35607961018413814,,0.0,0.003468703084435823,0.0,0.0,0.0003047266435360108,0.030497911241319432,0.031281704372829844
R3,0,1,registered,0,0.05,0.050000169541890765,,0.05625130655973114,0.055648781239071125,0.055648781239071125,1.0,0.9997795960164523,0.8888712565104139,0.8982972886827228
R3,0,1,registered,1,0.05,0.050000169541890765,,0.0,0.00013482280431432973,0.0,0.0,0.0001898865089026255,0.08063083224826385,0.07042100694444445
R3,0,1,registered,2,0.05,0.050000169541890765,,0.0,4.877863712487876e-05,0.0,0.0,3.051747464506481e-05,0.030497911241319432,0.031281704372829844
R3,0,1,registered,0,0.1,0.10000016954116317,,0.11250242238081529,0.11125056691931678,0.11125056691931678,1.0,0.9993591319459162,0.8888712565104139,0.8982972886827228
R3,0,1,registered,1,0.1,0.10000016954116317,,0.0,0.0007848613251155624,0.0,0.0,0.0005527063111939988,0.08063083224826385,0.07042100694444445
R3,0,1,registered,2,0.1,0.10000016954116317,,0.0,0.0002818321256104105,0.0,0.0,8.816174288984027e-05,0.030497911241319432,0.031281704372829844
R3,0,1,registered,0,0.2,0.20000016953970798,,0.22500465402298342,0.22238845773976296,0.22238845773976296,1.0,0.9988538963708696,0.8888712565104139,0.8982972886827228
R3,0,1,registered,1,0.2,0.20000016953970798,,0.0,0.002691640986132511,0.0,0.0,0.0009477395394731844,0.08063083224826385,0.07042100694444445
R3,0,1,registered,2,0.2,0.20000016953970798,,0.0,0.0012682445652468476,0.0,0.0,0.0001983640896571781,0.030497911241319432,0.031281704372829844
R3,0,1,registered,0,0.3,0.3000001695382528,,0.33750688566515163,0.33346840624470964,0.33346840624470964,1.0,0.998511986337175,0.8888712565104139,0.8982972886827228
R3,0,1,registered,1,0.3,0.3000001695382528,,0.0,0.005176232665639444,0.0,0.0,0.0012150510349691719,0.08063083224826385,0.07042100694444445
R3,0,1,registered,2,0.3,0.3000001695382528,,0.0,0.0026177868590351594,0.0,0.0,0.0002729626278558651,0.030497911241319432,0.031281704372829844
R3,0,1,registered,0,0.4,0.4000001695367976,,0.4500077821367918,0.4444832404211634,0.44448191926087516,0.9999970330144955,0.9981948012479989,0.8888712565104139,0.8982972886827228
R3,0,1,registered,1,0.4,0.4000001695367976,,1.4718869590815433e-05,0.008363828967642525,0.0,2.9669855045803985e-06,0.0014724725204160432,0.08063083224826385,0.07042100694444445
R3,0,1,registered,2,0.4,0.4000001695367976,,0.0,0.0042545811270033145,0.0,0.0,0.00033272623158508757,0.030497911241319432,0.031281704372829844
R3,0,1,registered,0,0.5,0.5000001695353424,,0.5624943732099179,0.5553723756330482,0.5553557667608529,0.9999698215163093,0.9977786601499226,0.8888712565104139,0.8982972886827228
R3,0,1,registered,1,0.5,0.5000001695353424,,0.00018713991336893906,0.012959842064714944,2.4075500770416025e-06,3.017848369056416e-05,0.0018252896371495151,0.08063083224826385,0.07042100694444445
R3,0,1,registered,2,0.5,0.5000001695353424,,0.0,0.006330383129095377,0.0,0.0,0.0003960502129278532,0.030497911241319432,0.031281704372829844
R0,0,2,matched_global,0,0.37078911675796855,0.37078911675796855,,0.40647953443847246,0.4368081634733852,0.43679880642822394,0.9999787837530371,0.9904226934830272,0.9121769205729202,0.8407305230034753
R0,0,2,matched_global,1,0.37078911675796855,0.37078911675796855,,0.0,0.03381812900682586,0.0,0.0,0.008347495787843382,0.06436306423611111,0.09152370876736111
R0,0,2,matched_global,2,0.37078911675796855,0.37078911675796855,,0.00033532601783009373,0.006731054144743691,0.0,2.1216246962967405e-05,0.0012298107291292485,0.023460015190972225,0.06774576822916667
R0,0,2,registered,0,0.05,0.05000027126721395,,0.054814225332468325,0.059288496739069545,0.059288496739069545,1.0,0.9969075688608461,0.9121769205729202,0.8407305230034753
R0,0,2,registered,1,0.05,0.05000027126721395,,0.0,0.0014345288728574688,0.0,0.0,0.002625853809386885,0.06436306423611111,0.09152370876736111
R0,0,2,registered,2,0.05,0.05000027126721395,,0.0,0.000344360890212943,0.0,0.0,0.00046657732976709094,0.023460015190972225,0.06774576822916667
R0,0,2,registered,0,0.1,0.10000000000034028,,0.10962785589575319,0.1185773161348688,0.1185773161348688,1.0,0.9969156901041667,0.9121769205729202,0.8407305230034753
R0,0,2,registered,1,0.1,0.10000000000034028,,0.0,0.002836454816786359,0.0,0.0,0.0025960286458333337,0.06436306423611111,0.09152370876736111
R0,0,2,registered,2,0.1,0.10000000000034028,,0.0,0.0007207553516084856,0.0,0.0,0.00048828124999999995,0.023460015190972225,0.06774576822916667
R0,0,2,registered,0,0.2,0.20000027126547879,,0.21925600917609764,0.2367700254479349,0.2367700254479349,1.0,0.9952975866731952,0.9121769205729202,0.8407305230034753
R0,0,2,registered,1,0.2,0.20000027126547879,,0.0,0.00862792055555391,0.0,0.0,0.003948291085759712,0.06436306423611111,0.09152370876736111
R0,0,2,registered,2,0.2,0.20000027126547879,,0.0,0.0022263331971906558,0.0,0.0,0.0007541222410451391,0.023460015190972225,0.06774576822916667
R0,0,2,registered,0,0.3,0.30000027126709317,,0.32888267553348394,0.354286123598821,0.3542848329719023,0.9999963831051223,0.9928629621826512,0.9121769205729202,0.8407305230034753
R0,0,2,registered,1,0.3,0.30000027126709317,,0.0,0.019973739822699343,0.0,0.0,0.006093563645142834,0.06436306423611111,0.09152370876736111
R0,0,2,registered,2,0.3,0.30000027126709317,,4.625186452828879e-05,0.004620842643089959,0.0,3.6168948776630565e-06,0.001043474172205792,0.023460015190972225,0.06774576822916667
R0,0,2,registered,0,0.4,0.4000000000064623,,0.438495959584243,0.4705922590133336,0.47057548086338924,0.9999647352430555,0.9891031901041666,0.9121769205729202,0.8407305230034753
R0,0,2,registered,1,0.4,0.4000000000064623,,0.0,0.041959969531080964,0.0,0.0,0.009600830078124994,0.06436306423611111,0.09152370876736111
R0,0,2,registered,2,0.4,0.4000000000064623,,0.0006012742388677543,0.007652019316243423,0.0,3.526475694444443e-05,0.0012959798177083327,0.023460015190972225,0.06774576822916667
R0,0,2,registered,0,0.5,0.5000000000131926,,0.5480976456359246,0.5844339423263991,0.5843887703842411,0.9999240451388889,0.982702907986111,0.9121769205729202,0.8407305230034753
R0,0,2,registered,1,0.5,0.5000000000131926,,0.0,0.08609247968985721,0.0,0.0,0.01575900607638886,0.06436306423611111,0.09152370876736111
R0,0,2,registered,2,0.5,0.5000000000131926,,0.0016188152584901074,0.01135189678783365,0.0,7.595486111111096e-05,0.0015380859374999971,0.023460015190972225,0.06774576822916667
R1,0,2,matched_global,0,0.37078911675796855,0.37078911675796855,,0.3635856730809533,0.39213988847047315,0.39207180790050644,0.8944557557117422,0.8891414516448803,0.9121769205729202,0.8407305230034753
R1,0,2,matched_global,1,0.37078911675796855,0.37078911675796855,,0.4994815988671039,0.1514909912179565,0.13337561834418615,0.08670202220097346,0.03739326947486862,0.06436306423611111,0.09152370876736111
R1,0,2,matched_global,2,0.37078911675796855,0.37078911675796855,,0.2978041927315194,0.4020933938767829,0.10255147394469402,0.018842222087283637,0.07346527888025038,0.023460015190972225,0.06774576822916667
R1,0,2,registered,0,0.05,0.05000027126721395,,0.0490750000966498,0.052918930238065626,0.05290925053617463,0.895296792009592,0.8898063704081467,0.9121769205729202,0.8407305230034753
R1,0,2,registered,1,0.05,0.05000027126721395,,0.06642699394777213,0.020178249104160433,0.017641148452991022,0.08550843365650142,0.036935563500632054,0.06436306423611111,0.09152370876736111
R1,0,2,registered,2,0.05,0.05000027126721395,,0.04090977417527144,0.0540686639598299,0.01408676292754807,0.01919477433390661,0.07325806609122129,0.023460015190972225,0.06774576822916667
R1,0,2,registered,0,0.1,0.10000000000034028,,0.09812204604167689,0.10581527450505226,0.10579494713108117,0.8950466579861112,0.889621310763889,0.9121769205729202,0.8407305230034753
R1,0,2,registered,1,0.1,0.10000000000034028,,0.1339202926648347,0.04080108360280148,0.03577134083991072,0.08619520399305555,0.037342664930555554,0.06436306423611111,0.09152370876736111
R1,0,2,registered,2,0.1,0.10000000000034028,,0.07995791080327926,0.10780898381503815,0.027512833449455033,0.018758138020833332,0.07303602430555554,0.023460015190972225,0.06774576822916667
R1,0,2,registered,0,0.2,0.20000027126547879,,0.1961566610133845,0.2115537567084356,0.21150858476627762,0.8946466815230562,0.8892972964175129,0.9121769205729202,0.8407305230034753
R1,0,2,registered,1,0.2,0.20000027126547879,,0.26851914291012696,0.08163477013453153,0.07170273242183448,0.08641345701299796,0.037357533966018465,0.06436306423611111,0.09152370876736111
R1,0,2,registered,2,0.2,0.20000027126547879,,0.16146525906825618,0.21653092440878038,0.05557023760901424,0.018939861463946626,0.07334516961646932,0.023460015190972225,0.06774576822916667
R1,0,2,registered,0,0.3,0.30000027126709317,,0.29420436090712826,0.31730127330025054,0.31724125914852636,0.8945539509603299,0.8892154141208992,0.9121769205729202,0.8407305230034753
R1,0,2,registered,1,0.3,0.30000027126709317,,0.40345094998061265,0.12257515716093695,0.10775860791421281,0.08655771976479344,0.03739507614015834,0.06436306423611111,0.09152370876736111
R1,0,2,registered,2,0.3,0.30000027126709317,,0.24153879953285615,0.324992592236664,0.08314313400443665,0.0188883292748759,0.07338950973894166,0.023460015190972225,0.06774576822916667
R1,0,2,registered,0,0.4,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.9121769205729202,0.8407305230034753
R1,0,2,registered,1,0.4,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.06436306423611111,0.09152370876736111
R1,0,2,registered,2,0.4,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.023460015190972225,0.06774576822916667
R1,0,2,registered,0,0.5,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.9121769205729202,0.8407305230034753
R1,0,2,registered,1,0.5,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.06436306423611111,0.09152370876736111
R1,0,2,registered,2,0.5,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.023460015190972225,0.06774576822916667
R2,0,2,matched_global,0,0.37078911675796855,0.37078911675796855,,0.4064878612070409,0.4399218009149884,0.4399218009149884,0.9999992684052771,0.9974825825586355,0.9121769205729202,0.8407305230034753
R2,0,2,matched_global,1,0.37078911675796855,0.37078911675796855,,0.0,0.009520055247145021,0.0,0.0,0.0023498822498293553,0.06436306423611111,0.09152370876736111
R2,0,2,matched_global,2,0.37078911675796855,0.37078911675796855,,1.1562966132072197e-05,0.0009169609751019069,4.00419639782492e-06,7.31594722860945e-07,0.00016753519153515643,0.023460015190972225,0.06774576822916667
R2,0,2,registered,0,0.05,0.05000027126721395,,0.054814225332468325,0.05945337432794615,0.05945337432794615,1.0,0.9996799062505087,0.9121769205729202,0.8407305230034753
R2,0,2,registered,1,0.05,0.05000027126721395,,0.0,0.0001719063525325066,0.0,0.0,0.000314668431703387,0.06436306423611111,0.09152370876736111
R2,0,2,registered,2,0.05,0.05000027126721395,,0.0,4.00419639782492e-06,0.0,0.0,5.425317787989432e-06,0.023460015190972225,0.06774576822916667
R2,0,2,registered,0,0.1,0.10000000000034028,,0.10962785589575319,0.11887738689348962,0.11887738689348962,1.0,0.9994384765625,0.9121769205729202,0.8407305230034753
R2,0,2,registered,1,0.1,0.10000000000034028,,0.0,0.0006076000391235146,0.0,0.0,0.0005560980902777776,0.06436306423611111,0.09152370876736111
R2,0,2,registered,2,0.1,0.10000000000034028,,0.0,8.00839279564984e-06,0.0,0.0,5.425347222222222e-06,0.023460015190972225,0.06774576822916667
R2,0,2,registered,0,0.2,0.20000027126547879,,0.21925600917609764,0.23761893530377512,0.23761893530377512,1.0,0.9988661039685006,0.9121769205729202,0.8407305230034753
R2,0,2,registered,1,0.2,0.20000027126547879,,0.0,0.0024422557670135425,0.0,0.0,0.0011176200119086236,0.06436306423611111,0.09152370876736111
R2,0,2,registered,2,0.2,0.20000027126547879,,0.0,4.805035677389905e-05,0.0,0.0,1.6276019590902283e-05,0.023460015190972225,0.06774576822916667
R2,0,2,registered,0,0.3,0.30000027126709317,,0.32888386507185086,0.35618915299059056,0.35618915299059056,1.0,0.9981960736797655,0.9121769205729202,0.8407305230034753
R2,0,2,registered,1,0.3,0.30000027126709317,,0.0,0.00567883743883246,0.0,0.0,0.0017324926464006042,0.06436306423611111,0.09152370876736111
R2,0,2,registered,2,0.3,0.30000027126709317,,0.0,0.00031633151542816856,0.0,0.0,7.143367383384534e-05,0.023460015190972225,0.06774576822916667
R2,0,2,registered,0,0.4,0.4000000000064623,,0.43851053142923785,0.4744563960082186,0.4744563960082186,0.9999979654947917,0.9972249348958334,0.9121769205729202,0.8407305230034753
R2,0,2,registered,1,0.4,0.4000000000064623,,0.0,0.011203551940911638,0.0,0.0,0.0025634765624999987,0.06436306423611111,0.09152370876736111
R2,0,2,registered,2,0.4,0.4000000000064623,,3.468889839621659e-05,0.0012493092761213752,1.201258919347476e-05,2.034505208333332e-06,0.00021158854166666654,0.023460015190972225,0.06774576822916667
R2,0,2,registered,0,0.5,0.5000000000131926,,0.548129168402648,0.5926549131424206,0.5926549131424206,0.9999815538194444,0.9965261501736111,0.9121769205729202,0.8407305230034753
R2,0,2,registered,1,0.5,0.5000000000131926,,0.0,0.017187671350620787,0.0,0.0,0.003146158854166661,0.06436306423611111,0.09152370876736111
R2,0,2,registered,2,0.5,0.5000000000131926,,0.00039314084849045476,0.002418534624286252,0.0001361426775260473,1.8446180555555522e-05,0.0003276909722222216,0.023460015190972225,0.06774576822916667
R3,0,2,matched_global,0,0.37078911675796855,0.37078911675796855,,0.4064881585916326,0.43996858614079487,0.43996858614079487,1.0,0.9975886637934503,0.9121769205729202,0.8407305230034753
R3,0,2,matched_global,1,0.37078911675796855,0.37078911675796855,,0.0,0.00914363961315143,0.0,0.0,0.0022569697200260155,0.06436306423611111,0.09152370876736111
R3,0,2,matched_global,2,0.37078911675796855,0.37078911675796855,,0.0,0.0008448854399410583,0.0,0.0,0.0001543664865236594,0.023460015190972225,0.06774576822916667
R3,0,2,registered,0,0.05,0.05000027126721395,,0.054814225332468325,0.05945660089524315,0.05945660089524315,1.0,0.9997341594283885,0.9121769205729202,0.8407305230034753
R3,0,2,registered,1,0.05,0.05000027126721395,,0.0,0.00014523122886366937,0.0,0.0,0.00026584057161148215,0.06436306423611111,0.09152370876736111
R3,0,2,registered,2,0.05,0.05000027126721395,,0.0,0.0,0.0,0.0,0.0,0.023460015190972225,0.06774576822916667
R3,0,2,registered,0,0.1,0.10000000000034028,,0.10962785589575319,0.11887964549059751,0.11887964549059751,1.0,0.9994574652777778,0.9121769205729202,0.8407305230034753
R3,0,2,registered,1,0.1,0.10000000000034028,,0.0,0.0005898166233442899,0.0,0.0,0.000539822048611111,0.06436306423611111,0.09152370876736111
R3,0,2,registered,2,0.1,0.10000000000034028,,0.0,4.00419639782492e-06,0.0,0.0,2.712673611111111e-06,0.023460015190972225,0.06774576822916667
R3,0,2,registered,0,0.2,0.20000027126547879,,0.21925600917609764,0.2376315189162334,0.2376315189162334,1.0,0.998919001032171,0.9121769205729202,0.8407305230034753
R3,0,2,registered,1,0.2,0.20000027126547879,,0.0,0.002329627467078452,0.0,0.0,0.0010660792832040997,0.06436306423611111,0.09152370876736111
R3,0,2,registered,2,0.2,0.20000027126547879,,0.0,4.404616037607413e-05,0.0,0.0,1.491968462499376e-05,0.023460015190972225,0.06774576822916667
R3,0,2,registered,0,0.3,0.30000027126709317,,0.32888386507185086,0.3562201280366417,0.3562201280366417,1.0,0.9982828791568293,0.9121769205729202,0.8407305230034753
R3,0,2,registered,1,0.3,0.30000027126709317,,0.0,0.005409122299514216,0.0,0.0,0.0016502082879337695,0.06436306423611111,0.09152370876736111
R3,0,2,registered,2,0.3,0.30000027126709317,,0.0,0.00029631053343904406,0.0,0.0,6.691255523676653e-05,0.023460015190972225,0.06774576822916667
R3,0,2,registered,0,0.4,0.4000000000064623,,0.43851142358301304,0.47452576720510403,0.47452576720510403,1.0,0.9973707411024305,0.9121769205729202,0.8407305230034753
R3,0,2,registered,1,0.4,0.4000000000064623,,0.0,0.010649302149125798,0.0,0.0,0.0024366590711805544,0.06436306423611111,0.09152370876736111
R3,0,2,registered,2,0.4,0.4000000000064623,,0.0,0.0011371917769822772,0.0,0.0,0.00019259982638888875,0.023460015190972225,0.06774576822916667
R3,0,2,registered,0,0.5,0.5000000000131926,,0.548139279478767,0.5927794586400846,0.5927794586400846,1.0,0.9967355685763889,0.9121769205729202,0.8407305230034753
R3,0,2,registered,1,0.5,0.5000000000131926,,0.0,0.01626589763273097,0.0,0.0,0.0029774305555555504,0.06436306423611111,0.09152370876736111
R3,0,2,registered,2,0.5,0.5000000000131926,,0.0,0.002118219894449383,0.0,0.0,0.00028700086805555505,0.023460015190972225,0.06774576822916667
R0,1,0,matched_global,0,0.37878892683398846,0.37878892683398846,,0.4216650990168219,0.41925038996460173,0.4188097706507859,0.9893040335012097,0.9779975543687467,0.8887086317274038,0.8836119249131679
R0,1,0,matched_global,1,0.37878892683398846,0.37878892683398846,,0.042802316231364754,0.0821435412684079,0.030462742522507736,0.010321065192365315,0.018809876339860615,0.09133863661024307,0.08673807779947915
R0,1,0,matched_global,2,0.37878892683398846,0.37878892683398846,,0.007117244192172389,0.04078617222505586,0.0027835784879931013,0.0003749013064254261,0.003192569291393601,0.01995273166232639,0.029649997287326393
R0,1,0,registered,0,0.05,0.0500000678163697,,0.056153507692220044,0.05558027744664756,0.05557720746362149,0.9980807860232396,0.9822265866067349,0.8887086317274038,0.8836119249131679
R0,1,0,registered,1,0.05,0.0500000678163697,,0.0010491200533395502,0.009823261050582292,0.0006661428219592576,0.0019165013068287438,0.017040992511674694,0.09133863661024307,0.08673807779947915
R0,1,0,registered,2,0.05,0.0500000678163697,,6.797749944768282e-06,0.0012351128870306282,0.0,2.7126699318170473e-06,0.0007324208815906027,0.01995273166232639,0.029649997287326393
R0,1,0,registered,0,0.1,0.10000000000161557,,0.11214218703713912,0.11108748929727508,0.11107421162068734,0.9966172960069444,0.981582302517361,0.8887086317274038,0.8836119249131679
R0,1,0,registered,1,0.1,0.10000000000161557,,0.0036841710577996097,0.02001555896966783,0.0026207872525908817,0.0033650716145833316,0.017361111111111098,0.09133863661024307,0.08673807779947915
R0,1,0,registered,2,0.1,0.10000000000161557,,8.837074928198766e-05,0.003563529403692072,3.202144521931259e-05,1.763237847222221e-05,0.001056586371527777,0.01995273166232639,0.029649997287326393
R0,1,0,registered,0,0.2,0.20000000000834584,,0.2237531078919125,0.22202155619282327,0.22194288787778035,0.994256591796875,0.9809044731987847,0.8887086317274038,0.8836119249131679
R0,1,0,registered,1,0.2,0.20000000000834584,,0.012362242666739923,0.04007881126344308,0.008896759590462901,0.00564575195312498,0.017381795247395773,0.09133863661024307,0.08673807779947915
R0,1,0,registered,2,0.2,0.20000000000834584,,0.0009788759920466325,0.011559741724171844,0.0004071298035026886,9.765624999999965e-05,0.0017137315538194385,0.01995273166232639,0.029649997287326393
R0,1,0,registered,0,0.3,0.3000000678114527,,0.3347806432304248,0.33261178498944977,0.33238276425570545,0.99174126705791,0.9796655771516988,0.8887086317274038,0.8836119249131679
R0,1,0,registered,1,0.3,0.3000000678114527,,0.02638986132756379,0.06191297141137057,0.018915485084108355,0.008034711363681094,0.0179007030570243,0.09133863661024307,0.08673807779947915
R0,1,0,registered,2,0.3,0.3000000678114527,,0.003368285097632683,0.024624491373651382,0.001390645620953004,0.00022402157840947478,0.0024337197912779073,0.01995273166232639,0.029649997287326393
R0,1,0,registered,0,0.4,0.4000000677772557,,0.44493039131013484,0.4424553939141346,0.44193556903824627,0.988533530589883,0.9773969900517807,0.8887086317274038,0.8836119249131679
R0,1,0,registered,1,0.4,0.4000000677772557,,0.04835678694547174,0.08835774684227195,0.03431261019307978,0.011042105604026846,0.019159949551061338,0.09133863661024307,0.08673807779947915
R0,1,0,registered,2,0.4,0.4000000677772557,,0.008507384055877504,0.0464493935367,0.0032501766897602273,0.0004243638060906692,0.003443060397159133,0.01995273166232639,0.029649997287326393
R0,1,0,registered,0,0.5,0.5000000677430587,,0.553519230202786,0.5507372257238851,0.5496441582674549,0.9838345019755725,0.9732758282774763,0.8887086317274038,0.8836119249131679
R0,1,0,registered,1,0.5,0.5000000677430587,,0.08430752507901812,0.12573289392926534,0.0593813159448165,0.015401066704499724,0.02181165611278579,0.09133863661024307,0.08673807779947915
R0,1,0,registered,2,0.5,0.5000000677430587,,0.019156059344357018,0.08284176602844875,0.006424874258646362,0.0007644313199284929,0.004912515609739191,0.01995273166232639,0.029649997287326393
R1,1,0,matched_global,0,0.37878892683398846,0.37878892683398846,,0.37956320793203674,0.38451422277087055,0.3775142777235669,0.8905252378045211,0.8969674888594903,0.8887086317274038,0.8836119249131679
R1,1,0,matched_global,1,0.37878892683398846,0.37878892683398846,,0.4157188328557964,0.3434028795821753,0.2933327078471156,0.10024366794558134,0.07863510143282576,0.09133863661024307,0.08673807779947915
R1,1,0,matched_global,2,0.37878892683398846,0.37878892683398846,,0.1752459935761263,0.31168531153435325,0.08418895397374697,0.009231094249902089,0.024397409707688278,0.01995273166232639,0.029649997287326393
R1,1,0,registered,0,0.05,0.0500000678163697,,0.050054706223233034,0.050698927685630266,0.04977540004181459,0.8896797828778992,0.8959623264399874,0.8887086317274038,0.8836119249131679
R1,1,0,registered,1,0.05,0.0500000678163697,,0.055304887058105504,0.04575900797885858,0.039092888612632486,0.1010293226056282,0.07938086021476227,0.09133863661024307,0.08673807779947915
R1,1,0,registered,2,0.05,0.0500000678163697,,0.02328229356083137,0.04157984661727739,0.011239527271978716,0.00929089451647339,0.02465681334525105,0.01995273166232639,0.029649997287326393
R1,1,0,registered,0,0.1,0.10000000000161557,,0.10013940204854466,0.10144989158355247,0.09959777082392808,0.8899475097656244,0.8964233398437493,0.8887086317274038,0.8836119249131679
R1,1,0,registered,1,0.1,0.10000000000161557,,0.11028753908213502,0.09104577386327657,0.0778566151031466,0.10073513454861105,0.07897135416666663,0.09133863661024307,0.08673807779947915
R1,1,0,registered,2,0.1,0.10000000000161557,,0.046697143245585715,0.08298586253193566,0.02253623569613478,0.009317355685763884,0.02460530598958332,0.01995273166232639,0.029649997287326393
R1,1,0,registered,0,0.2,0.20000000000834584,,0.2003529005439555,0.2029641760610773,0.19926676525406153,0.8902767605251732,0.8967078314887149,0.8887086317274038,0.8836119249131679
R1,1,0,registered,1,0.2,0.20000000000834584,,0.21992763818796993,0.1818014784930474,0.15531604645798885,0.10043945312499965,0.07884555392795112,0.09133863661024307,0.08673807779947915
R1,1,0,registered,2,0.2,0.20000000000834584,,0.09305779786890539,0.16490129389511146,0.04476826766268609,0.009283786349826356,0.024446614583333248,0.01995273166232639,0.029649997287326393
R1,1,0,registered,0,0.3,0.3000000678114527,,0.3005862394885775,0.30452451028399197,0.29897766495249994,0.8904450840826948,0.8969380929592388,0.8887086317274038,0.8836119249131679
R1,1,0,registered,1,0.3,0.3000000678114527,,0.3293769206952852,0.27193013318947157,0.23239080378888283,0.10028277355442261,0.07862230572231618,0.09133863661024307,0.08673807779947915
R1,1,0,registered,2,0.3,0.3000000678114527,,0.13941165474228032,0.24728103621396727,0.0670025868753245,0.009272142362887415,0.0244396013184496,0.01995273166232639,0.029649997287326393
R1,1,0,registered,0,0.4,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.8887086317274038,0.8836119249131679
R1,1,0,registered,1,0.4,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.09133863661024307,0.08673807779947915
R1,1,0,registered,2,0.4,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.01995273166232639,0.029649997287326393
R1,1,0,registered,0,0.5,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.8887086317274038,0.8836119249131679
R1,1,0,registered,1,0.5,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.09133863661024307,0.08673807779947915
R1,1,0,registered,2,0.5,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.01995273166232639,0.029649997287326393
R2,1,0,matched_global,0,0.37878892683398846,0.37878892683398846,,0.4235396399202735,0.4226262200496371,0.4221800747663744,0.9937020519311716,0.9858724511992727,0.8887086317274038,0.8836119249131679
R2,1,0,matched_global,1,0.37878892683398846,0.37878892683398846,,0.02453960855125653,0.05671830837252397,0.01818835735591339,0.005917317611588712,0.012987805860563369,0.09133863661024307,0.08673807779947915
R2,1,0,matched_global,2,0.37878892683398846,0.37878892683398846,,0.007226008191288683,0.014560608590438853,0.004805504028983981,0.00038063045723995035,0.0011397429401644047,0.01995273166232639,0.029649997287326393
R2,1,0,registered,0,0.05,0.0500000678163697,,0.05621142654203563,0.05573838157248985,0.05573669308182551,0.9991102442623641,0.9850206366365065,0.8887086317274038,0.8836119249131679
R2,1,0,registered,1,0.05,0.0500000678163697,,0.00048706493629918255,0.008443282082556364,0.00030727010449529133,0.0008897557376359916,0.014647061296846146,0.09133863661024307,0.08673807779947915
R2,1,0,registered,2,0.05,0.0500000678163697,,0.0,0.0005603752913379704,0.0,0.0,0.0003323020666475883,0.01995273166232639,0.029649997287326393
R2,1,0,registered,0,0.1,0.10000000000161557,,0.11234150724230157,0.11157707484035662,0.11156893938533755,0.9983886718749999,0.9859083387586804,0.8887086317274038,0.8836119249131679
R2,1,0,registered,1,0.1,0.10000000000161557,,0.0017433360829732937,0.01575130667980188,0.0012978839019393985,0.0015923394097222213,0.013662380642361102,0.09133863661024307,0.08673807779947915
R2,1,0,registered,2,0.1,0.10000000000161557,,9.516849922675594e-05,0.0014478267731303477,6.404289043862517e-05,1.8988715277777765e-05,0.0004292805989583331,0.01995273166232639,0.029649997287326393
R2,1,0,registered,0,0.2,0.20000000000834584,,0.22440685069345412,0.22336904849253839,0.22330818607904665,0.9971615261501735,0.9868577745225694,0.8887086317274038,0.8836119249131679
R2,1,0,registered,1,0.2,0.20000000000834584,,0.006003669321517059,0.028893553973596667,0.004603578563023601,0.002741834852430546,0.012530856662326345,0.09133863661024307,0.08673807779947915
R2,1,0,registered,2,0.2,0.20000000000834584,,0.0009686793671294801,0.0041239046950300425,0.0006518651348217205,9.663899739583299e-05,0.0006113688151041645,0.01995273166232639,0.029649997287326393
R2,1,0,registered,0,0.3,0.3000000678114527,,0.3360680594560357,0.33500560425402304,0.33479768965358286,0.9955550592368666,0.9867162663853933,0.8887086317274038,0.8836119249131679
R2,1,0,registered,1,0.3,0.3000000678114527,,0.013840514447489424,0.042949011145382555,0.01043701940180062,0.004213911446146338,0.012417712760029537,0.09133863661024307,0.08673807779947915
R2,1,0,registered,2,0.3,0.3000000678114527,,0.0034736502217765923,0.00876243975965618,0.0023329910088356314,0.00023102931698736962,0.0008660208545778991,0.01995273166232639,0.029649997287326393
R2,1,0,registered,0,0.4,0.4000000677772557,,0.44698311470939595,0.4461384525505033,0.4455962167985248,0.9930942123253359,0.9855329750005134,0.8887086317274038,0.8836119249131679
R2,1,0,registered,1,0.4,0.4000000677772557,,0.028361880337945847,0.06107716545283249,0.02089984011008558,0.006476337606415291,0.013244287576584458,0.09133863661024307,0.08673807779947915
R2,1,0,registered,2,0.4,0.4000000677772557,,0.00860935030504903,0.01649561878012017,0.00571125347947311,0.00042945006824916706,0.0012227374229028792,0.01995273166232639,0.029649997287326393
