phase,batch_id,seed,stage_index,domain,pair_index,candidate,normalization,draw_index,teacher_kind,block,class_id,cosine,zero_gradient,supervised_zero,unsupervised_zero,supervised_norm,unsupervised_norm,norm_ratio,negative_cosine,undefined_reason,dot_background,dot_rim,dot_cup,dot_total,projection_fraction,component_vector_sha256,total_vector_sha256,component_sum_max_abs_error,component_sum_pass,nonadditive_norm_sum,total_norm
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,pixel_normalized,0,stochastic,dec1,1,0.951497875121702,False,False,False,1.1145585026249218,0.17924975943598612,0.080412898476765,False,,-0.010234019672689883,0.03213047625785889,-0.00020913844836364817,0.02168731813680537,0.9460710115566888,a682768f3cef5603309e0514e568fce090fabfbe98f4df308704c89a1cb606a8,74babea1a79331ebdda66f09fe8a230ee5f88a7aa69325d58aa7a2ddd7c287dd,8.153200337090993e-17,True,0.3464708202208644,0.1514052927868208
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,pixel_normalized,0,stochastic,dec1,2,0.07003940243575807,False,False,False,1.1145585026249218,0.09955764135964598,0.04466236681393374,False,,-0.001405329806649848,-0.00020913844836364817,0.009911723953095891,0.008297255698082396,0.36195314892842806,663d566d5ca69a66aed721b806854b5b72675b405418106e187b8231d62ac068,74babea1a79331ebdda66f09fe8a230ee5f88a7aa69325d58aa7a2ddd7c287dd,8.153200337090993e-17,True,0.3464708202208644,0.1514052927868208
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,pixel_normalized,0,stochastic,classifier.mu,0,-0.9824498906298478,False,False,False,1.322439672067372,0.0625420479409048,0.023646465416124703,True,,0.003911507760642434,-0.011007848697524622,0.001412471634477309,-0.0056838693024048766,-0.5523962923017348,bbe7b9ae6c2cf65c4df602d93676ebb9a4a70dcca6175faf7f94fb4da171162f,3d8cb04fb0f63655c2373001eb52eee43a5c0ea323b8dedbbd48d3fb5e880fb2,9.540979117872439e-17,True,0.28210705423400645,0.10143706249625845
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,pixel_normalized,0,stochastic,classifier.mu,1,0.9898722203022029,False,False,False,1.322439672067372,0.17812219232624446,0.06734605596328859,False,,-0.011007848697524622,0.03172751539910762,-0.003938149107638561,0.016781517593944438,1.6309397005608537,43d5a9f8274b4191853d86d0606ad384b3b42b61d63b45835672da47b84bf1f8,3d8cb04fb0f63655c2373001eb52eee43a5c0ea323b8dedbbd48d3fb5e880fb2,9.540979117872439e-17,True,0.28210705423400645,0.10143706249625845
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,pixel_normalized,0,stochastic,classifier.mu,2,-0.5922806060837953,False,False,False,1.322439672067372,0.04144281396685719,0.015669075437698257,True,,0.001412471634477309,-0.003938149107638561,0.001717506829491533,-0.0008081706436697182,-0.07854340825911878,20a08472ccb097e7c47c8d192a22c118d7704a8055d5e27f3bb7ad9f5352abeb,3d8cb04fb0f63655c2373001eb52eee43a5c0ea323b8dedbbd48d3fb5e880fb2,9.540979117872439e-17,True,0.28210705423400645,0.10143706249625845
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,class_balanced,0,stochastic,global,0,-0.5553632094173991,False,False,False,2.1290761436350456,0.05048471394977339,0.011856014192047421,True,,0.0025487063425904443,0.04652519549882185,-0.05428330537657587,-0.005209403535163928,-0.00032812583853243627,697bc9f353b608ff955d59d36e6630e7604bbf404a7753c3f9143a49687bba82,c6d674db3ec3848aaf8705169968280c05e89639e1ce62948346dd0e12abac50,2.3314683517128287e-15,True,6.919295243208353,3.9844995756482233
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,class_balanced,0,stochastic,global,1,0.3629486740941594,False,False,False,2.1290761436350456,3.896348574914443,0.9150326977648793,False,,0.04652519549882185,15.18153221723781,-4.063928952753752,11.164128459982967,0.703197398260389,77eefa13c05b0fe6f7b441e0f5dd50a667661eeb3c1d5993944f6880fabd4e8e,c6d674db3ec3848aaf8705169968280c05e89639e1ce62948346dd0e12abac50,2.3314683517128287e-15,True,6.919295243208353,3.9844995756482233
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,class_balanced,0,stochastic,global,2,-0.06468205789950385,False,False,False,2.1290761436350456,2.9724619543441366,0.6980637971146371,True,,-0.05428330537657587,-4.063928952753752,8.835530070023365,4.717317811893071,0.2971307275781436,b5de1c9e09b93f8fc7fe2bde023beba9f0739bfbb578f05a1e3ad4adfaf3acbe,c6d674db3ec3848aaf8705169968280c05e89639e1ce62948346dd0e12abac50,2.3314683517128287e-15,True,6.919295243208353,3.9844995756482233
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,class_balanced,0,stochastic,encoder,0,-0.16476149726629918,False,False,False,1.2264126718453081,0.03762338683326084,0.01533879569943257,True,,0.001415519236805185,0.08915817929599001,-0.05399014975586902,0.036583548776926274,0.003826698537541011,6aeec3c6806eb43f795af907733e5d594cf4e9e68cc9d7bec1a7eaadf99f255c,89014332823df4394c0403dab05d8e9e13d05b86a0fd6c6a4323b5f7f7bf2630,2.3314683517128287e-15,True,5.521109250537847,3.091938098971125
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,class_balanced,0,stochastic,encoder,1,0.1446764849935735,False,False,False,1.2264126718453081,3.6326234571461993,1.4809955655792486,False,,0.08915817929599001,13.195953181408804,-3.566657599933893,9.71845376077091,1.016566025900635,d9924521d25abacc102d7f6a8f4630a568c00cab395f45eddbd0d24696ee6e03,89014332823df4394c0403dab05d8e9e13d05b86a0fd6c6a4323b5f7f7bf2630,2.3314683517128287e-15,True,5.521109250537847,3.091938098971125
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,class_balanced,0,stochastic,encoder,2,0.05102761423337388,False,False,False,1.2264126718453081,1.8508624065583874,0.7545838562535023,False,,-0.05399014975586902,-3.566657599933893,3.4256916480111057,-0.1949561016786607,-0.020392724438175986,c89642814d8547d2d58b57870c0a7c227bf5195597fdf2cce2b11988ff39d69f,89014332823df4394c0403dab05d8e9e13d05b86a0fd6c6a4323b5f7f7bf2630,2.3314683517128287e-15,True,5.521109250537847,3.091938098971125
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,class_balanced,0,stochastic,bottleneck,0,0.15221571193716862,False,False,False,0.07641670678129468,0.0023398163909603177,0.015309586669685293,False,,5.474740743406567e-06,-3.920288150039683e-05,8.851561459162061e-06,-2.4876579297828217e-05,-0.0032075452204763178,b0ed2d57a042c0f2397fe2c722f8c3d4e4ca46aa25f3f379a42cf5beaa924722,adfcaaaea48b6f96f0ac0c8c36bd79c92ea5b8167aae8cb8ae74f7c1832619e8,3.0357660829594124e-17,True,0.11546050293897742,0.08806613504357931
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,class_balanced,0,stochastic,bottleneck,1,0.1794792936545337,False,False,False,0.07641670678129468,0.051151648276370615,0.33468890790313105,False,,-3.920288150039683e-05,0.002616491121389529,0.0006771096075753405,0.0032543978474644767,0.41961670598635786,a5d3a0d4e9f29bb6541424bf79d72cee6039c393e7807701e25de7d98bcf9a08,adfcaaaea48b6f96f0ac0c8c36bd79c92ea5b8167aae8cb8ae74f7c1832619e8,3.0357660829594124e-17,True,0.11546050293897742,0.08806613504357931
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,class_balanced,0,stochastic,bottleneck,2,0.43758892656655174,False,False,False,0.07641670678129468,0.061969038271646494,0.4054678674455473,False,,8.851561459162061e-06,0.0006771096075753405,0.003840161704312788,0.004526122873347288,0.5835908392341171,0cce72785524436a8c352d3c93d46b02a6866fd17aff713c803b9b2b341d0109,adfcaaaea48b6f96f0ac0c8c36bd79c92ea5b8167aae8cb8ae74f7c1832619e8,3.0357660829594124e-17,True,0.11546050293897742,0.08806613504357931
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,class_balanced,0,stochastic,dec3,0,-0.34088416535795446,False,False,False,0.06351384508572573,0.001745844734097711,0.013743812327385583,True,,3.047973835576708e-06,-2.2290798514582695e-05,1.5312249318230146e-05,-3.930575360775886e-06,-0.0004958832232224298,2adef82fedfa94fc199195207fa95a6ade856ae35c065cd0d3c0a4eb8d64b860,66b072ee5ca13229f86a0c1c32a02dbba8435d46d23509bb1d7b8fcd7835d68d,1.1492543028346347e-17,True,0.1067842511035147,0.08903040643346569
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,class_balanced,0,stochastic,dec3,1,0.44957102500886026,False,False,False,0.06351384508572573,0.04179987393041982,0.32906111946144817,False,,-2.2290798514582695e-05,0.0017472294605989903,0.0010954904743140637,0.002820429136398471,0.3558266570804654,9bc91bb610fc2f632791e4f6bbf71b4fe2765f43b10887ea4c882e8ce394a233,66b072ee5ca13229f86a0c1c32a02dbba8435d46d23509bb1d7b8fcd7835d68d,1.1492543028346347e-17,True,0.1067842511035147,0.08903040643346569
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,class_balanced,0,stochastic,dec3,2,0.37533337221369445,False,False,False,0.06351384508572573,0.06323853243899716,0.49783265643611263,False,,1.5312249318230146e-05,0.0010954904743140637,0.003999111985038096,0.00510991470867039,0.6446692261427565,8d97764907b9810baf7ac22f6950b62ca434fedf02f34fb0d07282d69168d077,66b072ee5ca13229f86a0c1c32a02dbba8435d46d23509bb1d7b8fcd7835d68d,1.1492543028346347e-17,True,0.1067842511035147,0.08903040643346569
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,class_balanced,0,stochastic,dec2,0,-0.19183309536274987,False,False,False,0.16708177671157703,0.004556052557369638,0.013634199513075776,True,,2.0757614905514417e-05,-5.095499815177705e-05,-0.00037253112369327356,-0.000402728506939536,-0.006892622547564244,222d346d8b129d0f516550fd1f5c037ab10ab20de9d145b9dd0ab8fb90a3688d,086eb620d405d37dc4c0047f0821cb530a99b5054364f853a587d7ca1c8f7029,4.5102810375396984e-17,True,0.35849383394021894,0.24172075262862808
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,class_balanced,0,stochastic,dec2,1,0.7666017814043151,False,False,False,0.16708177671157703,0.11555555661503883,0.3458053861089688,False,,-5.095499815177705e-05,0.013353086664611444,-0.005462017434863684,0.007840114231595984,0.1341820784896436,e0f93b373766de76171fdeb2908d62446f24033ca1e89807d1a9f163af28a9b0,086eb620d405d37dc4c0047f0821cb530a99b5054364f853a587d7ca1c8f7029,4.5102810375396984e-17,True,0.35849383394021894,0.24172075262862808
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,class_balanced,0,stochastic,dec2,2,0.013645554708192838,False,False,False,0.16708177671157703,0.23838222476781046,0.7133699122056709,False,,-0.00037253112369327356,-0.005462017434863684,0.0568260850852509,0.05099153652669394,0.8727105440579204,08d691d3ee66048ecf47ea6bf3da695fbddf7284469de150d0d4421771ff8ac0,086eb620d405d37dc4c0047f0821cb530a99b5054364f853a587d7ca1c8f7029,4.5102810375396984e-17,True,0.35849383394021894,0.24172075262862808
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,class_balanced,0,stochastic,dec1,0,-0.832322526469959,False,False,False,1.1145585026249218,0.02439889918406105,0.010945544413594554,True,,0.0005953062813939749,-0.020485768262802333,-0.01086425472739072,-0.030754716708799094,-0.00565967684689209,ab722c1d6950cbb1555ac3f47f9c4380bead3e1a5e267f2d119d92a5320f4146,976d5fb000c548b21fb497d835cf228e519282c330663e241b8b3d8d288d878b,1.1102230246251565e-15,True,3.153877209278523,2.3310954038265614
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,class_balanced,0,stochastic,dec1,1,0.9514978751217018,False,False,False,1.1145585026249218,0.9950577774698731,0.4463910037590625,False,,-0.020485768262802333,0.9901399805032834,-0.024890234576203502,0.9447639776642776,0.17386142297432916,2bffa279cd4e871c129d2b43b618bca6d9a14b7ceb50e1c64455758e6c3401e8,976d5fb000c548b21fb497d835cf228e519282c330663e241b8b3d8d288d878b,1.1102230246251565e-15,True,3.153877209278523,2.3310954038265614
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,class_balanced,0,stochastic,dec1,2,0.0700394024357582,False,False,False,1.1145585026249218,2.134420532624589,0.957518392977025,False,,-0.01086425472739072,-0.024890234576203502,4.555751010089434,4.51999652078584,0.8317982538725629,4ee1d74c05b001168d4b55ce897427af95b1a50cde7f908902c3f1be8eb6dd2b,976d5fb000c548b21fb497d835cf228e519282c330663e241b8b3d8d288d878b,1.1102230246251565e-15,True,3.153877209278523,2.3310954038265614
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,class_balanced,0,stochastic,classifier.mu,0,-0.9824498906298477,False,False,False,1.322439672067372,0.022552172731397695,0.008526730257623719,True,,0.0005086004949067977,-0.02203476685619942,0.010919466419599582,-0.010606699941693032,-0.0131264719482301,3491e0e966589dc8b033b53fab3be7beac7dd5acb4a398b7e067736fb23c9290,8811a30e0c19a0207a7351c70a559945b6995f626dfd3da0f351a97c293c1e96,7.355227538141662e-16,True,1.8998448204343488,0.898909839231868
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,class_balanced,0,stochastic,classifier.mu,1,0.9898722203022028,False,False,False,1.322439672067372,0.9887983859610754,0.37385387282555027,False,,-0.02203476685619942,0.9777222480792278,-0.4686917008906563,0.4869957803323717,0.6026885350373109,55d325e5bf12d07183797aff36989a5db5a73161d1f5fd0402cbbd5f732e6a89,8811a30e0c19a0207a7351c70a559945b6995f626dfd3da0f351a97c293c1e96,7.355227538141662e-16,True,1.8998448204343488,0.898909839231868
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R2,class_balanced,0,stochastic,classifier.mu,2,-0.5922806060837952,False,False,False,1.322439672067372,0.8884942617418756,0.33592997870099106,True,,0.010919466419599582,-0.4686917008906563,0.7894220531482407,0.33164981867718424,0.41043793691091945,abeaa979e90c9a451a90694b9d59f51534d50867cae86f13d848f7a9af62fe43,8811a30e0c19a0207a7351c70a559945b6995f626dfd3da0f351a97c293c1e96,7.355227538141662e-16,True,1.8998448204343488,0.898909839231868
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,pixel_normalized,0,stochastic,global,0,-0.5553632094173987,False,False,False,2.1290761436350456,0.14000502025836997,0.03287928914071963,True,,0.019601405697546585,0.023242465691426045,-0.007021737704368037,0.03582213368460452,0.07227748918578072,8a205a887acf68886fc2c79ad1b619cc49291f3cb1f281525931d422a9b2dfb2,f3c97f8168639a1165d744f4e837e6862208c49430753acdd9075982fc731a68,3.0531133177191805e-16,True,0.980540593258355,0.7040024920120617
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,pixel_normalized,0,stochastic,global,1,0.3629486740941599,False,False,False,2.1290761436350456,0.701888433562147,0.16483403744400343,False,,0.023242465691426045,0.4926473731683244,-0.034146877677544776,0.48174296118220594,0.9720016114544652,bfe4520cc3a0e7e965703e2b571f76dc62bccf734cf8abafe669be237f022bef,f3c97f8168639a1165d744f4e837e6862208c49430753acdd9075982fc731a68,3.0531133177191805e-16,True,0.980540593258355,0.7040024920120617
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,pixel_normalized,0,stochastic,global,2,-0.06468205789950397,False,False,False,2.1290761436350456,0.13864713943783805,0.032560399460660194,True,,-0.007021737704368037,-0.034146877677544776,0.019223029274295304,-0.02194558610761757,-0.04427910064024597,c5293601923c8d1df87318e5e4a45b165a310519ef146d5b46d30cbf16284d95,f3c97f8168639a1165d744f4e837e6862208c49430753acdd9075982fc731a68,3.0531133177191805e-16,True,0.980540593258355,0.7040024920120617
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,pixel_normalized,0,stochastic,encoder,0,-0.16476149726629905,False,False,False,1.2264126718453081,0.10433778115529588,0.042537794802097566,True,,0.010886372576410414,0.04454050974271625,-0.0069838169871072695,0.04844306533201932,0.10491640035002367,1cf34ed2864b708b9fc2163823e7c83056d461f4658c978f1e6bb47a70313ba1,3eb48e12a64151add91dd42f6161574d3c2a87040d32099a08130b1a7a42753d,3.0531133177191805e-16,True,0.8450501503713842,0.6795072851565835
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,pixel_normalized,0,stochastic,encoder,1,0.14467648499357388,False,False,False,1.2264126718453081,0.6543809772238989,0.2667866176885191,False,,0.04454050974271625,0.4282144633525049,-0.02996859005128591,0.44278638304393575,0.9589722102550529,7820e78ca71be71d76469bc52070323680c6724581d3b80defc1b2abd20bd71f,3eb48e12a64151add91dd42f6161574d3c2a87040d32099a08130b1a7a42753d,3.0531133177191805e-16,True,0.8450501503713842,0.6795072851565835
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,pixel_normalized,0,stochastic,encoder,2,0.05102761423337387,False,False,False,1.2264126718453081,0.08633139199218945,0.035196713950407854,False,,-0.0069838169871072695,-0.02996859005128591,0.007453109243309072,-0.029499297795084103,-0.06388861060507549,3c3a95aed86d5bea84da5cb05d2aab0644ddf80acf2394aaece7915767ff9aae,3eb48e12a64151add91dd42f6161574d3c2a87040d32099a08130b1a7a42753d,3.0531133177191805e-16,True,0.8450501503713842,0.6795072851565835
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,pixel_normalized,0,stochastic,bottleneck,0,0.15221571193716824,False,False,False,0.07641670678129468,0.006488816427546297,0.04245679185127245,False,,4.2104738630394683e-05,-1.9584477152838245e-05,1.1449808078037394e-06,2.366524228536019e-05,0.21540172313439002,d5f9c97f9076a88ff8f6aab92bcdf185e8f050a8cd04aa53b72b4ab03ff77b23,658f9fd1c19cb4df749c0752948f25a60b55dace5c34000db123a6f875b08fcd,1.8431436932253575e-18,True,0.018593752973660414,0.010481679859834087
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,pixel_normalized,0,stochastic,bottleneck,1,0.17947929365453358,False,False,False,0.07641670678129468,0.009214460562890494,0.060290877158985436,False,,-1.9584477152838245e-05,8.490628346506418e-05,5.689365934534479e-06,7.101117224676054e-05,0.6463457537980744,1bc49de9f8c2b20ef4de59c87681d8e07aea1f5a3dbba6c270e4aa858e7ae004,658f9fd1c19cb4df749c0752948f25a60b55dace5c34000db123a6f875b08fcd,1.8431436932253575e-18,True,0.018593752973660414,0.010481679859834087
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,pixel_normalized,0,stochastic,bottleneck,2,0.43758892656655207,False,False,False,0.07641670678129468,0.0028904759832236253,0.018912591925062894,False,,1.1449808078037394e-06,5.689365934534479e-06,8.354851409592585e-06,1.5189198151930826e-05,0.1382525230675362,5930f6319a4f14821971057322940de0980f612b4937c8dddcc4f5228c19427f,658f9fd1c19cb4df749c0752948f25a60b55dace5c34000db123a6f875b08fcd,1.8431436932253575e-18,True,0.018593752973660414,0.010481679859834087
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,pixel_normalized,0,stochastic,dec3,0,-0.34088416535795457,False,False,False,0.06351384508572573,0.004841604680745458,0.03811456127566092,True,,2.344113588461633e-05,-1.1135753738483397e-05,1.9806936521388793e-06,1.4286075798271829e-05,0.16062669228492366,3a9611f747a43df39f322e2730631fdcbdc531ca19f2678567be17a9588038ec,4899ffdec6a3d416dfbbc42fb868adb9a52db65fc19aebc2b913f826023b30ec,1.0842021724855044e-18,True,0.015321126238462017,0.009430780067543356
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,pixel_normalized,0,stochastic,dec3,1,0.44957102500886,False,False,False,0.06351384508572573,0.0075298314491181895,0.0592770870583811,False,,-1.1135753738483397e-05,5.669836165212934e-05,9.204781790776704e-06,5.476738970442258e-05,0.6157817428327629,4a38703082b34ee5a908370891ce2878c0e04e090d6053fc74d59603a7541879,4899ffdec6a3d416dfbbc42fb868adb9a52db65fc19aebc2b913f826023b30ec,1.0842021724855044e-18,True,0.015321126238462017,0.009430780067543356
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,pixel_normalized,0,stochastic,dec3,2,0.3753333722136943,False,False,False,0.06351384508572573,0.00294969010859837,0.02322084346032839,False,,1.9806936521388793e-06,9.204781790776704e-06,8.700671736763063e-06,1.988614717967865e-05,0.22359156488231355,c10e50fd78c14aae4cc2e3d7600fcae224772bd89bcd46912d035c2cd723ad7b,4899ffdec6a3d416dfbbc42fb868adb9a52db65fc19aebc2b913f826023b30ec,1.0842021724855044e-18,True,0.015321126238462017,0.009430780067543356
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,pixel_normalized,0,stochastic,dec2,0,-0.19183309536274992,False,False,False,0.16708177671157703,0.012634918189837488,0.03781058125701035,True,,0.0001596411576638862,-2.5455450184606776e-05,-4.8188219548185736e-05,8.599748793109372e-05,0.18009469092173053,4dc66133bc582ec524072d91f6ae3128792ffce5e7294966d9771258094dd03b,0acb1014e7c641701a4572b93d1f198ba88392772cffc69adca44f589452ef73,2.3852447794681098e-18,True,0.044570172469021355,0.02185206217332713
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,pixel_normalized,0,stochastic,dec2,1,0.7666017814043153,False,False,False,0.16708177671157703,0.020816183937986767,0.06229340011723858,False,,-2.5455450184606776e-05,0.0004333135137400982,-4.5894217981967e-05,0.0003619638455735246,0.758019431284286,a53692315bfa9bc45b213ed4b1779e83c3dab52e776ef12f71583df3ccbd5691,0acb1014e7c641701a4572b93d1f198ba88392772cffc69adca44f589452ef73,2.3852447794681098e-18,True,0.044570172469021355,0.02185206217332713
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,pixel_normalized,0,stochastic,dec2,2,0.013645554708192804,False,False,False,0.16708177671157703,0.011119070341197102,0.033274335957030395,False,,-4.8188219548185736e-05,-4.5894217981967e-05,0.00012363372525248903,2.9551287722336257e-05,0.06188587779398398,ee7a9492307a994f9a77c22b0936bcef4d6dcba07ee39d3f01c29d282b7a4795,0acb1014e7c641701a4572b93d1f198ba88392772cffc69adca44f589452ef73,2.3852447794681098e-18,True,0.044570172469021355,0.02185206217332713
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,pixel_normalized,0,stochastic,dec1,0,-0.8323225264699589,False,False,False,1.1145585026249218,0.06766341942523228,0.030354359715473275,True,,0.004578338328314901,-0.010234019672689883,-0.001405329806649848,-0.007061011151024828,-0.30802416048511666,6e13232676a395cbec94031d01a52f81ecd0c3031bfeecc4e7bc3dd71a63f0c4,74babea1a79331ebdda66f09fe8a230ee5f88a7aa69325d58aa7a2ddd7c287dd,8.153200337090993e-17,True,0.3464708202208644,0.1514052927868208
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,pixel_normalized,0,stochastic,dec1,1,0.951497875121702,False,False,False,1.1145585026249218,0.17924975943598612,0.080412898476765,False,,-0.010234019672689883,0.03213047625785889,-0.00020913844836364817,0.02168731813680537,0.9460710115566888,a682768f3cef5603309e0514e568fce090fabfbe98f4df308704c89a1cb606a8,74babea1a79331ebdda66f09fe8a230ee5f88a7aa69325d58aa7a2ddd7c287dd,8.153200337090993e-17,True,0.3464708202208644,0.1514052927868208
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,pixel_normalized,0,stochastic,dec1,2,0.07003940243575807,False,False,False,1.1145585026249218,0.09955764135964598,0.04466236681393374,False,,-0.001405329806649848,-0.00020913844836364817,0.009911723953095891,0.008297255698082396,0.36195314892842806,663d566d5ca69a66aed721b806854b5b72675b405418106e187b8231d62ac068,74babea1a79331ebdda66f09fe8a230ee5f88a7aa69325d58aa7a2ddd7c287dd,8.153200337090993e-17,True,0.3464708202208644,0.1514052927868208
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,pixel_normalized,0,stochastic,classifier.mu,0,-0.9824498906298478,False,False,False,1.322439672067372,0.0625420479409048,0.023646465416124703,True,,0.003911507760642434,-0.011007848697524622,0.001412471634477309,-0.0056838693024048766,-0.5523962923017348,bbe7b9ae6c2cf65c4df602d93676ebb9a4a70dcca6175faf7f94fb4da171162f,3d8cb04fb0f63655c2373001eb52eee43a5c0ea323b8dedbbd48d3fb5e880fb2,9.540979117872439e-17,True,0.28210705423400645,0.10143706249625845
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,pixel_normalized,0,stochastic,classifier.mu,1,0.9898722203022029,False,False,False,1.322439672067372,0.17812219232624446,0.06734605596328859,False,,-0.011007848697524622,0.03172751539910762,-0.003938149107638561,0.016781517593944438,1.6309397005608537,43d5a9f8274b4191853d86d0606ad384b3b42b61d63b45835672da47b84bf1f8,3d8cb04fb0f63655c2373001eb52eee43a5c0ea323b8dedbbd48d3fb5e880fb2,9.540979117872439e-17,True,0.28210705423400645,0.10143706249625845
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,pixel_normalized,0,stochastic,classifier.mu,2,-0.5922806060837953,False,False,False,1.322439672067372,0.04144281396685719,0.015669075437698257,True,,0.001412471634477309,-0.003938149107638561,0.001717506829491533,-0.0008081706436697182,-0.07854340825911878,20a08472ccb097e7c47c8d192a22c118d7704a8055d5e27f3bb7ad9f5352abeb,3d8cb04fb0f63655c2373001eb52eee43a5c0ea323b8dedbbd48d3fb5e880fb2,9.540979117872439e-17,True,0.28210705423400645,0.10143706249625845
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,class_balanced,0,stochastic,global,0,-0.5553632094173991,False,False,False,2.1290761436350456,0.05048471394977339,0.011856014192047421,True,,0.0025487063425904443,0.04652519549882185,-0.05428330537657587,-0.005209403535163928,-0.00032812583853243627,697bc9f353b608ff955d59d36e6630e7604bbf404a7753c3f9143a49687bba82,c6d674db3ec3848aaf8705169968280c05e89639e1ce62948346dd0e12abac50,2.3314683517128287e-15,True,6.919295243208353,3.9844995756482233
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,class_balanced,0,stochastic,global,1,0.3629486740941594,False,False,False,2.1290761436350456,3.896348574914443,0.9150326977648793,False,,0.04652519549882185,15.18153221723781,-4.063928952753752,11.164128459982967,0.703197398260389,77eefa13c05b0fe6f7b441e0f5dd50a667661eeb3c1d5993944f6880fabd4e8e,c6d674db3ec3848aaf8705169968280c05e89639e1ce62948346dd0e12abac50,2.3314683517128287e-15,True,6.919295243208353,3.9844995756482233
draw0,B0/seed1/stage0/REFUGE/pair00,1,0,REFUGE,0,R3,class_balanced,0,stochastic,global,2,-0.06468205789950385,False,False,False,2.1290761436350456,2.9724619543441366,0.6980637971146371,True,,-0.05428330537657587,-4.063928952753752,8.835530070023365,4.717317811893071,0.2971307275781436,b5de1c9e09b93f8fc7fe2bde023beba9f0739bfbb578f05a1e3ad4adfaf3acbe,c6d674db3ec3848aaf8705169968280c05e89639e1ce62948346dd0e12abac50,2.3314683517128287e-15,True,6.919295243208353,3.9844995756482233
