batch_id,seed,stage_index,candidate,normalization,block,teacher_draws,target_probability_variance,weight_variance,predicted_class_change_rate,cosine_variance,norm_ratio_variance,undefined_cosines,undefined_ratios,all_cosines,all_norm_ratios
B0/seed0/stage0/REFUGE/pair07,0,0,R2,pixel_normalized,bottleneck,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.001629981302042371,0.004269812897233988,0,0,"[-0.764593394684417, -0.6399592528034642, -0.7457246025192039, -0.7520650076541125, -0.7572947943744357, -0.755374732107117, -0.7328394821547961, -0.7808814882371835]","[0.32234797104624036, 0.19699928239255549, 0.32003683890644186, 0.4026262259560439, 0.38699949704340353, 0.3810510471386534, 0.306391925366021, 0.25817663114546363]"
B0/seed0/stage0/REFUGE/pair07,0,0,R2,pixel_normalized,dec3,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.0002217076174453714,0.00032021641743714996,0,0,"[-0.17969013229571576, -0.18905942800431744, -0.18902659416326964, -0.16397295234727924, -0.18306709189558099, -0.21498482243164801, -0.20424177996815793, -0.1775330689157501]","[0.24196051717019307, 0.23276772488778968, 0.23055145381832745, 0.2851676894261291, 0.27085061157831253, 0.26580680261070116, 0.2544350346141839, 0.24938200761784693]"
B0/seed0/stage0/REFUGE/pair07,0,0,R2,pixel_normalized,dec2,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.02617774451093423,8.96384835170349e-05,0,0,"[0.3391617408402995, 0.5256027762128614, 0.11868682484285917, 0.17681082334644874, 0.12488141784611351, 0.0470901137958348, 0.31012522224260014, 0.4591948019585381]","[0.11934554257771667, 0.10790811348140993, 0.11478588710650399, 0.13756998707205698, 0.13031003514167544, 0.1259050611404719, 0.11199823214055962, 0.12771815725825586]"
B0/seed0/stage0/REFUGE/pair07,0,0,R2,pixel_normalized,dec1,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.05705652884140603,0.00041473658263593697,0,0,"[0.4346080124091081, 0.8199744887271626, 0.23258627274269195, 0.24555672169051765, 0.1904904215063416, 0.10110212002141193, 0.41273293351496354, 0.706588634443829]","[0.101242431332861, 0.0591715272783641, 0.0985988909303315, 0.12568201981263805, 0.11749816140664175, 0.11372779128770849, 0.08057835383976059, 0.08789849462907008]"
B0/seed0/stage0/REFUGE/pair07,0,0,R2,pixel_normalized,classifier.mu,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.03082732719837169,0.003500056401741174,0,0,"[-0.5109592615873252, -0.023326797540602368, -0.5554888886406829, -0.5546567234219942, -0.5665126244477074, -0.5834013688767914, -0.522314698078072, -0.3900467138442034]","[0.15924561442048968, 0.030626377981328824, 0.1699809578389722, 0.2160840727718786, 0.20544808926266828, 0.20226402119776227, 0.12493586891257541, 0.10025953466811822]"
B0/seed0/stage0/REFUGE/pair07,0,0,R2,class_balanced,global,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.03315266446218096,0.0002461252297970436,0,0,"[0.08803130954014345, -0.34597866898615043, -0.07875114481356565, 0.212841719488958, 0.09422825118307757, -0.08426724604383952, -0.2874121164582245, -0.16785276119845097]","[0.5817587770530158, 0.5745949044832491, 0.5494774363109487, 0.5454008431188972, 0.5524616490002776, 0.5362036032717215, 0.5365431450500143, 0.5457465089432267]"
B0/seed0/stage0/REFUGE/pair07,0,0,R2,class_balanced,encoder,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.006687953686485729,0.0032175308330571963,0,0,"[0.09005503820679342, -0.11130254685917536, 0.01999743411101871, 0.12763759393689203, 0.09588819081978885, 0.03863630250755389, -0.08930262905552372, -0.021578102293085738]","[1.4189159820580668, 1.3687240261304314, 1.3158334311067499, 1.2304340030011025, 1.2856914492523848, 1.2608544130088966, 1.3028645680352289, 1.3462536261893487]"
B0/seed0/stage0/REFUGE/pair07,0,0,R2,class_balanced,bottleneck,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.0003987077738006749,0.003942010931771309,0,0,"[-0.7360538048101017, -0.7813754215210377, -0.746069055448243, -0.7493265810752661, -0.7632677003774909, -0.7620604036192221, -0.7122212905104218, -0.7668257842578585]","[1.8851261413721123, 1.682177420466731, 1.726113300240237, 1.7084511449452326, 1.7385037887543644, 1.7052585158701636, 1.8113495123978451, 1.7273457678861879]"
B0/seed0/stage0/REFUGE/pair07,0,0,R2,class_balanced,dec3,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.0008352930208711904,0.007090829509776303,0,0,"[-0.4570991366199291, -0.5126421665407995, -0.48536045674997275, -0.41361166621872464, -0.4459528631530861, -0.4881111163093671, -0.4888514320227417, -0.47509595368597174]","[1.6534105791766942, 1.5975791987493775, 1.591052595086456, 1.4668917191535924, 1.4152230857437265, 1.464000282382141, 1.6304091898220103, 1.6068428128875343]"
B0/seed0/stage0/REFUGE/pair07,0,0,R2,class_balanced,dec2,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.0406320216987643,0.005692457335612506,0,0,"[0.5204058786903243, 0.025506157097043142, 0.3006846945943215, 0.6701474547900709, 0.5523066173067427, 0.32133341957555545, 0.1477382594434107, 0.29293525762139866]","[0.6487482810216088, 0.41928653144085676, 0.5434685059727923, 0.6254006449159345, 0.5622075515172716, 0.4730734711494258, 0.4616215975165358, 0.4991622589261008]"
