candidate,seed,stage_index,class_id,requested_coverage,precision,achieved_coverage,reason,point_kind
R2,0,2,foreground_macro,0.3,0.7383589936926782,0.3000332012860478,,registered
R2,0,2,foreground_macro,0.4,0.7217699879563837,0.400031487348802,,registered
R2,0,2,foreground_macro,0.5,0.7082725697906096,0.5000114546509775,,registered
R3,0,2,overall,0.05,0.9997341594283903,0.05000027126721395,,registered
R3,0,2,overall,0.1,0.9994574652777709,0.10000000000034028,,registered
R3,0,2,overall,0.2,0.9989190010321986,0.20000027126547879,,registered
R3,0,2,overall,0.3,0.9982828791567123,0.30000027126709317,,registered
R3,0,2,overall,0.4,0.9973707411022961,0.4000000000064623,,registered
R3,0,2,overall,0.5,0.9967355685762553,0.5000000000131926,,registered
R3,0,2,overall,1.0,0.8677796766466005,1.0000000000468439,,maximum_support
R3,0,2,0,0.05,0.9997603937057601,0.05000001483667245,,registered
R3,0,2,0,0.1,0.9995200712831985,0.10000008831919437,,registered
R3,0,2,0,0.2,0.9990457224278017,0.200000103226368,,registered
R3,0,2,0,0.3,0.9985521435457694,0.30000024632354155,,registered
R3,0,2,0,0.4,0.997727402407327,0.40000012733072876,,registered
R3,0,2,0,0.5,0.9971080102881296,0.5000000427248315,,registered
R3,0,2,0,1.0,0.9105641259333892,1.0000000000150109,,maximum_support
R3,0,2,1,0.05,0.6553646758720835,0.0500064218566876,,registered
R3,0,2,1,0.1,0.599199922549536,0.10000233102975178,,registered
R3,0,2,1,0.2,0.5494204993627886,0.20007206515726197,,registered
R3,0,2,1,0.3,0.5117877347561838,0.3000016341406106,,registered
R3,0,2,1,0.4,0.4871600189179137,0.4000025268012817,,registered
R3,0,2,1,0.5,0.4661650916053691,0.5000017774814632,,registered
R3,0,2,1,1.0,0.3576146557101396,1.0000000000010119,,maximum_support
R3,0,2,2,0.05,0.9876542208360387,0.05000119377931797,,registered
R3,0,2,2,0.1,0.9858824466189094,0.10024904298749089,,registered
R3,0,2,2,0.2,0.9845046714151727,0.20001743985343,,registered
R3,0,2,2,0.3,0.9776033867540367,0.3000327044554938,,registered
R3,0,2,2,0.4,0.965791202625406,0.40000689832973,,registered
R3,0,2,2,0.5,0.9623295009457223,0.5001134713853572,,registered
R3,0,2,2,1.0,0.6746803516665586,1.0000000000016804,,maximum_support
R3,0,2,foreground_macro,0.05,0.821509448354061,0.05000380781800279,,registered
R3,0,2,foreground_macro,0.1,0.7925411845842227,0.10012568700862134,,registered
R3,0,2,foreground_macro,0.2,0.7669625853889807,0.20004475250534598,,registered
R3,0,2,foreground_macro,0.3,0.7446955607551102,0.3000171692980522,,registered
R3,0,2,foreground_macro,0.4,0.7264756107716599,0.40000471256550585,,registered
R3,0,2,foreground_macro,0.5,0.7142472962755457,0.5000576244334103,,registered
R0,1,0,overall,0.05,0.9833279305994793,0.0500000678163697,,registered
R0,1,0,overall,0.1,0.9837476942265994,0.10000000000161557,,registered
R0,1,0,overall,0.2,0.9844757080074155,0.20000000000834584,,registered
R0,1,0,overall,0.3,0.9845974427229442,0.3000000678114527,,registered
R0,1,0,overall,0.4,0.9839301242562034,0.4000000677772557,,registered
R0,1,0,overall,0.5,0.9820263696288238,0.5000000677430587,,registered
R0,1,0,overall,0.9999999997552335,0.9052998860769135,0.9999999997552335,,maximum_support
R0,1,0,0,0.05,0.9837531128541428,0.05000002018901678,,registered
R0,1,0,0,0.1,0.9844086163745054,0.10000001955766276,,registered
R0,1,0,0,0.2,0.9857824559961228,0.2000000524180441,,registered
R0,1,0,0,0.3,0.9867310637918715,0.30000000576538993,,registered
R0,1,0,0,0.4,0.9872944170134675,0.4000000107315865,,registered
R0,1,0,0,0.5,0.9873619756660658,0.5000000428806081,,registered
R0,1,0,0,0.9999999999640703,0.9531474780052349,0.9999999999640703,,maximum_support
R0,1,0,1,0.05,0.7005914892587506,0.050000895859712256,,registered
R0,1,0,1,0.1,0.6978157994315817,0.10000085469737564,,registered
R0,1,0,1,0.2,0.6986496333613869,0.20000005236057203,,registered
R0,1,0,1,0.3,0.6981320459120657,0.3000004086519389,,registered
R0,1,0,1,0.4,0.6938279195340403,0.4000000633943039,,registered
R0,1,0,1,0.5,0.6869070369943953,0.5000007935569158,,registered
R0,1,0,1,1.0,0.6205697626046213,1.0000000000024258,,maximum_support
R0,1,0,2,0.05,0.6540258640852866,0.050004347182156884,,registered
R0,1,0,2,0.1,0.6186018279593927,0.10000164933931611,,registered
R0,1,0,2,0.2,0.5605843858459111,0.20000658984720807,,registered
R0,1,0,2,0.3,0.5154352621688899,0.30000134415485075,,registered
R0,1,0,2,0.4,0.47815164986326353,0.40000119973973897,,registered
R0,1,0,2,0.5,0.44662168189804063,0.5000030559384884,,registered
R0,1,0,2,1.0,0.3482389800745874,1.0000000000004738,,maximum_support
R0,1,0,foreground_macro,0.05,0.6773086766720187,0.05000262152093457,,registered
R0,1,0,foreground_macro,0.1,0.6582088136954871,0.10000125201834588,,registered
R0,1,0,foreground_macro,0.2,0.629617009603649,0.20000332110389005,,registered
R0,1,0,foreground_macro,0.3,0.6067836540404778,0.3000008764033948,,registered
R0,1,0,foreground_macro,0.4,0.5859897846986519,0.4000006315670214,,registered
R0,1,0,foreground_macro,0.5,0.566764359446218,0.5000019247477021,,registered
R1,1,0,overall,0.05,0.9541233261142849,0.0500000678163697,,registered
R1,1,0,overall,0.1,0.9542711045983555,0.10000000000161557,,registered
R1,1,0,overall,0.2,0.9543684217653261,0.20000000000834584,,registered
R1,1,0,overall,0.3,0.9544130781729833,0.3000000678114527,,registered
R1,1,0,overall,0.4,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,0,overall,0.5,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,0,overall,0.37878892683398846,0.9543981079596457,0.37878892683398846,,maximum_support
R1,1,0,0,0.05,0.9885430747862824,0.05000007250542255,,registered
R1,1,0,0,0.1,0.9887255751572616,0.10000000664417137,,registered
R1,1,0,0,0.2,0.9887068423911376,0.2000000303334212,,registered
R1,1,0,0,0.3,0.9887730498352572,0.30000006183385575,,registered
R1,1,0,0,0.4,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,0,0,0.5,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,0,0,0.379860920734228,0.9887316125960428,0.379860920734228,,maximum_support
R1,1,0,1,0.05,0.7026657214213089,0.05000034112158629,,registered
R1,1,0,1,0.1,0.7023474356403954,0.10000041792904713,,registered
R1,1,0,1,0.2,0.7021694179377272,0.2000007001087563,,registered
R1,1,0,1,0.3,0.7018750522896633,0.30000049670206774,,registered
R1,1,0,1,0.4,0.7017608139261248,0.4000004551642478,,registered
R1,1,0,1,0.5,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,0,1,0.4144484453445625,0.7017847959359476,0.4144484453445625,,maximum_support
R1,1,0,2,0.05,0.7587493550470921,0.05000015906528102,,registered
R1,1,0,2,0.1,0.7541483433190964,0.10000048737515531,,registered
R1,1,0,2,0.2,0.7536358857766422,0.20000440368300737,,registered
R1,1,0,2,0.3,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,0,2,0.4,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,0,2,0.5,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,0,2,0.2871201702757627,0.7541092706116089,0.2871201702757627,,maximum_support
R1,1,0,foreground_macro,0.05,0.7307075382342005,0.05000025009343366,,registered
R1,1,0,foreground_macro,0.1,0.728247889479746,0.10000045265210122,,registered
R1,1,0,foreground_macro,0.2,0.7279026518571847,0.20000255189588184,,registered
R1,1,0,foreground_macro,0.3,,,FOREGROUND_CLASS_UNSUPPORTED,registered
R1,1,0,foreground_macro,0.4,,,FOREGROUND_CLASS_UNSUPPORTED,registered
R1,1,0,foreground_macro,0.5,,,FOREGROUND_CLASS_UNSUPPORTED,registered
R2,1,0,overall,0.05,0.985523836909229,0.0500000678163697,,registered
R2,1,0,overall,0.1,0.9869812011712091,0.10000000000161557,,registered
R2,1,0,overall,0.2,0.9886820475257522,0.20000000000834584,,registered
R2,1,0,overall,0.3,0.9893520803184637,0.3000000678114527,,registered
R2,1,0,overall,0.4,0.9892905359437415,0.4000000677772557,,registered
R2,1,0,overall,0.5,0.9879992692081613,0.5000000677430587,,registered
R2,1,0,overall,0.999999864121553,0.9053000088660857,0.999999864121553,,maximum_support
R2,1,0,0,0.05,0.9856081987613597,0.05000000336148032,,registered
R2,1,0,0,0.1,0.9869583991326965,0.10000003029345951,,registered
R2,1,0,0,0.2,0.9889134966699399,0.20000001442242973,,registered
R2,1,0,0,0.3,0.9900664317816997,0.3000000046650306,,registered
R2,1,0,0,0.4,0.9908196476851092,0.400000068360603,,registered
R2,1,0,0,0.5,0.9911929833279811,0.5000000027628874,,registered
R2,1,0,0,0.9999998499173699,0.9531476210205535,0.9999998499173699,,maximum_support
R2,1,0,1,0.05,0.7258818526511949,0.05000062724856141,,registered
R2,1,0,1,0.1,0.6933223278316973,0.10000011506660929,,registered
R2,1,0,1,0.2,0.6635033230810521,0.20000014578775854,,registered
R2,1,0,1,0.3,0.6457305746626644,0.30000049369023457,,registered
R2,1,0,1,0.4,0.6292809067852747,0.4000009555218874,,registered
R2,1,0,1,0.5,0.6107530814166404,0.500000068003212,,registered
R2,1,0,1,1.0,0.6205697626047124,1.000000000001634,,maximum_support
R2,1,0,2,0.05,0.9550170866732256,0.05000774805266387,,registered
R2,1,0,2,0.1,0.9149628202121061,0.10000079995453981,,registered
R2,1,0,2,0.2,0.8419921052277581,0.20000409976005495,,registered
R2,1,0,2,0.3,0.7794746433119285,0.3000143986230576,,registered
R2,1,0,2,0.4,0.7276100984948844,0.4000055209964118,,registered
R2,1,0,2,0.5,0.6715671902435773,0.5000018514599396,,registered
R2,1,0,2,1.0,0.3482389800741643,1.000000000001673,,maximum_support
R2,1,0,foreground_macro,0.05,0.8404494696622102,0.05000418765061264,,registered
R2,1,0,foreground_macro,0.1,0.8041425740219017,0.10000045751057454,,registered
R2,1,0,foreground_macro,0.2,0.7527477141544051,0.20000212277390675,,registered
R2,1,0,foreground_macro,0.3,0.7126026089872964,0.3000074461566461,,registered
R2,1,0,foreground_macro,0.4,0.6784455026400795,0.40000323825914963,,registered
R2,1,0,foreground_macro,0.5,0.6411601358301089,0.5000009597315758,,registered
R3,1,0,overall,0.05,0.985523836909229,0.0500000678163697,,registered
R3,1,0,overall,0.1,0.9869812011712091,0.10000000000161557,,registered
R3,1,0,overall,0.2,0.9886820475257522,0.20000000000834584,,registered
R3,1,0,overall,0.3,0.9893520803184637,0.3000000678114527,,registered
R3,1,0,overall,0.4,0.9892905359437415,0.4000000677772557,,registered
R3,1,0,overall,0.5,0.9879992692081613,0.5000000677430587,,registered
R3,1,0,overall,0.999999864121553,0.9053000088660857,0.999999864121553,,maximum_support
R3,1,0,0,0.05,0.9856081987613597,0.05000000336148032,,registered
R3,1,0,0,0.1,0.9869583991326965,0.10000003029345951,,registered
R3,1,0,0,0.2,0.9889134966699399,0.20000001442242973,,registered
R3,1,0,0,0.3,0.9900664317816997,0.3000000046650306,,registered
R3,1,0,0,0.4,0.9908196476851092,0.400000068360603,,registered
R3,1,0,0,0.5,0.9911929833279811,0.5000000027628874,,registered
R3,1,0,0,0.9999998499173699,0.9531476210205535,0.9999998499173699,,maximum_support
R3,1,0,1,0.05,0.7258818526511949,0.05000062724856141,,registered
R3,1,0,1,0.1,0.6933223278316973,0.10000011506660929,,registered
R3,1,0,1,0.2,0.6635033230810521,0.20000014578775854,,registered
R3,1,0,1,0.3,0.6457305746626644,0.30000049369023457,,registered
R3,1,0,1,0.4,0.6292809067852747,0.4000009555218874,,registered
R3,1,0,1,0.5,0.6107530814166404,0.500000068003212,,registered
R3,1,0,1,1.0,0.6205697626047124,1.000000000001634,,maximum_support
R3,1,0,2,0.05,0.9550170866732256,0.05000774805266387,,registered
R3,1,0,2,0.1,0.9149628202121061,0.10000079995453981,,registered
R3,1,0,2,0.2,0.8419921052277581,0.20000409976005495,,registered
R3,1,0,2,0.3,0.7794746433119285,0.3000143986230576,,registered
R3,1,0,2,0.4,0.7276100984948844,0.4000055209964118,,registered
R3,1,0,2,0.5,0.6715671902435773,0.5000018514599396,,registered
R3,1,0,2,1.0,0.3482389800741643,1.000000000001673,,maximum_support
R3,1,0,foreground_macro,0.05,0.8404494696622102,0.05000418765061264,,registered
R3,1,0,foreground_macro,0.1,0.8041425740219017,0.10000045751057454,,registered
R3,1,0,foreground_macro,0.2,0.7527477141544051,0.20000212277390675,,registered
R3,1,0,foreground_macro,0.3,0.7126026089872964,0.3000074461566461,,registered
R3,1,0,foreground_macro,0.4,0.6784455026400795,0.40000323825914963,,registered
R3,1,0,foreground_macro,0.5,0.6411601358301089,0.5000009597315758,,registered
R0,1,1,overall,0.05,0.9957275535497352,0.050000169541890765,,registered
R0,1,1,overall,0.1,0.9943695163820069,0.10000016954116317,,registered
R0,1,1,overall,0.2,0.9927029141719463,0.20000016953970798,,registered
R0,1,1,overall,0.3,0.990685927391957,0.3000001695382528,,registered
R0,1,1,overall,0.4,0.9872809569969524,0.4000001695367976,,registered
R0,1,1,overall,0.5,0.9813707202926082,0.5000001695353424,,registered
R0,1,1,overall,0.9999999999859658,0.868368360731405,0.9999999999859658,,maximum_support
R0,1,1,0,0.05,0.9959707554754685,0.050000030754927184,,registered
R0,1,1,0,0.1,0.9950276818033394,0.10000008305806334,,registered
R0,1,1,0,0.2,0.9942923417284334,0.2000001507572602,,registered
R0,1,1,0,0.3,0.9940169065781568,0.3000001250096037,,registered
R0,1,1,0,0.4,0.9935281929780946,0.40000012892293946,,registered
R0,1,1,0,0.5,0.9921787839488543,0.5000000147333319,,registered
R0,1,1,0,1.0,0.9505897029862764,1.000000000020385,,maximum_support
R0,1,1,1,0.05,0.6140343405464677,0.05000070797823128,,registered
R0,1,1,1,0.1,0.6065277634085556,0.10000137544512153,,registered
R0,1,1,1,0.2,0.589677474725073,0.20000075709189138,,registered
R0,1,1,1,0.3,0.5724424415467154,0.30000049307924453,,registered
R0,1,1,1,0.4,0.5578089412316768,0.4000012279762831,,registered
R0,1,1,1,0.5,0.5471376184944116,0.5000012169520971,,registered
R0,1,1,1,1.0,0.4910852096694186,1.0000000000022955,,maximum_support
R0,1,1,2,0.05,0.0887762922657076,0.05000108271513603,,registered
R0,1,1,2,0.1,0.09957756525672434,0.10000038662802248,,registered
R0,1,1,2,0.2,0.09900361714504102,0.2000027112455184,,registered
R0,1,1,2,0.3,0.09446024147323384,0.30000289529873914,,registered
R0,1,1,2,0.4,0.0903891534814506,0.40000360756450676,,registered
R0,1,1,2,0.5,0.08667100030284569,0.500002342693578,,registered
R0,1,1,2,1.0,0.07376890985473539,1.0000000000004536,,maximum_support
R0,1,1,foreground_macro,0.05,0.35140531640608763,0.05000089534668366,,registered
R0,1,1,foreground_macro,0.1,0.35305266433264,0.10000088103657201,,registered
R0,1,1,foreground_macro,0.2,0.34434054593505703,0.2000017341687049,,registered
R0,1,1,foreground_macro,0.3,0.33345134150997463,0.3000016941889918,,registered
R0,1,1,foreground_macro,0.4,0.3240990473565637,0.4000024177703949,,registered
R0,1,1,foreground_macro,0.5,0.3169043093986286,0.5000017798228376,,registered
R1,1,1,overall,0.05,0.9594151495530001,0.050000169541890765,,registered
R1,1,1,overall,0.1,0.9595625821220252,0.10000016954116317,,registered
R1,1,1,overall,0.2,0.9598448352010832,0.20000016953970798,,registered
R1,1,1,overall,0.3,0.9597823758826062,0.3000001695382528,,registered
R1,1,1,overall,0.4,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,1,overall,0.5,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,1,overall,0.3686435275559171,0.9597116009029479,0.3686435275559171,,maximum_support
R1,1,1,0,0.05,0.9953536141792074,0.050000036697823866,,registered
R1,1,1,0,0.1,0.9952743836815487,0.10000012651187558,,registered
R1,1,1,0,0.2,0.9953393917246944,0.20000013402219607,,registered
R1,1,1,0,0.3,0.9953165378054731,0.3000001839815378,,registered
R1,1,1,0,0.4,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,1,0,0.5,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,1,0,0.38131183494924653,0.9953443262494565,0.38131183494924653,,maximum_support
R1,1,1,1,0.05,0.6791831477804682,0.05000167537240407,,registered
R1,1,1,1,0.1,0.6793609500747733,0.10000017238112953,,registered
R1,1,1,1,0.2,0.681374791840422,0.20000104478120573,,registered
R1,1,1,1,0.3,0.6811374350627807,0.3000000275356608,,registered
R1,1,1,1,0.4,0.6803921860909108,0.40000062253509217,,registered
R1,1,1,1,0.5,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,1,1,0.4265957632909677,0.6800549014392603,0.4265957632909677,,maximum_support
R1,1,1,2,0.05,0.371166612806596,0.050003937257019744,,registered
R1,1,1,2,0.1,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,1,2,0.2,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,1,2,0.3,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,1,2,0.4,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,1,2,0.5,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,1,2,0.0518200815003462,0.3697836655394886,0.0518200815003462,,maximum_support
R1,1,1,foreground_macro,0.05,0.5251748802935321,0.050002806314711906,,registered
R1,1,1,foreground_macro,0.1,,,FOREGROUND_CLASS_UNSUPPORTED,registered
R1,1,1,foreground_macro,0.2,,,FOREGROUND_CLASS_UNSUPPORTED,registered
R1,1,1,foreground_macro,0.3,,,FOREGROUND_CLASS_UNSUPPORTED,registered
R1,1,1,foreground_macro,0.4,,,FOREGROUND_CLASS_UNSUPPORTED,registered
R1,1,1,foreground_macro,0.5,,,FOREGROUND_CLASS_UNSUPPORTED,registered
R2,1,1,overall,0.05,0.9959106583976036,0.050000169541890765,,registered
R2,1,1,overall,0.1,0.994925613529463,0.10000016954116317,,registered
R2,1,1,overall,0.2,0.9943915520633825,0.20000016953970798,,registered
R2,1,1,overall,0.3,0.99435199067746,0.3000001695382528,,registered
R2,1,1,overall,0.4,0.9942296370486707,0.4000001695367976,,registered
R2,1,1,overall,0.5,0.9937008349267525,0.5000001695353424,,registered
R2,1,1,overall,0.9999999999859658,0.868368360731405,0.9999999999859658,,maximum_support
R2,1,1,0,0.05,0.9960653925353823,0.050000090173850154,,registered
R2,1,1,0,0.1,0.9951426527260762,0.10000013600239702,,registered
R2,1,1,0,0.2,0.9945058995509963,0.20000000011618196,,registered
R2,1,1,0,0.3,0.9944106469036657,0.3000001428204693,,registered
R2,1,1,0,0.4,0.9943586252793088,0.40000008287265537,,registered
R2,1,1,0,0.5,0.9941765247024525,0.500000080269448,,registered
R2,1,1,0,1.0,0.950589702986164,1.0000000000206837,,maximum_support
R2,1,1,1,0.05,0.5238423147491151,0.05000014718913633,,registered
R2,1,1,1,0.1,0.5263469946551276,0.10000030489921974,,registered
R2,1,1,1,0.2,0.5402758811178626,0.20000051432820545,,registered
R2,1,1,1,0.3,0.5471325748816229,0.30000002155594546,,registered
R2,1,1,1,0.4,0.552891256190652,0.40000079759266916,,registered
R2,1,1,1,0.5,0.5557624304558817,0.50000025612596,,registered
R2,1,1,1,1.0,0.49108520966924063,1.000000000002132,,maximum_support
R2,1,1,2,0.05,0.6261488230257651,0.05000180054732476,,registered
R2,1,1,2,0.1,0.535538134780121,0.10000079804961974,,registered
R2,1,1,2,0.2,0.3427042976912458,0.20000023712931675,,registered
R2,1,1,2,0.3,0.24579719371358888,0.3000013316505129,,registered
R2,1,1,2,0.4,0.18438392683407367,0.40000290459623355,,registered
R2,1,1,2,0.5,0.14753083573770542,0.500000101229346,,registered
R2,1,1,2,0.9999999999999719,0.07376890985476514,0.9999999999999719,,maximum_support
R2,1,1,foreground_macro,0.05,0.5749955688874402,0.05000097386823055,,registered
R2,1,1,foreground_macro,0.1,0.5309425647176242,0.10000055147441975,,registered
R2,1,1,foreground_macro,0.2,0.4414900894045542,0.20000037572876112,,registered
R2,1,1,foreground_macro,0.3,0.3964648842976059,0.30000067660322915,,registered
R2,1,1,foreground_macro,0.4,0.36863759151236286,0.40000185109445136,,registered
R2,1,1,foreground_macro,0.5,0.35164663309679356,0.500000178677653,,registered
R3,1,1,overall,0.05,0.9964260646360483,0.050000169541890765,,registered
R3,1,1,overall,0.1,0.9957156783792025,0.10000016954116317,,registered
R3,1,1,overall,0.2,0.9955783457621831,0.20000016953970798,,registered
R3,1,1,overall,0.3,0.9956698971953871,0.3000001695382528,,registered
R3,1,1,overall,0.4,0.9955427400619818,0.4000001695367976,,registered
R3,1,1,overall,0.5,0.9946434886869736,0.5000001695353424,,registered
R3,1,1,overall,0.9999999999859658,0.868368360731405,0.9999999999859658,,maximum_support
R3,1,1,0,0.05,0.9966235231502751,0.05000012304098487,,registered
R3,1,1,0,0.1,0.9958096672394167,0.10000003352994762,,registered
R3,1,1,0,0.2,0.9955561316906064,0.20000001880721005,,registered
R3,1,1,0,0.3,0.9956863701867646,0.3000000949458017,,registered
R3,1,1,0,0.4,0.9957011752358056,0.400000007703227,,registered
R3,1,1,0,0.5,0.9955834551865272,0.5000000498699557,,registered
R3,1,1,0,1.0,0.950589702986151,1.0000000000210452,,maximum_support
R3,1,1,1,0.05,0.4575682274580828,0.05000005633584258,,registered
R3,1,1,1,0.1,0.44522294688782726,0.10000084232304765,,registered
R3,1,1,1,0.2,0.46326657767904,0.20000087942785108,,registered
R3,1,1,1,0.3,0.4801541885200322,0.30000084361266605,,registered
R3,1,1,1,0.4,0.5059794021404243,0.4000014509179712,,registered
R3,1,1,1,0.5,0.5214031267408266,0.5000016062655176,,registered
R3,1,1,1,1.0,0.4910852096692806,1.000000000002037,,maximum_support
R3,1,1,2,0.05,0.6361968767422466,0.05000157512208126,,registered
R3,1,1,2,0.1,0.5383836227442904,0.10001432478044782,,registered
R3,1,1,2,0.2,0.3438939613759566,0.20000052141105112,,registered
R3,1,1,2,0.3,0.24579587522058477,0.3000029409112716,,registered
R3,1,1,2,0.4,0.18438517532629017,0.4000001961327554,,registered
R3,1,1,2,0.5,0.14753008514389865,0.5000026450967794,,registered
R3,1,1,2,0.9999999999999816,0.07376890985476414,0.9999999999999816,,maximum_support
R3,1,1,foreground_macro,0.05,0.5468825521001647,0.05000081572896192,,registered
R3,1,1,foreground_macro,0.1,0.49180328481605884,0.10000758355174774,,registered
R3,1,1,foreground_macro,0.2,0.4035802695274983,0.20000070041945112,,registered
R3,1,1,foreground_macro,0.3,0.3629750318703085,0.3000018922619688,,registered
R3,1,1,foreground_macro,0.4,0.3451822887333572,0.40000082352536326,,registered
R3,1,1,foreground_macro,0.5,0.3344666059423626,0.5000021256811484,,registered
R0,1,2,overall,0.05,0.9974718019108133,0.05000027126721395,,registered
R0,1,2,overall,0.1,0.9958143446180022,0.10000000000034028,,registered
R0,1,2,overall,0.2,0.991779253771839,0.20000027126547879,,registered
R0,1,2,overall,0.3,0.9878526585525402,0.30000027126709317,,registered
R0,1,2,overall,0.4,0.9826619466136965,0.4000000000064623,,registered
R0,1,2,overall,0.5,0.973637152776699,0.5000000000131926,,registered
R0,1,2,overall,1.0,0.8025705295098498,1.0000000000468439,,maximum_support
R0,1,2,0,0.05,0.9975951216467576,0.05000027779372899,,registered
R0,1,2,0,0.1,0.9974003027029978,0.10000011543642008,,registered
R0,1,2,0,0.2,0.9967646006354359,0.20000003262418745,,registered
R0,1,2,0,0.3,0.9957439650351038,0.300000030470626,,registered
R0,1,2,0,0.4,0.9947845571800783,0.40000013902432596,,registered
R0,1,2,0,0.5,0.9933924696085714,0.5000000172522041,,registered
R0,1,2,0,0.999999999989696,0.9155384217760517,0.999999999989696,,maximum_support
R0,1,2,1,0.05,0.32789616478713524,0.05000115501626163,,registered
R0,1,2,1,0.1,0.3737127660969476,0.10000095498478127,,registered
R0,1,2,1,0.2,0.42000769813264727,0.20000108429202315,,registered
R0,1,2,1,0.3,0.42764313179595836,0.3000001871125073,,registered
R0,1,2,1,0.4,0.4301604582131848,0.4000000646565284,,registered
R0,1,2,1,0.5,0.4311761830175769,0.5000006121218354,,registered
R0,1,2,1,1.0,0.4050723567991239,1.0000000000011713,,maximum_support
R0,1,2,2,0.05,0.2655055019153212,0.05000324356446408,,registered
R0,1,2,2,0.1,0.28159824830799174,0.10000000879027458,,registered
R0,1,2,2,0.2,0.2767965911025384,0.20000295940127405,,registered
R0,1,2,2,0.3,0.27105366113894735,0.30000016376391025,,registered
R0,1,2,2,0.4,0.26620441491056357,0.4000012231381827,,registered
R0,1,2,2,0.5,0.2616383422833586,0.500025544751842,,registered
R0,1,2,2,1.0,0.24744267116823948,1.0000000000010156,,maximum_support
R0,1,2,foreground_macro,0.05,0.2967008333512282,0.050002199290362856,,registered
R0,1,2,foreground_macro,0.1,0.32765550720246966,0.10000048188752793,,registered
R0,1,2,foreground_macro,0.2,0.34840214461759283,0.20000202184664861,,registered
R0,1,2,foreground_macro,0.3,0.34934839646745286,0.3000001754382088,,registered
R0,1,2,foreground_macro,0.4,0.3481824365618742,0.40000064389735557,,registered
R0,1,2,foreground_macro,0.5,0.34640726265046773,0.5000130784368387,,registered
R1,1,2,overall,0.05,0.9551380472114067,0.05000027126721395,,registered
R1,1,2,overall,0.1,0.9549289279508146,0.10000000000034028,,registered
R1,1,2,overall,0.2,0.9551378646687584,0.20000027126547879,,registered
R1,1,2,overall,0.3,0.955054655799655,0.30000027126709317,,registered
R1,1,2,overall,0.4,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,2,overall,0.5,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,2,overall,0.3783192274355587,0.9551079995042536,0.3783192274355587,,maximum_support
R1,1,2,0,0.05,0.987977722148066,0.050000067910715894,,registered
R1,1,2,0,0.1,0.9877999243742048,0.10000032488728298,,registered
R1,1,2,0,0.2,0.987832098146376,0.2000002182474077,,registered
R1,1,2,0,0.3,0.9877851993874399,0.3000001316388505,,registered
R1,1,2,0,0.4,0.9877690350041595,0.40000021441231015,,registered
R1,1,2,0,0.5,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,2,0,0.42182037960155605,0.987828689390177,0.42182037960155605,,maximum_support
R1,1,2,1,0.05,0.6425233385344272,0.050000433200229844,,registered
R1,1,2,1,0.1,0.6443209551185044,0.10000108305425752,,registered
R1,1,2,1,0.2,0.6426838858782766,0.2000000058615242,,registered
R1,1,2,1,0.3,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,2,1,0.4,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,2,1,0.5,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,2,1,0.29478232898902307,0.643075247498346,0.29478232898902307,,maximum_support
R1,1,2,2,0.05,0.8830718376754816,0.050003013039889944,,registered
R1,1,2,2,0.1,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,2,2,0.2,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,2,2,0.3,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,2,2,0.4,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,2,2,0.5,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,1,2,2,0.05397773614129288,0.8850265346612874,0.05397773614129288,,maximum_support
R1,1,2,foreground_macro,0.05,0.7627975881049545,0.05000172312005989,,registered
R1,1,2,foreground_macro,0.1,,,FOREGROUND_CLASS_UNSUPPORTED,registered
R1,1,2,foreground_macro,0.2,,,FOREGROUND_CLASS_UNSUPPORTED,registered
R1,1,2,foreground_macro,0.3,,,FOREGROUND_CLASS_UNSUPPORTED,registered
