phase,batch_id,seed,stage_index,domain,pair_index,candidate,normalization,draw_index,teacher_kind,block,loss,cosine,zero_gradient,supervised_zero,unsupervised_zero,supervised_norm,unsupervised_norm,norm_ratio,negative_cosine,undefined_reason
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R1,class_balanced,0,stochastic,bottleneck,0.6381192152012176,0.7587174911303276,False,False,False,0.0420147308940321,0.08409500474617987,1.0007799997372466,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R1,class_balanced,0,stochastic,dec3,0.6381192152012176,0.1478870554338357,False,False,False,0.01550592537568423,0.03108970776372615,1.0025105567862393,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R1,class_balanced,0,stochastic,dec2,0.6381192152012176,0.3315063206036498,False,False,False,0.03372105047006569,0.032048523444200616,0.47520054976712867,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R1,class_balanced,0,stochastic,dec1,0.6381192152012176,0.32318757352102767,False,False,False,0.6698791514408009,0.46734804454575296,0.34883011625347904,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R1,class_balanced,0,stochastic,classifier.mu,0.6381192152012176,0.3784425753671923,False,False,False,0.3299205968766626,0.5983214652136923,0.9067658565090567,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R2,pixel_normalized,0,stochastic,encoder,0.14415773216632805,0.347107040054288,False,False,False,0.47404364402795984,0.33693363963094514,0.3553825094753008,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R2,pixel_normalized,0,stochastic,bottleneck,0.14415773216632805,0.42764516352550963,False,False,False,0.0420147308940321,0.03831566530256081,0.45597894461348654,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R2,pixel_normalized,0,stochastic,dec3,0.14415773216632805,0.7927594876753904,False,False,False,0.01550592537568423,0.022840135515822264,0.7364970152519645,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R2,pixel_normalized,0,stochastic,dec2,0.14415773216632805,0.4319640886177513,False,False,False,0.03372105047006569,0.017821176153230513,0.2642440835146942,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R2,pixel_normalized,0,stochastic,dec1,0.14415773216632805,0.13521507488117324,False,False,False,0.6698791514408009,0.19301385921563563,0.1440661788029186,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R2,pixel_normalized,0,stochastic,classifier.mu,0.14415773216632805,0.17835662531109397,False,False,False,0.3299205968766626,0.2945936007613203,0.4464613660835657,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R2,class_balanced,0,stochastic,encoder,0.6623185363785478,0.5980358782384886,False,False,False,0.47404364402795984,2.230340818601595,2.352463582941791,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R2,class_balanced,0,stochastic,bottleneck,0.6623185363785478,0.5940961340749435,False,False,False,0.0420147308940321,0.19297141034822946,2.2964732397660046,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R2,class_balanced,0,stochastic,dec3,0.6623185363785478,0.7816784551815246,False,False,False,0.01550592537568423,0.07796048126055954,2.513893217324973,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R2,class_balanced,0,stochastic,dec2,0.6623185363785478,0.5277851813458617,False,False,False,0.03372105047006569,0.07088340776728402,1.0510260917020884,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R2,class_balanced,0,stochastic,dec1,0.6623185363785478,0.8027687217341217,False,False,False,0.6698791514408009,1.2634315191606837,0.9430294378047506,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R2,class_balanced,0,stochastic,classifier.mu,0.6623185363785478,0.6613365700946354,False,False,False,0.3299205968766626,0.7664649910327789,1.1615900890833346,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R3,pixel_normalized,0,stochastic,encoder,0.14415773216632805,0.347107040054288,False,False,False,0.47404364402795984,0.33693363963094514,0.3553825094753008,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R3,pixel_normalized,0,stochastic,bottleneck,0.14415773216632805,0.42764516352550963,False,False,False,0.0420147308940321,0.03831566530256081,0.45597894461348654,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R3,pixel_normalized,0,stochastic,dec3,0.14415773216632805,0.7927594876753904,False,False,False,0.01550592537568423,0.022840135515822264,0.7364970152519645,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R3,pixel_normalized,0,stochastic,dec2,0.14415773216632805,0.4319640886177513,False,False,False,0.03372105047006569,0.017821176153230513,0.2642440835146942,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R3,pixel_normalized,0,stochastic,dec1,0.14415773216632805,0.13521507488117324,False,False,False,0.6698791514408009,0.19301385921563563,0.1440661788029186,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R3,pixel_normalized,0,stochastic,classifier.mu,0.14415773216632805,0.17835662531109397,False,False,False,0.3299205968766626,0.2945936007613203,0.4464613660835657,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R3,class_balanced,0,stochastic,encoder,0.6623185363785478,0.5980358782384886,False,False,False,0.47404364402795984,2.230340818601595,2.352463582941791,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R3,class_balanced,0,stochastic,bottleneck,0.6623185363785478,0.5940961340749435,False,False,False,0.0420147308940321,0.19297141034822946,2.2964732397660046,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R3,class_balanced,0,stochastic,dec3,0.6623185363785478,0.7816784551815246,False,False,False,0.01550592537568423,0.07796048126055954,2.513893217324973,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R3,class_balanced,0,stochastic,dec2,0.6623185363785478,0.5277851813458617,False,False,False,0.03372105047006569,0.07088340776728402,1.0510260917020884,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R3,class_balanced,0,stochastic,dec1,0.6623185363785478,0.8027687217341217,False,False,False,0.6698791514408009,1.2634315191606837,0.9430294378047506,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R3,class_balanced,0,stochastic,classifier.mu,0.6623185363785478,0.6613365700946354,False,False,False,0.3299205968766626,0.7664649910327789,1.1615900890833346,False,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R0,pixel_normalized,0,stochastic,encoder,0.18542330260922385,0.2063448339812785,False,False,False,0.384917566511811,0.36601404908109886,0.47544471975906544,False,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R0,pixel_normalized,0,stochastic,bottleneck,0.18542330260922385,-0.6686399675717033,False,False,False,0.03912131461037002,0.05459043622476186,0.6977070782060502,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R0,pixel_normalized,0,stochastic,dec3,0.18542330260922385,-0.29683578309823494,False,False,False,0.018650489188395823,0.021870649363415904,0.586329107577072,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R0,pixel_normalized,0,stochastic,dec2,0.18542330260922385,-0.12347825201534447,False,False,False,0.02507561188924048,0.0179260918793082,0.35744076671963454,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R0,pixel_normalized,0,stochastic,dec1,0.18542330260922385,-0.031267836755841966,False,False,False,0.6624681979864111,0.5427310919602224,0.4096280346814136,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R0,pixel_normalized,0,stochastic,classifier.mu,0.18542330260922385,-0.6344518596257797,False,False,False,0.5161929652639715,0.8093175578912009,0.7839292787313857,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R0,class_balanced,0,stochastic,encoder,0.6847683293341342,0.12387624753085681,False,False,False,0.384917566511811,0.6575278021766813,0.8541150877255498,False,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R0,class_balanced,0,stochastic,bottleneck,0.6847683293341342,-0.9079695274372007,False,False,False,0.03912131461037002,0.07211975227220395,0.9217450000144796,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R0,class_balanced,0,stochastic,dec3,0.6847683293341342,-0.7015110174989398,False,False,False,0.018650489188395823,0.04435800674399171,1.1891915084884446,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R0,class_balanced,0,stochastic,dec2,0.6847683293341342,-0.1687076358998283,False,False,False,0.02507561188924048,0.01649053496826042,0.32881620279296614,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R0,class_balanced,0,stochastic,dec1,0.6847683293341342,-0.28960169095781424,False,False,False,0.6624681979864111,0.39984280237842945,0.30178263922235193,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R0,class_balanced,0,stochastic,classifier.mu,0.6847683293341342,-0.6792602793229677,False,False,False,0.5161929652639715,0.5254935139558174,0.5090087906245389,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R1,pixel_normalized,0,stochastic,encoder,0.1338689758022155,-0.031954758696176255,False,False,False,0.384917566511811,0.18053629904718074,0.23451293829381656,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R1,pixel_normalized,0,stochastic,bottleneck,0.1338689758022155,-0.8707089468813058,False,False,False,0.03912131461037002,0.02924792147258196,0.3738105654663904,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R1,pixel_normalized,0,stochastic,dec3,0.1338689758022155,-0.31205920922724684,False,False,False,0.018650489188395823,0.01326457776430919,0.35560937920497815,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R1,pixel_normalized,0,stochastic,dec2,0.1338689758022155,0.13875039156486937,False,False,False,0.02507561188924048,0.009157737872705874,0.1826024807122514,False,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R1,pixel_normalized,0,stochastic,dec1,0.1338689758022155,-0.012392819388439776,False,False,False,0.6624681979864111,0.2535308679788582,0.19135323684176214,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R1,pixel_normalized,0,stochastic,classifier.mu,0.1338689758022155,-0.6498882488426005,False,False,False,0.5161929652639715,0.3806832513619611,0.3687412237081599,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R1,class_balanced,0,stochastic,encoder,0.5751272643265024,-0.0827006537823732,False,False,False,0.384917566511811,0.6729191123498154,0.8741080829954369,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R1,class_balanced,0,stochastic,bottleneck,0.5751272643265024,-0.9047558717293405,False,False,False,0.03912131461037002,0.08983214468698168,1.1481227763134725,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R1,class_balanced,0,stochastic,dec3,0.5751272643265024,-0.674793390541769,False,False,False,0.018650489188395823,0.049654169312921034,1.3311760568675979,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R1,class_balanced,0,stochastic,dec2,0.5751272643265024,-0.18974795966599528,False,False,False,0.02507561188924048,0.01991126716701718,0.3970245522814294,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R1,class_balanced,0,stochastic,dec1,0.5751272643265024,-0.20824448069236595,False,False,False,0.6624681979864111,0.44668768280593024,0.3371389631710992,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R1,class_balanced,0,stochastic,classifier.mu,0.5751272643265024,-0.6698851004119346,False,False,False,0.5161929652639715,0.5719903609359763,0.5540470322406187,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R2,pixel_normalized,0,stochastic,encoder,0.09613866756722378,0.19091477909439858,False,False,False,0.384917566511811,0.4353060790269468,0.5654536411156356,False,
