phase,batch_id,seed,stage_index,domain,pair_index,candidate,normalization,draw_index,teacher_kind,block,loss,cosine,zero_gradient,supervised_zero,unsupervised_zero,supervised_norm,unsupervised_norm,norm_ratio,negative_cosine,undefined_reason
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R1,pixel_normalized,0,stochastic,global,0.1794948106034014,0.2590589884545418,False,False,False,0.886253820753663,0.4903804453226115,0.27665914314795054,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R1,class_balanced,0,stochastic,global,0.6381192152012176,0.38086973579049427,False,False,False,0.886253820753663,1.0856857116154837,0.6125139808662406,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R2,pixel_normalized,0,stochastic,global,0.14415773216632805,0.21077121756940667,False,False,False,0.886253820753663,0.4897666518774339,0.2763128577888332,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R2,class_balanced,0,stochastic,global,0.6623185363785478,0.6245821468969642,False,False,False,0.886253820753663,2.684490307778151,1.514515506119501,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R3,pixel_normalized,0,stochastic,global,0.14415773216632805,0.21077121756940667,False,False,False,0.886253820753663,0.4897666518774339,0.2763128577888332,False,
draw0,B0/seed0/stage0/REFUGE/pair01,0,0,REFUGE,1,R3,class_balanced,0,stochastic,global,0.6623185363785478,0.6245821468969642,False,False,False,0.886253820753663,2.684490307778151,1.514515506119501,False,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R0,pixel_normalized,0,stochastic,global,0.18542330260922385,-0.25792248071691143,False,False,False,0.9251961565290776,1.0427358330933612,0.5635214898672082,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R0,class_balanced,0,stochastic,global,0.6847683293341342,-0.2688997583929873,False,False,False,0.9251961565290776,0.9358425827201952,0.5057536048523257,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R1,pixel_normalized,0,stochastic,global,0.1338689758022155,-0.29178549308061025,False,False,False,0.9251961565290776,0.49285520009020595,0.26635173342006646,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R1,class_balanced,0,stochastic,global,0.5751272643265024,-0.30923223164041375,False,False,False,0.9251961565290776,0.9952159564884778,0.53784051601667,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R2,pixel_normalized,0,stochastic,global,0.09613866756722378,-0.27486776561536724,False,False,False,0.9251961565290776,0.7473625753362588,0.4038941202155601,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R2,class_balanced,0,stochastic,global,0.5631603806351551,-0.4676517026624995,False,False,False,0.9251961565290776,2.7671601005425464,1.495445090759831,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R3,pixel_normalized,0,stochastic,global,0.09613866756722378,-0.27486776561536724,False,False,False,0.9251961565290776,0.7473625753362588,0.4038941202155601,True,
draw0,B0/seed0/stage0/REFUGE/pair02,0,0,REFUGE,2,R3,class_balanced,0,stochastic,global,0.5631603806351551,-0.4676517026624995,False,False,False,0.9251961565290776,2.7671601005425464,1.495445090759831,True,
draw0,B0/seed0/stage0/REFUGE/pair03,0,0,REFUGE,3,R0,pixel_normalized,0,stochastic,global,0.22102581993108955,-0.03859035391434978,False,False,False,0.9062565414771053,1.0806798822147683,0.5962328726771841,True,
draw0,B0/seed0/stage0/REFUGE/pair03,0,0,REFUGE,3,R0,class_balanced,0,stochastic,global,0.7262587252807108,0.13973791645296146,False,False,False,0.9062565414771053,4.521461293085874,2.494581327775221,False,
draw0,B0/seed0/stage0/REFUGE/pair03,0,0,REFUGE,3,R1,pixel_normalized,0,stochastic,global,0.12057557032654001,-0.06556327737675882,False,False,False,0.9062565414771053,0.9676172847833963,0.533853958839447,True,
draw0,B0/seed0/stage0/REFUGE/pair03,0,0,REFUGE,3,R1,class_balanced,0,stochastic,global,0.5496988802475262,0.032809963605394864,False,False,False,0.9062565414771053,4.390558838657581,2.4223598052607818,False,
draw0,B0/seed0/stage0/REFUGE/pair03,0,0,REFUGE,3,R2,pixel_normalized,0,stochastic,global,0.12434424967585482,0.10197465062995499,False,False,False,0.9062565414771053,1.1604126898206444,0.640223069689125,False,
draw0,B0/seed0/stage0/REFUGE/pair03,0,0,REFUGE,3,R2,class_balanced,0,stochastic,global,0.7218073090161878,0.2178838577630534,False,False,False,0.9062565414771053,8.160024926995272,4.5020502217259954,False,
draw0,B0/seed0/stage0/REFUGE/pair03,0,0,REFUGE,3,R3,pixel_normalized,0,stochastic,global,0.12434424967585482,0.10197465062995499,False,False,False,0.9062565414771053,1.1604126898206444,0.640223069689125,False,
draw0,B0/seed0/stage0/REFUGE/pair03,0,0,REFUGE,3,R3,class_balanced,0,stochastic,global,0.7218073090161878,0.2178838577630534,False,False,False,0.9062565414771053,8.160024926995272,4.5020502217259954,False,
draw0,B0/seed0/stage0/REFUGE/pair04,0,0,REFUGE,4,R0,pixel_normalized,0,stochastic,global,0.4285186291551423,0.14302395980457783,False,False,False,0.7805756830213489,0.5434191982239523,0.3480887312044857,False,
draw0,B0/seed0/stage0/REFUGE/pair04,0,0,REFUGE,4,R0,class_balanced,0,stochastic,global,0.7645559539289728,0.6163441774461889,False,False,False,0.7805756830213489,0.9835458804116753,0.6300131440199983,False,
draw0,B0/seed0/stage0/REFUGE/pair04,0,0,REFUGE,4,R1,pixel_normalized,0,stochastic,global,0.11241685263852853,0.09985495672431098,False,False,False,0.7805756830213489,0.5297440762690002,0.33932909248372756,False,
draw0,B0/seed0/stage0/REFUGE/pair04,0,0,REFUGE,4,R1,class_balanced,0,stochastic,global,0.28039789280118554,0.0440644700146674,False,False,False,0.7805756830213489,1.5539937674761228,0.9954151796409604,False,
draw0,B0/seed0/stage0/REFUGE/pair04,0,0,REFUGE,4,R2,pixel_normalized,0,stochastic,global,0.11576001612661264,-0.1344636915046684,False,False,False,0.7805756830213489,0.5393771004719377,0.3454995538576018,True,
draw0,B0/seed0/stage0/REFUGE/pair04,0,0,REFUGE,4,R2,class_balanced,0,stochastic,global,0.41060490839155844,-0.5019886988138863,False,False,False,0.7805756830213489,2.3221595338750465,1.487465971836798,True,
draw0,B0/seed0/stage0/REFUGE/pair04,0,0,REFUGE,4,R3,pixel_normalized,0,stochastic,global,0.11576001612661264,-0.1344636915046684,False,False,False,0.7805756830213489,0.5393771004719377,0.3454995538576018,True,
draw0,B0/seed0/stage0/REFUGE/pair04,0,0,REFUGE,4,R3,class_balanced,0,stochastic,global,0.41060490839155844,-0.5019886988138863,False,False,False,0.7805756830213489,2.3221595338750465,1.487465971836798,True,
draw0,B0/seed0/stage0/REFUGE/pair05,0,0,REFUGE,5,R0,pixel_normalized,0,stochastic,global,0.0981365777155243,-0.7786655037784411,False,False,False,1.1656820882096248,0.9051923636380151,0.38826725262129713,True,
draw0,B0/seed0/stage0/REFUGE/pair05,0,0,REFUGE,5,R0,class_balanced,0,stochastic,global,0.36177682875305095,-0.6589374654931864,False,False,False,1.1656820882096248,3.1378351522504,1.345922350522608,True,
draw0,B0/seed0/stage0/REFUGE/pair05,0,0,REFUGE,5,R1,pixel_normalized,0,stochastic,global,0.056762087959327474,-0.6928362228650045,False,False,False,1.1656820882096248,0.49005531527235235,0.21020110038107817,True,
draw0,B0/seed0/stage0/REFUGE/pair05,0,0,REFUGE,5,R1,class_balanced,0,stochastic,global,0.2394476025888788,-0.5499935024645625,False,False,False,1.1656820882096248,2.8206638145957736,1.2098769652230141,True,
draw0,B0/seed0/stage0/REFUGE/pair05,0,0,REFUGE,5,R2,pixel_normalized,0,stochastic,global,0.02823846403949799,-0.7128597531616473,False,False,False,1.1656820882096248,0.4340570582547932,0.18618157671164998,True,
draw0,B0/seed0/stage0/REFUGE/pair05,0,0,REFUGE,5,R2,class_balanced,0,stochastic,global,0.2510605233281956,-0.5509508783677539,False,False,False,1.1656820882096248,4.750799609495016,2.0377767049641236,True,
draw0,B0/seed0/stage0/REFUGE/pair05,0,0,REFUGE,5,R3,pixel_normalized,0,stochastic,global,0.02823846403949799,-0.7128597531616473,False,False,False,1.1656820882096248,0.4340570582547932,0.18618157671164998,True,
draw0,B0/seed0/stage0/REFUGE/pair05,0,0,REFUGE,5,R3,class_balanced,0,stochastic,global,0.2510605233281956,-0.5509508783677539,False,False,False,1.1656820882096248,4.750799609495016,2.0377767049641236,True,
draw0,B0/seed0/stage0/REFUGE/pair06,0,0,REFUGE,6,R0,pixel_normalized,0,stochastic,global,0.34721158539924657,-0.009980205360050391,False,False,False,0.6993442509407849,0.8918262334742488,0.6376160469429253,True,
draw0,B0/seed0/stage0/REFUGE/pair06,0,0,REFUGE,6,R0,class_balanced,0,stochastic,global,0.8266845077731964,0.3860202020926889,False,False,False,0.6993442509407849,1.3429094034103044,0.9601204282467259,False,
draw0,B0/seed0/stage0/REFUGE/pair06,0,0,REFUGE,6,R1,pixel_normalized,0,stochastic,global,0.28530665246928255,0.5178672164869568,False,False,False,0.6993442509407849,1.1028968737364906,0.7885221564721746,False,
draw0,B0/seed0/stage0/REFUGE/pair06,0,0,REFUGE,6,R1,class_balanced,0,stochastic,global,0.4372043001946717,-0.14568199327298842,False,False,False,0.6993442509407849,1.7686207295216825,1.2644850709378574,True,
draw0,B0/seed0/stage0/REFUGE/pair06,0,0,REFUGE,6,R2,pixel_normalized,0,stochastic,global,0.229468038225445,0.04219998838733702,False,False,False,0.6993442509407849,0.9190345464883177,0.6570687792542779,False,
draw0,B0/seed0/stage0/REFUGE/pair06,0,0,REFUGE,6,R2,class_balanced,0,stochastic,global,0.5167282647397742,-0.314225840049214,False,False,False,0.6993442509407849,2.790832244544468,1.9953207885745345,True,
draw0,B0/seed0/stage0/REFUGE/pair06,0,0,REFUGE,6,R3,pixel_normalized,0,stochastic,global,0.229468038225445,0.04219998838733702,False,False,False,0.6993442509407849,0.9190345464883177,0.6570687792542779,False,
draw0,B0/seed0/stage0/REFUGE/pair06,0,0,REFUGE,6,R3,class_balanced,0,stochastic,global,0.5167282647397742,-0.314225840049214,False,False,False,0.6993442509407849,2.790832244544468,1.9953207885745345,True,
draw0,B0/seed0/stage0/REFUGE/pair07,0,0,REFUGE,7,R0,pixel_normalized,0,stochastic,global,0.1037854536321586,0.08687685465382065,False,False,False,2.1260252475303054,0.8479352179867385,0.19941795587134759,False,
draw0,B0/seed0/stage0/REFUGE/pair07,0,0,REFUGE,7,R0,class_balanced,0,stochastic,global,0.327008247267752,0.2383964041766251,False,False,False,2.1260252475303054,2.308725609644321,0.5429675899489551,False,
draw0,B0/seed0/stage0/REFUGE/pair07,0,0,REFUGE,7,R1,pixel_normalized,0,stochastic,global,0.12219623822607516,0.4582657544706303,False,False,False,2.1260252475303054,0.5856196457608068,0.13772640904455183,False,
draw0,B0/seed0/stage0/REFUGE/pair07,0,0,REFUGE,7,R1,class_balanced,0,stochastic,global,0.2720453085994089,0.2937501044878269,False,False,False,2.1260252475303054,1.4982225094201878,0.3523529438703976,False,
draw0,B0/seed0/stage0/REFUGE/pair07,0,0,REFUGE,7,R2,pixel_normalized,0,stochastic,global,0.0407687199956729,-0.004516444934855827,False,False,False,2.1260252475303054,0.5839727549996347,0.13733909220457424,True,
draw0,B0/seed0/stage0/REFUGE/pair07,0,0,REFUGE,7,R2,class_balanced,0,stochastic,global,0.23105408405539532,0.08803130954014345,False,False,False,2.1260252475303054,2.4736676959741315,0.5817587770530158,False,
draw0,B0/seed0/stage0/REFUGE/pair07,0,0,REFUGE,7,R3,pixel_normalized,0,stochastic,global,0.0407687199956729,-0.004516444934855827,False,False,False,2.1260252475303054,0.5839727549996347,0.13733909220457424,True,
draw0,B0/seed0/stage0/REFUGE/pair07,0,0,REFUGE,7,R3,class_balanced,0,stochastic,global,0.23105408405539532,0.08803130954014345,False,False,False,2.1260252475303054,2.4736676959741315,0.5817587770530158,False,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair00,0,1,RIM_ONE_r3,0,R0,pixel_normalized,0,stochastic,global,0.04502161540053318,-0.1366264885608616,False,False,False,0.28330747837669906,0.39140426065541195,0.690776436432402,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair00,0,1,RIM_ONE_r3,0,R0,class_balanced,0,stochastic,global,0.3167397822858504,-0.5344814413371077,False,False,False,0.28330747837669906,1.2752029930873903,2.2505635932981267,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair00,0,1,RIM_ONE_r3,0,R1,pixel_normalized,0,stochastic,global,0.021447128646193657,-0.04198981734896879,False,False,False,0.28330747837669906,0.2027828567020344,0.35788475804441117,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair00,0,1,RIM_ONE_r3,0,R1,class_balanced,0,stochastic,global,0.2827278039670494,-0.06852126360872349,False,False,False,0.28330747837669906,1.320033031378119,2.329682645409982,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair00,0,1,RIM_ONE_r3,0,R2,pixel_normalized,0,stochastic,global,0.0189767303466109,-0.4206843632044162,False,False,False,0.28330747837669906,0.05544285218744725,0.09784925640707551,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair00,0,1,RIM_ONE_r3,0,R2,class_balanced,0,stochastic,global,0.5090540158475286,-0.43190054875669315,False,False,False,0.28330747837669906,1.6385007868338637,2.891735855724986,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair00,0,1,RIM_ONE_r3,0,R3,pixel_normalized,0,stochastic,global,0.016634845754554616,-0.41660954894976143,False,False,False,0.28330747837669906,0.04537136890415984,0.08007442861044409,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair00,0,1,RIM_ONE_r3,0,R3,class_balanced,0,stochastic,global,0.5321585078340227,-0.37643240805037975,False,False,False,0.28330747837669906,1.7433274618421242,3.0767409879736975,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair01,0,1,RIM_ONE_r3,1,R0,pixel_normalized,0,stochastic,global,0.07882921699241648,-0.6029743843852053,False,False,False,0.786601563204699,0.918714866394999,0.5839772696688119,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair01,0,1,RIM_ONE_r3,1,R0,class_balanced,0,stochastic,global,0.2779726877342186,-0.2511846117313079,False,False,False,0.786601563204699,1.4817690157917491,0.9418802892755918,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair01,0,1,RIM_ONE_r3,1,R1,pixel_normalized,0,stochastic,global,0.03521593944899588,-0.22031997918986157,False,False,False,0.786601563204699,0.13748988813000995,0.08739487344130199,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair01,0,1,RIM_ONE_r3,1,R1,class_balanced,0,stochastic,global,0.22415740832483225,0.36625917619535914,False,False,False,0.786601563204699,0.7569962000115146,0.4811814744731952,False,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair01,0,1,RIM_ONE_r3,1,R2,pixel_normalized,0,stochastic,global,0.020816973306488056,-0.5963113654731544,False,False,False,0.786601563204699,0.3969955237164939,0.2523485474012355,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair01,0,1,RIM_ONE_r3,1,R2,class_balanced,0,stochastic,global,0.2413339252327869,-0.5153608512413181,False,False,False,0.786601563204699,1.5485455544493096,0.9843265173160661,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair01,0,1,RIM_ONE_r3,1,R3,pixel_normalized,0,stochastic,global,0.014144674010204859,-0.49191243789036154,False,False,False,0.786601563204699,0.37287955210587737,0.23701933071854456,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair01,0,1,RIM_ONE_r3,1,R3,class_balanced,0,stochastic,global,0.22468411543657696,-0.5623612491577421,False,False,False,0.786601563204699,1.571567293919969,0.9989601899068415,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair02,0,1,RIM_ONE_r3,2,R0,pixel_normalized,0,stochastic,global,0.10030233335433934,-0.03264946658425363,False,False,False,0.7823587073574132,0.257543912959653,0.164594520734334,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair02,0,1,RIM_ONE_r3,2,R0,class_balanced,0,stochastic,global,0.45373327780501455,-0.8905379458198365,False,False,False,0.7823587073574132,2.4004250086762062,1.5340949018028853,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair02,0,1,RIM_ONE_r3,2,R1,pixel_normalized,0,stochastic,global,0.06322727066066984,-0.6572838900444194,False,False,False,0.7823587073574132,0.13690971183126627,0.08749804312507022,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair02,0,1,RIM_ONE_r3,2,R1,class_balanced,0,stochastic,global,0.4209263361300779,-0.9263675731869431,False,False,False,0.7823587073574132,2.5983047312415044,1.6605584540739913,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair02,0,1,RIM_ONE_r3,2,R2,pixel_normalized,0,stochastic,global,0.064014848958582,-0.8615865009177126,False,False,False,0.7823587073574132,0.1912807621975015,0.12224620266807915,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair02,0,1,RIM_ONE_r3,2,R2,class_balanced,0,stochastic,global,0.6070626034897609,-0.8822146216320558,False,False,False,0.7823587073574132,2.6886276355234227,1.7182831930156741,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair02,0,1,RIM_ONE_r3,2,R3,pixel_normalized,0,stochastic,global,0.05534002552500481,-0.7633248778501527,False,False,False,0.7823587073574132,0.12219818945656483,0.07809601165513694,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair02,0,1,RIM_ONE_r3,2,R3,class_balanced,0,stochastic,global,0.600564342855897,-0.8778139883586663,False,False,False,0.7823587073574132,2.9074349928858747,1.8581214509047705,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,R0,pixel_normalized,0,stochastic,global,0.06796233187379351,-0.6971806354526162,False,False,False,0.6837705629788723,0.5108645333527022,0.3735642926240504,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,R0,class_balanced,0,stochastic,global,0.4122043445325395,-0.7532223222653126,False,False,False,0.6837705629788723,1.8616032725724454,1.3612777248425996,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,R1,pixel_normalized,0,stochastic,global,0.049413517412928584,-0.6282278684623326,False,False,False,0.6837705629788723,0.6467863454597078,0.472955681685066,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,R1,class_balanced,0,stochastic,global,0.19897838614023322,-0.7358454042948791,False,False,False,0.6837705629788723,1.3232468813316753,0.9676103015950996,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,R2,pixel_normalized,0,stochastic,global,0.014529837988823112,-0.026182607219561765,False,False,False,0.6837705629788723,0.10822447367332323,0.07913800295953019,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,R2,class_balanced,0,stochastic,global,0.2783245539979863,0.04457761031932798,False,False,False,0.6837705629788723,1.9123803275684983,1.3984079098383098,False,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,R3,pixel_normalized,0,stochastic,global,0.010699831885855032,-0.028047653125647255,False,False,False,0.6837705629788723,0.06751602728068119,0.049370381628118847,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair03,0,1,RIM_ONE_r3,3,R3,class_balanced,0,stochastic,global,0.2943601129075771,-0.043922298561551464,False,False,False,0.6837705629788723,1.771478023916321,1.295374588954817,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,R0,pixel_normalized,0,stochastic,global,0.07503097051906352,-0.28884028093959285,False,False,False,0.1944843026059005,0.16678312959231714,0.42878301065326463,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,R0,class_balanced,0,stochastic,global,0.43103880321949856,0.5064607075325732,False,False,False,0.1944843026059005,2.3383315547709516,6.01162027844814,False,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,R1,pixel_normalized,0,stochastic,global,0.07402695571295176,0.3974556323777527,False,False,False,0.1944843026059005,0.2976673757415716,0.7652735253002897,False,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,R1,class_balanced,0,stochastic,global,0.3171300165053895,0.5798070202394413,False,False,False,0.1944843026059005,2.1062587341437715,5.414983898242565,False,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,R2,pixel_normalized,0,stochastic,global,0.05734465151636811,0.6382893905273331,False,False,False,0.1944843026059005,0.3798672997853734,0.9766014395391327,False,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,R2,class_balanced,0,stochastic,global,0.6197571462386494,0.6272289021314135,False,False,False,0.1944843026059005,3.7318312651883234,9.594170879565636,False,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,R3,pixel_normalized,0,stochastic,global,0.05011910207737604,0.637057201712927,False,False,False,0.1944843026059005,0.3036825368616654,0.7807379125014584,False,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,R3,class_balanced,0,stochastic,global,0.6149503101131196,0.6372633700066407,False,False,False,0.1944843026059005,4.287697050395954,11.023247102580989,False,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,R0,pixel_normalized,0,stochastic,global,0.0494181004433376,0.3716730271131612,False,False,False,1.1953124094323857,0.31830018034987695,0.13314518356796243,False,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,R0,class_balanced,0,stochastic,global,0.31696036702481883,0.28011295688183885,False,False,False,1.1953124094323857,4.0075252534158246,1.6763505598167703,False,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,R1,pixel_normalized,0,stochastic,global,0.039512246198688254,0.030924390694000443,False,False,False,1.1953124094323857,0.31775349041435724,0.13291650279329395,False,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,R1,class_balanced,0,stochastic,global,0.3392669979873444,0.14695960090690913,False,False,False,1.1953124094323857,4.061465777046669,1.6989139178163994,False,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,R2,pixel_normalized,0,stochastic,global,0.026645234391814796,0.16473855579849922,False,False,False,1.1953124094323857,0.443459690886193,0.18549949259573795,False,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,R2,class_balanced,0,stochastic,global,0.39702543876236646,0.317947170386806,False,False,False,1.1953124094323857,4.375808408681354,1.8304036560447323,False,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,R3,pixel_normalized,0,stochastic,global,0.017590591356007993,0.15455218480159216,False,False,False,1.1953124094323857,0.3544612583772166,0.14827138728758724,False,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,R3,class_balanced,0,stochastic,global,0.42916587464550293,0.28728229198568495,False,False,False,1.1953124094323857,5.245030320562448,2.1939997774527993,False,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair06,0,1,RIM_ONE_r3,6,R0,pixel_normalized,0,stochastic,global,0.15068881308586637,-0.023250970829109673,False,False,False,1.0004921061491194,1.5378998066495084,0.7685716844727861,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair06,0,1,RIM_ONE_r3,6,R0,class_balanced,0,stochastic,global,0.65802386314518,-0.6467831402545988,False,False,False,1.0004921061491194,6.467954555017231,3.2323866001863326,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair06,0,1,RIM_ONE_r3,6,R1,pixel_normalized,0,stochastic,global,0.04189617651845077,-0.13214811579048472,False,False,False,1.0004921061491194,0.5302314500830482,0.2649853241340913,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair06,0,1,RIM_ONE_r3,6,R1,class_balanced,0,stochastic,global,0.7883303265350707,-0.6848844407187648,False,False,False,1.0004921061491194,6.026833110026156,3.0119343635920104,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair06,0,1,RIM_ONE_r3,6,R2,pixel_normalized,0,stochastic,global,0.027894053837102754,-0.24783195913163264,False,False,False,1.0004921061491194,0.67669199289945,0.33817957620077,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair06,0,1,RIM_ONE_r3,6,R2,class_balanced,0,stochastic,global,0.47938979019881345,-0.6897705782033186,False,False,False,1.0004921061491194,6.388772016476113,3.1928148044397924,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair06,0,1,RIM_ONE_r3,6,R3,pixel_normalized,0,stochastic,global,0.025795967338785603,-0.2423291031992837,False,False,False,1.0004921061491194,0.6526143246311649,0.3261466635369411,True,
draw0,B0/seed0/stage1/RIM_ONE_r3/pair06,0,1,RIM_ONE_r3,6,R3,class_balanced,0,stochastic,global,0.4704029064641203,-0.6880532285171677,False,False,False,1.0004921061491194,6.465103242600267,3.2309616452069583,True,
